SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,8,10,1,48-02507,16,7937
2,1,2,1,6,7,0,48-02102,1,30
1,1,1,1,5,9,0,48-02101,10,8755
1,1,1,2,7,6,0,48-02510,N,1041
1,1,1,1,8,9,0,48-02102,8,7200
1,N,1,1,N,3,0,48-02510,N,395
2,N,1,1,N,3,0,48-02507,N,1536
2,6,1,1,0,7,0,48-02102,N,1677
1,4,1,1,2,4,0,48-02101,14,4644
1,6,1,0,7,10,0,48-02515,0,505
1,1,1,1,8,8,0,48-02515,10,2713
2,N,1,1,N,3,1,48-02102,N,3688
1,1,1,1,6,7,0,48-02515,4,7723
2,4,1,1,7,9,0,48-02101,6,356
1,N,1,1,N,3,0,48-02101,N,6636
2,2,6,2,9,9,0,48-02102,12,5181
1,N,2,1,N,N,0,48-02102,N,7316
1,6,1,1,0,4,1,48-02102,N,8987
2,6,1,1,4,9,1,48-02102,9,9109
1,1,1,1,9,7,0,48-02507,3,519
2,6,1,1,2,6,0,48-02101,6,6150
1,1,1,1,9,6,0,48-02516,4,1591
2,6,1,1,2,5,4,48-02102,5,3243
2,N,1,1,N,N,0,48-02507,N,5476
2,1,6,1,7,9,1,48-02510,N,4961
2,3,1,2,N,N,0,48-02102,4,3702
2,1,2,1,9,10,1,48-02101,6,1450
1,1,1,1,6,5,0,48-02516,14,1350
2,6,2,1,5,7,0,48-02101,2,1442
1,4,8,2,8,9,2,48-02510,4,5042
1,1,1,1,8,4,1,48-02102,10,5715
2,N,1,1,N,1,1,48-02101,N,3444
1,N,1,1,N,N,0,48-02516,N,4608
2,1,1,1,6,9,1,48-02101,11,7399
2,N,1,1,N,N,0,48-02510,N,1837
1,1,1,1,6,9,0,48-02516,15,6699
1,6,1,1,0,4,0,48-02510,N,7444
1,6,1,2,6,4,1,48-02516,11,5488
1,1,1,2,5,5,0,48-02507,13,5980
1,6,1,0,3,5,0,48-02101,N,2411
1,1,1,1,9,9,0,48-02507,12,5367
2,6,1,1,3,7,1,48-02101,11,9263
2,N,1,1,N,3,0,48-02515,N,2088
1,6,1,1,1,4,0,48-02507,14,1082
2,1,1,1,6,5,0,48-02516,12,6621
1,1,2,1,5,5,0,48-02516,N,1981
2,1,1,2,1,10,0,48-02510,N,5906
2,6,1,2,4,7,0,48-02510,6,6097
1,1,1,1,7,9,1,48-02102,3,3975
1,4,1,1,7,7,0,48-02507,3,3517
1,1,1,0,4,9,0,48-02101,1,3714
2,2,1,1,3,7,0,48-02515,15,4125
2,6,1,2,0,7,0,48-02101,14,743
1,4,1,1,8,7,0,48-02516,3,1977
1,1,1,2,5,6,0,48-02101,13,6696
2,N,1,1,N,3,0,48-02515,N,6733
1,N,1,1,N,3,0,48-02516,N,8786
1,1,1,1,9,7,0,48-02102,3,2399
2,N,1,1,N,3,0,48-02102,N,4151
1,1,1,2,6,9,0,48-02102,18,1130
2,6,1,1,5,7,0,48-02515,14,4562
2,6,1,1,3,5,0,48-02101,15,5718
2,1,1,0,2,8,1,48-02102,16,2344
1,1,1,1,8,10,1,48-02102,9,2993
2,1,1,2,7,9,0,48-02507,N,715
2,1,1,1,7,9,0,48-02102,12,837
2,6,1,2,2,7,0,48-02101,14,387
1,1,1,1,4,9,0,48-02516,6,2209
1,6,1,2,8,9,0,48-02516,12,6541
1,6,3,1,8,8,0,48-02510,N,42
2,1,1,1,9,5,0,48-02101,10,3363
2,1,1,1,6,5,0,48-02510,4,675
2,6,1,1,0,7,0,48-02101,N,8172
2,1,1,1,3,4,4,48-02516,N,6145
2,6,1,0,3,3,0,48-02516,N,5739
2,6,1,1,2,5,0,48-02516,14,8505
2,6,9,0,0,3,0,48-02101,12,9005
1,N,1,1,N,1,0,48-02102,N,9234
2,3,1,2,5,7,0,48-02101,1,7306
1,N,1,1,N,3,1,48-02101,N,5322
1,1,1,1,6,5,1,48-02507,11,4776
1,N,1,1,N,3,4,48-02516,14,1876
1,1,1,1,9,7,0,48-02516,11,4468
2,6,1,2,2,5,0,48-02102,12,7706
2,N,1,2,N,N,0,48-02102,N,4804
1,1,1,1,9,10,0,48-02515,10,4603
2,1,1,1,2,7,0,48-02510,N,1641
1,3,1,1,9,7,0,48-02515,4,906
1,N,1,1,N,N,0,48-02515,N,8388
1,4,1,2,4,7,1,48-02507,13,5402
2,N,1,1,N,3,1,48-02510,N,3461
1,3,1,1,5,5,0,48-02510,10,3034
2,1,1,1,8,7,1,48-02510,4,6450
2,6,2,1,6,9,0,48-02515,4,2745
2,5,1,0,2,12,0,48-02507,1,6673
2,3,1,2,4,4,0,48-02507,9,8575
2,1,2,1,4,7,0,48-02510,14,5498
1,N,1,2,N,2,0,48-02507,N,5564
1,2,1,1,7,8,0,48-02102,17,7989
2,1,1,1,7,9,1,48-02515,11,9073
1,1,1,1,7,4,0,48-02507,4,3107
2,N,1,1,N,3,0,48-02516,N,8687
2,6,1,1,2,4,0,48-02516,6,3732
1,1,1,1,7,5,0,48-02516,7,8789
1,N,1,1,N,3,1,48-02102,N,4444
2,4,8,1,4,8,0,48-02515,7,708
2,1,2,1,7,10,0,48-02102,6,8770
2,1,1,1,3,7,0,48-02510,N,7637
1,4,1,2,3,5,0,48-02507,7,4566
2,1,1,2,8,5,0,48-02101,12,823
1,1,1,1,0,6,0,48-02516,6,8045
2,1,1,1,8,9,0,48-02515,16,8261
2,6,1,1,3,5,0,48-02102,14,1004
1,N,1,1,N,3,1,48-02516,N,9042
2,1,1,1,0,5,4,48-02507,N,8522
2,N,2,1,N,3,0,48-02101,N,3535
1,N,1,1,N,3,0,48-02102,N,6702
1,N,8,1,N,N,4,48-02510,N,1498
2,N,9,1,N,2,0,48-02510,N,7460
1,3,1,0,8,9,2,48-02510,4,3911
2,6,1,0,N,1,0,48-02516,13,3535
1,1,1,1,9,10,0,48-02510,10,5586
1,1,1,1,9,9,0,48-02516,11,6739
1,4,1,1,8,9,0,48-02102,11,3831
1,1,1,1,9,9,0,48-02515,4,6840
2,6,1,2,8,9,1,48-02101,12,5165
1,2,1,2,4,5,0,48-02102,N,7678
1,1,1,1,7,4,0,48-02515,12,4771
2,1,1,1,8,12,1,48-02102,7,4784
1,N,1,1,N,3,0,48-02101,N,6172
1,1,1,1,6,5,1,48-02510,16,8477
2,4,1,1,4,6,0,48-02510,15,163
1,6,1,1,0,4,0,48-02507,N,68
2,N,1,1,N,3,0,48-02507,N,5536
2,1,1,1,6,4,0,48-02516,3,5265
2,3,2,2,2,1,0,48-02515,4,8080
1,N,1,1,N,N,0,48-02507,N,2748
2,1,1,1,0,9,0,48-02510,1,2569
1,1,1,1,8,9,0,48-02507,15,2419
2,1,1,0,3,7,1,48-02507,13,5748
2,3,1,0,4,7,0,48-02101,N,4900
1,2,1,2,6,8,0,48-02102,14,4255
1,N,1,1,N,3,0,48-02102,N,4197
1,1,1,1,5,9,0,48-02510,10,1081
2,1,1,2,6,1,1,48-02101,15,561
2,1,1,1,8,7,0,48-02101,9,3434
2,4,1,1,5,5,0,48-02101,5,8616
2,3,1,1,4,5,0,48-02510,9,7358
1,1,1,1,9,7,0,48-02102,4,2301
1,1,1,1,8,7,1,48-02102,11,7005
2,4,1,2,8,9,0,48-02101,12,4781
2,1,1,1,4,4,0,48-02507,6,240
2,1,1,1,4,9,0,48-02101,12,7351
2,6,1,0,6,9,0,48-02507,N,750
1,4,1,2,6,8,0,48-02515,11,1554
2,6,1,1,8,5,0,48-02510,15,5508
2,1,1,1,3,9,0,48-02101,N,9205
2,4,1,1,8,9,0,48-02101,11,591
2,6,1,1,2,5,0,48-02510,9,608
2,N,1,1,N,2,0,48-02510,N,1244
1,N,1,1,N,3,0,48-02507,N,4101
1,6,1,2,4,5,0,48-02101,6,6264
2,1,1,1,5,7,0,48-02507,14,6653
1,N,1,1,N,3,1,48-02507,N,8188
2,N,1,1,N,3,0,48-02515,N,7298
2,6,1,2,5,7,0,48-02101,9,8329
2,4,1,1,3,8,0,48-02102,15,394
2,4,1,2,3,3,0,48-02102,6,6069
2,6,2,1,2,5,0,48-02507,15,6193
1,N,1,1,N,3,1,48-02101,N,1347
2,3,1,2,4,7,1,48-02507,12,93
1,1,1,1,7,9,0,48-02507,15,871
2,1,1,1,8,8,0,48-02515,9,2328
1,1,1,1,9,10,0,48-02102,10,8196
1,6,1,1,0,4,0,48-02101,N,6362
2,N,1,1,7,1,0,48-02101,9,7941
2,1,1,1,8,9,0,48-02102,6,4176
2,N,1,1,N,1,0,48-02515,N,1871
2,2,1,0,4,4,0,48-02102,4,331
1,6,5,1,1,9,0,48-02102,14,4246
2,1,1,1,8,9,0,48-02516,7,1714
2,1,1,1,8,9,0,48-02510,4,5908
2,N,1,1,N,2,0,48-02510,N,5648
2,N,8,1,N,3,0,48-02101,N,3911
2,4,1,2,2,5,1,48-02510,7,2824
2,4,1,1,9,9,0,48-02102,5,1875
1,1,9,1,8,5,0,48-02515,6,3573
1,3,1,1,8,9,0,48-02516,7,5521
1,1,1,1,9,5,0,48-02101,12,1424
1,1,1,1,9,10,0,48-02507,7,56
2,5,1,2,7,7,0,48-02510,0,4752
1,1,9,1,6,6,0,48-02510,6,3039
2,6,1,1,3,7,0,48-02102,12,7426
1,6,1,1,4,7,1,48-02516,15,1264
1,6,2,1,3,5,2,48-02510,7,2607
1,1,1,1,7,7,0,48-02102,14,1292
2,1,1,1,9,9,1,48-02101,7,2207
1,1,1,1,0,5,0,48-02101,N,1893
2,N,8,1,N,3,0,48-02101,N,5858
2,1,1,1,0,10,0,48-02507,N,1269
2,6,2,1,3,4,1,48-02101,14,5505
1,6,1,2,3,4,0,48-02516,14,405
1,6,1,1,0,4,0,48-02510,N,2615
1,6,9,1,2,9,0,48-02510,17,5335
1,1,2,0,7,10,0,48-02101,5,5052
2,1,1,1,6,7,0,48-02516,9,4830
2,3,1,2,6,6,0,48-02515,7,8871
1,1,1,1,8,9,1,48-02102,3,3676
2,1,3,1,5,7,0,48-02102,9,8359
2,1,1,1,7,10,0,48-02507,10,9226
1,N,1,1,N,2,0,48-02515,N,8545
1,N,1,2,N,3,0,48-02515,11,1115
1,4,1,1,2,5,0,48-02101,N,4917
1,1,1,1,7,10,0,48-02102,10,915
1,N,1,1,N,3,0,48-02510,N,4372
2,N,5,1,N,3,0,48-02507,N,3816
1,N,1,1,N,3,0,48-02102,N,4750
2,1,1,1,5,9,0,48-02515,7,686
2,1,1,2,0,10,0,48-02510,1,3774
1,1,1,1,2,8,1,48-02102,6,8746
1,N,1,1,N,3,0,48-02101,N,33
1,6,1,2,1,4,0,48-02507,N,2270
1,1,1,1,7,5,0,48-02516,4,5458
1,N,1,1,N,3,0,48-02516,N,931
2,4,1,1,6,5,1,48-02102,5,3486
1,1,1,1,7,7,0,48-02101,12,5233
2,1,1,2,7,9,0,48-02102,11,8432
1,N,2,1,N,3,0,48-02516,N,7095
2,1,1,2,5,5,0,48-02515,17,5215
1,1,1,1,3,5,0,48-02515,N,2242
1,1,1,1,7,5,0,48-02515,11,1107
1,1,6,2,4,9,0,48-02510,3,8093
1,N,1,1,N,3,0,48-02101,N,4265
2,4,2,1,5,9,0,48-02510,9,5585
1,1,1,1,0,5,0,48-02510,3,1090
1,1,1,1,4,5,1,48-02515,7,4587
1,1,2,1,7,9,0,48-02515,11,4459
1,4,6,2,8,4,1,48-02102,17,5007
2,1,1,1,7,11,0,48-02102,N,7887
1,1,1,0,0,4,0,48-02515,0,3396
2,1,1,1,2,8,0,48-02102,11,8781
2,4,1,1,3,3,0,48-02101,1,5363
1,6,1,1,7,9,0,48-02515,3,2965
2,6,1,2,5,9,0,48-02507,4,1605
1,6,1,2,8,5,2,48-02101,16,4808
2,6,1,1,2,4,0,48-02510,13,6089
2,6,1,1,0,5,0,48-02101,N,361
1,6,1,2,6,9,1,48-02510,4,1950
1,2,1,1,8,1,0,48-02516,3,1128
2,N,1,2,N,3,0,48-02510,N,7026
2,N,1,1,N,2,0,48-02516,N,1417
1,N,1,2,N,3,1,48-02507,N,3994
1,1,1,1,9,5,1,48-02101,6,6605
2,6,1,1,1,4,0,48-02101,18,812
1,1,1,1,8,7,4,48-02516,4,4228
2,N,1,1,N,3,0,48-02510,N,1216
2,4,1,1,2,7,0,48-02516,6,692
2,N,1,1,N,3,0,48-02516,N,5023
2,6,2,1,0,4,4,48-02101,11,8848
1,N,1,1,N,2,0,48-02510,N,4798
2,1,1,1,7,9,0,48-02101,11,8571
1,6,1,2,1,4,0,48-02510,2,4460
2,3,1,1,3,9,0,48-02102,N,2248
1,1,1,1,9,5,0,48-02510,9,7748
1,6,1,0,9,10,1,48-02516,9,6313
1,1,1,2,5,5,1,48-02516,3,3975
2,1,1,1,3,8,0,48-02102,15,3415
1,1,1,1,8,5,0,48-02101,16,8009
2,4,1,1,7,7,0,48-02516,4,7608
2,3,1,1,8,9,0,48-02510,4,2151
1,4,1,0,3,4,0,48-02101,10,2368
2,4,1,1,9,12,0,48-02507,10,4726
2,1,1,1,7,9,0,48-02515,14,4969
2,3,1,2,3,12,0,48-02515,N,7093
1,6,1,2,0,3,0,48-02101,N,5990
1,2,1,1,8,4,0,48-02102,3,5353
1,6,1,2,9,7,1,48-02507,3,6387
2,6,2,1,7,3,1,48-02101,11,3632
2,6,1,2,0,4,4,48-02101,N,5185
2,1,1,1,0,9,0,48-02510,9,7525
1,6,1,2,3,9,1,48-02102,6,2625
1,6,1,1,6,5,0,48-02101,6,3867
2,1,1,1,9,5,0,48-02516,10,4560
2,1,1,1,9,7,0,48-02516,11,1622
1,N,9,1,N,N,0,48-02516,N,2933
1,6,2,0,3,6,0,48-02507,N,5099
1,1,1,2,5,5,0,48-02101,7,5417
1,6,1,1,7,5,0,48-02507,4,7970
2,3,1,1,7,8,0,48-02515,9,1618
2,6,1,1,0,5,0,48-02516,N,2834
1,3,1,1,3,3,0,48-02101,13,4
2,1,2,1,9,10,0,48-02515,4,4089
1,1,1,1,6,8,0,48-02510,4,6817
2,6,1,1,1,7,0,48-02516,6,4112
2,N,1,2,N,1,0,48-02510,N,1576
1,1,1,1,9,7,0,48-02101,9,7385
1,N,1,1,N,1,1,48-02101,N,915
1,1,1,1,4,7,0,48-02101,11,6857
2,1,1,1,0,4,0,48-02102,12,8563
2,5,1,0,3,N,0,48-02516,3,2846
2,1,1,1,7,7,0,48-02516,12,704
1,1,1,1,9,10,0,48-02510,7,5522
1,4,9,1,5,7,0,48-02515,10,8542
1,4,1,1,5,4,0,48-02507,4,4339
1,1,1,1,1,7,0,48-02102,11,4997
2,1,1,1,6,8,0,48-02507,7,5987
1,4,1,2,2,3,1,48-02516,10,2413
2,1,1,1,8,7,0,48-02507,4,7946
2,6,1,1,2,5,0,48-02516,6,8740
2,1,1,1,7,9,0,48-02101,10,5441
1,N,1,1,N,3,0,48-02516,N,8693
1,N,1,1,N,1,0,48-02102,N,7993
1,1,1,1,8,9,0,48-02102,10,6237
1,1,1,1,7,5,0,48-02101,N,6590
1,1,1,1,2,4,0,48-02101,11,393
1,4,6,2,3,7,0,48-02507,18,2275
2,1,1,1,8,5,0,48-02102,16,721
1,6,2,1,0,3,4,48-02516,N,1783
2,5,6,2,6,9,1,48-02101,2,587
1,N,1,1,N,1,0,48-02507,N,8159
2,N,1,1,N,3,0,48-02101,N,4093
2,6,8,1,2,6,0,48-02510,N,6526
2,3,6,1,8,7,0,48-02507,N,967
2,1,1,2,2,7,0,48-02101,11,1308
2,3,1,0,2,5,0,48-02101,18,8160
2,5,1,0,2,8,0,48-02516,5,3915
1,6,1,2,2,4,0,48-02102,14,5758
2,6,1,1,0,4,0,48-02101,N,5643
1,N,1,2,N,N,0,48-02516,N,5455
1,1,1,1,0,7,0,48-02510,N,5134
1,N,1,1,N,N,0,48-02101,N,2675
2,1,1,1,0,10,0,48-02102,N,4053
2,1,1,1,3,5,0,48-02515,N,9206
2,4,1,0,0,6,1,48-02515,4,1700
2,6,1,1,0,4,0,48-02101,N,2727
2,4,1,1,8,5,0,48-02102,10,6995
1,N,1,1,N,N,0,48-02102,N,4526
1,1,2,1,6,7,1,48-02507,16,5317
2,N,1,2,N,3,0,48-02101,N,5608
1,4,1,2,7,9,1,48-02515,10,6555
1,1,1,1,7,9,0,48-02515,9,3470
2,6,1,1,5,7,0,48-02101,7,6971
1,6,1,1,8,7,0,48-02102,12,7865
1,1,1,2,8,8,1,48-02102,16,4581
1,1,1,2,2,5,0,48-02101,N,7150
2,1,1,1,5,4,4,48-02510,16,2477
2,1,1,1,6,7,0,48-02507,11,6226
2,6,1,1,0,5,1,48-02507,N,7836
1,1,1,1,5,1,0,48-02102,11,6739
2,1,1,1,8,8,0,48-02515,10,6568
1,1,1,2,2,9,0,48-02101,12,6953
1,1,1,1,8,5,1,48-02102,7,8692
1,4,1,2,7,5,0,48-02507,11,3060
2,1,1,1,2,8,0,48-02516,14,5722
1,1,1,1,7,10,0,48-02102,12,795
1,1,1,1,7,5,0,48-02101,7,967
2,1,1,1,9,9,1,48-02515,N,3766
2,N,8,1,N,3,0,48-02101,N,5096
1,1,1,2,6,7,0,48-02102,3,4541
2,6,1,1,4,9,0,48-02507,6,8238
1,5,1,2,6,7,0,48-02102,1,5142
2,1,1,1,0,6,1,48-02516,N,3077
2,6,1,2,4,10,0,48-02102,12,5284
2,1,1,1,0,10,0,48-02510,N,226
2,1,9,1,0,8,0,48-02507,N,55
1,4,1,1,6,5,0,48-02516,7,5001
2,1,1,1,9,6,0,48-02510,N,8512
2,6,1,1,6,9,1,48-02516,17,8940
1,1,1,1,0,5,0,48-02101,N,2528
2,1,1,1,9,12,0,48-02101,12,7200
1,N,1,1,N,3,0,48-02510,N,8918
2,4,1,2,N,12,0,48-02101,17,7439
2,1,1,2,3,7,0,48-02102,4,6327
2,N,1,2,N,N,1,48-02515,N,5423
2,1,1,1,2,4,0,48-02101,N,8140
1,1,1,1,4,7,0,48-02515,7,1437
2,6,1,2,8,3,0,48-02515,10,2370
1,4,1,0,5,7,0,48-02101,6,7912
1,1,2,1,6,10,0,48-02102,6,3307
1,1,1,1,9,8,1,48-02102,3,690
1,1,1,1,3,8,0,48-02102,N,39
1,6,1,1,0,4,0,48-02101,N,2612
1,1,1,1,9,10,4,48-02101,4,3774
2,1,1,1,9,9,1,48-02516,12,9114
2,4,1,1,6,5,0,48-02507,16,2628
2,6,1,2,3,7,0,48-02101,N,2417
2,1,1,1,5,7,0,48-02102,10,5327
1,1,1,1,8,9,0,48-02516,7,6581
2,N,2,1,N,3,1,48-02102,N,5928
1,1,1,0,7,4,0,48-02515,N,8913
2,1,1,1,9,9,0,48-02516,7,2426
2,1,1,1,7,7,0,48-02510,11,8998
2,1,1,1,7,5,0,48-02101,16,6462
2,3,1,2,7,5,0,48-02101,6,535
1,6,1,1,0,4,0,48-02507,N,8296
1,6,1,2,4,8,1,48-02515,14,6875
1,4,1,0,3,3,0,48-02102,15,1858
2,2,1,2,4,5,0,48-02516,11,6238
2,1,8,1,3,9,0,48-02510,9,2173
2,6,1,1,9,10,1,48-02507,15,2698
2,6,1,1,3,5,0,48-02510,11,691
1,N,1,2,N,3,0,48-02507,N,8522
1,1,1,1,6,5,0,48-02101,7,7392
2,6,1,0,3,6,0,48-02510,16,5051
2,3,1,1,9,7,1,48-02510,N,8159
1,1,1,1,4,5,0,48-02507,N,8069
2,1,2,1,5,5,0,48-02510,11,7161
2,1,1,1,7,9,4,48-02101,9,5485
2,1,1,2,5,7,0,48-02101,6,4157
1,1,1,2,6,5,0,48-02515,15,7395
2,1,1,1,6,5,0,48-02515,14,8152
1,3,2,0,8,5,0,48-02515,2,1967
1,1,1,0,5,10,0,48-02507,10,1660
2,1,1,1,3,7,0,48-02102,6,7915
2,1,1,1,8,10,0,48-02510,12,8288
2,3,2,1,6,11,0,48-02507,11,5406
2,1,1,1,6,10,1,48-02101,10,4999
1,1,1,1,9,9,0,48-02507,10,7266
1,N,1,1,N,2,0,48-02101,N,6906
1,1,1,1,7,7,1,48-02102,3,8884
2,1,1,1,7,7,0,48-02507,11,2615
1,3,1,1,6,7,0,48-02101,N,3099
1,1,1,1,5,7,0,48-02101,6,7192
2,N,1,2,N,3,1,48-02510,N,2710
1,1,1,1,8,7,0,48-02102,4,4995
2,6,1,1,0,4,1,48-02516,12,3236
1,N,1,2,N,1,0,48-02507,N,5288
1,6,1,1,0,4,1,48-02101,N,7024
2,N,6,1,N,2,0,48-02515,N,2378
2,2,1,0,1,5,0,48-02101,11,2529
2,6,1,1,3,4,0,48-02515,N,5952
2,1,1,1,0,9,0,48-02507,N,2988
1,1,9,1,8,5,0,48-02102,11,7258
1,6,1,2,1,4,0,48-02507,6,1242
1,6,8,1,7,9,0,48-02516,3,6910
1,1,2,1,8,10,0,48-02507,16,3065
1,2,1,1,4,7,0,48-02516,9,6768
1,4,1,1,6,7,1,48-02515,10,9223
1,4,1,1,4,7,0,48-02507,4,3853
2,1,1,1,9,9,0,48-02101,N,6390
2,6,1,0,0,5,0,48-02101,N,3532
2,1,1,2,0,9,0,48-02510,N,3884
2,6,1,0,0,5,0,48-02510,14,1283
1,6,1,1,3,5,0,48-02507,1,837
2,N,1,1,9,1,0,48-02516,3,1968
1,6,1,1,0,4,0,48-02102,10,5614
2,1,1,1,9,12,0,48-02101,9,2742
2,5,1,1,6,10,0,48-02510,1,5651
2,6,1,1,5,7,0,48-02101,7,212
2,N,1,1,N,3,0,48-02101,N,3067
2,6,8,2,0,4,0,48-02510,N,8631
1,4,1,1,6,6,0,48-02510,N,643
2,6,1,1,3,4,0,48-02101,N,3058
1,1,1,1,3,9,0,48-02507,9,5636
1,1,8,1,9,7,0,48-02510,6,5969
2,1,1,1,0,9,0,48-02515,N,5856
1,N,1,1,N,2,1,48-02102,N,8725
2,1,1,1,8,7,0,48-02510,10,5219
1,1,1,1,9,9,0,48-02102,10,4578
1,4,1,2,4,7,0,48-02510,4,2171
2,4,1,1,5,10,0,48-02101,12,4246
2,6,1,2,2,9,0,48-02102,14,4468
1,N,1,2,N,N,0,48-02516,N,318
2,1,2,1,8,10,0,48-02510,11,4787
2,1,1,1,9,5,0,48-02102,10,8816
1,5,1,0,8,10,0,48-02507,4,6768
2,1,1,1,2,7,0,48-02507,6,1482
1,1,1,1,8,8,1,48-02516,6,8273
1,N,2,1,N,3,1,48-02510,N,6921
1,3,2,2,4,5,1,48-02102,N,9084
2,1,1,1,6,7,0,48-02515,N,7550
1,6,1,1,0,5,0,48-02507,N,430
2,1,1,1,2,7,0,48-02102,N,9095
1,6,1,1,2,7,0,48-02102,9,1546
1,1,1,1,2,9,0,48-02507,15,7198
1,3,1,0,3,5,0,48-02101,17,5441
2,3,1,2,8,10,0,48-02515,18,2334
1,6,6,1,5,9,0,48-02507,15,8553
2,4,1,1,6,7,1,48-02515,10,5100
1,6,1,1,4,5,0,48-02102,4,1104
1,1,1,2,0,5,0,48-02515,10,4560
1,1,1,1,8,9,0,48-02515,7,7796
2,1,1,1,0,9,1,48-02102,N,8456
1,N,8,2,N,1,1,48-02101,N,5811
1,1,9,1,9,5,0,48-02102,4,755
2,3,1,0,N,11,1,48-02507,12,600
2,1,1,2,5,5,0,48-02516,10,3568
1,1,6,1,0,7,0,48-02515,N,2117
2,1,1,1,3,6,0,48-02510,N,4998
1,6,6,1,5,7,0,48-02101,9,3196
1,N,1,2,N,3,1,48-02101,N,6065
1,1,1,1,8,8,0,48-02101,4,5824
1,6,1,1,2,4,0,48-02102,14,3334
2,6,9,1,6,9,0,48-02101,4,6313
2,1,1,1,6,7,0,48-02516,N,3826
1,6,1,1,2,7,0,48-02515,3,6782
2,1,1,1,4,4,0,48-02516,14,6914
2,N,1,1,N,3,0,48-02101,N,2427
2,1,1,1,9,8,0,48-02510,7,7289
2,1,1,2,0,7,0,48-02516,14,9269
2,1,1,1,7,7,0,48-02102,3,4870
1,6,1,2,4,7,0,48-02101,14,2242
1,1,9,0,4,5,0,48-02101,4,2002
2,1,1,1,7,7,1,48-02515,9,7453
2,1,1,1,3,8,0,48-02102,6,2905
2,6,1,2,3,5,0,48-02507,12,3651
1,N,1,2,N,N,0,48-02515,N,1886
1,N,1,1,N,3,1,48-02516,N,5328
2,6,8,1,6,9,0,48-02101,5,7617
2,N,1,2,N,N,0,48-02101,N,8276
2,6,1,2,9,9,1,48-02102,6,234
2,1,1,1,8,5,0,48-02510,7,7163
1,4,1,2,7,7,0,48-02102,3,6581
2,N,1,2,N,3,0,48-02101,N,657
1,6,1,1,5,7,0,48-02102,10,1055
1,N,1,1,N,3,0,48-02515,N,6363
2,1,2,1,9,7,0,48-02102,N,538
1,1,1,2,8,5,1,48-02101,2,5025
2,N,6,1,N,2,0,48-02507,N,2179
1,1,1,1,9,11,0,48-02515,10,4760
2,1,9,1,0,9,0,48-02101,N,7431
2,1,6,1,0,7,1,48-02102,N,2774
2,N,2,1,N,3,0,48-02510,N,4194
1,6,8,1,8,9,0,48-02102,10,6285
2,1,1,2,4,7,0,48-02102,15,8570
1,6,1,1,2,7,0,48-02102,14,4184
1,3,9,1,8,7,0,48-02510,N,2741
2,6,8,1,0,4,0,48-02101,N,5174
1,6,1,0,3,6,0,48-02510,14,8245
2,3,1,1,6,8,0,48-02102,N,6616
2,1,1,2,1,11,0,48-02516,6,4705
2,N,1,1,N,3,0,48-02515,N,7052
2,6,2,1,2,7,1,48-02101,14,392
2,1,1,1,3,5,0,48-02515,7,8886
2,1,1,2,0,5,0,48-02510,N,44
1,3,1,1,7,5,1,48-02516,N,4482
2,6,1,0,3,5,0,48-02515,14,1544
1,1,1,1,8,5,1,48-02507,5,3755
1,1,1,1,9,5,0,48-02510,10,4372
1,6,9,1,8,9,1,48-02516,17,1359
1,4,1,1,6,7,0,48-02101,2,7989
1,1,1,1,7,9,0,48-02510,N,7072
2,6,2,2,8,9,0,48-02507,5,2335
2,1,1,1,4,4,0,48-02102,13,5440
2,N,1,1,N,3,0,48-02515,N,2831
1,1,1,1,3,7,1,48-02510,10,8797
1,6,1,1,7,7,0,48-02101,18,7576
1,1,2,1,8,9,0,48-02515,N,2109
2,1,1,1,3,6,0,48-02510,11,2455
1,1,1,1,7,8,0,48-02510,N,902
2,1,1,1,7,9,4,48-02101,7,5963
2,1,1,1,0,8,0,48-02510,N,5090
1,N,1,1,N,2,0,48-02101,N,1580
2,1,1,1,7,7,0,48-02102,6,1821
1,6,1,1,0,4,0,48-02516,6,2795
1,6,1,0,6,7,0,48-02515,13,5265
1,6,1,2,2,4,1,48-02507,N,3057
2,6,1,2,4,7,0,48-02101,17,2978
2,3,1,1,3,4,0,48-02510,N,8194
2,N,1,2,N,3,0,48-02102,N,7615
2,6,1,0,N,7,0,48-02515,16,7321
1,1,1,1,7,5,0,48-02101,16,5330
2,1,1,1,6,7,0,48-02102,6,9198
2,6,1,1,5,9,0,48-02101,6,458
2,6,1,1,3,8,0,48-02515,14,5202
1,1,2,1,0,1,0,48-02516,N,239
1,1,2,2,9,5,0,48-02515,7,527
2,1,1,1,6,7,0,48-02515,N,1626
1,6,2,2,2,7,0,48-02102,N,8396
2,1,1,1,0,11,1,48-02101,N,3285
2,1,9,1,1,7,0,48-02510,N,3767
2,1,1,1,8,7,0,48-02507,4,2687
2,6,1,2,4,3,0,48-02101,6,3564
1,N,1,2,N,3,0,48-02507,N,5368
1,1,1,1,7,10,0,48-02101,4,487
1,4,1,1,9,9,1,48-02102,9,3349
2,6,2,2,3,5,4,48-02516,6,6302
1,6,1,2,6,7,0,48-02101,4,378
1,1,1,1,4,7,1,48-02507,7,7118
2,1,1,1,7,5,0,48-02507,N,7528
1,N,1,1,N,N,0,48-02102,N,844
1,1,1,1,4,7,4,48-02102,4,4865
1,1,1,1,9,10,1,48-02507,7,427
