,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
6122,2,1,1,1,9,0,25-01000,43,0,2,501,2
6123,1,N,1,1,N,4,25-01000,36,0,2,501,2
6124,1,1,1,2,6,0,25-00703,45,1,3,501,2
6125,1,1,1,2,7,0,25-01000,29,1,3,501,2
6126,2,6,1,1,6,0,25-01300,12,0,2,90,2
6127,2,4,1,1,9,0,25-00703,20,0,4,501,2
6128,2,N,1,1,N,0,25-01000,1,2,4,344,2
6129,1,1,1,1,9,0,25-01300,54,1,5,501,2
6130,1,1,1,1,7,0,25-00703,16,N,2,501,2
6131,2,1,1,1,7,0,25-01000,34,0,2,501,2
6132,2,1,1,1,9,0,25-02800,69,0,2,501,2
6133,2,1,1,2,6,0,25-01000,34,0,2,165,2
6134,1,1,1,2,7,0,25-01300,89,1,3,501,2
6135,1,1,1,1,8,0,25-01000,70,0,4,501,1
6136,2,N,1,1,N,0,25-01300,11,2,6,501,2
6137,2,6,1,0,3,0,25-00503,26,0,N,N,2
6138,1,1,1,2,6,0,25-00703,61,0,4,32,2
6139,1,1,1,1,8,0,25-02800,13,0,2,501,2
6140,1,N,1,1,N,0,25-00703,57,5,9,501,2
6141,1,1,1,1,8,0,25-02800,25,1,3,501,2
6142,1,1,1,1,9,0,25-00703,64,1,3,501,2
6143,1,1,1,2,8,0,25-01000,0,0,2,501,2
6144,1,N,2,1,N,0,25-01300,56,0,6,501,2
6145,1,1,1,2,3,0,25-00503,32,1,3,180,2
6146,2,2,1,1,5,4,25-01000,84,0,N,501,2
6147,2,1,1,1,0,0,25-00703,15,0,2,320,2
6148,2,N,1,1,N,0,25-00703,89,2,4,179,2
6149,1,1,1,2,4,0,25-00503,81,0,6,424,1
6150,2,N,1,2,N,0,25-02800,63,0,5,248,2
6151,2,1,1,1,9,0,25-00703,31,0,2,501,2
6152,2,1,1,2,5,0,25-01000,53,0,2,418,2
6153,2,3,1,2,2,0,25-01000,29,0,N,105,2
6154,2,4,1,1,7,0,25-01300,88,1,3,190,2
6155,2,1,1,2,9,2,25-02800,69,1,2,501,2
6156,2,4,1,1,8,0,25-00703,55,1,3,501,2
6157,2,1,6,2,4,0,25-00703,74,0,2,92,2
6158,2,1,1,1,8,0,25-00703,88,1,3,501,2
6159,2,1,1,1,9,0,25-00503,44,0,2,501,2
6160,2,1,1,0,4,0,25-01000,78,0,2,N,2
6161,2,1,1,2,6,0,25-00503,32,2,4,4,2
6162,1,1,1,1,4,0,25-02800,23,1,2,501,2
6163,1,1,1,1,7,0,25-00703,19,0,3,501,2
6164,1,1,1,1,5,0,25-00503,62,0,2,363,2
6165,2,3,1,1,5,0,25-01300,14,N,N,501,2
6166,1,5,1,1,4,0,25-02800,25,0,2,356,2
6167,1,N,1,1,N,0,25-00503,17,4,6,501,2
6168,1,1,1,1,3,0,25-00503,60,1,3,49,2
6169,1,6,1,2,4,0,25-00703,49,0,N,354,2
6170,1,1,1,1,7,0,25-01000,84,1,2,501,2
6171,2,1,1,2,2,0,25-01000,18,3,4,133,2
6172,2,4,1,2,4,0,25-00703,75,0,2,1,2
6173,1,6,1,1,1,0,25-00503,15,4,6,501,2
6174,1,1,1,1,7,0,25-01300,29,1,4,235,2
6175,2,N,1,1,N,0,25-00703,44,0,3,201,2
6176,2,N,1,2,N,0,25-02800,14,0,4,501,2
6177,1,1,1,1,6,0,25-01300,45,0,2,501,2
6178,1,N,9,1,N,0,25-00703,48,2,4,501,2
6179,1,1,1,1,0,0,25-02800,67,0,2,501,2
6180,2,1,1,1,0,0,25-00703,15,1,3,501,2
6181,2,1,1,1,5,2,25-02800,69,0,3,279,2
6182,1,6,1,1,1,0,25-00503,81,0,N,332,2
6183,1,1,2,1,7,0,25-01000,16,0,2,501,2
6184,1,1,1,2,1,0,25-01300,81,0,2,320,2
6185,2,1,8,1,8,0,25-01000,70,0,2,501,2
6186,1,N,1,1,N,0,25-01000,89,2,4,501,2
6187,2,6,1,1,7,0,25-00703,55,0,N,501,2
6188,2,6,1,1,1,0,25-00503,67,N,N,501,2
6189,1,1,1,1,7,0,25-00503,62,1,3,501,2
6190,2,6,1,1,5,0,25-00503,77,0,6,501,2
6191,2,1,1,1,6,0,25-01300,17,0,2,501,2
6192,2,4,1,2,3,0,25-01000,34,3,5,339,2
6193,2,4,1,1,9,0,25-00703,74,0,3,501,2
6194,2,4,1,1,8,0,25-00503,91,N,N,501,2
6195,2,6,1,1,6,0,25-00503,34,0,N,222,2
6196,2,N,6,2,N,0,25-00703,51,0,4,419,2
6197,1,1,1,1,4,0,25-00703,62,0,3,11,2
6198,2,1,1,2,7,0,25-00503,19,2,4,3,2
6199,1,1,1,1,9,0,25-00703,58,0,2,501,2
6200,1,6,1,1,5,0,25-00703,12,0,N,501,2
6201,1,1,1,1,9,0,25-00703,59,2,4,501,2
6202,1,6,1,1,1,0,25-01000,18,0,N,357,2
6203,1,N,1,2,N,0,25-00703,17,0,3,501,2
6204,2,N,1,1,N,0,25-01300,76,2,4,501,2
6205,2,1,1,0,6,0,25-01000,34,0,3,N,2
6206,2,1,1,1,6,0,25-00703,25,5,9,501,2
6207,1,4,6,1,3,0,25-01000,8,0,N,501,2
6208,2,6,1,2,1,0,25-00703,0,2,4,330,2
6209,1,2,1,1,5,0,25-01000,23,0,N,501,2
6210,1,6,1,0,1,0,25-02800,73,0,N,N,2
6211,1,4,1,1,8,0,25-02800,82,N,N,501,2
6212,2,1,2,1,1,0,25-00703,16,0,2,155,2
6213,1,3,3,0,3,0,25-02800,70,0,N,N,2
6214,1,1,1,1,9,0,25-02800,63,0,4,501,2
6215,1,1,1,1,9,0,25-02800,29,0,2,501,2
6216,1,1,1,1,9,0,25-01300,41,1,3,501,1
6217,2,5,1,1,3,0,25-01300,50,2,6,85,2
6218,1,1,1,1,9,0,25-02800,11,0,3,501,2
6219,2,6,1,2,0,0,25-00703,40,2,4,264,2
6220,1,6,1,1,5,0,25-00703,53,0,N,193,2
6221,1,6,1,1,0,0,25-00703,54,1,4,341,2
6222,2,6,1,1,1,0,25-00703,19,0,4,501,2
6223,1,1,1,1,8,0,25-00503,21,0,2,501,2
6224,1,1,1,1,2,0,25-01300,37,0,3,316,2
6225,2,N,1,1,N,0,25-00503,17,2,4,234,2
6226,1,1,1,1,7,0,25-02800,55,1,3,501,2
6227,2,1,1,1,7,0,25-01300,5,1,3,501,2
6228,2,N,1,1,N,0,25-00703,11,0,4,501,2
6229,2,4,1,1,7,0,25-00703,19,0,N,269,2
6230,2,3,1,1,7,0,25-02800,34,0,N,501,2
6231,2,1,1,1,6,0,25-01300,53,0,6,501,2
6232,2,3,1,1,3,0,25-00703,40,0,2,501,2
6233,2,1,1,1,9,0,25-02800,58,0,4,501,2
6234,1,4,9,1,4,0,25-02800,2,0,3,501,2
6235,2,1,1,1,7,0,25-02800,68,0,2,501,2
6236,1,4,1,1,4,0,25-01000,11,2,4,425,2
6237,2,3,1,1,0,0,25-00703,37,0,N,501,2
6238,2,4,1,1,9,0,25-00703,61,0,2,501,2
6239,2,1,1,1,7,0,25-00703,17,0,4,501,2
6240,2,1,1,1,0,0,25-00503,15,0,2,411,2
6241,2,N,1,1,N,0,25-02800,44,2,4,501,2
6242,1,3,1,1,7,4,25-02800,36,0,N,501,2
6243,2,1,1,1,6,2,25-01000,70,1,3,501,2
6244,2,1,1,2,2,4,25-00703,78,2,4,354,2
6245,1,N,1,1,N,0,25-01000,67,2,4,501,2
6246,1,1,6,1,9,0,25-01000,24,0,3,501,2
6247,2,4,1,0,3,0,25-02800,70,2,5,N,2
6248,1,6,1,1,7,0,25-01000,55,N,N,95,2
6249,1,N,1,1,N,0,25-00503,14,4,6,501,2
6250,2,1,1,2,3,0,25-01000,34,0,2,501,2
6251,2,4,1,2,9,2,25-02800,27,0,2,501,2
6252,1,2,1,1,5,0,25-00503,39,3,5,501,2
6253,1,1,1,1,6,4,25-00703,72,0,5,460,2
6254,2,N,1,1,N,0,25-00703,5,2,3,501,2
6255,1,6,1,1,6,0,25-00503,85,0,N,392,2
6256,1,1,2,1,8,0,25-02800,27,0,2,501,2
6257,2,N,6,1,N,0,25-02800,9,1,4,501,2
6258,1,1,1,0,0,4,25-01300,60,0,3,N,2
6259,1,1,6,1,9,0,25-01300,42,1,3,501,2
6260,2,N,1,1,N,0,25-00703,89,3,5,501,2
6261,1,6,1,1,0,0,25-01300,37,N,N,501,2
6262,2,1,1,1,7,0,25-01000,48,2,4,501,2
6263,1,1,1,1,8,0,25-01000,52,0,2,501,2
6264,2,6,1,1,9,0,25-00703,10,0,N,501,2
6265,2,N,6,2,3,0,25-00703,51,2,6,38,2
6266,1,N,1,1,N,0,25-00703,21,0,4,98,2
6267,1,6,1,1,3,0,25-02800,38,0,N,307,2
6268,2,N,1,1,N,0,25-00503,8,2,4,501,2
6269,2,1,1,1,4,0,25-02800,69,0,4,116,2
6270,2,N,6,1,N,0,25-00503,79,2,4,501,2
6271,1,6,1,1,9,0,25-02800,58,2,4,501,2
6272,1,1,1,1,8,0,25-00503,82,0,2,501,2
6273,2,1,1,0,0,0,25-02800,69,0,2,N,2
6274,2,5,1,2,9,0,25-01300,76,4,7,501,2
6275,2,3,1,2,2,0,25-00503,40,N,N,68,2
6276,2,6,1,1,3,0,25-01000,43,0,N,501,2
6277,2,6,1,1,6,0,25-01000,29,0,3,501,2
6278,1,6,1,1,1,0,25-02800,58,0,N,63,2
6279,2,6,1,1,2,0,25-00703,48,0,3,501,2
6280,1,2,1,1,7,0,25-00703,75,0,N,501,2
6281,1,1,1,2,3,0,25-00503,32,1,3,131,2
6282,1,6,1,1,7,0,25-01000,55,1,3,501,2
6283,1,1,1,1,8,0,25-01300,35,0,3,501,2
6284,1,3,1,1,3,0,25-02800,90,0,N,169,2
6285,1,1,1,1,8,0,25-00503,64,0,2,501,2
6286,2,6,1,2,3,0,25-00703,63,1,4,77,2
6287,2,1,1,1,8,0,25-00703,66,0,2,501,2
6288,1,2,1,1,0,0,25-01300,48,3,5,501,2
6289,1,1,9,2,6,0,25-01000,78,0,2,369,2
6290,1,1,1,1,2,0,25-00703,83,1,2,139,2
6291,2,6,1,0,0,0,25-00703,14,1,3,N,2
6292,1,1,6,1,7,0,25-00503,23,4,4,501,2
6293,2,N,1,2,N,0,25-00703,94,2,4,501,2
6294,2,1,1,2,3,0,25-02800,38,0,3,292,2
6295,1,6,6,2,0,0,25-00703,54,0,N,254,2
6296,1,N,1,1,N,0,25-02800,49,2,4,501,2
6297,1,1,1,1,9,0,25-00503,62,0,2,501,2
6298,2,3,1,0,0,0,25-01000,94,1,3,N,2
6299,2,6,1,2,1,0,25-00503,9,1,4,101,2
6300,2,1,1,1,3,0,25-01000,42,0,3,151,2
6301,2,1,1,1,8,0,25-01000,57,0,2,501,2
6302,1,N,1,1,N,0,25-00503,42,N,3,501,2
6303,1,N,1,1,N,0,25-01000,71,2,4,501,2
6304,1,1,6,1,0,0,25-00703,77,1,3,501,2
6305,2,1,1,1,9,0,25-01000,23,3,5,501,2
6306,1,6,1,1,5,0,25-00503,81,0,N,501,2
6307,2,3,1,1,3,2,25-00703,81,N,N,262,2
6308,2,6,1,1,7,0,25-02800,47,2,4,501,2
6309,2,4,1,1,8,0,25-00503,64,0,N,501,2
6310,2,3,1,2,2,0,25-00703,71,0,N,327,2
6311,2,1,1,2,5,0,25-01300,10,0,2,501,2
6312,2,4,1,1,9,3,25-01000,52,1,3,501,2
6313,2,6,1,0,4,0,25-01000,69,0,N,N,2
6314,2,1,5,1,8,0,25-01000,70,1,3,501,2
6315,2,6,6,2,3,0,25-00503,42,N,N,354,2
6316,1,1,1,1,8,0,25-00703,48,0,2,501,2
6317,2,4,1,1,2,0,25-01300,13,1,5,161,2
6318,2,1,1,1,9,0,25-00503,80,0,3,501,2
6319,1,N,1,2,N,0,25-00503,49,1,3,501,2
6320,2,6,1,0,0,0,25-00703,15,0,N,N,2
6321,2,6,1,1,1,0,25-00703,15,0,N,95,2
6322,2,1,1,1,7,0,25-00503,55,2,5,501,2
6323,2,6,1,0,0,0,25-00503,86,0,N,N,2
6324,1,6,1,0,1,0,25-00503,42,0,N,N,2
6325,2,1,1,2,5,0,25-00703,91,1,3,501,2
6326,2,3,1,2,5,0,25-00503,85,1,3,181,2
6327,1,6,1,2,9,0,25-00503,58,0,2,501,2
6328,2,6,1,0,3,0,25-01300,57,0,6,N,2
6329,2,3,1,1,0,0,25-01300,41,0,N,235,1
6330,2,1,1,2,7,0,25-00503,34,1,3,386,2
6331,2,6,1,1,2,0,25-02800,91,1,4,466,2
6332,1,N,1,2,3,0,25-01000,18,4,6,272,1
6333,1,4,1,1,3,0,25-02800,70,2,5,501,2
6334,1,6,1,1,5,0,25-02800,54,0,3,501,2
6335,1,1,1,2,2,0,25-00703,62,3,4,392,2
6336,1,4,1,1,3,0,25-01300,12,3,5,501,2
6337,2,6,1,1,7,0,25-00503,19,1,3,501,2
6338,1,4,1,1,7,0,25-00503,32,0,3,501,2
6339,2,N,1,1,N,0,25-01300,14,2,7,501,2
6340,2,6,1,2,1,0,25-00503,15,1,3,501,2
6341,2,N,1,1,N,0,25-01000,43,0,2,501,2
6342,2,5,1,1,9,0,25-01000,4,5,7,501,2
6343,1,N,2,2,N,0,25-00703,16,4,7,501,2
6344,2,1,1,1,9,0,25-01300,74,0,2,501,2
6345,2,6,1,0,4,0,25-02800,72,0,4,N,2
6346,1,N,6,1,N,0,25-01300,3,0,2,158,2
6347,2,1,1,1,3,0,25-01000,56,0,2,52,2
6348,2,1,1,2,3,0,25-01000,34,5,7,385,2
6349,2,6,9,1,6,0,25-00703,55,3,5,347,2
6350,2,1,6,1,6,0,25-01300,6,0,2,501,2
6351,2,N,1,1,N,0,25-01000,75,4,6,122,2
6352,2,6,1,2,0,0,25-00503,58,2,6,249,2
6353,1,1,1,1,8,0,25-01300,86,0,2,501,2
6354,1,N,1,1,N,0,25-01300,8,4,7,125,2
6355,2,N,1,1,3,0,25-01000,31,2,4,490,2
6356,1,N,1,1,N,0,25-00503,73,0,2,501,2
6357,2,6,1,2,4,0,25-01300,66,1,4,283,2
6358,1,5,1,2,9,0,25-02800,63,4,6,501,2
6359,1,1,1,1,4,0,25-00703,18,0,2,501,2
6360,1,N,1,2,N,0,25-01000,44,0,6,60,2
6361,1,1,1,1,3,0,25-00503,85,0,4,170,2
6362,2,3,1,1,1,0,25-01300,90,0,N,501,2
6363,2,6,1,0,1,0,25-00703,57,0,N,N,2
6364,2,6,1,1,1,0,25-01000,81,0,N,370,2
6365,2,1,1,1,8,0,25-01000,17,0,2,501,2
6366,2,1,6,2,5,0,25-02800,50,0,2,501,2
6367,1,1,1,2,1,0,25-01000,76,0,2,379,2
6368,1,N,6,1,N,0,25-00703,67,0,4,250,2
6369,2,6,1,2,3,0,25-01300,40,0,N,27,2
6370,1,1,1,1,9,0,25-00703,54,2,6,501,2
6371,2,6,1,1,2,0,25-00703,62,0,N,182,2
6372,1,1,1,1,9,0,25-00703,53,0,2,501,2
6373,2,N,9,1,N,0,25-00703,5,2,4,501,2
6374,2,6,1,1,4,0,25-01000,6,N,N,68,2
6375,1,1,1,2,4,0,25-00503,81,0,2,487,2
6376,1,1,1,2,2,2,25-02800,72,1,2,340,2
6377,2,6,1,1,4,0,25-01300,33,2,4,501,2
6378,1,N,1,1,N,0,25-00703,6,0,2,501,2
6379,2,3,1,1,9,0,25-02800,94,0,N,501,2
6380,1,1,1,1,7,0,25-01000,27,0,4,501,1
6381,2,1,1,1,8,0,25-00703,66,0,2,501,2
6382,2,6,1,1,6,0,25-02800,6,0,N,501,2
6383,1,N,1,1,N,0,25-00703,90,3,5,501,2
6384,2,1,1,2,9,0,25-02800,54,2,4,501,2
6385,1,4,1,2,8,0,25-02800,88,0,3,501,2
6386,1,1,1,2,6,0,25-01300,45,2,4,305,2
6387,1,N,1,1,N,0,25-01000,7,4,6,501,2
6388,2,6,1,1,4,0,25-00703,50,2,5,280,2
6389,2,6,9,1,7,0,25-00703,55,0,N,501,2
6390,1,1,1,1,6,0,25-01300,79,1,3,501,2
6391,1,6,1,1,0,0,25-01300,10,2,6,236,2
6392,1,4,1,0,2,0,25-01300,35,0,3,N,2
6393,1,6,1,2,4,0,25-01300,18,1,3,69,2
6394,2,1,1,1,7,0,25-00703,89,0,2,501,2
6395,1,6,6,1,4,0,25-02800,84,1,3,429,2
6396,1,3,1,1,2,0,25-01300,45,N,N,444,2
6397,2,1,1,1,5,0,25-01000,50,0,2,383,2
6398,2,1,1,0,9,0,25-01000,94,3,5,N,2
6399,2,1,1,1,7,0,25-02800,34,0,3,501,2
6400,2,4,1,0,2,0,25-01300,40,4,N,N,2
6401,2,1,1,2,2,0,25-01000,51,0,3,301,2
6402,1,6,6,1,7,0,25-00703,81,1,3,501,2
6403,2,6,1,1,1,0,25-00703,15,0,N,253,2
6404,2,6,1,1,0,0,25-00703,15,0,N,501,1
6405,1,6,1,1,3,0,25-02800,73,0,2,348,2
6406,1,N,1,1,N,0,25-01000,8,2,9,501,2
6407,2,1,1,1,4,0,25-01300,59,0,2,118,2
6408,2,6,6,0,1,0,25-01000,76,N,N,N,2
6409,2,1,1,1,6,0,25-00503,59,2,2,501,2
6410,2,N,1,1,N,0,25-01000,8,2,4,501,2
6411,2,4,1,1,9,0,25-02800,12,0,N,501,2
6412,2,1,1,1,9,0,25-00703,61,0,3,501,2
6413,2,4,1,1,5,0,25-00703,41,0,N,339,1
6414,2,6,1,0,9,0,25-01000,43,0,2,N,2
6415,1,6,1,1,0,0,25-02800,54,0,N,501,2
6416,2,6,1,1,3,0,25-00703,24,2,4,501,2
6417,1,1,1,1,1,0,25-00503,1,0,2,501,2
6418,2,6,2,1,1,0,25-00703,18,0,2,82,2
6419,2,1,1,1,9,0,25-00503,76,1,3,501,2
6420,2,5,1,1,9,0,25-01300,59,0,2,501,2
6421,2,6,1,1,4,0,25-02800,89,2,4,151,2
6422,2,3,1,1,2,0,25-01300,49,N,N,15,2
6423,1,1,6,1,0,0,25-01300,52,0,3,501,2
6424,2,1,1,1,7,0,25-02800,80,0,2,427,2
6425,2,1,6,1,7,0,25-01000,34,0,2,501,2
6426,2,1,1,1,6,0,25-02800,26,0,4,501,2
6427,2,6,1,0,0,0,25-00703,41,0,N,N,1
6428,1,6,1,2,0,0,25-00503,64,0,2,108,2
6429,2,1,1,2,6,0,25-00703,32,0,2,501,2
6430,2,N,1,1,N,0,25-01000,81,2,4,344,2
6431,2,1,1,1,7,0,25-00503,80,0,3,501,2
6432,2,4,1,1,9,0,25-01300,86,3,5,501,2
6433,1,1,2,2,3,0,25-02800,24,0,2,472,2
6434,2,6,1,1,6,0,25-01300,59,0,N,249,2
6435,2,1,1,1,9,0,25-00703,37,0,2,501,2
6436,1,1,1,1,6,0,25-01300,10,0,2,501,2
6437,2,4,1,1,7,4,25-01300,36,0,2,501,2
6438,1,6,1,1,5,0,25-01000,4,0,N,501,2
6439,1,N,1,1,N,0,25-01300,26,1,5,501,2
6440,2,6,1,1,3,0,25-01000,18,0,N,501,2
6441,1,1,1,1,7,4,25-02800,36,2,4,501,2
6442,1,1,1,1,3,0,25-01000,43,0,3,501,2
6443,2,N,1,1,N,0,25-02800,0,2,4,203,1
6444,1,1,1,1,8,0,25-00503,87,0,2,501,2
6445,1,N,1,2,N,0,25-00503,83,2,4,296,2
6446,1,5,1,1,9,0,25-00703,54,4,9,501,2
6447,2,1,1,1,7,0,25-01000,90,0,2,220,2
6448,2,6,6,2,3,0,25-01300,26,0,N,501,2
6449,2,6,1,1,7,0,25-00703,62,0,N,501,2
6450,2,1,1,1,6,0,25-02800,58,0,2,501,2
6451,2,1,1,1,9,0,25-01300,52,4,6,501,2
6452,2,6,2,1,3,0,25-01300,5,0,2,199,2
6453,2,6,1,1,6,0,25-00703,26,1,3,501,2
6454,1,1,9,1,9,0,25-00503,61,0,5,501,2
6455,2,1,1,2,9,0,25-00503,39,0,2,501,2
6456,1,6,1,1,1,0,25-00703,38,2,4,501,2
6457,1,N,1,1,N,0,25-00703,73,3,5,501,2
6458,2,1,1,1,7,0,25-01000,88,0,2,501,2
6459,1,N,1,1,N,0,25-00703,20,1,4,501,2
6460,1,4,1,1,1,0,25-00703,19,0,2,138,2
6461,2,1,1,1,5,4,25-00503,7,1,3,265,2
6462,2,6,1,1,7,0,25-02800,55,4,6,501,2
6463,1,1,1,1,5,4,25-00503,48,1,3,273,2
6464,2,1,1,1,0,0,25-00703,47,2,4,501,2
6465,1,3,1,1,2,0,25-01000,91,0,N,21,2
6466,2,1,6,1,5,0,25-01300,46,N,2,501,2
6467,1,N,1,1,N,0,25-02800,23,2,4,501,2
6468,1,1,6,2,9,0,25-02800,81,0,3,501,2
6469,1,6,1,1,3,0,25-01300,85,2,5,332,2
6470,2,1,1,1,2,0,25-00503,68,2,4,501,2
6471,2,6,1,1,1,0,25-00503,86,N,N,501,2
6472,2,1,1,1,8,0,25-00703,90,4,4,449,2
6473,1,1,1,1,7,0,25-00503,71,2,4,501,2
6474,2,1,1,2,6,0,25-01300,23,0,2,102,2
6475,2,6,1,1,9,0,25-00703,62,0,N,501,2
6476,1,1,1,2,3,0,25-00503,23,0,3,283,2
6477,2,1,1,1,9,0,25-00503,40,0,2,501,2
6478,1,N,1,2,N,0,25-00703,38,0,4,328,2
6479,2,1,1,2,3,0,25-01000,42,2,4,501,2
6480,2,6,1,1,1,0,25-00703,24,0,N,69,2
6481,1,6,1,1,7,0,25-01000,70,N,N,501,2
6482,2,6,1,2,3,0,25-00703,76,0,N,313,2
6483,2,6,1,1,5,0,25-00703,15,0,N,193,2
6484,1,1,1,2,7,0,25-02800,29,1,2,382,2
6485,2,4,1,1,4,0,25-02800,80,0,2,501,2
6486,1,6,1,1,3,0,25-01000,30,2,5,352,2
6487,1,6,3,2,1,0,25-01000,16,0,2,229,2
6488,2,6,1,2,2,0,25-00503,49,2,4,29,2
6489,1,1,1,0,2,0,25-02800,72,1,3,N,2
6490,2,6,1,2,4,0,25-02800,29,N,N,501,2
6491,2,1,1,1,4,0,25-01000,0,0,2,501,2
6492,2,6,1,1,2,0,25-01000,68,N,N,142,2
6493,1,1,1,1,6,0,25-01000,73,0,5,415,2
6494,2,3,1,0,5,0,25-01300,13,0,N,N,2
6495,2,6,1,1,6,0,25-00703,53,1,3,261,2
6496,2,N,1,1,N,0,25-00503,4,0,3,32,2
6497,2,1,1,1,9,0,25-00503,54,2,4,501,2
6498,2,1,1,1,3,0,25-01000,60,0,2,501,2
6499,1,N,1,2,N,0,25-01000,4,4,6,501,2
6500,2,6,1,1,0,0,25-02800,15,0,N,299,2
6501,1,6,1,1,2,0,25-00703,75,1,4,371,2
6502,2,N,1,1,N,4,25-00703,17,2,4,219,2
6503,2,1,1,0,3,0,25-02800,77,0,2,N,2
6504,1,4,1,1,3,0,25-01300,9,0,N,159,2
6505,1,1,1,1,7,0,25-00503,87,3,5,501,2
6506,1,1,9,1,9,0,25-00503,61,0,2,501,2
6507,2,1,1,2,9,0,25-01300,60,0,3,501,1
6508,2,1,1,1,9,0,25-01000,43,0,2,501,2
6509,1,1,1,2,5,0,25-00503,53,0,2,501,2
6510,1,6,1,2,6,0,25-00503,63,0,3,501,2
6511,2,1,2,0,1,0,25-00703,9,0,2,N,2
6512,1,1,1,2,6,0,25-01300,45,0,2,501,2
6513,2,1,1,2,6,0,25-00703,37,1,3,412,2
6514,1,6,1,1,5,0,25-00503,62,2,5,24,2
6515,1,6,1,0,2,0,25-01300,53,N,N,N,2
6516,2,1,1,2,6,0,25-00503,71,0,2,484,2
6517,2,6,1,1,9,0,25-01000,43,1,3,501,2
6518,2,1,1,1,7,0,25-01000,91,1,3,501,2
6519,2,N,1,1,N,0,25-00703,54,2,5,382,2
6520,2,1,1,2,4,0,25-00703,47,0,2,328,2
6521,2,N,1,1,N,0,25-01000,84,3,5,501,2
6522,1,1,1,1,2,0,25-00503,10,2,9,333,2
6523,1,6,1,1,1,0,25-01300,45,0,6,501,2
6524,2,1,1,1,8,0,25-00703,55,0,2,501,2
6525,1,1,1,2,6,0,25-00703,20,3,5,501,2
6526,2,N,1,1,N,0,25-01300,90,0,3,501,2
6527,1,6,3,2,7,0,25-00703,16,0,N,501,2
6528,1,6,1,1,1,0,25-02800,22,4,6,501,2
6529,1,1,1,1,3,0,25-01000,65,1,4,145,2
6530,2,6,1,1,7,4,25-01300,36,1,3,501,2
6531,2,N,9,1,N,0,25-01300,5,3,5,501,2
6532,2,N,1,1,N,0,25-01000,44,0,2,501,2
6533,1,N,1,2,N,0,25-01300,39,1,3,133,2
6534,2,1,1,2,5,0,25-01000,60,2,4,156,2
6535,2,6,1,1,1,0,25-01000,4,1,3,501,2
6536,2,1,1,1,9,0,25-01300,52,1,2,501,2
6537,1,6,1,1,3,2,25-02800,70,N,N,168,2
6538,2,4,1,2,8,0,25-00703,70,0,5,501,1
6539,2,6,1,1,0,2,25-01000,69,0,N,501,1
6540,2,1,1,1,7,0,25-00503,55,0,2,501,2
6541,1,6,1,1,1,0,25-01300,13,N,N,192,2
6542,2,1,1,1,0,0,25-00703,56,1,5,501,2
6543,2,N,1,1,N,0,25-01000,43,2,5,501,2
6544,1,1,1,2,1,0,25-01300,45,2,4,501,2
6545,2,4,6,1,7,0,25-01000,34,0,N,501,2
6546,2,1,1,1,1,0,25-00703,50,1,3,289,2
6547,2,4,1,1,8,0,25-02800,13,N,N,501,2
6548,1,1,1,1,7,0,25-01000,86,0,2,501,2
6549,1,1,1,1,5,0,25-00703,50,2,4,320,2
6550,2,N,1,1,N,0,25-00703,6,3,5,501,2
6551,2,1,1,1,4,0,25-00703,39,0,2,88,2
6552,1,6,1,0,1,0,25-01300,2,0,N,N,2
6553,2,3,1,1,0,0,25-01000,69,0,N,124,2
6554,2,1,1,1,7,0,25-00503,78,2,4,432,2
6555,2,N,1,1,N,0,25-01300,20,0,4,501,2
6556,1,3,6,2,5,0,25-00503,73,0,3,105,2
6557,1,3,1,2,2,0,25-00703,63,0,2,26,2
6558,1,1,9,2,7,0,25-00703,46,0,3,501,2
6559,2,1,1,1,0,0,25-00703,41,0,3,501,2
6560,2,1,1,1,8,0,25-02800,80,N,3,501,2
6561,2,1,1,1,9,0,25-00703,48,1,3,501,2
6562,1,1,1,2,4,0,25-01300,21,0,2,233,2
6563,2,N,6,2,N,0,25-00703,71,0,4,378,2
6564,2,6,1,1,1,0,25-01300,45,1,3,501,2
6565,2,6,1,1,4,0,25-01300,17,0,2,381,2
6566,2,1,1,1,5,0,25-00503,53,1,4,501,2
6567,1,1,1,1,5,0,25-00703,6,2,4,501,2
6568,2,6,1,1,8,0,25-01300,57,N,N,501,2
6569,2,6,1,1,1,0,25-02800,79,0,N,501,2
6570,2,6,1,1,0,0,25-00503,40,2,4,501,2
6571,2,1,1,2,9,0,25-00703,56,0,3,501,2
6572,2,1,1,1,0,0,25-02800,69,0,2,501,2
6573,2,1,1,1,9,4,25-00503,48,0,2,501,2
6574,2,1,1,2,3,0,25-02800,39,0,4,409,2
6575,1,1,1,1,4,0,25-01000,16,0,2,16,2
6576,1,6,1,2,0,0,25-00703,64,N,N,501,2
6577,2,1,1,1,5,0,25-01300,20,0,2,501,2
6578,2,1,1,1,8,0,25-00503,6,0,2,501,2
6579,2,1,1,2,1,0,25-00503,19,3,4,433,2
6580,1,N,1,2,N,0,25-01000,18,0,6,125,2
6581,2,4,6,1,4,0,25-00503,18,N,N,415,2
6582,1,6,1,1,1,0,25-00703,90,0,N,468,2
6583,1,1,1,1,5,0,25-00703,54,0,2,357,2
6584,2,N,1,1,N,0,25-02800,44,0,2,501,2
6585,1,N,1,1,N,0,25-02800,29,5,7,501,2
