SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1,1,1,2,8,10,34,1,N,2
1,1,6,1,7,10,40,1,N,2
2,4,2,2,5,5,67,1,N,2
2,1,2,1,2,4,82,1,N,2
2,N,1,1,N,3,6,1,N,2
1,1,1,1,8,10,51,1,N,2
2,1,2,2,6,7,52,1,N,2
1,1,2,1,3,5,44,1,N,2
1,6,2,1,0,4,46,1,N,2
1,1,3,1,0,5,52,1,N,2
1,6,1,1,8,9,34,1,N,2
2,1,6,2,0,10,39,1,N,2
1,N,9,2,N,2,2,1,N,2
1,6,1,2,6,9,29,1,N,2
1,N,2,2,0,3,10,1,N,2
2,3,1,2,3,5,90,1,N,2
2,N,8,2,N,1,4,1,N,2
2,1,1,1,8,9,34,1,N,2
1,N,2,2,0,3,11,1,N,2
2,1,8,1,0,5,58,1,N,2
1,6,1,0,0,4,32,3,N,2
1,6,2,2,0,3,11,1,N,2
1,1,1,1,8,7,55,1,N,2
1,6,1,2,1,7,22,1,N,2
1,6,1,2,8,9,21,1,N,2
1,6,1,2,8,9,59,1,N,2
1,1,2,1,0,1,3,1,N,2
2,1,2,2,2,5,67,1,N,2
1,4,1,2,8,10,58,1,N,2
1,N,2,0,N,N,3,2,N,2
1,1,1,2,8,10,30,1,N,2
2,1,1,1,3,5,52,1,N,2
2,6,2,1,0,4,21,1,N,2
2,6,1,2,0,7,31,1,N,2
1,3,1,0,7,11,80,1,N,2
1,6,2,2,5,7,21,1,N,2
2,1,1,1,6,9,25,1,N,2
2,6,1,2,3,7,31,1,N,2
1,6,1,1,0,4,22,1,N,2
1,N,6,1,N,1,5,1,N,2
2,1,1,1,7,10,62,1,N,2
2,1,2,1,7,9,79,1,N,2
2,4,2,2,9,9,65,1,N,2
1,6,6,1,6,9,36,1,N,2
1,1,1,1,8,9,31,1,N,2
2,6,2,2,5,7,33,1,N,2
2,N,8,2,0,3,12,1,N,2
2,1,2,2,8,9,41,1,N,2
2,6,2,2,8,7,31,1,N,2
1,1,2,1,4,7,59,1,N,2
1,6,1,1,3,5,40,1,N,2
1,1,1,1,3,9,30,1,N,2
1,6,2,1,7,7,47,1,N,2
1,4,1,2,5,7,58,1,N,2
2,1,1,1,8,11,61,1,N,2
2,1,1,1,2,5,61,1,N,2
2,1,1,1,1,9,44,1,N,2
2,1,2,2,7,9,79,1,N,2
1,1,1,1,8,9,58,1,N,2
2,6,1,2,3,7,35,1,N,2
1,6,1,2,8,10,33,1,N,2
2,6,2,1,0,5,52,1,N,2
1,1,1,1,8,9,58,1,N,2
1,N,1,2,N,N,0,1,N,2
1,1,1,1,6,9,41,1,N,2
2,N,2,2,0,3,10,1,N,2
2,1,1,1,3,5,78,1,N,2
1,N,1,2,0,3,7,1,N,2
1,N,2,1,N,N,0,1,N,2
2,6,2,2,3,5,57,1,N,2
1,1,1,1,6,11,55,1,N,2
1,6,1,0,6,9,29,3,N,2
1,N,1,2,0,3,4,1,N,2
1,6,1,2,0,4,30,1,N,2
1,6,1,0,0,7,35,3,N,2
2,1,3,1,0,5,34,1,N,2
2,6,1,2,0,3,17,1,N,2
2,4,2,2,3,5,70,1,N,2
2,6,2,2,0,7,30,1,N,2
1,1,1,1,4,7,57,1,N,2
2,1,1,1,7,9,56,1,N,2
2,3,1,2,2,5,78,1,N,2
2,6,2,2,0,7,31,1,N,2
1,1,1,2,8,10,74,1,N,2
1,1,1,1,6,11,68,1,N,2
2,1,1,1,4,7,60,1,N,2
1,1,1,1,8,9,39,1,N,2
1,N,1,1,0,2,11,1,N,2
2,1,1,1,6,7,52,1,N,2
2,1,1,1,3,5,72,1,N,2
2,6,2,1,2,4,61,1,N,2
1,6,2,1,6,7,53,1,N,2
1,6,2,2,1,7,29,1,N,2
1,1,8,1,4,5,46,1,N,2
1,1,1,2,7,10,49,1,N,2
2,6,1,2,4,9,32,1,N,2
1,6,1,0,0,7,33,3,N,2
1,6,1,2,5,7,26,1,N,2
1,1,1,2,8,10,49,1,N,2
1,1,1,1,4,5,56,1,N,2
2,6,2,2,2,7,26,1,N,2
1,N,6,1,0,3,7,1,N,2
2,6,2,2,4,7,39,1,N,2
2,6,1,1,0,4,20,1,N,2
2,1,1,1,2,9,60,1,N,2
1,1,1,2,8,10,28,1,N,2
2,6,2,1,4,7,49,1,N,2
1,1,1,1,6,7,45,1,N,2
2,6,2,2,2,3,62,1,N,2
2,3,1,1,5,7,81,1,N,2
2,1,1,1,4,9,76,1,N,2
1,6,2,0,5,7,28,3,N,2
1,6,2,1,6,7,46,1,N,2
2,4,1,1,2,5,58,1,N,2
2,6,2,1,3,1,57,1,N,2
1,6,1,0,0,4,15,2,N,2
1,1,1,2,8,10,45,1,N,2
2,N,1,1,N,1,5,1,N,2
1,1,2,1,6,7,38,1,N,2
1,1,6,1,8,10,52,1,N,2
1,N,1,2,0,3,5,1,N,2
1,1,1,1,8,10,51,1,N,2
1,1,1,1,8,10,46,1,N,2
1,N,9,1,N,1,0,1,N,2
2,N,1,1,0,3,6,1,N,2
1,1,6,1,8,10,26,1,N,2
1,6,1,2,8,9,35,1,N,2
1,1,1,2,8,10,84,1,N,2
2,6,1,1,5,9,39,1,N,2
1,1,3,1,0,5,43,1,N,2
1,1,1,2,7,10,60,1,N,2
1,1,2,1,8,7,54,1,N,2
1,2,6,0,5,12,32,2,N,2
1,N,1,1,0,3,6,1,N,2
1,1,6,1,8,11,49,1,N,2
1,1,1,1,4,5,64,1,N,2
2,1,1,1,3,5,70,1,N,2
2,6,1,1,0,4,14,1,N,2
2,6,2,1,4,7,67,1,N,2
2,6,2,2,2,7,32,1,N,2
1,6,1,0,1,7,35,3,N,2
1,1,6,1,8,10,31,1,N,2
2,1,1,1,6,9,36,1,N,2
1,1,1,1,7,10,43,1,N,2
2,1,1,1,0,9,45,1,N,2
1,6,1,2,8,9,26,1,N,2
1,6,1,1,7,9,33,1,N,2
2,1,1,1,8,9,58,1,N,2
2,6,1,2,0,7,37,1,N,2
1,1,2,2,5,5,69,1,N,2
2,1,1,1,8,11,74,1,N,2
2,1,1,1,0,9,60,1,N,2
2,1,1,1,6,9,32,1,N,2
1,1,6,1,7,10,42,1,N,2
2,1,1,1,6,9,31,1,N,2
1,1,2,1,3,5,53,1,N,2
2,1,2,2,4,5,53,1,N,2
2,6,2,1,3,5,31,1,N,2
1,6,1,2,6,7,62,1,N,2
1,1,1,1,8,10,55,1,N,2
2,3,2,0,3,5,78,2,N,2
1,6,6,0,0,7,35,2,N,2
1,1,2,1,6,7,79,1,N,2
2,1,1,1,6,9,62,1,N,2
1,1,6,2,8,10,36,1,N,2
1,6,1,0,0,7,46,2,N,2
2,6,1,2,0,9,26,1,N,2
2,3,2,1,4,7,71,1,N,2
2,6,1,1,1,9,33,1,N,2
2,1,2,2,4,7,48,1,N,2
1,N,1,1,0,3,10,1,N,2
1,6,1,2,7,9,56,1,N,2
1,6,1,2,7,7,56,1,N,2
2,N,1,1,0,3,11,1,N,2
2,1,8,2,4,10,38,1,N,2
1,1,1,1,7,10,57,1,N,2
1,N,2,1,N,1,3,1,N,2
1,1,6,1,8,10,63,1,N,2
1,1,1,1,8,10,52,1,N,2
1,1,1,1,8,7,71,1,N,2
2,1,1,1,4,9,34,1,N,2
2,1,6,1,4,10,35,1,N,2
1,6,1,0,0,4,22,3,N,2
2,6,2,2,0,4,26,1,N,2
1,1,6,1,8,11,34,1,N,2
1,1,1,1,8,7,48,1,N,2
1,N,2,1,N,N,77,1,N,2
2,6,2,2,2,7,26,1,N,2
1,1,2,1,8,9,40,1,N,2
2,1,1,1,8,9,33,1,N,2
2,1,1,1,7,9,64,1,N,2
1,1,6,1,8,9,36,1,N,2
1,1,2,1,8,10,36,1,N,2
1,1,2,2,7,9,55,1,N,2
1,1,1,2,8,10,68,1,N,2
1,1,1,1,8,9,36,1,N,2
2,6,1,1,0,4,16,1,N,2
2,1,1,1,6,9,27,1,N,2
1,1,1,1,7,7,58,1,N,2
1,6,1,2,1,7,33,1,N,2
2,6,2,1,2,5,53,1,N,2
2,1,1,2,2,5,76,1,N,2
1,1,2,1,6,7,57,1,N,2
2,1,1,1,6,9,31,1,N,2
2,6,1,1,4,9,39,1,N,2
2,1,1,1,2,9,70,1,N,2
1,6,2,2,5,7,21,1,N,2
1,1,2,1,4,5,57,1,N,2
2,1,1,1,4,5,52,1,N,2
2,6,1,2,6,9,23,1,N,2
2,N,1,1,N,2,87,1,N,2
1,6,1,2,1,4,23,1,N,2
2,1,6,1,0,10,39,1,N,2
2,6,2,2,4,7,34,1,N,2
2,6,2,2,4,7,63,1,N,2
1,1,1,2,6,10,61,1,N,2
1,1,1,1,6,10,61,1,N,2
2,4,2,2,4,7,59,1,N,2
2,6,2,0,0,7,33,3,N,2
1,1,6,1,8,10,46,1,N,2
1,N,8,1,N,3,6,1,N,2
1,6,1,1,1,4,29,1,N,2
2,6,1,2,0,7,27,1,N,2
2,6,6,0,0,3,36,3,N,2
1,1,6,1,4,10,66,1,N,2
1,6,1,1,6,9,22,1,N,2
2,1,1,1,3,5,66,1,N,2
2,N,1,1,N,N,0,1,N,2
2,6,1,1,0,4,21,1,N,2
1,6,2,1,0,5,37,1,N,2
2,N,2,1,N,1,0,1,N,2
2,6,1,2,4,9,22,1,N,2
1,1,6,2,7,10,44,1,N,2
1,6,1,2,1,7,34,1,N,2
2,6,2,2,4,7,53,1,N,2
2,6,2,2,0,7,30,1,N,2
1,1,1,1,8,9,57,1,N,2
2,1,1,1,5,11,64,1,N,2
1,4,2,1,5,7,70,1,N,2
1,4,1,2,8,10,54,1,N,2
1,N,2,2,0,3,14,1,N,2
2,N,1,1,N,2,0,1,N,2
2,1,1,1,1,11,42,1,N,2
2,6,1,2,1,9,27,1,N,2
2,6,1,2,4,10,51,1,N,2
1,1,1,1,8,7,70,1,N,2
1,1,1,1,7,10,40,1,N,2
2,6,2,2,0,7,19,1,N,2
2,6,2,1,2,5,33,1,N,2
2,1,1,1,0,3,6,1,N,2
2,1,1,1,0,9,45,1,N,2
2,1,6,2,6,10,27,1,N,2
1,1,1,1,8,10,72,1,N,2
2,1,2,2,4,5,22,1,N,2
1,4,2,1,7,7,60,1,N,2
1,6,6,2,1,9,37,1,N,2
2,3,1,1,7,7,75,1,N,2
2,6,2,1,5,7,49,1,N,2
1,6,1,0,0,3,83,2,N,2
2,1,1,1,5,7,73,1,N,2
2,1,1,1,8,9,63,1,N,2
1,6,1,2,0,7,39,1,N,2
1,1,1,2,8,10,33,1,N,2
1,6,1,1,7,9,21,1,N,2
1,6,6,0,8,9,22,3,N,2
1,6,6,2,8,11,30,1,N,2
2,6,1,2,4,7,35,1,N,2
1,1,9,1,6,10,44,1,N,2
2,3,2,2,5,5,82,1,N,2
1,1,1,1,8,9,63,1,N,2
1,N,2,1,0,3,6,1,N,2
1,6,1,1,0,4,21,1,N,2
1,1,1,2,5,9,72,1,N,2
2,6,2,1,0,7,16,1,N,2
1,1,2,2,8,9,38,1,N,2
2,6,2,1,4,7,45,1,N,2
1,1,2,1,8,7,33,1,N,2
2,1,2,2,2,5,43,1,N,2
2,1,1,2,6,9,26,1,N,2
1,1,1,1,7,9,40,1,N,2
2,1,1,1,8,10,77,1,N,2
2,1,2,1,2,5,56,1,N,2
1,4,1,2,8,10,64,1,N,2
1,6,2,1,7,7,42,1,N,2
1,N,2,1,0,3,9,1,N,2
1,6,1,2,6,9,27,1,N,2
1,6,1,2,1,7,39,1,N,2
2,N,1,1,N,2,71,1,N,2
2,1,6,1,0,4,63,1,N,2
2,1,2,2,5,5,56,1,N,2
2,4,1,1,2,5,68,1,N,2
1,1,1,1,4,7,50,1,N,2
1,1,6,1,N,3,6,1,N,2
1,1,6,1,8,10,55,1,N,2
2,3,2,1,8,7,63,1,N,2
2,4,2,2,4,5,63,1,N,2
1,6,1,2,6,9,27,1,N,2
1,6,2,2,1,7,29,1,N,2
1,N,2,1,N,1,3,1,N,2
1,1,1,1,8,10,61,1,N,2
2,1,1,2,5,9,68,1,N,2
2,6,2,2,0,7,37,1,N,2
2,6,2,2,3,7,40,1,N,2
2,1,1,1,5,9,48,1,N,2
1,N,1,2,0,3,15,1,N,2
1,6,6,1,1,9,33,1,N,2
2,1,2,2,6,9,36,1,N,2
2,6,2,2,0,4,27,1,N,2
1,1,1,1,8,10,50,1,N,2
1,1,1,1,8,10,66,1,N,2
1,1,1,1,6,10,65,1,N,2
2,6,2,2,2,4,58,1,N,2
1,1,6,2,8,11,32,1,N,2
2,6,2,1,6,7,53,1,N,2
1,6,2,0,0,4,31,2,N,2
1,1,1,1,6,9,29,1,N,2
1,1,1,1,8,9,28,1,N,2
2,1,1,2,2,4,74,1,N,2
1,1,1,1,8,9,43,1,N,2
2,6,1,0,0,4,35,3,N,2
1,1,2,1,6,7,72,1,N,2
1,6,1,2,0,4,30,1,N,2
2,1,6,1,4,10,40,1,N,2
2,1,1,1,4,9,70,1,N,2
2,1,1,2,3,5,37,1,N,2
2,1,2,2,2,5,66,1,N,2
2,1,1,1,4,9,63,1,N,2
1,1,6,1,4,7,50,1,N,2
2,6,2,2,0,4,48,1,N,2
2,6,2,2,8,9,32,1,N,2
1,1,6,1,8,10,54,1,N,2
1,1,1,1,8,10,57,1,N,2
2,3,2,1,2,4,83,1,N,2
2,3,2,1,4,5,80,1,N,2
2,1,1,1,2,9,66,1,N,2
1,1,1,1,8,10,28,1,N,2
1,6,1,1,1,7,27,1,N,2
1,N,1,2,N,3,8,1,N,2
1,1,8,1,N,1,3,1,N,2
2,4,2,1,3,7,57,1,N,2
2,6,2,2,4,7,49,1,N,2
1,6,2,1,0,4,35,1,N,2
2,6,2,2,0,7,23,1,N,2
1,1,1,1,7,10,60,1,N,2
2,3,1,2,2,4,65,1,N,2
1,1,1,1,8,10,75,1,N,2
1,N,2,2,0,3,12,1,N,2
1,1,1,1,7,9,31,1,N,2
2,6,8,1,0,3,17,1,N,2
2,3,1,2,2,5,87,1,N,2
1,1,1,2,8,9,33,1,N,2
2,6,2,2,4,7,30,1,N,2
2,3,1,1,2,4,84,1,N,2
2,6,1,2,0,5,35,1,N,2
2,6,1,2,1,9,24,1,N,2
1,1,1,2,8,9,37,1,N,2
1,6,1,2,8,9,26,1,N,2
1,1,1,2,8,10,65,1,N,2
1,6,1,2,7,9,33,1,N,2
1,1,1,1,8,7,42,1,N,2
1,6,1,2,5,9,26,1,N,2
2,N,1,1,0,3,9,1,N,2
1,6,1,2,1,7,25,1,N,2
2,1,1,1,8,11,69,1,N,2
2,6,2,2,4,7,36,1,N,2
2,N,1,1,N,2,7,1,N,2
2,1,1,1,4,9,31,1,N,2
1,1,1,1,8,10,71,1,N,2
2,4,1,1,8,7,64,1,N,2
2,6,6,2,0,4,26,1,N,2
1,6,1,2,6,9,31,1,N,2
2,1,1,2,4,5,64,1,N,2
2,3,1,1,2,9,82,1,N,2
2,1,1,2,4,5,37,1,N,2
2,6,2,2,0,4,27,1,N,2
1,1,1,1,6,11,55,1,N,2
2,6,6,2,0,7,34,1,N,2
1,N,1,0,0,3,14,3,N,2
1,1,2,1,8,7,74,1,N,2
2,1,1,2,3,9,64,1,N,2
2,N,1,1,1,3,16,1,N,2
2,1,1,1,1,9,47,1,N,2
2,1,1,1,5,9,51,1,N,2
1,6,2,1,0,4,16,1,N,2
1,1,1,2,5,9,69,1,N,2
1,6,1,2,0,4,35,1,N,2
1,6,2,2,0,4,20,1,N,2
2,4,1,2,2,5,65,1,N,2
2,1,1,2,4,9,43,1,N,2
2,1,2,2,3,5,61,1,N,2
1,6,1,1,4,9,36,1,N,2
2,1,2,2,2,5,61,1,N,2
2,3,2,1,2,4,81,1,N,2
2,N,2,2,2,1,80,1,N,2
1,1,1,1,3,7,59,1,N,2
2,1,1,1,6,10,49,1,N,2
1,N,1,1,0,3,16,1,N,2
2,6,1,1,1,9,22,1,N,2
1,6,1,0,0,4,32,2,N,2
1,6,1,0,0,3,16,2,N,2
2,1,1,1,4,7,52,1,N,2
2,3,1,1,8,9,74,1,N,2
1,6,1,2,3,5,53,1,N,2
2,N,1,2,2,1,4,1,N,2
2,6,2,2,0,7,27,1,N,2
1,6,1,1,1,7,28,1,N,2
2,6,2,2,5,7,34,1,N,2
2,3,1,1,2,4,81,1,N,2
1,6,2,1,6,7,35,1,N,2
2,1,6,1,0,3,73,1,N,2
1,N,1,2,0,2,0,1,N,2
1,1,1,2,6,9,48,1,N,2
2,N,1,1,N,1,1,1,N,2
1,N,1,2,0,1,31,1,N,2
2,1,1,1,7,11,80,1,N,2
1,1,1,1,6,10,37,1,N,2
2,6,1,2,4,9,27,1,N,2
1,6,1,0,0,7,27,3,N,2
1,6,1,2,8,10,60,1,N,2
2,1,1,1,7,9,51,1,N,2
2,1,1,1,2,9,65,1,N,2
2,N,1,1,0,1,2,1,N,2
2,1,1,1,6,9,28,1,N,2
1,1,1,1,8,10,62,1,N,2
2,1,1,1,5,9,60,1,N,2
2,4,1,1,3,5,69,1,N,2
1,1,1,1,8,10,79,1,N,2
1,N,2,2,0,3,11,1,N,2
1,6,6,1,6,9,33,1,N,2
1,1,1,1,7,10,43,1,N,2
1,1,1,1,8,10,68,1,N,2
2,N,1,1,N,1,5,1,N,2
1,6,1,0,1,7,33,3,N,2
1,1,1,1,8,9,63,1,N,2
2,6,2,2,3,7,31,1,N,2
2,1,1,1,8,11,34,1,N,2
2,6,1,2,0,7,35,1,N,2
2,6,1,0,0,5,54,2,N,2
2,1,1,1,5,7,60,1,N,2
2,N,9,2,0,3,12,1,N,2
1,1,1,1,6,9,50,1,N,2
2,N,1,2,0,3,13,1,N,2
2,1,1,2,7,9,32,1,N,2
2,6,1,0,2,3,75,3,N,2
1,1,2,1,5,7,53,1,N,2
1,1,2,1,3,5,68,1,N,2
2,6,2,0,5,7,34,2,N,2
2,N,2,2,N,N,0,1,N,2
2,1,2,1,0,5,46,1,N,2
2,3,2,1,7,7,85,1,N,2
2,1,1,1,2,5,63,1,N,2
2,4,2,2,3,5,58,1,N,2
1,N,2,2,0,3,13,1,N,2
1,1,1,1,7,10,68,1,N,2
1,1,6,1,8,10,19,1,N,2
1,6,2,2,7,7,48,1,N,2
2,6,1,1,0,4,27,1,N,2
1,6,1,2,5,7,33,1,N,2
2,4,1,1,3,5,72,1,N,2
1,6,1,2,5,9,46,1,N,2
2,6,1,1,0,4,47,1,N,2
2,1,1,1,4,9,58,1,N,2
2,4,1,2,3,5,60,1,N,2
1,6,1,0,7,9,29,1,N,2
2,6,1,1,0,4,28,1,N,2
2,1,1,2,3,5,63,1,N,2
1,3,1,1,8,7,77,1,N,2
1,1,2,1,7,7,60,1,N,2
1,6,1,1,1,7,42,1,N,2
2,1,1,1,8,9,60,1,N,2
1,1,6,1,6,10,52,1,N,2
2,1,1,1,8,11,41,1,N,2
2,6,1,2,7,9,36,1,N,2
2,1,1,1,8,11,69,1,N,2
2,3,1,2,7,9,74,1,N,2
1,1,2,1,4,5,47,1,N,2
1,6,1,1,8,9,35,1,N,2
2,1,1,1,4,9,81,1,N,2
1,1,1,2,8,9,39,1,N,2
1,1,1,1,8,9,47,1,N,2
2,N,2,2,N,N,65,1,N,2
2,1,2,2,4,5,38,1,N,2
2,1,1,2,7,9,79,1,N,2
1,1,1,1,8,9,45,1,N,2
2,6,1,2,2,9,23,1,N,2
2,6,2,1,2,5,32,1,N,2
1,N,2,2,0,3,18,1,N,2
1,1,1,1,7,7,72,1,N,2
1,6,2,0,5,7,26,2,N,2
1,1,6,1,7,10,66,1,N,2
2,6,1,1,5,9,30,1,N,2
2,6,1,1,0,4,16,1,N,2
2,6,6,1,0,4,24,1,N,2
1,6,1,2,8,9,31,1,N,2
2,6,2,1,3,5,41,1,N,2
2,N,1,2,N,2,7,1,N,2
2,N,1,1,0,3,6,1,N,2
2,6,2,2,0,1,46,1,N,2
1,1,2,2,7,9,45,1,N,2
1,1,2,1,6,7,63,1,N,2
2,1,8,2,2,9,33,1,N,2
1,1,6,1,8,9,30,1,N,2
1,1,1,1,4,7,60,1,N,2
1,1,1,2,6,9,53,1,N,2
1,1,1,1,4,5,56,1,N,2
2,6,1,1,0,5,58,1,N,2
2,N,1,1,0,1,42,1,N,2
1,1,2,2,5,7,39,1,N,2
1,6,2,2,0,4,27,1,N,2
1,6,1,1,0,4,11,1,N,2
1,N,1,1,N,3,13,1,N,2
2,6,1,2,6,9,31,1,N,2
1,N,1,1,0,3,15,1,N,2
1,1,1,1,8,10,61,1,N,2
1,1,1,1,0,5,38,1,N,2
1,N,1,1,0,3,18,1,N,2
1,1,1,1,6,10,50,1,N,2
2,3,1,2,5,9,80,1,N,2
1,1,1,1,7,7,44,1,N,2
2,6,1,2,6,9,30,1,N,2
1,1,6,1,8,10,45,1,N,2
2,6,1,1,0,3,13,1,N,2
2,6,1,1,6,9,35,1,N,2
1,1,8,1,0,5,49,1,N,2
1,6,1,2,0,4,16,1,N,2
1,6,6,2,7,9,22,1,N,2
2,1,1,2,2,9,55,1,N,2
1,1,1,1,8,9,56,1,N,2
2,N,1,1,N,3,16,1,N,2
2,N,2,2,N,3,11,1,N,2
2,1,1,1,2,5,62,1,N,2
1,1,6,1,8,10,30,1,N,2
1,1,6,1,8,10,43,1,N,2
1,1,1,1,4,5,33,1,N,2
1,6,1,0,1,7,28,3,N,2
2,1,1,1,3,5,48,1,N,2
1,1,8,1,3,5,64,1,N,2
2,1,1,1,6,11,70,1,N,2
1,1,1,2,6,9,69,1,N,2
1,6,6,2,6,9,30,1,N,2
1,N,1,1,N,1,3,1,N,2
1,6,2,1,0,4,16,1,N,2
2,6,1,2,6,9,27,1,N,2
2,1,2,1,6,7,68,1,N,2
1,N,1,1,0,2,6,1,N,2
2,1,9,1,0,3,70,1,N,2
2,6,2,1,7,7,46,1,N,2
1,N,2,1,N,3,8,1,N,2
2,1,1,1,N,1,56,1,N,2
2,6,2,2,2,7,24,1,N,2
2,N,1,1,N,2,1,1,N,2
1,1,6,2,8,10,27,1,N,2
1,6,1,1,1,7,32,1,N,2
2,1,1,1,0,5,50,1,N,2
1,6,1,2,8,10,55,1,N,2
2,1,1,1,8,11,26,1,N,2
1,1,1,1,8,10,62,1,N,2
2,1,2,2,2,5,78,1,N,2
2,6,2,2,0,4,21,1,N,2
1,6,2,2,0,4,46,1,N,2
1,1,1,1,8,10,66,1,N,2
1,6,1,2,6,9,33,1,N,2
2,1,1,1,4,7,44,1,N,2
2,1,1,2,8,9,35,1,N,2
2,6,2,2,2,5,43,1,N,2
1,1,1,1,4,5,65,1,N,2
2,6,2,1,2,5,67,1,N,2
1,1,6,1,7,10,48,1,N,2
1,1,2,1,6,7,55,1,N,2
2,1,1,1,8,11,57,1,N,2
2,1,1,1,8,11,25,1,N,2
2,1,1,2,2,5,55,1,N,2
1,6,1,2,6,9,48,1,N,2
2,3,2,2,2,5,75,1,N,2
2,N,1,1,N,1,4,1,N,2
1,6,1,2,8,9,30,1,N,2
2,1,1,1,4,7,78,1,N,2
1,1,1,1,8,9,57,1,N,2
1,6,1,2,6,9,67,1,N,2
1,6,1,2,7,9,31,1,N,2
1,1,1,2,6,9,34,1,N,2
2,1,2,1,0,5,42,1,N,2
2,6,1,1,0,4,19,1,N,2
2,1,1,1,6,9,61,1,N,2
2,6,2,2,2,1,4,1,N,2
1,6,1,0,2,9,69,2,N,2
2,N,2,2,0,3,11,1,N,2
1,1,1,1,7,7,47,1,N,2
2,6,1,1,0,5,44,1,N,2
1,1,1,1,8,9,25,1,N,2
2,6,2,2,0,7,34,1,N,2
2,6,1,0,0,7,24,3,N,2
2,1,1,1,7,10,64,1,N,2
2,1,1,1,4,9,37,1,N,2
1,N,1,1,0,2,3,1,N,2
1,1,1,1,4,5,59,1,N,2
1,6,2,1,8,9,48,1,N,2
2,1,1,1,8,9,51,1,N,2
1,N,1,1,0,2,2,1,N,2
2,6,2,1,3,5,48,1,N,2
2,6,1,2,0,5,33,1,N,2
2,1,2,2,6,5,41,1,N,2
1,1,1,1,6,9,37,1,N,2
1,1,1,2,7,10,32,1,N,2
1,N,2,1,N,3,14,1,N,2
2,6,2,2,0,4,15,1,N,2
2,4,2,1,3,5,68,1,N,2
1,N,2,2,0,2,10,1,N,2
1,1,1,1,5,7,53,1,N,2
1,N,6,1,0,3,8,1,N,2
2,3,1,1,3,5,82,1,N,2
2,1,1,1,0,9,35,1,N,2
2,3,2,1,3,5,82,1,N,2
2,1,1,1,7,9,62,1,N,2
2,6,1,1,0,5,36,1,N,2
2,6,2,2,0,4,16,1,N,2
1,1,6,1,8,10,47,1,N,2
2,6,2,2,0,4,15,1,N,2
2,N,1,2,N,2,2,1,N,2
1,1,8,1,3,5,35,1,N,2
2,1,1,1,8,9,21,1,N,2
2,6,1,2,6,9,27,1,N,2
2,1,1,1,8,11,31,1,N,2
1,1,2,1,4,5,27,1,N,2
2,4,2,2,4,5,69,1,N,2
2,6,1,1,0,4,34,1,N,2
2,6,2,1,5,7,32,1,N,2
1,1,1,1,6,7,40,1,N,2
2,N,6,2,N,2,7,1,N,2
2,1,2,1,0,5,52,1,N,2
1,6,1,1,4,9,34,1,N,2
2,4,1,2,3,9,60,1,N,2
2,1,1,1,6,10,51,1,N,2
1,1,2,1,8,7,46,1,N,2
1,1,1,1,8,9,33,1,N,2
2,6,1,2,6,9,30,1,N,2
1,1,2,1,0,1,48,1,N,2
1,N,2,1,0,3,8,1,N,2
1,1,1,2,8,10,30,1,N,2
1,6,1,0,0,7,51,2,N,2
2,1,1,1,2,1,69,1,N,2
1,6,1,0,0,7,35,3,N,2
2,1,1,1,6,10,41,1,N,2
2,N,1,1,N,1,4,1,N,2
1,N,1,1,0,2,6,1,N,2
2,6,1,2,5,9,30,1,N,2
1,6,1,1,0,4,35,1,N,2
1,1,6,1,7,9,28,1,N,2
1,6,2,2,0,4,15,1,N,2
2,1,6,2,6,10,50,1,N,2
2,N,2,1,N,1,4,1,N,2
1,N,2,2,0,3,14,1,N,2
1,1,1,1,8,10,60,1,N,2
1,N,2,1,N,3,7,1,N,2
1,N,1,0,0,3,9,2,N,2
2,1,1,1,7,9,30,1,N,2
2,4,2,2,7,7,61,1,N,2
2,3,1,2,4,9,81,1,N,2
1,6,1,2,0,4,30,1,N,2
2,N,2,2,N,N,68,1,N,2
1,6,2,2,1,7,39,1,N,2
2,6,1,2,0,5,48,1,N,2
2,1,1,1,4,9,73,1,N,2
2,1,6,2,3,9,34,1,N,2
2,1,1,1,7,9,43,1,N,2
2,1,1,1,3,7,55,1,N,2
1,1,1,1,8,10,33,1,N,2
1,1,1,1,8,10,61,1,N,2
1,6,1,0,0,4,38,2,N,2
2,6,1,2,0,1,52,1,N,2
2,N,1,1,N,1,43,1,N,2
1,6,1,0,1,7,26,3,N,2
2,3,1,1,4,5,76,1,N,2
1,N,1,1,N,2,5,1,N,2
2,1,2,2,6,7,45,1,N,2
2,3,1,1,5,7,75,1,N,2
2,3,1,1,5,7,81,1,N,2
1,N,1,2,0,3,5,1,N,2
2,1,1,1,7,9,45,1,N,2
2,1,2,1,2,5,67,1,N,2
1,N,1,1,0,3,11,1,N,2
1,1,1,1,7,7,55,1,N,2
1,6,1,1,7,9,31,1,N,2
2,6,2,0,2,7,65,2,N,2
2,3,1,2,8,9,78,1,N,2
1,6,1,2,7,9,63,1,N,2
1,1,6,1,8,10,38,1,N,2
2,1,1,1,7,9,61,1,N,2
1,N,2,1,0,3,12,1,N,2
2,6,1,1,0,3,72,1,N,2
1,N,2,1,0,3,10,1,N,2
2,6,2,2,2,5,48,1,N,2
2,N,1,2,0,3,12,1,N,2
1,N,2,1,N,N,1,1,N,2
2,6,1,1,0,4,13,1,N,2
1,1,1,1,8,10,68,1,N,2
