PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-02800,22,2,6,0,1,0,N,1,2,8570,14,9,6500.0,1,41,N,2,2,2,2
25-01000,53,1,4,0,1,0,4,1,1,6380,7,5,42000.0,5,501,N,2,2,2,2
25-00703,52,1,6,0,6,2,3,1,2,4590,5,5,71000.0,7,407,N,2,2,2,2
25-02800,34,2,1,0,6,1,3,1,2,3370,4,9,300300.0,9,501,N,2,2,2,2
25-00703,35,2,1,0,1,1,3,1,1,5580,6,7,17400.0,3,430,N,2,2,2,2
25-01000,11,1,N,0,1,3,5,1,1,N,N,3,N,N,394,N,2,2,2,2
25-00703,24,1,6,0,6,0,4,1,1,3895,4,7,90000.0,8,501,N,2,2,2,2
25-01300,65,1,1,0,1,0,3,1,1,5670,6,1,25600.0,4,191,N,2,2,2,2
25-00703,58,1,1,0,1,0,4,1,1,7071,9,7,50000.0,6,356,N,2,2,2,2
25-01000,33,1,1,0,6,0,2,1,2,6970,9,10,350000.0,9,501,N,2,2,2,2
25-01000,60,1,6,0,1,N,N,2,0,N,N,4,7000.0,2,N,N,1,1,2,2
25-00703,16,2,2,0,1,4,6,1,1,8680,14,4,0.0,0,501,N,2,2,2,2
25-00703,11,2,N,3,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,43,2,6,0,1,0,N,1,2,6672,8,9,114000.0,8,501,N,2,2,2,2
25-00703,0,1,N,0,1,2,4,1,1,N,N,N,N,N,264,N,N,N,2,2
25-01000,78,1,1,0,1,0,2,1,1,N,N,11,53000.0,6,501,N,2,2,2,2
25-02800,25,1,6,0,1,0,4,1,1,770,3,5,62000.0,6,501,N,2,2,2,2
25-01000,31,2,1,0,2,1,3,1,1,7380,10,9,42000.0,5,501,N,2,2,2,2
25-00503,82,2,3,0,1,0,N,1,1,N,N,10,64000.0,7,501,N,1,1,2,2
25-01000,15,2,6,4,1,1,4,1,1,N,N,4,0.0,0,204,N,2,2,2,2
25-00503,28,2,1,0,1,1,3,1,2,5170,6,10,41300.0,5,233,N,2,2,2,2
25-00503,58,2,1,0,1,0,2,1,1,6870,9,7,42000.0,5,501,N,2,2,2,2
25-00703,72,2,1,0,1,0,2,1,1,7280,10,11,49000.0,6,493,N,2,2,2,2
25-02800,47,2,6,0,1,0,N,1,1,6991,9,10,250000.0,9,501,N,2,2,2,2
25-02800,10,2,N,0,1,0,2,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,47,1,1,0,1,2,4,1,1,7860,11,9,95000.0,8,501,N,2,2,2,2
25-00703,48,2,1,0,1,0,4,1,1,7860,11,11,50000.0,6,501,N,2,2,2,2
25-01000,43,1,1,0,1,1,3,1,1,7380,10,9,100000.0,8,501,N,2,2,2,2
25-00703,35,2,6,0,6,0,N,1,2,2190,4,5,36000.0,5,271,N,2,2,2,2
25-01300,17,2,6,0,1,1,4,1,1,4971,6,4,1200.0,1,501,N,2,2,2,2
25-00703,60,1,1,0,1,0,2,1,1,770,3,8,23000.0,3,501,N,2,2,2,2
25-00703,79,2,4,0,1,0,N,1,2,2270,4,5,37800.0,5,322,N,2,2,2,2
25-01300,31,2,1,0,1,1,3,1,1,5090,6,9,130000.0,9,501,N,2,2,2,2
25-00503,60,1,2,0,6,0,4,1,1,7480,10,7,150000.0,9,501,N,2,2,2,2
25-00703,4,1,N,0,1,0,5,1,1,N,N,1,N,N,454,N,N,N,2,2
25-01300,27,1,6,0,1,0,N,1,2,8680,14,6,24020.0,4,180,N,2,2,2,2
25-00503,44,2,1,0,1,0,2,1,2,7460,10,10,240000.0,9,501,N,2,2,2,2
25-02800,22,2,6,4,2,0,3,1,1,8680,14,5,23600.0,3,501,N,2,2,2,2
25-02800,8,1,N,0,1,1,3,1,1,N,N,3,N,N,493,N,2,2,2,2
25-00703,15,1,6,0,1,1,3,1,2,N,N,3,5700.0,2,373,N,2,2,2,2
25-02800,27,1,6,0,1,0,4,1,1,5593,6,9,62000.0,6,501,N,2,2,2,2
25-00703,56,1,1,0,1,0,4,1,1,4971,6,5,104000.0,8,501,N,2,2,2,2
25-00503,12,2,N,0,1,1,3,1,1,N,N,3,N,N,396,N,2,2,2,2
25-01000,84,1,1,0,1,0,2,1,1,N,N,7,42800.0,5,501,N,2,2,2,2
25-01300,36,1,1,0,1,0,2,1,1,7290,10,9,90000.0,8,501,N,2,2,2,2
25-00503,19,1,6,0,6,N,N,3,0,7770,10,5,5600.0,1,N,N,2,2,2,2
25-00503,59,1,4,0,1,0,N,1,2,8270,12,5,26000.0,4,214,N,2,1,2,2
25-01300,82,1,1,0,1,0,7,1,1,7580,10,9,316000.0,9,501,N,2,2,2,2
25-00503,71,1,1,0,1,0,2,1,1,7860,11,8,60000.0,6,501,N,2,2,2,1
25-02800,30,2,1,0,1,1,3,1,2,6870,9,9,100000.0,8,501,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,7290,10,9,150000.0,9,501,N,2,2,2,2
25-00703,33,1,1,0,1,2,4,1,1,6690,8,9,60000.0,6,131,N,2,2,2,2
25-00703,31,2,1,0,1,1,3,1,1,8090,12,10,66000.0,7,501,N,2,2,2,2
25-01300,41,2,1,0,1,1,3,1,1,8191,12,9,53000.0,6,501,N,2,2,2,2
25-00503,58,2,1,0,1,0,2,1,1,7071,9,7,25000.0,4,276,N,2,2,2,2
25-01300,71,2,1,0,1,0,2,1,1,N,N,6,37100.0,5,353,N,2,2,2,2
25-00703,35,1,6,0,1,0,4,1,2,4870,6,6,25000.0,4,158,N,2,2,2,2
25-00703,56,1,1,0,1,0,2,1,1,3390,4,8,120000.0,8,501,N,2,2,2,2
25-00503,32,2,1,0,6,2,5,1,1,N,N,10,0.0,0,459,3,2,2,2,2
25-02800,22,2,6,4,8,N,N,3,0,7380,10,7,0.0,0,N,N,2,2,2,2
25-00703,44,2,4,0,1,2,3,1,2,7860,11,9,50000.0,6,403,N,2,2,2,2
25-02800,52,1,6,0,1,N,N,3,0,N,N,4,0.0,0,0,N,2,2,2,2
25-01000,76,2,1,0,1,0,2,1,2,N,N,7,29400.0,4,501,N,2,2,2,2
25-01300,11,1,N,0,1,2,4,1,1,N,N,3,N,N,357,N,2,2,2,2
25-00503,32,2,6,2,1,0,2,1,1,8191,12,9,57000.0,6,501,N,2,2,2,2
25-00503,48,1,1,0,1,0,2,1,1,8770,15,5,55000.0,6,501,N,2,2,2,2
25-00703,7,2,N,0,1,3,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01000,65,1,1,0,1,0,2,1,1,570,2,5,79300.0,7,501,N,2,2,2,2
25-01300,7,1,N,0,6,2,4,1,2,N,N,2,N,N,374,N,2,2,2,2
25-00703,24,1,6,0,1,0,N,1,2,7071,9,9,35000.0,5,267,N,2,2,2,2
25-01300,52,1,6,0,2,N,N,3,0,N,N,7,0.0,0,0,N,1,1,2,2
25-00503,74,1,4,0,1,0,N,1,2,N,N,5,18500.0,3,158,N,2,2,2,2
25-01000,4,1,N,0,1,2,4,1,1,N,N,1,N,N,470,N,N,N,2,2
25-01000,76,2,3,0,1,0,N,1,1,N,N,8,78300.0,7,501,N,2,2,2,2
25-00703,75,2,4,0,1,0,N,1,1,8370,13,9,65000.0,7,497,N,2,2,2,2
25-02800,94,1,2,0,1,0,N,1,1,N,N,5,22000.0,3,180,N,2,2,2,2
25-01000,47,1,1,0,1,1,3,1,1,9470,16,9,130000.0,9,501,N,2,2,2,2
25-01300,4,2,N,0,1,2,5,1,1,N,N,1,N,N,324,N,N,N,2,2
25-01300,5,2,N,0,1,4,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01000,54,2,6,0,1,0,N,1,1,8990,15,7,29960.0,4,227,N,2,2,2,2
25-01300,41,2,1,0,1,2,4,1,1,6991,9,9,90000.0,8,501,N,2,2,2,2
25-00503,22,1,6,0,1,0,N,1,2,7460,10,9,6110.0,1,41,N,2,2,2,2
25-00703,51,1,6,0,1,0,N,1,1,4170,5,4,90000.0,8,501,N,2,2,2,2
25-02800,39,1,1,0,6,2,6,1,1,8680,14,9,5000.0,1,166,N,2,2,2,2
25-02800,38,2,1,0,1,1,3,1,1,8191,12,10,15000.0,3,501,N,2,2,2,2
25-02800,37,1,6,0,1,0,N,1,1,7860,11,9,90700.0,8,501,N,2,2,2,2
25-01000,72,1,1,0,1,0,2,1,1,N,N,9,50200.0,6,501,2,2,2,2,2
25-00503,42,2,1,0,6,1,3,1,1,7860,11,10,100000.0,8,501,N,2,2,2,2
25-00503,75,1,1,0,6,0,2,1,1,770,3,9,58200.0,6,454,N,2,2,2,2
25-01000,75,1,1,0,1,0,6,1,1,8980,15,5,43700.0,5,365,N,2,2,2,2
25-02800,44,1,1,0,1,1,3,1,1,8770,15,5,112700.0,8,501,N,2,2,2,2
25-01000,68,1,1,0,1,0,2,1,1,3875,4,8,43000.0,5,460,N,2,2,2,2
25-00503,38,2,1,0,1,2,4,1,2,8680,14,5,20000.0,3,251,N,2,2,2,2
25-01300,17,1,6,0,1,1,2,1,2,N,N,4,0.0,0,305,N,2,2,2,2
25-01000,38,1,6,0,1,0,N,1,2,7290,10,5,101000.0,8,501,N,2,2,2,2
25-01000,75,2,4,0,1,0,N,1,1,3980,4,7,12000.0,2,98,N,2,2,2,2
25-00703,62,1,4,0,1,0,N,1,1,7670,10,9,25000.0,4,190,N,2,2,2,2
25-00703,61,2,6,0,1,0,N,1,1,6370,7,8,32000.0,4,241,N,2,2,2,2
25-00703,26,1,6,0,1,0,N,1,1,8790,15,6,24020.0,4,181,N,2,2,2,2
25-01300,79,1,1,0,1,0,2,1,1,7860,11,10,105000.0,8,501,N,2,2,2,1
25-00503,40,2,6,0,1,0,N,1,1,4972,6,6,20000.0,3,152,N,1,1,2,2
25-00703,11,2,N,3,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,26,1,1,0,1,0,2,1,2,3291,4,10,150000.0,9,501,N,2,2,2,2
25-01300,25,1,1,0,1,0,2,1,1,6880,9,9,63000.0,6,N,N,2,2,2,2
25-00703,72,2,6,0,1,0,N,1,2,N,N,10,24000.0,4,200,N,1,1,2,2
25-02800,49,1,1,0,1,0,2,1,1,8191,12,1,80000.0,7,501,N,2,2,2,2
25-01000,52,1,2,0,1,0,2,1,1,6970,9,9,205000.0,9,501,N,2,2,2,2
25-00503,86,1,3,0,1,0,N,1,1,N,N,7,15000.0,3,123,N,1,1,2,2
25-00503,70,2,1,0,1,0,3,1,1,N,N,5,8000.0,2,501,N,2,2,2,2
25-01000,51,2,1,0,1,0,2,1,1,7460,10,9,3000.0,1,501,N,2,2,2,2
25-00503,39,1,1,0,6,2,4,1,2,9470,16,8,28000.0,4,213,N,2,2,2,2
25-02800,8,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,40,2,6,0,1,0,N,1,1,8370,13,9,29200.0,4,229,N,2,2,2,2
25-01000,78,1,1,0,1,0,2,1,1,N,N,11,53000.0,6,418,N,2,1,2,2
25-01000,45,1,1,0,1,2,4,1,1,7390,10,5,102200.0,8,501,N,2,2,2,2
25-01300,24,2,6,0,1,0,2,1,2,7860,11,10,52000.0,6,501,N,2,2,2,2
25-02800,23,2,6,0,1,0,4,1,1,8290,12,7,16000.0,3,166,N,1,1,2,2
25-02800,13,1,N,0,1,1,3,1,2,N,N,3,N,N,220,N,2,2,2,2
25-00503,5,1,N,0,9,2,5,1,1,N,N,1,N,N,481,N,1,2,2,2
25-00503,47,1,1,0,1,2,5,1,1,9170,15,10,335000.0,9,501,N,2,2,2,2
25-01000,83,1,1,0,1,0,2,1,2,N,N,6,10300.0,2,91,N,2,1,2,2
25-00503,67,2,1,0,1,0,2,1,1,N,N,11,30.0,0,501,N,2,2,2,2
25-01300,65,2,1,0,1,0,2,1,2,7860,11,7,43000.0,5,501,N,2,2,2,2
25-00703,51,1,1,0,1,0,4,1,1,3390,4,9,85000.0,8,501,N,2,2,2,2
25-01000,63,2,1,0,1,0,3,1,1,7860,11,9,56700.0,6,501,N,2,2,2,2
25-01300,65,1,1,0,1,0,2,1,1,7770,10,5,32000.0,4,164,N,2,2,2,2
25-01000,84,1,1,0,1,0,2,1,1,N,N,7,61400.0,6,501,N,1,2,1,2
25-00503,53,1,1,0,1,0,6,1,1,680,2,7,120000.0,8,501,N,2,2,2,2
25-00703,55,2,1,0,1,1,4,1,1,N,N,8,12200.0,2,501,N,2,2,2,2
25-00503,3,1,N,0,1,1,3,1,1,N,N,1,N,N,501,N,N,N,2,2
25-01300,47,1,1,0,1,1,3,1,1,7860,11,10,72000.0,7,501,N,2,2,2,2
25-00703,19,1,6,0,1,1,3,1,2,8670,14,7,1200.0,1,501,N,2,2,2,2
25-00703,94,2,3,0,1,0,N,1,2,N,N,5,1900.0,1,15,N,2,1,2,1
25-00503,44,2,1,0,1,2,4,1,1,7860,11,10,49000.0,6,501,N,2,2,2,2
25-00703,26,1,6,0,1,0,N,1,2,7470,10,7,85000.0,8,501,N,2,2,2,2
25-01300,47,1,1,0,1,1,3,1,1,9470,16,10,130000.0,9,501,N,2,2,2,2
25-02800,73,2,1,0,1,0,2,1,1,N,N,5,12000.0,2,501,N,2,2,2,2
25-00703,14,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,62,2,1,0,1,0,2,1,1,3380,4,9,65000.0,7,501,N,2,2,2,2
25-00503,28,2,6,0,1,0,N,1,1,7580,10,9,28000.0,4,215,N,2,2,2,2
25-00703,74,1,1,0,1,0,2,1,1,N,N,7,18400.0,3,353,N,2,2,2,1
25-00703,18,2,6,0,1,1,4,1,1,8590,14,7,3000.0,1,501,N,2,2,2,2
25-02800,0,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,55,1,1,0,1,0,2,1,1,8191,12,11,170000.0,9,501,N,2,2,2,2
25-01000,11,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,55,1,1,0,1,0,2,1,1,7390,10,9,125000.0,9,501,N,2,2,1,2
25-01000,63,1,1,0,1,0,2,1,1,5070,6,8,279000.0,9,501,N,2,2,2,2
25-02800,9,2,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,8,2,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,57,1,1,0,1,0,3,1,1,3365,4,8,44000.0,5,501,N,2,2,2,2
25-00703,49,2,1,0,1,2,4,1,1,7270,10,11,125000.0,9,501,N,2,2,2,2
25-00703,84,2,3,0,1,0,N,1,2,N,N,5,18700.0,3,158,N,2,2,2,1
25-02800,35,1,1,0,6,0,2,1,2,3960,4,9,120000.0,8,501,N,2,2,2,2
25-01000,94,1,2,0,1,0,N,1,2,N,N,10,24000.0,4,198,N,2,1,1,2
25-01000,33,2,1,0,1,1,3,1,1,9470,16,9,30000.0,4,368,N,2,2,2,2
25-00503,36,1,6,0,1,0,N,1,1,9090,15,10,180000.0,9,501,N,2,2,2,2
25-01300,0,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-02800,0,2,N,0,1,3,5,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01300,41,1,1,0,1,2,4,1,1,770,3,7,142100.0,9,501,N,2,2,2,2
25-00703,49,2,1,0,1,1,3,1,1,4971,6,7,20000.0,3,501,N,2,2,2,2
25-00703,54,2,4,0,1,0,2,1,1,2180,4,9,88000.0,8,501,N,2,2,2,2
25-01300,53,1,4,0,1,1,3,1,1,7860,11,10,93000.0,8,501,N,2,2,2,2
25-00503,70,2,3,0,1,0,N,1,1,8191,12,5,75800.0,7,501,N,2,2,2,2
25-00503,40,1,1,0,1,2,4,1,1,8191,12,9,275500.0,9,501,N,2,2,2,2
25-02800,5,1,N,0,1,2,6,1,1,N,N,2,N,N,315,N,2,2,2,2
25-00703,60,1,1,0,1,0,2,1,2,N,N,9,8250.0,2,501,N,2,2,2,2
25-00703,5,2,N,4,1,2,3,1,2,N,N,2,N,N,103,N,2,2,2,2
25-00703,56,1,4,4,1,0,2,1,1,770,3,7,35000.0,5,218,N,2,2,1,1
25-01000,73,1,1,0,1,0,2,1,1,9590,16,9,92000.0,8,501,N,2,2,2,2
25-01300,35,1,1,0,1,2,4,1,1,2190,4,10,113000.0,8,501,N,2,2,2,2
25-00703,88,2,6,0,1,0,3,1,2,N,N,5,28000.0,4,391,N,1,1,2,2
25-00703,57,1,1,0,1,0,2,1,2,9590,16,7,90000.0,8,501,N,2,2,2,2
25-01000,52,2,1,0,1,0,7,1,1,770,3,5,46700.0,5,501,N,2,2,2,2
25-01000,68,2,5,0,1,2,5,1,1,9470,16,10,60000.0,6,501,N,2,2,2,2
25-01000,2,1,N,0,1,4,6,1,1,N,N,N,N,N,297,N,N,N,2,2
25-01000,17,1,6,0,1,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-02800,26,1,6,0,1,0,7,1,1,2980,4,5,45000.0,5,501,N,2,2,2,2
25-00503,20,1,6,0,1,2,5,1,1,9770,17,5,3000.0,1,501,N,2,2,2,2
25-01000,91,2,6,0,1,0,N,1,2,N,N,12,23400.0,3,190,N,2,1,1,2
25-00703,53,2,1,0,1,1,3,1,2,7690,10,12,80000.0,7,501,N,2,2,2,2
25-01300,17,2,2,4,1,1,2,1,2,8590,14,4,3500.0,1,224,N,2,2,2,2
25-02800,60,2,6,0,1,0,3,1,1,8970,15,6,23500.0,4,501,N,2,2,2,2
25-02800,51,1,1,0,1,0,2,1,1,6991,9,9,175000.0,9,501,N,2,2,2,2
25-02800,68,1,4,0,1,0,5,1,1,7970,12,8,116400.0,8,501,N,2,2,2,2
25-00503,69,2,1,0,1,0,2,1,1,7270,10,11,-4600.0,0,413,N,2,2,2,2
25-02800,76,1,1,0,1,0,2,1,2,2190,4,9,27000.0,4,501,N,2,2,2,2
25-00703,28,2,6,0,1,0,N,1,2,8680,14,10,91000.0,8,501,N,2,2,2,2
25-00703,61,2,1,0,1,0,2,1,1,8370,13,8,31600.0,4,373,N,2,2,2,2
25-02800,87,1,1,0,1,2,6,1,1,N,N,12,57300.0,6,449,N,1,1,2,2
25-00703,23,2,6,0,1,0,2,1,1,6970,9,9,45000.0,5,501,N,2,2,2,2
25-00703,34,2,6,0,1,0,N,1,1,5190,6,9,22000.0,3,177,N,2,2,2,2
25-02800,60,1,1,0,1,0,2,1,1,7880,11,8,57000.0,6,501,N,2,2,2,2
25-02800,72,1,1,0,1,0,6,1,2,N,N,7,19070.0,3,442,N,2,2,2,2
25-00503,47,2,4,0,1,0,2,1,1,7460,10,9,92000.0,8,501,N,2,2,2,2
25-01300,40,1,1,0,1,0,2,1,1,4971,6,8,125000.0,9,501,N,2,2,2,2
25-00703,50,1,6,4,1,0,N,1,2,770,3,7,58700.0,6,459,N,1,1,2,2
25-00703,27,2,1,0,1,1,3,1,2,8980,15,8,4100.0,1,277,N,2,2,2,2
25-01300,47,2,6,0,1,0,N,1,1,8270,12,9,29200.0,4,229,N,2,2,2,2
25-00703,75,1,1,0,1,0,2,1,1,6390,7,12,31910.0,4,463,N,2,2,2,2
25-01300,55,2,1,0,6,1,3,1,1,7870,11,9,20600.0,3,501,N,2,2,2,2
25-00703,58,2,1,0,1,0,2,1,1,770,3,5,20000.0,3,488,N,2,2,2,2
25-01300,17,2,6,0,1,1,3,1,1,8590,14,4,500.0,1,501,N,2,2,2,2
25-02800,62,1,1,0,1,0,2,1,1,7181,9,9,65000.0,7,501,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,9160,15,10,160000.0,9,501,N,2,2,2,2
25-01300,61,1,1,0,1,0,2,1,1,7380,10,9,82200.0,7,501,N,2,2,2,2
25-02800,25,1,6,0,1,0,N,1,2,8191,12,9,48000.0,6,362,N,2,2,2,2
25-02800,65,2,1,0,1,0,2,1,1,N,N,7,11500.0,2,154,N,2,2,2,2
25-01300,22,2,6,2,2,N,N,2,0,9470,16,8,17500.0,3,N,N,2,2,2,2
25-00703,47,1,1,0,1,2,4,1,1,4795,6,9,188500.0,9,501,N,2,2,2,2
25-00703,72,2,1,0,1,0,2,1,1,N,N,7,30200.0,4,501,N,2,2,2,2
25-02800,26,2,1,0,6,1,4,1,2,3370,4,10,63000.0,6,382,N,2,2,2,2
25-00703,35,1,1,0,1,0,2,1,2,3390,4,9,90000.0,8,501,N,2,2,2,2
25-01000,45,1,1,0,1,2,4,1,1,1870,4,6,0.0,0,501,N,1,2,2,2
25-01000,9,1,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,66,1,1,0,1,0,2,1,1,8980,15,5,39200.0,5,501,N,2,2,2,2
25-00703,46,2,1,0,1,1,4,1,1,8191,12,8,60000.0,6,317,N,2,2,2,2
25-00703,35,2,1,0,1,2,4,1,1,7870,11,11,13000.0,2,501,N,2,2,2,2
25-01000,13,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,13,1,N,0,1,4,6,1,1,N,N,3,N,N,420,N,2,2,2,2
25-01300,40,1,1,0,6,2,4,1,1,7490,10,12,110000.0,8,501,N,2,2,2,2
25-00703,34,1,1,0,1,0,2,1,1,8680,14,7,80000.0,7,501,N,2,2,2,2
25-00503,54,1,1,0,1,0,2,1,1,7380,10,10,40000.0,5,501,N,2,2,2,2
25-02800,3,1,N,0,6,4,6,1,1,N,N,1,N,N,501,N,N,N,2,2
25-02800,50,2,1,0,1,0,3,1,2,7690,10,5,35000.0,5,478,N,2,2,2,2
25-02800,13,2,N,0,1,1,2,1,2,N,N,3,N,N,501,N,2,2,2,2
25-01000,58,1,1,0,1,0,3,1,1,7460,10,9,200000.0,9,501,N,2,2,2,2
25-01300,47,1,6,0,1,0,2,1,1,7080,9,9,74500.0,7,501,N,2,2,2,2
25-02800,4,2,N,0,1,3,5,1,1,N,N,2,N,N,459,N,N,N,2,2
25-01000,61,2,1,0,1,0,3,1,1,9170,15,10,57500.0,6,501,N,2,2,2,2
25-00503,51,1,1,0,1,2,5,1,1,7280,10,10,200000.0,9,501,N,2,2,2,2
25-00503,61,1,1,0,1,0,2,1,1,7380,10,10,260000.0,9,501,N,2,2,2,2
25-00703,32,2,1,0,6,0,4,1,1,9920,18,10,2200.0,1,316,N,2,2,2,2
25-00703,12,1,N,0,6,3,4,1,2,N,N,3,N,N,15,N,2,2,2,2
25-00703,65,2,1,0,1,0,2,1,1,7490,10,9,31800.0,4,501,N,2,2,2,2
25-00703,58,1,1,0,1,0,2,1,1,N,N,9,39000.0,5,501,N,2,2,2,2
25-02800,77,2,3,0,1,0,N,1,1,N,N,8,18000.0,3,148,N,1,1,2,2
25-01000,13,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,62,1,1,0,1,0,2,1,1,2870,4,7,79300.0,7,501,N,2,2,2,2
25-00503,20,2,6,0,2,N,N,3,0,8470,13,7,1800.0,1,N,N,2,2,2,2
25-01300,47,2,1,0,1,3,5,1,1,7290,10,9,0.0,0,443,N,2,2,2,2
25-01300,33,2,1,0,1,0,2,1,1,7860,11,10,80000.0,7,501,N,2,2,2,2
25-00503,59,1,1,0,1,0,2,1,1,7390,10,10,393700.0,9,501,N,2,2,2,2
25-01300,23,2,6,0,1,0,5,1,1,7460,10,10,11000.0,2,480,N,2,2,2,2
25-00703,0,2,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00703,75,2,1,0,1,0,2,1,1,N,N,10,12900.0,2,190,N,2,2,2,2
25-00703,72,2,1,0,1,0,2,1,1,N,N,7,9500.0,2,501,N,2,2,2,2
25-01000,59,2,1,0,6,0,3,1,1,8660,14,7,44400.0,5,501,N,2,2,2,2
25-01300,68,2,1,0,1,0,2,1,1,7290,10,7,10000.0,2,501,N,2,2,2,2
25-02800,49,1,1,0,1,1,6,1,1,9160,15,7,43700.0,5,444,N,2,2,2,2
25-02800,10,2,N,0,1,2,4,1,1,N,N,3,N,N,29,N,2,2,2,2
25-01300,18,1,6,0,1,0,3,1,1,4971,6,4,28000.0,4,356,N,2,2,2,2
25-00703,52,1,1,0,1,0,4,1,1,9480,16,9,160000.0,9,501,N,2,2,2,2
25-01300,15,2,6,0,1,0,6,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-00703,53,2,1,0,1,1,3,1,1,7072,9,7,86800.0,8,501,N,2,2,2,2
25-00703,8,2,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,4,2,N,0,1,3,6,1,1,N,N,2,N,N,501,N,N,N,2,2
25-00703,81,2,4,0,1,0,N,1,2,N,N,7,12800.0,2,98,N,2,1,2,2
25-00703,44,1,1,0,1,3,6,1,1,2290,4,10,55000.0,6,501,N,2,2,2,2
25-01300,81,1,6,0,1,N,N,3,0,N,N,9,21800.0,3,178,N,1,2,2,2
25-00703,1,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,24,1,6,0,1,0,3,1,1,6970,9,9,100000.0,8,501,N,2,2,2,2
25-01300,23,1,1,0,6,0,2,1,1,5070,6,8,10000.0,2,190,N,2,2,2,2
25-01000,91,2,3,0,1,0,N,1,2,N,N,5,7800.0,2,63,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,7870,11,5,5000.0,1,N,N,2,2,2,2
25-01300,34,2,5,0,1,0,N,1,2,7460,10,9,25000.0,4,191,N,2,2,2,2
25-02800,21,1,6,0,1,0,7,1,1,N,N,7,5000.0,1,501,N,2,2,2,2
25-01000,82,2,2,0,1,N,N,2,0,N,N,5,13400.0,2,N,N,2,2,2,2
25-00503,19,1,6,0,6,N,N,3,0,7770,10,5,1500.0,1,N,N,2,2,2,2
25-00503,23,2,6,0,1,0,4,1,1,9070,15,9,8000.0,2,501,N,2,2,2,2
25-01300,77,2,3,0,1,0,N,1,1,770,3,5,53500.0,6,439,N,2,2,2,2
25-02800,28,1,1,0,1,1,3,1,1,770,3,7,106000.0,8,501,N,2,2,2,2
25-00703,16,2,6,0,1,4,6,1,1,N,N,4,400.0,1,501,N,2,2,2,2
25-00503,44,2,1,0,6,2,4,1,1,2190,4,12,150500.0,9,501,N,2,2,2,2
25-01000,56,2,1,0,1,1,3,1,1,7860,11,7,34000.0,4,501,N,2,2,2,2
25-00703,61,2,1,0,1,1,3,1,1,N,N,5,0.0,0,501,N,2,2,2,2
25-00503,72,2,1,0,1,0,2,1,1,N,N,5,22700.0,3,501,N,2,2,2,2
25-00703,13,2,N,0,1,2,3,1,1,N,N,3,N,N,243,N,2,2,2,2
25-00703,48,2,1,0,1,0,3,1,1,5593,6,10,150000.0,9,501,N,2,2,2,2
25-01300,4,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,N,N,2,2
25-02800,14,2,N,0,1,2,4,1,1,N,N,3,N,N,493,N,2,2,2,2
25-01300,10,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,20,1,6,0,6,0,N,1,1,6970,9,7,8000.0,2,68,N,2,2,2,2
25-00503,29,1,6,0,1,0,N,1,2,8191,12,9,128000.0,9,501,N,2,2,2,2
25-02800,4,2,N,0,1,3,5,1,1,N,N,2,N,N,501,N,N,N,2,2
25-01300,8,2,N,0,6,1,3,1,2,N,N,3,N,N,501,N,2,2,2,2
25-00703,29,2,6,4,1,N,N,2,0,N,N,7,7300.0,2,N,N,1,1,1,2
25-02800,55,2,1,0,6,2,5,1,1,7860,11,12,10000.0,2,501,N,2,2,2,2
25-01300,70,1,4,0,1,0,N,1,1,N,N,7,30400.0,4,249,N,2,1,1,2
