,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
3477,2.0,6,1.0,1.0,4,0.0,36-04010,34.0,0,2,501
3478,2.0,6,1.0,1.0,4,0.0,36-04010,34.0,0,2,501
3479,2.0,6,1.0,1.0,4,0.0,36-04010,60.0,0,2,501
3480,2.0,6,1.0,1.0,4,0.0,38-00100,28.0,0,N,501
3481,2.0,6,1.0,1.0,4,0.0,38-00100,28.0,0,N,501
3482,2.0,6,1.0,1.0,4,0.0,38-00100,28.0,0,3,501
3483,2.0,6,1.0,1.0,4,0.0,38-00100,29.0,0,N,501
3484,2.0,6,1.0,1.0,4,0.0,38-00100,29.0,0,N,501
3485,2.0,6,1.0,1.0,4,0.0,38-00100,60.0,0,4,501
3486,2.0,6,1.0,1.0,4,0.0,38-00100,60.0,0,4,501
3487,2.0,6,1.0,1.0,4,0.0,38-00100,60.0,0,4,501
3488,2.0,6,1.0,1.0,4,0.0,38-00100,64.0,0,2,501
3489,2.0,6,1.0,1.0,4,0.0,38-00100,64.0,0,2,501
3490,2.0,6,1.0,1.0,4,0.0,38-00100,65.0,0,2,501
3491,2.0,6,1.0,1.0,4,0.0,38-00100,65.0,0,2,501
3492,2.0,6,1.0,1.0,4,0.0,51-01301,28.0,0,2,501
3493,2.0,6,1.0,1.0,4,0.0,51-01301,28.0,0,2,501
3494,2.0,6,1.0,1.0,4,0.0,51-51255,25.0,0,N,501
3495,2.0,6,1.0,1.0,4,0.0,51-51255,25.0,0,N,501
3496,2.0,6,1.0,1.0,4,0.0,51-51255,25.0,0,4,501
3497,2.0,6,1.0,1.0,4,0.0,51-51255,25.0,0,4,501
3498,2.0,6,1.0,1.0,4,0.0,51-51255,68.0,0,N,501
3499,2.0,6,1.0,1.0,4,0.0,51-51255,68.0,0,N,501
3500,2.0,6,1.0,1.0,4,0.0,51-51255,68.0,0,N,501
3501,2.0,6,1.0,1.0,4,0.0,08-00803,25.0,0,N,501
3502,2.0,6,1.0,1.0,4,0.0,17-03529,72.0,0,N,501
3503,2.0,6,1.0,1.0,4,0.0,19-01700,65.0,0,N,501
3504,2.0,6,1.0,1.0,4,0.0,24-01004,33.0,1,3,501
3505,2.0,6,1.0,1.0,4,0.0,24-01004,58.0,0,2,501
3506,2.0,6,1.0,1.0,4,0.0,24-01004,58.0,0,2,501
3507,2.0,6,1.0,1.0,4,0.0,24-01004,58.0,0,2,501
3508,2.0,6,1.0,1.0,4,0.0,24-01004,63.0,0,2,501
3509,2.0,6,1.0,1.0,4,0.0,24-01004,63.0,0,5,501
3510,2.0,6,1.0,1.0,4,0.0,24-01004,64.0,0,2,501
3511,2.0,6,1.0,1.0,4,0.0,26-02702,25.0,0,N,501
3512,2.0,6,1.0,1.0,4,0.0,26-02702,27.0,0,N,501
3513,2.0,6,1.0,1.0,4,0.0,26-02702,27.0,0,4,501
3514,2.0,6,1.0,1.0,4,0.0,26-02702,27.0,0,4,501
3515,2.0,6,1.0,1.0,5,0.0,28-01100,54.0,0,2,501
3516,2.0,6,1.0,1.0,5,0.0,30-00600,50.0,0,2,501
3517,2.0,6,1.0,1.0,5,0.0,30-00600,50.0,0,4,501
3518,2.0,6,1.0,1.0,5,0.0,30-00600,50.0,0,4,501
3519,2.0,6,1.0,1.0,5,0.0,36-03710,30.0,0,2,501
3520,2.0,6,1.0,1.0,5,0.0,36-03710,30.0,0,2,501
3521,2.0,6,1.0,1.0,5,0.0,38-00100,30.0,0,2,501
3522,2.0,6,1.0,1.0,5,0.0,38-00100,54.0,0,2,501
3523,2.0,6,1.0,1.0,5,0.0,38-00100,54.0,0,3,501
3524,2.0,6,1.0,1.0,5,0.0,38-00100,54.0,0,5,501
3525,2.0,6,1.0,1.0,5,0.0,38-00100,54.0,2,5,501
3526,2.0,6,1.0,1.0,5,0.0,51-01301,25.0,0,2,501
3527,2.0,6,1.0,1.0,5,0.0,51-01301,25.0,0,2,501
3528,2.0,6,1.0,1.0,5,0.0,51-01301,27.0,0,2,501
3529,2.0,6,1.0,1.0,5,0.0,08-00803,25.0,0,2,501
3530,2.0,6,1.0,1.0,5,0.0,08-00803,25.0,0,2,501
3531,2.0,6,1.0,1.0,5,0.0,08-00803,25.0,0,2,501
3532,2.0,6,1.0,1.0,5,0.0,08-00803,29.0,0,3,501
3533,2.0,6,1.0,1.0,5,0.0,24-01004,24.0,0,4,501
3534,2.0,6,1.0,1.0,5,0.0,24-01004,29.0,0,3,501
3535,2.0,6,1.0,1.0,5,0.0,24-01004,63.0,0,2,501
3536,2.0,6,1.0,1.0,5,0.0,26-02702,23.0,0,2,501
3537,2.0,6,1.0,1.0,5,0.0,26-02702,23.0,0,4,501
3538,2.0,6,1.0,1.0,5,0.0,26-02702,50.0,0,2,501
3539,2.0,6,1.0,1.0,5,0.0,26-02702,50.0,0,4,501
3540,2.0,6,1.0,1.0,6,0.0,28-01100,25.0,1,2,501
3541,2.0,6,1.0,1.0,6,0.0,28-01100,32.0,0,N,501
3542,2.0,6,1.0,1.0,6,0.0,28-01100,32.0,0,N,501
3543,2.0,6,1.0,1.0,6,0.0,28-01100,32.0,0,N,501
3544,2.0,6,1.0,1.0,6,0.0,29-01901,27.0,0,2,501
3545,2.0,6,1.0,1.0,6,0.0,29-01901,27.0,0,3,501
3546,2.0,6,1.0,1.0,6,0.0,30-00600,25.0,2,4,501
3547,2.0,6,1.0,1.0,6,0.0,30-00600,28.0,0,N,501
3548,2.0,6,1.0,1.0,6,0.0,30-00600,41.0,0,N,501
3549,2.0,6,1.0,1.0,6,0.0,30-00600,41.0,0,N,501
3550,2.0,6,1.0,1.0,6,0.0,30-00600,41.0,0,3,501
3551,2.0,6,1.0,1.0,6,0.0,30-00600,63.0,0,N,501
3552,2.0,6,1.0,1.0,6,0.0,30-00600,63.0,0,N,501
3553,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,N,501
3554,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,N,501
3555,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,N,501
3556,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,2,501
3557,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,2,501
3558,2.0,6,1.0,1.0,6,0.0,30-00600,68.0,0,2,501
3559,2.0,6,1.0,1.0,6,0.0,38-00100,28.0,0,N,501
3560,2.0,6,1.0,1.0,6,0.0,38-00100,36.0,0,3,501
3561,2.0,6,1.0,1.0,6,0.0,38-00100,36.0,1,3,501
3562,2.0,6,1.0,1.0,6,0.0,38-00100,61.0,0,2,501
3563,2.0,6,1.0,1.0,6,0.0,38-00100,61.0,0,3,501
3564,2.0,6,1.0,1.0,6,0.0,38-00100,72.0,0,N,501
3565,2.0,6,1.0,1.0,6,0.0,51-01301,28.0,0,N,501
3566,2.0,6,1.0,1.0,6,0.0,51-51255,28.0,0,N,501
3567,2.0,6,1.0,1.0,6,0.0,51-51255,28.0,0,2,501
3568,2.0,6,1.0,1.0,6,0.0,51-51255,32.0,0,N,501
3569,2.0,6,1.0,1.0,6,0.0,51-51255,36.0,0,N,501
3570,2.0,6,1.0,1.0,6,0.0,51-51255,36.0,0,2,501
3571,2.0,6,1.0,1.0,6,0.0,51-51255,36.0,0,3,501
3572,2.0,6,1.0,1.0,6,0.0,51-51255,36.0,0,4,501
3573,2.0,6,1.0,1.0,6,0.0,51-51255,45.0,0,2,501
3574,2.0,6,1.0,1.0,6,0.0,13-04600,72.0,0,N,501
3575,2.0,6,1.0,1.0,6,0.0,19-01700,25.0,0,N,501
3576,2.0,6,1.0,1.0,6,0.0,24-01004,25.0,2,4,501
3577,2.0,6,1.0,1.0,6,0.0,24-01004,28.0,0,N,501
3578,2.0,6,1.0,1.0,6,0.0,24-01004,32.0,0,N,501
3579,2.0,6,1.0,1.0,6,0.0,24-01004,32.0,0,N,501
3580,2.0,6,1.0,1.0,6,0.0,24-01004,72.0,0,2,501
3581,2.0,6,1.0,1.0,6,0.0,26-02702,25.0,0,N,501
3582,2.0,6,1.0,1.0,6,1.0,51-51255,25.0,0,2,501
3583,2.0,6,1.0,1.0,6,1.0,51-51255,25.0,0,2,501
3584,2.0,6,1.0,1.0,7,0.0,06-07502,34.0,0,N,501
3585,2.0,6,1.0,1.0,7,0.0,06-07502,34.0,0,2,501
3586,2.0,6,1.0,1.0,7,0.0,06-07502,34.0,1,2,501
3587,2.0,6,1.0,1.0,7,0.0,06-07502,43.0,0,N,501
3588,2.0,6,1.0,1.0,7,0.0,29-01901,29.0,0,N,501
3589,2.0,6,1.0,1.0,7,0.0,29-01901,29.0,0,2,501
3590,2.0,6,1.0,1.0,7,0.0,29-01901,29.0,0,2,501
3591,2.0,6,1.0,1.0,7,0.0,30-00600,50.0,0,4,501
3592,2.0,6,1.0,1.0,7,0.0,30-00600,52.0,0,N,501
3593,2.0,6,1.0,1.0,7,0.0,30-00600,52.0,0,N,501
3594,2.0,6,1.0,1.0,7,0.0,30-00600,52.0,0,N,501
3595,2.0,6,1.0,1.0,7,0.0,30-00600,52.0,0,2,501
3596,2.0,6,1.0,1.0,7,0.0,30-00600,55.0,0,N,501
3597,2.0,6,1.0,1.0,7,0.0,30-00600,55.0,0,N,501
3598,2.0,6,1.0,1.0,7,0.0,30-00600,55.0,0,2,501
3599,2.0,6,1.0,1.0,7,0.0,30-00600,57.0,0,3,501
3600,2.0,6,1.0,1.0,7,0.0,30-00600,68.0,0,2,501
3601,2.0,6,1.0,1.0,7,0.0,30-00600,68.0,0,2,501
3602,2.0,6,1.0,1.0,7,0.0,32-00405,29.0,0,N,501
3603,2.0,6,1.0,1.0,7,0.0,32-00405,30.0,1,3,501
3604,2.0,6,1.0,1.0,7,0.0,32-00405,35.0,0,N,501
3605,2.0,6,1.0,1.0,7,0.0,36-03710,25.0,0,N,501
3606,2.0,6,1.0,1.0,7,0.0,36-03710,30.0,0,N,501
3607,2.0,6,1.0,1.0,7,0.0,36-04010,34.0,0,2,501
3608,2.0,6,1.0,1.0,7,0.0,38-00100,54.0,0,N,501
3609,2.0,6,1.0,1.0,7,0.0,38-00100,54.0,2,5,501
3610,2.0,6,1.0,1.0,7,0.0,38-00100,56.0,1,3,501
3611,2.0,6,1.0,1.0,7,0.0,38-00100,56.0,2,3,501
3612,2.0,6,1.0,1.0,7,0.0,38-00100,64.0,0,N,501
3613,2.0,6,1.0,1.0,7,0.0,38-00100,69.0,0,2,501
3614,2.0,6,1.0,1.0,7,0.0,38-00100,72.0,0,N,501
3615,2.0,6,1.0,1.0,7,0.0,38-00100,72.0,0,2,501
3616,2.0,6,1.0,1.0,7,0.0,51-01301,25.0,0,2,501
3617,2.0,6,1.0,1.0,7,0.0,51-01301,29.0,0,2,501
3618,2.0,6,1.0,1.0,7,0.0,51-01301,29.0,1,2,501
3619,2.0,6,1.0,1.0,7,0.0,51-01301,47.0,0,N,501
3620,2.0,6,1.0,1.0,7,0.0,51-51255,25.0,0,N,501
3621,2.0,6,1.0,1.0,7,0.0,51-51255,25.0,0,N,501
3622,2.0,6,1.0,1.0,7,0.0,51-51255,25.0,1,2,501
3623,2.0,6,1.0,1.0,7,0.0,51-51255,30.0,0,N,501
3624,2.0,6,1.0,1.0,7,0.0,51-51255,30.0,0,3,501
3625,2.0,6,1.0,1.0,7,0.0,51-51255,33.0,0,N,501
3626,2.0,6,1.0,1.0,7,0.0,51-51255,35.0,0,N,501
3627,2.0,6,1.0,1.0,7,0.0,51-51255,35.0,0,N,501
3628,2.0,6,1.0,1.0,7,0.0,06-08507,38.0,2,3,501
3629,2.0,6,1.0,1.0,7,0.0,06-08507,38.0,2,3,501
3630,2.0,6,1.0,1.0,7,0.0,06-08507,56.0,0,N,501
3631,2.0,6,1.0,1.0,7,0.0,08-00803,31.0,1,2,501
3632,2.0,6,1.0,1.0,7,0.0,08-00803,31.0,1,2,501
3633,2.0,6,1.0,1.0,7,0.0,08-00803,32.0,0,N,501
3634,2.0,6,1.0,1.0,7,0.0,08-00803,32.0,0,N,501
3635,2.0,6,1.0,1.0,7,0.0,24-01004,25.0,0,N,501
3636,2.0,6,1.0,1.0,7,0.0,24-01004,25.0,0,4,501
3637,2.0,6,1.0,1.0,7,0.0,24-01004,29.0,0,2,501
3638,2.0,6,1.0,1.0,7,0.0,24-01004,29.0,1,2,501
3639,2.0,6,1.0,1.0,7,0.0,24-01004,29.0,2,3,501
3640,2.0,6,1.0,1.0,7,0.0,24-01004,35.0,0,4,501
3641,2.0,6,1.0,1.0,7,1.0,32-00405,35.0,0,2,501
3642,2.0,6,1.0,1.0,7,1.0,36-03710,25.0,0,N,501
3643,2.0,6,1.0,1.0,8,0.0,06-07502,32.0,0,2,501
3644,2.0,6,1.0,1.0,8,0.0,06-07502,32.0,0,2,501
3645,2.0,6,1.0,1.0,8,0.0,30-00600,28.0,0,N,501
3646,2.0,6,1.0,1.0,8,0.0,30-00600,50.0,0,2,501
3647,2.0,6,1.0,1.0,8,0.0,30-00600,52.0,0,4,501
3648,2.0,6,1.0,1.0,8,0.0,30-00600,52.0,0,5,501
3649,2.0,6,1.0,1.0,8,0.0,30-00600,52.0,0,5,501
3650,2.0,6,1.0,1.0,8,0.0,30-00600,55.0,0,N,501
3651,2.0,6,1.0,1.0,8,0.0,36-03710,30.0,0,2,501
3652,2.0,6,1.0,1.0,8,0.0,36-04010,73.0,0,2,501
3653,2.0,6,1.0,1.0,8,0.0,36-04010,73.0,0,2,501
3654,2.0,6,1.0,1.0,8,0.0,36-04010,73.0,0,2,501
3655,2.0,6,1.0,1.0,8,0.0,38-00100,31.0,0,N,501
3656,2.0,6,1.0,1.0,8,0.0,38-00100,31.0,0,N,501
3657,2.0,6,1.0,1.0,8,0.0,38-00100,31.0,0,2,501
3658,2.0,6,1.0,1.0,8,0.0,38-00100,31.0,0,2,501
3659,2.0,6,1.0,1.0,8,0.0,38-00100,31.0,0,2,501
3660,2.0,6,1.0,1.0,8,0.0,38-00100,49.0,1,3,501
3661,2.0,6,1.0,1.0,8,0.0,38-00100,59.0,0,2,501
3662,2.0,6,1.0,1.0,8,0.0,38-00100,59.0,0,2,501
3663,2.0,6,1.0,1.0,8,0.0,38-00100,61.0,0,N,501
3664,2.0,6,1.0,1.0,8,0.0,38-00100,61.0,0,4,501
3665,2.0,6,1.0,1.0,8,0.0,51-01301,28.0,0,N,501
3666,2.0,6,1.0,1.0,8,0.0,51-01301,28.0,0,N,501
3667,2.0,6,1.0,1.0,8,0.0,51-01301,39.0,0,4,501
3668,2.0,6,1.0,1.0,8,0.0,51-01301,51.0,0,N,501
3669,2.0,6,1.0,1.0,8,0.0,51-01301,57.0,0,2,501
3670,2.0,6,1.0,1.0,8,0.0,51-51255,25.0,0,2,501
3671,2.0,6,1.0,1.0,8,0.0,51-51255,29.0,0,N,501
3672,2.0,6,1.0,1.0,8,0.0,51-51255,35.0,0,3,501
3673,2.0,6,1.0,1.0,8,0.0,51-51255,35.0,0,3,501
3674,2.0,6,1.0,1.0,8,0.0,51-51255,36.0,0,3,501
3675,2.0,6,1.0,1.0,8,0.0,51-51255,48.0,0,N,501
3676,2.0,6,1.0,1.0,8,0.0,51-51255,48.0,0,N,501
3677,2.0,6,1.0,1.0,8,0.0,51-51255,48.0,0,3,501
3678,2.0,6,1.0,1.0,8,0.0,51-51255,58.0,0,2,501
3679,2.0,6,1.0,1.0,8,0.0,51-51255,61.0,0,2,501
3680,2.0,6,1.0,1.0,8,0.0,06-08507,26.0,0,2,501
3681,2.0,6,1.0,1.0,8,0.0,06-08507,26.0,0,2,501
3682,2.0,6,1.0,1.0,8,0.0,06-08507,26.0,0,4,501
3683,2.0,6,1.0,1.0,8,0.0,06-08507,45.0,1,4,501
3684,2.0,6,1.0,1.0,8,0.0,06-08507,45.0,1,4,501
3685,2.0,6,1.0,1.0,8,0.0,08-00803,25.0,0,2,501
3686,2.0,6,1.0,1.0,8,0.0,08-00803,29.0,0,N,501
3687,2.0,6,1.0,1.0,8,0.0,08-00803,34.0,0,3,501
3688,2.0,6,1.0,1.0,8,0.0,08-00803,34.0,0,3,501
3689,2.0,6,1.0,1.0,8,0.0,08-00803,72.0,0,2,501
3690,2.0,6,1.0,1.0,8,0.0,08-00803,72.0,0,2,501
3691,2.0,6,1.0,1.0,8,0.0,13-04600,31.0,0,N,501
3692,2.0,6,1.0,1.0,8,0.0,13-04600,31.0,0,N,501
3693,2.0,6,1.0,1.0,8,0.0,13-04600,31.0,0,2,501
3694,2.0,6,1.0,1.0,8,0.0,17-03529,44.0,0,3,501
3695,2.0,6,1.0,1.0,8,0.0,17-03529,44.0,0,3,501
3696,2.0,6,1.0,1.0,8,0.0,17-03529,65.0,0,N,501
3697,2.0,6,1.0,1.0,8,0.0,19-01700,29.0,0,3,501
3698,2.0,6,1.0,1.0,8,0.0,19-01700,34.0,0,2,501
3699,2.0,6,1.0,1.0,8,0.0,19-01700,50.0,0,N,501
3700,2.0,6,1.0,1.0,8,0.0,24-01004,31.0,0,N,501
3701,2.0,6,1.0,1.0,8,0.0,24-01004,31.0,0,4,501
3702,2.0,6,1.0,1.0,8,0.0,24-01004,37.0,0,N,501
3703,2.0,6,1.0,1.0,8,0.0,24-01004,39.0,1,4,501
3704,2.0,6,1.0,1.0,8,0.0,24-01004,45.0,0,2,501
3705,2.0,6,1.0,1.0,8,0.0,24-01004,51.0,0,2,501
3706,2.0,6,1.0,1.0,8,0.0,24-01004,59.0,0,N,501
3707,2.0,6,1.0,1.0,8,0.0,24-01004,59.0,0,N,501
3708,2.0,6,1.0,1.0,8,0.0,24-01004,69.0,0,2,501
3709,2.0,6,1.0,1.0,8,0.0,24-01004,75.0,0,N,501
3710,2.0,6,1.0,1.0,8,0.0,26-02702,42.0,0,2,501
3711,2.0,6,1.0,1.0,8,0.0,26-02702,50.0,0,2,501
3712,2.0,6,1.0,1.0,8,0.0,26-02702,50.0,0,4,501
3713,2.0,6,1.0,1.0,8,0.0,26-02702,50.0,0,4,501
3714,2.0,6,1.0,1.0,9,0.0,06-07502,34.0,0,N,501
3715,2.0,6,1.0,1.0,9,0.0,06-07502,34.0,0,N,501
3716,2.0,6,1.0,1.0,9,0.0,06-07502,59.0,0,2,501
3717,2.0,6,1.0,1.0,9,0.0,29-01901,27.0,0,N,501
3718,2.0,6,1.0,1.0,9,0.0,29-01901,27.0,0,2,501
3719,2.0,6,1.0,1.0,9,0.0,29-01901,61.0,0,N,501
3720,2.0,6,1.0,1.0,9,0.0,30-00600,38.0,0,N,501
3721,2.0,6,1.0,1.0,9,0.0,30-00600,38.0,0,N,501
3722,2.0,6,1.0,1.0,9,0.0,30-00600,38.0,0,N,501
3723,2.0,6,1.0,1.0,9,0.0,30-00600,38.0,0,N,501
3724,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,N,501
3725,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,N,501
3726,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,N,501
3727,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,2,501
3728,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,4,501
3729,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,0,4,501
3730,2.0,6,1.0,1.0,9,0.0,30-00600,44.0,1,2,501
3731,2.0,6,1.0,1.0,9,0.0,30-00600,55.0,0,2,501
3732,2.0,6,1.0,1.0,9,0.0,38-00100,36.0,0,2,501
3733,2.0,6,1.0,1.0,9,0.0,38-00100,56.0,0,3,501
3734,2.0,6,1.0,1.0,9,0.0,38-00100,56.0,2,3,501
3735,2.0,6,1.0,1.0,9,0.0,38-00100,56.0,2,4,501
3736,2.0,6,1.0,1.0,9,0.0,38-00100,58.0,0,2,501
3737,2.0,6,1.0,1.0,9,0.0,38-00100,59.0,0,2,501
3738,2.0,6,1.0,1.0,9,0.0,38-00100,59.0,0,2,501
3739,2.0,6,1.0,1.0,9,0.0,38-00100,59.0,0,2,501
3740,2.0,6,1.0,1.0,9,0.0,38-00100,60.0,0,N,501
3741,2.0,6,1.0,1.0,9,0.0,38-00100,60.0,0,2,501
3742,2.0,6,1.0,1.0,9,0.0,38-00100,61.0,0,N,501
3743,2.0,6,1.0,1.0,9,0.0,38-00100,64.0,0,2,501
3744,2.0,6,1.0,1.0,9,0.0,51-01301,29.0,0,2,501
3745,2.0,6,1.0,1.0,9,0.0,51-01301,31.0,0,N,501
3746,2.0,6,1.0,1.0,9,0.0,51-01301,31.0,0,N,501
3747,2.0,6,1.0,1.0,9,0.0,51-01301,31.0,0,2,501
3748,2.0,6,1.0,1.0,9,0.0,51-01301,31.0,0,3,501
3749,2.0,6,1.0,1.0,9,0.0,51-01301,39.0,0,N,501
3750,2.0,6,1.0,1.0,9,0.0,51-01301,39.0,0,4,501
3751,2.0,6,1.0,1.0,9,0.0,51-51255,33.0,0,N,501
3752,2.0,6,1.0,1.0,9,0.0,51-51255,33.0,0,N,501
3753,2.0,6,1.0,1.0,9,0.0,51-51255,33.0,0,N,501
3754,2.0,6,1.0,1.0,9,0.0,51-51255,36.0,0,N,501
3755,2.0,6,1.0,1.0,9,0.0,51-51255,36.0,0,4,501
3756,2.0,6,1.0,1.0,9,0.0,51-51255,38.0,2,4,501
3757,2.0,6,1.0,1.0,9,0.0,51-51255,39.0,0,5,501
3758,2.0,6,1.0,1.0,9,0.0,51-51255,40.0,0,2,501
3759,2.0,6,1.0,1.0,9,0.0,51-51255,40.0,2,3,501
3760,2.0,6,1.0,1.0,9,0.0,51-51255,60.0,1,2,501
3761,2.0,6,1.0,1.0,9,0.0,06-08507,45.0,2,3,501
3762,2.0,6,1.0,1.0,9,0.0,06-08507,45.0,2,3,501
3763,2.0,6,1.0,1.0,9,0.0,06-08507,45.0,2,4,501
3764,2.0,6,1.0,1.0,9,0.0,06-08507,56.0,0,N,501
3765,2.0,6,1.0,1.0,9,0.0,06-08507,56.0,0,N,501
3766,2.0,6,1.0,1.0,9,0.0,06-08507,56.0,0,N,501
3767,2.0,6,1.0,1.0,9,0.0,06-08507,72.0,0,2,501
3768,2.0,6,1.0,1.0,9,0.0,06-08507,72.0,0,2,501
3769,2.0,6,1.0,1.0,9,0.0,08-00803,29.0,0,N,501
3770,2.0,6,1.0,1.0,9,0.0,08-00803,29.0,0,N,501
3771,2.0,6,1.0,1.0,9,0.0,08-00803,32.0,0,N,501
3772,2.0,6,1.0,1.0,9,0.0,08-00803,32.0,0,N,501
3773,2.0,6,1.0,1.0,9,0.0,08-00803,32.0,0,N,501
3774,2.0,6,1.0,1.0,9,0.0,08-00803,34.0,0,N,501
3775,2.0,6,1.0,1.0,9,0.0,13-04600,31.0,0,N,501
3776,2.0,6,1.0,1.0,9,0.0,13-04600,31.0,0,N,501
3777,2.0,6,1.0,1.0,9,0.0,13-04600,31.0,0,5,501
3778,2.0,6,1.0,1.0,9,0.0,13-04600,31.0,0,5,501
3779,2.0,6,1.0,1.0,9,0.0,19-01700,65.0,0,N,501
3780,2.0,6,1.0,1.0,9,0.0,19-01700,65.0,0,N,501
3781,2.0,6,1.0,1.0,9,0.0,24-01004,31.0,0,N,501
3782,2.0,6,1.0,1.0,9,0.0,24-01004,31.0,0,N,501
3783,2.0,6,1.0,1.0,9,0.0,24-01004,33.0,1,3,501
3784,2.0,6,1.0,1.0,9,0.0,24-01004,39.0,0,N,501
3785,2.0,6,1.0,1.0,9,0.0,24-01004,39.0,0,4,501
3786,2.0,6,1.0,1.0,9,0.0,24-01004,39.0,0,5,501
3787,2.0,6,1.0,1.0,9,0.0,24-01004,39.0,2,4,501
3788,2.0,6,1.0,1.0,9,0.0,24-01004,45.0,0,4,501
3789,2.0,6,1.0,1.0,9,0.0,24-01004,45.0,2,3,501
3790,2.0,6,1.0,1.0,9,0.0,24-01004,45.0,2,3,501
3791,2.0,6,1.0,1.0,9,0.0,24-01004,50.0,0,4,501
3792,2.0,6,1.0,1.0,9,0.0,24-01004,56.0,0,3,501
3793,2.0,6,1.0,1.0,9,0.0,24-01004,56.0,0,3,501
3794,2.0,6,1.0,1.0,9,0.0,24-01004,58.0,0,2,501
3795,2.0,6,1.0,1.0,9,0.0,24-01004,58.0,0,2,501
3796,2.0,6,1.0,1.0,9,0.0,24-01004,61.0,0,N,501
3797,2.0,6,1.0,1.0,9,0.0,24-01004,61.0,0,N,501
3798,2.0,6,1.0,1.0,9,0.0,24-01004,61.0,0,4,501
3799,2.0,6,1.0,1.0,9,0.0,24-01004,64.0,0,N,501
3800,2.0,6,1.0,1.0,9,0.0,24-01004,64.0,0,2,501
3801,2.0,6,1.0,1.0,9,0.0,24-01004,72.0,0,N,501
3802,2.0,6,1.0,1.0,9,0.0,24-01004,72.0,0,2,501
3803,2.0,6,1.0,1.0,9,0.0,26-02702,42.0,0,3,501
3804,2.0,6,1.0,1.0,9,0.0,26-02702,50.0,0,2,501
3805,2.0,6,1.0,1.0,9,0.0,26-02702,50.0,0,4,501
3806,2.0,6,1.0,1.0,9,0.0,26-02702,50.0,0,4,501
3807,2.0,6,1.0,2.0,0,0.0,29-01901,61.0,0,N,0
3808,2.0,6,1.0,2.0,0,0.0,30-00600,15.0,1,3,501
3809,2.0,6,1.0,2.0,0,0.0,32-00405,27.0,0,2,501
3810,2.0,6,1.0,2.0,0,0.0,32-00405,30.0,0,4,501
3811,2.0,6,1.0,2.0,0,0.0,32-00405,30.0,0,4,501
3812,2.0,6,1.0,2.0,0,0.0,32-00405,30.0,1,2,501
3813,2.0,6,1.0,2.0,0,0.0,38-00100,29.0,0,N,501
3814,2.0,6,1.0,2.0,0,0.0,38-00100,29.0,0,3,501
3815,2.0,6,1.0,2.0,0,0.0,51-01301,27.0,0,N,501
3816,2.0,6,1.0,2.0,0,0.0,51-01301,27.0,0,N,501
3817,2.0,6,1.0,2.0,0,0.0,51-01301,27.0,0,N,501
3818,2.0,6,1.0,2.0,0,0.0,51-01301,27.0,0,2,501
3819,2.0,6,1.0,2.0,0,0.0,51-01301,27.0,0,2,501
3820,2.0,6,1.0,2.0,0,0.0,51-51255,30.0,0,2,501
3821,2.0,6,1.0,2.0,0,0.0,51-51255,30.0,0,2,501
3822,2.0,6,1.0,2.0,0,0.0,51-51255,56.0,0,3,501
3823,2.0,6,1.0,2.0,0,0.0,06-08507,15.0,2,3,501
3824,2.0,6,1.0,2.0,0,0.0,06-08507,15.0,2,3,501
3825,2.0,6,1.0,2.0,0,0.0,06-08507,38.0,2,3,501
3826,2.0,6,1.0,2.0,0,0.0,08-00803,19.0,0,N,0
3827,2.0,6,1.0,2.0,0,0.0,08-00803,29.0,0,N,501
3828,2.0,6,1.0,2.0,0,0.0,08-00803,29.0,0,3,501
3829,2.0,6,1.0,2.0,0,0.0,08-00803,33.0,1,2,501
3830,2.0,6,1.0,2.0,0,0.0,08-00803,34.0,0,N,501
3831,2.0,6,1.0,2.0,0,0.0,08-00803,34.0,0,3,501
3832,2.0,6,1.0,2.0,0,0.0,13-04600,19.0,0,N,0
3833,2.0,6,1.0,2.0,0,0.0,13-04600,19.0,0,N,0
3834,2.0,6,1.0,2.0,0,0.0,13-04600,19.0,0,N,0
3835,2.0,6,1.0,2.0,0,0.0,17-03529,21.0,0,3,0
3836,2.0,6,1.0,2.0,0,0.0,19-01700,25.0,0,N,0
3837,2.0,6,1.0,2.0,0,0.0,19-01700,54.0,0,3,501
3838,2.0,6,1.0,2.0,0,0.0,19-01700,54.0,0,3,501
3839,2.0,6,1.0,2.0,0,0.0,24-01004,56.0,0,3,501
3840,2.0,6,1.0,2.0,0,0.0,24-01004,61.0,0,N,501
3841,2.0,6,1.0,2.0,0,0.0,24-01004,61.0,0,N,501
3842,2.0,6,1.0,2.0,0,0.0,24-01004,61.0,0,2,501
