SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,1,1,1,4,13,1,N,2,5540
1,4,1,1,3,3,41,1,N,2,3836
2,6,1,2,1,3,15,1,N,2,7382
1,1,1,2,5,4,44,1,N,2,1937
1,4,1,1,7,7,38,1,N,2,3093
1,1,1,1,7,1,66,1,N,2,857
2,1,1,1,6,8,72,1,N,2,7617
2,4,1,1,5,4,70,1,N,2,657
1,1,1,1,1,4,36,1,N,2,4296
1,1,1,1,3,9,76,1,N,2,7717
1,6,1,1,5,5,42,1,N,2,5396
1,1,1,1,5,8,59,1,N,2,3630
1,1,1,1,9,6,69,1,N,2,729
1,1,1,1,8,6,39,1,N,2,6238
1,1,1,1,8,9,36,1,N,2,834
1,1,1,1,7,4,62,1,N,2,7584
1,N,1,1,N,2,14,1,N,2,8958
1,1,1,1,8,10,38,1,N,2,3866
1,1,1,2,1,9,63,1,N,2,2013
2,1,1,2,2,1,62,1,N,2,7094
2,3,1,2,9,1,28,1,N,2,6385
2,N,1,1,3,5,57,1,N,2,8565
2,6,1,1,1,2,70,1,N,2,7265
1,1,1,1,8,7,65,1,N,2,805
2,1,1,1,8,6,50,1,N,2,507
1,1,2,1,1,9,40,1,N,2,4042
1,6,1,1,5,12,50,1,N,2,731
2,1,1,2,8,5,62,1,N,2,4023
2,N,1,1,9,9,60,1,N,2,8899
1,6,1,2,7,12,29,1,N,2,6534
2,1,2,1,2,2,15,1,N,2,741
2,1,1,1,4,7,29,1,N,2,1923
2,1,1,1,8,3,29,1,N,2,3173
2,1,1,1,6,5,67,1,N,2,7338
1,1,1,1,2,7,41,1,N,2,7118
2,1,1,2,3,8,16,1,N,2,5571
1,1,1,1,3,7,34,1,N,2,6823
1,6,1,1,2,7,50,1,N,2,4248
1,1,1,1,7,6,65,1,N,2,1817
2,6,2,1,0,5,59,1,N,2,5323
1,1,1,1,3,9,29,1,N,2,5457
2,1,1,1,7,9,39,1,N,2,3934
1,1,1,1,6,1,39,1,N,2,3363
1,1,1,2,1,4,57,1,N,2,6216
1,6,2,1,8,7,14,1,N,2,7272
2,1,1,1,N,9,36,1,N,2,599
1,N,1,1,N,12,5,1,N,2,8865
1,1,1,1,7,1,78,1,N,2,667
2,6,1,1,0,9,18,1,N,2,2221
2,4,1,1,9,1,38,1,N,2,925
1,1,1,1,6,9,30,1,N,2,4795
2,6,1,2,4,4,26,1,N,2,2006
1,6,1,1,0,7,40,1,N,2,2392
1,1,1,1,3,6,56,1,N,2,3872
1,2,1,1,9,6,59,1,N,2,1095
2,6,1,2,7,9,28,1,N,2,916
1,4,1,1,4,5,38,1,N,2,868
1,1,1,2,4,3,47,1,N,2,2861
1,1,1,1,6,2,38,1,N,1,8688
1,1,1,1,7,3,32,1,N,2,3705
2,6,1,2,3,1,59,1,N,2,6373
2,1,1,1,0,5,36,1,N,2,2052
2,4,1,2,5,3,47,1,N,2,3253
1,1,1,1,4,1,35,1,N,2,5760
1,N,1,1,N,2,13,1,N,2,8620
1,1,1,1,8,4,28,1,N,2,6306
1,1,1,1,4,5,38,1,N,2,6579
2,4,1,2,1,7,70,1,N,2,816
2,4,1,1,5,4,74,1,N,2,1783
1,6,1,2,7,9,30,1,N,2,2156
2,1,1,1,5,12,64,1,N,2,864
1,1,1,1,4,6,50,1,N,2,3123
2,1,1,1,1,4,28,1,N,2,7488
2,6,1,1,3,4,74,1,N,2,2129
1,1,1,1,7,6,27,1,N,2,750
2,3,1,1,7,1,46,1,N,2,3312
2,1,6,1,9,9,63,1,N,2,4225
2,1,1,1,5,9,66,1,N,2,4900
2,N,1,1,8,1,38,1,N,2,6881
2,1,1,1,8,9,34,1,N,2,1781
1,1,1,2,5,3,67,1,N,2,7426
2,6,2,2,5,5,27,1,N,2,3711
1,1,1,1,7,9,48,1,N,2,3638
2,1,1,1,3,5,40,1,N,2,1555
2,1,1,1,7,7,52,1,N,2,7271
2,1,1,1,8,5,36,1,N,2,7003
2,1,1,2,3,12,40,1,N,2,3288
2,1,1,1,6,9,55,1,N,2,8319
1,3,1,1,6,7,65,1,N,2,2162
1,1,1,2,N,12,41,1,N,2,8770
1,6,1,1,7,6,58,1,N,2,856
2,1,1,1,4,9,74,1,N,2,4541
1,1,1,1,0,9,70,1,N,2,787
2,1,6,2,3,5,47,1,N,2,1973
1,1,1,1,4,9,63,1,N,2,701
1,1,1,1,7,8,39,1,N,2,3984
1,1,1,1,9,9,47,1,N,2,7437
1,1,2,1,0,4,62,1,N,2,5708
2,N,1,1,N,9,4,1,N,2,8503
1,1,1,1,2,6,64,1,N,2,2284
2,4,1,2,1,7,60,1,N,2,8403
2,N,1,1,9,7,7,1,N,2,7423
1,1,1,1,7,6,37,1,N,2,830
1,1,1,1,7,1,66,1,N,2,4784
2,N,1,1,N,2,38,1,N,2,8752
2,4,1,2,6,9,30,1,N,2,6753
2,6,1,1,N,7,15,1,N,2,1814
1,4,1,1,1,3,62,1,N,2,6016
2,1,1,1,8,10,71,1,N,2,8807
2,6,1,1,8,4,64,1,N,2,3259
2,1,1,1,4,7,59,1,N,2,1988
1,2,1,2,7,3,37,1,N,2,7407
2,4,1,1,5,4,26,1,N,2,5599
2,4,1,2,3,4,73,1,N,2,3681
1,6,1,1,0,4,18,1,N,2,7239
1,1,1,1,8,6,56,1,N,2,5746
2,1,1,1,7,1,50,1,N,2,3757
2,1,1,1,3,4,55,1,N,2,2013
2,4,1,1,5,12,38,1,N,2,8779
2,1,1,2,3,4,30,1,N,2,7548
2,1,1,2,4,4,30,1,N,1,7389
1,1,1,1,4,4,14,1,N,2,2195
1,1,1,1,3,7,43,1,N,2,5916
2,3,1,1,6,7,39,1,N,2,1906
2,6,1,1,1,5,29,1,N,2,3467
1,1,6,1,6,4,38,1,N,2,5511
1,1,1,1,6,3,72,1,N,2,2361
2,1,1,2,1,8,30,1,N,2,7442
1,4,1,1,7,3,69,1,N,2,743
2,6,1,1,4,5,32,1,N,2,3364
2,4,1,1,4,6,71,1,N,2,7595
2,1,1,1,2,6,38,1,N,2,6279
1,1,1,1,7,9,36,1,N,2,3825
1,1,1,1,1,3,73,1,N,2,6794
2,3,1,1,5,9,36,1,N,2,5511
1,N,1,1,N,1,15,1,N,2,8878
2,1,1,2,5,7,51,1,N,2,7030
2,1,1,1,7,1,50,1,N,2,1749
2,1,1,1,4,3,14,1,N,2,4157
2,1,1,2,6,9,57,1,N,2,3302
1,4,1,0,0,7,62,1,N,2,449
2,4,1,1,7,6,55,1,N,2,1923
2,N,1,1,9,5,58,1,N,2,1817
2,1,1,1,3,6,46,1,N,2,764
2,1,1,1,5,7,73,1,N,2,4813
1,N,1,2,9,2,12,1,N,2,8570
1,3,1,2,4,5,64,1,N,2,7503
2,1,1,1,8,1,62,1,N,2,789
2,1,1,1,4,6,59,1,N,2,4274
1,1,1,1,9,10,48,1,N,2,4192
2,1,1,1,6,6,36,1,N,2,628
2,6,2,2,1,3,16,1,N,2,7443
1,4,1,1,6,3,62,1,N,1,6794
1,1,1,1,5,6,42,1,N,2,2228
1,4,1,2,5,9,68,1,N,2,2136
1,1,1,1,4,9,72,1,N,2,1838
1,1,1,1,4,6,58,1,N,2,2149
1,1,2,1,6,9,14,1,N,2,3816
2,1,1,1,8,6,61,1,N,2,5542
2,1,1,1,8,9,62,1,N,2,4000
1,1,1,1,5,6,50,1,N,2,3563
1,1,1,1,3,5,59,1,N,2,7242
2,1,1,1,1,9,67,1,N,2,3285
1,1,1,1,0,3,32,1,N,2,941
1,1,1,1,7,9,31,1,N,2,2060
1,N,1,1,9,12,5,1,N,2,8595
2,1,1,1,3,9,40,1,N,2,2679
1,1,1,1,1,1,37,1,N,2,7034
2,N,1,1,N,2,15,1,N,2,8817
2,1,1,1,0,5,50,1,N,2,6642
1,1,1,1,4,5,62,1,N,2,5413
2,3,2,1,3,6,52,1,N,2,1989
1,1,1,2,8,8,28,1,N,2,694
2,1,1,1,3,7,46,1,N,2,4112
2,4,1,2,6,6,37,1,N,2,7190
2,1,1,1,6,9,30,2,N,2,4741
1,1,1,1,8,1,74,1,N,2,4161
2,1,1,1,0,6,59,1,N,2,6588
1,N,1,1,N,5,13,1,N,2,8838
1,1,1,1,N,3,63,1,N,2,5517
2,N,1,1,6,9,37,1,N,2,7132
2,N,1,1,N,1,11,1,N,2,9006
1,1,1,1,6,5,75,1,N,2,803
2,1,1,2,7,9,65,1,N,2,5174
2,1,1,1,6,9,26,1,N,2,7375
2,1,1,1,4,5,55,1,N,2,3000
1,1,1,1,8,6,64,1,N,2,5658
2,1,1,1,7,3,41,1,N,2,4091
2,4,1,1,1,6,31,1,N,2,2661
1,3,1,1,1,6,72,1,N,2,3813
2,1,1,1,4,9,51,1,N,2,6585
1,6,1,2,7,2,50,1,N,2,4832
2,1,1,1,0,4,57,1,N,2,3758
1,6,1,1,0,7,15,1,N,2,4108
1,N,1,1,N,4,15,1,N,2,8858
1,1,1,1,N,9,35,1,N,2,3974
2,1,1,2,0,9,76,1,N,2,1938
1,1,1,1,7,9,28,1,N,2,7257
1,1,1,1,1,9,63,1,N,2,8740
2,6,1,1,7,4,41,1,N,2,4706
2,N,1,2,N,1,2,1,N,2,904
2,6,1,2,6,4,29,1,N,2,4937
2,6,2,1,1,2,72,1,N,2,3628
2,1,2,2,7,12,44,1,N,2,7645
2,1,1,1,8,6,65,1,N,2,2199
2,1,1,1,9,1,40,1,N,2,3869
1,1,1,1,5,3,40,1,N,2,6257
2,6,1,1,2,3,15,1,N,2,814
1,6,1,1,6,9,30,1,N,2,2753
2,4,1,1,N,7,35,1,N,2,7254
1,1,1,2,7,4,35,1,N,2,6805
1,4,1,1,6,8,60,1,N,2,4091
1,6,1,1,1,4,58,1,N,2,1904
1,1,1,1,7,7,59,1,N,2,8632
2,3,1,1,3,4,42,1,N,2,1965
2,3,1,1,3,4,61,1,N,2,7192
1,6,1,1,4,5,56,1,N,2,3997
2,1,1,1,5,9,36,1,N,2,659
2,2,1,1,6,1,35,1,N,2,581
2,1,1,1,1,6,14,1,N,2,7145
1,1,1,1,6,9,29,1,N,2,7594
1,1,1,1,8,1,59,1,N,2,3112
2,3,1,1,1,7,37,1,N,2,5801
1,1,1,1,3,4,64,1,N,2,2237
1,N,1,1,9,2,28,1,N,2,7681
2,1,1,1,1,1,27,1,N,2,769
2,3,1,1,3,9,73,1,N,2,7436
2,1,1,1,7,4,63,1,N,2,6869
1,1,1,1,8,4,72,1,N,2,6675
1,1,1,1,7,9,17,1,N,2,5923
2,6,1,1,5,7,26,1,N,2,7298
2,1,1,2,3,1,60,1,N,2,1915
2,3,1,1,3,4,72,1,N,2,3707
2,1,1,1,7,7,57,1,N,2,1738
1,6,1,1,N,1,29,2,N,2,6601
2,3,1,1,7,3,18,1,N,2,8594
1,N,1,2,N,1,3,1,N,2,8355
1,1,1,1,9,8,69,1,N,2,6690
2,6,1,1,0,4,18,1,N,2,5669
1,1,1,1,6,10,64,1,N,2,7455
1,1,1,1,1,9,65,1,N,1,3195
1,6,1,1,6,4,15,1,N,2,720
2,1,1,1,1,4,29,1,N,2,3353
1,1,1,1,0,9,62,1,N,2,2668
2,N,1,1,N,2,13,1,N,2,8471
2,4,1,1,1,7,31,1,N,2,1953
2,N,6,1,7,12,61,1,N,2,2277
2,6,1,1,5,7,24,1,N,2,3792
1,N,1,1,N,7,36,1,N,2,8816
1,4,1,2,8,6,60,1,N,2,2983
2,1,1,1,7,5,50,1,N,2,5333
2,6,1,1,1,4,16,1,N,2,3182
2,1,1,1,0,8,29,1,N,2,7298
2,1,1,2,1,6,56,1,N,2,3842
2,2,2,1,0,9,35,1,N,2,759
1,N,1,1,N,2,57,1,N,2,8588
2,1,1,1,3,4,60,1,N,2,7416
1,1,1,1,5,1,61,1,N,2,758
1,1,1,1,9,8,61,1,N,2,2932
2,1,1,1,5,1,42,1,N,2,4756
2,6,1,2,5,6,17,1,N,2,1851
2,1,1,1,8,9,13,1,N,2,2882
1,1,1,2,3,9,73,1,N,1,7158
2,1,1,1,9,6,71,1,N,2,4362
1,1,1,1,7,9,38,1,N,2,3007
2,1,1,1,9,6,38,1,N,2,5946
1,1,1,1,N,4,62,1,N,2,5453
2,3,1,1,N,6,16,1,N,2,6546
2,2,2,2,4,6,35,1,N,2,2193
1,2,1,1,6,9,39,1,N,2,4210
1,1,1,1,8,9,61,1,N,2,7617
2,6,1,1,0,4,16,1,N,2,2329
1,1,1,1,3,6,54,1,N,2,2847
2,1,1,1,8,9,64,1,N,2,1937
2,1,1,1,6,3,55,1,N,2,909
2,1,1,1,3,7,66,1,N,2,473
1,1,2,2,8,5,38,1,N,2,3300
2,6,1,1,9,12,72,1,N,2,2893
2,1,1,1,0,2,62,1,N,2,3769
2,1,1,1,7,3,28,1,N,2,2084
2,1,1,1,7,9,51,1,N,2,7197
1,N,1,1,5,9,30,1,N,2,5775
1,1,1,2,3,5,52,1,N,2,7302
2,1,1,1,0,4,59,1,N,2,7036
1,2,1,2,5,6,62,1,N,2,7203
2,1,1,1,0,1,69,1,N,2,5496
2,4,1,1,7,9,71,1,N,2,434
2,1,1,2,5,7,45,1,N,2,4724
1,1,1,1,3,6,38,1,N,2,3052
2,1,1,1,1,9,30,1,N,2,4142
1,N,1,1,9,9,61,1,N,2,8832
2,N,1,1,N,5,36,1,N,2,7243
2,6,1,1,7,1,38,1,N,2,5816
1,1,1,2,7,4,27,1,N,2,3905
1,N,1,1,N,2,16,1,N,2,9055
1,1,1,1,8,6,59,1,N,2,8616
2,3,1,1,5,5,64,1,N,2,7503
2,1,1,1,6,6,59,1,N,2,4031
2,1,1,2,0,9,53,1,N,2,3238
1,1,1,1,3,9,30,1,N,2,2168
1,4,1,1,7,6,79,1,N,2,7533
2,1,1,2,8,8,32,1,N,2,1935
2,6,1,1,5,1,29,1,N,2,5953
1,1,2,1,N,9,26,1,N,2,569
2,1,1,1,8,1,15,1,N,2,2012
1,1,1,1,8,5,63,1,N,2,7322
1,1,6,1,8,5,31,1,N,2,3284
2,1,1,1,7,9,65,1,N,2,7025
2,1,1,1,0,5,34,1,N,1,5752
2,6,1,1,1,9,61,1,N,2,5715
2,1,1,1,7,5,60,1,N,2,5245
2,4,1,2,6,9,30,1,N,2,7447
1,3,1,2,6,10,36,1,N,2,3508
2,1,1,2,8,12,61,1,N,2,3990
2,1,1,1,4,4,64,1,N,2,7730
2,1,2,1,1,5,56,1,N,2,6220
1,1,1,1,4,2,40,1,N,2,7189
1,6,1,1,4,5,18,1,N,2,6219
1,6,1,1,7,5,55,1,N,2,5970
1,1,1,1,7,6,49,1,N,2,3435
2,6,1,1,4,4,19,1,N,2,433
2,1,1,1,0,8,62,1,N,2,3845
1,3,1,1,1,9,15,1,N,2,4057
2,1,1,1,1,4,67,1,N,2,3573
2,1,1,1,6,5,57,1,N,2,666
1,N,1,1,N,7,62,1,N,2,8795
1,1,1,1,8,6,49,1,N,2,2911
2,N,1,1,N,1,14,1,N,2,7695
1,4,1,1,5,5,63,1,N,2,3819
1,1,1,1,0,9,66,1,N,2,1607
2,1,1,1,4,7,55,1,N,2,7450
1,N,1,1,N,5,66,1,N,2,6744
1,1,1,1,7,3,49,1,N,2,2450
2,1,1,1,4,9,28,1,N,2,6264
1,1,1,1,4,3,77,1,N,2,3312
1,1,1,1,6,7,62,1,N,2,5397
1,1,1,1,0,3,37,1,N,2,3847
2,4,1,2,8,1,71,1,N,2,2025
1,6,1,1,0,4,15,1,N,2,4207
1,N,1,1,N,12,3,1,N,2,8800
2,6,1,1,1,5,58,1,N,2,1842
1,6,1,1,8,1,37,1,N,2,8610
1,N,1,1,0,3,59,1,N,2,5422
1,N,1,1,N,3,13,1,N,2,7479
2,N,1,1,N,9,4,1,N,2,8617
1,1,1,1,1,4,41,1,N,2,888
2,3,1,1,4,9,76,1,N,2,5656
2,1,1,1,0,4,49,1,N,2,3829
2,1,1,1,4,4,28,1,N,2,934
1,3,1,2,5,6,70,1,N,2,7326
2,4,1,1,1,1,32,1,N,2,1846
2,1,1,1,6,9,62,1,N,2,5650
2,3,1,1,9,6,71,1,N,2,3878
1,1,1,1,5,4,60,1,N,2,3358
1,1,1,1,6,7,38,1,N,2,1915
2,1,1,2,2,2,38,1,N,2,3678
2,6,1,1,3,3,59,1,N,2,7258
1,6,6,2,8,5,36,1,N,2,2180
2,1,1,1,7,7,26,1,N,2,6002
2,1,1,1,8,1,63,1,N,2,2061
2,4,1,1,1,5,54,1,N,2,7697
2,4,1,1,0,7,27,1,N,2,7244
2,1,1,1,9,6,57,1,N,2,7134
1,1,1,2,7,7,65,1,N,2,2305
2,1,1,1,8,9,75,1,N,2,2013
1,4,1,1,5,5,15,1,N,2,3821
2,1,1,1,8,5,37,1,N,2,1795
2,1,1,1,1,2,37,1,N,2,5454
2,1,1,1,0,7,48,1,N,2,2084
2,4,1,2,8,7,72,1,N,2,2149
1,1,1,2,1,12,27,1,N,2,4077
2,3,1,1,4,4,53,1,N,2,5486
1,1,1,1,0,9,28,1,N,2,7378
1,1,1,1,5,1,37,1,N,2,2101
1,N,1,1,N,2,35,1,N,2,8701
2,6,1,1,1,7,16,1,N,2,7065
1,1,1,1,9,8,54,1,N,2,5915
2,1,6,1,0,9,16,1,N,2,6491
1,1,1,1,9,9,58,1,N,2,3680
1,4,1,1,9,3,66,1,N,2,2102
1,1,1,1,7,9,38,1,N,2,1720
1,1,1,2,5,9,70,1,N,2,3441
2,N,1,2,N,2,13,1,N,2,8879
1,1,1,1,8,9,39,1,N,2,3887
2,N,1,1,9,4,3,1,N,2,8804
1,4,1,2,0,9,58,1,N,1,3473
1,1,1,1,6,1,63,1,N,2,677
2,1,1,1,3,9,66,1,N,2,7358
2,1,1,1,1,6,30,1,N,2,2797
1,6,1,1,4,9,18,1,N,2,3114
1,6,1,1,2,6,42,1,N,2,7310
2,N,1,1,N,6,26,1,N,2,8752
1,6,1,1,0,7,37,1,N,2,1904
2,1,1,1,8,1,42,1,N,2,892
2,N,1,1,N,2,6,1,N,2,8951
1,1,1,2,1,3,14,1,N,2,2168
1,1,1,1,4,7,63,1,N,2,6134
2,1,1,1,8,12,65,1,N,2,7152
2,1,1,1,7,9,38,1,N,2,614
2,1,1,1,4,9,38,1,N,2,8583
2,3,1,1,3,3,72,1,N,2,2048
1,1,1,1,8,8,55,1,N,1,7599
1,1,1,1,1,10,69,1,N,2,7036
1,N,1,1,4,5,18,1,N,2,4740
1,1,1,1,1,9,59,1,N,2,3713
1,1,1,1,8,3,26,1,N,2,4077
1,1,1,1,6,9,15,1,N,2,8802
2,N,1,1,3,3,62,1,N,2,8763
1,1,1,1,4,9,64,1,N,2,5408
2,4,6,1,5,10,64,1,N,2,5690
1,1,1,1,7,8,39,1,N,2,7336
2,1,1,1,5,5,38,1,N,2,7066
1,6,1,1,3,5,17,1,N,2,3658
1,1,1,1,6,9,39,1,N,2,905
1,4,1,1,3,4,76,1,N,2,3835
1,1,1,1,0,3,63,1,N,2,811
2,N,1,1,N,9,2,1,N,2,7520
1,1,1,1,5,7,60,1,N,2,3964
1,4,1,1,4,5,72,1,N,2,644
2,4,1,1,0,4,39,1,N,2,6201
1,1,1,1,6,7,58,1,N,2,3697
2,1,1,1,0,4,14,1,N,2,6232
1,6,1,1,5,5,33,1,N,2,592
1,4,1,2,1,7,65,1,N,2,865
2,1,1,1,7,6,65,1,N,2,2389
2,4,1,1,3,5,62,1,N,2,3241
1,6,1,1,0,3,18,1,N,2,7077
2,6,2,1,1,6,14,1,N,2,5382
2,6,1,2,6,6,59,1,N,2,2155
1,1,1,1,6,3,73,1,N,2,7363
1,6,1,1,7,1,30,1,N,2,4089
2,N,1,1,9,2,14,1,N,2,8917
1,1,1,1,0,6,14,1,N,2,5682
2,N,1,1,N,2,15,1,N,2,8762
2,N,1,1,N,5,4,1,N,2,8810
2,1,1,0,1,5,30,1,N,2,7210
1,6,1,1,0,5,59,1,N,2,2746
2,1,1,1,8,9,64,1,N,2,4926
2,6,1,1,1,6,26,1,N,2,2029
1,4,1,1,0,1,29,1,N,2,5731
2,1,1,1,6,9,57,1,N,2,2055
1,1,1,1,5,6,62,1,N,2,5480
2,1,1,1,8,3,66,1,N,2,2135
2,4,1,2,7,9,61,1,N,2,4562
1,1,1,1,9,6,63,1,N,2,7242
2,6,2,2,6,9,28,1,N,2,5570
2,1,1,1,7,9,15,1,N,2,650
2,4,1,1,5,4,28,1,N,2,3402
1,6,1,1,3,3,37,1,N,2,5844
2,6,1,1,4,5,60,1,N,2,5762
1,1,1,1,8,9,62,1,N,2,7615
1,6,1,1,4,8,46,1,N,2,3810
1,1,1,1,5,3,30,1,N,2,3987
1,1,1,1,6,7,72,1,N,1,3244
2,2,1,2,3,5,70,1,N,2,758
1,1,1,1,8,7,66,1,N,2,5577
2,6,1,1,3,9,30,1,N,2,6748
1,1,1,1,9,3,38,1,N,2,1846
1,6,1,2,1,5,16,1,N,2,931
1,1,1,1,1,1,30,1,N,2,7589
2,6,1,1,4,3,40,1,N,2,4809
1,3,1,1,6,9,65,1,N,2,3248
1,1,1,1,1,6,58,1,N,2,7415
2,1,6,1,1,2,15,1,N,2,6425
2,4,1,1,1,4,44,1,N,2,3642
1,1,1,1,5,8,63,1,N,2,5369
1,6,1,2,4,6,31,1,N,2,4937
1,1,1,1,4,4,54,1,N,2,1957
1,1,1,1,7,6,56,1,N,2,7167
1,6,1,1,5,6,38,1,N,2,1928
1,1,1,1,N,12,57,1,N,2,8531
2,4,1,1,9,1,39,1,N,2,5081
2,6,1,1,0,4,15,1,N,2,7486
1,4,1,1,4,9,72,1,N,2,5941
1,1,1,1,0,9,15,1,N,2,7310
2,6,1,1,0,7,37,1,N,2,3769
1,1,1,1,0,8,56,1,N,2,7427
2,1,1,1,1,4,65,1,N,2,2852
1,1,1,1,8,9,40,1,N,2,8694
2,3,6,1,7,12,63,1,N,2,1729
2,1,1,2,N,3,38,1,N,2,8454
2,N,1,1,1,3,16,1,N,2,7456
2,1,1,2,7,6,36,1,N,2,5353
1,4,1,1,6,7,59,1,N,2,6312
2,N,2,2,9,12,14,1,N,2,8847
2,1,1,2,9,7,67,1,N,2,7578
2,4,1,1,8,4,48,1,N,2,1918
1,6,1,1,7,12,38,1,N,2,3375
1,1,1,1,0,5,45,1,N,2,5615
1,1,1,1,9,12,37,1,N,2,6554
2,1,1,2,4,6,39,1,N,2,3007
1,1,1,2,3,7,46,1,N,2,7649
2,1,1,1,N,7,13,1,N,2,7417
1,N,1,1,3,3,65,1,N,2,8627
2,4,2,1,7,5,37,1,N,2,7285
1,6,1,1,9,6,47,1,N,2,1775
1,1,1,1,7,4,39,1,N,2,7670
2,1,1,1,6,4,38,1,N,2,7159
2,N,1,1,9,3,12,1,N,2,7795
1,6,1,1,4,4,20,1,N,2,3075
2,6,1,1,2,6,76,1,N,2,7207
2,1,1,1,4,4,29,1,N,2,1887
2,1,1,1,6,4,29,1,N,2,2014
1,1,1,1,4,6,73,1,N,2,5657
2,1,1,1,8,9,17,1,N,2,535
1,1,1,1,9,9,60,1,N,2,7311
1,6,1,1,6,6,73,1,N,2,2142
1,1,1,1,5,9,16,1,N,2,7425
1,N,1,1,6,6,62,1,N,2,4296
2,6,1,1,4,5,36,1,N,2,4675
2,1,1,1,5,9,48,1,N,2,4827
2,4,1,1,3,4,73,1,N,2,5669
1,1,1,1,3,5,49,1,N,2,1451
2,1,1,1,4,4,30,1,N,2,3976
1,1,1,1,8,4,59,1,N,2,8702
1,1,1,1,7,8,36,1,N,2,3987
1,N,1,1,N,2,66,1,N,2,2225
1,4,1,1,N,12,4,1,N,2,8545
2,6,9,2,1,6,31,2,N,2,7053
1,N,1,1,3,4,13,1,N,2,4012
2,4,1,2,5,6,27,1,N,2,3712
1,6,1,1,0,5,38,1,N,2,6241
1,1,1,1,6,7,71,1,N,2,3134
1,1,1,1,3,5,57,1,N,2,4945
1,6,1,1,1,6,18,1,N,2,3139
2,1,1,1,8,5,68,1,N,2,4686
2,1,1,1,7,6,58,1,N,2,1984
2,1,1,1,6,7,61,1,N,2,5323
2,4,1,1,1,7,65,1,N,2,1947
1,1,1,1,9,7,64,1,N,2,6569
1,4,1,1,5,5,66,1,N,2,5254
1,1,1,2,5,4,30,2,N,2,855
1,1,1,1,5,3,62,1,N,2,1973
1,4,1,1,7,6,63,1,N,2,6800
1,6,6,1,9,9,27,1,N,2,754
2,1,1,1,3,6,39,1,N,2,5723
1,6,1,1,7,6,17,1,N,2,6089
1,N,1,1,7,7,63,1,N,2,8681
1,1,1,1,8,8,39,1,N,2,1777
2,1,1,1,4,9,63,1,N,2,4066
1,1,1,1,3,7,63,1,N,2,4692
1,N,1,1,N,9,5,1,N,2,8660
2,4,1,1,5,9,73,1,N,2,1742
2,1,1,1,0,4,63,1,N,2,766
2,1,1,1,6,5,37,1,N,2,3188
1,1,1,1,N,3,11,1,N,2,8769
1,4,1,1,3,6,56,1,N,2,5279
2,6,1,1,0,3,14,1,N,2,3402
1,1,1,1,6,9,54,1,N,2,6756
1,N,1,1,9,2,27,1,N,2,7648
1,1,1,1,7,6,74,1,N,2,2877
1,N,1,1,N,3,5,1,N,2,8903
1,4,1,1,5,1,27,1,N,2,2044
2,N,1,2,N,12,58,1,N,2,8817
1,N,1,1,7,7,39,1,N,2,1859
1,N,1,1,9,9,11,1,N,2,8831
2,N,1,2,9,2,13,1,N,2,9172
1,6,1,1,3,5,38,1,N,2,4156
2,4,1,1,4,5,28,1,N,2,2747
2,1,1,1,8,4,71,1,N,2,3964
2,1,1,2,1,1,49,1,N,2,5487
1,1,1,1,9,4,49,1,N,2,5860
2,1,1,1,4,6,59,1,N,2,5544
2,6,1,2,6,5,27,1,N,2,2071
1,1,1,1,6,9,64,1,N,2,2495
1,6,1,1,6,9,60,1,N,2,756
1,1,1,1,7,12,67,1,N,2,5973
1,1,1,1,6,1,73,1,N,2,886
1,1,1,1,0,4,19,1,N,2,816
1,6,1,1,9,7,28,1,N,2,2063
1,1,1,2,6,1,37,1,N,2,746
1,1,1,1,2,7,72,1,N,2,7043
2,6,1,1,7,5,28,1,N,2,7580
2,1,1,1,7,1,29,1,N,2,746
1,1,1,1,5,1,74,1,N,2,4858
1,6,1,1,9,8,62,1,N,2,1580
1,1,1,1,8,7,76,1,N,2,5808
1,1,1,1,0,6,72,1,N,2,5577
2,1,1,1,0,2,38,1,N,2,3379
1,1,1,1,5,9,40,1,N,2,4724
2,1,1,1,4,9,59,1,N,2,3484
2,1,1,1,0,3,58,1,N,2,7672
2,1,1,1,7,1,50,1,N,2,7143
2,N,1,2,N,2,13,1,N,2,8909
2,N,1,2,0,6,15,1,N,2,6437
1,1,1,1,5,8,40,1,N,2,768
2,4,1,1,3,8,63,1,N,2,5611
1,4,1,1,8,9,73,1,N,2,8727
1,6,1,1,6,9,64,1,N,2,2233
1,1,1,2,N,3,29,1,N,2,4461
1,4,1,1,6,1,27,1,N,2,4840
2,1,1,1,6,6,60,1,N,2,7200
2,6,1,2,5,7,29,1,N,2,7331
1,1,1,1,3,5,60,1,N,2,977
2,1,1,1,4,4,67,1,N,2,4801
2,6,1,2,1,9,36,2,N,2,221
1,1,1,1,8,12,70,1,N,2,5034
2,5,1,2,3,5,66,1,N,2,5349
2,4,1,1,1,9,61,1,N,2,6099
2,1,1,1,8,3,64,1,N,2,6510
2,1,1,2,5,7,28,1,N,2,7592
2,1,1,1,0,4,32,1,N,2,5808
2,N,1,2,9,3,3,1,N,2,8556
2,4,1,2,3,10,75,1,N,2,642
2,1,1,1,6,1,41,1,N,2,7268
2,N,1,2,N,N,3,1,N,2,8729
1,1,1,1,9,12,37,1,N,2,7568
2,2,1,1,3,3,58,1,N,2,5490
