,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
25730,1,1,6,1,N,0,40-00200,57,0,N,501,2
25731,2,4,1,1,3,0,17-03529,70,0,3,501,2
25732,2,N,6,1,7,0,24-01004,1,1,2,501,2
25733,2,6,2,1,9,4,01-01301,32,0,4,501,2
25734,2,4,1,2,6,0,26-02702,49,0,3,401,2
25735,1,6,2,0,1,0,32-00405,6,2,6,87,2
25736,2,6,2,1,N,0,36-04010,21,0,2,76,2
25737,2,4,2,1,7,0,51-51255,36,1,2,501,2
25738,1,1,1,0,2,0,40-00200,19,N,2,265,2
25739,2,N,2,1,N,0,32-00405,22,0,N,93,2
25740,2,6,1,2,8,0,51-01301,42,0,3,501,2
25741,2,3,1,1,4,4,51-01301,13,2,5,397,2
25742,1,6,1,1,2,0,51-01301,66,0,2,1,2
25743,2,4,2,1,9,0,06-08507,39,2,N,473,2
25744,1,6,8,2,N,1,13-04600,45,0,2,501,2
25745,1,6,1,2,9,0,08-00803,13,1,N,106,2
25746,1,6,1,0,1,0,38-00100,29,0,3,59,2
25747,2,6,1,2,0,0,28-01100,7,2,N,N,2
25748,1,1,1,2,2,0,40-00200,54,1,4,176,2
25749,1,1,1,1,3,0,51-51255,64,0,3,195,2
25750,2,1,1,2,2,0,38-00100,51,0,N,476,2
25751,2,1,1,1,3,1,40-00200,77,1,2,501,2
25752,2,1,1,1,9,0,28-01100,23,0,4,396,2
25753,2,6,6,1,8,0,32-00405,35,2,N,0,2
25754,2,3,8,2,5,0,13-04600,22,N,N,501,2
25755,1,1,1,1,N,0,36-03710,66,0,4,501,2
25756,2,4,2,1,9,0,26-02702,56,1,N,0,2
25757,1,N,3,1,7,0,40-00200,17,1,3,92,2
25758,2,1,5,2,4,0,01-01301,62,0,3,501,2
25759,2,6,6,2,5,0,36-03710,47,1,N,478,2
25760,1,1,6,1,8,0,17-03529,0,1,3,463,2
25761,1,6,1,2,1,0,17-03529,85,2,2,227,2
25762,2,1,1,2,6,0,24-01004,60,0,3,501,2
25763,1,1,1,2,2,0,26-02702,10,1,2,496,2
25764,2,1,2,1,1,4,17-03531,35,3,6,69,2
25765,1,1,1,1,7,0,06-07502,86,0,5,501,2
25766,1,6,1,0,1,0,17-03529,56,0,3,501,2
25767,2,6,1,2,9,4,13-04600,19,N,3,109,2
25768,1,3,1,1,9,0,28-01100,23,1,3,146,2
25769,1,6,6,1,0,1,17-03531,82,0,N,23,2
25770,2,6,1,1,N,1,30-00600,54,0,N,N,2
25771,1,1,1,1,N,0,40-00200,77,1,2,372,2
25772,1,6,1,2,7,0,24-01004,83,2,N,180,2
25773,2,4,1,2,2,1,51-01301,50,0,2,294,2
25774,1,1,1,1,9,0,51-51255,35,0,2,501,2
25775,2,N,2,0,0,0,30-00600,42,N,3,291,2
25776,1,1,1,2,N,0,13-04600,6,2,3,501,2
25777,2,4,8,1,8,0,36-04010,65,0,3,315,2
25778,1,1,1,2,N,4,30-00600,69,0,N,38,2
25779,2,4,1,1,9,0,17-03531,28,0,3,501,2
25780,1,6,1,2,5,0,40-00200,85,0,N,501,2
25781,1,N,1,1,6,0,06-07502,33,0,3,299,2
25782,1,1,6,2,9,0,17-03531,7,2,2,501,2
25783,1,6,2,1,N,0,51-51255,45,1,N,501,2
25784,1,2,2,2,9,0,36-03710,50,1,2,501,2
25785,2,N,1,2,1,0,28-01100,37,0,3,39,2
25786,2,6,1,1,7,0,36-04010,55,1,4,501,2
25787,2,4,2,2,2,0,32-00405,62,0,6,58,2
25788,2,N,1,2,3,0,06-08507,30,0,5,462,2
25789,1,6,6,2,2,0,13-04600,28,0,7,64,2
25790,1,1,1,1,9,0,40-00200,66,0,3,401,2
25791,1,4,1,1,5,0,17-03529,57,0,2,0,2
25792,2,6,8,2,9,0,17-03529,41,2,2,501,1
25793,1,6,1,1,N,0,06-07502,57,0,3,501,2
25794,1,1,1,1,8,0,08-00803,44,0,2,501,2
25795,1,5,2,2,2,0,26-02702,30,1,N,501,2
25796,2,N,1,1,0,0,24-01004,24,1,8,136,2
25797,2,6,1,2,0,0,30-00600,44,1,2,501,2
25798,1,1,2,1,N,0,51-51255,46,0,2,501,2
25799,1,2,2,1,N,0,51-51255,65,0,N,102,2
25800,2,1,1,1,0,0,17-03529,1,1,N,501,2
25801,2,6,3,2,3,0,13-04600,15,1,2,165,2
25802,2,1,1,1,9,1,51-01301,42,2,2,501,2
25803,1,N,1,0,0,0,26-02702,38,0,N,85,2
25804,2,6,3,1,3,0,08-00803,15,N,3,501,2
25805,2,N,2,1,8,0,26-02702,62,0,4,501,2
25806,2,1,1,1,2,0,24-01004,76,1,3,348,2
25807,2,3,6,2,8,0,36-03710,57,0,7,501,2
25808,1,6,1,1,9,0,08-00803,53,0,2,423,2
25809,1,1,1,1,2,0,30-00600,55,0,4,11,2
25810,2,1,1,2,3,0,24-01004,38,1,N,454,2
25811,2,2,1,1,0,0,28-01100,44,0,N,116,2
25812,1,6,2,1,6,1,28-01100,23,0,3,501,2
25813,1,1,2,0,0,0,17-03529,5,0,6,198,2
25814,1,4,2,0,0,0,38-00100,90,0,4,176,2
25815,2,4,8,1,3,0,36-03710,64,0,3,501,2
25816,2,6,2,0,3,1,24-01004,36,3,N,321,2
25817,2,6,2,1,N,0,36-04010,7,1,3,216,2
25818,1,1,3,1,8,0,24-01004,61,2,N,N,2
25819,2,N,1,1,N,0,17-03529,62,0,4,501,2
25820,2,N,2,1,9,0,36-04010,72,0,N,432,2
25821,2,6,2,1,9,0,19-01700,33,1,N,412,2
25822,1,1,1,0,2,0,17-03529,77,1,4,501,2
25823,1,6,6,2,3,0,38-00100,58,0,3,501,2
25824,2,6,2,1,9,0,19-01700,33,1,N,75,2
25825,1,1,1,1,8,0,40-00200,60,0,2,501,2
25826,2,3,2,1,9,0,36-03710,51,0,4,501,2
25827,2,1,1,1,N,0,24-01004,11,3,4,124,2
25828,2,3,1,1,8,0,24-01004,47,1,3,428,2
25829,2,5,1,2,9,0,38-00100,9,2,6,202,2
25830,1,6,1,1,4,0,36-04010,18,2,3,501,2
25831,2,1,6,1,5,0,32-00405,44,3,3,501,2
25832,1,1,1,1,4,0,24-01004,80,2,2,412,2
25833,1,6,2,1,9,0,19-01700,62,2,N,501,2
25834,2,1,1,1,0,0,26-02702,49,2,3,501,2
25835,2,3,1,1,N,0,06-07502,49,0,N,N,2
25836,1,1,1,2,9,0,32-00405,59,0,3,60,2
25837,2,6,6,1,5,0,08-00803,25,0,2,241,2
25838,2,N,2,1,9,0,30-00600,52,0,N,331,2
25839,2,N,1,2,4,0,51-01301,43,1,N,N,2
25840,2,5,1,1,4,0,32-00405,32,2,6,4,2
25841,1,4,9,2,8,0,30-00600,44,2,5,39,2
25842,2,4,2,1,3,0,51-51255,89,0,2,501,2
25843,1,1,1,1,3,0,08-00803,1,2,2,501,2
25844,2,1,1,2,9,0,17-03529,23,0,2,501,2
25845,2,1,1,1,4,0,06-08507,72,0,N,22,2
25846,2,2,1,1,6,0,06-07502,36,0,N,205,2
25847,1,N,2,2,0,0,29-01901,35,0,5,501,2
25848,1,N,1,1,N,0,19-01700,55,0,N,N,2
25849,2,5,2,1,8,0,51-01301,22,0,5,7,2
25850,2,6,3,2,N,0,32-00405,18,4,3,501,2
25851,2,3,2,1,8,0,51-51255,23,1,N,N,2
25852,2,4,2,2,9,0,17-03529,13,1,N,501,2
25853,2,1,8,0,0,1,51-01301,43,2,2,155,2
25854,2,6,2,2,6,0,01-01301,59,0,3,220,2
25855,2,1,1,2,9,0,38-00100,23,0,2,501,2
25856,1,1,6,1,3,0,30-00600,21,0,3,150,2
25857,2,1,2,1,6,0,08-00803,25,2,5,501,2
25858,1,1,6,1,7,0,40-00200,42,3,N,N,2
25859,2,1,3,1,0,0,06-07502,27,0,2,501,2
25860,1,6,1,1,9,0,19-01700,14,0,4,501,2
25861,1,4,1,1,6,1,08-00803,6,2,4,228,2
25862,1,1,1,0,0,0,38-00100,39,3,3,366,1
25863,2,6,6,1,9,0,29-01901,7,2,3,501,2
25864,1,1,1,2,6,0,26-02702,66,0,2,501,2
25865,2,4,2,1,N,0,24-01004,51,2,3,321,2
25866,1,N,1,2,8,0,28-01100,16,N,N,501,2
25867,2,6,2,0,0,0,51-51255,43,1,5,181,2
25868,1,6,2,2,4,0,17-03531,37,0,2,371,2
25869,2,6,6,2,3,0,28-01100,60,0,3,501,2
25870,1,1,2,1,2,0,06-08507,46,2,N,501,2
25871,2,1,1,1,0,0,30-00600,11,2,3,276,2
25872,1,1,1,2,0,0,38-00100,63,0,8,121,2
25873,1,6,2,0,1,0,40-00200,41,0,2,136,2
25874,2,6,1,2,4,0,19-01700,38,1,N,N,2
25875,1,6,1,1,N,0,06-08507,45,0,N,N,2
25876,1,6,1,1,5,1,36-04010,20,2,2,501,2
25877,2,1,2,2,8,0,26-02702,18,N,3,501,2
25878,2,N,1,1,9,0,28-01100,34,0,N,501,2
25879,1,1,1,1,4,0,36-04010,27,0,N,0,2
25880,1,1,1,1,7,0,01-01301,72,2,2,501,2
25881,2,2,2,1,9,0,26-02702,30,0,N,157,2
25882,2,3,2,1,N,0,36-04010,23,N,4,501,2
25883,1,N,1,1,7,0,28-01100,59,0,N,281,2
25884,2,6,2,1,N,0,24-01004,37,2,3,501,2
25885,1,N,1,0,0,0,06-07502,9,1,5,501,2
25886,2,N,1,1,6,0,36-03710,42,1,N,N,2
25887,1,N,1,1,N,0,17-03531,57,0,6,132,2
25888,2,1,1,2,2,0,01-01301,58,0,2,501,2
25889,2,N,1,0,1,1,24-01004,54,0,2,88,2
25890,1,6,2,1,6,0,36-04010,11,2,3,501,2
25891,1,1,2,1,7,0,17-03529,25,0,N,138,2
25892,2,3,1,2,9,0,40-00200,55,0,N,451,2
25893,1,6,1,2,6,0,06-07502,63,0,2,246,2
25894,2,1,1,1,N,0,29-01901,26,0,N,501,2
25895,2,6,1,2,2,0,28-01100,19,N,2,273,2
25896,2,4,3,1,N,0,51-01301,3,1,2,411,2
25897,1,6,1,1,9,0,38-00100,65,0,2,344,2
25898,2,6,2,1,9,0,30-00600,69,0,4,490,2
25899,1,N,2,2,5,0,06-08507,45,2,2,13,1
25900,2,6,1,1,4,0,13-04600,74,0,4,501,2
25901,1,1,1,2,N,1,17-03531,47,1,N,N,2
25902,2,6,2,2,0,0,17-03529,39,0,2,501,2
25903,2,6,2,2,5,3,32-00405,68,0,2,425,2
25904,1,1,1,2,7,0,40-00200,60,0,4,501,2
25905,2,1,1,1,7,0,38-00100,34,0,4,501,2
25906,1,N,1,2,6,0,19-01700,9,3,2,501,2
25907,1,6,2,1,7,0,26-02702,19,N,3,104,2
25908,2,1,3,1,N,0,51-51255,46,5,2,501,2
25909,2,N,2,1,1,0,30-00600,14,2,3,139,2
25910,2,1,1,1,4,0,17-03531,48,N,5,501,2
25911,2,1,1,1,N,0,08-00803,46,0,2,501,2
25912,1,1,1,2,7,0,32-00405,67,0,N,N,2
25913,1,6,1,1,5,0,30-00600,16,5,4,209,2
25914,1,1,5,2,1,0,17-03529,64,0,N,168,2
25915,2,1,8,2,0,0,26-02702,30,0,2,393,2
25916,1,1,6,1,2,0,36-03710,3,1,4,76,2
25917,2,1,1,1,5,0,36-03710,72,0,N,0,2
25918,1,4,1,1,9,0,13-04600,12,1,10,90,2
25919,1,N,1,1,5,0,17-03529,73,0,4,162,2
25920,1,6,1,2,N,0,30-00600,0,6,N,501,2
25921,2,5,2,2,7,0,28-01100,57,4,5,501,2
25922,1,1,1,2,N,0,32-00405,0,3,5,247,2
25923,1,5,2,1,8,0,24-01004,23,0,N,501,2
25924,2,6,2,1,5,0,30-00600,29,0,3,501,2
25925,2,3,1,0,4,0,32-00405,66,0,N,67,2
25926,2,1,1,2,6,0,24-01004,2,1,6,78,2
25927,1,1,1,2,1,0,17-03529,64,0,N,0,2
25928,1,6,1,1,N,0,06-07502,47,0,5,133,2
25929,1,6,1,2,8,0,06-08507,30,1,2,501,2
25930,2,6,2,0,0,2,26-02702,58,0,N,N,2
25931,2,3,3,2,7,0,17-03529,3,2,4,428,2
25932,1,6,1,1,N,0,13-04600,28,0,N,501,2
25933,2,1,1,1,N,0,13-04600,56,0,N,464,2
25934,1,4,1,1,6,0,08-00803,53,0,N,110,2
25935,1,6,1,2,1,0,01-01301,30,0,3,230,2
25936,2,6,2,1,4,0,29-01901,16,2,4,390,2
25937,2,1,1,2,4,0,51-51255,37,0,10,159,2
25938,2,2,6,1,1,0,36-04010,64,0,N,381,2
25939,1,6,2,2,N,0,38-00100,63,0,4,92,2
25940,1,5,2,1,9,0,13-04600,18,5,3,0,2
25941,1,N,2,1,1,0,17-03529,75,0,4,501,2
25942,1,1,2,1,9,0,24-01004,16,2,N,496,2
25943,2,1,1,2,1,0,30-00600,35,0,2,501,2
25944,1,6,2,0,4,4,51-51255,52,0,2,398,2
25945,1,1,2,2,4,0,36-03710,60,0,2,501,2
25946,2,3,1,1,N,1,08-00803,19,0,6,501,2
25947,2,6,3,1,9,0,38-00100,33,1,3,501,2
25948,1,1,1,1,0,0,24-01004,62,0,N,501,2
25949,1,6,1,2,1,0,06-08507,11,3,2,159,2
25950,1,N,2,1,8,0,19-01700,10,3,4,242,2
25951,2,6,6,2,3,0,32-00405,59,0,N,501,2
25952,2,2,1,2,8,0,38-00100,85,2,N,166,2
25953,2,N,1,2,N,2,08-00803,25,0,2,501,2
25954,1,1,3,1,6,1,38-00100,58,3,2,66,2
25955,1,6,1,2,7,0,24-01004,59,0,3,501,2
25956,1,6,1,1,6,0,01-01301,85,2,2,263,2
25957,2,1,9,2,N,1,29-01901,56,0,N,N,2
25958,1,6,1,2,5,0,06-08507,43,2,2,501,2
25959,2,1,1,1,9,0,38-00100,19,N,3,501,2
25960,1,6,2,2,N,0,17-03531,85,1,2,501,2
25961,2,4,2,1,1,0,17-03531,57,0,N,501,2
25962,1,1,1,2,5,0,36-04010,1,2,4,242,1
25963,1,1,1,2,N,2,17-03529,72,0,N,6,2
25964,1,1,1,1,N,0,19-01700,44,1,2,501,2
25965,2,1,2,1,8,0,40-00200,54,0,N,168,2
25966,1,6,1,1,N,0,32-00405,62,0,4,76,2
25967,1,3,1,2,4,1,26-02702,2,3,N,N,2
25968,2,1,1,0,0,0,36-04010,70,0,5,501,2
25969,2,5,2,0,0,0,06-07502,27,0,N,N,2
25970,2,5,2,2,0,0,17-03529,66,0,4,501,2
25971,1,6,1,0,0,0,06-08507,56,1,N,N,2
25972,1,1,1,0,2,0,06-08507,53,0,N,N,2
25973,1,1,1,2,6,0,19-01700,48,0,N,110,2
25974,1,N,2,0,1,0,36-04010,10,N,2,206,2
25975,2,6,1,1,8,0,06-08507,44,0,3,501,2
25976,1,1,2,2,N,1,36-03710,5,0,4,264,2
25977,1,N,1,1,6,0,06-08507,61,0,3,256,2
25978,1,N,2,2,6,0,36-04010,52,0,2,360,2
25979,1,1,1,1,9,0,51-51255,34,0,4,417,2
25980,2,6,8,1,9,0,32-00405,57,0,N,345,1
25981,2,6,2,1,6,0,06-08507,12,2,2,301,2
25982,2,6,2,2,2,0,06-08507,33,0,2,380,2
25983,1,6,1,1,N,0,30-00600,21,0,3,232,2
25984,1,6,1,1,5,0,13-04600,53,0,3,198,2
25985,1,6,1,2,N,0,51-51255,42,0,2,362,2
25986,2,6,2,0,1,0,36-03710,31,0,N,501,2
25987,2,5,2,2,3,0,38-00100,2,3,4,501,2
25988,2,6,9,1,N,0,17-03531,59,0,3,310,2
25989,2,4,2,1,8,0,17-03529,52,0,3,444,2
25990,2,N,1,1,4,0,30-00600,24,0,2,380,2
25991,1,N,1,2,0,0,36-04010,0,1,5,245,2
25992,1,1,1,1,9,0,38-00100,29,0,N,422,2
25993,1,6,1,1,6,0,36-03710,82,0,N,501,2
25994,1,1,1,2,3,0,24-01004,59,0,N,501,2
25995,2,N,6,1,5,0,51-51255,16,3,N,N,2
25996,2,1,1,2,7,0,13-04600,63,0,7,58,2
25997,2,1,1,0,3,0,19-01700,57,N,5,328,2
25998,2,1,1,2,1,0,36-04010,55,0,2,315,2
25999,2,3,3,1,7,0,51-01301,42,0,N,85,1
26000,2,6,2,2,3,0,24-01004,18,1,2,415,2
26001,2,N,1,1,N,0,30-00600,23,0,4,501,2
26002,1,6,1,1,9,0,17-03531,35,0,2,501,2
26003,1,N,6,2,7,0,08-00803,20,N,N,6,2
26004,2,6,2,1,9,0,24-01004,45,2,4,303,2
26005,2,N,1,1,N,0,51-51255,23,0,2,425,2
26006,2,1,1,2,N,0,01-01301,59,0,3,501,2
26007,2,1,1,2,4,0,30-00600,0,2,6,367,2
26008,2,6,1,1,9,0,24-01004,55,1,5,501,2
26009,1,6,2,1,4,1,36-04010,5,0,N,N,2
26010,1,6,1,1,4,0,26-02702,31,0,3,305,2
26011,2,1,1,1,4,0,06-08507,4,5,N,N,2
26012,2,1,5,1,1,0,51-01301,58,1,4,23,2
26013,2,1,1,2,3,0,32-00405,20,0,N,69,2
26014,2,6,1,1,5,0,01-01301,72,0,3,501,2
26015,2,3,1,2,N,0,40-00200,23,2,3,206,2
26016,1,1,1,1,0,0,40-00200,21,N,3,394,2
26017,2,N,1,1,7,0,13-04600,56,1,N,122,2
26018,2,4,1,1,N,0,24-01004,85,0,N,473,2
26019,2,4,2,2,5,1,32-00405,72,1,4,501,2
26020,1,2,6,1,N,0,30-00600,33,0,N,454,1
26021,2,1,1,1,2,0,06-08507,21,0,4,501,2
26022,1,1,2,1,5,0,17-03531,67,0,8,76,2
26023,1,1,1,1,2,0,40-00200,9,2,2,144,2
26024,2,1,6,1,8,0,36-03710,50,0,3,88,2
26025,1,6,1,2,4,0,51-51255,22,1,N,N,2
26026,1,2,1,1,4,0,32-00405,75,0,5,60,2
26027,1,6,2,1,N,0,40-00200,28,0,2,82,2
26028,1,1,6,1,9,0,32-00405,18,N,3,501,2
26029,2,1,1,2,N,1,51-51255,36,0,2,454,2
26030,1,4,6,1,9,0,24-01004,59,0,2,501,2
26031,2,1,3,1,5,0,06-08507,40,3,3,468,2
26032,2,1,1,2,N,1,28-01100,76,0,N,103,2
26033,2,6,1,2,0,4,40-00200,34,3,2,501,2
26034,1,4,2,1,8,0,29-01901,68,0,4,15,2
26035,1,N,1,1,N,4,51-01301,27,2,N,501,2
26036,1,6,6,1,0,0,38-00100,40,3,2,501,2
26037,1,6,1,2,0,0,51-51255,46,1,5,359,2
26038,2,1,1,1,8,0,06-08507,81,0,4,187,2
26039,1,1,1,2,4,0,51-51255,16,0,2,0,2
26040,1,4,1,1,5,0,36-04010,44,2,3,190,2
26041,1,6,1,1,4,0,51-01301,27,0,N,501,2
26042,1,4,1,2,2,0,38-00100,54,0,2,275,2
26043,1,1,2,1,9,0,01-01301,18,N,4,501,2
26044,2,1,2,0,3,0,01-01301,29,3,2,501,2
26045,1,4,9,1,0,0,08-00803,49,0,3,49,2
26046,2,N,1,1,2,0,36-03710,36,N,2,501,2
26047,2,1,1,1,6,0,38-00100,24,1,3,123,2
26048,1,6,2,2,9,0,28-01100,67,0,N,N,2
26049,2,4,2,1,9,0,24-01004,40,2,N,130,2
26050,2,1,2,0,1,0,08-00803,19,N,5,443,2
26051,1,1,1,0,5,0,51-01301,14,2,N,97,2
26052,1,6,2,2,0,0,51-51255,33,0,2,501,2
26053,2,1,1,1,9,0,17-03529,19,N,4,501,2
26054,2,6,1,1,1,0,17-03531,26,0,N,N,2
26055,1,6,6,0,0,0,13-04600,77,0,N,226,2
26056,2,2,2,2,N,0,30-00600,33,0,N,N,2
26057,2,2,9,2,0,4,38-00100,72,3,6,63,2
26058,2,1,3,2,0,0,06-07502,69,0,2,422,2
26059,1,1,1,1,9,0,38-00100,14,1,N,298,2
26060,1,4,6,2,0,1,08-00803,28,0,2,501,2
26061,1,1,1,0,0,0,51-51255,87,0,6,390,2
26062,1,N,1,1,7,0,08-00803,63,0,N,0,2
26063,1,6,9,2,8,0,38-00100,22,0,6,141,2
26064,1,2,2,1,3,4,17-03531,24,0,2,440,2
26065,2,4,2,2,2,0,01-01301,1,0,3,406,2
26066,2,3,8,2,5,0,51-51255,71,3,N,188,2
26067,2,1,1,1,1,0,28-01100,39,1,2,501,2
26068,2,1,6,1,N,0,06-08507,56,0,4,501,2
26069,2,1,6,1,9,0,38-00100,75,0,4,7,2
26070,2,N,1,2,1,0,17-03529,39,0,N,158,2
26071,2,N,6,0,1,0,51-51255,31,0,N,106,2
26072,1,6,2,1,1,0,13-04600,57,0,2,501,2
26073,1,6,1,2,8,0,08-00803,31,5,4,305,2
26074,1,6,1,1,7,0,36-04010,21,0,5,151,2
26075,2,1,1,1,4,0,17-03529,4,2,2,501,2
26076,1,1,6,1,0,0,24-01004,52,0,2,501,2
26077,2,N,8,2,1,0,13-04600,22,1,5,348,2
26078,1,6,2,2,N,1,19-01700,60,0,N,N,2
26079,1,1,9,1,7,0,38-00100,13,2,4,501,2
26080,2,1,1,0,1,0,40-00200,7,2,3,39,2
26081,2,6,1,1,9,0,30-00600,24,1,2,501,2
26082,2,1,1,1,N,0,30-00600,48,0,2,501,2
26083,1,6,2,2,2,0,01-01301,72,0,2,417,2
26084,2,N,2,2,4,4,24-01004,78,2,4,183,2
26085,2,6,2,2,2,0,51-01301,33,0,4,501,2
26086,1,1,1,1,6,0,36-04010,78,0,N,369,2
26087,2,6,2,1,2,0,13-04600,17,N,2,501,2
26088,2,1,1,1,4,0,06-07502,22,0,N,N,2
26089,2,6,2,1,0,0,36-03710,3,1,3,501,2
26090,1,N,2,1,4,0,32-00405,16,1,N,N,2
26091,1,6,1,1,9,0,29-01901,34,N,3,501,2
26092,1,1,2,0,2,0,01-01301,70,0,2,501,2
26093,2,6,6,2,8,0,13-04600,19,N,N,327,2
26094,2,N,9,0,0,0,51-01301,23,3,N,N,2
26095,2,N,2,2,0,1,29-01901,51,0,2,501,2
26096,2,N,1,1,9,0,24-01004,9,2,5,260,2
26097,2,1,1,2,0,0,08-00803,13,1,N,239,2
26098,1,5,2,0,2,0,06-08507,39,2,2,370,2
26099,2,6,9,1,9,0,29-01901,25,N,5,457,2
26100,1,6,1,1,5,0,29-01901,94,0,4,296,2
26101,2,N,8,1,N,0,38-00100,39,0,4,0,2
26102,1,6,2,2,3,0,29-01901,26,0,11,140,1
26103,1,1,1,1,9,0,06-08507,34,2,5,264,2
26104,1,6,1,1,6,0,26-02702,69,0,3,501,2
26105,2,4,2,2,6,0,24-01004,45,2,N,501,2
26106,2,4,2,1,2,0,51-51255,20,0,3,220,2
26107,2,1,3,2,8,0,19-01700,69,0,4,501,2
26108,1,2,1,1,8,0,40-00200,47,1,N,363,2
26109,1,N,3,2,2,0,40-00200,80,2,N,501,2
26110,1,6,1,1,0,0,30-00600,73,0,3,0,2
26111,2,2,2,0,1,0,30-00600,57,0,N,19,2
26112,1,N,1,1,9,0,17-03531,59,0,N,85,2
26113,2,1,2,2,N,4,36-03710,67,0,4,501,2
26114,2,1,1,0,2,0,01-01301,24,0,N,N,2
26115,2,6,1,1,7,0,51-51255,35,0,3,501,2
26116,1,1,1,2,2,0,38-00100,66,0,6,97,2
26117,1,6,8,1,2,0,26-02702,10,2,N,370,2
26118,1,6,2,2,3,0,51-01301,26,0,4,0,2
26119,1,6,8,1,1,4,38-00100,56,0,4,408,2
26120,1,6,2,1,4,0,28-01100,60,0,2,501,2
26121,2,N,2,1,8,0,17-03529,39,0,N,473,2
26122,2,6,8,1,N,0,51-51255,74,0,4,501,2
26123,1,1,6,2,N,0,51-51255,33,0,3,0,2
26124,2,N,1,1,N,0,38-00100,74,0,5,397,2
26125,2,6,2,0,0,0,06-08507,75,0,3,501,2
26126,2,1,1,1,N,0,29-01901,64,0,2,501,2
26127,1,1,2,1,4,0,08-00803,87,0,2,210,2
26128,2,N,3,2,8,0,19-01700,14,3,2,90,2
26129,2,6,2,1,8,0,17-03531,71,0,N,101,2
26130,2,4,1,0,1,0,26-02702,33,1,2,266,2
26131,2,N,8,2,N,0,30-00600,57,0,3,501,2
26132,2,N,2,2,0,1,29-01901,78,0,N,54,1
26133,2,1,1,2,2,0,08-00803,21,N,3,123,2
26134,2,3,2,2,1,0,32-00405,32,1,4,65,2
26135,2,N,8,1,2,0,36-04010,16,1,2,331,2
26136,2,4,1,0,0,0,24-01004,59,0,N,199,2
26137,1,4,2,2,8,0,17-03531,35,9,3,0,2
26138,1,N,1,1,4,0,40-00200,59,0,2,404,2
26139,2,1,1,1,5,0,40-00200,17,2,2,501,2
26140,2,6,2,1,3,0,08-00803,20,N,3,501,2
26141,2,3,2,2,4,4,26-02702,52,0,N,501,2
26142,1,N,1,0,0,4,08-00803,0,1,2,501,2
26143,2,1,1,1,3,0,40-00200,31,2,2,501,2
26144,2,4,2,1,6,0,38-00100,63,0,N,189,2
26145,1,1,1,1,9,0,38-00100,20,0,N,501,2
26146,1,6,1,2,1,0,38-00100,45,0,7,230,2
26147,1,6,1,1,1,0,36-04010,50,1,8,92,2
26148,2,2,1,1,9,0,17-03529,23,0,2,379,2
26149,2,1,1,1,9,0,17-03529,88,0,4,131,2
26150,2,2,1,2,6,1,06-07502,9,0,5,501,2
26151,2,1,1,1,0,0,32-00405,37,0,N,501,2
26152,2,6,2,1,N,0,06-08507,53,2,N,421,2
26153,1,6,1,1,7,0,24-01004,59,2,3,243,2
26154,2,6,2,0,0,0,06-08507,38,2,2,501,2
26155,1,N,1,1,N,0,40-00200,17,2,4,501,2
26156,1,1,1,1,5,0,06-08507,51,2,3,501,2
26157,1,6,1,1,9,0,08-00803,20,0,4,501,2
26158,2,N,1,1,8,0,17-03529,10,3,3,501,2
26159,2,1,1,1,1,4,29-01901,56,0,N,74,2
26160,1,1,1,1,0,0,36-03710,58,0,2,380,2
26161,1,4,2,1,8,1,19-01700,28,0,3,501,2
26162,2,1,1,1,9,0,17-03529,64,0,6,103,2
26163,1,6,2,1,5,0,08-00803,33,1,2,204,2
26164,2,6,1,0,0,0,08-00803,84,0,3,21,2
26165,2,4,1,2,3,0,51-01301,36,1,4,501,2
26166,2,6,1,1,2,0,51-51255,28,0,2,409,2
26167,2,6,2,1,N,0,36-04010,33,0,2,501,2
26168,1,N,2,0,1,0,38-00100,53,0,N,433,2
26169,2,4,1,2,N,0,17-03529,66,0,N,N,2
26170,2,6,9,1,8,0,38-00100,18,N,5,133,2
26171,2,6,1,2,9,0,19-01700,77,0,4,501,2
26172,1,6,2,1,4,0,38-00100,64,0,3,501,2
26173,2,2,1,2,8,0,06-08507,81,5,4,459,2
26174,1,6,2,1,8,0,51-51255,36,1,3,168,2
26175,2,6,1,1,N,0,36-04010,55,0,2,501,2
26176,2,1,1,1,5,0,17-03531,75,0,3,65,2
26177,1,1,1,2,N,0,19-01700,38,0,3,366,2
26178,1,1,1,2,6,0,13-04600,7,0,N,273,2
26179,2,1,1,2,6,0,38-00100,35,2,3,501,2
26180,1,5,9,2,N,0,17-03531,2,0,N,N,2
26181,1,6,2,1,0,0,40-00200,46,1,6,59,2
26182,1,1,6,1,7,0,36-03710,57,N,4,501,2
26183,2,4,1,2,1,0,51-51255,50,2,2,501,2
26184,2,1,1,2,8,0,24-01004,3,2,3,501,2
26185,2,6,2,1,N,0,26-02702,18,N,2,501,2
26186,2,N,8,1,3,0,17-03529,66,0,2,501,2
26187,2,6,2,1,9,0,40-00200,20,0,4,501,2
26188,1,1,1,1,3,0,06-07502,15,4,N,53,2
26189,2,N,1,2,7,0,30-00600,10,1,2,267,2
26190,1,6,1,1,1,0,38-00100,23,0,N,501,2
26191,2,1,1,0,3,0,08-00803,25,0,N,N,2
26192,1,6,1,2,3,0,51-51255,40,0,2,501,2
26193,2,N,2,1,8,0,06-07502,60,2,N,501,2
