PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02510,55,1,1,0,1,0,2,1,1,6690,8,7,40000.0,6,397,N,2,2,2,2
48-02510,63,2,1,0,1,0,3,1,1,8270,12,7,20200.0,4,421,N,2,2,2,2
48-02102,13,2,N,1,1,3,6,1,1,N,N,3,N,N,97,N,2,2,2,2
48-02102,25,2,1,0,1,0,6,1,1,8780,15,6,2700.0,1,115,N,2,2,2,1
48-02101,45,1,1,0,1,4,6,1,2,6170,7,7,75000.0,8,237,N,2,2,2,2
48-02515,37,2,1,0,1,0,2,1,2,8370,13,9,26000.0,5,421,N,2,2,2,2
48-02102,5,1,N,0,1,1,2,1,1,N,N,2,N,N,316,N,2,2,2,2
48-02515,58,1,1,0,1,0,2,1,2,N,N,9,19900.0,4,211,N,1,2,2,1
48-02101,66,1,1,0,1,0,2,1,1,8570,14,7,39000.0,6,501,N,2,2,2,2
48-02510,56,2,4,0,6,0,2,1,1,6070,7,9,111000.0,9,501,N,2,2,2,2
48-02510,34,2,1,1,1,3,5,1,1,8680,14,9,483000.0,9,501,N,2,2,2,2
48-02516,32,1,1,0,1,0,2,1,1,4170,5,9,70000.0,8,501,N,2,2,2,2
48-02510,92,2,3,0,1,N,N,2,0,N,N,8,30800.0,5,N,N,1,1,2,2
48-02507,22,2,6,1,8,0,2,1,1,7071,9,5,40000.0,6,347,N,2,2,2,2
48-02515,62,2,1,0,1,0,2,1,1,5790,6,7,13000.0,3,358,N,2,2,2,2
48-02516,57,2,1,0,1,0,7,1,1,4780,6,8,3000.0,1,333,N,2,2,2,2
48-02516,24,1,6,0,1,0,N,1,2,4971,6,5,20000.0,4,152,N,2,2,2,2
48-02516,32,1,1,0,1,0,2,1,2,7290,10,9,23000.0,4,316,N,2,2,2,2
48-02101,69,2,3,0,1,0,N,1,1,3580,4,4,10000.0,2,82,N,2,2,2,2
48-02510,48,1,1,0,1,4,6,1,1,8191,12,9,57000.0,7,184,N,2,2,2,1
48-02516,53,2,1,0,1,0,2,1,1,770,3,7,8000.0,2,501,N,1,2,2,2
48-02507,11,1,N,0,1,2,4,1,1,N,N,3,N,N,500,N,2,2,2,2
48-02101,24,2,1,4,1,0,2,1,1,8980,15,5,22900.0,4,368,N,2,2,2,2
48-02102,56,1,1,0,1,0,2,1,1,370,1,5,250000.0,9,501,N,2,2,2,2
48-02102,53,2,1,0,1,0,4,1,1,7860,11,5,12300.0,3,501,N,2,2,2,2
48-02507,76,2,1,0,1,0,2,1,1,N,N,9,15000.0,3,501,N,2,2,2,2
48-02510,57,2,1,0,1,0,2,1,1,8090,12,8,13100.0,3,501,N,2,2,2,2
48-02101,34,1,1,0,1,2,4,1,1,8191,12,9,60000.0,7,407,N,2,2,2,2
48-02515,50,2,1,0,1,0,2,1,2,8680,14,7,200.0,1,235,N,2,2,2,2
48-02101,61,1,1,0,2,0,5,1,1,8170,12,10,36000.0,6,415,N,2,2,2,2
48-02515,15,2,6,0,1,2,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02516,25,1,6,0,2,0,3,1,1,9160,15,7,35000.0,5,385,N,2,2,2,2
48-02101,18,1,6,0,1,1,6,1,1,5391,6,4,7200.0,2,501,N,2,2,2,2
48-02510,81,2,1,0,1,0,2,1,1,3291,4,7,43300.0,6,424,N,2,2,2,2
48-02516,34,2,1,1,1,3,5,1,1,7690,10,4,40000.0,6,141,N,2,2,2,2
48-02510,48,1,1,0,1,1,4,1,1,N,N,9,336700.0,9,501,5,1,1,2,2
48-02515,67,1,1,0,1,0,2,1,1,6870,9,8,58000.0,7,501,N,2,2,2,2
48-02102,47,1,4,0,1,3,4,1,1,6991,9,8,82000.0,8,409,3,2,2,2,2
48-02101,15,2,6,0,1,3,5,1,1,N,N,4,0.0,0,252,N,2,2,2,2
48-02510,0,2,N,0,1,1,3,1,2,N,N,N,N,N,485,N,N,N,2,2
48-02101,73,1,2,0,1,0,N,1,1,9470,16,9,103100.0,9,501,N,2,2,2,1
48-02102,48,1,1,0,1,3,6,1,1,8191,12,7,28000.0,5,88,N,2,2,2,2
48-02516,75,2,3,1,1,0,3,1,1,N,N,3,10800.0,3,154,N,2,2,2,2
48-02515,27,1,1,0,1,1,3,1,1,3580,4,10,95000.0,8,501,N,2,2,2,2
48-02515,33,2,1,0,1,2,4,1,1,N,N,10,0.0,0,383,N,2,2,2,2
48-02515,77,2,3,0,1,0,N,1,1,N,N,5,0.0,0,0,N,2,2,2,1
48-02516,13,1,N,0,2,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
48-02101,54,2,1,0,2,1,3,1,1,7860,11,12,60000.0,7,501,N,2,2,2,2
48-02102,83,2,3,0,1,0,2,1,2,N,N,5,33500.0,5,258,N,2,1,1,1
48-02515,61,2,4,0,1,0,N,1,1,6991,9,5,46000.0,6,356,N,2,2,2,2
48-02515,5,1,N,2,9,3,5,1,2,N,N,1,N,N,13,N,2,2,2,2
48-02510,47,1,1,0,6,0,2,1,1,8180,12,10,56500.0,7,326,N,2,2,2,2
48-02516,37,1,1,0,1,4,6,1,1,9160,15,9,17100.0,3,174,N,2,2,2,2
48-02507,60,2,1,0,6,0,4,1,1,8191,12,8,0.0,0,501,N,2,2,2,2
48-02510,66,2,1,0,1,0,3,1,1,7270,10,7,31800.0,5,501,N,2,2,2,2
48-02507,63,2,1,0,1,0,2,1,1,7860,11,10,6900.0,2,501,N,2,2,2,2
48-02101,1,1,N,0,2,3,5,1,2,N,N,N,N,N,76,N,N,N,2,2
48-02507,67,2,4,0,1,0,6,1,1,8191,12,10,84000.0,8,501,N,2,2,2,2
48-02101,36,2,5,0,2,2,3,1,2,8180,12,5,38000.0,6,501,N,2,2,2,2
48-02510,79,2,4,0,1,0,N,1,1,9470,16,7,45900.0,6,387,N,1,1,2,1
48-02510,29,2,6,1,1,0,5,1,1,6070,7,8,9200.0,2,501,N,2,2,2,2
48-02510,52,2,1,0,1,1,3,1,1,9590,16,8,9600.0,2,392,N,2,2,2,2
48-02102,69,2,5,0,1,0,N,1,1,7690,10,5,34200.0,5,287,N,2,2,2,2
48-02510,7,2,N,0,1,2,5,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02515,54,2,1,0,1,0,2,1,1,4470,5,7,38500.0,6,501,N,2,2,2,2
48-02102,15,1,6,1,1,3,6,1,1,N,N,4,0.0,0,161,N,2,2,2,2
48-02507,31,2,1,0,1,2,4,1,2,5690,6,7,35000.0,5,245,N,2,2,2,2
48-02515,37,2,1,4,1,0,2,1,1,N,N,6,0.0,0,0,N,2,2,2,2
48-02101,11,2,N,1,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,8,2,N,0,1,3,5,1,1,N,N,3,N,N,473,N,2,2,2,2
48-02507,2,1,N,1,8,1,3,1,2,N,N,N,N,N,30,N,N,N,2,2
48-02510,55,1,1,0,1,0,2,1,1,7290,10,10,518000.0,9,501,5,2,1,2,2
48-02101,9,2,N,1,8,1,3,1,1,N,N,3,N,N,461,N,2,2,2,2
48-02102,30,2,2,1,1,3,4,1,1,8090,12,9,22400.0,4,211,N,2,2,2,2
48-02102,67,2,4,0,1,0,N,1,2,N,N,5,27100.0,5,222,N,2,1,2,2
48-02510,51,2,1,0,1,0,3,1,1,8590,14,9,3200.0,1,501,N,2,2,2,2
48-02102,27,1,2,0,1,0,2,1,1,7290,10,5,19180.0,4,177,N,2,2,2,2
48-02102,35,1,1,0,1,1,3,1,2,8680,14,8,25000.0,4,204,N,2,2,2,2
48-02510,36,1,1,1,1,2,5,1,1,770,3,9,357000.0,9,501,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,4070,5,5,48000.0,6,493,N,2,2,2,2
48-02101,65,2,1,0,1,0,2,1,1,6870,9,10,6400.0,2,458,N,2,2,2,2
48-02507,53,2,1,1,1,0,5,1,1,9170,15,6,31200.0,5,279,N,2,2,2,2
48-02516,2,2,N,0,1,2,4,1,1,N,N,N,N,N,441,N,N,N,2,2
48-02102,73,2,1,0,1,2,7,1,2,N,N,7,0.0,0,378,N,2,1,2,1
48-02102,47,1,1,1,1,3,5,1,1,7770,10,3,41000.0,6,252,N,2,2,2,2
48-02101,58,1,4,0,1,0,N,1,1,8770,15,7,14500.0,3,109,N,2,2,2,2
48-02507,39,2,2,0,1,6,7,1,1,9160,15,4,30000.0,5,203,N,2,2,2,2
48-02101,10,2,N,0,1,2,4,1,1,N,N,3,N,N,239,N,2,2,2,2
48-02102,58,2,2,1,1,N,N,3,0,N,N,9,30000.0,5,190,N,2,2,2,1
48-02507,65,1,1,0,1,0,2,1,1,7860,11,11,51200.0,7,501,N,2,2,2,2
48-02102,56,2,1,0,1,0,3,1,1,4470,5,7,60000.0,7,501,N,2,2,2,2
48-02507,1,1,N,1,1,1,3,1,1,N,N,N,N,N,365,N,N,N,2,2
48-02102,16,1,6,0,1,1,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02516,37,2,1,0,2,2,4,1,1,8180,12,12,900.0,1,501,N,2,2,2,2
48-02101,35,1,5,1,8,2,3,1,1,5391,6,5,30000.0,5,136,N,2,2,2,2
48-02510,57,1,1,0,1,0,5,1,1,N,N,9,0.0,0,297,N,2,2,2,2
48-02510,47,2,1,0,1,0,3,1,1,N,N,9,0.0,0,501,N,2,2,2,2
48-02507,65,2,3,0,1,0,3,1,1,N,N,9,0.0,0,501,N,2,2,2,2
48-02102,39,1,1,0,1,3,5,1,1,7290,10,9,80000.0,8,411,N,2,2,2,2
48-02101,60,1,1,0,1,0,3,1,2,8191,12,9,200000.0,9,501,N,2,2,1,2
48-02507,2,1,N,0,1,1,5,1,1,N,N,N,N,N,244,N,N,N,2,2
48-02102,29,1,4,0,1,0,N,1,1,770,3,7,45000.0,6,341,5,2,2,2,2
48-02507,51,1,1,0,1,1,5,1,1,7380,10,7,140000.0,9,501,N,2,2,2,2
48-02101,17,1,6,1,1,1,4,1,1,4971,6,4,20000.0,4,227,N,2,2,2,2
48-02101,13,1,N,4,1,5,7,1,2,N,N,3,N,N,159,N,2,2,2,2
48-02507,52,1,1,1,1,3,5,1,1,3580,4,9,120000.0,9,501,N,2,2,2,2
48-02516,42,1,1,0,1,1,4,1,1,8680,14,7,70800.0,8,467,N,2,2,2,2
48-02510,0,2,N,2,8,1,5,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02515,22,1,6,1,1,1,4,1,1,7780,10,5,20000.0,4,246,N,2,2,2,2
48-02510,36,2,1,0,1,1,3,1,1,5170,6,8,23000.0,4,420,N,2,2,2,2
48-02516,1,2,N,1,1,1,3,1,1,N,N,N,N,N,253,N,N,N,2,2
48-02101,66,1,4,0,1,0,N,1,1,N,N,9,13000.0,3,108,N,2,2,2,2
48-02515,60,2,1,0,1,0,2,1,2,8090,12,4,11000.0,3,111,N,2,2,2,2
48-02101,22,2,1,0,1,0,2,1,1,9670,17,9,32000.0,5,244,N,2,2,2,2
48-02515,36,1,6,0,9,0,2,1,1,7290,10,10,200000.0,9,501,N,2,2,2,2
48-02510,66,2,1,0,1,0,2,1,1,N,N,9,9200.0,2,501,N,2,2,2,2
48-02515,61,2,4,1,1,N,N,2,0,N,N,5,10760.0,3,N,N,1,1,2,2
48-02101,52,1,1,0,1,0,4,1,1,3180,4,7,65000.0,8,501,N,2,2,2,2
48-02510,18,1,6,1,8,1,4,1,1,8680,14,4,3800.0,2,484,N,2,2,2,2
48-02516,56,1,1,0,1,0,2,1,1,4670,6,8,110000.0,9,501,N,2,2,2,2
48-02515,18,1,1,1,1,0,2,1,1,N,N,5,0.0,0,0,N,2,2,2,2
48-02101,61,1,1,0,1,0,2,1,1,N,N,8,0.0,0,43,N,1,2,2,2
48-02101,26,2,1,0,1,1,3,1,1,5070,6,9,0.0,0,501,N,2,2,2,2
48-02101,0,2,N,0,2,3,4,1,2,N,N,N,N,N,81,N,N,N,2,2
48-02102,22,1,6,0,1,0,4,1,1,9590,16,7,22800.0,4,501,N,2,2,2,2
48-02102,64,2,4,0,1,0,2,1,2,7071,9,7,54000.0,7,422,N,2,2,2,1
48-02102,77,2,3,0,1,0,N,1,2,9090,15,4,62400.0,7,501,N,2,2,2,2
48-02510,7,1,N,1,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,51,1,2,0,6,0,2,1,2,8680,14,6,14500.0,3,176,N,2,2,2,2
48-02102,14,2,N,0,1,3,5,1,1,N,N,3,N,N,281,N,2,2,2,2
48-02102,39,2,1,0,1,2,4,1,1,N,N,8,0.0,0,501,N,2,2,2,2
48-02510,28,2,1,1,1,0,2,1,1,770,3,4,47000.0,6,501,N,2,2,2,2
48-02516,73,1,1,0,1,0,3,1,1,6290,7,4,16600.0,3,203,3,1,1,1,1
48-02516,34,1,1,0,1,1,3,1,1,6890,9,9,84000.0,8,501,N,2,2,2,2
48-02510,4,1,N,0,1,2,4,1,1,N,N,2,N,N,355,N,N,N,2,2
48-02101,73,2,1,0,1,0,2,1,2,8562,14,5,30000.0,5,501,N,2,1,2,2
48-02515,11,2,N,1,8,2,4,1,2,N,N,3,N,N,335,N,2,2,2,2
48-02516,0,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02102,34,1,4,0,1,0,2,1,1,770,3,7,45000.0,6,501,N,2,2,2,2
48-02510,56,2,1,0,1,0,2,1,1,8170,12,9,72110.0,8,501,N,2,2,1,2
48-02516,36,2,4,0,1,1,2,1,1,N,N,5,50000.0,7,362,N,2,2,2,2
48-02102,5,2,N,0,1,0,7,1,1,N,N,2,N,N,476,N,2,2,2,2
48-02507,23,1,6,0,2,2,6,1,1,N,N,8,0.0,0,460,N,2,2,2,2
48-02507,66,2,1,0,1,0,2,1,1,N,N,5,1700.0,1,501,N,2,2,2,1
48-02101,44,1,6,1,1,3,5,1,1,N,N,1,0.0,0,216,N,2,2,2,2
48-02102,46,1,1,0,1,1,3,1,1,6890,9,9,72030.0,8,501,N,2,2,2,2
48-02516,72,2,1,1,1,0,3,1,1,N,N,3,1800.0,1,501,N,2,2,2,2
48-02101,40,2,1,0,9,3,5,1,1,8470,13,7,14400.0,3,501,N,2,2,2,1
48-02515,81,2,4,0,1,0,N,1,1,4490,5,7,100000.0,9,501,N,2,2,2,2
48-02102,56,2,1,0,1,0,3,1,1,7980,12,9,30000.0,5,158,N,2,2,2,2
48-02101,52,2,1,1,1,1,7,1,2,8170,12,5,12000.0,3,179,N,1,1,1,2
48-02101,52,1,1,0,1,0,2,1,1,N,N,5,20900.0,4,501,5,1,2,2,2
48-02516,55,2,1,0,1,0,2,1,1,5593,6,7,13000.0,3,501,N,1,1,2,1
48-02507,38,1,6,0,1,0,4,1,1,N,N,7,4900.0,2,501,N,1,2,2,2
48-02101,6,1,N,1,1,2,4,1,1,N,N,3,N,N,136,N,2,2,2,2
48-02516,34,1,1,0,1,2,4,1,1,6870,9,9,15800.0,3,390,N,2,2,2,2
48-02516,33,2,6,0,1,0,2,1,1,8590,14,9,65000.0,8,501,N,2,2,2,2
48-02102,54,2,1,0,1,0,3,1,1,6970,9,10,97000.0,8,501,N,2,2,2,2
48-02101,13,2,N,1,1,5,7,1,1,N,N,3,N,N,135,N,2,2,2,2
48-02507,56,1,1,0,2,0,4,1,1,7290,10,10,120000.0,9,501,N,2,2,2,2
48-02510,85,1,1,0,1,0,2,1,1,N,N,4,58000.0,7,471,N,2,2,2,2
48-02102,0,1,N,0,1,2,4,1,1,N,N,N,N,N,390,N,N,N,2,2
48-02101,39,1,1,0,9,3,6,1,1,7860,11,7,62000.0,7,278,N,2,2,2,2
48-02510,46,2,1,0,2,0,2,1,1,1370,4,11,60000.0,7,462,N,2,2,2,2
48-02102,19,2,6,0,1,1,4,1,1,8680,14,7,2000.0,1,501,N,2,2,2,2
48-02516,17,1,6,0,1,1,2,1,2,6570,8,4,2500.0,1,347,N,1,2,2,2
48-02516,1,2,N,0,1,3,7,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02101,22,1,2,0,1,0,3,1,1,7690,10,4,21000.0,4,501,N,2,2,2,2
48-02516,12,2,N,0,1,0,5,1,2,N,N,3,N,N,67,N,2,2,2,2
48-02101,15,1,6,0,1,5,8,1,2,N,N,4,5400.0,3,458,N,2,2,2,2
48-02510,66,2,1,0,1,0,2,1,1,N,N,7,65300.0,8,501,N,2,2,2,2
48-02515,9,2,N,0,1,0,5,1,1,N,N,3,N,N,239,N,2,2,2,2
48-02507,56,2,3,0,1,0,3,1,1,N,N,4,32000.0,5,501,N,2,2,2,2
48-02102,30,2,1,0,1,0,2,1,2,9160,15,6,7200.0,2,110,N,2,2,2,2
48-02102,3,2,N,0,1,4,6,1,1,N,N,1,N,N,138,N,N,N,2,2
48-02515,4,1,N,0,1,1,3,1,1,N,N,2,N,N,501,N,N,N,2,2
48-02510,5,1,N,1,8,3,5,1,1,N,N,1,N,N,216,N,2,2,2,2
48-02101,25,2,6,0,9,0,5,1,1,8180,12,9,34000.0,5,476,N,2,2,2,2
48-02516,54,2,5,0,1,N,N,3,0,N,N,7,0.0,0,0,N,1,2,2,2
48-02510,72,1,2,0,1,0,2,1,2,N,N,7,6000.0,2,400,N,2,2,2,2
48-02515,16,2,6,0,1,3,5,1,2,N,N,4,0.0,0,399,N,2,2,2,2
48-02102,62,1,1,0,1,0,2,1,1,N,N,7,155000.0,9,501,N,2,2,2,2
48-02102,68,1,1,0,1,0,2,1,1,N,N,6,18000.0,4,258,N,2,1,2,2
48-02515,3,1,N,0,1,3,5,1,2,N,N,1,N,N,239,N,N,N,2,2
48-02516,23,2,6,0,1,0,2,1,2,8191,12,8,29600.0,5,485,N,2,2,2,2
48-02102,53,2,3,0,1,0,N,1,1,8170,12,7,10000.0,2,72,N,2,2,2,2
48-02515,49,2,4,1,1,0,2,1,1,7870,11,5,15600.0,3,140,N,2,2,2,2
48-02102,40,2,1,0,1,0,6,1,2,7670,10,8,32000.0,5,406,N,1,2,2,2
48-02507,14,2,N,0,1,4,5,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02515,73,1,2,0,1,0,N,1,1,5680,6,5,60000.0,7,458,3,2,2,2,1
48-02510,21,2,6,0,6,0,3,1,2,8680,14,7,30000.0,5,501,N,2,2,2,2
48-02102,52,2,1,0,1,0,2,1,1,9480,16,9,106000.0,9,501,N,2,2,2,2
48-02510,33,2,1,1,1,3,5,1,1,8680,14,7,26000.0,5,308,N,2,2,2,2
48-02510,12,1,N,0,1,2,4,1,1,N,N,3,N,N,27,N,2,2,2,2
48-02101,58,1,4,0,1,0,2,1,1,8170,12,7,7700.0,2,214,N,2,2,2,2
48-02102,66,2,1,0,1,0,3,1,1,N,N,6,8800.0,2,291,N,2,2,2,2
48-02516,52,1,4,0,1,0,2,1,1,6290,7,5,47000.0,6,314,N,2,2,2,2
48-02510,71,2,1,0,1,0,2,1,1,770,3,9,58300.0,7,462,N,2,2,2,2
48-02101,71,2,3,0,1,0,N,1,1,5391,6,5,46000.0,6,384,N,2,2,2,2
48-02101,88,2,4,0,1,0,2,1,1,N,N,6,10100.0,3,174,N,2,2,2,2
48-02101,14,2,N,0,1,2,4,1,1,N,N,3,N,N,392,N,2,2,2,2
48-02516,48,1,1,0,1,2,4,1,1,3895,4,5,118000.0,9,392,N,2,2,2,2
48-02510,58,2,1,0,1,0,2,1,1,4390,5,4,50000.0,7,501,N,2,2,2,2
48-02510,69,1,6,0,1,0,N,1,1,7470,10,5,36800.0,6,310,N,1,1,2,1
48-02101,79,2,1,0,1,0,2,1,1,N,N,9,25200.0,5,488,N,2,2,2,2
48-02507,52,1,4,0,1,0,N,1,2,8370,13,5,22500.0,4,189,N,2,2,2,2
48-02102,61,2,4,0,1,0,N,1,1,N,N,9,11400.0,3,91,N,2,2,2,2
48-02102,22,1,6,0,1,0,3,1,1,7870,11,5,0.0,0,377,N,2,2,2,2
48-02102,62,1,1,0,1,0,2,1,1,N,N,5,18000.0,4,226,N,1,1,1,1
48-02507,24,2,6,0,9,0,4,1,1,6991,9,9,46500.0,6,368,N,2,2,2,2
48-02510,12,1,N,0,1,2,4,1,1,N,N,3,N,N,27,N,2,2,2,2
48-02516,62,1,1,0,1,0,3,1,1,9390,16,9,130000.0,9,501,N,2,2,2,2
48-02515,68,2,1,0,1,0,2,1,1,8561,14,9,3000.0,1,501,N,2,2,2,2
48-02101,77,1,3,0,1,0,N,1,1,N,N,5,16800.0,3,122,N,2,2,2,2
48-02101,92,1,1,0,1,0,2,1,2,N,N,11,134600.0,9,501,N,2,1,2,1
48-02510,48,1,1,0,1,2,5,1,1,8561,14,10,57000.0,7,202,N,2,2,2,2
48-02101,59,2,1,0,1,0,2,1,1,8191,12,10,96000.0,8,501,N,2,2,2,2
48-02102,19,2,6,0,1,3,6,1,2,1890,4,4,2000.0,1,138,N,2,2,2,2
48-02101,59,2,4,0,1,0,N,1,1,8191,12,10,130000.0,9,501,N,2,2,2,2
48-02510,39,2,3,0,1,0,5,1,1,N,N,8,0.0,0,52,N,2,2,2,2
48-02516,13,2,N,4,1,5,7,1,2,N,N,3,N,N,85,N,2,2,2,2
48-02515,3,2,N,0,1,1,3,1,1,N,N,1,N,N,156,N,N,N,2,2
48-02516,31,1,1,0,1,1,3,1,1,6290,7,7,69000.0,8,501,N,2,2,2,2
48-02515,15,1,6,0,9,4,5,1,2,N,N,4,0.0,0,24,N,2,2,2,2
48-02510,50,1,1,0,1,1,3,1,1,9590,16,10,188000.0,9,501,N,2,2,2,2
48-02515,37,1,1,0,1,0,3,1,1,6070,7,9,195000.0,9,501,N,2,2,2,2
48-02101,10,1,N,1,8,4,6,1,1,N,N,3,N,N,178,N,2,2,2,2
48-02515,38,2,4,0,9,N,N,2,0,N,N,3,9300.0,2,N,N,1,2,2,2
48-02102,20,1,6,0,9,0,3,1,2,8770,15,5,13000.0,3,249,N,2,2,2,2
48-02515,15,2,6,1,1,1,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02101,11,1,N,0,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02510,62,2,1,0,1,0,2,1,1,N,N,9,40300.0,6,501,N,2,2,2,2
48-02515,40,2,4,0,1,1,3,1,2,5391,6,7,29000.0,5,127,N,2,2,2,2
48-02102,31,2,1,0,1,0,2,1,2,7860,11,9,76000.0,8,459,N,2,2,2,2
48-02510,38,2,2,1,1,0,N,1,1,6370,7,6,48000.0,6,361,N,2,2,2,2
48-02510,29,2,6,0,1,0,4,1,1,8680,14,7,35000.0,5,501,N,2,2,2,2
48-02515,38,1,1,0,1,3,5,1,1,4890,6,7,154000.0,9,501,N,2,2,2,2
48-02102,64,1,1,0,1,0,2,1,1,N,N,7,12400.0,3,72,2,2,2,2,2
48-02510,45,1,4,0,1,2,3,1,1,7680,10,9,73000.0,8,494,N,2,2,2,2
48-02516,2,1,N,0,1,0,7,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02507,63,2,1,0,2,0,2,1,1,4971,6,7,27000.0,5,472,N,2,2,2,2
48-02515,16,1,6,0,1,0,2,1,1,N,N,4,0.0,0,5,N,2,2,2,2
48-02102,66,2,3,0,1,0,N,1,1,7860,11,7,4260.0,2,41,N,2,2,2,2
48-02101,2,2,N,0,9,3,6,1,1,N,N,N,N,N,299,N,N,N,2,2
48-02102,25,2,1,0,1,0,2,1,1,770,3,5,0.0,0,64,N,2,2,2,2
48-02101,5,2,N,0,2,3,5,1,2,N,N,2,N,N,24,N,2,2,2,2
48-02101,26,1,6,0,1,0,4,1,1,5790,6,5,20000.0,4,501,N,2,2,2,2
48-02102,8,1,N,0,1,1,2,1,1,N,N,3,N,N,167,N,2,2,2,2
48-02510,47,1,1,0,6,2,5,1,1,6680,8,10,104000.0,9,501,N,2,2,2,2
48-02101,9,1,N,1,1,2,5,1,1,N,N,3,N,N,257,N,1,2,2,2
48-02516,59,2,1,0,1,0,2,1,1,N,N,9,50000.0,7,501,N,2,2,2,2
48-02516,12,2,N,0,1,2,4,1,1,N,N,3,N,N,392,N,2,2,2,2
48-02515,30,2,6,0,2,N,N,2,0,N,N,7,32000.0,5,N,N,1,2,2,2
48-02516,66,2,1,0,1,0,2,1,1,N,N,7,15100.0,3,501,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,2290,4,9,19000.0,4,496,N,2,2,2,2
48-02102,0,2,N,0,9,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02102,38,1,4,0,1,0,3,1,1,3570,4,6,45000.0,6,501,N,2,2,2,2
48-02510,11,1,N,0,6,1,2,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,17,1,6,0,1,4,7,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02507,70,1,1,1,1,0,2,1,1,6180,7,7,72300.0,8,501,4,2,1,2,1
48-02102,27,1,6,0,1,0,N,1,1,4670,6,9,49000.0,7,373,N,2,2,2,2
48-02101,52,2,1,1,1,0,4,1,1,7860,11,10,85000.0,8,501,N,2,2,2,2
48-02516,80,2,3,0,1,0,3,1,2,N,N,1,12000.0,3,501,N,2,2,2,2
48-02516,12,1,N,0,1,1,3,1,1,N,N,3,N,N,443,N,2,2,2,2
48-02516,49,1,1,0,1,1,4,1,1,7390,10,7,90000.0,8,403,N,2,2,2,2
48-02510,9,1,N,0,9,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02102,13,1,N,0,1,5,7,1,1,N,N,3,N,N,210,N,2,2,2,2
48-02101,52,2,1,0,1,0,2,1,1,7860,11,9,55000.0,7,501,N,2,2,2,2
48-02101,42,1,1,0,1,2,4,1,1,5090,6,7,39000.0,6,200,N,2,2,2,2
48-02515,51,2,4,4,8,N,N,2,0,9370,16,5,17000.0,3,N,N,2,2,2,2
48-02516,5,2,N,0,1,3,5,1,2,N,N,2,N,N,127,N,2,2,2,2
48-02101,58,2,3,0,1,0,N,1,1,7870,11,9,0.0,0,0,N,2,2,2,2
48-02515,54,1,1,1,1,0,2,1,1,6170,7,5,21700.0,4,391,N,2,2,2,2
48-02510,77,1,3,0,1,N,N,2,0,4870,6,4,57000.0,7,N,N,1,1,2,1
48-02515,36,1,1,0,1,0,2,1,1,6970,9,9,561700.0,9,501,N,2,2,2,2
48-02101,32,1,1,0,1,2,4,1,1,6890,9,10,93000.0,8,501,N,2,2,2,2
48-02507,22,1,6,0,1,0,3,1,1,5391,6,5,21600.0,4,378,N,2,2,2,2
48-02510,37,2,4,0,1,3,5,1,1,7860,11,9,28000.0,5,501,N,2,2,2,2
48-02102,40,1,6,0,1,0,N,1,1,7790,10,10,200000.0,9,501,N,2,2,2,2
48-02101,80,2,3,0,1,0,N,1,1,N,N,5,56000.0,7,469,N,2,2,2,1
48-02507,53,2,1,0,6,0,2,1,1,7580,10,9,72000.0,8,501,N,2,2,2,2
48-02102,36,2,5,0,1,2,3,1,2,N,N,6,14500.0,3,98,N,2,1,2,2
48-02510,70,1,1,0,1,0,2,1,1,5275,6,5,82000.0,8,501,N,2,2,2,2
48-02101,46,2,1,0,1,0,2,1,1,8180,12,10,134000.0,9,501,N,2,2,2,2
48-02516,72,2,1,1,8,0,2,1,1,N,N,3,22000.0,4,234,N,2,1,2,2
48-02510,19,1,6,1,1,0,3,1,1,4971,6,5,0.0,0,136,N,2,2,2,2
48-02507,41,2,1,0,2,5,7,1,1,8680,14,6,32000.0,5,157,N,2,2,2,2
48-02516,20,2,6,0,1,0,2,1,1,8590,14,9,50000.0,7,501,N,2,2,2,2
48-02102,40,2,2,1,1,0,N,1,1,8290,12,8,600.0,1,8,N,2,2,2,2
48-02102,73,2,3,0,1,0,N,1,1,N,N,5,520.0,1,7,N,2,2,2,1
