PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-00503,63,2,1,0,1,0,2,1,1,2872.7,6,8,31000.0,4,501,N,2,2,2,2
25-01300,8,1,N,0,1,2,4,1,1,1457.2,N,3,N,N,352,N,2,2,2,2
25-01000,75,2,6,0,1,N,N,3,0,2447.1,N,8,10800.0,2,88,N,2,1,2,2
25-01000,70,2,1,0,1,0,2,1,1,2447.1,12,9,49200.0,6,501,N,2,2,2,2
25-00503,18,1,6,0,1,N,N,3,0,2872.7,11,7,7000.0,2,N,N,2,2,2,2
25-02800,38,1,5,0,1,2,4,1,1,3683.9,11,10,65000.0,7,494,N,2,2,2,2
25-00703,41,2,6,0,1,0,N,1,2,2195.3,11,10,52000.0,6,397,N,2,2,2,2
25-01000,0,1,N,0,1,0,7,1,1,2447.1,N,N,N,N,422,N,N,N,2,2
25-00703,62,2,1,0,1,0,4,1,1,2195.3,9,9,170000.0,9,501,N,2,2,2,2
25-01300,52,1,4,0,6,1,2,1,2,1457.2,8,12,154670.0,9,501,N,2,2,2,2
25-02800,5,2,N,0,1,3,5,1,1,3683.9,N,2,N,N,501,N,2,2,2,2
25-00703,7,2,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00703,55,2,1,0,1,0,2,1,1,2195.3,9,8,134000.0,9,501,N,2,2,2,2
25-02800,71,1,1,0,1,0,2,1,1,3683.9,N,7,62000.0,6,501,5,2,2,2,2
25-01000,28,1,6,1,1,0,4,1,1,2447.1,12,9,120050.0,8,501,N,2,2,2,2
25-01000,40,1,6,0,1,0,3,1,1,2447.1,12,7,80800.0,7,501,N,2,2,2,2
25-01300,42,2,1,0,1,2,4,1,1,1457.2,11,9,120000.0,8,501,N,2,2,2,2
25-02800,60,1,1,0,1,0,2,1,1,3683.9,15,9,139000.0,9,501,N,2,2,2,2
25-01000,84,2,3,0,1,0,N,1,1,2447.1,N,5,12000.0,2,98,N,2,2,2,2
25-01000,77,2,1,0,1,0,2,1,2,2447.1,N,3,20500.0,3,230,N,1,2,2,2
25-00703,63,1,4,0,1,0,3,1,1,2195.3,N,8,2700.0,1,501,N,2,2,2,2
25-00703,43,2,1,0,1,1,4,1,1,2195.3,4,5,24500.0,4,317,N,1,2,2,2
25-01000,63,2,4,0,1,N,N,3,0,2447.1,N,4,7000.0,2,52,N,2,2,1,1
25-00503,20,1,6,0,1,N,N,3,0,2872.7,6,5,2700.0,1,N,N,2,2,2,2
25-00703,67,1,1,0,1,0,2,1,1,2195.3,16,9,61500.0,6,499,N,2,2,2,2
25-01000,67,2,3,0,1,0,N,1,1,2447.1,16,5,50000.0,6,412,N,2,2,2,2
25-02800,62,2,1,0,1,0,2,1,1,3683.9,15,9,30600.0,4,501,N,2,2,2,2
25-02800,12,2,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-01300,55,2,2,0,6,0,N,1,1,1457.2,16,10,98000.0,8,501,N,2,2,2,2
25-00703,17,2,6,0,6,1,2,1,2,2195.3,N,4,0.0,0,111,N,2,2,2,2
25-01300,50,1,1,0,1,1,3,1,1,1457.2,4,10,168000.0,9,501,N,2,2,2,2
25-01300,80,2,1,0,1,0,2,1,1,1457.2,N,8,40000.0,5,501,N,2,1,2,2
25-00703,31,2,6,2,9,0,2,1,1,2195.3,14,8,63800.0,7,378,N,2,2,2,2
25-00703,54,2,1,0,9,0,2,1,2,2195.3,11,5,45000.0,5,501,N,2,2,2,2
25-02800,4,1,N,0,1,1,3,1,1,3683.9,N,1,N,N,501,N,N,N,2,2
25-01000,61,1,1,0,1,1,3,1,2,2447.1,11,9,72000.0,7,501,N,2,2,2,2
25-00503,37,1,1,0,6,2,4,1,1,2872.7,11,12,90000.0,8,347,N,2,2,2,2
25-00703,1,2,N,0,1,1,2,1,1,2195.3,N,N,N,N,501,N,N,N,2,2
25-01300,40,1,1,0,6,2,4,1,2,1457.2,4,10,70000.0,7,273,N,2,2,2,2
25-01300,38,2,1,0,1,2,4,1,1,1457.2,12,9,74120.0,7,501,N,2,2,2,2
25-00503,7,2,N,0,9,2,4,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-02800,18,1,6,0,1,0,3,1,1,3683.9,14,5,5000.0,1,501,N,2,2,2,2
25-00503,45,1,1,0,6,1,3,1,2,2872.7,4,10,150000.0,9,501,N,2,2,2,2
25-00503,32,1,1,0,6,2,5,1,1,2872.7,14,5,20000.0,3,501,N,2,2,2,2
25-00503,45,2,4,0,1,0,3,1,1,2872.7,13,9,29200.0,4,337,N,2,2,2,2
25-02800,1,2,N,0,6,2,7,1,1,3683.9,N,N,N,N,501,N,N,N,2,2
25-00703,17,2,6,0,1,0,N,1,1,2195.3,14,4,4000.0,1,30,N,2,2,2,2
25-02800,59,2,1,0,1,0,2,1,1,3683.9,4,10,108000.0,8,501,N,2,2,2,2
25-00503,85,2,3,0,1,0,N,1,2,2872.7,N,9,11500.0,2,94,N,2,2,1,1
25-00703,89,2,3,0,1,0,N,1,1,2195.3,N,5,11600.0,2,95,N,2,2,2,2
25-00703,43,1,6,0,1,0,N,1,2,2195.3,6,9,80000.0,7,501,N,2,2,2,2
25-00703,5,2,N,0,1,2,4,1,1,2195.3,N,2,N,N,501,N,2,2,2,2
25-02800,58,2,3,0,1,0,2,1,1,3683.9,N,6,13600.0,2,285,N,1,1,1,2
25-00503,40,1,1,1,1,2,4,1,2,2872.7,4,11,252000.0,9,501,N,2,2,2,2
25-01000,15,2,6,0,1,1,3,1,2,2447.1,N,4,0.0,0,501,N,2,2,2,2
25-02800,29,1,6,0,1,0,2,1,1,3683.9,13,9,9200.0,2,64,N,2,2,2,2
25-00703,42,2,1,0,1,3,6,1,1,2195.3,8,12,190000.0,9,501,N,2,2,2,2
25-00503,43,2,1,0,1,0,2,1,1,2872.7,12,9,56000.0,6,501,N,2,2,2,2
25-02800,25,1,6,0,1,0,4,1,1,3683.9,3,5,50000.0,6,501,N,2,2,2,2
25-00703,57,1,4,0,1,0,N,1,1,2195.3,6,5,35000.0,5,266,N,2,2,2,2
25-02800,39,1,1,0,6,2,5,1,1,3683.9,9,9,100000.0,8,501,N,2,2,2,2
25-01000,70,1,4,0,1,0,N,1,1,2447.1,N,8,80000.0,7,501,N,2,2,2,2
25-02800,59,2,1,0,1,0,3,1,1,3683.9,9,9,105000.0,8,501,N,2,2,2,2
25-01000,62,2,4,0,1,0,N,1,1,2447.1,12,8,30000.0,4,227,N,2,2,2,2
25-00703,31,1,6,4,1,0,2,1,1,2195.3,9,9,27000.0,4,206,N,2,2,2,2
25-01300,53,2,1,0,1,0,3,1,1,1457.2,5,9,75000.0,7,501,N,2,2,2,2
25-01300,86,1,3,0,1,0,N,1,2,1457.2,N,5,10300.0,2,85,N,2,2,2,1
25-00703,58,2,1,0,1,2,6,1,1,2195.3,N,5,0.0,0,501,N,2,2,2,2
25-00503,38,1,1,0,2,2,4,1,1,2872.7,8,10,70000.0,7,464,N,2,2,2,2
25-00503,19,1,6,0,6,0,2,1,1,2872.7,N,5,0.0,0,501,N,2,2,2,2
25-01300,5,1,N,4,1,2,5,1,2,1457.2,N,2,N,N,369,N,2,2,2,2
25-02800,41,2,6,0,1,0,4,1,1,3683.9,10,9,79940.0,7,501,N,2,2,2,2
25-00503,4,2,N,0,6,1,3,1,2,2872.7,N,2,N,N,501,N,N,N,2,2
25-01300,14,1,N,0,1,1,3,1,1,1457.2,N,3,N,N,198,N,2,2,2,2
25-02800,82,2,6,0,1,0,N,1,2,3683.9,N,4,24700.0,4,204,N,2,1,2,2
25-00703,40,2,6,0,1,0,N,1,1,2195.3,10,9,120000.0,8,501,N,2,2,2,2
25-02800,42,1,6,0,1,0,5,1,1,3683.9,3,9,47000.0,5,501,N,1,2,2,2
25-00703,64,1,1,0,1,0,2,1,1,2195.3,4,9,386000.0,9,501,N,2,2,2,2
25-00703,47,1,1,0,1,2,4,1,1,2195.3,14,5,120000.0,8,501,N,2,2,2,2
25-02800,78,1,3,0,1,0,N,1,1,3683.9,N,8,24300.0,4,201,N,2,2,2,2
25-00703,74,2,1,0,1,0,2,1,1,2195.3,14,9,18200.0,3,215,N,2,2,2,2
25-01300,38,1,1,0,1,2,4,1,1,1457.2,10,8,150000.0,9,501,N,2,2,2,2
25-02800,0,2,N,0,1,2,5,1,1,3683.9,N,N,N,N,501,N,N,N,2,2
25-00703,9,1,N,0,1,2,3,1,2,2195.3,N,3,N,N,256,N,2,2,2,2
25-01000,23,2,6,0,1,0,3,1,1,2447.1,14,9,19000.0,3,501,N,2,2,2,2
25-00703,38,1,1,0,1,1,3,1,1,2195.3,11,10,75000.0,7,501,N,2,2,2,2
25-01300,48,2,1,0,1,2,4,1,1,1457.2,6,10,36000.0,5,501,N,2,2,2,2
25-00703,47,2,1,0,1,0,3,1,1,2195.3,8,8,90000.0,8,501,N,2,2,2,2
25-02800,32,2,1,0,1,0,2,1,1,3683.9,10,7,38000.0,5,501,N,2,2,2,2
25-02800,14,1,N,0,1,2,4,1,1,3683.9,N,3,N,N,493,N,1,1,2,2
25-00703,50,2,6,0,1,0,2,1,1,2195.3,11,9,40000.0,5,262,N,2,2,2,2
25-02800,89,2,3,0,1,0,3,1,1,3683.9,N,5,20000.0,3,371,N,1,1,2,2
25-02800,23,1,6,0,1,0,3,1,1,3683.9,10,9,0.0,0,501,N,2,2,2,2
25-01300,2,2,N,0,1,2,4,1,1,1457.2,N,N,N,N,501,N,N,N,2,2
25-01000,62,2,1,0,1,0,2,1,1,2447.1,11,9,92700.0,8,501,N,2,2,2,2
25-00703,11,1,N,0,1,3,5,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-02800,64,1,1,0,1,0,2,1,1,3683.9,4,5,52000.0,6,501,N,2,2,2,2
25-01000,84,2,1,0,1,0,2,1,1,2447.1,N,5,7800.0,2,418,N,1,1,2,2
25-01300,68,1,1,0,1,0,2,1,1,1457.2,16,6,44000.0,5,431,N,2,2,2,2
25-00503,6,2,N,0,6,2,4,1,1,2872.7,N,2,N,N,501,N,2,2,2,2
25-02800,17,1,6,0,2,2,6,1,1,3683.9,N,4,4800.0,1,327,N,2,2,2,2
25-00703,12,2,N,0,1,2,3,1,1,2195.3,N,3,N,N,321,N,2,2,2,2
25-00703,36,2,1,0,1,2,4,1,1,2195.3,10,9,55000.0,6,501,N,2,2,2,2
25-00503,14,1,N,4,1,2,4,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01300,29,2,1,0,1,2,4,1,1,1457.2,12,10,70000.0,7,274,N,2,2,2,2
25-00703,15,2,6,0,1,3,5,1,1,2195.3,N,4,0.0,0,501,N,2,2,2,2
25-01000,63,2,4,0,6,0,N,1,1,2447.1,14,3,16800.0,3,127,N,2,2,2,2
25-02800,0,1,N,0,6,1,3,1,1,3683.9,N,N,N,N,501,N,N,N,2,2
25-01000,51,2,1,0,1,2,4,1,1,2447.1,12,8,53000.0,6,501,N,2,2,2,2
25-00703,19,2,6,0,1,1,5,1,1,2195.3,14,7,4700.0,1,501,N,2,2,2,2
25-01000,50,1,1,0,1,1,3,1,1,2447.1,3,6,100000.0,8,501,N,2,2,2,2
25-00503,0,2,N,0,2,1,3,1,2,2872.7,N,N,N,N,373,N,N,N,2,2
25-00703,50,2,1,0,1,2,4,1,1,2195.3,16,9,50000.0,6,476,N,2,2,2,2
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,5,2800.0,1,N,N,1,2,2,2
25-01300,57,2,1,0,1,0,3,1,1,1457.2,9,9,110000.0,8,501,N,2,2,2,2
25-00703,65,2,1,0,1,0,2,1,1,2195.3,11,9,22000.0,3,501,N,2,2,2,2
25-00703,28,1,6,0,1,0,4,1,1,2195.3,11,10,48000.0,6,501,N,2,2,2,2
25-01300,62,2,4,0,1,0,2,1,1,1457.2,6,5,18100.0,3,273,N,1,2,2,2
25-00703,75,2,1,0,1,0,2,1,1,2195.3,12,12,113600.0,8,501,N,2,2,2,2
25-00503,50,1,6,4,1,N,N,2,0,2872.7,N,6,0.0,0,N,N,1,1,1,2
25-02800,52,1,1,0,1,1,4,1,1,3683.9,9,7,249000.0,9,501,N,2,2,2,2
25-02800,59,2,1,0,1,0,3,1,1,3683.9,15,8,30000.0,4,501,N,2,2,2,2
25-00503,66,2,1,0,1,0,3,1,1,2872.7,10,10,30000.0,4,497,N,1,1,2,2
25-00703,28,2,1,0,1,0,4,1,2,2195.3,10,9,40000.0,5,501,N,2,2,2,2
25-02800,81,2,6,0,1,0,N,1,1,3683.9,N,9,550.0,1,4,N,2,2,2,2
25-01300,27,1,6,0,1,0,3,1,1,1457.2,14,8,25000.0,4,501,N,2,2,2,2
25-02800,53,1,1,0,1,1,3,1,1,3683.9,7,10,110000.0,8,501,3,2,2,2,2
25-00703,30,2,6,0,1,0,N,1,1,2195.3,11,7,5500.0,1,41,N,2,2,2,2
25-02800,0,1,N,0,1,0,N,1,1,3683.9,N,N,N,N,N,N,N,N,2,2
25-02800,56,1,1,0,1,0,3,1,1,3683.9,3,5,120000.0,8,501,N,2,2,2,2
25-01000,43,1,1,0,1,2,4,1,1,2447.1,8,8,65000.0,7,447,N,2,2,2,2
25-02800,48,2,1,0,1,2,4,1,1,3683.9,4,9,54000.0,6,501,N,2,2,2,2
25-00503,8,1,N,0,9,3,4,1,1,2872.7,N,3,N,N,302,N,2,2,2,2
25-01300,23,2,6,0,1,0,2,1,1,1457.2,10,9,32000.0,4,501,N,2,2,2,2
25-01000,94,2,3,0,1,0,N,1,2,2447.1,N,12,190500.0,9,501,N,2,1,1,2
25-01000,74,2,1,0,1,0,2,1,1,2447.1,N,8,19600.0,3,391,N,2,2,2,2
25-02800,69,2,1,0,1,0,2,1,1,3683.9,12,8,19420.0,3,501,N,2,2,2,2
25-00703,77,2,4,0,1,0,N,1,1,2195.3,16,5,65800.0,7,501,N,2,2,2,2
25-02800,30,2,4,0,1,0,4,1,2,3683.9,8,5,360.0,1,262,N,2,2,2,2
25-02800,22,2,6,0,1,0,4,1,1,3683.9,14,9,6500.0,1,501,N,2,2,2,2
25-01000,33,2,1,0,1,1,3,1,1,2447.1,12,10,95000.0,8,501,N,2,2,2,2
25-00503,61,1,1,0,1,0,2,1,1,2872.7,11,10,236000.0,9,501,N,2,2,2,2
25-01000,38,1,1,1,8,2,4,1,1,2447.1,10,9,45050.0,5,431,N,2,2,2,2
25-01000,73,2,4,0,1,0,N,1,2,2447.1,15,7,27200.0,4,223,N,2,2,2,2
25-00503,53,1,1,0,1,1,3,1,1,2872.7,4,10,175000.0,9,501,N,2,2,2,2
25-01000,5,1,N,0,9,2,5,1,1,2447.1,N,2,N,N,501,N,2,2,2,2
25-02800,60,1,4,0,1,0,N,1,1,3683.9,4,5,102000.0,8,501,N,2,2,2,2
25-01000,27,1,6,4,8,0,N,1,2,2447.1,7,7,52000.0,6,394,N,2,2,2,2
25-00503,14,2,N,0,6,2,4,1,2,2872.7,N,3,N,N,501,N,2,2,2,2
25-00703,32,2,1,0,1,1,3,1,1,2195.3,10,9,53000.0,6,501,N,2,2,2,2
25-01300,15,1,6,0,1,3,5,1,1,1457.2,N,4,0.0,0,476,N,1,2,2,2
25-00703,28,2,6,0,1,2,3,1,2,2195.3,6,7,13000.0,2,64,N,2,2,2,2
25-01000,65,2,1,0,1,0,2,1,1,2447.1,6,9,0.0,0,501,N,2,2,2,2
25-01300,39,2,1,0,1,3,5,1,1,1457.2,N,11,0.0,0,501,N,2,2,2,2
25-01000,31,1,2,0,1,0,5,1,1,2447.1,11,7,36000.0,5,501,N,2,2,2,2
25-01300,75,2,1,0,1,0,2,1,1,1457.2,9,5,67400.0,7,501,N,2,2,2,2
25-02800,41,1,1,0,1,3,5,1,1,3683.9,11,10,100000.0,8,501,N,2,2,2,2
25-00503,19,1,6,0,1,N,N,3,0,2872.7,11,7,4500.0,1,N,N,2,2,2,2
25-02800,87,2,3,0,1,0,2,1,1,3683.9,N,5,31000.0,4,498,N,2,2,2,2
25-00503,49,2,4,0,1,0,N,1,1,2872.7,15,9,53400.0,6,408,N,2,2,2,2
25-01300,49,2,1,0,1,2,4,1,1,1457.2,9,9,56000.0,6,501,N,2,2,2,2
25-01300,59,2,1,0,1,0,2,1,1,1457.2,9,9,80000.0,7,501,N,2,2,2,2
25-02800,33,1,1,0,1,0,2,1,1,3683.9,6,10,270000.0,9,501,N,2,2,2,2
25-01000,0,1,N,0,1,2,4,1,1,2447.1,N,N,N,N,339,N,N,N,2,2
25-02800,6,2,N,0,1,2,4,1,1,3683.9,N,2,N,N,501,N,2,2,2,2
25-00703,29,1,6,0,1,0,N,1,2,2195.3,14,8,12000.0,2,91,N,2,2,2,2
25-00503,74,2,1,0,1,0,2,1,1,2872.7,N,10,16600.0,3,365,N,2,1,2,2
25-01300,82,2,3,0,1,N,N,2,0,1457.2,N,9,0.0,0,N,N,1,1,2,2
25-01300,74,2,1,0,1,0,2,1,1,1457.2,N,5,13900.0,2,282,N,2,2,2,2
25-00703,60,1,1,0,1,0,4,1,1,2195.3,4,7,80000.0,7,501,N,2,2,2,2
25-01000,33,1,6,0,1,3,4,1,1,2447.1,12,9,106000.0,8,410,N,2,2,2,2
25-02800,35,1,1,0,1,0,2,1,1,3683.9,5,9,93000.0,8,501,N,2,2,2,2
25-01300,47,1,1,0,1,4,9,1,1,1457.2,10,10,75000.0,7,501,N,2,2,2,2
25-00703,13,1,N,0,1,4,6,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-02800,65,2,1,0,1,0,2,1,1,3683.9,6,1,2200.0,1,25,N,2,1,2,2
25-01000,73,2,4,4,8,0,N,1,2,2447.1,N,1,3400.0,1,28,N,1,1,2,2
25-00703,75,1,1,0,1,0,2,1,1,2195.3,N,12,37000.0,5,501,N,2,2,2,2
25-00703,68,1,4,0,1,0,N,1,1,2195.3,N,7,21700.0,3,178,N,2,2,1,1
25-02800,49,2,4,0,1,0,N,1,1,3683.9,10,10,235000.0,9,501,N,2,2,2,2
25-00503,23,1,6,0,6,0,3,1,1,2872.7,10,9,20000.0,3,501,N,2,2,2,2
25-00503,20,1,6,0,1,N,N,3,0,2872.7,11,5,400.0,1,N,N,2,2,2,2
25-00703,20,2,6,0,2,N,N,3,0,2195.3,11,7,627000.0,9,N,N,2,2,2,2
25-00503,39,1,1,0,6,2,4,1,1,2872.7,12,11,343000.0,9,501,N,2,2,2,2
25-00503,24,2,6,0,6,0,N,1,1,2872.7,5,9,30000.0,4,227,N,2,2,2,2
25-00703,15,1,6,0,1,0,7,1,1,2195.3,N,4,0.0,0,257,N,2,2,2,2
25-02800,53,1,1,0,2,0,2,1,2,3683.9,12,8,25000.0,4,501,N,2,2,2,2
25-02800,73,2,1,0,1,0,2,1,1,3683.9,N,5,10000.0,2,501,N,1,1,1,2
25-00503,58,1,1,0,1,2,5,1,1,2872.7,10,9,300000.0,9,501,N,2,2,2,2
25-00703,30,2,6,0,1,0,3,1,1,2195.3,10,10,85000.0,8,501,N,2,2,2,2
25-00703,57,1,4,0,1,0,N,1,1,2195.3,6,9,44200.0,5,337,N,2,2,2,2
25-01000,46,1,1,0,1,2,4,1,1,2447.1,9,9,90000.0,8,501,N,2,2,2,2
25-02800,31,1,6,4,8,N,N,3,0,3683.9,6,8,2000.0,1,15,N,2,2,2,2
25-02800,14,2,N,0,6,1,2,1,1,3683.9,N,4,N,N,182,N,2,2,2,2
25-01300,66,1,1,0,1,0,2,1,1,1457.2,9,9,162650.0,9,501,N,2,2,2,2
25-00503,1,1,N,4,8,1,6,1,2,2872.7,N,N,N,N,137,N,N,N,2,2
25-02800,26,2,6,0,1,0,N,1,2,3683.9,12,9,40000.0,5,301,N,2,2,2,2
25-01300,65,2,1,0,1,0,2,1,1,1457.2,N,4,39280.0,5,501,N,2,2,2,2
25-02800,62,2,4,0,1,0,4,1,1,3683.9,12,9,90000.0,8,501,N,2,2,2,2
25-01300,80,1,6,0,1,0,2,1,1,1457.2,N,5,35600.0,5,401,N,1,2,2,2
25-01300,23,2,6,0,1,0,3,1,1,1457.2,10,10,11000.0,2,501,N,2,2,2,2
25-00703,74,2,4,0,1,0,N,1,1,2195.3,3,7,37300.0,5,308,N,2,2,2,2
25-00703,0,2,N,0,2,5,6,1,2,2195.3,N,N,N,N,66,N,N,N,2,2
25-01000,55,1,1,0,1,1,3,1,1,2447.1,10,9,120090.0,8,501,N,2,2,2,2
25-00703,76,1,1,0,1,0,2,1,1,2195.3,11,11,200500.0,9,501,N,2,2,2,2
25-01000,55,2,6,0,1,0,N,1,1,2447.1,7,10,132000.0,9,501,N,2,2,2,2
25-01300,51,1,1,0,1,2,4,1,1,1457.2,9,9,151200.0,9,501,N,2,2,2,2
25-02800,65,2,1,0,1,0,2,1,2,3683.9,15,10,53000.0,6,501,N,2,2,2,2
25-02800,3,1,N,0,1,3,4,1,2,3683.9,N,1,N,N,18,N,N,N,2,2
25-00703,30,1,6,0,1,0,3,1,1,2195.3,10,5,70000.0,7,501,N,2,2,2,2
25-00503,14,2,N,0,1,0,4,1,1,2872.7,N,3,N,N,246,N,2,2,2,2
25-00703,83,2,1,0,1,0,2,1,2,2195.3,N,10,12900.0,2,501,N,2,2,2,1
25-01000,70,2,1,0,1,0,2,1,1,2447.1,11,9,35400.0,5,467,N,2,2,2,2
25-01000,31,2,1,0,1,0,2,1,1,2447.1,12,10,100000.0,8,501,N,2,2,2,2
25-01000,89,1,6,0,1,0,3,1,1,2447.1,N,3,12800.0,2,501,N,2,1,2,1
25-00703,62,1,1,0,1,0,2,1,2,2195.3,4,5,120000.0,8,501,N,2,2,2,2
25-00703,40,2,1,0,1,2,4,1,1,2195.3,3,9,127000.0,9,501,N,2,2,2,2
25-00503,31,2,1,0,6,0,2,1,1,2872.7,10,10,70000.0,7,501,N,2,2,2,2
25-01000,84,1,4,0,1,N,N,2,0,2447.1,N,4,16200.0,3,N,N,2,2,2,2
25-00703,19,2,6,0,1,N,N,3,0,2195.3,14,7,14100.0,3,N,N,2,2,2,2
25-02800,55,1,1,0,1,0,3,1,1,3683.9,11,9,36000.0,5,501,N,2,2,2,2
25-00703,81,1,1,0,1,0,2,1,1,2195.3,N,7,14120.0,3,501,N,1,2,2,2
25-01300,61,2,1,0,1,0,2,1,1,1457.2,N,5,0.0,0,501,N,2,2,2,2
25-00703,20,1,6,0,1,N,N,3,0,2195.3,9,7,2000.0,1,N,N,2,2,2,2
25-01300,41,2,4,0,1,2,3,1,1,1457.2,14,8,40000.0,5,303,N,2,2,2,2
25-00503,51,2,1,0,1,0,3,1,1,2872.7,N,5,0.0,0,501,N,2,2,2,2
25-02800,19,2,6,0,1,1,6,1,1,3683.9,14,7,0.0,0,501,N,2,2,2,2
25-00503,50,1,6,2,1,0,2,1,1,2872.7,10,9,66200.0,7,500,N,2,2,2,2
25-00703,54,1,1,0,1,1,4,1,1,2195.3,8,10,162600.0,9,501,N,2,2,2,2
25-00703,7,2,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00503,17,1,6,0,1,1,4,1,1,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-00703,31,1,1,0,1,1,3,1,1,2195.3,3,5,50000.0,6,244,N,2,2,2,2
25-00703,67,2,4,0,1,0,N,1,2,2195.3,10,10,22000.0,3,182,N,2,2,2,2
25-01300,72,2,4,0,1,0,N,1,2,1457.2,N,7,25100.0,4,208,N,2,2,2,2
25-01300,57,2,1,0,1,0,2,1,1,1457.2,12,7,44000.0,5,501,N,2,2,2,2
25-02800,36,1,6,0,1,0,N,1,2,3683.9,3,5,49000.0,6,373,N,2,2,2,2
25-00503,46,2,6,0,1,0,N,1,1,2872.7,10,9,123400.0,9,501,N,2,2,2,2
25-00703,27,2,6,4,1,0,2,1,2,2195.3,14,5,25000.0,4,323,N,2,2,2,2
25-00503,62,2,4,0,8,0,N,1,2,2872.7,3,9,120000.0,8,501,N,2,2,2,2
25-01300,8,1,N,0,1,2,4,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-00703,70,2,1,0,1,0,2,1,1,2195.3,9,9,57000.0,6,501,N,2,2,2,2
25-00503,47,1,4,0,1,0,N,1,2,2872.7,6,9,627430.0,9,501,N,2,2,2,2
25-01000,59,1,1,0,1,0,2,1,1,2447.1,5,9,140000.0,9,501,N,2,2,2,2
25-00703,30,2,6,0,1,0,3,1,1,2195.3,0,7,35000.0,5,501,N,2,2,2,2
25-02800,26,1,6,0,1,0,6,1,1,3683.9,9,5,53000.0,6,501,N,2,2,2,2
25-00503,43,1,1,0,6,2,4,1,1,2872.7,10,12,240600.0,9,501,N,2,2,2,2
25-00503,27,2,6,0,1,0,N,1,2,2872.7,12,9,30000.0,4,226,N,2,2,2,2
25-00503,61,2,1,0,1,0,3,1,1,2872.7,10,9,26000.0,4,501,N,2,2,2,2
25-02800,59,1,1,0,1,0,3,1,1,3683.9,4,9,110000.0,8,501,N,2,2,2,2
25-00503,52,1,1,0,1,2,4,1,1,2872.7,12,12,200000.0,9,501,N,2,2,2,2
25-00503,12,2,N,0,6,1,2,1,2,2872.7,N,3,N,N,501,N,2,2,2,2
25-00503,71,2,4,0,1,0,3,1,1,2872.7,15,7,37200.0,5,501,N,2,2,2,2
25-00703,0,1,N,0,1,3,5,1,1,2195.3,N,N,N,N,501,N,N,N,2,2
25-01300,78,1,1,0,1,0,2,1,1,1457.2,4,7,17200.0,3,150,N,2,2,2,2
25-00503,12,2,N,0,1,4,6,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01000,13,2,N,0,1,1,2,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-01300,16,2,6,0,1,1,3,1,1,1457.2,N,4,0.0,0,459,N,2,2,2,2
25-00703,19,2,6,0,1,0,3,1,1,2195.3,14,5,5000.0,1,501,N,2,2,2,2
25-01300,70,2,1,0,1,0,2,1,1,1457.2,N,1,6010.0,1,150,N,2,2,2,2
25-00703,52,1,4,0,1,0,N,1,2,2195.3,9,5,93000.0,8,501,N,2,2,2,2
25-00503,46,1,4,0,1,0,N,1,2,2872.7,6,9,70000.0,7,501,N,2,2,2,2
25-01000,75,2,1,0,1,0,2,1,1,2447.1,N,3,20400.0,3,445,N,2,2,2,2
25-00703,58,2,1,0,1,0,2,1,1,2195.3,11,7,0.0,0,501,N,2,2,2,2
25-00703,28,1,6,0,1,0,2,1,1,2195.3,14,5,0.0,0,0,N,2,2,2,2
25-02800,50,2,6,0,1,0,N,1,1,3683.9,10,12,172400.0,9,501,N,2,2,2,2
25-00703,55,1,6,0,1,0,4,1,1,2195.3,6,5,12000.0,2,90,N,2,2,1,2
25-00703,65,2,1,0,1,0,5,1,1,2195.3,16,10,80100.0,7,501,N,2,2,2,2
25-01300,11,2,N,0,1,3,5,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-01300,83,2,3,0,1,0,2,1,1,1457.2,N,4,19200.0,3,501,N,1,2,2,2
25-00503,11,2,N,0,9,3,5,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-02800,57,2,1,0,1,0,2,1,1,3683.9,N,5,0.0,0,44,N,2,2,2,2
25-00703,20,1,6,0,1,N,N,3,0,2195.3,10,7,210.0,1,N,N,2,2,2,2
25-01300,43,1,1,0,2,2,4,1,1,1457.2,12,9,71000.0,7,276,N,2,2,2,2
25-00703,6,2,N,0,1,2,4,1,1,2195.3,N,2,N,N,480,N,2,2,2,2
25-00503,34,2,1,0,6,2,4,1,1,2872.7,14,8,0.0,0,195,N,2,2,2,2
25-01000,81,2,1,0,1,0,2,1,1,2447.1,N,9,9200.0,2,501,N,1,2,2,2
