,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
256,synthcity,bayesian_network,stat model,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/national/bayesian_network_demographic.csv,deid_data/synthcity_bayesian_network/national/bayesian_network_demographic.json,deid_data/synthcity_bayesian_network/national/report_bayesian_network_demographic_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,bd89f04299f403bc1f2a77c78d9de83cbf6747ed
257,synthcity,bayesian_network,stat model,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/national/bayesian_network_family.csv,deid_data/synthcity_bayesian_network/national/bayesian_network_family.json,deid_data/synthcity_bayesian_network/national/report_bayesian_network_family_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,b5c9490bcee54f1c35385a6377d44ad87ad2d001
258,synthcity,bayesian_network,stat model,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/national/bayesian_network_industry.csv,deid_data/synthcity_bayesian_network/national/bayesian_network_industry.json,deid_data/synthcity_bayesian_network/national/report_bayesian_network_industry_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,6f2e994183a7a97a81a11906046b17efe7e1a9a7
259,synthcity,bayesian_network,stat model,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/tx/bayesian_network_all.csv,deid_data/synthcity_bayesian_network/tx/bayesian_network_all.json,deid_data/synthcity_bayesian_network/tx/report_bayesian_network_all_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,3dcefcbfca500fe226e6349e090e73cb24f7dbd4
260,synthcity,bayesian_network,stat model,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/tx/bayesian_network_demographic.csv,deid_data/synthcity_bayesian_network/tx/bayesian_network_demographic.json,deid_data/synthcity_bayesian_network/tx/report_bayesian_network_demographic_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,e139b025cbc8277161833ab6f28e97cba949ef0f
261,synthcity,bayesian_network,stat model,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/tx/bayesian_network_family.csv,deid_data/synthcity_bayesian_network/tx/bayesian_network_family.json,deid_data/synthcity_bayesian_network/tx/report_bayesian_network_family_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,8b0ce2c5d6f238aa8b6373dc3f83caf5508e4669
262,synthcity,bayesian_network,stat model,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"The method represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG), and uses it to sample new data points",,,target column,added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.1016/j.trc.2015.10.010,deid_data/synthcity_bayesian_network/tx/bayesian_network_industry.csv,deid_data/synthcity_bayesian_network/tx/bayesian_network_industry.json,deid_data/synthcity_bayesian_network/tx/report_bayesian_network_industry_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,194d44137b0d21e86d29c720d4fec093359a4973
263,synthcity,dpgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,Differential Privacy (epsilon-delta),1,10^(-5),synthcity-dpgan-default,,https://doi.org/10.48550/arXiv.1802.06739,deid_data/synthcity_dpgan_CCAIM/national/dpgan_ZhaozhiQian_1.csv,deid_data/synthcity_dpgan_CCAIM/national/dpgan_ZhaozhiQian_1.json,deid_data/synthcity_dpgan_CCAIM/national/report_dpgan_ZhaozhiQian_1_national2019_06-19-2023T20.33.47,CCAIM,1.0,3/9/2023 3:17:40,,6927e157eaf39a2670acfed99c4d39132e0da91d
264,synthcity,pategan,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_all.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_all.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_10_all_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,1717fd4a1c6308ccb68ce12407497bca9d28d69f
265,synthcity,pategan,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_all.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_all.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_1_all_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,3802590e0a2d1a30ac2775c5b29ed7dce2dff5db
266,synthcity,pategan,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_demographic.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_demographic.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_10_demographic_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,cdc9dda0fce4d1db74ccaf6d8a5e602bbce3bf62
267,synthcity,pategan,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_demographic.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_demographic.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_1_demographic_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,97b6ae33c16b6704c7ae310ee15045c9fddc9c71
268,synthcity,pategan,neural net,ma2019,family-focused,58212000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_family.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_family.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_10_family_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,904814de290b96ea5ea99d40709b48ff27bb750f
269,synthcity,pategan,neural net,ma2019,family-focused,58212000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_family.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_family.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_1_family_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,f348543d544daf6a773580137854dffa75da09ec
270,synthcity,pategan,neural net,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_industry.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_10_industry.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_10_industry_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,33a91c2df4397c75a02844363889ffe8af309b45
271,synthcity,pategan,neural net,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_industry.csv,deid_data/synthcity_pategan/ma/pategan_n_iter_50_e_1_industry.json,deid_data/synthcity_pategan/ma/report_pategan_n_iter_50_e_1_industry_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,54aad3693bda09e1f8395ef884e7759b0bbaa182
272,synthcity,pategan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,Differential Privacy,1,10^(-5),syntheticy-pategan-default,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan_CCAIM/national/pategan_ZhaozhiQian_1.csv,deid_data/synthcity_pategan_CCAIM/national/pategan_ZhaozhiQian_1.json,deid_data/synthcity_pategan_CCAIM/national/report_pategan_ZhaozhiQian_1_national2019_06-19-2023T20.33.47,CCAIM,1.0,3/9/2023 3:29:17,,1b9e2be9919bb11d6c8f3ae566b7f35a2b109ea9
273,synthcity,pategan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_all.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_all.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_10_all_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,e0d69ebec67ad6a13f8a665ee1f10cdd1e7454f0
274,synthcity,pategan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_all.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_all.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_1_all_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,da6fce77eea98b5b7a855f8e05d9cb3800b83600
275,synthcity,pategan,neural net,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_demographic.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_demographic.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_10_demographic_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,b18df76fe301c91d378d4b35e0e58be493214c47
276,synthcity,pategan,neural net,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_demographic.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_demographic.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_1_demographic_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,ba1ed49fa3133d67c70438627054462b15c0f97a
277,synthcity,pategan,neural net,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_family.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_family.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_10_family_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,43392734cbd73a7d62e36f2306283837e575678f
278,synthcity,pategan,neural net,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_family.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_family.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_1_family_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,7e18c4f0f6f0ef3fa26cdb5fb79edae06724f30f
279,synthcity,pategan,neural net,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_industry.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_10_industry.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_10_industry_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,9454332aa657bd0308805ae1624ccea520258b6d
280,synthcity,pategan,neural net,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_industry.csv,deid_data/synthcity_pategan/national/pategan_n_iter_50_e_1_industry.json,deid_data/synthcity_pategan/national/report_pategan_n_iter_50_e_1_industry_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,30e565c542f9c4b90033cd69929af4a75476c6f0
281,synthcity,pategan,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_all.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_all.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_10_all_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,b23d55e2ccdd3e44b4e6ba11d7bb88cab9c48d0c
282,synthcity,pategan,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_all.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_all.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_1_all_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,de5f8de88202e7a475c4c2d305573b5925f7938b
283,synthcity,pategan,neural net,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_demographic.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_demographic.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_10_demographic_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,6200e0cabfd525b6013c6a446129735684cb95ac
284,synthcity,pategan,neural net,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_demographic.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_demographic.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_1_demographic_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,a50e92511602a3931c331cca7f61c13d28ad0448
285,synthcity,pategan,neural net,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_family.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_family.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_10_family_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,a20b5b6e4252c5f6e9987f8d74be089d7a9372d2
286,synthcity,pategan,neural net,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",1,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_family.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_1_family.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_1_family_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,76d4f9babcf5533c31877c79ca9ce92ea76efab8
287,synthcity,pategan,neural net,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,"The method uses the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs, allowing to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees.",10,,"n_iter=50, target column",added a column target to the original dataset and target column is set to dataset index,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_industry.csv,deid_data/synthcity_pategan/tx/pategan_n_iter_50_e_10_industry.json,deid_data/synthcity_pategan/tx/report_pategan_n_iter_50_e_10_industry_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,7aab99ca7628b113d13c8a4117ddb085d5b860ed
