,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
483,21,2,7,2,2,2,N,7,0,1,11,6,0,N,2,3,106,19-01700,332,2,1,251,55,2,7,2,2,2,N,1,0,N,6,317,248,248,64.28571428571429
484,62,2,7,1,1,2,N,6,0,1,N,4,0,N,2,2,69,19-01700,178,2,2,178,68,2,7,2,1,2,N,1,0,N,2,75,121,121,64.28571428571429
485,80,1,7,2,1,1,N,7,0,2,N,3,N,N,0,1,N,19-01700,90,1,1,0,68,1,7,2,1,1,N,2,N,N,1,N,17,0,85.71428571428571
486,87,2,7,2,2,2,N,8,0,1,N,3,0,N,1,4,174,19-01700,96,1,2,105,74,2,7,2,2,2,N,1,0,3,3,214,109,109,57.14285714285714
487,20,2,7,2,2,2,N,9,0,1,3,6,0,N,2,9,501,19-01700,109,1,1,109,22,2,7,2,2,2,N,1,0,N,3,127,255,258,64.28571428571429
488,63,2,7,2,2,2,N,7,0,1,18,4,0,N,2,3,153,19-01700,94,1,2,94,57,2,7,2,2,1,N,1,0,N,1,56,386,387,57.14285714285714
489,5,2,7,2,2,2,N,2,0,1,N,N,3,6,1,N,105,19-01700,163,6,1,115,5,2,7,2,2,2,N,1,5,8,N,166,249,501,64.28571428571429
490,57,2,7,2,2,2,N,6,0,1,6,1,2,4,1,7,324,19-01700,424,1,1,237,29,2,7,2,2,2,N,1,2,5,3,340,181,181,57.14285714285714
491,6,2,7,2,2,2,N,2,1,1,N,N,3,5,2,N,204,19-01700,94,1,2,192,5,2,7,1,2,2,N,1,1,4,N,263,245,329,50.0
492,0,2,8,2,N,N,N,N,0,1,N,N,2,3,2,N,15,24-01004,124,2,2,79,0,2,8,2,N,N,N,1,1,3,N,497,90,114,71.42857142857143
493,36,2,8,2,2,2,N,11,0,1,4,1,2,4,1,3,215,24-01004,20,1,2,20,50,2,8,2,2,2,N,1,1,4,9,501,13,11,57.14285714285714
494,56,2,8,2,2,2,N,12,0,1,14,1,3,6,1,9,501,24-01004,19,1,1,19,75,2,8,2,2,2,N,1,0,2,9,501,86,86,64.28571428571429
495,87,2,8,2,2,2,N,12,0,1,N,3,0,N,1,9,501,24-01004,35,1,1,35,83,2,8,2,2,2,N,1,2,6,0,169,98,61,50.0
496,22,2,8,2,2,2,N,7,0,1,10,6,0,N,1,4,220,24-01004,93,1,2,75,49,1,8,2,2,2,N,1,0,N,4,241,51,51,64.28571428571429
497,27,2,8,2,2,2,N,10,0,1,11,1,0,2,2,6,501,24-01004,47,6,1,37,25,2,8,2,2,2,N,1,0,2,1,17,58,58,64.28571428571429
498,15,2,8,2,2,2,N,3,0,1,N,6,3,5,2,0,501,24-01004,253,1,2,249,15,2,8,2,2,2,N,1,3,5,0,501,68,51,85.71428571428571
499,62,2,8,2,2,2,N,10,0,1,7,1,0,3,1,8,501,24-01004,46,1,2,47,65,2,8,2,2,2,N,1,0,2,9,501,90,90,64.28571428571429
500,29,2,8,2,2,2,N,9,0,1,17,6,0,N,2,3,152,24-01004,123,1,2,113,24,2,8,2,2,2,N,1,0,N,5,339,104,72,64.28571428571429
501,18,2,8,2,2,2,N,7,0,1,11,6,0,6,1,1,501,24-01004,65,1,2,43,21,2,8,2,2,2,N,1,0,4,4,501,121,101,64.28571428571429
502,27,2,8,2,2,2,N,7,0,1,14,6,0,3,2,4,407,24-01004,60,1,2,34,50,2,8,2,2,2,N,1,0,N,2,113,49,49,57.14285714285714
503,28,2,8,2,2,2,N,10,0,1,10,2,1,4,1,9,501,24-01004,118,6,1,119,27,2,8,2,2,2,N,1,2,5,7,501,88,60,57.14285714285714
504,24,2,8,2,2,2,N,10,0,1,14,6,0,3,1,1,501,24-01004,63,1,2,56,35,2,8,2,2,2,N,1,0,N,6,379,62,62,57.14285714285714
505,51,2,8,2,2,2,N,7,0,1,9,4,0,2,1,5,501,24-01004,54,1,2,64,67,2,8,2,2,2,N,1,0,N,7,501,13,13,64.28571428571429
506,69,2,8,2,2,2,N,10,0,1,13,1,0,3,1,7,501,24-01004,25,1,1,11,66,2,8,2,2,2,N,1,0,2,5,501,96,94,64.28571428571429
507,64,2,8,2,2,2,N,9,0,1,12,5,0,2,1,3,355,24-01004,127,1,2,107,49,2,8,2,2,2,N,1,0,N,5,277,99,121,57.14285714285714
508,56,2,8,2,2,2,N,12,0,1,16,3,0,N,1,8,501,24-01004,110,1,2,111,76,2,8,2,2,2,N,1,0,N,8,501,61,61,78.57142857142857
509,77,2,8,2,2,2,N,10,0,1,N,6,0,N,1,9,501,24-01004,30,1,1,30,70,2,8,2,2,2,N,1,0,N,7,501,52,53,71.42857142857143
510,1,2,8,2,N,N,N,N,0,1,N,N,1,3,1,N,501,24-01004,64,9,2,51,2,2,8,2,N,N,N,1,2,4,N,501,58,65,64.28571428571429
511,27,2,8,2,2,2,N,12,0,1,12,6,0,N,1,8,501,24-01004,116,1,2,119,29,2,8,2,2,2,N,1,0,N,9,501,67,66,71.42857142857143
512,65,1,8,2,1,2,N,11,0,1,16,6,0,N,1,7,501,24-01004,12,1,1,13,34,2,8,2,2,2,N,1,0,N,8,501,83,60,57.14285714285714
513,36,2,8,2,2,2,N,9,0,1,14,4,2,3,1,3,501,24-01004,94,1,2,105,69,1,8,2,1,2,N,1,0,N,2,102,68,68,35.714285714285715
514,34,2,8,2,2,2,N,12,0,1,12,1,3,6,1,9,501,24-01004,68,6,2,58,44,2,8,2,2,2,N,1,2,4,9,501,59,59,64.28571428571429
515,75,2,8,2,2,2,N,12,0,1,10,1,0,2,2,9,501,24-01004,14,1,2,19,39,2,8,2,2,2,N,1,1,3,8,501,95,101,57.14285714285714
516,11,2,8,2,2,2,N,3,0,1,N,N,2,4,2,N,501,24-01004,54,9,1,55,13,2,8,2,2,2,N,1,2,3,N,501,74,62,71.42857142857143
517,44,2,8,2,2,2,N,12,0,1,16,1,2,4,2,9,501,24-01004,92,1,1,92,35,2,8,2,2,2,N,1,0,2,9,501,57,57,64.28571428571429
518,1,2,8,2,N,N,N,N,4,1,N,N,2,3,2,N,501,24-01004,43,9,2,58,0,2,8,2,N,N,N,1,1,2,N,48,104,114,57.14285714285714
519,34,2,8,2,2,2,N,12,0,1,16,6,0,3,1,0,501,24-01004,50,1,2,67,68,2,8,2,2,2,N,1,0,2,9,501,113,113,64.28571428571429
520,28,2,8,2,2,2,N,10,0,1,10,6,0,N,2,7,501,24-01004,54,6,1,43,28,2,8,2,2,2,N,1,0,N,6,492,61,61,71.42857142857143
521,63,2,8,2,2,2,N,9,0,1,12,4,0,N,1,9,501,24-01004,54,1,2,54,56,2,8,2,2,2,N,1,0,N,4,242,107,121,64.28571428571429
522,22,2,8,2,2,2,N,10,0,1,15,6,0,N,2,1,15,24-01004,143,1,2,141,52,2,8,2,2,2,N,1,0,N,7,501,87,86,64.28571428571429
523,49,2,8,2,2,2,N,9,0,1,9,2,0,N,1,9,501,24-01004,84,1,2,85,56,2,8,2,2,2,N,1,0,4,9,501,77,65,71.42857142857143
524,80,2,8,2,1,2,N,5,0,2,N,6,N,N,0,3,N,24-01004,62,2,1,0,87,2,8,2,1,1,N,2,N,N,4,N,63,0,71.42857142857143
525,48,2,8,2,2,2,N,11,0,1,16,4,0,N,1,7,501,24-01004,25,1,2,24,59,2,8,2,2,2,N,1,0,N,9,501,93,93,71.42857142857143
526,52,2,8,2,1,2,N,9,0,1,10,1,0,2,1,9,501,24-01004,53,9,1,54,40,2,8,2,2,2,N,1,2,5,9,501,111,110,57.14285714285714
527,57,2,8,2,2,2,N,12,0,1,11,6,0,N,1,9,501,24-01004,69,6,1,60,60,2,8,2,2,1,N,1,0,3,3,501,135,97,57.14285714285714
528,28,2,8,2,2,2,N,8,0,1,N,6,0,N,2,0,0,24-01004,191,1,1,122,69,2,8,2,1,2,N,1,0,N,2,78,72,73,57.14285714285714
529,67,2,8,2,2,2,N,12,0,1,10,2,0,N,2,9,501,24-01004,20,1,1,20,45,2,8,2,2,2,N,1,0,N,8,501,84,84,71.42857142857143
530,6,2,8,2,2,2,N,2,0,1,N,N,2,5,1,N,501,24-01004,85,2,2,77,3,2,8,2,N,N,N,1,1,3,N,234,88,114,42.857142857142854
531,40,2,8,2,2,2,N,9,4,1,15,6,0,3,1,4,501,24-01004,77,1,2,69,25,2,8,2,2,2,N,1,2,4,1,4,206,137,50.0
532,51,2,8,2,2,2,N,10,0,1,13,1,2,4,1,8,501,24-01004,60,6,2,69,47,2,8,2,2,2,N,1,2,4,2,501,16,20,71.42857142857143
533,71,2,8,2,2,2,N,10,0,1,16,1,0,2,1,9,501,24-01004,54,2,1,54,51,2,8,2,2,2,N,1,2,4,9,501,244,245,64.28571428571429
534,24,2,8,2,2,2,N,9,0,1,12,6,0,3,2,7,371,24-01004,110,6,2,87,24,2,8,2,2,2,N,1,0,N,5,272,72,72,64.28571428571429
535,0,2,8,2,N,N,N,N,0,1,N,N,2,4,2,N,214,24-01004,70,9,1,61,0,2,8,2,N,N,N,1,3,5,N,501,24,36,64.28571428571429
536,66,2,8,2,2,2,N,11,0,1,12,1,0,2,2,6,501,24-01004,58,1,1,58,76,1,8,1,2,2,N,1,0,2,9,501,105,104,57.14285714285714
537,33,2,8,2,2,2,N,10,0,1,5,1,0,2,2,7,501,24-01004,118,1,2,100,29,2,8,2,2,2,N,1,0,2,6,501,38,48,71.42857142857143
538,27,2,8,2,2,2,N,11,0,1,16,6,0,N,2,4,240,24-01004,133,1,2,139,59,2,8,2,2,2,N,1,0,N,8,501,91,92,64.28571428571429
539,74,2,8,2,2,2,N,10,0,1,16,4,0,N,1,7,501,24-01004,91,1,1,90,64,2,8,2,2,2,N,1,0,N,9,501,184,183,71.42857142857143
540,32,2,8,2,2,2,N,9,0,1,4,6,5,7,1,2,501,24-01004,113,1,1,63,26,2,8,2,2,2,N,1,0,3,0,501,20,15,57.14285714285714
541,77,2,8,2,2,2,N,5,0,1,N,6,0,N,1,2,61,24-01004,20,1,2,11,18,2,8,2,2,2,N,1,1,4,0,501,103,56,50.0
542,62,2,8,2,2,2,N,9,0,1,7,1,0,3,1,9,501,24-01004,69,1,1,70,48,2,8,2,2,2,N,1,0,2,6,501,64,52,64.28571428571429
543,26,2,8,2,2,2,N,9,0,1,N,6,0,N,1,0,0,24-01004,114,1,1,126,67,2,8,2,2,2,N,1,0,N,8,501,190,190,64.28571428571429
544,54,2,8,2,2,2,N,9,0,1,10,2,0,N,2,7,446,24-01004,55,1,1,55,37,2,8,2,2,2,N,1,0,N,9,501,100,99,64.28571428571429
545,75,2,8,2,2,2,N,12,0,1,11,6,0,6,1,3,501,24-01004,99,1,2,88,67,2,8,2,2,2,N,1,0,N,9,501,20,21,64.28571428571429
546,73,2,8,2,2,2,N,10,0,1,8,6,0,N,1,4,172,24-01004,61,1,2,59,25,2,8,2,2,2,N,1,0,3,5,501,69,65,57.14285714285714
547,67,1,8,2,2,1,N,9,0,1,8,1,0,2,2,3,501,24-01004,43,1,2,44,45,2,8,2,2,2,N,1,0,2,2,501,91,107,57.14285714285714
548,42,2,8,2,2,2,N,9,0,1,9,1,2,4,1,7,501,24-01004,64,6,2,69,79,2,8,2,2,2,N,1,0,2,5,501,102,91,57.14285714285714
549,38,2,8,2,2,2,N,10,4,1,15,6,3,4,1,4,346,24-01004,55,1,2,56,59,2,8,2,2,2,N,1,0,2,7,501,45,45,50.0
550,51,2,8,2,2,2,N,9,0,1,N,1,0,2,2,2,217,24-01004,199,2,2,125,76,2,8,2,2,2,N,1,0,2,8,501,94,94,64.28571428571429
551,36,2,8,2,2,2,N,12,0,1,10,4,0,N,1,9,501,24-01004,81,6,1,80,61,2,8,2,2,2,N,1,0,2,9,501,120,120,71.42857142857143
552,35,2,8,2,2,2,N,12,0,1,16,1,2,4,2,7,501,24-01004,60,6,2,68,36,2,8,2,2,2,N,1,2,4,9,501,104,104,71.42857142857143
553,30,2,8,2,2,2,N,12,0,1,16,6,2,4,2,5,305,24-01004,115,1,2,64,33,2,8,2,2,2,N,1,0,N,8,501,95,95,50.0
554,52,2,8,2,1,2,N,9,0,1,14,1,0,4,2,5,457,24-01004,101,1,2,112,51,2,8,2,2,2,N,1,1,3,5,501,214,213,50.0
555,68,2,8,2,2,2,N,11,4,1,N,1,0,3,1,2,501,24-01004,24,1,2,39,69,2,8,2,2,2,N,1,0,2,2,348,60,90,64.28571428571429
556,55,2,8,2,2,2,N,8,0,1,6,1,2,4,1,9,501,24-01004,29,1,2,32,61,2,8,2,2,2,N,1,0,3,2,208,75,75,50.0
557,42,2,8,2,2,2,N,10,0,1,8,1,1,3,1,7,501,24-01004,71,1,1,51,73,2,8,2,2,2,N,1,0,2,9,501,62,61,57.14285714285714
558,71,2,8,2,1,2,N,5,0,2,N,6,N,N,0,7,N,24-01004,65,2,2,0,59,2,8,2,1,2,N,2,N,N,3,N,62,0,78.57142857142857
559,54,2,8,2,2,2,N,11,0,1,10,1,1,4,2,9,364,24-01004,60,1,1,67,58,2,8,2,2,2,N,1,1,3,6,501,61,60,57.14285714285714
560,9,2,8,2,2,2,N,3,0,1,N,N,2,4,2,N,186,24-01004,61,9,2,61,9,2,8,2,2,2,N,1,3,5,N,501,35,36,64.28571428571429
561,65,2,8,2,2,2,N,12,0,1,11,4,0,N,2,7,501,24-01004,53,1,2,53,60,2,8,2,2,2,N,1,0,N,6,457,87,86,64.28571428571429
562,76,2,8,1,1,1,N,7,0,1,N,4,0,N,2,4,241,24-01004,213,1,2,213,84,2,8,2,2,2,N,1,0,N,3,197,63,63,42.857142857142854
563,50,2,8,2,2,2,N,9,0,1,11,1,3,5,1,1,501,24-01004,63,6,2,45,55,2,8,2,2,2,N,1,0,2,1,457,93,93,57.14285714285714
564,75,2,8,2,2,2,N,7,0,1,9,4,0,N,1,4,245,24-01004,20,1,1,20,72,2,8,2,2,2,N,1,0,N,6,455,14,13,64.28571428571429
565,57,2,8,2,2,2,N,11,2,1,16,1,0,3,2,9,501,24-01004,99,1,2,90,39,2,8,2,2,2,N,1,0,2,6,501,57,122,64.28571428571429
566,17,2,8,2,2,2,N,4,0,1,8,6,0,6,1,3,501,24-01004,65,1,1,63,32,2,8,2,2,1,N,1,0,3,2,475,72,45,50.0
567,69,2,8,2,2,2,N,11,0,1,12,3,0,3,1,3,501,24-01004,13,1,2,33,67,2,8,2,2,2,N,1,0,N,5,312,32,32,57.14285714285714
568,47,2,8,2,2,2,N,11,0,1,16,1,2,5,2,9,501,24-01004,65,2,1,65,39,2,8,2,2,2,N,1,1,3,8,497,114,114,50.0
569,35,2,8,2,2,2,N,11,0,1,6,6,0,3,1,7,501,24-01004,65,1,1,66,23,2,8,2,2,2,N,1,0,N,2,83,97,54,57.14285714285714
570,41,2,8,2,2,2,N,10,0,1,14,1,1,3,2,9,501,24-01004,214,2,2,263,37,2,8,2,2,2,N,1,0,2,9,501,93,120,64.28571428571429
571,31,2,8,2,2,2,N,10,0,1,10,6,0,2,1,9,501,24-01004,51,6,1,81,34,2,8,2,2,2,N,1,0,3,5,501,114,115,64.28571428571429
572,47,2,8,2,2,2,N,7,0,1,12,1,5,7,1,6,100,24-01004,13,1,2,14,59,2,8,2,2,2,N,1,0,6,3,362,43,42,50.0
573,29,2,8,2,2,2,N,9,4,1,10,6,1,3,1,2,501,24-01004,40,1,1,44,24,2,8,2,2,2,N,1,0,3,6,501,90,67,64.28571428571429
574,27,2,8,2,2,2,N,9,0,1,10,6,0,3,1,6,501,24-01004,48,2,1,67,24,2,8,2,2,2,N,1,1,11,5,501,86,72,57.14285714285714
575,40,2,8,2,2,2,N,11,0,1,17,1,3,5,1,9,501,24-01004,73,1,1,73,37,2,8,2,2,2,N,1,2,4,8,501,100,100,57.14285714285714
576,30,2,8,2,2,2,N,8,0,1,11,6,0,N,2,7,501,24-01004,54,6,1,54,28,2,8,2,2,2,N,1,0,N,2,92,57,56,64.28571428571429
577,48,2,8,2,2,2,N,5,0,1,3,1,2,4,1,1,168,24-01004,75,1,2,68,49,2,8,2,2,2,N,1,0,4,4,501,56,61,57.14285714285714
578,58,2,8,2,2,2,N,9,0,1,16,6,0,N,2,2,91,24-01004,55,6,2,55,24,2,8,2,2,2,N,1,0,3,4,501,54,47,57.14285714285714
579,33,2,8,2,2,2,N,9,0,1,9,6,1,4,1,8,501,24-01004,96,6,1,95,23,2,8,2,2,2,N,1,0,5,1,501,196,118,57.14285714285714
580,71,2,8,2,2,1,N,7,0,1,10,4,0,N,2,4,243,24-01004,88,1,2,88,57,2,8,2,2,2,N,1,0,6,6,501,190,153,50.0
581,24,2,8,2,2,2,N,9,0,1,5,6,0,2,2,5,400,24-01004,18,1,1,44,28,2,8,2,2,2,N,1,0,N,6,456,55,52,57.14285714285714
582,44,2,8,2,2,2,N,7,0,1,7,1,3,5,1,5,501,24-01004,26,1,2,22,63,2,8,2,2,2,N,1,0,2,7,501,10,10,57.14285714285714
583,80,2,8,2,2,2,N,12,0,1,N,1,0,2,2,2,76,24-01004,16,1,2,15,47,2,8,2,2,2,N,1,1,3,0,501,159,178,50.0
584,47,2,8,2,2,2,N,9,0,1,9,1,3,5,2,2,152,24-01004,60,1,2,66,39,2,8,2,2,2,N,1,2,4,9,501,23,23,50.0
585,5,2,8,2,2,1,N,2,0,1,N,N,1,4,1,N,501,24-01004,60,2,1,41,4,2,8,2,N,N,N,1,1,2,N,501,122,102,57.14285714285714
586,4,2,8,2,N,N,N,1,0,1,N,N,2,3,2,N,364,24-01004,161,2,2,77,4,2,8,2,N,N,N,1,2,3,N,501,86,84,78.57142857142857
587,74,2,8,2,2,2,N,12,0,1,13,4,0,N,1,5,334,24-01004,64,1,2,63,67,2,8,2,2,2,N,1,0,N,9,501,62,62,64.28571428571429
588,66,2,8,2,2,2,N,12,0,1,10,6,0,N,1,9,501,24-01004,104,1,1,104,58,2,8,2,2,2,N,1,0,N,9,501,72,72,78.57142857142857
589,63,2,8,2,2,2,N,7,0,1,12,1,0,2,1,5,501,26-02702,159,1,2,149,44,2,8,2,2,2,N,1,0,2,5,501,86,100,78.57142857142857
590,28,2,8,2,2,2,N,7,0,3,3,6,N,N,0,3,129,26-02702,140,1,1,0,17,2,8,2,2,2,N,3,N,N,3,N,51,0,78.57142857142857
591,76,2,8,2,2,2,N,9,0,1,N,4,0,N,1,2,90,26-02702,89,1,1,89,87,2,8,2,2,2,N,1,0,N,4,208,87,87,64.28571428571429
592,75,2,8,2,2,2,N,12,0,1,11,1,0,6,1,8,501,26-02702,254,2,2,254,64,2,8,2,2,2,N,1,0,2,8,501,90,90,71.42857142857143
593,1,2,8,2,N,N,N,N,0,1,N,N,1,2,2,N,501,26-02702,42,6,1,33,0,2,8,2,N,N,N,1,2,4,N,1,103,47,57.14285714285714
594,40,2,8,2,2,2,N,9,0,1,3,1,1,3,1,9,501,26-02702,101,1,1,111,31,2,8,2,2,2,N,1,2,4,8,448,66,74,50.0
595,54,2,8,2,2,2,N,9,0,1,14,1,0,2,2,8,501,26-02702,115,1,1,105,33,2,8,2,2,2,N,1,0,2,7,501,57,65,71.42857142857143
596,9,2,8,2,2,2,N,3,0,1,N,N,2,4,2,N,501,26-02702,65,6,1,71,10,2,8,2,2,2,N,1,1,3,N,501,182,173,64.28571428571429
597,57,2,8,2,2,2,N,10,0,1,8,1,0,2,1,8,501,26-02702,100,1,2,103,63,2,8,2,2,2,N,1,0,2,4,501,83,80,71.42857142857143
598,18,2,8,2,2,2,N,7,0,3,N,6,N,N,0,8,N,26-02702,122,2,1,0,18,2,8,2,2,2,N,3,N,N,1,N,5,0,85.71428571428571
599,47,2,8,2,2,2,N,10,0,1,10,6,0,N,1,8,458,26-02702,177,1,2,179,53,1,8,2,2,2,N,1,1,2,9,501,91,91,42.857142857142854
600,25,2,8,2,2,2,N,9,0,1,12,6,0,N,2,2,81,26-02702,161,1,1,164,66,2,8,2,2,2,N,1,0,N,6,333,108,109,64.28571428571429
601,28,2,8,2,2,2,N,11,0,1,11,6,0,N,2,5,259,26-02702,80,1,1,80,24,2,8,2,2,2,N,1,0,N,3,105,251,148,64.28571428571429
602,7,2,8,2,2,2,N,2,0,1,N,N,2,3,2,N,378,26-02702,106,2,1,129,6,2,8,2,2,2,N,1,2,3,N,227,403,367,71.42857142857143
603,20,2,8,2,2,2,N,7,0,1,4,6,0,N,2,4,196,26-02702,123,1,1,121,19,2,8,2,2,2,N,1,0,N,2,67,82,78,64.28571428571429
604,68,2,8,2,2,2,N,5,0,3,N,3,N,N,0,5,N,26-02702,81,1,2,0,88,2,8,2,2,2,N,3,N,N,5,247,19,0,78.57142857142857
605,37,2,8,2,2,2,N,11,0,1,16,1,0,3,1,5,501,26-02702,68,1,2,68,30,2,8,2,2,2,N,1,1,3,9,501,78,68,71.42857142857143
606,29,2,8,2,2,2,N,9,0,1,11,1,0,3,2,2,193,26-02702,84,6,2,80,24,2,8,2,2,2,N,1,0,2,1,345,74,123,57.14285714285714
607,21,2,8,2,2,1,N,5,0,1,10,6,0,N,2,0,0,26-02702,158,1,2,183,30,1,8,2,2,2,N,1,0,N,2,60,164,487,50.0
608,39,2,8,2,2,2,N,7,0,1,9,1,0,2,1,8,501,26-02702,53,1,1,48,66,2,8,2,2,2,N,1,0,2,7,501,489,488,71.42857142857143
609,85,2,8,2,2,2,N,5,0,1,N,3,0,N,2,5,226,26-02702,158,1,2,150,84,2,8,2,2,2,N,1,0,N,3,124,162,162,64.28571428571429
610,27,1,8,2,2,1,N,10,0,1,11,6,0,N,2,4,150,26-02702,147,2,2,148,26,2,8,2,2,2,N,1,0,N,2,75,196,183,50.0
611,94,2,8,2,1,2,N,5,0,1,N,3,0,N,2,5,193,26-02702,117,2,2,119,81,2,8,2,1,2,N,1,0,N,2,87,53,54,64.28571428571429
612,30,2,8,2,2,2,N,10,0,1,11,4,0,N,1,3,88,26-02702,52,1,2,52,36,2,8,2,2,2,N,1,0,N,8,501,66,66,64.28571428571429
613,16,2,8,2,2,2,N,4,0,1,14,6,0,2,2,1,11,26-02702,50,1,2,52,16,2,8,2,2,2,N,1,2,3,1,325,82,73,64.28571428571429
614,22,2,8,2,2,2,N,7,0,1,11,6,0,N,2,2,57,26-02702,44,2,2,94,23,2,8,2,2,2,N,1,0,N,1,38,208,178,64.28571428571429
615,35,2,8,2,2,2,N,12,0,1,11,2,0,N,2,8,501,26-02702,84,1,1,84,40,2,8,2,2,2,N,1,0,N,8,498,181,181,71.42857142857143
616,35,2,8,2,2,2,N,9,0,1,10,1,3,5,1,1,501,26-02702,252,6,1,193,54,2,8,2,2,2,N,1,1,3,9,501,63,73,57.14285714285714
617,38,2,8,2,2,2,N,11,0,1,11,1,2,4,2,9,501,26-02702,63,1,2,73,29,2,8,2,2,2,N,1,0,2,9,501,149,150,64.28571428571429
618,32,2,8,2,2,2,N,4,0,1,4,6,1,3,2,0,0,26-02702,165,1,1,54,23,2,8,2,2,2,N,1,0,N,1,30,250,233,50.0
619,75,2,8,2,2,2,N,9,0,1,11,4,0,N,1,9,501,26-02702,74,1,1,74,37,2,8,2,2,2,N,1,0,N,9,501,111,111,78.57142857142857
620,47,2,8,2,2,2,N,10,0,1,10,1,1,3,2,9,501,26-02702,97,1,1,101,27,2,8,2,2,2,N,1,0,2,8,468,59,58,50.0
621,31,2,8,2,2,2,N,10,0,1,11,1,3,5,1,8,501,26-02702,59,6,1,50,33,2,8,2,2,2,N,1,0,2,7,374,59,60,57.14285714285714
622,51,2,8,2,2,2,N,11,0,1,16,1,0,2,2,7,500,26-02702,257,1,2,239,27,2,8,2,2,2,N,1,0,2,8,397,127,149,64.28571428571429
623,15,2,8,2,2,2,N,4,0,1,14,6,0,N,2,5,194,26-02702,178,2,1,170,24,2,8,2,2,2,N,1,0,N,2,58,517,517,64.28571428571429
624,22,2,8,2,2,2,N,7,0,3,8,6,N,N,0,7,N,26-02702,140,6,1,0,18,2,8,2,2,2,N,3,N,N,5,N,69,0,78.57142857142857
625,51,2,8,2,2,2,N,10,0,1,11,1,0,2,1,9,501,26-02702,94,6,2,95,36,2,8,2,2,2,N,1,0,2,7,501,109,108,71.42857142857143
626,64,2,8,2,2,2,N,8,0,1,N,1,0,2,2,0,501,26-02702,95,9,2,91,57,2,8,2,2,2,N,1,0,3,0,253,150,79,64.28571428571429
627,30,2,8,2,2,2,N,10,0,1,11,1,0,2,2,6,501,26-02702,184,1,1,185,28,2,8,2,2,2,N,1,0,2,1,397,149,149,64.28571428571429
628,26,2,8,2,2,2,N,9,0,1,13,6,0,3,1,4,501,26-02702,136,1,2,84,27,2,8,2,2,2,N,1,0,N,6,304,77,161,57.14285714285714
629,55,2,8,2,2,2,N,9,0,1,9,1,2,4,1,9,501,26-02702,82,1,1,93,67,2,8,2,2,2,N,1,0,2,9,501,73,72,64.28571428571429
630,26,2,8,2,2,2,N,5,0,1,N,1,3,5,1,0,186,26-02702,413,6,2,333,89,2,8,2,2,2,N,1,0,2,1,501,228,87,50.0
631,20,2,8,2,2,2,N,7,0,1,12,6,0,N,2,2,83,26-02702,209,1,1,106,20,2,8,2,2,2,N,1,0,N,2,60,250,233,78.57142857142857
632,20,2,7,2,2,2,N,6,0,1,11,6,0,4,2,6,161,28-01100,176,2,2,71,50,2,7,1,1,1,N,1,0,2,7,501,42,29,35.714285714285715
633,56,2,7,2,2,2,N,9,0,1,5,1,0,4,1,9,501,28-01100,52,2,2,53,63,2,7,2,1,2,N,1,0,2,3,246,48,44,50.0
634,51,2,7,2,2,2,N,9,0,1,11,6,0,N,1,7,398,28-01100,75,1,2,55,31,2,7,2,2,2,N,1,1,2,2,44,106,107,50.0
635,58,1,7,2,1,2,N,7,0,1,N,4,0,N,1,5,85,28-01100,149,1,1,149,57,2,7,2,2,2,N,1,0,N,3,91,61,62,50.0
636,31,2,7,2,2,2,N,8,0,1,14,4,1,2,2,2,51,28-01100,266,2,2,110,50,2,7,2,2,2,N,1,0,N,5,149,99,99,50.0
637,34,2,7,2,2,2,N,10,0,1,10,6,0,N,2,7,305,28-01100,58,1,1,58,23,2,7,2,2,2,N,1,0,N,5,189,56,55,64.28571428571429
638,26,2,7,2,2,2,N,10,0,1,N,6,0,N,2,0,0,28-01100,75,1,1,70,70,2,7,2,1,2,N,1,0,N,5,181,87,88,57.14285714285714
639,89,2,7,2,2,2,N,9,0,1,13,1,0,2,1,4,387,28-01100,110,2,2,119,65,2,7,2,2,2,N,1,0,2,4,501,35,46,71.42857142857143
640,21,2,7,2,2,2,N,7,0,3,6,6,N,N,0,2,70,28-01100,28,2,2,0,19,2,7,2,2,2,N,3,N,N,3,N,88,0,71.42857142857143
641,19,2,7,2,2,2,N,7,0,1,8,6,0,N,2,2,33,28-01100,99,2,2,54,38,2,7,2,2,2,N,1,0,N,5,156,54,53,64.28571428571429
642,85,2,7,2,1,2,N,3,0,1,N,3,0,N,1,5,169,28-01100,33,2,1,33,94,2,7,2,1,2,N,1,0,2,2,214,112,113,57.14285714285714
643,85,2,7,2,2,2,N,7,0,1,N,3,0,N,1,7,353,28-01100,96,1,1,96,64,2,7,1,1,1,N,1,0,N,3,72,112,93,42.857142857142854
644,44,2,7,2,2,2,N,8,0,1,12,1,2,5,1,6,501,28-01100,64,1,2,52,31,2,7,2,2,2,N,1,0,2,6,454,115,88,57.14285714285714
