PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02510,63,1,1,1,1,0,4,1,1,3092.4,4,9,48500.0,7,321,N,2,2,1,2
48-02507,28,2,6,0,1,0,2,1,1,3731.1,4,10,67000.0,8,501,N,2,2,2,2
48-02101,11,2,N,0,1,0,7,1,1,357.4,N,3,N,N,44,N,2,2,2,2
48-02516,36,1,1,1,1,11,13,1,1,1338.4,6,7,91000.0,8,203,N,2,2,2,2
48-02507,22,1,6,0,1,0,2,1,2,3731.1,6,5,16200.0,3,242,N,2,2,2,2
48-02101,47,2,4,0,2,1,2,1,2,357.4,12,8,32000.0,5,186,N,2,2,2,2
48-02102,29,2,1,1,1,2,4,1,2,450.9,11,9,52000.0,7,407,N,2,2,2,2
48-02510,40,2,1,0,2,3,5,1,1,3092.4,15,5,5000.0,2,501,N,2,2,2,2
48-02101,44,2,1,1,1,0,2,1,1,357.4,9,5,67000.0,8,501,N,2,2,2,2
48-02102,51,1,1,0,1,0,3,1,1,450.9,7,5,50300.0,7,437,N,2,2,2,2
48-02102,66,1,4,0,1,0,N,1,1,450.9,12,10,85000.0,8,501,N,2,2,2,1
48-02507,14,1,N,0,1,2,4,1,1,3731.1,N,3,N,N,373,N,2,2,2,2
48-02516,70,2,1,0,1,0,5,1,1,1338.4,N,8,14400.0,3,501,N,2,2,2,2
48-02102,41,2,6,0,1,0,2,1,1,450.9,N,5,10900.0,3,501,N,1,2,2,2
48-02507,74,1,1,0,1,0,2,1,1,3731.1,3,8,32300.0,5,501,N,2,2,2,2
48-02507,45,2,4,0,1,1,2,1,2,3731.1,6,7,19700.0,4,112,N,2,2,2,2
48-02507,88,2,3,0,1,0,4,1,1,3731.1,N,9,74500.0,8,501,N,2,2,2,1
48-02507,24,1,6,0,1,1,5,1,1,3731.1,14,7,600.0,1,440,N,2,2,2,2
48-02507,30,1,1,4,8,3,5,1,1,3731.1,15,6,42000.0,6,139,N,2,2,2,2
48-02102,34,2,1,0,6,1,3,1,1,450.9,N,10,0.0,0,44,N,2,2,2,2
48-02101,55,2,1,0,1,0,3,1,1,357.4,11,9,48000.0,6,501,N,2,2,2,2
48-02516,61,2,6,0,1,0,3,1,2,1338.4,11,5,22000.0,4,190,N,2,1,2,2
48-02507,62,2,1,0,1,0,2,1,1,3731.1,11,10,6900.0,2,501,N,2,1,2,2
48-02102,62,2,1,0,1,0,2,1,1,450.9,11,5,7750.0,2,293,N,2,2,2,2
48-02510,46,1,1,0,1,0,3,1,1,3092.4,9,9,122000.0,9,501,N,2,2,2,2
48-02515,33,1,6,1,1,0,N,1,2,2134.8,16,10,75000.0,8,501,N,2,2,2,2
48-02507,47,2,1,0,1,1,3,1,1,3731.1,10,9,40000.0,6,418,N,2,2,2,2
48-02101,25,2,6,0,2,1,3,1,2,357.4,11,9,1000.0,1,64,N,2,2,2,2
48-02102,45,2,4,0,1,3,4,1,2,450.9,6,5,35900.0,6,138,N,2,2,2,2
48-02515,67,2,1,0,1,0,2,1,1,2134.8,N,11,56000.0,7,501,N,2,2,2,2
48-02516,17,1,6,0,1,0,7,1,1,1338.4,14,4,3800.0,2,333,N,2,2,2,2
48-02515,5,1,N,0,1,1,3,1,1,2134.8,N,2,N,N,501,N,2,2,2,2
48-02101,9,2,N,1,1,4,5,1,1,357.4,N,3,N,N,277,N,2,2,2,2
48-02507,37,1,1,0,1,2,4,1,1,3731.1,16,8,129000.0,9,498,N,2,2,2,2
48-02510,57,1,1,0,1,0,3,1,1,3092.4,10,10,130000.0,9,501,N,2,2,2,2
48-02510,53,1,1,0,9,1,3,1,1,3092.4,10,9,150020.0,9,501,N,2,2,2,2
48-02510,28,1,6,0,1,0,4,1,1,3092.4,10,7,40000.0,6,501,N,2,2,2,2
48-02510,55,2,6,0,1,0,N,1,1,3092.4,6,9,111000.0,9,501,N,2,2,2,2
48-02507,7,2,N,1,1,2,5,1,2,3731.1,N,3,N,N,80,N,2,2,2,2
48-02507,50,2,1,0,1,1,4,1,1,3731.1,9,8,58430.0,7,437,N,2,2,2,2
48-02510,59,2,1,1,8,0,2,1,1,3092.4,4,7,28000.0,5,501,N,2,2,2,2
48-02102,55,2,4,1,1,0,2,1,1,450.9,9,5,27000.0,5,338,N,2,2,2,2
48-02507,56,2,1,0,6,0,2,1,1,3731.1,N,9,0.0,0,458,N,1,2,2,2
48-02101,6,1,N,0,2,1,2,1,2,357.4,N,2,N,N,5,N,2,2,2,2
48-02102,7,1,N,0,1,0,6,1,1,450.9,N,3,N,N,115,N,2,2,2,2
48-02515,62,1,4,0,2,N,N,3,0,2134.8,10,9,6100.0,2,46,N,1,1,2,2
48-02516,43,2,4,0,2,2,3,1,1,1338.4,7,5,13000.0,3,98,N,2,2,2,2
48-02516,7,1,N,0,1,3,5,1,1,1338.4,N,2,N,N,180,N,2,2,2,2
48-02507,2,1,N,0,1,1,3,1,2,3731.1,N,N,N,N,106,N,N,N,2,2
48-02510,9,1,N,0,9,2,3,1,2,3092.4,N,3,N,N,300,N,2,2,2,2
48-02515,43,2,1,0,1,1,4,1,1,2134.8,9,7,4500.0,2,383,N,2,2,2,2
48-02101,66,1,1,1,1,0,2,1,1,357.4,16,5,40000.0,6,501,N,2,2,2,2
48-02515,27,2,6,0,1,0,N,1,2,2134.8,4,7,20000.0,4,151,N,2,2,2,2
48-02507,65,2,4,0,1,0,2,1,1,3731.1,N,12,68600.0,8,501,N,2,2,1,1
48-02101,38,2,1,0,1,0,3,1,1,357.4,3,7,100000.0,9,501,N,2,2,2,2
48-02510,40,1,1,1,1,1,3,1,2,3092.4,6,7,39700.0,6,448,N,2,2,2,2
48-02515,59,2,1,0,1,3,6,1,1,2134.8,13,4,11400.0,3,124,N,2,2,2,2
48-02516,10,2,N,0,1,3,6,1,2,1338.4,N,3,N,N,172,N,2,2,2,2
48-02510,63,1,1,1,5,0,2,1,1,3092.4,7,5,30000.0,5,178,N,2,2,2,2
48-02516,41,2,1,1,1,1,4,1,2,1338.4,7,8,35000.0,5,317,N,2,2,2,2
48-02516,31,2,1,0,1,2,4,1,1,1338.4,1,9,60000.0,7,501,N,2,2,2,2
48-02510,24,2,6,1,1,0,2,1,1,3092.4,7,8,35000.0,5,501,N,2,2,2,2
48-02102,9,1,N,0,1,5,7,1,1,450.9,N,3,N,N,238,N,2,2,2,2
48-02516,13,2,N,0,2,2,6,1,1,1338.4,N,3,N,N,372,N,2,2,2,2
48-02507,17,1,6,1,8,2,5,1,1,3731.1,N,4,0.0,0,452,N,2,2,2,2
48-02102,46,1,1,1,1,3,5,1,1,450.9,4,1,65000.0,8,398,N,2,2,2,2
48-02507,74,1,3,0,1,0,2,1,1,3731.1,4,5,81500.0,8,501,N,2,2,2,2
48-02102,37,2,1,1,1,3,5,1,1,450.9,N,5,0.0,0,75,N,2,2,2,2
48-02510,10,1,N,0,1,1,2,1,2,3092.4,N,3,N,N,298,N,1,2,2,2
48-02516,65,2,1,0,1,0,2,1,1,1338.4,N,7,14800.0,3,365,N,2,2,2,2
48-02101,62,1,4,0,1,0,2,1,1,357.4,4,7,179000.0,9,501,N,2,2,2,2
48-02516,30,1,1,0,1,1,3,1,1,1338.4,17,7,55000.0,7,469,N,2,2,2,2
48-02516,30,1,6,0,2,0,6,1,1,1338.4,11,5,0.0,0,240,N,1,1,2,2
48-02516,72,2,1,1,1,0,3,1,1,1338.4,N,3,9100.0,2,501,N,2,2,2,2
48-02515,54,1,1,0,1,0,2,1,1,2134.8,9,9,95000.0,8,501,N,2,2,2,2
48-02510,40,1,1,0,1,0,2,1,1,3092.4,7,5,130000.0,9,501,N,2,2,2,1
48-02510,2,1,N,1,1,3,5,1,1,3092.4,N,N,N,N,501,N,N,N,2,2
48-02102,55,1,1,0,1,0,3,1,1,450.9,16,9,232100.0,9,501,N,2,2,2,2
48-02510,58,2,1,0,1,0,2,1,1,3092.4,5,10,60000.0,7,501,N,2,2,2,2
48-02516,66,2,1,0,1,0,5,1,2,1338.4,N,4,0.0,0,240,N,2,1,2,2
48-02102,48,1,1,1,1,1,4,1,1,450.9,4,5,24000.0,4,251,N,2,2,2,2
48-02101,1,2,N,0,1,2,3,1,1,357.4,N,N,N,N,75,N,N,N,2,2
48-02515,47,2,1,4,1,1,4,1,1,2134.8,3,10,56000.0,7,448,N,2,2,2,2
48-02515,24,2,4,0,2,1,2,1,2,2134.8,7,7,20000.0,4,115,N,2,2,2,2
48-02102,63,1,4,0,1,0,2,1,1,450.9,7,9,483000.0,9,501,N,2,2,2,2
48-02507,84,2,3,0,1,0,N,1,2,3731.1,N,5,26500.0,5,219,N,2,1,2,1
48-02102,72,1,1,0,1,0,2,1,2,450.9,N,6,25400.0,5,292,3,2,2,2,2
48-02507,0,2,N,0,1,1,3,1,1,3731.1,N,N,N,N,487,N,N,N,2,2
48-02507,31,2,1,1,1,2,4,1,1,3731.1,10,8,0.0,0,498,N,2,2,2,2
48-02516,3,1,N,0,1,3,5,1,1,1338.4,N,2,N,N,294,N,N,N,2,2
48-02516,26,2,6,1,1,2,3,1,1,1338.4,N,7,0.0,0,0,N,2,2,2,2
48-02101,45,1,1,1,8,1,3,1,1,357.4,15,7,60700.0,7,501,5,1,2,2,2
48-02102,14,1,N,0,1,1,4,1,1,450.9,N,3,N,N,120,N,2,2,2,2
48-02510,62,2,3,0,1,0,4,1,1,3092.4,11,10,95000.0,8,453,N,2,2,2,2
48-02102,14,1,N,0,1,3,5,1,1,450.9,N,3,N,N,327,N,2,2,2,2
48-02101,16,1,6,1,1,2,4,1,1,357.4,N,4,0.0,0,501,N,2,2,2,2
48-02507,33,2,1,0,1,2,4,1,2,3731.1,N,9,0.0,0,251,N,2,2,2,2
48-02510,17,2,6,0,6,2,5,1,1,3092.4,N,4,0.0,0,59,N,2,2,2,2
48-02102,31,1,2,1,1,4,6,1,1,450.9,3,4,73000.0,8,262,N,2,2,2,2
48-02515,38,1,1,1,1,3,5,1,1,2134.8,4,5,80000.0,8,266,N,2,2,2,2
48-02102,49,2,1,1,1,0,4,1,1,450.9,12,7,28000.0,5,384,N,1,2,2,2
48-02507,17,1,6,0,1,4,6,1,1,3731.1,14,4,900.0,1,501,N,2,2,2,2
48-02101,45,2,4,0,2,0,3,1,2,357.4,12,8,63000.0,7,318,N,2,2,2,2
48-02102,64,1,2,0,1,0,2,1,1,450.9,1,5,75000.0,8,501,N,2,2,2,2
48-02101,10,2,N,0,2,1,2,1,1,357.4,N,3,N,N,167,N,2,2,2,2
48-02516,62,1,1,0,1,0,2,1,2,1338.4,7,7,85000.0,8,501,N,2,2,2,2
48-02516,40,1,6,0,1,0,3,1,1,1338.4,15,4,38020.0,6,501,N,2,2,2,2
48-02510,35,2,1,0,1,2,4,1,1,3092.4,11,9,0.0,0,116,N,2,2,2,2
48-02515,9,1,N,1,8,3,6,1,1,2134.8,N,3,N,N,109,N,2,2,2,2
48-02507,53,1,1,1,1,0,2,1,1,3731.1,14,7,60000.0,7,401,N,2,2,2,2
48-02507,76,2,1,0,1,0,2,1,1,3731.1,N,7,10000.0,2,501,N,2,2,1,1
48-02507,4,2,N,4,8,2,8,1,1,3731.1,N,1,N,N,201,N,N,N,2,2
48-02507,76,2,4,0,1,0,N,1,1,3731.1,9,9,63800.0,7,501,N,2,2,2,2
48-02516,36,2,1,0,1,3,5,1,1,1338.4,6,9,60000.0,7,501,N,2,2,2,2
48-02101,54,1,1,4,8,0,3,1,1,357.4,16,6,123000.0,9,501,N,2,2,2,2
48-02101,11,2,N,1,8,4,6,1,1,357.4,N,3,N,N,178,N,2,2,2,2
48-02102,62,2,4,0,1,0,3,1,2,450.9,6,4,23900.0,4,116,N,2,2,2,2
48-02515,92,2,3,0,1,N,N,2,0,2134.8,N,5,18100.0,4,N,N,1,1,1,1
48-02101,60,2,3,0,1,0,N,1,2,357.4,N,6,32000.0,5,243,N,2,2,2,2
48-02507,6,2,N,0,1,3,5,1,2,3731.1,N,2,N,N,319,N,2,2,2,2
48-02516,68,2,1,0,1,0,2,1,1,1338.4,N,7,43000.0,6,501,N,2,2,2,2
48-02516,29,2,1,1,1,2,4,1,1,1338.4,10,9,0.0,0,309,N,2,2,2,2
48-02516,45,2,1,2,1,0,2,1,2,1338.4,16,9,55000.0,7,501,N,2,2,2,2
48-02101,66,2,1,0,1,0,2,1,1,357.4,N,9,2400.0,1,501,N,2,2,2,2
48-02510,49,1,1,0,1,2,4,1,1,3092.4,8,10,174000.0,9,501,N,2,2,2,2
48-02510,81,2,2,0,1,0,4,1,1,3092.4,N,5,9000.0,2,365,N,2,2,2,2
48-02510,38,2,6,0,1,0,N,1,1,3092.4,12,7,37000.0,6,279,N,2,2,2,2
48-02510,57,1,1,0,6,0,4,1,1,3092.4,9,7,150000.0,9,501,N,2,2,2,2
48-02510,79,2,4,0,3,0,N,1,1,3092.4,12,7,56000.0,7,459,N,2,2,2,1
48-02102,1,1,N,0,1,2,4,1,1,450.9,N,N,N,N,501,N,N,N,2,2
48-02102,58,2,1,0,1,0,2,1,1,450.9,N,7,0.0,0,501,N,2,2,2,2
48-02515,67,1,1,0,1,0,2,1,1,2134.8,10,9,248000.0,9,501,N,2,2,2,2
48-02507,75,1,1,0,1,0,2,1,2,3731.1,N,5,15100.0,3,139,N,2,2,2,2
48-02507,75,1,1,0,1,0,2,1,1,3731.1,N,9,45500.0,6,427,N,2,2,2,2
48-02101,27,2,1,0,1,3,5,1,1,357.4,12,9,0.0,0,247,N,2,2,2,2
48-02101,65,2,1,0,1,0,2,1,1,357.4,6,7,53200.0,7,501,N,1,1,2,2
48-02102,61,1,1,0,1,0,2,1,1,450.9,6,5,77900.0,8,459,N,2,2,2,2
48-02101,36,2,1,0,1,2,4,1,1,357.4,6,7,100000.0,9,501,N,2,2,2,2
48-02102,41,1,6,0,1,0,4,1,1,450.9,11,5,25000.0,4,293,N,2,2,2,2
48-02516,13,2,N,0,1,0,7,1,1,1338.4,N,3,N,N,87,N,2,2,2,2
48-02507,70,2,1,1,1,0,3,1,1,3731.1,12,10,517700.0,9,501,N,2,2,2,2
48-02516,32,1,1,0,2,1,3,1,2,1338.4,10,7,23000.0,4,215,N,2,2,2,2
48-02102,73,2,1,0,1,0,2,1,1,450.9,14,1,6000.0,2,144,N,2,2,2,2
48-02507,51,1,1,0,1,0,2,1,1,3731.1,6,8,32100.0,5,501,N,2,1,2,2
48-02510,5,1,N,0,1,1,2,1,1,3092.4,N,2,N,N,411,N,2,2,2,2
48-02516,63,2,1,0,1,0,3,1,1,1338.4,9,5,54000.0,7,501,N,2,2,2,2
48-02102,62,2,1,0,1,0,3,1,1,450.9,N,7,13000.0,3,126,N,2,1,2,2
48-02101,56,1,5,0,6,0,2,1,2,357.4,4,7,62000.0,7,501,N,2,2,2,2
48-02515,77,1,6,0,1,0,N,1,1,2134.8,N,9,25000.0,4,207,N,2,2,2,2
48-02510,71,1,1,0,1,0,2,1,1,3092.4,11,7,87000.0,8,501,N,2,2,2,2
48-02102,64,2,4,1,1,0,N,1,1,450.9,N,7,13500.0,3,102,N,2,1,2,2
48-02516,17,1,6,0,1,1,6,1,1,1338.4,3,4,2500.0,1,460,N,2,2,2,2
48-02507,49,2,4,4,1,0,3,1,1,3731.1,12,8,0.0,0,412,N,2,2,2,2
48-02102,78,2,1,0,1,0,2,1,1,450.9,N,5,314900.0,9,501,N,2,1,2,2
48-02101,80,2,1,0,1,0,2,1,1,357.4,N,5,30000.0,5,335,N,2,2,2,2
48-02101,33,2,6,1,1,0,4,1,1,357.4,3,5,27200.0,5,263,N,2,2,2,2
48-02101,24,1,6,0,1,1,3,1,2,357.4,10,4,8900.0,2,370,N,1,2,2,2
48-02101,45,1,1,1,8,0,3,1,1,357.4,4,1,45000.0,6,372,N,2,2,2,2
48-02101,9,1,N,0,1,2,3,1,2,357.4,N,3,N,N,195,N,2,2,2,2
48-02101,51,1,1,0,1,1,3,1,2,357.4,1,5,65000.0,8,453,N,2,2,2,2
48-02507,65,1,1,0,2,0,2,1,1,3731.1,10,9,57100.0,7,491,N,2,2,2,2
48-02515,59,1,2,0,1,N,N,2,0,2134.8,15,6,4800.0,2,N,N,1,1,2,1
48-02102,17,1,6,0,1,2,3,1,2,450.9,6,4,800.0,1,3,N,2,2,2,2
48-02510,45,1,1,0,1,2,4,1,1,3092.4,8,10,483000.0,9,501,N,2,2,2,2
48-02102,62,1,1,0,1,0,2,1,2,450.9,7,7,22000.0,4,129,N,2,2,2,2
48-02516,9,2,N,1,1,11,13,1,1,1338.4,N,3,N,N,203,N,2,2,2,2
48-02515,62,1,1,0,1,0,2,1,1,2134.8,11,11,215000.0,9,501,N,2,2,2,2
48-02515,61,1,1,0,1,0,3,1,1,2134.8,10,11,50000.0,7,355,N,2,2,2,2
48-02510,63,1,1,0,6,0,2,1,1,3092.4,9,10,104000.0,9,501,N,2,2,2,2
48-02507,52,1,1,0,1,0,2,1,1,3731.1,10,7,3800.0,2,43,N,2,2,2,2
48-02516,43,2,1,0,1,0,4,1,1,1338.4,10,8,40000.0,6,436,N,2,2,2,2
48-02516,62,2,1,1,1,0,3,1,1,1338.4,16,6,12300.0,3,501,N,2,2,2,2
48-02507,77,1,1,0,1,0,2,1,1,3731.1,N,4,65800.0,8,501,N,2,2,2,2
48-02516,44,2,1,0,1,1,6,1,1,1338.4,15,5,30000.0,5,460,N,2,2,2,2
48-02516,20,2,6,0,1,0,4,1,1,1338.4,14,7,13000.0,3,238,N,2,2,2,2
48-02102,92,1,3,0,1,0,3,1,2,450.9,N,9,12900.0,3,265,N,2,1,2,2
48-02515,44,1,1,1,1,2,5,1,1,2134.8,3,4,20000.0,4,129,N,2,2,2,2
48-02515,32,1,1,0,1,1,3,1,2,2134.8,1,5,43200.0,6,319,N,2,2,2,2
48-02515,27,1,6,0,1,0,N,1,2,2134.8,10,7,26740.0,5,202,N,2,2,2,2
48-02102,34,2,4,0,1,0,N,1,1,450.9,15,5,25000.0,4,188,N,2,2,2,2
48-02102,65,2,4,0,1,0,N,1,1,450.9,6,7,44600.0,6,369,N,2,2,2,2
48-02102,71,1,4,0,1,0,N,1,1,450.9,4,7,40400.0,6,331,N,2,2,2,2
48-02102,16,1,6,0,1,3,5,1,1,450.9,12,4,1800.0,1,252,N,2,2,2,2
48-02102,85,2,1,0,1,0,2,1,1,450.9,N,5,27000.0,5,467,N,2,2,2,2
48-02515,23,1,6,0,1,0,N,1,2,2134.8,4,9,68190.0,8,501,N,2,2,2,2
48-02515,55,1,1,0,1,0,2,1,1,2134.8,4,10,59200.0,7,501,N,2,2,2,2
48-02101,10,2,N,0,1,3,5,1,2,357.4,N,3,N,N,317,N,2,2,2,2
48-02507,88,1,1,0,1,0,2,1,1,3731.1,N,9,54400.0,7,501,N,2,2,2,2
48-02510,63,2,1,0,1,0,2,1,1,3092.4,13,7,50000.0,7,501,N,2,2,2,2
48-02101,32,2,6,0,1,2,3,1,2,357.4,3,7,6400.0,2,31,N,2,2,2,2
48-02510,47,1,1,0,1,0,2,1,1,3092.4,4,5,90000.0,8,501,N,2,2,2,2
48-02515,40,2,1,0,6,1,3,1,1,2134.8,11,12,120000.0,9,501,N,2,2,2,2
48-02510,74,1,4,0,1,0,N,1,1,3092.4,N,8,54200.0,7,447,N,2,2,2,2
48-02102,34,2,2,1,1,2,5,1,1,450.9,N,4,0.0,0,126,N,1,1,2,2
48-02515,40,2,4,0,1,1,2,1,2,2134.8,9,8,56000.0,7,319,N,2,2,2,2
48-02510,27,2,6,0,1,0,3,1,1,3092.4,15,5,8000.0,2,501,N,2,2,2,2
48-02507,77,2,3,0,1,0,N,1,1,3731.1,N,5,0.0,0,0,N,2,2,2,1
48-02515,63,1,1,0,1,0,3,1,1,2134.8,4,9,180000.0,9,501,N,2,2,1,2
48-02516,0,1,N,0,9,3,5,1,1,1338.4,N,N,N,N,180,N,N,N,2,2
48-02515,54,2,4,1,2,0,N,1,2,2134.8,N,5,0.0,0,0,N,2,2,2,2
48-02515,56,2,1,0,1,0,2,1,1,2134.8,4,9,109050.0,9,501,N,2,2,2,2
48-02515,25,2,1,1,2,0,2,1,2,2134.8,11,9,0.0,0,326,N,2,2,2,2
48-02515,40,1,4,0,1,1,2,1,2,2134.8,16,10,129000.0,9,501,N,2,2,2,2
48-02101,23,2,6,0,9,1,5,1,1,357.4,6,7,8000.0,2,501,N,2,2,2,2
48-02515,34,1,1,0,1,0,2,1,1,2134.8,4,9,105000.0,9,501,N,2,2,2,2
48-02516,35,2,4,0,2,2,4,1,1,1338.4,14,10,106000.0,9,414,N,2,2,2,2
48-02516,40,2,1,0,1,1,3,1,1,1338.4,11,10,65000.0,8,501,N,2,2,2,2
48-02101,54,1,1,0,1,0,2,1,1,357.4,9,9,100000.0,9,501,N,2,2,2,2
48-02507,30,2,6,0,2,1,2,1,2,3731.1,10,6,4600.0,2,26,N,2,2,2,2
48-02510,60,2,1,0,1,0,4,1,1,3092.4,N,5,0.0,0,191,N,2,2,2,2
48-02515,29,1,6,1,1,0,N,1,2,2134.8,3,4,23000.0,4,175,N,2,2,2,2
48-02515,40,1,1,0,1,3,5,1,2,2134.8,10,7,9600.0,2,58,N,2,2,2,2
48-02102,8,2,N,0,1,3,4,1,2,450.9,N,3,N,N,162,N,2,2,2,2
48-02102,40,2,1,3,1,0,2,1,2,450.9,15,6,40000.0,6,501,N,2,2,2,2
48-02102,55,2,1,0,1,0,3,1,1,450.9,10,7,97000.0,8,501,N,2,2,2,2
48-02510,73,2,3,0,1,0,N,1,1,3092.4,N,7,54200.0,7,443,N,2,1,2,2
48-02510,24,2,6,0,1,0,4,1,1,3092.4,14,9,29000.0,5,501,N,2,2,2,2
48-02102,53,2,1,0,1,0,5,1,1,450.9,11,11,45300.0,6,501,N,2,1,2,2
48-02102,75,2,1,0,1,0,2,1,1,450.9,N,9,33300.0,5,501,N,2,2,2,2
48-02510,12,2,N,0,1,2,3,1,1,3092.4,N,3,N,N,N,N,2,2,2,2
48-02102,66,1,1,0,1,0,2,1,1,450.9,N,5,17300.0,4,335,N,2,2,2,2
48-02102,22,2,6,0,1,0,5,1,1,450.9,13,7,25000.0,4,501,N,2,2,2,2
48-02507,70,2,1,0,1,0,2,1,1,3731.1,N,9,22000.0,4,501,N,2,2,2,2
48-02101,34,1,6,1,1,0,3,1,1,357.4,N,3,6500.0,2,228,N,1,2,2,2
48-02516,7,1,N,1,1,3,5,1,1,1338.4,N,2,N,N,490,N,2,2,2,2
48-02515,53,1,4,0,1,0,N,1,1,2134.8,3,5,53000.0,7,400,N,2,2,2,2
48-02510,30,1,6,0,1,0,N,1,1,3092.4,2,7,47000.0,6,358,N,2,2,2,2
48-02102,15,2,6,0,1,2,4,1,1,450.9,N,4,0.0,0,501,N,2,2,2,2
48-02507,56,1,1,0,2,0,4,1,1,3731.1,7,9,85000.0,8,501,N,2,2,2,2
48-02516,55,2,1,0,1,0,4,1,1,1338.4,N,5,0.0,0,501,N,2,2,2,2
48-02516,43,1,1,0,1,3,5,1,1,1338.4,4,8,83000.0,8,293,N,2,2,2,2
48-02510,31,1,1,1,1,3,5,1,2,3092.4,3,7,32500.0,5,107,N,2,2,2,2
48-02101,11,1,N,0,1,3,5,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02516,0,1,N,0,1,2,4,1,2,1338.4,N,N,N,N,194,N,N,N,2,2
48-02101,34,2,4,0,2,1,2,1,2,357.4,12,7,58500.0,7,333,N,1,2,2,2
48-02516,56,2,4,0,1,0,N,1,1,1338.4,6,7,168800.0,9,501,N,2,2,2,2
48-02102,26,2,6,0,1,0,6,1,1,450.9,11,5,19180.0,4,374,N,2,2,2,2
48-02102,59,1,6,0,1,0,3,1,1,450.9,N,5,0.0,0,0,N,2,2,2,2
48-02510,56,1,1,0,1,0,2,1,1,3092.4,5,8,45000.0,6,501,N,2,2,2,2
48-02102,7,2,N,1,1,4,6,1,1,450.9,N,3,N,N,118,N,2,2,2,2
48-02101,75,1,6,0,1,0,N,1,1,357.4,N,4,13000.0,3,107,N,2,2,2,2
48-02516,6,1,N,0,1,3,5,1,1,1338.4,N,2,N,N,456,N,2,2,2,2
48-02507,85,2,1,0,1,0,2,1,1,3731.1,N,7,50800.0,7,501,N,2,2,2,2
48-02101,13,2,N,1,8,4,6,1,1,357.4,N,3,N,N,178,N,2,2,2,2
48-02507,54,1,1,0,1,1,5,1,1,3731.1,4,10,120000.0,9,440,N,2,2,2,2
48-02510,22,2,6,4,9,0,3,1,1,3092.4,14,7,2700.0,1,481,N,1,2,2,2
48-02101,47,2,1,0,1,0,4,1,1,357.4,15,7,14400.0,3,328,N,2,2,2,2
48-02101,28,1,4,0,1,2,3,1,2,357.4,3,5,26700.0,5,130,N,1,2,1,1
48-02515,62,1,1,0,1,0,2,1,1,2134.8,7,7,108800.0,9,501,2,2,2,2,2
48-02102,11,2,N,0,1,1,3,1,1,450.9,N,3,N,N,311,N,1,2,2,2
48-02515,62,2,3,1,8,0,2,1,1,2134.8,4,4,32000.0,5,487,N,2,2,2,2
48-02516,11,2,N,0,1,2,4,1,1,1338.4,N,3,N,N,460,N,2,2,2,2
48-02510,75,1,1,0,1,0,2,1,1,3092.4,16,11,227700.0,9,501,N,2,2,2,2
48-02510,29,2,1,0,2,2,4,1,2,3092.4,14,5,0.0,0,214,N,2,2,2,2
48-02101,17,1,6,0,1,1,4,1,1,357.4,N,4,0.0,0,251,N,2,2,2,2
48-02101,0,2,N,0,1,1,3,1,2,357.4,N,N,N,N,145,N,N,N,2,2
48-02510,77,2,1,0,6,0,2,1,1,3092.4,N,9,314500.0,9,501,N,2,2,2,2
48-02515,17,2,6,0,1,3,5,1,1,2134.8,N,4,0.0,0,501,N,2,2,2,2
48-02507,25,2,6,0,2,0,2,1,2,3731.1,10,9,17800.0,4,243,N,2,2,2,2
48-02101,56,1,1,0,1,0,2,1,1,357.4,9,9,130600.0,9,501,N,2,2,2,2
48-02507,18,2,6,0,1,1,4,1,2,3731.1,14,4,5000.0,2,415,N,2,2,2,2
48-02102,73,2,1,0,1,0,2,1,1,450.9,N,9,97300.0,8,501,N,2,2,2,2
48-02102,60,2,1,0,1,0,2,1,1,450.9,N,7,40.0,1,501,N,2,2,2,2
48-02102,58,1,4,0,1,0,N,1,1,450.9,11,5,60000.0,7,456,N,2,1,2,2
48-02102,34,2,1,0,1,1,3,1,1,450.9,14,8,53000.0,7,501,N,2,2,2,2
48-02101,79,2,3,0,1,0,N,1,1,357.4,N,7,14100.0,3,116,N,2,2,2,2
48-02510,66,2,1,0,1,0,2,1,1,3092.4,N,10,55000.0,7,501,N,2,2,2,2
48-02101,60,2,4,0,9,0,N,1,1,357.4,14,7,60500.0,7,462,N,2,2,2,2
48-02516,67,2,1,0,1,0,2,1,1,1338.4,N,8,5400.0,2,501,N,2,2,2,2
48-02102,35,2,1,0,1,1,3,1,2,450.9,11,9,62500.0,7,492,N,2,2,2,2
48-02516,42,2,1,0,3,0,4,1,1,1338.4,N,3,0.0,0,304,N,2,2,2,2
48-02515,18,2,6,0,1,2,6,1,1,2134.8,N,4,0.0,0,253,N,2,2,2,2
48-02515,62,2,1,0,1,0,2,1,1,2134.8,N,11,11000.0,3,202,N,2,2,2,2
48-02516,45,1,1,0,1,0,5,1,2,1338.4,4,6,46000.0,6,240,N,2,2,2,2
48-02507,28,1,1,1,8,0,2,1,1,3731.1,1,5,65000.0,8,501,N,2,2,2,2
48-02515,56,2,1,0,1,0,2,1,2,2134.8,12,9,80000.0,8,501,N,2,2,2,2
48-02101,31,2,1,1,1,2,4,1,1,357.4,N,5,0.0,0,281,N,2,2,2,2
