SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,6,2,1,6,0,51-01301,17,0,2,82,2
1,N,2,1,0,0,17-03529,87,2,3,284,2
2,6,5,1,9,0,26-02702,71,0,2,230,2
1,4,6,2,8,0,17-03531,27,2,3,214,2
1,6,2,0,4,0,17-03529,49,0,3,372,2
1,1,1,1,2,0,51-01301,41,1,N,48,2
2,5,1,1,5,0,38-00100,76,0,3,231,2
2,6,2,1,0,0,17-03529,68,2,3,302,2
1,4,2,1,4,0,51-51255,41,2,2,291,2
2,4,4,1,7,0,06-08507,36,1,4,221,2
1,6,6,2,6,0,17-03531,13,2,7,96,2
1,6,3,2,8,0,19-01700,70,1,3,501,2
1,1,6,0,5,0,08-00803,16,4,2,428,2
2,1,2,2,7,1,51-51255,46,0,5,230,2
2,6,1,1,7,4,24-01004,60,1,6,369,2
1,5,1,1,4,0,38-00100,18,0,3,334,2
1,6,8,2,6,0,24-01004,57,2,2,45,2
1,4,2,1,9,0,24-01004,61,0,3,323,2
2,3,2,1,1,0,36-03710,36,0,2,428,2
2,1,2,2,4,4,36-03710,27,5,N,207,2
2,4,2,1,4,0,17-03529,72,0,2,392,2
1,6,2,1,0,0,17-03531,56,0,4,501,2
2,1,2,1,3,0,36-04010,38,1,3,116,2
1,6,2,1,1,0,08-00803,35,2,3,412,2
2,6,1,2,0,0,30-00600,37,0,6,501,2
2,5,2,2,3,0,13-04600,40,0,2,86,2
1,1,1,1,5,0,40-00200,65,N,11,258,2
1,6,8,1,5,0,01-01301,80,0,3,486,2
1,5,2,1,7,0,36-04010,50,3,4,146,2
1,6,1,1,0,0,19-01700,85,0,2,400,2
1,1,1,1,4,1,17-03529,67,0,6,122,2
1,6,2,2,1,0,40-00200,48,0,3,357,2
2,1,1,2,8,0,51-51255,95,N,2,295,2
1,6,4,1,N,0,40-00200,30,0,3,320,2
2,3,2,2,9,0,24-01004,25,0,3,392,2
2,1,2,1,7,0,51-51255,36,0,N,324,2
2,N,1,1,3,0,06-07502,11,2,2,143,2
2,6,1,1,3,0,01-01301,42,0,N,60,2
2,6,1,1,4,2,32-00405,61,1,2,366,2
2,1,3,1,0,0,06-08507,66,1,3,14,2
2,1,1,1,3,0,30-00600,32,0,4,285,2
1,6,1,1,5,0,17-03531,69,0,3,247,2
2,N,2,1,8,0,32-00405,22,1,2,317,2
1,3,2,2,1,0,38-00100,23,2,2,244,2
1,1,1,1,0,0,01-01301,37,0,2,149,2
1,6,2,1,5,1,17-03531,57,1,N,432,2
1,1,1,1,0,0,17-03531,18,0,2,201,2
2,6,1,1,8,0,30-00600,24,1,3,501,2
2,1,1,2,4,4,17-03529,37,0,3,55,2
2,6,1,2,4,0,06-08507,60,0,6,315,2
2,1,1,2,3,0,24-01004,56,1,2,434,2
2,4,1,1,1,0,29-01901,39,1,8,501,1
1,6,1,2,4,0,36-03710,54,4,5,3,2
2,6,1,1,6,0,01-01301,73,1,2,486,2
1,2,1,1,1,0,36-03710,24,0,4,92,2
1,5,8,1,5,0,29-01901,50,2,N,338,2
2,1,1,1,1,0,40-00200,56,0,N,15,2
1,2,1,1,2,0,13-04600,1,0,N,58,2
1,6,1,1,7,0,51-01301,36,0,2,51,2
2,1,2,2,3,1,38-00100,21,0,3,297,2
1,4,1,2,3,0,38-00100,52,0,5,377,2
2,4,2,2,5,0,06-08507,57,3,3,261,2
1,4,2,1,3,0,19-01700,50,0,2,190,2
2,1,1,2,1,0,36-03710,57,0,N,142,2
1,6,1,1,0,0,38-00100,50,0,3,193,2
2,6,1,1,7,0,19-01700,52,0,N,7,2
1,4,1,1,1,0,24-01004,61,2,2,435,2
2,1,1,2,5,3,13-04600,55,0,4,305,2
1,6,1,1,1,0,28-01100,33,0,3,379,2
2,6,1,1,2,0,24-01004,19,0,3,371,2
2,6,2,1,5,0,24-01004,16,0,4,167,2
1,6,2,1,5,0,40-00200,66,0,3,349,2
2,6,2,1,9,0,06-08507,58,0,4,188,2
2,6,2,1,0,3,32-00405,68,0,2,37,2
1,4,1,2,3,1,26-02702,25,0,3,403,2
2,6,2,1,3,4,38-00100,37,1,2,326,2
1,6,1,1,1,0,38-00100,28,3,2,75,2
1,6,1,2,5,0,24-01004,44,2,3,5,2
1,1,1,2,2,0,51-51255,21,2,4,270,2
1,6,2,1,1,4,40-00200,27,0,7,221,2
2,1,1,2,2,0,26-02702,32,0,2,254,2
2,3,1,1,9,0,17-03529,36,0,4,115,2
2,1,1,1,7,0,24-01004,30,1,3,273,2
1,6,7,1,3,0,28-01100,18,0,N,83,2
1,6,3,2,0,0,17-03529,92,1,3,220,2
1,3,6,2,3,0,36-03710,37,0,3,501,2
1,2,4,2,0,0,17-03531,30,0,2,380,2
2,6,1,1,5,0,17-03529,56,3,5,181,2
2,1,1,1,1,3,13-04600,59,2,5,243,2
2,4,6,0,6,0,36-03710,10,0,3,86,2
2,6,2,2,4,0,51-01301,46,3,N,428,2
1,3,2,1,6,0,30-00600,40,1,4,0,2
2,6,2,1,6,0,51-51255,36,0,N,423,2
2,6,1,2,5,0,51-51255,28,0,6,182,2
1,4,8,1,7,0,19-01700,44,N,2,152,2
1,6,1,2,1,0,24-01004,33,2,5,441,2
1,4,2,1,0,0,51-01301,61,1,3,5,2
1,1,6,2,4,1,30-00600,58,1,4,427,2
1,6,1,2,1,0,17-03531,68,0,2,0,2
1,6,1,2,0,0,17-03531,40,0,6,144,2
1,6,4,2,2,0,24-01004,46,0,4,501,2
2,6,9,1,0,0,01-01301,88,0,6,501,2
1,6,1,1,6,0,36-04010,26,2,N,85,2
1,1,1,1,7,0,40-00200,11,2,3,131,2
2,1,2,2,3,0,19-01700,52,1,5,35,2
1,6,1,1,6,0,24-01004,85,2,3,392,2
1,5,2,1,7,1,19-01700,38,0,5,176,2
1,6,2,1,5,0,13-04600,54,0,2,N,2
2,6,2,1,7,0,13-04600,32,4,3,102,2
2,2,9,2,4,0,30-00600,43,0,2,437,2
1,2,1,1,3,0,36-04010,27,1,4,367,2
1,6,1,1,3,0,08-00803,19,1,4,433,2
1,2,2,2,7,0,06-08507,51,1,6,473,2
1,6,1,1,8,2,51-01301,52,0,7,362,1
1,6,1,1,5,0,51-01301,29,0,3,222,2
1,3,2,2,7,0,51-51255,31,0,3,126,2
1,2,1,1,1,0,28-01100,28,3,3,501,2
2,1,1,1,2,0,17-03529,85,2,3,142,2
1,6,1,1,5,0,17-03531,8,2,N,286,2
1,1,1,1,2,0,19-01700,95,3,3,166,2
1,1,1,1,4,0,24-01004,77,0,5,263,2
1,6,1,2,5,0,29-01901,21,0,N,382,2
2,6,3,1,6,0,51-01301,16,0,N,151,2
1,6,2,1,8,0,19-01700,48,1,3,131,2
1,5,8,2,3,4,30-00600,94,4,5,144,2
1,1,6,2,0,0,17-03529,58,1,3,319,2
2,6,1,2,4,4,40-00200,26,0,4,424,2
2,5,2,1,3,0,17-03529,63,0,2,162,1
2,4,3,2,2,0,24-01004,37,0,4,23,2
2,N,1,1,6,4,36-03710,33,1,2,116,2
2,6,2,1,2,0,36-04010,36,0,2,480,2
1,2,9,2,5,0,17-03529,55,0,3,109,2
1,3,8,2,7,4,06-07502,13,0,4,349,2
2,3,2,2,0,0,40-00200,25,0,4,61,2
2,1,9,2,3,0,17-03531,57,1,5,0,2
2,1,2,1,2,0,30-00600,72,1,2,288,2
2,4,1,1,2,0,32-00405,20,0,2,201,2
2,2,2,1,5,0,06-08507,58,0,2,308,2
1,2,1,1,0,0,17-03531,43,0,N,208,2
2,6,8,1,2,0,06-07502,72,2,2,49,2
2,6,1,1,2,0,26-02702,31,0,2,219,2
1,3,6,1,6,0,28-01100,77,0,7,365,2
2,1,1,1,1,0,32-00405,59,0,5,105,2
2,1,2,2,3,0,13-04600,36,1,2,98,2
1,1,2,1,3,0,51-01301,32,1,4,376,2
1,6,5,2,4,0,36-04010,57,0,3,46,2
2,6,9,1,7,0,38-00100,47,0,N,200,2
2,6,1,2,0,1,19-01700,33,9,2,279,2
2,6,2,2,6,1,17-03529,30,0,3,410,2
1,2,7,1,2,0,13-04600,26,0,4,291,2
2,1,2,1,9,0,36-03710,32,0,3,302,2
2,1,9,2,4,0,28-01100,38,0,8,110,2
2,1,1,1,6,0,29-01901,77,0,N,8,2
1,2,6,1,0,0,38-00100,40,3,5,430,2
1,4,1,1,2,0,26-02702,27,0,2,492,2
1,6,1,2,4,0,17-03531,51,1,2,293,2
1,1,1,1,9,0,36-03710,53,0,2,173,2
2,6,4,2,0,0,51-01301,59,0,5,150,2
2,5,2,1,2,0,06-07502,28,7,2,338,2
2,1,9,2,5,0,36-03710,64,0,5,87,2
1,1,1,1,8,0,17-03529,23,0,N,430,2
1,5,2,2,8,0,51-01301,28,2,3,76,2
2,6,1,2,8,0,32-00405,52,0,4,74,2
2,1,3,1,5,0,38-00100,51,1,3,233,2
2,1,1,1,3,0,38-00100,49,0,7,202,2
1,1,1,2,2,2,38-00100,61,0,2,144,2
1,4,1,2,3,0,28-01100,27,1,3,220,2
2,1,1,1,4,3,30-00600,35,1,7,369,2
2,6,2,2,5,0,40-00200,51,2,N,291,2
1,6,2,2,1,0,51-01301,41,0,2,52,1
1,6,2,1,2,0,24-01004,36,0,4,157,2
1,1,2,2,6,0,38-00100,51,1,5,219,2
2,6,2,2,4,0,38-00100,47,1,5,501,2
2,1,1,1,0,0,36-04010,52,0,3,149,2
2,1,1,2,4,0,24-01004,70,0,11,439,2
2,6,1,2,7,0,30-00600,8,1,6,3,2
1,3,1,2,5,0,13-04600,84,0,3,354,2
1,6,2,2,2,0,17-03529,23,1,3,477,2
2,1,2,2,4,0,36-03710,2,0,5,394,2
1,4,1,1,6,0,51-01301,35,2,9,243,2
1,3,2,2,5,0,06-08507,50,3,3,306,2
1,1,1,2,6,0,38-00100,44,1,3,75,2
1,6,1,1,3,0,17-03529,74,0,5,384,2
2,1,1,1,9,0,24-01004,28,2,3,437,2
2,1,1,1,4,0,51-51255,17,1,N,362,2
1,4,2,1,N,1,19-01700,46,0,5,246,2
2,3,2,1,6,0,30-00600,34,0,2,138,2
2,4,5,1,3,0,36-04010,47,2,6,148,2
2,2,2,2,0,0,36-04010,24,0,4,489,2
1,6,4,2,2,3,17-03531,50,0,3,461,2
2,5,1,1,0,0,26-02702,44,N,2,96,2
1,1,2,1,1,0,51-51255,67,0,5,42,2
1,1,1,1,5,0,08-00803,30,0,3,54,2
1,6,2,1,7,0,24-01004,21,0,4,431,2
1,1,1,1,1,0,38-00100,37,0,2,212,2
1,6,8,1,3,2,36-03710,40,2,4,501,2
2,6,1,2,7,0,36-03710,66,1,4,501,2
1,1,1,2,0,0,01-01301,20,1,2,236,2
2,6,1,2,0,0,38-00100,94,0,12,237,2
1,1,9,1,0,2,06-07502,43,2,4,20,2
1,6,2,1,6,0,24-01004,38,1,2,256,2
1,1,2,1,5,0,28-01100,22,3,4,80,2
1,6,2,1,1,0,51-51255,13,0,2,166,2
2,6,1,2,3,0,36-04010,74,2,3,257,2
2,4,2,0,5,4,06-08507,43,0,3,273,2
1,6,1,1,4,1,17-03531,39,1,3,436,2
1,6,8,1,6,0,38-00100,75,1,5,200,2
2,1,2,1,8,0,06-08507,22,0,4,152,2
1,3,1,1,N,0,24-01004,11,0,2,339,2
1,3,1,1,4,0,36-03710,36,1,5,437,2
2,6,1,1,0,0,17-03531,20,0,2,134,2
2,6,8,2,5,0,51-51255,28,0,2,314,2
2,3,2,2,7,0,38-00100,67,0,2,167,2
1,6,3,1,6,0,01-01301,89,0,3,362,2
2,6,1,2,5,0,24-01004,40,0,2,69,2
2,6,3,2,5,0,01-01301,59,0,4,479,2
2,6,1,1,0,1,36-04010,49,0,4,223,2
1,6,2,2,5,0,51-51255,68,1,2,231,2
2,6,2,2,5,0,08-00803,54,0,4,453,2
1,6,1,2,4,0,30-00600,38,6,N,288,2
1,6,2,1,5,2,17-03529,62,0,3,474,2
2,6,3,2,0,0,30-00600,48,1,5,501,2
1,1,1,2,2,0,36-04010,70,0,2,180,2
2,6,1,2,6,0,28-01100,24,1,4,76,2
1,1,6,1,4,0,17-03529,17,0,2,317,2
1,2,2,2,2,2,17-03529,63,3,4,78,2
2,6,1,2,7,1,24-01004,52,0,4,194,2
2,1,1,1,2,0,36-04010,59,9,6,99,2
1,3,1,1,9,0,06-07502,50,2,2,294,2
1,1,1,2,5,0,24-01004,5,0,5,399,2
1,6,1,1,5,2,01-01301,29,0,5,138,2
2,1,6,1,2,0,51-51255,72,0,5,477,2
2,6,2,2,7,1,40-00200,45,1,5,150,2
1,1,2,1,4,0,17-03531,1,2,5,294,2
2,5,2,1,2,0,01-01301,23,0,7,3,2
1,1,2,2,4,0,28-01100,88,0,6,469,2
1,6,1,1,0,0,19-01700,26,0,3,344,2
2,1,2,1,3,0,17-03531,6,0,N,454,2
2,1,6,1,0,0,17-03529,27,0,2,59,2
2,6,1,1,4,0,36-04010,91,2,11,386,2
2,1,1,2,4,0,32-00405,24,0,4,148,2
2,1,2,1,4,0,40-00200,59,1,N,210,2
2,6,1,1,9,0,28-01100,31,2,3,156,2
1,6,1,1,4,0,29-01901,39,0,6,3,2
1,6,1,1,4,0,40-00200,78,7,2,352,2
2,4,1,1,0,0,36-03710,35,6,2,296,2
2,1,1,1,1,0,06-08507,50,2,6,307,2
1,6,2,1,0,0,17-03529,48,0,3,354,2
1,6,1,1,2,0,24-01004,30,0,N,159,2
2,6,1,2,2,0,24-01004,53,2,5,404,2
2,6,1,1,0,0,08-00803,73,6,4,316,2
1,1,2,2,7,0,28-01100,66,0,4,371,2
2,1,2,1,7,0,24-01004,81,0,3,312,2
2,1,2,1,3,0,30-00600,22,0,6,126,2
2,1,2,2,3,0,17-03529,52,0,5,113,2
1,6,2,2,7,0,28-01100,52,0,4,219,2
2,6,2,2,2,0,19-01700,28,1,4,256,2
2,1,1,1,5,0,51-51255,3,0,3,228,2
1,6,1,1,4,0,51-51255,29,0,5,11,2
1,6,1,2,2,0,28-01100,21,0,5,289,2
2,6,1,1,5,0,01-01301,43,0,3,0,2
2,1,1,1,8,0,36-03710,57,0,4,70,2
2,5,1,1,7,0,36-03710,60,0,3,9,2
1,1,2,1,6,0,38-00100,21,0,5,242,2
1,1,2,1,6,0,24-01004,63,2,4,58,1
1,3,2,2,6,0,08-00803,56,3,4,7,2
1,6,1,1,3,0,06-08507,20,2,2,48,2
1,6,1,2,4,0,36-03710,60,0,2,280,2
2,3,1,1,3,4,28-01100,37,2,3,143,2
2,1,1,1,7,0,24-01004,65,1,6,104,2
2,2,2,2,5,0,19-01700,41,0,4,490,2
1,1,1,2,7,0,13-04600,34,1,4,226,2
1,N,1,1,2,0,40-00200,36,2,2,53,2
2,6,2,1,9,0,17-03531,92,2,2,107,2
2,4,5,1,5,0,17-03529,32,0,5,314,2
2,6,1,1,5,0,32-00405,28,N,3,138,2
1,2,3,2,1,0,17-03531,50,2,3,501,2
1,4,1,1,1,0,29-01901,19,3,4,172,1
1,4,9,1,1,0,06-07502,27,0,4,501,2
1,1,6,1,6,0,17-03529,61,0,3,307,2
2,6,1,1,6,0,17-03531,26,0,2,352,2
2,1,1,1,7,0,29-01901,55,1,2,312,2
2,6,1,1,1,0,51-51255,76,0,4,477,1
2,4,2,1,0,0,06-07502,19,5,2,422,2
1,6,3,1,4,0,38-00100,22,0,8,360,2
2,N,1,2,2,0,01-01301,20,5,2,182,2
2,1,2,1,8,4,17-03531,68,4,3,291,2
2,6,1,2,5,0,38-00100,36,0,2,98,2
2,6,6,1,1,0,36-03710,65,0,2,488,2
1,6,1,2,2,0,17-03529,8,1,N,265,2
1,N,2,1,6,0,24-01004,82,0,4,454,2
2,6,1,1,6,0,17-03531,35,1,5,103,2
1,6,1,2,3,0,28-01100,32,0,3,78,2
2,6,2,1,1,0,51-01301,31,3,3,122,2
1,1,1,2,6,0,26-02702,22,0,3,365,1
1,6,2,1,6,0,36-04010,69,0,4,296,2
2,4,3,1,0,0,24-01004,31,0,2,108,2
2,1,2,2,1,0,32-00405,39,0,2,136,2
1,1,1,2,3,0,08-00803,17,0,5,501,2
1,1,1,2,4,0,38-00100,69,3,N,302,2
2,1,1,1,4,0,06-07502,36,2,6,398,2
1,6,3,1,6,0,19-01700,44,1,2,501,2
1,5,6,1,N,4,08-00803,37,0,N,258,2
2,1,2,1,0,0,36-03710,46,0,4,344,2
1,4,2,1,7,0,51-51255,29,0,2,231,2
1,1,3,2,4,0,38-00100,55,3,2,45,2
2,1,6,1,2,0,36-03710,36,3,2,114,2
1,4,1,1,0,0,06-08507,82,0,4,136,2
2,6,1,2,2,0,51-51255,36,0,N,75,2
2,1,1,2,3,0,32-00405,55,1,4,163,1
2,N,2,1,1,0,06-07502,50,7,4,268,2
1,6,2,2,2,0,28-01100,29,4,2,122,2
2,2,1,1,6,0,30-00600,24,0,3,259,2
2,6,1,1,4,0,38-00100,60,0,3,112,2
1,4,9,1,3,0,36-03710,60,1,5,80,2
2,6,1,1,3,0,01-01301,74,0,4,473,2
2,1,1,1,4,0,51-01301,50,0,4,263,2
2,2,1,2,3,0,17-03529,41,0,5,241,2
2,4,1,2,4,0,26-02702,45,3,6,296,2
1,6,1,2,4,0,28-01100,17,0,6,82,2
2,1,2,1,8,0,26-02702,56,0,N,334,2
1,1,1,2,4,0,32-00405,25,1,4,161,1
2,6,1,2,6,0,06-08507,22,1,10,298,2
2,1,1,2,4,0,38-00100,51,0,4,37,2
2,6,1,2,2,0,06-07502,20,2,3,78,2
2,4,2,1,0,0,28-01100,62,0,3,20,2
1,1,2,1,2,0,08-00803,31,1,11,484,2
1,6,2,2,2,0,13-04600,22,1,4,129,2
1,1,1,1,3,0,40-00200,41,4,4,228,2
2,1,6,1,2,0,24-01004,45,0,6,219,2
1,6,8,2,9,1,24-01004,51,0,2,58,2
1,1,2,2,4,0,17-03531,55,2,12,386,2
2,1,8,1,0,0,17-03529,68,0,2,155,2
2,6,1,2,9,0,28-01100,18,4,3,69,2
2,6,1,1,6,0,38-00100,38,0,4,146,2
2,6,1,1,8,0,19-01700,29,4,5,188,2
1,N,2,2,4,0,06-08507,64,4,4,138,2
1,1,2,1,6,4,26-02702,15,0,6,37,2
1,6,2,2,0,0,17-03529,35,0,5,254,2
2,6,1,1,7,0,06-07502,59,0,2,303,2
1,1,2,2,1,0,06-07502,46,0,N,343,2
2,6,6,1,8,0,06-08507,75,5,N,388,2
1,1,2,1,4,2,36-04010,30,0,6,293,2
1,1,1,1,9,0,01-01301,51,0,4,415,2
1,2,3,1,3,4,32-00405,49,0,2,2,2
2,3,1,2,3,0,06-08507,51,1,N,286,2
2,1,2,2,2,0,36-04010,4,0,N,262,2
1,5,2,1,4,0,17-03529,74,0,2,199,2
2,6,1,1,3,0,13-04600,27,0,6,132,2
1,1,1,1,6,0,36-03710,60,2,3,201,2
2,6,1,2,0,0,17-03529,2,2,2,329,2
2,6,1,1,6,0,06-07502,82,0,5,379,2
1,6,9,2,9,0,17-03529,69,0,5,459,2
2,6,1,2,6,0,17-03529,50,0,2,321,2
2,1,1,2,3,0,08-00803,6,2,3,400,2
2,3,6,2,9,0,29-01901,24,1,6,159,2
1,6,2,2,0,0,06-07502,21,2,2,230,2
2,6,1,2,8,0,38-00100,52,0,3,501,2
1,3,1,2,1,0,38-00100,77,1,N,170,2
2,1,1,1,2,0,51-51255,54,0,4,68,2
1,1,2,2,4,0,19-01700,43,0,7,370,2
2,6,2,1,5,0,24-01004,5,1,5,234,2
1,5,1,2,0,0,17-03529,44,0,4,307,2
2,5,1,2,4,0,24-01004,48,0,2,191,2
2,6,2,2,1,0,51-51255,83,0,3,56,2
1,6,2,1,5,0,24-01004,29,0,3,501,2
1,6,2,1,0,0,36-03710,39,0,5,345,2
2,6,2,2,7,0,29-01901,17,0,3,41,2
2,1,1,2,7,4,13-04600,31,0,5,244,2
2,6,1,2,6,0,13-04600,37,9,3,147,2
2,1,2,1,3,0,36-04010,49,0,7,263,2
2,1,1,1,1,0,28-01100,80,0,2,177,2
1,1,1,1,4,0,36-03710,22,3,5,209,2
1,5,9,2,9,0,38-00100,18,1,4,86,2
1,6,2,1,N,0,26-02702,20,0,3,288,2
1,1,1,2,2,0,26-02702,39,3,3,501,2
1,3,1,1,7,0,08-00803,25,0,2,145,2
1,1,1,2,0,0,51-51255,48,0,4,501,2
1,6,6,1,2,0,30-00600,25,0,5,25,2
2,N,8,2,0,0,30-00600,29,1,8,222,2
2,6,1,2,5,0,17-03531,24,1,3,202,2
2,4,1,2,7,0,06-07502,53,0,5,166,2
1,6,1,1,5,0,36-03710,19,4,N,282,2
2,3,2,1,8,1,24-01004,49,0,5,11,2
2,4,2,1,3,0,26-02702,35,0,5,501,2
1,4,2,1,4,1,08-00803,52,0,2,205,2
2,1,2,1,8,0,13-04600,38,0,3,214,2
1,6,1,1,0,0,38-00100,77,0,3,415,2
2,3,1,1,1,0,28-01100,35,5,N,278,2
1,1,9,1,0,0,19-01700,27,9,4,304,2
1,1,2,2,0,0,24-01004,55,0,5,30,2
2,N,6,1,8,1,08-00803,18,1,5,104,2
1,6,1,1,5,0,38-00100,3,2,5,161,2
1,1,2,2,6,0,36-04010,40,3,2,501,2
2,6,2,1,5,0,30-00600,39,0,3,422,2
1,1,1,2,5,0,28-01100,85,0,2,497,2
2,6,2,1,3,0,29-01901,66,0,4,4,2
1,4,2,1,0,0,13-04600,38,0,4,372,2
1,1,2,2,7,4,51-51255,31,1,N,305,2
2,1,1,1,7,0,17-03531,20,0,4,228,2
2,6,6,1,7,0,24-01004,21,1,4,328,2
1,1,1,1,2,0,17-03529,36,0,5,428,2
1,2,1,2,4,0,40-00200,27,0,3,501,2
2,6,4,2,1,0,17-03531,22,0,5,207,2
1,1,1,1,2,1,36-04010,26,0,2,319,1
2,4,1,1,9,3,29-01901,28,1,8,219,2
1,4,2,2,2,0,17-03531,9,0,3,487,2
1,1,1,1,1,0,36-04010,50,1,6,148,2
1,1,2,1,2,0,06-07502,14,0,3,155,2
2,6,2,1,6,0,51-01301,44,4,3,N,2
1,1,1,1,5,0,24-01004,31,1,8,154,2
1,6,2,1,2,3,38-00100,32,2,2,362,2
2,6,2,1,3,0,51-51255,34,2,7,307,2
2,1,2,1,7,0,13-04600,65,0,6,341,2
1,1,1,1,2,0,06-08507,18,1,2,174,2
2,1,1,1,2,0,17-03529,29,0,2,404,1
2,4,1,1,0,0,06-08507,4,1,3,501,2
2,1,2,1,0,0,06-08507,40,0,5,453,2
1,6,2,2,3,0,51-01301,38,0,4,460,2
2,4,6,2,1,0,13-04600,59,1,5,273,2
1,3,2,1,7,0,06-07502,30,0,3,81,2
2,N,1,2,5,0,51-01301,10,3,8,453,2
2,6,2,1,1,0,38-00100,51,1,2,276,2
2,3,1,2,9,0,51-51255,44,0,2,154,2
1,6,1,1,3,0,24-01004,17,2,2,291,2
2,N,2,1,3,0,17-03531,54,0,5,229,2
2,4,1,1,4,0,28-01100,83,2,4,159,2
2,6,2,1,0,0,38-00100,47,2,6,N,2
2,6,1,2,0,0,17-03529,41,3,3,142,2
1,1,2,1,N,0,19-01700,25,1,3,292,2
2,6,2,2,6,0,51-51255,32,0,2,162,2
1,1,1,1,3,0,51-51255,44,0,N,124,2
2,6,2,2,9,0,40-00200,26,0,4,476,2
2,3,6,1,7,0,28-01100,39,2,5,231,2
1,N,1,1,7,0,06-08507,17,0,5,158,2
2,6,2,2,8,0,17-03531,34,N,7,141,2
2,6,1,1,1,0,06-08507,18,1,2,501,2
2,3,1,1,0,0,06-08507,71,1,2,501,2
2,4,2,2,4,0,38-00100,38,N,N,60,2
2,1,2,1,1,1,36-03710,63,5,4,501,2
2,6,1,1,5,0,08-00803,22,0,2,473,2
2,6,1,2,5,0,30-00600,26,1,2,296,2
2,1,1,1,1,0,06-07502,22,0,2,89,2
1,6,2,2,2,0,30-00600,53,0,3,318,2
2,6,2,2,6,0,06-07502,47,1,2,9,2
2,6,6,2,N,0,36-03710,80,1,2,46,2
1,6,1,1,0,0,40-00200,52,0,6,501,2
1,2,1,2,7,0,17-03529,32,0,2,406,2
1,1,6,1,1,0,30-00600,44,3,2,362,2
1,1,1,1,0,0,24-01004,26,1,5,211,2
2,6,1,1,0,0,32-00405,69,0,3,501,2
2,6,1,1,5,0,17-03531,53,0,4,318,2
1,1,2,2,0,0,30-00600,29,0,3,393,2
2,1,2,1,2,0,24-01004,58,0,5,233,2
1,6,6,2,6,0,17-03529,29,2,4,341,2
1,3,8,1,0,2,17-03531,45,1,2,59,2
2,6,1,2,0,0,17-03529,19,0,N,400,1
2,1,9,1,5,0,24-01004,60,0,2,211,2
1,6,2,1,0,0,17-03529,5,2,4,214,2
2,6,9,1,2,0,24-01004,29,0,4,391,2
1,6,2,1,0,0,29-01901,53,1,3,266,2
1,6,2,2,1,0,36-03710,46,0,5,26,2
2,6,2,2,5,0,24-01004,89,0,5,109,2
2,6,9,2,5,0,30-00600,41,1,5,501,2
2,4,2,2,4,0,36-04010,15,3,3,48,1
2,4,6,2,2,0,13-04600,66,0,5,99,2
2,N,8,1,6,0,17-03531,22,3,10,161,2
1,6,1,2,3,0,01-01301,43,0,5,91,2
1,4,1,2,4,0,08-00803,32,0,2,366,2
2,1,3,1,4,0,38-00100,21,2,2,204,2
2,6,2,1,5,3,19-01700,49,0,2,405,2
1,1,1,2,1,0,19-01700,59,0,2,184,2
2,5,2,1,2,0,32-00405,67,N,4,15,2
2,6,1,1,2,0,17-03529,42,1,3,324,2
2,1,1,2,7,0,38-00100,62,0,3,166,2
2,6,1,1,4,0,24-01004,10,0,6,135,2
2,6,2,1,5,3,40-00200,49,0,2,85,2
1,6,2,1,4,0,32-00405,16,0,4,469,2
1,6,6,1,5,0,51-01301,45,7,7,18,2
2,6,2,2,5,0,51-51255,38,5,3,62,2
2,3,3,2,5,0,24-01004,15,1,3,128,2
1,4,6,1,7,0,51-51255,59,0,3,41,2
1,1,1,1,7,4,24-01004,93,0,2,37,2
2,6,2,1,1,1,13-04600,64,0,12,66,1
1,6,1,1,0,0,24-01004,54,2,2,501,2
2,1,1,1,6,0,06-08507,30,2,5,214,2
1,2,7,2,3,0,17-03529,14,1,3,228,2
1,6,2,2,0,0,30-00600,64,0,2,501,2
1,6,1,1,2,0,32-00405,30,0,3,487,2
1,6,1,1,N,0,36-03710,34,0,2,501,2
2,6,2,2,N,0,19-01700,31,3,2,394,2
1,6,2,1,0,0,40-00200,29,0,2,365,2
2,6,2,2,4,0,51-01301,36,0,2,241,2
1,6,2,1,5,0,30-00600,15,0,4,468,2
2,6,1,2,2,0,01-01301,35,0,2,464,2
2,1,2,1,4,0,38-00100,37,0,3,331,2
2,5,2,1,4,0,38-00100,62,2,4,501,2
1,6,2,2,1,0,36-03710,33,0,4,248,2
2,6,2,2,1,0,29-01901,16,0,4,147,1
2,5,6,1,1,0,24-01004,38,0,6,62,2
1,6,2,2,1,0,51-51255,43,0,2,397,2
2,1,2,1,0,0,19-01700,48,2,5,136,1
2,3,2,1,1,1,28-01100,76,0,3,379,2
2,3,2,1,2,1,24-01004,70,0,2,331,2
1,1,1,2,0,0,17-03529,63,0,4,236,2
2,6,2,2,4,0,36-04010,46,0,2,44,2
2,6,1,2,2,1,38-00100,51,4,4,134,2
2,6,1,1,4,1,06-07502,53,0,7,129,2
2,1,1,1,7,0,17-03529,28,0,2,308,2
2,1,9,2,7,0,06-08507,55,0,3,290,2
2,1,3,1,6,0,24-01004,87,0,N,311,2
1,6,1,1,1,0,36-03710,24,1,4,466,2
1,6,1,1,4,0,38-00100,29,2,4,283,2
1,6,1,1,4,0,24-01004,61,0,N,501,2
2,1,2,2,4,0,30-00600,39,1,2,501,2
1,6,1,1,5,0,17-03531,60,3,N,344,2
