SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
2,3,1,2,0,0,40-00200,60,2,3,102,2
1,1,5,1,2,0,40-00200,57,0,2,68,2
1,6,1,1,8,0,24-01004,23,0,2,501,2
2,1,1,1,9,0,24-01004,45,0,2,501,2
1,N,1,1,N,0,06-07502,1,1,4,299,2
2,6,2,1,N,0,01-01301,26,0,6,42,2
1,1,1,2,8,0,30-00600,54,2,5,501,2
2,1,1,1,9,0,08-00803,64,0,2,501,2
1,N,6,2,9,0,06-08507,12,0,2,501,2
1,1,2,2,0,0,17-03531,60,0,3,0,2
1,N,1,1,7,0,51-01301,12,3,5,501,2
1,6,1,1,6,0,19-01700,29,0,6,424,2
1,N,1,1,8,0,24-01004,0,0,7,501,2
1,6,1,0,0,0,26-02702,22,2,5,N,2
2,N,1,2,N,0,30-00600,7,2,4,463,2
2,6,2,1,1,0,17-03529,34,0,N,501,2
1,1,2,1,7,0,13-04600,39,2,3,501,2
2,6,2,0,2,0,01-01301,18,0,3,N,1
2,N,1,1,4,0,06-08507,0,0,3,194,2
2,3,1,1,8,0,26-02702,84,N,N,501,2
2,1,1,1,8,0,06-08507,40,1,3,501,2
2,2,2,2,3,0,01-01301,32,4,5,91,2
1,N,9,1,4,1,24-01004,8,4,6,192,2
2,N,2,0,6,0,26-02702,4,0,4,N,2
2,N,2,2,1,1,13-04600,13,1,2,187,2
1,4,1,1,5,0,24-01004,66,0,N,404,2
2,1,1,1,9,0,51-51255,38,0,2,501,2
1,1,1,1,0,0,30-00600,60,0,2,429,2
1,1,1,1,N,0,40-00200,64,0,2,501,2
1,1,2,2,0,0,28-01100,60,1,3,244,2
2,5,2,1,2,0,13-04600,59,0,N,94,2
1,6,1,2,2,0,28-01100,18,0,N,90,2
2,1,1,2,5,0,38-00100,71,1,2,190,2
1,1,9,1,7,0,24-01004,70,0,3,501,2
1,1,8,2,4,0,29-01901,45,0,2,501,2
2,6,9,2,0,0,06-08507,34,0,2,501,2
2,6,1,2,4,0,19-01700,71,0,N,337,2
2,3,9,1,8,0,06-07502,68,0,N,501,2
1,6,1,1,2,0,06-07502,58,N,N,208,2
1,1,3,2,N,0,40-00200,71,0,2,68,2
1,N,1,1,9,0,38-00100,12,0,2,501,2
1,6,2,0,0,0,13-04600,20,4,5,N,2
2,6,1,2,2,0,36-03710,25,0,4,63,2
1,3,1,1,0,4,38-00100,72,0,N,231,2
1,1,1,1,2,0,51-51255,54,0,2,201,1
1,6,1,2,0,0,51-51255,39,0,N,501,2
1,4,1,1,2,1,06-08507,61,N,N,501,2
2,1,1,1,N,0,40-00200,60,2,4,122,2
1,5,6,1,N,0,06-07502,87,N,N,501,2
1,N,1,1,N,0,38-00100,5,0,3,186,2
2,6,1,1,7,0,17-03529,30,2,4,501,2
1,N,1,1,5,0,19-01700,12,2,4,264,2
2,6,2,2,2,0,13-04600,18,0,N,N,2
2,1,2,2,2,0,36-04010,42,0,2,75,2
2,1,1,1,N,0,30-00600,38,0,5,501,2
1,1,2,1,N,0,36-04010,55,1,3,501,2
1,2,3,2,8,0,30-00600,89,0,N,466,2
1,N,2,2,4,0,01-01301,10,1,3,403,2
1,2,2,1,4,4,17-03531,72,0,N,48,2
1,4,2,2,7,0,29-01901,60,0,N,501,2
1,1,2,2,0,0,29-01901,64,0,2,102,2
2,6,1,2,4,0,51-01301,20,0,N,152,2
2,1,1,2,2,0,19-01700,59,0,2,90,2
2,1,2,1,1,0,28-01100,65,0,4,153,2
1,3,1,1,9,0,06-07502,56,0,N,501,2
1,6,2,1,3,0,29-01901,31,2,4,241,2
1,N,1,1,2,0,19-01700,6,2,5,74,2
2,N,1,2,0,0,38-00100,6,3,4,0,2
1,6,2,1,5,0,28-01100,19,0,N,452,2
2,4,1,2,1,0,32-00405,63,N,N,37,2
1,1,6,0,3,0,51-01301,47,0,3,N,2
1,1,1,1,1,0,32-00405,37,1,3,258,2
1,6,1,0,2,0,17-03529,19,0,3,N,2
2,3,3,2,2,0,40-00200,84,1,3,224,2
2,1,2,1,4,0,17-03529,43,0,2,405,2
2,N,1,1,0,0,30-00600,4,3,6,199,2
2,1,2,1,N,0,01-01301,53,1,2,266,2
1,6,1,1,2,0,40-00200,35,N,N,68,2
1,1,1,2,8,0,51-01301,25,2,3,501,2
1,6,8,2,4,0,36-03710,24,N,N,190,2
1,1,1,2,8,0,24-01004,39,2,3,501,2
2,1,1,1,N,0,08-00803,57,0,4,204,2
1,1,8,2,8,0,06-08507,23,1,3,501,2
2,5,2,1,7,2,17-03531,76,0,3,499,2
2,6,1,2,N,0,06-08507,49,0,N,501,2
2,6,2,0,2,0,17-03531,22,N,N,118,2
2,4,6,2,2,0,06-08507,21,0,N,76,2
2,6,1,1,N,1,08-00803,16,0,N,0,2
1,1,6,2,N,0,06-08507,63,0,2,54,2
1,6,8,1,3,0,36-03710,30,2,4,97,1
2,6,2,0,0,0,36-03710,85,0,2,N,2
1,N,1,2,2,0,40-00200,12,3,4,182,2
2,6,1,2,N,0,06-07502,20,0,N,168,2
1,N,2,1,3,0,17-03531,2,0,3,254,2
1,1,2,1,2,0,32-00405,41,3,5,60,2
1,4,2,1,8,0,36-03710,48,0,2,501,2
1,N,9,2,2,0,40-00200,6,1,3,74,2
1,1,2,1,7,0,51-51255,36,0,2,501,2
2,1,1,1,4,0,06-08507,60,0,2,46,2
2,6,1,1,0,0,29-01901,29,0,N,501,2
2,1,8,2,2,0,32-00405,30,2,5,148,2
2,1,1,1,2,0,08-00803,46,2,4,501,2
2,6,1,1,8,0,08-00803,50,0,N,501,2
2,N,1,2,1,0,36-04010,0,0,6,501,2
1,N,1,2,N,4,19-01700,6,2,4,177,2
1,N,1,1,0,0,06-07502,3,2,4,86,2
1,6,2,0,2,0,28-01100,18,0,N,N,2
2,6,1,1,9,0,30-00600,25,0,N,501,2
1,4,1,1,2,0,19-01700,51,0,N,501,2
2,4,2,2,N,0,28-01100,66,0,3,357,2
2,6,1,1,N,0,19-01700,28,0,5,232,2
2,6,1,2,7,0,24-01004,29,0,N,501,2
2,4,2,1,8,0,17-03529,64,N,N,501,2
2,6,1,1,9,0,24-01004,35,0,N,501,2
1,6,8,1,N,1,36-03710,70,0,N,242,2
1,N,2,1,4,0,17-03531,13,2,3,45,2
2,6,1,1,2,0,19-01700,59,0,N,118,2
1,4,9,1,4,4,32-00405,50,0,N,261,2
2,6,1,1,9,0,24-01004,37,0,N,501,2
2,6,1,1,2,0,28-01100,28,1,3,501,2
1,4,1,2,9,0,51-01301,66,N,N,501,2
1,4,1,2,8,0,51-01301,59,N,N,501,2
2,1,1,1,4,0,30-00600,58,2,6,501,2
2,N,1,2,N,2,30-00600,6,3,5,144,2
2,1,1,1,1,0,24-01004,75,1,2,501,2
2,6,2,1,7,0,36-04010,18,0,N,501,2
2,1,1,1,0,0,38-00100,30,0,3,462,2
2,4,1,1,0,0,06-08507,36,N,N,287,2
2,6,2,0,3,0,51-51255,33,N,N,102,2
2,6,1,1,0,0,40-00200,36,0,N,501,2
2,6,1,1,0,0,26-02702,55,0,N,501,2
1,1,9,1,9,0,40-00200,33,2,3,501,2
2,1,6,1,7,0,06-08507,31,0,2,501,2
1,1,1,2,3,0,51-01301,47,0,2,322,2
2,N,1,0,2,0,40-00200,4,3,5,N,2
2,1,2,2,4,0,17-03531,52,0,2,501,2
1,N,1,2,N,1,40-00200,0,0,3,300,2
1,N,1,1,7,0,08-00803,8,1,3,501,2
2,6,2,2,7,0,17-03529,20,1,4,387,2
1,6,1,1,9,0,51-01301,35,0,2,501,2
2,6,1,2,4,0,08-00803,35,0,N,120,2
1,6,6,1,9,0,06-08507,59,0,N,501,2
2,1,2,1,4,0,29-01901,63,1,2,12,2
2,1,1,2,1,0,30-00600,61,0,2,405,2
1,1,1,2,N,0,17-03529,66,3,5,476,2
2,6,8,0,3,4,36-03710,16,0,N,116,2
2,1,2,2,4,0,36-03710,68,2,5,244,2
2,6,1,2,N,0,38-00100,18,0,N,501,2
2,1,1,0,0,0,26-02702,43,0,2,N,2
1,N,9,2,7,0,40-00200,10,0,8,174,2
1,6,2,2,N,0,08-00803,24,2,4,501,2
1,6,2,0,0,0,36-04010,34,0,N,N,2
1,6,1,2,N,0,06-08507,23,N,N,501,2
1,6,1,1,6,0,51-01301,43,0,N,501,2
2,N,2,1,9,0,36-04010,4,0,6,501,2
1,1,2,2,0,1,28-01100,49,0,4,116,2
2,1,2,1,8,1,32-00405,50,1,3,199,2
2,6,1,1,4,4,30-00600,20,1,2,188,2
2,1,1,1,7,0,08-00803,45,0,3,501,2
2,4,6,2,8,1,19-01700,46,0,N,319,2
2,N,1,1,1,0,38-00100,10,2,4,162,1
2,4,1,1,9,0,30-00600,58,0,N,501,2
2,6,2,1,4,0,17-03531,58,0,3,151,2
1,6,2,1,2,0,28-01100,36,N,N,151,2
1,N,2,1,N,0,01-01301,8,2,8,501,2
1,6,1,2,6,0,08-00803,59,1,4,501,2
2,1,1,1,9,1,30-00600,45,2,3,501,2
1,1,1,1,0,0,51-01301,35,0,2,N,2
1,6,1,2,6,0,06-07502,74,N,N,501,2
1,1,1,2,4,0,51-01301,61,3,6,501,2
2,4,1,2,6,0,30-00600,47,0,N,263,2
2,N,1,2,N,0,51-51255,7,3,4,497,2
2,3,1,2,4,1,38-00100,81,0,2,473,2
1,N,2,2,2,0,17-03531,55,0,5,98,2
2,N,1,2,4,0,19-01700,10,0,4,11,2
2,N,2,2,5,0,28-01100,13,2,4,92,2
1,3,2,0,N,0,17-03529,85,N,N,N,2
2,1,1,2,3,0,38-00100,45,2,4,59,2
2,6,6,1,3,1,51-51255,53,0,N,404,2
1,1,1,2,3,0,32-00405,59,1,4,432,2
1,1,6,1,8,0,17-03529,67,0,2,501,2
1,1,2,1,0,0,36-04010,47,0,2,460,2
2,N,1,2,6,0,51-01301,9,0,4,444,2
2,1,2,1,2,0,36-04010,50,2,4,344,2
2,N,1,1,N,0,06-07502,11,2,4,112,2
2,1,6,1,N,0,51-01301,69,0,2,501,2
1,4,1,1,1,4,51-51255,17,0,N,285,2
2,1,2,1,2,0,36-04010,69,3,5,75,2
2,1,1,2,3,0,19-01700,66,1,2,183,2
2,1,1,1,4,0,38-00100,63,3,5,501,2
2,N,9,1,5,0,06-08507,4,2,4,25,2
1,6,1,0,0,0,24-01004,19,0,2,N,2
2,4,6,1,1,0,24-01004,52,N,N,501,2
1,1,1,1,1,0,24-01004,65,0,5,501,2
1,1,9,2,N,0,08-00803,48,0,2,501,2
2,1,6,2,N,4,06-07502,31,0,2,8,1
1,1,1,1,N,0,08-00803,47,4,5,501,2
2,1,2,1,4,0,36-04010,56,0,2,501,2
2,6,2,2,2,1,30-00600,27,N,N,234,2
1,6,1,1,8,0,38-00100,45,2,4,501,2
2,1,1,2,1,0,24-01004,37,0,2,15,2
2,1,1,2,N,0,51-51255,41,2,3,501,2
1,4,6,1,8,0,24-01004,59,N,N,501,2
1,2,1,1,7,0,38-00100,57,4,6,438,2
1,1,1,1,2,0,30-00600,64,4,6,501,2
2,N,6,2,N,0,24-01004,8,2,4,501,2
1,N,1,1,5,0,06-07502,32,1,5,501,2
1,N,6,2,4,0,13-04600,3,2,4,243,2
2,1,1,1,9,0,06-08507,45,3,5,501,2
1,5,2,1,1,0,01-01301,57,0,N,308,2
2,1,1,1,8,0,24-01004,53,0,2,501,2
2,3,1,2,N,0,08-00803,80,0,N,186,2
2,1,1,2,N,4,24-01004,94,2,4,170,2
2,6,2,2,0,0,36-03710,54,0,N,0,2
1,2,1,2,7,0,51-01301,84,3,5,464,2
1,1,1,2,4,0,24-01004,72,1,2,434,2
2,1,1,1,6,0,06-07502,49,0,2,501,2
1,1,1,1,6,0,30-00600,44,0,2,463,2
2,1,2,1,7,0,28-01100,35,0,2,501,2
2,1,6,1,2,0,24-01004,36,3,5,501,2
1,N,1,2,N,4,32-00405,3,2,4,238,2
2,6,2,1,9,0,51-51255,26,N,N,501,2
2,1,1,1,8,0,51-51255,41,1,3,501,2
2,6,1,2,7,0,38-00100,37,0,N,501,2
1,1,2,2,0,0,17-03531,52,0,2,22,2
1,1,1,2,8,0,08-00803,28,1,6,501,2
2,5,1,1,2,0,51-01301,25,0,N,427,1
1,N,6,1,7,0,51-01301,2,3,5,501,2
1,1,2,2,0,0,17-03529,82,1,3,345,2
2,4,1,1,1,0,51-01301,29,0,N,501,2
1,6,2,0,0,0,13-04600,18,N,N,N,2
2,1,1,2,N,0,30-00600,51,0,2,340,2
1,1,1,1,8,0,08-00803,47,0,2,501,2
2,1,2,2,0,0,36-04010,32,3,5,69,2
1,6,1,0,3,0,38-00100,21,0,2,N,2
2,1,3,1,3,0,40-00200,59,0,2,501,2
2,N,8,1,0,0,32-00405,4,1,3,121,1
1,1,2,1,9,0,51-51255,68,4,6,501,2
2,1,1,2,9,0,19-01700,58,0,2,501,2
2,N,1,2,0,0,38-00100,2,0,4,91,2
2,1,6,2,0,0,06-07502,54,0,2,202,2
2,1,2,1,3,1,17-03531,42,0,2,242,2
2,1,1,1,8,0,06-08507,46,0,2,501,2
1,6,2,1,4,0,36-04010,18,N,N,9,2
1,1,2,1,6,0,28-01100,51,0,2,501,2
2,1,6,1,9,0,06-08507,59,0,2,501,2
1,6,2,1,2,0,29-01901,31,0,N,167,2
1,6,1,2,1,0,30-00600,39,0,N,38,2
1,1,2,1,N,0,36-04010,23,0,4,501,2
1,6,9,0,4,0,08-00803,22,0,N,N,2
1,1,8,1,N,0,36-03710,52,0,2,136,2
1,6,1,0,1,0,08-00803,18,0,N,N,2
2,6,2,2,7,0,36-04010,26,N,N,501,2
2,1,1,1,5,0,32-00405,69,2,3,320,2
2,1,1,1,9,0,06-08507,54,0,2,501,2
1,1,1,0,2,0,26-02702,64,2,3,189,2
2,6,1,1,1,0,24-01004,38,1,3,501,2
2,N,2,1,6,0,28-01100,13,3,5,341,2
2,N,1,2,5,0,40-00200,13,2,4,482,2
1,1,1,2,9,0,30-00600,30,0,3,501,2
2,1,1,2,7,0,06-08507,57,0,2,501,2
2,4,3,1,4,0,30-00600,48,0,N,233,2
1,6,1,1,6,0,06-07502,65,1,3,501,2
1,6,1,2,6,0,38-00100,47,0,N,339,2
1,1,2,1,9,0,17-03531,44,0,3,501,2
1,4,2,2,5,0,17-03531,34,0,N,53,2
1,N,2,1,N,0,36-04010,2,1,2,116,2
1,2,1,1,8,0,24-01004,49,N,N,501,2
2,1,1,2,3,0,32-00405,57,0,2,496,2
2,4,2,2,4,0,36-04010,46,2,4,178,2
1,N,2,2,6,0,01-01301,4,5,7,303,2
1,2,1,2,8,0,06-08507,71,1,4,501,2
2,1,1,1,4,0,30-00600,60,0,2,199,2
1,N,2,0,0,0,17-03529,0,3,4,0,2
2,4,1,1,0,0,38-00100,39,2,4,501,2
1,6,8,1,4,0,32-00405,53,N,N,157,2
1,3,1,1,7,0,08-00803,72,0,2,501,2
1,N,1,2,1,0,36-03710,8,0,4,380,2
1,4,1,1,9,0,24-01004,72,0,N,501,2
2,4,1,2,5,0,38-00100,61,0,3,240,2
1,6,2,1,0,0,17-03531,62,0,N,501,2
1,3,1,1,4,0,38-00100,78,0,N,198,2
1,5,1,1,7,0,24-01004,56,3,5,501,2
2,6,2,2,0,0,19-01700,26,0,N,261,2
1,6,1,2,4,0,38-00100,51,7,N,208,2
1,6,1,1,N,0,30-00600,71,0,2,58,2
1,N,2,2,1,0,51-01301,0,2,4,228,2
2,1,6,1,9,0,51-01301,34,0,2,501,2
2,N,2,2,2,0,13-04600,9,2,4,75,2
2,6,2,1,2,0,01-01301,15,2,4,90,2
1,N,1,2,6,0,38-00100,3,1,3,463,2
1,1,1,1,4,0,24-01004,57,0,2,501,2
1,6,1,1,6,0,19-01700,37,0,N,355,2
1,N,1,1,1,2,30-00600,3,3,6,206,2
1,1,1,1,9,0,24-01004,75,1,3,501,2
1,6,1,2,5,0,08-00803,21,0,4,228,2
2,6,1,0,3,0,08-00803,21,0,3,N,2
1,1,1,1,1,0,24-01004,44,2,4,501,2
2,4,1,1,N,0,51-51255,55,N,N,501,2
1,1,1,1,2,0,32-00405,53,0,2,352,2
2,3,1,1,5,0,51-01301,59,0,3,501,2
2,3,1,1,N,0,19-01700,58,0,2,307,2
1,6,1,1,9,0,24-01004,17,0,2,501,2
2,1,1,1,N,0,08-00803,82,0,2,501,2
1,1,1,1,6,0,38-00100,68,0,2,25,2
1,1,1,2,2,0,06-08507,50,0,2,501,2
2,6,2,0,1,0,36-04010,63,0,3,1,2
1,1,2,1,9,0,17-03529,24,0,3,501,2
1,4,5,1,9,0,06-08507,62,0,N,501,2
2,1,8,2,2,0,32-00405,88,1,3,28,2
1,N,1,2,4,0,38-00100,13,2,4,38,2
2,4,2,1,2,1,28-01100,61,0,2,213,2
2,4,1,1,6,0,24-01004,45,0,3,501,2
2,N,6,1,N,0,51-51255,13,1,5,501,2
2,6,2,0,5,0,13-04600,20,0,N,N,2
1,1,2,1,1,1,28-01100,62,0,3,383,2
1,4,2,1,N,0,17-03531,49,0,N,56,2
2,1,1,1,9,0,06-07502,36,0,2,501,2
1,1,2,1,6,0,17-03531,68,0,2,160,2
2,1,2,2,N,0,01-01301,56,0,3,136,2
1,4,1,1,8,0,24-01004,49,1,3,501,2
2,1,1,2,3,0,29-01901,52,3,5,279,2
1,4,1,1,7,0,29-01901,74,1,2,185,2
1,6,3,2,2,1,40-00200,39,0,N,90,2
1,6,2,2,6,0,29-01901,21,1,6,0,2
2,1,1,1,9,0,24-01004,65,2,3,501,2
2,6,1,1,N,0,51-01301,17,3,5,501,2
1,N,1,2,5,1,30-00600,7,2,3,249,2
1,1,1,1,0,0,24-01004,58,1,3,501,2
1,6,1,1,N,1,40-00200,28,0,N,299,2
2,6,1,1,8,0,24-01004,24,0,N,501,2
2,1,2,1,0,0,28-01100,73,4,6,0,2
2,5,1,1,7,0,24-01004,30,1,3,501,2
1,6,1,2,N,0,36-04010,29,0,N,27,2
1,N,2,1,2,0,29-01901,2,2,5,101,2
2,6,2,2,1,0,32-00405,21,0,4,76,2
1,1,1,1,7,0,19-01700,41,2,4,172,2
1,1,2,1,9,0,13-04600,42,0,2,152,2
1,6,2,0,N,0,28-01100,19,1,3,N,2
2,1,3,1,N,0,38-00100,44,0,2,101,2
2,6,9,2,2,0,38-00100,26,3,4,122,2
1,6,1,1,8,1,38-00100,54,0,N,501,2
2,4,1,1,7,0,51-51255,41,1,3,501,2
2,6,1,2,5,0,38-00100,69,0,N,305,2
1,1,1,1,8,0,06-08507,35,0,3,501,2
2,6,1,1,9,0,24-01004,36,0,N,501,2
1,N,1,0,4,0,51-01301,13,3,6,154,2
1,1,2,1,1,0,17-03531,35,5,6,501,2
1,1,6,1,9,0,17-03529,73,1,2,501,2
1,N,1,1,2,0,51-01301,11,0,3,44,2
1,6,2,1,4,1,36-04010,18,3,6,132,2
1,1,2,2,3,0,13-04600,55,2,4,152,2
2,N,1,1,3,0,26-02702,13,0,5,51,2
1,1,1,1,N,0,24-01004,33,2,4,298,1
2,1,1,2,7,0,36-03710,68,0,2,392,2
2,1,1,2,1,0,17-03529,64,0,3,6,2
2,1,1,2,1,0,38-00100,64,0,2,3,2
1,1,2,1,8,0,51-51255,36,0,2,501,2
1,6,2,1,N,0,29-01901,25,0,3,465,2
1,1,2,1,7,0,01-01301,63,0,2,501,2
2,1,1,1,5,0,08-00803,36,0,2,280,2
1,6,1,1,5,0,08-00803,58,0,N,364,2
1,6,1,2,3,0,38-00100,29,0,N,161,2
2,1,2,2,N,0,17-03529,64,1,2,484,2
1,6,6,1,9,1,06-08507,31,N,N,501,2
2,6,2,1,5,0,28-01100,66,2,4,246,2
1,1,2,1,4,1,13-04600,85,0,6,501,2
2,6,1,0,3,0,26-02702,19,1,3,N,2
1,5,1,1,0,2,01-01301,31,2,5,177,2
2,1,1,1,N,0,24-01004,45,2,4,231,2
1,1,1,1,N,0,51-01301,65,2,3,501,2
1,2,2,2,6,0,17-03531,52,0,N,92,2
1,6,1,1,9,0,38-00100,17,0,N,501,2
1,1,2,1,4,0,17-03531,67,2,4,411,2
1,6,1,2,7,0,06-08507,28,1,3,501,2
2,1,1,1,7,0,51-51255,66,0,2,336,2
1,1,1,2,N,0,26-02702,55,0,2,501,2
1,N,1,1,9,0,24-01004,3,1,3,501,2
2,1,1,1,N,0,38-00100,40,0,2,172,2
2,1,1,1,9,0,51-51255,42,0,3,501,2
2,1,2,1,2,0,01-01301,42,1,2,134,2
2,1,2,1,2,0,29-01901,33,0,2,54,2
2,3,2,2,1,0,13-04600,61,0,N,373,2
2,N,1,1,7,0,30-00600,1,0,2,378,2
2,6,2,2,1,0,29-01901,79,0,4,58,2
1,3,1,2,8,0,40-00200,77,0,N,493,2
2,6,1,1,5,1,06-08507,29,0,2,404,2
2,6,2,2,3,0,17-03529,23,0,2,356,2
1,6,1,1,0,0,29-01901,29,0,N,0,2
1,5,2,1,0,0,17-03529,31,5,6,N,2
1,3,1,1,5,0,38-00100,79,0,2,316,2
2,1,1,2,3,0,38-00100,48,2,3,183,2
2,3,2,1,2,0,17-03531,93,0,N,186,2
2,6,2,1,1,0,29-01901,22,0,N,11,2
1,6,1,1,9,0,38-00100,68,0,N,501,2
1,4,2,1,1,0,17-03529,66,0,N,501,2
2,1,1,1,N,4,38-00100,63,1,3,501,2
2,6,8,1,9,0,36-03710,29,0,4,244,2
2,4,1,2,N,0,17-03529,78,0,3,181,2
2,6,2,2,2,0,36-03710,71,2,3,98,1
1,6,1,2,2,0,06-07502,35,0,2,501,2
1,6,2,1,1,0,29-01901,28,2,3,13,2
1,N,6,2,5,0,26-02702,13,2,4,501,2
2,3,1,1,4,0,06-07502,85,0,N,111,2
1,4,6,1,7,0,24-01004,48,0,3,501,2
1,1,2,1,9,0,17-03529,57,0,2,501,2
1,3,2,1,9,0,17-03529,63,0,2,501,2
1,N,3,1,0,0,40-00200,14,0,4,343,2
2,3,2,2,N,0,36-04010,93,0,2,69,2
2,1,1,1,7,0,24-01004,44,0,2,14,2
1,5,2,1,8,0,24-01004,52,0,N,501,2
1,6,2,2,2,0,13-04600,60,3,6,86,2
1,6,1,2,N,0,40-00200,55,0,N,29,2
2,4,1,1,5,0,01-01301,85,3,5,174,2
2,6,2,1,N,2,24-01004,56,0,N,468,2
2,6,2,1,5,0,36-04010,22,0,N,129,2
1,6,2,2,5,0,28-01100,16,N,N,228,2
2,6,1,0,1,0,08-00803,15,0,N,N,2
2,6,1,2,5,0,28-01100,61,0,N,57,2
1,1,1,2,3,0,08-00803,62,0,2,194,2
1,1,2,1,6,0,51-51255,70,0,2,501,2
1,2,2,2,2,0,17-03531,50,0,N,122,2
1,4,6,1,2,0,06-08507,67,0,N,390,2
1,1,2,2,1,0,13-04600,63,1,2,385,2
1,1,2,2,2,0,36-04010,77,1,3,98,2
1,4,1,2,N,0,30-00600,54,1,2,26,2
1,6,2,2,3,0,51-51255,69,0,N,231,2
1,6,2,2,5,1,17-03531,22,N,N,471,2
1,1,2,1,N,0,29-01901,69,0,3,176,2
1,6,1,2,7,0,24-01004,39,0,4,501,2
1,1,1,0,0,0,36-03710,75,2,4,N,1
2,N,1,2,N,2,24-01004,14,0,5,67,2
1,6,1,1,5,0,30-00600,37,2,5,119,2
1,1,1,1,0,0,38-00100,86,0,4,501,2
1,N,1,1,N,0,30-00600,4,0,5,65,2
1,6,1,1,6,0,06-08507,54,N,N,501,2
1,4,8,2,3,0,32-00405,41,N,N,229,2
1,4,1,2,6,0,06-08507,65,1,2,193,2
2,1,3,2,5,0,30-00600,87,0,2,297,2
2,6,2,1,2,0,13-04600,24,3,5,116,2
1,6,1,1,3,0,08-00803,68,0,3,501,2
2,6,1,1,7,0,51-01301,50,N,N,501,2
2,1,1,1,N,0,30-00600,27,1,2,129,2
2,6,6,1,N,0,06-08507,25,0,5,501,2
2,3,1,1,9,0,26-02702,76,0,N,501,2
1,5,1,1,7,0,19-01700,68,0,N,501,2
2,1,9,2,2,0,40-00200,66,0,2,12,2
2,6,1,1,8,0,51-51255,36,2,3,501,2
1,6,1,0,0,0,40-00200,19,0,N,N,2
1,6,1,2,2,0,24-01004,21,0,2,501,2
1,1,1,1,3,0,40-00200,66,3,5,160,2
2,6,3,2,9,0,38-00100,22,0,3,342,2
1,1,1,1,1,0,26-02702,42,0,2,501,2
2,4,1,1,6,0,29-01901,68,N,N,224,2
1,6,1,1,8,0,06-08507,31,N,N,501,2
2,1,1,2,9,0,38-00100,67,1,4,501,2
2,1,2,1,4,2,36-04010,69,0,2,256,2
2,1,1,2,N,0,38-00100,52,2,4,149,2
1,N,1,2,N,0,17-03529,5,2,4,75,2
2,6,1,2,8,0,30-00600,86,N,N,103,1
2,6,1,1,N,0,51-51255,27,3,5,361,2
2,1,1,1,2,0,19-01700,29,0,4,465,2
1,6,2,2,N,0,17-03529,19,0,N,353,2
1,1,9,1,4,0,36-03710,68,2,4,205,2
2,1,9,2,0,0,40-00200,55,2,4,72,2
2,6,2,1,8,0,06-07502,23,1,4,501,2
1,6,6,1,N,1,32-00405,34,0,N,196,2
2,4,2,2,2,0,28-01100,51,0,N,89,2
1,1,1,1,9,0,30-00600,30,0,2,501,2
1,N,1,1,0,0,36-04010,4,2,5,257,2
2,N,1,1,1,0,51-51255,3,1,3,301,2
2,1,2,1,0,0,01-01301,51,0,2,52,2
1,1,1,2,0,0,29-01901,58,4,6,0,2
1,3,1,1,9,0,08-00803,77,1,2,501,2
2,N,1,1,5,0,32-00405,3,2,4,169,2
1,6,6,2,7,0,06-08507,16,2,3,348,2
2,1,1,2,3,0,32-00405,68,0,2,283,2
2,6,2,0,0,0,17-03531,19,N,N,N,2
2,1,1,1,5,0,51-01301,46,0,3,501,2
2,1,2,2,N,0,17-03529,56,0,2,133,2
1,1,2,1,N,0,13-04600,33,1,2,317,2
1,3,1,1,N,0,19-01700,78,N,N,198,2
1,1,1,1,7,0,29-01901,73,0,4,399,2
2,1,1,1,N,0,30-00600,49,0,2,397,2
2,6,2,2,4,0,19-01700,18,0,N,230,2
1,6,6,2,N,0,32-00405,21,0,3,110,2
2,1,1,1,9,0,30-00600,30,1,3,501,2
2,1,1,1,4,0,24-01004,33,0,3,501,2
1,N,9,1,1,0,32-00405,11,2,4,474,2
1,6,2,1,7,0,36-04010,22,1,2,283,2
2,1,1,2,1,0,38-00100,34,1,2,316,2
2,6,6,1,9,0,24-01004,23,N,N,501,1
1,1,1,1,8,0,06-08507,55,0,2,501,2
1,3,2,1,6,0,17-03531,61,0,N,193,2
1,6,1,1,4,0,30-00600,48,0,N,164,2
1,6,1,1,3,0,08-00803,41,0,N,144,2
2,1,1,1,3,0,19-01700,46,0,3,398,2
1,6,1,0,0,0,26-02702,29,0,N,0,2
1,6,1,1,N,0,51-01301,34,1,3,501,2
2,1,1,1,7,0,24-01004,68,1,3,501,2
1,1,1,1,7,0,51-01301,44,2,3,501,2
2,1,1,1,3,0,38-00100,51,0,5,178,2
1,1,1,1,1,0,32-00405,58,5,7,148,2
2,1,1,1,6,0,30-00600,53,2,4,326,2
1,6,1,0,1,0,26-02702,20,0,N,N,2
1,6,1,1,1,0,19-01700,16,2,3,111,2
1,3,1,2,1,4,19-01700,59,0,2,422,2
1,6,1,1,4,0,08-00803,15,N,N,501,2
1,1,1,1,9,0,24-01004,46,0,2,501,2
1,1,2,1,N,1,17-03531,51,2,5,164,2
1,6,1,1,8,0,51-01301,49,0,N,501,2
1,4,1,1,5,0,38-00100,59,N,N,459,2
2,1,2,1,8,0,13-04600,60,2,3,501,2
2,1,1,1,6,0,51-01301,34,0,2,501,2
1,N,1,1,7,0,51-51255,3,3,5,370,2
2,1,1,2,6,0,32-00405,35,0,2,227,2
