PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
51-01301,1,6,0,2,1,2,11,2,2,2,2,20,0,9,7,8,N,330,40363.467208,11162.799999999997
06-07502,2,4,0,1,1,1,12,2,2,2,2,35,0,2,10,6,N,501,35610.597776,33632.6
19-01700,2,1,4,1,1,1,16,2,2,2,2,15,1,2,6,0,N,109,39189.435832,3572.2999999999975
36-04010,1,6,0,2,1,1,7,2,2,2,2,17,0,4,3,9,N,501,388789.77824,50441.59999999999
38-00100,2,5,4,1,1,2,13,1,2,2,2,23,3,4,4,0,N,43,594724.9064,72.99999999999496
38-00100,1,1,0,1,1,2,6,2,2,2,2,31,0,2,7,4,N,102,7694.944575999998,72.99999999999496
06-08507,2,1,0,1,1,1,12,2,2,2,2,23,0,3,9,8,N,501,24409.865024,3305.099999999997
24-01004,2,1,0,6,1,1,5,2,2,2,2,79,0,4,3,6,N,501,19316.167296,4187.899999999999
17-03529,2,3,0,2,1,1,6,1,2,1,1,41,6,N,1,0,N,80,8672.646744000001,15097.5
40-00200,2,3,0,1,1,1,N,2,2,2,2,67,0,7,3,5,N,113,13263.002464000001,90.69999999999706
30-00600,1,1,0,1,1,1,10,2,2,2,2,56,2,3,9,9,N,316,184771.91696,16.3
24-01004,2,1,0,1,1,1,16,2,2,2,2,80,0,3,11,8,N,501,84755.381824,4187.899999999999
51-01301,1,N,0,1,1,1,N,2,2,2,2,13,0,2,10,N,N,501,N,11162.799999999997
51-51255,1,1,0,1,1,2,3,2,2,2,2,19,0,N,9,8,N,370,121989.154064,11224.3
06-07502,2,6,1,1,1,2,12,2,2,2,2,28,2,5,3,6,N,501,26129.377183999997,33632.6
38-00100,2,1,0,1,1,1,7,2,2,2,2,18,2,3,5,4,N,408,28337.31224,72.99999999999496
17-03529,2,6,0,2,1,2,N,2,2,2,2,59,3,N,7,1,N,194,29230.799648,15097.5
51-51255,1,1,0,1,1,1,9,2,2,2,2,39,2,3,9,9,N,501,143612.30872,11224.3
32-00405,2,1,0,1,1,1,17,2,2,2,2,34,0,4,7,2,N,266,19998.108455999998,7990.499999999998
32-00405,2,1,1,3,1,2,11,2,2,2,2,48,0,2,4,8,5,473,454743.76960000006,7990.499999999998
13-04600,1,4,0,2,1,1,5,2,2,2,2,60,0,N,8,9,N,133,63304.509712,3670.3999999999983
28-01100,1,N,0,1,1,1,N,2,2,2,2,12,0,4,6,N,N,501,N,2674.299999999996
51-51255,2,1,0,1,1,1,N,2,2,2,2,42,1,4,10,9,N,501,41138.658496,11224.3
06-08507,1,6,0,2,1,1,N,2,2,2,2,52,0,N,4,0,N,501,18393.893096,3305.099999999997
24-01004,1,6,0,1,1,1,10,2,2,2,2,51,2,3,10,9,N,501,133242.551936,4187.899999999999
38-00100,2,6,0,2,1,2,4,2,2,2,2,45,4,5,8,4,N,178,8216.048704,72.99999999999496
01-01301,1,6,0,9,1,1,14,2,2,2,2,24,0,3,5,4,N,4,12532.974655999999,2731.1999999999957
32-00405,1,6,0,9,1,2,12,2,2,2,2,16,2,N,5,4,N,149,10922.496128000002,7990.499999999998
51-01301,1,N,0,9,1,1,N,N,N,2,2,2,2,3,N,N,N,501,N,11162.799999999997
01-01301,1,5,1,5,1,1,13,1,1,2,1,47,9,N,3,4,N,299,3371.2738279999994,2731.1999999999957
24-01004,2,N,0,9,1,1,N,2,2,2,2,5,1,2,5,N,N,257,N,4187.899999999999
36-04010,2,6,0,2,1,2,N,2,2,2,2,43,0,N,2,1,N,1,1057612.4336,50441.59999999999
08-00803,1,1,0,1,1,1,10,2,2,2,2,18,0,2,9,9,N,501,62064.095168,3393.199999999999
13-04600,1,6,0,1,1,2,N,2,2,2,2,58,1,N,7,3,N,45,8854.022104,3670.3999999999983
36-04010,2,6,0,2,1,2,N,2,2,2,2,60,2,5,6,4,N,485,63171.24104000001,50441.59999999999
38-00100,2,1,0,1,1,1,N,2,2,2,2,46,3,4,3,3,N,290,3907.300408000001,72.99999999999496
51-51255,2,1,0,1,1,1,N,2,2,2,2,60,0,3,10,8,N,501,48963.060064000005,11224.3
36-03710,2,6,0,2,3,0,13,2,2,2,2,17,N,N,7,2,N,351,940.4452079999992,52864.7
38-00100,2,6,0,1,1,1,9,2,2,2,2,25,2,6,4,2,N,484,14405.174248,72.99999999999496
17-03531,2,6,0,2,1,1,12,2,2,2,2,55,0,4,11,8,N,172,24156.484608,11171.599999999997
38-00100,1,1,0,1,1,2,12,2,2,2,2,44,1,2,4,6,N,398,10322.306143999998,72.99999999999496
51-01301,2,1,3,6,1,1,14,2,2,2,2,22,0,3,10,9,N,501,78037.75472,11162.799999999997
30-00600,2,N,0,9,1,2,N,2,2,2,2,10,2,3,3,N,N,107,N,16.3
32-00405,1,1,0,8,1,2,N,2,2,2,2,53,0,4,7,5,N,332,36590.776888,7990.499999999998
24-01004,2,N,0,1,1,2,N,2,2,2,2,10,3,4,3,N,N,501,N,4187.899999999999
06-08507,2,6,0,1,1,2,3,2,2,2,2,59,2,4,7,4,N,501,100199.44296,3305.099999999997
24-01004,1,1,0,6,1,1,10,2,2,2,2,67,1,5,11,8,N,501,170434.32568,4187.899999999999
40-00200,1,3,2,3,1,1,1,2,2,1,2,72,3,5,3,4,N,478,11480.823887999999,90.69999999999706
30-00600,1,1,0,1,1,1,N,2,2,2,2,49,0,3,7,0,N,3,8673.61,16.3
38-00100,1,1,0,1,1,1,10,2,2,2,2,68,0,3,10,9,N,501,143937.42432,72.99999999999496
30-00600,2,1,0,1,1,2,N,2,2,2,2,30,1,4,10,6,N,257,47002.715200000006,16.3
19-01700,1,6,0,6,1,2,10,2,2,2,2,26,0,N,7,7,N,N,60949.40624,3572.2999999999975
51-01301,2,1,0,1,1,1,11,2,2,2,2,64,1,N,9,9,N,501,134228.77110399998,11162.799999999997
06-08507,1,1,0,9,1,1,5,2,2,2,2,85,0,5,7,5,N,63,48424.068232000005,3305.099999999997
30-00600,1,N,0,1,1,1,N,2,2,2,2,5,0,3,6,N,N,501,N,16.3
08-00803,1,6,0,1,1,2,2,2,2,2,2,25,0,N,7,0,N,273,-5190.569012,3393.199999999999
28-01100,2,1,0,1,1,2,10,2,2,2,2,43,0,6,12,8,N,247,52798.30992,2674.299999999996
24-01004,1,6,0,2,1,1,1,2,2,2,2,79,1,N,7,5,N,501,36706.28344,4187.899999999999
13-04600,2,4,0,2,1,1,6,2,2,2,2,54,0,N,10,6,N,493,10391.54568,3670.3999999999983
28-01100,1,4,2,2,2,0,11,2,1,2,2,55,N,N,11,9,4,311,79.71865760000037,2674.299999999996
08-00803,2,6,0,2,1,2,11,2,2,2,2,22,0,2,7,4,N,38,47187.061824000004,3393.199999999999
29-01901,1,1,0,2,1,1,11,2,2,2,2,71,0,3,9,5,N,501,53874.17736,5434.8
38-00100,1,6,0,1,1,1,N,2,2,2,2,16,0,N,5,3,N,225,259.12715840000055,72.99999999999496
08-00803,2,N,2,4,1,2,N,2,2,2,2,12,7,N,5,N,N,310,N,3393.199999999999
17-03529,2,4,0,1,1,1,N,2,2,2,2,15,2,3,9,7,N,463,36465.052608000005,15097.5
19-01700,1,6,0,1,1,2,10,2,2,2,2,23,1,3,5,9,N,42,20459.219504,3572.2999999999975
30-00600,2,1,0,1,1,1,9,2,2,2,2,52,0,2,10,8,N,501,52444.314008,16.3
51-01301,1,3,0,8,1,1,5,2,2,2,2,65,0,N,8,7,N,64,1.7789560000001075,11162.799999999997
19-01700,1,1,0,1,1,1,12,2,2,2,2,60,0,3,4,7,N,501,48669.423296,3572.2999999999975
17-03531,1,1,0,2,1,1,13,2,2,2,2,70,2,N,8,0,N,118,3.5618479999993724,11171.599999999997
30-00600,1,N,0,1,1,1,N,2,2,2,2,7,0,2,2,N,N,112,N,16.3
08-00803,1,4,0,1,1,2,15,2,1,2,2,65,2,6,3,2,N,176,28124.701199999996,3393.199999999999
38-00100,2,6,0,1,1,1,7,2,2,2,2,20,0,N,12,5,N,501,27203.311431999995,72.99999999999496
38-00100,2,1,0,1,1,1,16,2,2,2,2,74,0,2,7,1,N,501,56042.093872000005,72.99999999999496
40-00200,1,1,0,8,1,2,13,2,1,2,2,34,0,3,5,9,N,441,32396.36748,90.69999999999706
32-00405,1,1,4,3,1,2,N,1,2,2,2,67,4,N,6,2,N,375,23183.387631999998,7990.499999999998
38-00100,1,N,0,2,1,1,N,2,2,2,2,12,3,5,3,N,N,172,N,72.99999999999496
28-01100,1,6,2,2,2,0,3,2,2,2,2,24,N,N,4,2,N,219,28191.310152,2674.299999999996
17-03529,2,6,0,2,1,2,N,2,2,2,2,60,0,N,7,4,N,193,834.9951287999993,15097.5
30-00600,2,1,0,1,1,1,N,2,2,2,2,40,0,2,12,9,N,501,99580.43408,16.3
36-03710,1,6,0,1,1,2,0,2,2,2,2,47,0,3,6,1,N,112,32422.857688000004,52864.7
38-00100,2,4,1,1,1,2,N,2,2,2,2,15,0,N,3,3,N,131,625831.5956,72.99999999999496
40-00200,2,1,0,3,1,1,12,2,2,2,2,40,0,3,5,3,N,32,25358.872583999997,90.69999999999706
32-00405,2,N,1,1,1,2,N,2,2,2,2,9,0,2,3,N,N,501,N,7990.499999999998
24-01004,2,N,0,6,1,1,N,2,2,2,2,11,0,4,3,N,N,501,N,4187.899999999999
13-04600,1,2,1,8,3,0,N,2,2,2,2,21,N,N,8,8,N,196,10398.777448,3670.3999999999983
38-00100,2,3,0,1,1,2,4,2,2,2,2,61,3,9,11,5,N,130,96901.63384000001,72.99999999999496
06-08507,1,1,0,6,1,1,12,2,2,2,1,70,0,4,11,9,2,501,325878.86088000005,3305.099999999997
36-03710,1,1,0,1,1,2,8,2,2,2,2,53,0,4,10,0,N,501,39162.968336000005,52864.7
36-04010,1,5,0,2,1,2,9,2,2,2,2,46,0,3,3,7,N,199,65471.235848,50441.59999999999
26-02702,2,6,0,1,3,0,10,1,1,2,2,38,N,N,12,1,N,110,14539.054807999997,4817.2
08-00803,1,6,0,1,1,2,0,2,2,2,2,23,0,N,10,8,N,501,101193.64072,3393.199999999999
13-04600,2,6,0,2,1,2,11,2,2,2,2,23,0,N,4,2,N,245,31198.020903999997,3670.3999999999983
24-01004,1,4,0,6,1,1,13,2,2,2,2,39,0,N,9,9,N,501,91017.99672,4187.899999999999
40-00200,1,6,0,1,1,1,N,2,2,2,2,15,1,2,4,7,N,501,3217.5008959999996,90.69999999999706
24-01004,2,1,0,2,1,2,7,2,2,2,2,79,2,4,2,1,N,359,21174.452448,4187.899999999999
08-00803,2,1,0,1,1,1,6,2,2,2,2,42,0,2,10,9,N,501,1671.6674000000003,3393.199999999999
24-01004,2,1,0,1,1,1,N,2,2,2,2,61,0,2,9,9,N,501,285151.56888,4187.899999999999
06-08507,2,N,0,1,1,1,N,2,N,2,2,7,0,4,10,N,N,501,N,3305.099999999997
24-01004,2,6,0,1,1,1,12,2,2,2,2,37,0,5,9,6,N,501,20068.348656000002,4187.899999999999
01-01301,1,6,0,1,1,1,10,2,2,2,2,17,0,N,9,2,N,78,83059.27104,2731.1999999999957
19-01700,2,4,0,1,1,2,4,2,2,2,2,44,4,N,1,5,N,501,10566.094079999999,3572.2999999999975
08-00803,1,5,0,1,1,1,10,2,2,2,2,39,0,4,10,7,N,501,48518.90152,3393.199999999999
17-03529,2,N,0,8,1,1,N,2,2,2,2,10,0,4,4,N,N,3,N,15097.5
32-00405,1,6,1,2,1,2,2,2,2,2,2,16,4,5,1,7,N,298,978772.0008,7990.499999999998
19-01700,1,5,3,1,3,0,8,1,1,1,1,71,N,N,3,3,N,39,9216.603152,3572.2999999999975
06-08507,1,1,0,6,1,1,4,2,2,2,2,37,1,2,11,6,2,489,177600.58959999998,3305.099999999997
01-01301,2,3,0,2,1,2,14,2,2,2,2,55,2,12,7,5,N,348,22211.467672,2731.1999999999957
17-03531,2,4,0,1,1,2,12,2,2,2,2,58,0,2,7,7,N,118,25687.333528000003,11171.599999999997
06-08507,2,6,0,1,1,1,16,2,2,2,2,46,3,N,11,9,N,501,41482.757320000004,3305.099999999997
17-03529,1,1,0,2,1,1,16,1,2,2,2,36,1,3,5,9,N,501,98106.69916,15097.5
24-01004,1,1,0,1,1,1,10,2,2,2,2,41,2,4,9,9,N,501,93632.53536000001,4187.899999999999
19-01700,2,4,0,3,3,0,N,2,2,2,2,20,N,N,9,1,N,10,-3.0947720000003756,3572.2999999999975
13-04600,2,1,0,2,1,2,12,2,2,2,2,59,2,3,5,3,N,424,76625.223296,3670.3999999999983
24-01004,2,6,0,1,1,2,12,2,2,2,2,33,2,3,5,0,N,501,749.2689520000004,4187.899999999999
24-01004,1,1,0,1,1,1,N,2,2,2,2,46,2,4,10,9,N,501,35316.442639999994,4187.899999999999
24-01004,2,6,0,1,1,1,N,2,2,2,2,63,0,2,9,0,N,501,92401.229664,4187.899999999999
06-07502,2,1,4,8,1,2,1,2,2,2,2,38,2,12,10,1,N,501,29091.881031999998,33632.6
17-03529,2,6,0,2,1,2,11,1,1,2,2,23,0,N,9,2,N,300,63682.568320000006,15097.5
30-00600,2,1,0,6,1,2,3,2,2,2,2,45,2,3,11,3,N,77,1507.7134799999985,16.3
17-03529,1,6,0,1,1,2,15,2,2,2,2,56,3,N,3,4,N,5,1.4398792000010872,15097.5
06-08507,2,6,0,6,1,1,10,2,2,2,2,36,1,2,9,6,N,8,18679.724952,3305.099999999997
38-00100,2,N,0,1,1,1,N,2,2,2,2,14,0,2,3,N,N,292,N,72.99999999999496
40-00200,1,1,0,3,1,1,N,2,2,2,2,66,0,3,5,4,N,138,12777.544151999999,90.69999999999706
17-03529,1,6,0,2,2,0,N,2,2,2,2,59,N,N,7,1,N,424,-8716.5688692,15097.5
38-00100,1,1,0,1,1,1,N,2,2,2,2,64,0,4,5,3,N,136,44239.570608,72.99999999999496
01-01301,2,2,0,3,1,1,9,2,1,2,2,59,0,5,2,6,N,131,43147.6204,2731.1999999999957
29-01901,1,6,0,2,1,1,16,2,2,2,2,58,0,N,7,5,N,501,19765.685872,5434.8
40-00200,2,6,0,1,1,1,4,2,2,2,2,22,3,6,5,0,N,152,-84.07173599999987,90.69999999999706
32-00405,2,6,3,1,1,2,0,2,2,2,2,23,3,5,5,0,N,386,18914.576384,7990.499999999998
51-51255,1,3,0,1,1,2,10,2,2,2,2,19,1,N,8,7,N,501,34318.309024,11224.3
06-08507,1,N,0,6,1,1,N,2,2,2,2,9,1,3,4,N,N,501,N,3305.099999999997
38-00100,1,N,0,1,1,2,N,2,2,2,2,5,1,N,2,N,N,183,N,72.99999999999496
40-00200,1,N,0,9,1,1,N,2,2,2,2,12,0,2,2,N,N,313,N,90.69999999999706
06-08507,2,3,1,6,1,2,12,2,2,2,2,63,2,7,12,6,N,127,196584.12088,3305.099999999997
06-08507,1,1,0,1,1,1,16,2,2,2,2,33,2,4,10,6,N,501,574886.28168,3305.099999999997
06-08507,1,N,0,1,1,1,N,N,N,2,2,3,0,4,1,N,N,N,N,3305.099999999997
17-03529,1,N,0,6,1,2,N,2,1,2,2,9,0,5,2,N,N,55,N,15097.5
29-01901,1,2,0,1,1,1,15,2,2,2,2,49,0,6,10,8,N,212,63708.864808,5434.8
38-00100,1,6,0,1,1,1,7,1,1,1,2,86,6,N,9,6,N,399,104763.49952,72.99999999999496
24-01004,2,3,0,2,2,0,6,1,2,2,2,71,N,N,5,1,N,376,-89.98887999999897,4187.899999999999
19-01700,2,6,0,1,1,1,N,2,2,2,2,32,0,N,5,4,N,37,-83.84595199999967,3572.2999999999975
24-01004,2,1,0,1,1,1,N,2,2,2,2,53,1,4,9,9,N,501,86387.01992,4187.899999999999
36-04010,1,N,0,2,1,2,N,N,N,2,2,4,0,2,1,N,N,501,N,50441.59999999999
26-02702,2,3,0,1,1,1,12,2,2,2,2,53,2,N,7,5,N,501,6.970651999999973,4817.2
19-01700,2,1,0,1,1,2,14,2,2,2,2,28,1,2,9,9,N,501,157674.05608,3572.2999999999975
36-04010,2,1,0,2,1,1,7,2,2,2,2,64,0,4,5,6,N,501,57131.18504,50441.59999999999
01-01301,2,1,0,2,1,1,6,2,2,2,2,73,1,3,5,0,N,501,184046.52240000002,2731.1999999999957
32-00405,1,5,0,1,3,0,0,2,2,1,2,52,N,N,2,6,N,501,442140.48,7990.499999999998
29-01901,1,N,0,2,1,1,N,N,2,2,2,10,1,2,4,N,N,98,N,5434.8
51-01301,2,1,0,9,1,1,14,2,1,2,1,45,0,4,11,9,N,501,79744.90888,11162.799999999997
30-00600,2,1,0,6,1,1,7,2,2,2,2,59,0,3,1,0,N,47,28085.748784000003,16.3
38-00100,1,1,0,1,1,1,14,2,2,2,2,38,0,2,7,9,N,501,188937.11072000003,72.99999999999496
26-02702,2,1,0,1,1,1,18,2,2,2,2,49,0,4,12,7,N,501,85467.26408000001,4817.2
51-01301,2,1,0,1,1,2,8,2,2,2,2,64,2,4,11,9,N,501,13424.146776000001,11162.799999999997
19-01700,1,6,0,1,1,2,15,2,2,2,2,51,2,3,4,2,3,265,33498.578168,3572.2999999999975
08-00803,2,2,1,2,2,0,5,2,1,2,2,63,N,N,6,2,1,52,31366.43172,3393.199999999999
51-01301,1,6,0,1,1,1,12,2,2,2,2,43,0,2,9,0,N,501,68363.333832,11162.799999999997
24-01004,2,1,0,1,1,1,4,2,2,2,2,63,0,2,12,8,N,501,200842.07312000002,4187.899999999999
40-00200,1,4,0,3,1,2,N,2,1,2,2,64,0,3,4,4,N,41,3922.1179840000004,90.69999999999706
13-04600,2,6,0,2,3,0,8,2,2,2,2,26,N,N,7,0,N,300,15352.212544000002,3670.3999999999983
30-00600,2,2,0,2,1,2,N,1,2,2,2,52,0,N,7,3,N,54,19617.281656,16.3
30-00600,2,1,0,1,1,1,0,2,2,2,2,45,3,5,3,3,N,281,3079.9062559999984,16.3
40-00200,1,4,0,5,1,1,6,1,2,2,1,72,3,6,5,2,N,316,-9.75807199999872,90.69999999999706
51-01301,1,1,0,1,1,1,11,2,2,2,2,30,3,4,12,9,N,453,155206.67784,11162.799999999997
08-00803,2,1,0,1,1,1,4,2,2,2,2,53,2,6,9,6,N,501,34655.9376,3393.199999999999
51-01301,2,5,0,1,1,2,14,2,2,2,2,30,3,5,3,2,N,241,155.68241520000083,11162.799999999997
38-00100,1,N,0,1,1,1,N,N,N,2,2,3,0,6,4,N,N,489,N,72.99999999999496
17-03529,2,6,0,1,1,1,11,2,2,2,2,43,0,N,7,1,N,132,9.811655999999857,15097.5
40-00200,1,4,0,2,1,1,10,2,2,2,2,83,0,3,5,5,N,482,26925.899048,90.69999999999706
28-01100,2,1,0,2,1,1,N,2,1,2,2,18,3,5,3,3,N,247,130424.8598,2674.299999999996
38-00100,1,5,1,3,1,2,15,1,2,2,1,68,0,N,12,8,N,232,88982.44708000001,72.99999999999496
51-51255,1,1,0,2,1,1,17,2,2,2,2,38,0,2,5,6,N,335,26088.687968,11224.3
19-01700,2,1,0,2,1,2,N,2,2,2,2,38,0,4,5,3,N,97,14564.301199999998,3572.2999999999975
51-01301,2,N,0,2,1,1,N,2,2,2,2,11,0,2,3,N,N,501,N,11162.799999999997
06-07502,2,1,0,2,1,2,16,2,2,2,2,76,0,3,9,5,N,286,38193.532,33632.6
24-01004,1,N,0,1,1,1,N,2,2,2,2,12,2,3,1,N,N,501,N,4187.899999999999
51-01301,2,6,0,8,1,2,10,2,1,2,2,40,2,11,11,5,N,161,34864.453799999996,11162.799999999997
38-00100,2,6,0,1,1,1,3,2,2,2,2,36,2,N,2,2,N,69,9098.01712,72.99999999999496
13-04600,1,1,0,2,1,1,N,2,2,2,2,63,0,3,5,7,N,501,25269.778752,3670.3999999999983
17-03529,2,6,0,2,1,2,7,2,1,2,2,25,0,N,9,1,N,190,4.115619999998671,15097.5
40-00200,2,5,0,1,1,1,N,2,2,2,2,64,0,4,5,0,N,139,56605.837776,90.69999999999706
19-01700,1,N,0,2,1,1,N,2,2,2,2,10,0,2,4,N,N,213,N,3572.2999999999975
26-02702,1,1,0,1,1,1,11,2,2,2,2,49,0,4,7,6,N,417,45719.76776,4817.2
06-07502,2,6,0,2,1,2,15,2,2,2,2,30,0,N,10,0,N,288,2811.2019199999995,33632.6
30-00600,2,6,0,1,1,1,N,2,2,2,2,70,0,N,5,6,N,59,14.100750400000834,16.3
01-01301,1,1,0,2,1,1,6,2,2,2,2,20,0,2,10,1,N,114,28121.756655999998,2731.1999999999957
06-08507,2,N,0,1,1,1,N,N,N,2,2,1,1,4,N,N,N,501,N,3305.099999999997
06-08507,2,1,0,3,1,1,10,2,2,2,2,39,0,3,7,1,N,501,42497.699152,3305.099999999997
40-00200,2,1,1,2,1,2,7,2,2,2,2,55,0,2,7,9,N,356,18189.68416,90.69999999999706
08-00803,1,6,0,1,1,1,17,2,2,2,2,44,0,5,4,1,N,97,23674.268768,3393.199999999999
40-00200,1,1,0,1,1,1,11,2,2,2,2,53,0,7,5,6,N,56,-2.1535600000006525,90.69999999999706
17-03529,2,6,0,1,1,1,18,2,2,2,2,30,0,N,9,3,N,501,57.025361600000906,15097.5
51-01301,2,1,0,1,1,1,3,2,2,2,2,45,0,2,10,7,N,501,171244.66312,11162.799999999997
28-01100,2,N,0,2,1,2,N,2,2,2,2,11,0,N,6,N,N,294,N,2674.299999999996
51-51255,1,1,0,1,1,1,N,2,2,2,2,38,0,2,10,4,N,501,186487.04704,11224.3
36-04010,1,N,0,2,1,1,N,2,2,2,2,6,0,2,7,N,N,324,N,50441.59999999999
38-00100,1,6,0,1,1,1,10,2,2,2,2,16,0,5,3,8,N,501,94383.12688000001,72.99999999999496
17-03529,1,6,0,2,1,2,N,2,2,2,2,71,0,N,3,9,N,152,29899.485016,15097.5
26-02702,1,1,0,2,1,2,5,2,2,2,2,30,0,2,10,6,N,155,27461.834111999997,4817.2
06-08507,2,1,0,1,1,1,14,1,1,2,1,72,1,2,11,7,N,312,-4.122824000000037,3305.099999999997
01-01301,2,6,0,2,1,2,N,2,2,2,2,85,0,N,3,1,N,387,45924.44964,2731.1999999999957
17-03529,2,6,0,6,1,2,N,2,2,2,2,51,0,N,9,0,N,167,14792.420528000002,15097.5
51-51255,1,1,0,2,1,2,10,2,2,2,2,15,1,4,9,8,N,407,32437.440128000002,11224.3
24-01004,2,N,0,1,1,1,N,2,2,2,2,12,0,4,5,N,N,501,N,4187.899999999999
51-01301,2,1,0,1,1,1,11,2,2,2,2,48,0,3,9,9,N,501,84055.31916000001,11162.799999999997
28-01100,2,N,0,2,1,2,N,2,2,2,2,10,0,3,3,N,N,68,N,2674.299999999996
17-03529,1,6,0,2,1,2,4,2,2,2,2,25,0,3,7,4,N,216,14039.623271999997,15097.5
19-01700,1,6,4,1,2,0,N,2,1,1,2,40,N,N,6,1,N,48,961704.6008,3572.2999999999975
24-01004,1,4,3,6,1,2,14,2,1,1,1,76,6,N,12,3,3,293,254633.90872,4187.899999999999
40-00200,1,6,0,2,1,1,N,2,2,2,2,66,0,3,7,1,N,438,20253.940432,90.69999999999706
26-02702,1,6,0,3,1,2,7,2,2,2,2,47,1,N,5,9,N,501,155845.213696,4817.2
28-01100,1,3,0,1,1,1,10,2,2,2,2,68,0,3,11,9,N,312,24319.858704,2674.299999999996
36-04010,2,N,0,2,1,2,N,1,N,2,2,6,2,4,5,N,N,412,N,50441.59999999999
17-03529,1,6,0,1,1,2,11,2,2,2,2,53,1,N,9,6,N,501,93080.16616000001,15097.5
40-00200,1,N,0,1,1,1,N,N,N,2,2,3,0,5,1,N,N,64,N,90.69999999999706
13-04600,2,6,0,2,1,2,11,2,2,2,2,56,0,N,10,9,N,501,97130.93152,3670.3999999999983
32-00405,1,6,1,3,1,1,9,2,2,2,2,24,2,5,9,9,N,236,1113065.9192000001,7990.499999999998
06-08507,1,3,0,1,1,1,5,2,2,2,2,69,1,3,9,4,N,380,45704.189999999995,3305.099999999997
38-00100,1,N,0,1,1,2,N,2,2,2,2,9,0,2,3,N,N,464,N,72.99999999999496
38-00100,2,3,3,1,1,1,6,1,2,2,1,87,1,N,11,7,N,492,3.345416000000114,72.99999999999496
24-01004,2,6,0,1,1,2,5,2,2,2,2,22,2,4,10,3,N,59,92122.20072000001,4187.899999999999
51-51255,2,N,4,7,1,2,N,2,N,2,2,6,3,4,4,N,N,298,N,11224.3
17-03529,2,1,0,1,1,1,N,2,2,2,2,53,1,4,5,9,N,501,13861.024119999998,15097.5
36-04010,2,N,0,2,1,2,N,2,2,2,2,12,0,7,3,N,N,380,N,50441.59999999999
19-01700,2,1,0,1,1,1,16,2,2,2,2,38,2,5,3,9,N,109,8222.208999999999,3572.2999999999975
51-51255,2,1,0,1,1,1,6,2,2,2,2,76,0,2,7,8,N,501,91235.93839999998,11224.3
06-08507,1,N,0,2,1,2,N,2,2,2,2,12,0,3,3,N,N,501,N,3305.099999999997
29-01901,2,4,0,2,2,0,11,2,1,2,2,47,N,N,12,9,N,316,-0.9952479999992647,5434.8
51-01301,1,1,0,1,1,1,3,2,2,2,2,61,0,2,10,9,N,501,163720.76536,11162.799999999997
38-00100,1,6,0,1,1,2,13,2,2,2,2,41,0,6,9,5,N,302,153342.54368,72.99999999999496
08-00803,1,6,0,1,1,1,N,2,2,2,2,23,0,N,7,7,N,501,13277.484704000002,3393.199999999999
26-02702,2,6,0,1,1,1,N,2,2,2,2,28,0,N,7,5,N,501,-6.6283583999993425,4817.2
32-00405,1,6,0,2,1,1,N,2,2,2,2,33,0,4,7,5,N,463,8.084875999998985,7990.499999999998
24-01004,2,1,0,1,1,1,N,2,2,2,2,40,0,2,10,7,N,333,40838.90552,4187.899999999999
06-07502,2,6,0,9,1,2,11,2,2,2,2,30,0,11,10,0,N,155,2679.9666400000006,33632.6
17-03531,1,1,0,9,1,2,11,2,2,2,2,60,2,4,10,5,N,391,-5127.4321904,11171.599999999997
17-03529,2,2,0,6,1,1,8,2,1,2,2,64,0,2,9,2,N,305,36732.63604,15097.5
51-01301,1,1,0,1,1,1,11,2,2,2,2,72,0,3,12,9,N,501,120497.30432,11162.799999999997
06-08507,1,6,0,9,1,1,N,2,2,2,2,71,4,N,4,0,N,0,-3.571056000000681,3305.099999999997
13-04600,2,1,0,2,1,1,N,2,2,2,1,85,0,3,12,5,3,226,5874.728744,3670.3999999999983
06-07502,2,6,1,9,1,1,10,2,2,2,2,52,0,6,9,9,N,501,78497.74620000001,33632.6
24-01004,2,1,0,2,1,2,10,2,2,2,2,47,2,3,11,5,N,472,73236.83872,4187.899999999999
51-01301,2,1,0,1,1,1,8,2,2,2,2,81,0,3,9,9,N,501,89908.91631999999,11162.799999999997
17-03531,1,4,0,2,1,1,11,2,2,2,2,75,1,4,9,4,N,501,93936.86279999999,11171.599999999997
51-01301,1,1,0,2,1,1,16,2,2,2,2,31,1,3,7,9,N,501,100644.89208,11162.799999999997
32-00405,2,6,0,8,1,1,3,2,2,2,2,58,3,4,4,3,N,326,6.955688800000644,7990.499999999998
17-03529,1,6,0,2,1,2,1,2,2,2,2,22,0,2,8,0,N,366,26674.39972,15097.5
30-00600,2,1,0,1,1,1,N,2,2,2,2,57,3,6,9,7,N,501,7815.871279999999,16.3
51-51255,2,1,0,2,1,2,10,2,2,2,2,35,1,4,9,5,N,501,90639.30752,11224.3
01-01301,2,1,0,1,1,1,11,2,2,2,2,45,0,2,7,0,N,206,76020.11416,2731.1999999999957
17-03529,2,6,4,2,3,0,N,1,1,2,1,92,N,N,7,3,N,47,2474.6421439999995,15097.5
24-01004,1,1,0,1,1,1,7,2,2,2,2,52,4,5,12,9,N,501,241401.91088,4187.899999999999
29-01901,1,1,0,2,1,2,16,2,2,2,2,38,2,4,12,6,N,47,-8.552599200000259,5434.8
