PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
40-00200,1,6,0,1,1,1,6,2,1,2,2,19,0,2,7,3,N,190,8420.168127999998,90.69999999999706
24-01004,2,6,0,1,1,1,9,2,2,2,2,48,0,N,9,6,N,320,44984.282391999994,4187.899999999999
26-02702,1,1,0,1,1,1,10,2,2,2,2,60,0,3,11,9,N,501,448656.92688,4817.2
29-01901,2,1,0,2,1,1,N,2,2,2,2,57,0,2,5,6,N,298,34709.515208,5434.8
08-00803,1,6,0,1,1,2,N,2,2,2,2,27,0,N,7,1,N,N,30007.990928,3393.199999999999
24-01004,1,6,0,9,1,1,N,2,2,2,2,24,0,2,5,3,N,83,4963.0971199999985,4187.899999999999
32-00405,2,N,1,8,1,2,N,2,2,2,2,5,3,6,3,N,N,253,N,7990.499999999998
06-08507,1,N,0,6,1,1,N,2,2,2,2,14,2,4,3,N,N,501,N,3305.099999999997
17-03529,2,1,0,9,1,1,10,2,2,2,2,53,0,3,8,9,N,501,-0.10146399999939604,15097.5
51-01301,2,6,0,1,1,1,8,2,2,2,2,43,0,N,10,9,N,501,189816.7732,11162.799999999997
30-00600,2,6,0,3,1,2,12,2,2,2,2,22,0,3,7,4,N,122,10000.14444,16.3
13-04600,1,2,0,1,3,0,15,2,2,1,2,28,N,N,9,4,N,368,-0.05684160000055272,3670.3999999999983
40-00200,1,6,0,1,1,1,N,2,2,2,2,40,0,5,5,0,N,116,18259.380608,90.69999999999706
26-02702,1,1,4,1,1,1,4,2,2,2,2,32,0,2,9,8,N,501,140215.042416,4817.2
32-00405,1,4,0,1,1,2,N,2,1,2,2,61,0,N,5,3,N,15,-0.28048800000033225,7990.499999999998
32-00405,1,6,0,2,1,1,10,2,2,2,2,71,0,N,5,5,N,456,-0.5078751999990345,7990.499999999998
06-08507,1,1,0,1,1,1,6,2,2,2,2,44,1,4,9,4,N,481,0.19686480000018491,3305.099999999997
28-01100,2,4,0,2,1,1,12,2,2,2,2,38,0,N,3,5,N,353,22022.971432,2674.299999999996
17-03529,1,1,0,1,1,2,N,2,2,2,2,76,0,2,7,8,N,501,46398.164511999996,15097.5
24-01004,1,1,0,1,1,1,6,2,2,2,2,34,2,4,9,8,N,501,81461.0276,4187.899999999999
06-08507,1,1,1,1,1,2,3,2,2,2,2,51,1,4,5,9,N,501,140679.34784,3305.099999999997
51-51255,2,1,0,1,1,1,10,2,2,2,2,70,0,2,9,9,N,501,254739.02519999997,11224.3
36-04010,1,6,0,1,1,1,10,2,2,2,2,19,3,5,4,0,N,501,33964.39995200001,50441.59999999999
30-00600,2,6,0,3,1,1,N,2,2,2,2,18,0,4,5,2,N,241,3003.6273359999996,16.3
40-00200,2,3,0,9,1,1,3,2,2,2,2,68,0,N,4,5,N,264,15891.137575999997,90.69999999999706
38-00100,2,N,0,1,1,2,N,2,2,2,2,9,1,4,3,N,N,114,N,72.99999999999496
51-01301,2,1,0,1,1,2,N,2,2,2,2,62,0,N,11,9,N,501,29999.083816,11162.799999999997
26-02702,1,1,0,1,1,1,12,2,2,2,2,57,0,3,12,9,N,501,140369.85008,4817.2
28-01100,2,4,0,2,1,1,7,2,2,2,2,53,0,6,9,8,N,372,115030.05832,2674.299999999996
51-51255,2,1,0,9,1,2,10,2,2,2,2,31,1,3,9,8,N,501,98773.575584,11224.3
51-51255,2,N,0,1,1,1,N,2,2,2,2,10,3,5,3,N,N,319,N,11224.3
38-00100,2,6,0,3,1,2,14,2,2,2,2,26,0,10,5,1,N,150,8421.72724,72.99999999999496
13-04600,2,6,0,2,1,2,N,2,2,2,2,63,0,3,5,0,N,0,14199.295311999998,3670.3999999999983
29-01901,1,5,0,2,1,2,N,2,2,2,2,51,0,3,4,0,N,78,50003.071936,5434.8
51-51255,1,1,0,2,1,2,N,2,2,2,2,42,1,3,10,7,N,501,38474.88024,11224.3
30-00600,2,N,0,9,1,2,N,2,2,2,2,5,4,6,3,N,N,109,N,16.3
19-01700,1,N,0,2,1,1,N,2,2,2,2,6,3,5,3,N,N,227,N,3572.2999999999975
51-51255,1,1,0,6,1,1,11,2,2,2,2,47,0,2,10,4,N,422,14998.513224000002,11224.3
51-01301,2,6,0,1,1,2,11,2,2,2,2,31,0,N,10,8,N,501,89142.18592,11162.799999999997
06-07502,1,1,0,1,1,2,10,2,2,2,2,36,3,5,9,9,N,501,219927.942,33632.6
38-00100,2,1,0,1,1,1,15,2,2,2,2,38,0,2,5,7,N,501,40006.995687999995,72.99999999999496
36-04010,2,1,0,2,1,2,11,2,1,2,2,61,0,6,10,2,N,465,-1.772132000000056,50441.59999999999
08-00803,1,1,4,1,3,0,5,2,2,2,2,39,N,N,7,0,N,90,8992.439719999998,3393.199999999999
06-07502,2,5,0,2,1,2,7,2,2,2,2,31,0,N,7,5,N,88,27491.88476,33632.6
01-01301,2,4,0,2,1,1,4,2,2,2,2,70,0,N,7,6,N,391,50007.472720000005,2731.1999999999957
38-00100,1,1,0,1,1,1,11,2,1,2,2,63,0,2,9,2,N,410,9232.862271999998,72.99999999999496
30-00600,1,4,0,1,1,2,4,2,1,2,2,66,0,N,5,8,N,83,59998.75406399999,16.3
38-00100,1,4,0,1,1,1,N,2,2,2,2,71,0,N,7,5,N,450,49207.151272,72.99999999999496
08-00803,1,6,0,1,1,2,6,2,2,2,2,19,0,2,7,1,N,341,0.2466975999996066,3393.199999999999
30-00600,2,2,0,1,1,1,0,2,2,2,2,28,6,7,1,8,N,496,80059.09599999999,16.3
40-00200,1,5,0,9,1,1,7,2,2,2,2,47,0,7,7,5,2,256,9698.020732,90.69999999999706
17-03529,2,3,0,2,1,1,N,2,2,2,2,81,0,N,9,9,N,501,139779.40488,15097.5
38-00100,1,1,0,1,1,1,13,2,2,2,2,73,0,2,5,5,N,325,62854.360543999996,72.99999999999496
28-01100,2,3,0,2,1,2,N,2,2,2,2,67,0,N,7,5,N,174,12011.505799999999,2674.299999999996
26-02702,2,5,0,1,1,2,N,2,2,1,2,64,0,N,5,2,N,501,29999.3764,4817.2
06-08507,1,1,0,1,1,1,4,2,2,2,2,61,2,4,12,9,N,501,414977.0616,3305.099999999997
32-00405,1,1,1,8,1,2,3,2,2,2,2,47,1,2,3,5,N,274,35355.03968,7990.499999999998
30-00600,1,6,0,1,1,1,3,2,2,2,2,53,1,4,6,8,N,501,39997.21216,16.3
24-01004,2,1,0,1,1,1,N,2,2,2,2,78,3,5,7,6,N,501,65028.110032,4187.899999999999
28-01100,1,4,0,1,1,1,8,2,2,2,2,57,0,N,9,7,N,200,63279.734928000005,2674.299999999996
51-01301,2,1,0,2,1,1,N,2,2,2,2,71,2,4,10,6,N,263,59881.64164,11162.799999999997
51-01301,1,6,0,1,1,1,10,2,2,2,2,30,0,N,9,9,N,501,181585.86424000002,11162.799999999997
30-00600,2,1,0,3,1,1,11,2,2,2,2,44,0,5,10,5,N,289,18460.486016,16.3
28-01100,1,6,0,2,1,1,12,2,2,2,2,25,0,4,5,6,N,138,70444.6054,2674.299999999996
06-07502,1,1,0,1,1,2,9,2,2,2,2,32,0,2,9,9,N,501,99991.59475999999,33632.6
51-01301,2,4,0,1,1,1,10,2,2,2,2,48,2,N,11,9,N,501,79965.99016,11162.799999999997
38-00100,1,4,0,1,1,1,2,2,2,2,2,69,2,4,5,7,N,488,35570.394863999994,72.99999999999496
13-04600,1,6,0,2,3,0,N,2,2,2,2,18,N,N,5,1,N,N,6902.092036,3670.3999999999983
19-01700,1,6,0,1,1,2,N,2,2,2,2,18,1,3,4,0,N,348,12944.076552000002,3572.2999999999975
28-01100,2,4,0,2,1,1,13,2,2,2,2,46,2,4,9,6,N,265,30189.483856,2674.299999999996
32-00405,2,1,0,2,1,1,11,2,2,2,2,25,0,2,12,7,N,448,42063.77704,7990.499999999998
06-08507,1,1,0,1,1,1,3,2,2,2,2,64,0,2,12,8,N,501,99998.97616,3305.099999999997
38-00100,2,1,0,1,1,1,14,2,2,2,2,37,3,5,7,9,N,501,375426.83904,72.99999999999496
08-00803,2,1,0,1,1,1,N,2,2,2,2,75,0,2,11,1,N,501,14962.661664000003,3393.199999999999
36-04010,2,3,0,2,1,2,11,2,1,2,2,79,0,N,10,5,N,489,12285.029088000003,50441.59999999999
24-01004,2,1,0,1,1,1,8,2,2,2,2,71,0,2,9,5,N,501,5999.3274440000005,4187.899999999999
06-08507,2,4,0,1,1,1,N,2,2,2,2,75,0,N,11,8,N,501,110809.62096,3305.099999999997
51-01301,2,6,0,2,1,2,12,2,2,2,2,16,3,5,4,0,N,176,12876.086176,11162.799999999997
40-00200,2,6,1,1,1,2,N,2,2,2,2,20,2,4,5,0,N,339,0.1376799999998184,90.69999999999706
24-01004,1,1,0,1,1,2,16,2,2,2,2,51,0,3,10,9,N,501,157697.30916,4187.899999999999
24-01004,2,1,0,1,1,1,N,2,2,2,2,70,0,3,10,7,N,501,63706.21552,4187.899999999999
06-08507,2,1,0,6,1,1,N,2,2,2,2,75,0,3,7,4,N,501,31925.641240000004,3305.099999999997
51-01301,1,6,0,6,1,2,10,2,2,2,2,23,0,N,9,5,N,501,48021.369776,11162.799999999997
36-03710,2,6,0,2,1,2,N,1,1,2,2,61,0,N,6,2,N,49,10002.80976,52864.7
19-01700,2,1,1,1,1,2,12,2,2,2,2,28,1,3,7,3,N,184,9640.42644,3572.2999999999975
19-01700,1,1,0,1,1,1,9,2,2,1,2,49,2,4,7,9,N,501,301692.57152,3572.2999999999975
38-00100,2,1,0,1,1,2,10,2,2,2,2,60,0,2,8,0,N,351,23106.301768,72.99999999999496
01-01301,2,1,0,9,1,1,10,1,2,2,2,36,2,3,6,9,N,501,156556.77264,2731.1999999999957
28-01100,2,6,0,1,1,1,N,2,2,2,2,27,0,N,7,2,N,93,12675.891920000002,2674.299999999996
06-07502,2,6,4,1,1,2,16,2,2,2,2,24,0,2,10,6,N,501,25000.11784,33632.6
08-00803,2,1,0,1,1,2,1,2,2,2,2,56,0,3,9,5,3,440,35773.19432,3393.199999999999
24-01004,2,6,0,1,1,1,N,2,2,2,2,17,2,4,4,0,N,501,20005.626128,4187.899999999999
17-03531,2,6,0,2,1,1,12,2,2,2,2,26,0,3,4,2,N,348,25003.110480000003,11171.599999999997
24-01004,1,1,0,1,1,2,10,2,2,2,2,47,2,4,10,9,N,501,593841.1156799999,4187.899999999999
19-01700,2,4,0,1,1,1,N,2,2,2,2,77,0,N,9,8,N,214,64955.097632000005,3572.2999999999975
30-00600,1,1,0,1,1,1,N,2,2,2,2,42,0,2,5,5,N,427,6002.395568,16.3
08-00803,2,6,0,1,1,2,N,2,2,2,2,23,0,N,9,1,N,N,20640.247504000003,3393.199999999999
17-03529,2,5,0,2,1,2,14,2,1,2,2,58,0,3,5,1,N,117,14388.761487999996,15097.5
38-00100,2,N,0,1,1,1,N,2,2,2,2,11,1,2,3,N,N,501,N,72.99999999999496
32-00405,1,6,0,2,1,1,14,2,2,2,2,75,0,N,5,2,N,219,6000.519824000001,7990.499999999998
32-00405,1,N,0,1,2,0,N,N,N,2,2,2,N,N,N,N,N,N,N,7990.499999999998
36-04010,1,6,0,9,1,1,3,2,2,2,2,39,0,2,5,7,N,340,59260.59536000001,50441.59999999999
06-08507,2,4,0,1,1,1,N,2,2,2,2,71,0,2,5,5,N,259,8425.907584,3305.099999999997
13-04600,2,N,0,2,1,2,N,N,N,2,1,4,2,6,3,N,N,40,N,3670.3999999999983
19-01700,2,1,0,1,1,1,10,2,2,2,2,27,0,2,9,9,N,256,-0.6087432000003901,3572.2999999999975
19-01700,2,N,0,1,1,1,N,1,2,2,2,9,1,4,3,N,N,501,N,3572.2999999999975
19-01700,2,6,0,1,1,2,18,2,2,2,2,32,0,N,9,1,N,98,-0.8768784000003507,3572.2999999999975
38-00100,2,N,0,1,1,1,N,2,2,2,2,7,2,4,3,N,N,399,N,72.99999999999496
24-01004,1,6,4,1,1,1,0,2,2,2,2,17,2,4,4,1,N,30,31999.70908,4187.899999999999
19-01700,2,N,0,1,1,1,N,N,N,2,2,3,4,6,1,N,N,N,N,3572.2999999999975
51-01301,2,N,0,9,1,1,N,N,N,2,2,2,0,3,N,N,N,501,N,11162.799999999997
32-00405,2,6,0,2,1,2,18,2,2,2,2,36,3,5,5,0,N,262,22141.744504000002,7990.499999999998
32-00405,2,4,3,1,1,2,N,2,2,2,2,63,0,2,5,2,N,173,-0.6890368000003946,7990.499999999998
06-07502,2,1,0,1,1,2,9,2,2,2,2,41,2,4,9,9,N,501,90002.61,33632.6
30-00600,2,6,0,3,1,2,N,2,2,2,2,22,0,3,5,0,N,189,2990.718904000001,16.3
51-51255,2,1,0,1,1,1,10,2,2,2,2,38,2,4,11,9,N,501,196819.40383999998,11224.3
36-04010,1,6,0,2,1,2,7,2,2,2,2,30,0,N,8,8,N,501,100000.14516,50441.59999999999
26-02702,1,1,0,1,1,1,9,2,1,2,2,79,0,3,9,9,N,501,413345.23112,4817.2
38-00100,1,1,0,1,1,1,6,2,2,2,2,48,3,5,5,3,N,443,-0.5410080000001471,72.99999999999496
30-00600,2,1,0,1,1,1,12,2,2,2,2,30,0,2,7,4,N,315,19007.340208,16.3
51-51255,2,N,4,9,1,2,N,N,N,2,2,2,2,4,N,N,N,257,N,11224.3
38-00100,1,6,0,5,1,2,N,2,2,2,2,17,0,3,4,1,N,24,2002.1403599999994,72.99999999999496
08-00803,2,6,0,9,1,2,10,2,2,2,2,22,0,N,8,2,N,19,-0.8339928000004875,3393.199999999999
08-00803,1,6,0,1,1,2,15,2,2,2,2,27,0,2,7,4,N,0,11640.296864,3393.199999999999
06-07502,2,6,0,6,1,2,14,2,2,2,2,68,0,N,5,3,N,123,7983.912024000001,33632.6
06-08507,2,1,0,6,1,1,N,2,2,2,2,42,0,3,10,9,N,501,147479.89512,3305.099999999997
06-08507,2,1,0,6,1,1,11,2,2,2,2,41,0,2,10,6,N,501,42711.586072,3305.099999999997
13-04600,1,1,0,2,1,1,4,2,2,1,2,60,0,2,5,7,N,434,40000.266255999995,3670.3999999999983
26-02702,2,1,0,1,1,1,N,2,2,2,2,70,2,6,7,0,N,38,29999.766512000002,4817.2
24-01004,1,6,4,1,1,1,N,2,2,2,2,17,3,5,3,2,N,46,8997.313448,4187.899999999999
51-51255,1,1,0,1,1,2,11,2,2,2,2,76,0,2,10,6,N,501,48267.108272000005,11224.3
26-02702,1,6,0,1,3,0,N,2,2,2,2,18,N,N,5,3,N,N,14338.750999999997,4817.2
32-00405,1,1,1,8,1,1,3,2,2,2,2,47,4,6,1,7,N,464,36723.815768,7990.499999999998
40-00200,1,1,0,1,1,1,11,2,2,2,2,33,0,2,9,9,N,420,-0.5788167999999132,90.69999999999706
01-01301,2,6,0,2,1,2,11,2,2,2,2,27,0,2,7,6,N,392,20003.508568,2731.1999999999957
08-00803,2,1,0,1,1,1,N,2,2,2,2,59,0,2,9,8,N,501,106331.0684,3393.199999999999
32-00405,2,6,1,7,1,1,14,2,2,2,2,18,2,5,8,3,N,32,-0.8175599999995029,7990.499999999998
17-03531,1,4,0,2,1,1,N,2,2,2,2,71,0,N,9,4,N,154,-0.49611840000034135,11171.599999999997
51-01301,2,6,1,8,1,1,N,2,2,2,2,17,0,2,4,2,N,501,-0.37227119999988645,11162.799999999997
13-04600,1,6,0,1,1,1,N,2,2,2,2,28,0,N,5,3,N,135,4005.8123720000003,3670.3999999999983
30-00600,1,1,0,1,1,2,4,1,1,2,2,58,0,4,7,7,N,203,41929.80964,16.3
51-51255,2,4,0,2,1,1,N,2,2,2,2,73,0,N,7,1,N,126,10184.978704000001,11224.3
17-03529,1,3,0,2,1,2,16,2,2,2,2,58,1,3,7,1,N,70,38988.390544,15097.5
08-00803,1,5,4,8,1,2,3,2,2,2,2,49,0,4,5,6,N,488,48776.03476,3393.199999999999
06-07502,2,6,0,6,1,2,N,2,2,2,2,67,0,N,5,1,N,236,22293.177432,33632.6
36-04010,1,6,0,2,1,1,N,2,2,2,2,31,0,3,8,0,N,454,23970.737856,50441.59999999999
24-01004,1,6,0,1,1,1,10,2,2,2,2,40,2,N,11,8,N,501,89216.68127999999,4187.899999999999
38-00100,1,N,0,1,1,1,N,2,2,2,2,9,1,2,3,N,N,384,N,72.99999999999496
51-51255,2,1,0,1,1,1,10,2,2,2,2,47,1,3,9,7,N,501,71972.894544,11224.3
06-08507,1,N,0,1,1,1,N,2,2,2,2,14,7,8,3,N,N,501,N,3305.099999999997
24-01004,1,1,0,1,1,1,N,2,1,2,2,75,0,4,5,3,N,501,12804.962880000003,4187.899999999999
24-01004,2,2,0,1,1,1,11,2,2,2,2,71,0,N,10,5,N,501,40002.218152,4187.899999999999
30-00600,2,3,0,1,1,1,N,2,2,2,2,73,0,N,8,6,N,501,60004.03928,16.3
29-01901,2,6,0,2,1,2,12,2,2,2,2,32,0,N,7,3,N,150,0.21516800000063085,5434.8
24-01004,1,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,501,N,4187.899999999999
51-01301,1,6,0,3,1,2,6,2,2,2,2,45,0,N,7,3,N,40,15338.600040000001,11162.799999999997
51-51255,1,6,1,1,1,2,6,2,2,2,2,17,0,3,5,2,N,439,1032.7347520000003,11224.3
17-03529,2,1,0,1,1,1,15,2,2,2,2,55,0,2,10,9,N,501,483475.73216,15097.5
51-51255,1,N,1,1,1,1,N,2,2,2,2,9,3,4,3,N,N,135,N,11224.3
32-00405,1,N,1,8,1,1,N,2,2,2,2,8,0,7,3,N,N,465,N,7990.499999999998
28-01100,2,6,0,2,1,1,N,2,2,2,2,40,0,3,8,5,N,358,-0.6412079999990965,2674.299999999996
40-00200,2,N,4,1,1,1,N,2,2,2,2,7,3,5,5,N,N,365,N,90.69999999999706
30-00600,1,1,0,1,1,1,6,2,2,2,2,37,3,5,5,8,N,261,54412.195248,16.3
06-07502,1,6,0,9,1,2,12,2,2,2,2,71,0,N,3,2,N,501,18363.108984,33632.6
06-08507,2,1,0,6,1,1,10,2,2,2,2,43,2,4,12,8,N,501,333129.53328000003,3305.099999999997
26-02702,1,6,0,1,1,2,11,2,2,2,2,28,0,N,10,8,N,501,89213.98256,4817.2
13-04600,2,2,0,6,2,0,14,2,2,2,2,54,N,N,8,2,N,373,24993.292216,3670.3999999999983
28-01100,2,6,0,1,1,2,14,2,2,2,2,40,0,2,4,2,N,206,20380.649343999998,2674.299999999996
17-03529,2,6,0,2,1,1,12,2,2,2,2,31,0,N,10,8,N,364,54987.808176,15097.5
24-01004,1,1,0,1,1,1,N,2,2,2,1,65,0,2,10,4,N,90,-0.319231999999829,4187.899999999999
24-01004,2,1,4,1,1,2,10,2,2,2,2,30,1,2,11,6,N,466,43867.31692,4187.899999999999
17-03531,1,6,0,2,1,2,6,2,2,2,2,40,0,3,7,4,N,96,24802.822704,11171.599999999997
40-00200,2,1,0,1,1,1,N,2,2,2,2,48,0,2,7,4,N,496,11968.21272,90.69999999999706
38-00100,2,N,0,9,3,0,N,N,N,2,2,5,N,N,1,N,N,N,N,72.99999999999496
32-00405,2,6,0,2,1,2,16,2,2,2,2,24,0,3,7,6,N,315,40001.212144000005,7990.499999999998
26-02702,2,1,0,1,1,1,16,2,2,2,2,44,3,5,11,8,N,501,58715.985648,4817.2
30-00600,2,1,0,1,1,1,N,2,2,2,2,63,0,2,5,4,N,501,-0.23105600000053528,16.3
36-04010,1,N,4,1,2,0,N,N,N,2,2,1,N,N,N,N,N,N,N,50441.59999999999
51-01301,1,6,0,6,1,2,N,2,2,2,2,22,0,N,4,0,N,0,31899.233864,11162.799999999997
38-00100,2,1,0,1,1,1,13,2,2,2,2,42,4,6,8,0,N,334,-0.6778143999999884,72.99999999999496
13-04600,1,6,4,1,3,0,3,2,2,2,2,18,N,N,7,1,N,367,-0.6883687999998074,3670.3999999999983
13-04600,2,1,0,2,1,2,2,2,2,2,2,54,2,3,3,4,N,6,6395.62312,3670.3999999999983
51-51255,1,1,0,3,1,2,N,1,1,2,2,88,1,4,6,0,N,290,26982.345047999996,11224.3
17-03531,1,N,0,2,1,2,N,2,2,2,2,9,2,4,3,N,N,0,N,11171.599999999997
08-00803,1,1,0,1,1,1,4,2,2,2,2,38,0,2,7,4,N,501,-0.5744080000004033,3393.199999999999
30-00600,2,1,0,1,1,1,N,1,2,2,2,68,0,2,5,2,N,501,15495.800479999998,16.3
51-51255,2,4,0,1,1,2,17,2,2,2,2,35,0,N,9,8,N,501,118814.353136,11224.3
08-00803,2,N,0,1,1,1,N,2,2,2,2,8,2,4,3,N,N,501,N,3393.199999999999
32-00405,1,6,0,1,1,2,N,2,2,2,2,51,0,N,3,0,N,0,30002.63624,7990.499999999998
28-01100,1,N,0,2,1,2,N,N,N,2,2,1,1,3,N,N,N,N,N,2674.299999999996
24-01004,2,1,0,1,1,1,11,2,2,2,2,63,0,4,9,5,N,501,38475.945032,4187.899999999999
24-01004,1,1,0,2,1,2,12,2,2,2,2,49,1,3,11,8,N,501,170066.084,4187.899999999999
26-02702,2,6,0,6,3,0,N,2,2,2,2,18,N,N,5,0,N,N,546.4855279999992,4817.2
19-01700,2,4,0,1,1,1,N,2,2,2,2,79,0,N,5,7,N,501,44991.92832,3572.2999999999975
51-01301,2,1,4,1,1,1,N,2,2,2,2,42,2,4,11,0,N,501,15002.541264,11162.799999999997
51-01301,2,1,0,1,1,1,9,2,2,2,2,62,0,2,11,9,N,501,260663.1164,11162.799999999997
06-07502,1,6,0,2,3,0,N,1,1,1,1,80,N,N,5,4,N,4,18322.568064000003,33632.6
17-03531,1,4,0,2,1,1,N,2,1,2,2,74,0,N,7,3,N,206,20330.394368,11171.599999999997
06-08507,1,1,0,1,1,2,4,2,2,2,2,38,3,5,10,9,N,501,133733.00288,3305.099999999997
06-07502,2,1,1,1,1,2,16,2,2,2,2,76,0,2,9,8,N,501,115513.16928,33632.6
19-01700,2,4,0,1,1,1,N,2,2,2,2,62,0,N,7,3,N,264,-0.7380680000005668,3572.2999999999975
01-01301,1,3,0,2,1,1,6,2,2,2,2,62,0,3,5,8,N,249,52469.084784,2731.1999999999957
51-51255,2,6,0,1,1,2,14,2,2,2,2,15,1,3,8,7,N,501,59996.82488,11224.3
01-01301,2,1,0,2,1,1,N,2,2,2,2,38,0,4,7,0,N,129,12000.320808,2731.1999999999957
26-02702,2,6,0,1,1,1,12,2,2,2,2,26,0,N,9,7,N,476,50008.218208,4817.2
32-00405,1,1,0,1,1,1,N,1,2,2,2,68,0,4,6,0,N,0,23829.103151999996,7990.499999999998
40-00200,2,4,0,1,1,1,10,2,2,2,2,39,3,5,7,8,N,308,53518.715855999995,90.69999999999706
30-00600,1,1,0,1,1,1,12,2,2,2,2,63,0,2,11,7,N,501,36793.184896,16.3
24-01004,1,6,0,1,1,1,N,2,2,2,2,17,2,4,4,0,N,501,-0.8910400000004302,4187.899999999999
38-00100,1,1,0,1,1,1,N,2,1,2,2,62,0,2,5,2,N,165,549.8923279999999,72.99999999999496
32-00405,2,6,0,2,1,2,14,2,2,2,2,18,0,3,4,1,N,71,4251.411255999999,7990.499999999998
01-01301,1,1,0,2,1,2,11,2,2,2,2,53,0,3,10,2,N,377,22111.275688,2731.1999999999957
08-00803,1,1,0,1,1,1,10,2,2,2,2,56,0,2,12,9,N,501,435430.20624,3393.199999999999
40-00200,2,1,0,2,1,1,N,2,2,2,2,86,3,5,5,0,N,86,155.64674399999967,90.69999999999706
51-51255,1,1,0,1,1,1,10,2,2,2,2,49,4,6,10,9,N,501,649063.3664,11224.3
30-00600,1,N,0,9,1,2,N,2,2,2,2,5,0,2,5,N,N,80,N,16.3
38-00100,2,1,0,1,1,1,N,2,2,2,2,71,0,2,6,4,N,501,10001.064943999998,72.99999999999496
38-00100,1,6,0,1,1,2,12,2,2,2,2,26,0,N,4,5,N,226,47870.317608000005,72.99999999999496
24-01004,2,6,0,1,1,1,10,2,2,2,2,23,0,3,10,7,N,501,48050.08576,4187.899999999999
40-00200,2,6,0,3,1,2,16,2,2,2,2,47,0,N,7,8,5,206,39002.276928,90.69999999999706
13-04600,1,N,0,9,2,0,N,N,N,2,2,0,N,N,N,N,N,N,N,3670.3999999999983
30-00600,2,1,0,1,1,1,6,2,2,2,2,24,1,3,7,2,N,1,1992.2365919999993,16.3
08-00803,1,6,0,1,1,1,4,2,2,2,2,44,0,N,9,4,N,472,3823.1190480000005,3393.199999999999
36-04010,2,4,0,2,1,2,12,2,2,2,2,61,0,2,5,5,N,414,41241.78700800001,50441.59999999999
36-03710,1,1,0,2,1,2,16,2,2,2,2,59,2,3,5,1,N,32,10000.509168,52864.7
29-01901,2,6,0,2,1,1,N,2,2,2,2,16,1,6,4,0,N,324,14991.547320000001,5434.8
28-01100,1,4,0,2,1,2,9,2,2,2,2,40,0,N,7,8,N,295,45134.28847199999,2674.299999999996
19-01700,1,2,0,6,1,1,N,2,2,2,2,33,2,4,5,0,N,501,0.2958624000002601,3572.2999999999975
24-01004,1,4,0,1,1,2,16,2,2,2,2,59,0,N,11,8,N,501,82179.680704,4187.899999999999
26-02702,1,1,0,1,1,1,11,2,2,2,2,73,0,2,10,9,N,501,78056.80608000001,4817.2
36-04010,2,2,0,2,1,1,10,2,2,2,2,51,0,3,7,3,N,501,22896.925184,50441.59999999999
36-04010,1,6,0,2,1,2,N,2,2,2,2,19,0,3,5,4,N,4,31944.93976,50441.59999999999
40-00200,1,6,0,1,1,2,4,2,2,2,2,25,0,N,5,5,N,302,17800.706424,90.69999999999706
08-00803,2,6,0,1,1,2,N,2,2,2,2,20,0,N,9,1,N,15,-0.5423439999995026,3393.199999999999
29-01901,2,4,0,1,1,1,10,2,1,2,2,58,0,N,9,5,N,310,23876.130352,5434.8
24-01004,1,6,0,1,1,1,14,2,2,2,2,15,0,3,5,4,N,501,-0.22731519999979355,4187.899999999999
06-07502,2,6,0,1,1,2,10,2,2,2,2,25,0,2,9,9,N,501,198914.91984,33632.6
32-00405,2,6,0,2,1,2,15,1,1,2,2,64,0,4,8,8,N,76,0.21556880000025558,7990.499999999998
06-08507,2,1,0,2,1,1,6,2,2,2,2,61,0,2,9,5,N,429,25001.7344,3305.099999999997
51-51255,1,6,0,2,1,2,16,2,2,2,2,33,0,N,9,3,N,501,-0.3512960000007297,11224.3
36-04010,2,N,0,2,1,1,N,2,2,2,2,7,1,5,3,N,N,239,N,50441.59999999999
17-03529,2,6,0,2,1,2,9,2,1,2,2,67,0,N,7,6,N,71,60008.16752,15097.5
38-00100,1,3,0,1,1,1,9,2,2,2,1,82,0,N,5,9,N,501,107676.0864,72.99999999999496
28-01100,2,3,0,2,2,0,17,1,1,1,1,93,N,N,3,0,N,71,10000.199216,2674.299999999996
17-03529,2,1,0,1,1,1,9,2,2,2,2,81,1,3,9,9,N,501,214254.53784,15097.5
32-00405,1,N,1,8,1,1,N,2,2,2,2,7,4,6,3,N,N,129,N,7990.499999999998
51-51255,1,6,0,1,1,1,10,2,2,2,2,32,0,N,5,8,N,501,105169.114464,11224.3
36-03710,1,6,0,2,1,2,9,2,2,2,2,33,3,4,4,1,N,289,10962.09116,52864.7
28-01100,1,2,0,2,1,2,7,2,2,2,2,28,0,N,8,7,N,405,58733.68364,2674.299999999996
32-00405,1,N,1,8,1,2,N,2,2,2,2,9,2,4,3,N,N,315,N,7990.499999999998
36-04010,2,6,0,2,1,1,N,2,2,2,2,15,0,5,5,1,N,501,513.179048,50441.59999999999
13-04600,2,4,0,2,1,1,14,2,2,2,2,85,0,N,5,7,N,199,76878.73464,3670.3999999999983
28-01100,1,4,0,2,1,1,7,2,2,2,2,85,0,N,9,5,N,342,12004.025536000001,2674.299999999996
