PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
26-02702,1,6,0,2,1,2,4,2,2,2,2,33,0,N,9,6,N,14,3384.2593005960002,27264.34392
24-01004,1,N,0,1,1,1,N,N,N,2,2,4,1,4,2,N,N,249,3436.346155152,N
08-00803,1,1,0,1,1,1,6,2,2,2,2,57,0,2,10,5,N,501,3779.4702054759996,35790.255040000004
40-00200,2,4,0,1,1,1,11,2,1,2,2,73,0,N,5,4,N,76,575.5338943883999,19472.182704
13-04600,1,6,0,2,1,2,7,2,2,2,2,22,0,2,5,6,N,476,11391.742643311998,52487.15552
38-00100,2,3,0,1,1,1,8,1,1,2,2,91,1,5,6,0,N,245,9815.666477956,11335.687527999999
28-01100,1,6,0,1,1,2,N,2,2,2,2,21,0,N,5,4,N,51,2953.2749438172,22735.982608
06-08507,2,1,0,6,1,1,1,2,2,2,2,70,2,4,12,7,N,501,2772.1481509812,62242.30687999999
06-07502,2,6,0,1,1,2,12,2,2,2,2,61,0,3,9,5,N,263,408.81613853979997,38925.356728000006
30-00600,1,6,0,1,1,1,8,2,2,2,2,37,4,5,9,0,N,397,491.335242176,0.46900800000003073
29-01901,1,3,0,2,1,2,N,2,2,2,2,60,0,N,6,2,N,215,5816.41982726,13908.933080000003
06-08507,1,1,0,1,1,1,4,2,2,2,2,43,0,2,9,8,N,501,3042.1934337852,-0.00714239999979327
26-02702,1,1,1,3,1,2,4,2,1,2,2,65,0,2,11,9,N,262,11871.633596479998,214253.17512000003
17-03531,2,1,0,2,1,1,N,2,2,2,2,80,0,2,8,2,N,23,11177.997817995998,11322.387648
36-04010,1,4,0,2,1,1,16,2,2,2,2,40,1,7,8,7,N,243,51094.624228536,89815.74368
06-07502,2,N,0,6,1,2,N,2,2,2,2,8,1,3,3,N,N,119,34006.73672508,N
36-04010,2,6,0,2,1,2,9,2,2,2,2,35,0,N,7,6,N,174,50989.08650222,43833.79
51-51255,1,4,0,1,1,1,N,2,2,2,2,73,0,N,9,8,N,501,4084.64117734,121946.38336
51-01301,1,6,0,1,1,2,10,2,2,2,2,29,0,N,7,9,N,501,11342.254873067997,149633.24656
32-00405,2,3,1,1,1,2,17,2,2,2,2,27,3,5,7,1,N,465,7577.89927798,32565.049504000002
29-01901,1,6,0,2,1,2,14,2,2,2,2,28,0,3,7,4,N,132,5710.5454566359995,2897.1935599999997
32-00405,2,1,0,1,1,1,8,2,2,2,2,73,0,2,9,8,N,369,7597.334805564,105779.84148
24-01004,2,1,0,1,1,1,5,2,2,2,2,41,0,2,11,9,N,501,3983.7881445935996,287831.69176
36-03710,2,5,2,8,2,0,13,1,1,1,2,73,N,N,1,2,5,236,28391.69199462,8870.126248
06-08507,2,6,0,2,1,1,N,2,2,2,2,16,2,4,1,2,N,501,3060.784813876,9324.276736
17-03529,1,N,0,2,1,2,N,2,2,2,2,5,0,5,1,N,N,501,14931.894186239997,N
30-00600,2,N,0,6,2,0,N,2,2,2,2,10,N,N,8,N,N,231,183.89312617651998,N
06-08507,1,6,0,2,3,0,N,2,2,2,2,18,N,N,6,0,N,0,3138.2082483599997,2.9852303999996366
06-08507,1,6,4,1,3,0,N,2,2,2,2,19,N,N,8,0,N,497,2753.4067871312,-6.665232000001197
06-07502,2,1,0,1,1,2,N,2,2,2,2,60,0,2,5,2,N,8,2700.3633765351997,14124.335024
30-00600,2,4,0,1,1,1,12,2,2,2,2,56,5,N,8,8,N,169,442.41733622920003,79685.77752
30-00600,1,1,0,1,1,1,11,2,2,2,2,46,0,3,9,9,N,501,2704.03486058,54309.375352
30-00600,2,1,0,1,1,1,12,2,2,2,2,44,3,6,10,1,N,319,585.9604080727999,7209.726744
17-03529,2,6,0,2,1,2,7,2,2,2,2,49,0,N,5,4,N,63,22903.208612479997,20290.723184000002
38-00100,1,5,2,1,1,1,10,2,1,2,2,66,0,N,10,0,N,188,42990.62649532,8939.424568000002
30-00600,2,3,0,1,1,1,13,2,2,2,2,27,0,N,5,6,N,233,240.5865485124,30428.190984
24-01004,2,2,0,9,1,1,10,2,2,2,2,41,1,4,9,5,N,147,3782.2063785376,43718.863272
17-03529,1,6,3,9,1,2,8,1,2,2,2,17,1,4,4,5,N,74,14847.624770019998,36684.447856
08-00803,2,4,0,1,1,2,10,1,2,2,2,61,0,N,10,5,N,446,3702.366503812,32234.488368
24-01004,2,N,0,1,1,1,N,2,2,2,2,6,2,4,3,N,N,501,3414.0811242319996,N
40-00200,1,1,0,9,1,2,8,2,2,2,2,68,2,5,3,7,N,37,48296.01395323999,100130.39180000001
38-00100,2,6,0,1,1,1,5,2,2,2,2,44,0,3,9,0,N,501,43.85250488425599,-2.7208255999994435
24-01004,2,1,0,1,1,1,N,2,2,2,2,54,0,2,9,4,N,501,4094.5740341199994,20355.923992
24-01004,1,1,0,1,1,1,15,2,2,2,2,60,0,2,10,7,N,501,3563.609858708,176935.48872
26-02702,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,453,3619.0697095456,N
29-01901,2,6,0,1,1,2,6,2,2,2,2,23,0,N,7,1,N,110,5546.616590128,3444.775872
38-00100,2,1,0,1,1,1,10,2,2,2,2,58,2,4,5,0,N,501,357.38772219939995,28195.991496000002
08-00803,2,1,0,1,1,1,6,2,2,2,2,23,0,2,8,5,N,116,3059.5200459671996,46624.462872
24-01004,1,1,0,1,1,1,16,2,2,2,2,75,0,4,11,9,N,501,3964.8325333299995,137449.3808
40-00200,2,N,0,1,1,1,N,N,N,2,2,3,4,6,3,N,N,214,404.36428973576,N
08-00803,1,6,0,8,1,2,6,2,2,2,2,55,0,8,7,5,N,38,3756.4444218379995,38861.74041600001
06-08507,2,N,0,1,1,1,N,2,2,2,2,7,0,2,3,N,N,501,2767.1750636927995,N
24-01004,2,1,0,1,1,1,12,2,2,2,2,41,0,2,9,9,N,501,3488.1275459559997,425099.57288
51-51255,2,6,0,1,1,2,14,2,2,2,2,30,0,N,7,4,N,152,11753.037559007998,26279.353872
32-00405,1,N,1,1,1,1,N,2,2,2,2,11,0,4,3,N,N,73,7856.347456383999,N
01-01301,1,6,0,2,1,2,N,2,2,2,2,15,2,3,3,0,N,0,2777.1893598571996,25168.631527999998
06-07502,2,1,0,2,1,2,11,1,2,2,2,72,0,3,10,2,N,11,14288.938966387997,6880.945159999999
17-03531,1,6,0,2,1,1,18,2,2,2,2,54,0,11,3,6,N,158,11009.066850427998,60288.126319999996
30-00600,1,1,0,1,1,1,N,2,2,2,2,44,0,3,5,9,N,501,214.6960116556,50429.53516
24-01004,1,N,0,2,1,2,N,2,2,2,2,13,2,4,3,N,N,501,3384.745505876,N
29-01901,2,6,0,2,1,2,12,2,2,2,2,74,0,2,7,2,N,297,5633.082914335999,25090.074728
08-00803,2,6,0,1,1,1,14,2,2,2,2,59,0,N,9,1,N,483,3997.0370270799995,27595.911064
30-00600,1,1,4,1,1,1,7,2,2,2,2,21,3,5,7,8,N,311,81.70709823691999,65781.273352
06-07502,1,1,4,6,1,2,13,2,2,2,2,40,2,4,10,9,5,501,34160.841074028,98623.19007999999
19-01700,1,6,2,1,1,2,N,2,2,2,2,17,0,2,4,1,N,8,4023.550540876,-7.049599199999648
13-04600,2,6,0,2,1,2,N,2,2,2,2,55,0,2,4,0,N,501,3451.946474348,-0.707607199999984
26-02702,2,1,0,1,1,1,11,2,2,2,2,65,0,2,12,9,N,501,4260.62370692,50378.91412
13-04600,2,6,0,2,1,2,16,2,2,2,2,69,0,N,4,2,N,166,14312.759325719997,7325.735632
13-04600,2,N,0,1,1,1,N,2,2,2,2,10,0,4,3,N,N,501,3706.4387901224,N
30-00600,1,6,0,3,1,2,16,1,2,2,2,26,0,N,4,4,N,13,392.56526082464,28906.847704
28-01100,1,6,0,1,1,1,3,2,2,2,2,18,3,5,5,2,N,48,2692.412440452,8959.332304
24-01004,1,6,0,1,1,1,N,2,2,2,2,17,0,2,11,7,N,501,4142.601074587999,48066.541272
13-04600,1,6,0,9,1,1,N,2,2,2,2,15,2,4,5,1,N,109,3793.6927668840003,1702.7534480000013
38-00100,2,3,0,5,1,1,10,2,1,2,2,47,0,5,6,6,N,350,797.5150899959999,36925.892448
28-01100,2,6,0,1,1,1,11,2,1,1,2,16,0,2,5,1,N,241,2734.66050838,794.8781215999988
06-08507,2,5,0,6,1,1,N,2,2,2,2,48,1,3,12,8,N,501,3562.0397327439996,60914.814528
51-01301,1,1,1,1,1,2,8,2,2,2,2,52,3,5,8,8,N,467,10950.886046867998,78085.18272
30-00600,1,1,0,3,1,1,0,2,2,2,2,22,0,2,4,3,N,134,494.3749235988,10317.903356000003
08-00803,1,6,0,6,3,0,9,2,2,2,2,24,N,N,12,0,N,279,4969.500699722,3.6229031999992003
24-01004,2,1,0,1,1,1,10,2,2,2,2,55,3,5,10,9,N,501,3752.8055452559997,105812.82064
30-00600,1,6,0,1,1,1,N,2,2,2,2,19,0,3,7,1,N,111,188.8752875352,6791.928816
40-00200,2,5,0,3,1,1,N,2,1,2,2,82,1,3,1,4,N,448,817.2941850283999,13213.924504000002
38-00100,1,1,0,1,1,1,16,1,2,2,1,68,0,2,10,5,N,287,97.67990352579999,83860.44352
24-01004,2,N,0,6,1,1,N,2,2,2,2,11,2,4,3,N,N,501,3718.597832904,N
06-08507,2,3,0,6,3,0,15,2,2,2,2,35,N,N,8,3,N,231,2081.9505308559997,-1424.8447296000004
32-00405,1,N,0,2,1,2,N,2,2,2,2,13,1,4,3,N,N,74,8297.27962604,N
24-01004,1,1,0,1,1,1,N,2,2,2,2,37,2,4,10,7,N,501,4208.333386023999,1106367.02816
28-01100,1,6,0,1,3,0,7,2,2,2,2,36,N,N,7,9,N,258,18785.761230343996,66842.10144
30-00600,2,1,0,9,1,1,6,2,2,2,2,49,2,5,5,4,N,501,11259.199913079998,12604.74324
30-00600,1,1,0,1,1,1,N,2,2,2,2,58,2,3,5,3,N,501,105.11005562087999,888076.9728
13-04600,2,6,0,2,1,2,N,2,2,2,2,38,3,N,7,0,N,166,3768.1791448159997,0.7729479999998148
19-01700,2,2,0,9,2,0,N,1,1,1,2,60,N,N,1,2,N,436,3952.273375312,8879.251128
51-01301,1,6,0,1,1,1,18,2,2,2,2,24,2,3,12,8,N,501,11033.840594895999,191009.34024
32-00405,2,6,0,1,1,2,5,1,2,2,2,29,0,N,4,9,N,428,8401.387274652,24172.61948
38-00100,2,3,0,1,1,1,16,2,2,2,2,61,0,3,8,3,N,493,485.19748184839995,2827.5091360000006
17-03531,2,6,1,1,2,0,14,2,2,2,2,24,N,N,7,1,N,59,10924.233541779999,-9.721599200000128
29-01901,1,N,0,2,1,2,N,2,2,2,2,5,0,3,6,N,N,216,11188.629859107998,N
28-01100,2,1,0,2,1,2,3,2,2,2,2,31,0,2,4,5,N,118,3295.6758694839996,26481.528079999996
28-01100,2,6,0,1,1,2,N,2,2,2,2,17,1,3,4,0,N,478,2693.3159895467998,-4.120552800000951
30-00600,1,3,0,1,1,1,16,2,2,2,1,65,0,N,10,8,N,329,730.5860265419999,49241.746992
29-01901,1,6,1,1,3,0,N,2,2,2,2,19,N,N,6,2,N,215,155.13351838664002,10.195755999999164
24-01004,2,N,0,6,1,1,N,2,2,2,2,11,3,5,3,N,N,501,3983.474013704,N
32-00405,2,6,0,1,1,2,14,2,2,2,2,30,1,3,7,1,N,98,8131.681278575999,24521.167183999998
32-00405,1,6,1,8,1,2,N,2,2,2,2,24,0,N,5,2,N,73,7724.91031468,13759.924992
51-51255,1,N,0,2,1,1,N,2,2,2,2,12,2,4,3,N,N,501,11392.595616487997,N
08-00803,2,1,0,1,1,1,16,2,2,2,2,59,2,4,12,5,N,103,4445.506435543999,78132.32481600001
32-00405,2,1,1,2,1,1,14,2,2,2,2,40,3,5,3,3,N,225,9042.288805679998,2202.925127999999
29-01901,2,6,0,3,2,0,N,2,2,2,2,62,N,N,9,0,N,262,4694.184581744,2816.0502639999995
32-00405,2,4,0,2,1,2,11,2,2,2,2,65,0,N,7,3,N,145,52784.55011656,15926.37324
24-01004,2,6,0,1,1,1,N,2,2,2,2,18,0,N,9,0,N,501,3780.362814952,-4.255622399999993
28-01100,2,1,0,6,1,1,6,2,2,2,2,33,0,2,11,8,N,501,3122.4464244536,76986.73688
13-04600,2,6,0,2,3,0,6,2,2,2,2,34,N,N,8,0,N,229,4962.0655111744,-11.326001600000382
01-01301,1,4,2,2,1,2,8,2,2,2,2,42,0,N,10,9,N,273,46678.51996832,135748.96008
17-03529,1,6,0,6,1,2,7,2,2,2,2,55,0,N,9,8,N,501,14669.863363295997,83576.00911999999
36-03710,2,6,0,1,2,0,14,1,1,2,1,30,N,N,7,6,3,423,29917.840162559998,43758.2058
51-51255,1,1,0,1,1,1,3,2,2,2,2,31,1,3,9,8,N,501,11654.595787359998,944905.25584
19-01700,1,N,0,1,1,2,N,2,2,2,2,9,3,4,1,N,N,0,3613.3021522599997,N
13-04600,1,6,0,2,1,2,N,2,2,2,2,60,0,N,7,7,N,501,3603.492432252,66445.720928
17-03531,1,N,0,2,1,1,N,N,N,2,2,4,1,3,2,N,N,422,10969.269362807998,N
19-01700,1,6,0,1,1,1,10,2,2,2,2,21,0,N,5,4,N,40,3859.408166832,32642.902232
36-04010,2,1,0,1,1,1,13,2,2,2,2,31,0,3,9,6,N,501,11251.208178031999,78807.28404
36-03710,1,1,0,2,1,1,14,2,2,2,2,76,0,3,7,4,N,149,14716.200311931998,33091.580464
36-04010,2,2,0,5,1,1,18,2,2,2,2,40,3,5,5,6,2,357,4071.282687272,153747.183344
06-07502,1,N,0,6,1,2,N,2,2,2,2,7,0,5,3,N,N,501,34298.62372312,N
19-01700,1,1,0,8,1,1,6,2,2,2,2,32,2,4,10,5,N,249,3697.9288236639995,20312.805927999998
08-00803,2,4,0,1,1,1,N,2,2,2,2,56,0,N,10,5,N,501,3470.046522864,32337.985615999998
13-04600,2,6,0,1,3,0,3,2,2,2,2,46,N,N,7,9,N,363,36409.040019680004,110249.80355999999
06-08507,2,1,0,1,1,1,11,2,2,2,2,33,0,2,9,8,N,501,11276.026315155998,48395.0276
51-51255,1,6,0,2,1,2,N,2,2,2,2,28,0,N,7,0,N,91,11018.113439539999,-1.6438760000000912
24-01004,2,6,0,1,1,2,16,2,2,2,2,26,0,N,9,0,N,437,3466.216070832,0.968672000000879
06-08507,2,1,0,6,1,1,11,2,2,2,2,34,0,2,9,8,N,501,2836.976596232,95313.69095999999
19-01700,1,6,0,6,1,1,6,2,2,2,2,23,0,8,6,4,N,114,3384.1990534199995,13694.058856
19-01700,1,N,0,1,3,0,N,N,N,2,2,3,N,N,3,N,N,207,3934.2362163919997,N
28-01100,2,1,0,2,1,1,12,2,2,2,2,57,0,2,10,6,N,501,2445.564434344,37753.94792
36-03710,2,5,0,6,1,2,11,2,2,2,2,77,0,3,4,3,N,54,5023.587601975999,18258.033919999998
17-03529,2,3,0,9,1,1,N,2,2,2,2,63,0,5,7,4,N,243,3586.5254534319997,20691.927992
01-01301,2,1,0,1,1,1,8,2,2,1,2,35,0,2,11,9,N,275,2623.7775891911997,50377.480592
17-03529,1,6,0,1,1,2,11,2,2,2,2,27,0,N,9,9,N,501,14968.188353423997,84173.62196
40-00200,1,2,0,1,1,1,3,1,2,2,2,78,3,5,5,4,N,56,346.81222887539997,9011.946656
38-00100,2,1,0,1,1,1,N,2,2,2,2,67,0,2,8,5,N,501,108.113261078,31480.800000000003
51-51255,1,N,0,1,1,1,N,N,N,2,2,0,0,2,N,N,N,501,11262.778806727998,N
30-00600,2,6,0,1,1,1,N,2,2,2,2,17,3,4,6,0,N,161,144.8733926048,16657.5794
01-01301,1,4,0,2,1,1,N,2,2,2,2,69,0,N,5,2,N,0,50502.207405119996,13354.27264
36-04010,2,4,0,2,1,1,14,1,2,2,2,56,2,4,2,3,N,247,50576.154471852,26291.168119999995
17-03531,2,3,0,5,1,2,17,2,2,2,2,35,0,5,7,5,N,100,29373.242685399993,38916.19444
17-03529,1,1,0,1,1,1,7,2,2,2,1,37,3,5,10,8,N,501,15114.379711439999,171595.37648
17-03531,2,N,0,2,1,1,N,2,2,2,2,10,0,5,7,N,N,459,10946.299334231999,N
28-01100,1,6,0,2,1,1,14,2,2,2,2,54,0,3,5,6,N,225,3197.6277127191997,78079.03712000001
40-00200,1,N,0,3,1,1,N,N,N,2,1,0,0,2,N,N,N,87,89.33613471572,N
51-51255,1,1,0,1,1,1,16,2,2,2,2,52,2,3,12,9,N,501,11168.671132363997,170723.89031999998
32-00405,2,N,1,8,1,2,N,2,2,2,2,11,2,5,3,N,N,99,8341.272748135998,N
24-01004,2,1,0,1,1,1,9,2,2,2,2,53,0,2,10,6,N,501,4101.923132624,86374.69532
38-00100,2,N,0,1,1,1,N,2,2,2,2,9,0,2,3,N,N,501,366.11243813119995,N
24-01004,2,1,0,1,1,1,N,2,2,2,2,41,0,2,11,9,N,501,3964.43484912,281094.68464
06-08507,1,N,0,1,1,1,N,N,N,2,2,2,1,3,N,N,N,501,2740.071656056,N
13-04600,1,1,0,2,1,2,7,2,2,2,2,64,0,2,8,7,N,305,11568.100396531998,65305.228495999996
36-04010,1,4,1,1,1,1,4,2,2,2,2,36,0,3,9,6,3,200,3885.944933924,180399.95048
06-07502,2,1,0,1,1,1,11,2,2,2,2,70,0,N,10,7,N,274,34074.09201088,65568.9736
24-01004,2,3,0,1,1,2,10,2,2,2,1,27,1,N,10,3,N,329,5111.434854876,24345.241367999995
40-00200,1,6,0,1,1,1,N,2,2,2,2,19,0,2,4,4,N,0,114.63337429475999,15086.313807999999
08-00803,1,4,0,1,1,1,8,2,1,2,2,60,1,3,9,0,N,291,3715.511486344,26650.208768000004
26-02702,1,4,3,1,2,0,14,2,2,2,2,50,N,N,8,9,4,17,4585.780358212,92060.09008
51-51255,2,3,0,3,1,1,16,2,2,2,2,84,0,3,3,4,N,296,11058.616453299997,28525.21396
40-00200,2,3,0,2,1,2,14,2,2,2,2,78,2,3,2,3,N,229,3623.5919471336,16715.175696
24-01004,1,1,0,1,1,1,6,2,2,2,2,57,0,2,11,8,N,501,3944.357213476,49693.896151999994
24-01004,2,1,0,1,1,1,N,2,2,2,2,75,0,4,7,4,N,310,4093.8148140055996,28438.435416
29-01901,1,N,0,1,1,2,N,N,N,2,2,0,1,4,N,N,N,249,6521.5118705024,N
32-00405,1,6,1,4,1,2,6,1,2,2,2,22,2,12,2,1,N,136,8229.944951115998,1727.7299679999996
17-03531,2,1,0,1,1,1,2,2,2,2,2,36,1,4,7,5,N,310,11498.131757352,64048.16472
36-03710,1,6,4,9,1,2,11,2,2,2,2,23,0,2,9,4,N,57,41689.44075408,56035.753216000005
06-08507,2,2,0,1,1,1,10,2,2,2,2,41,2,4,9,9,N,501,3463.2544464959997,188501.05368
06-08507,1,5,0,2,1,2,12,2,2,2,2,45,1,3,7,4,N,156,3167.3559378055998,4.291304000000309
51-51255,2,4,0,2,1,2,16,2,2,2,2,60,0,N,10,2,N,229,11038.337465251998,12691.679431999997
08-00803,1,1,0,1,1,1,16,2,2,2,2,49,0,3,10,9,N,501,4153.503699508,126202.75912
38-00100,2,6,0,1,1,2,6,2,2,2,2,32,2,N,7,1,N,213,162.45022082144,3808.980160000001
28-01100,2,1,0,2,1,1,N,2,2,2,2,67,0,2,7,1,N,267,9863.798686739998,3629.912071999999
13-04600,1,6,0,1,1,2,14,2,2,2,2,17,0,2,4,0,N,414,4727.151942148,-2.502255999999761
17-03529,2,N,0,2,1,2,N,2,2,2,2,6,0,5,4,N,N,45,15095.151349583997,N
30-00600,2,6,0,1,1,1,15,2,2,2,2,53,0,N,9,8,N,300,10974.368176439999,112111.694576
06-07502,1,3,0,2,3,0,18,1,1,1,2,78,N,N,5,2,2,233,22110.313497599996,8987.827848
29-01901,2,1,0,2,1,2,15,2,2,2,2,52,0,2,7,7,N,501,5381.938861791999,29192.031600000002
30-00600,2,1,0,1,1,1,N,2,2,2,2,65,0,2,5,2,N,162,225.13948967640002,12595.03052
38-00100,1,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,143,246.82723638384,N
38-00100,1,1,1,1,1,2,4,2,1,2,2,27,4,7,6,0,N,122,382.64075937667997,10836.123727999999
28-01100,1,6,0,2,1,1,7,2,2,2,2,32,0,N,5,6,N,407,2738.0914265079996,22442.936352
29-01901,2,2,0,1,3,0,13,1,1,2,1,62,N,N,6,3,4,295,9451.588037032,11274.182096
17-03529,1,6,3,5,1,1,7,1,1,2,1,90,9,10,10,6,1,422,18759.6985134,36767.52568
40-00200,1,1,0,1,1,1,0,2,2,2,2,86,4,7,8,7,N,400,575.3385931262,62423.557992
40-00200,1,4,0,2,1,2,N,2,1,2,2,78,1,N,7,0,N,73,5077.282633344,11595.559568
17-03529,1,6,0,8,1,2,6,2,2,2,2,57,0,N,4,5,N,249,14334.267567551997,31319.049143999997
32-00405,1,4,0,1,1,1,5,2,2,2,2,68,0,N,11,7,N,291,7783.412436511999,121105.46488
17-03529,1,6,0,2,1,2,14,2,2,2,2,67,0,N,7,4,N,79,14548.953622871999,29902.207784
36-04010,2,6,0,9,3,0,N,2,2,2,2,91,N,N,6,0,N,438,4794.132532791999,12.910641599999508
26-02702,2,6,0,1,1,2,10,2,2,2,2,20,0,N,9,8,N,501,3722.1333908639995,54337.24832
36-03710,2,1,4,2,1,2,16,2,2,2,2,33,0,2,8,0,N,183,11180.618570151999,346718.2832
13-04600,2,6,0,2,1,1,N,2,2,2,2,34,0,N,10,1,N,501,3944.2689566479994,1649.2773759999982
24-01004,2,6,0,1,1,2,N,2,2,2,2,41,0,N,9,9,N,501,3744.6145717399995,105537.45768
40-00200,2,6,0,1,1,1,N,2,2,2,2,44,0,3,8,4,N,111,111.59185903247999,14697.059520000003
51-51255,1,6,0,1,1,2,2,2,2,2,2,36,1,N,7,7,N,404,11459.051951003998,672039.2264
29-01901,1,6,0,2,1,2,5,2,2,2,2,28,0,4,7,0,N,342,5846.929208579999,-4.057760800000324
17-03529,2,1,0,2,1,2,N,2,1,2,2,71,0,2,5,4,N,183,14493.582768739996,32534.337536
17-03531,1,1,0,1,1,1,3,2,2,2,2,27,1,3,12,9,N,501,11515.859224647998,279084.77952
24-01004,2,1,0,6,1,1,11,2,2,2,2,15,2,3,12,8,N,501,3409.3622905959996,296877.868
19-01700,2,1,0,1,1,1,N,2,2,2,2,67,1,3,5,4,N,501,3572.2394739439997,20858.647431999998
06-08507,1,1,0,6,1,1,4,2,2,2,2,36,2,4,9,6,N,500,3056.3621426736,61980.481608
51-51255,1,N,1,8,1,2,N,2,2,2,2,8,3,5,3,N,N,69,11636.193445995998,N
17-03529,1,1,0,2,1,2,4,2,2,2,2,58,0,2,5,6,N,273,14939.788151747998,115094.22640000001
51-01301,2,N,0,2,1,2,N,2,2,2,2,13,2,4,3,N,N,501,10930.090201467998,N
51-01301,1,1,0,1,1,1,16,2,2,2,2,35,2,4,12,9,N,501,10987.143220171998,149050.3364
36-04010,2,1,4,1,1,1,12,2,2,2,2,89,1,3,9,0,N,311,50626.302847096,13554.368031999998
38-00100,1,6,0,3,2,0,13,2,1,2,2,67,N,N,1,0,N,76,543.8762758815999,8805.401055999999
40-00200,2,1,0,3,1,1,5,2,2,2,2,61,0,3,8,4,N,189,812.6772431075999,13496.537935999997
51-01301,2,1,0,1,1,2,12,2,2,2,2,29,0,2,9,9,N,501,10937.531784671997,177383.18232
26-02702,1,1,0,1,1,1,0,2,2,2,2,52,0,2,12,9,N,501,4845.49166488,33783.481503999996
19-01700,2,6,0,1,1,1,10,2,2,2,2,39,0,N,7,5,N,455,3593.3175297999996,35493.733848
38-00100,1,N,0,3,1,1,N,2,2,2,2,12,2,4,3,N,N,387,82.51114436419999,N
30-00600,1,N,0,1,3,0,N,N,N,2,2,4,N,N,2,N,N,351,3424.875938416,N
08-00803,2,1,0,1,1,2,15,2,2,2,2,58,0,3,5,1,N,177,3775.8606597559997,188170.83456000002
19-01700,1,6,1,1,1,2,14,1,2,2,2,28,0,N,10,2,N,150,3459.4794852839996,25521.308808
51-01301,2,6,0,1,1,2,14,2,2,2,2,30,0,N,8,5,N,294,11390.395009111999,82399.6344
38-00100,1,1,0,1,1,1,12,2,2,2,2,49,0,3,5,9,N,501,112.93274977663998,183097.86888
17-03529,1,6,0,2,1,2,15,2,2,2,2,15,0,3,3,4,N,115,14895.026085431999,93.38166239999919
36-04010,2,N,0,2,1,1,N,2,2,2,2,6,0,3,5,N,N,493,11041.674841711998,N
24-01004,1,N,1,1,1,1,N,2,2,2,2,5,0,4,6,N,N,147,11589.783566567998,N
28-01100,1,6,1,1,1,2,10,2,1,2,2,59,4,7,7,9,4,401,19239.842081919996,73534.22564
36-03710,2,6,0,2,3,0,13,2,2,2,2,18,N,N,8,1,N,219,36538.49217548,75.65641599999981
51-01301,1,6,0,1,1,1,N,2,2,2,2,19,1,3,7,1,N,501,11717.319439383999,6459.74444
36-03710,2,1,0,2,1,1,12,2,2,2,2,76,0,4,5,9,5,501,47719.857525536,93022.8384
26-02702,2,6,0,6,3,0,N,2,2,2,2,20,N,N,8,2,N,8,4330.678277598399,-50.31448960000125
06-08507,2,4,0,1,1,2,13,2,2,2,2,44,0,6,9,3,N,501,1392.1425619839997,17616.569552
36-04010,2,6,0,2,1,2,12,2,2,2,2,69,0,N,4,2,N,299,50380.328425039996,3446.2949040000003
08-00803,2,6,0,1,1,2,14,2,2,2,2,25,0,N,9,4,N,483,3941.778211556,15974.759151999999
01-01301,2,3,0,2,2,0,7,1,1,1,1,78,N,N,4,3,1,415,15927.851350859999,19641.778552
30-00600,1,4,0,8,1,2,13,2,2,2,2,40,2,4,8,5,N,264,386.614552124,32276.350592000003
24-01004,1,1,0,1,1,1,N,2,2,2,2,87,0,N,10,2,N,501,3384.0537203199997,12320.199288
26-02702,1,1,0,1,1,1,10,2,2,2,2,42,0,2,12,9,N,501,4522.151413096,149891.4152
38-00100,1,6,0,1,1,2,3,2,2,2,2,25,0,N,4,2,N,106,1540.2968681211999,26872.535200000006
40-00200,2,1,0,1,1,2,N,2,2,2,2,74,1,3,5,0,N,104,2753.3597520552,-2.520559200000207
40-00200,2,1,0,1,1,1,11,2,2,2,2,93,0,2,4,3,N,277,2846.0233967376,-1.1947127999992517
51-51255,2,1,0,1,1,2,0,2,2,2,2,52,0,2,5,8,N,501,10936.472174251998,52061.236048
08-00803,1,6,0,1,2,0,N,2,2,2,2,85,N,N,9,0,N,187,3813.0786169719995,-3.211671999999453
19-01700,1,1,0,1,1,1,9,2,2,2,2,46,0,2,9,7,N,256,3514.2859185039993,112937.00056
51-51255,1,6,0,1,1,1,3,2,2,2,2,30,1,4,6,5,N,351,11102.521318567999,949172.56008
30-00600,2,1,0,1,1,2,0,2,2,2,2,29,0,2,9,5,N,501,340.05172942639996,60178.92168
24-01004,2,1,0,2,1,2,10,2,2,2,2,39,0,2,7,4,N,90,3422.3793799999994,26759.351951999997
24-01004,2,N,0,1,1,1,N,2,2,2,2,11,2,4,3,N,N,501,446.82357157919995,N
38-00100,2,2,0,1,1,2,5,2,1,2,2,42,3,5,10,6,N,100,818.6201513843998,-2.796710399999938
08-00803,1,6,0,1,2,0,N,2,2,2,2,16,N,N,5,0,N,106,3424.864840252,-3.9865520000003016
24-01004,2,1,0,1,1,1,16,2,2,2,2,35,0,2,12,9,N,501,4052.6034202919996,100355.3408
29-01901,2,N,0,2,1,2,N,2,2,2,2,13,0,2,1,N,N,298,5385.9017519144,N
51-01301,1,1,0,1,1,1,10,2,2,2,2,40,2,4,12,9,N,501,10934.496701059998,148358.50216
