SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,4,6,1,3,9,66,1,N,2,4067
2,1,1,1,9,N,56,1,N,2,3545
1,6,1,1,2,11,0,2,N,2,723
2,2,1,1,6,9,60,1,N,2,4482
2,6,1,1,8,7,15,1,N,2,2942
1,3,1,2,N,5,31,1,N,2,1861
2,1,1,2,3,8,13,1,N,1,4195
2,6,8,1,0,7,48,3,N,2,1353
1,3,1,1,6,8,34,1,N,2,7633
1,4,1,1,0,9,9,1,N,2,501
1,5,6,1,3,4,0,1,4,2,504
2,4,1,1,3,5,21,1,N,2,2998
1,4,1,1,N,9,3,1,N,2,3835
1,1,1,1,0,9,51,1,N,2,3410
1,1,1,1,5,8,14,1,N,2,637
1,3,1,1,N,12,3,1,N,2,386
1,6,2,1,1,7,56,1,N,2,2193
1,6,1,2,3,5,13,1,N,2,3039
2,1,1,1,4,5,27,1,N,2,1608
2,4,1,1,9,9,13,1,N,2,3005
1,1,1,0,5,9,58,1,N,2,1811
2,2,1,1,9,12,41,1,N,2,7224
1,1,1,1,0,9,30,1,N,2,855
1,6,1,1,8,7,48,1,N,2,5634
2,4,1,1,N,5,36,1,N,2,3080
2,2,7,1,2,5,54,1,N,2,5962
1,6,3,1,N,N,36,1,N,2,762
2,2,1,2,7,9,53,1,N,2,2767
2,1,1,0,0,5,78,1,N,2,5605
2,4,1,2,0,9,30,1,N,2,6578
2,1,2,1,6,8,52,1,N,2,4658
1,1,1,1,6,10,29,3,5,2,0
2,N,1,1,2,9,59,1,N,2,5281
2,1,1,1,8,8,21,1,N,2,6291
1,2,1,1,9,5,0,1,6,2,5729
1,6,1,1,4,5,27,1,N,2,4760
2,6,1,1,0,9,37,1,N,2,4244
1,1,1,1,3,9,10,1,2,2,502
2,6,1,1,8,5,61,1,3,2,2651
1,5,1,1,N,11,41,1,N,2,5628
2,2,1,2,7,1,63,1,N,2,1576
1,1,1,1,0,9,46,1,N,2,3689
2,6,1,1,9,12,35,1,1,2,5305
1,1,9,2,N,4,44,1,3,2,1924
2,2,1,1,9,9,0,1,N,1,4401
1,1,1,1,2,12,46,1,1,2,0
1,6,1,1,6,8,44,1,6,2,687
2,6,1,1,8,9,25,1,6,2,3003
2,1,1,1,1,5,27,1,N,2,5687
2,4,1,0,8,7,0,1,N,2,2723
2,6,1,1,0,1,63,1,N,2,3271
2,1,1,1,5,8,17,1,N,2,5419
2,1,1,1,6,5,28,1,3,2,4495
2,6,1,1,3,6,10,1,N,2,6931
2,6,1,2,6,9,19,1,N,2,2432
2,1,1,1,9,6,25,1,N,1,3585
1,2,1,1,0,8,44,1,N,2,4695
2,1,1,1,N,11,47,2,N,2,1692
2,1,1,1,5,6,36,1,6,2,5158
1,4,1,2,5,10,8,1,N,2,2908
1,1,1,2,4,9,6,1,N,2,5249
1,1,5,1,3,N,49,1,N,1,3004
2,6,1,1,4,5,34,1,N,2,5345
1,6,1,1,4,11,34,1,N,2,4121
1,N,1,1,0,7,44,1,N,2,1847
2,2,2,2,8,11,2,1,2,2,3243
1,1,1,1,9,N,59,1,N,2,1090
2,1,9,2,9,5,4,1,1,2,5757
1,1,1,2,9,9,21,2,N,2,2675
2,1,1,1,5,11,21,1,N,2,5065
1,6,2,1,0,11,29,3,N,1,4386
2,2,1,0,5,5,0,1,N,2,3754
1,1,5,1,8,9,67,1,N,2,3636
2,1,1,1,4,10,45,1,N,2,923
1,6,1,1,0,6,57,2,N,2,4083
1,6,1,1,1,7,19,1,N,2,1181
2,4,1,2,0,6,15,1,N,2,6431
2,1,1,2,1,11,34,1,N,2,4424
1,1,1,1,0,9,32,1,3,2,855
2,6,5,1,8,10,45,1,N,2,2243
1,1,1,1,3,5,52,1,4,1,2369
1,1,1,1,2,11,92,1,N,2,2619
2,6,6,1,4,9,15,1,N,2,4765
1,4,1,1,7,4,1,1,N,2,1802
2,2,1,1,9,5,3,1,N,2,3193
1,4,5,1,6,5,44,1,N,2,3797
1,1,1,1,2,8,35,1,N,2,6930
2,1,1,1,9,5,45,2,2,2,1807
2,4,1,1,3,12,41,1,N,2,996
2,4,1,1,N,1,54,1,4,2,0
1,6,7,1,7,11,25,1,N,2,4059
1,1,1,1,3,12,10,1,N,2,0
1,1,1,1,7,7,64,1,N,2,855
1,1,1,1,9,6,9,1,N,2,4768
2,5,1,1,N,5,75,1,1,2,4409
1,1,1,1,3,9,25,1,N,1,3761
2,6,1,1,9,1,0,1,N,1,5224
2,1,1,1,2,11,42,1,N,2,3429
1,1,1,1,2,3,14,1,N,2,6497
1,2,1,1,N,N,21,1,N,2,3324
1,1,1,1,4,9,92,1,N,2,5439
2,6,1,1,4,N,32,1,N,2,855
1,1,1,1,2,7,22,1,N,2,1636
2,6,3,1,9,8,44,1,N,2,6391
2,6,1,1,2,7,37,1,N,2,1624
1,1,1,1,N,1,0,1,N,2,7418
2,3,1,1,1,6,14,1,N,2,3271
1,1,6,1,9,9,69,2,N,2,1887
2,4,1,2,1,5,22,1,N,2,0
2,1,1,1,8,N,67,1,N,2,1842
2,1,1,2,9,7,10,2,N,2,902
1,1,1,1,N,1,51,1,N,2,5989
1,1,1,0,1,5,24,1,N,2,6437
1,1,2,1,9,5,2,1,N,2,68
2,1,1,1,0,8,52,1,N,2,4641
1,6,1,1,1,9,41,1,1,2,7099
1,1,1,1,0,10,39,1,N,2,3226
1,4,1,1,8,10,50,2,N,2,6136
1,1,1,1,N,5,48,1,N,2,4276
2,1,1,1,0,5,59,1,N,2,0
1,6,1,1,7,7,56,1,N,2,3154
2,6,1,1,8,12,21,1,N,2,4303
2,1,1,1,0,N,36,1,N,2,5327
1,6,1,0,5,8,77,1,3,2,2527
2,4,1,1,1,8,35,1,N,2,2440
2,6,1,1,1,N,44,1,N,2,0
1,3,1,1,0,10,35,1,N,2,5710
1,1,1,1,N,N,8,1,5,2,6696
2,2,1,1,0,11,31,1,N,2,4188
1,1,1,1,3,12,33,1,N,2,1623
2,4,9,1,1,N,17,1,N,1,3713
1,1,1,1,N,10,39,1,N,2,7129
1,6,7,0,7,8,67,1,N,2,4423
1,2,1,0,0,10,35,2,2,2,389
1,1,1,1,1,11,0,1,N,2,5982
1,N,1,0,8,8,19,1,N,2,4777
1,2,1,0,0,5,81,1,2,2,855
2,1,1,2,3,1,43,1,N,2,1750
2,6,6,1,5,9,33,1,1,2,2027
2,N,1,1,N,12,6,1,N,2,1561
1,1,1,1,5,1,32,1,N,2,2338
2,6,1,1,5,11,45,1,N,2,3354
1,1,1,0,2,8,69,1,N,2,7074
1,4,1,1,7,3,63,1,N,2,3682
1,6,1,1,N,9,0,1,N,2,569
2,1,1,0,N,7,52,1,N,2,4145
2,1,8,2,3,7,41,1,N,2,4427
1,6,1,1,4,3,42,1,N,2,4768
2,1,1,0,0,N,47,1,N,2,5723
2,2,1,1,3,5,0,1,N,2,0
2,4,9,1,0,9,17,1,N,2,2956
1,4,7,1,0,8,77,2,2,2,0
2,6,7,1,0,9,1,2,4,2,2015
1,1,1,2,8,5,94,1,N,2,5134
1,1,1,1,7,11,0,1,N,2,3763
1,1,1,1,4,8,40,1,N,2,7633
1,4,1,1,9,12,35,1,N,2,1750
1,6,1,1,2,9,0,1,N,2,2709
1,1,1,0,1,12,34,1,N,2,3559
2,5,6,1,0,N,40,1,N,2,5919
1,6,1,1,N,9,59,1,N,2,2338
2,1,1,1,9,9,34,1,N,2,2192
2,1,1,1,2,10,62,1,N,2,490
2,6,1,1,N,7,21,1,N,2,4038
1,1,1,2,8,4,36,1,N,2,5382
2,1,1,2,7,9,22,1,N,1,5883
2,1,1,2,2,5,18,1,N,2,2619
1,1,1,1,0,11,24,1,N,2,3324
2,4,8,2,5,10,21,1,N,2,4423
1,5,1,1,N,10,11,1,N,2,7456
2,1,1,1,6,5,7,1,N,2,4250
1,1,8,0,0,10,86,1,N,1,2619
1,5,1,1,4,9,70,1,N,2,3514
2,4,1,1,8,10,70,1,N,2,1145
1,1,1,2,0,2,62,1,N,1,3544
2,N,1,2,9,8,66,1,N,2,4368
2,2,1,0,4,11,0,1,N,2,883
2,1,1,1,N,11,4,1,N,2,870
2,6,1,2,4,2,39,1,N,2,5151
2,1,1,2,1,11,21,1,N,2,3172
2,1,1,2,N,8,39,1,N,2,6792
1,1,1,1,4,5,72,1,N,2,855
2,1,1,1,6,5,0,1,N,1,5073
2,1,2,2,1,2,80,1,N,2,5141
1,1,1,0,0,9,38,1,4,2,5453
2,1,1,1,N,5,26,1,N,2,4893
2,1,1,1,3,N,11,1,N,2,5327
2,3,1,2,5,N,38,1,N,2,2723
2,1,1,2,0,12,30,1,N,2,3059
1,1,1,1,6,8,14,1,N,2,7288
1,1,1,1,N,5,64,1,1,2,1542
1,4,5,1,9,4,81,1,N,2,671
1,2,1,1,9,6,57,1,N,2,5388
1,1,1,1,4,11,20,2,N,2,2329
2,1,2,2,4,12,0,1,N,2,0
1,N,1,1,3,12,2,1,N,2,6839
1,6,1,1,8,9,72,1,N,2,5922
1,N,1,1,1,9,37,1,N,2,3302
2,2,1,1,5,5,71,1,N,1,2466
1,1,1,2,4,9,60,1,N,2,273
1,3,1,1,8,12,15,1,N,1,1855
2,1,1,2,1,2,51,2,1,2,1271
2,1,1,2,1,8,7,1,N,2,2682
1,1,5,1,8,8,56,1,N,2,1527
2,1,1,2,7,9,21,1,N,2,2961
2,6,1,1,2,10,37,1,N,2,5757
2,2,1,1,9,N,63,2,5,1,1892
2,1,8,1,0,7,13,1,N,2,0
2,1,1,0,9,10,0,1,1,2,5109
1,1,5,1,9,5,75,1,6,2,773
1,1,1,1,9,12,33,1,N,2,3557
1,1,1,2,9,11,11,1,N,2,329
1,N,1,1,N,8,65,1,N,2,5355
1,1,1,1,1,8,33,1,N,2,4915
1,1,1,2,1,12,41,1,N,2,0
1,1,1,1,8,5,63,1,N,2,6305
1,4,1,1,6,5,36,1,N,2,2661
1,5,1,1,6,9,7,1,N,1,1114
1,1,1,2,9,6,37,1,N,1,3493
2,6,9,1,3,7,76,1,3,2,305
2,6,1,1,N,9,16,1,N,2,5078
2,4,1,1,0,12,72,2,N,2,5797
2,5,1,1,4,7,24,1,N,2,6346
2,6,1,1,0,9,15,1,N,2,0
1,1,1,2,4,7,24,1,N,2,5435
2,1,1,1,8,11,57,1,N,2,3519
1,3,1,1,N,6,34,1,N,2,7633
2,6,1,2,4,9,34,1,2,2,846
1,3,1,1,0,8,44,1,N,2,0
2,5,1,1,8,8,48,1,N,2,770
2,1,1,1,2,5,21,1,N,2,4824
1,1,1,1,3,9,30,1,N,2,4932
1,1,1,1,0,9,50,1,N,1,2384
1,5,6,1,8,5,20,1,N,2,1999
1,1,1,1,N,6,24,1,N,2,7134
2,6,1,1,2,N,11,1,N,2,2327
1,4,1,1,8,9,40,1,2,2,4105
2,1,1,1,9,5,42,1,4,2,2741
2,4,1,1,7,11,2,1,N,2,2619
2,1,6,0,7,5,9,3,5,2,7633
2,1,1,1,8,9,63,1,N,2,4172
2,3,1,1,4,8,23,1,N,2,4207
2,1,2,2,8,12,69,1,N,2,0
2,1,6,1,1,8,26,1,N,2,3795
1,1,1,1,3,5,51,1,N,2,6010
1,1,1,0,3,8,21,1,N,2,3761
2,6,1,1,7,9,0,1,N,2,7633
1,1,1,1,N,9,32,1,N,2,1331
1,5,1,1,5,8,84,1,N,1,6116
1,1,1,1,0,N,51,3,N,2,4451
1,6,1,1,7,9,20,1,N,2,5119
2,1,1,1,3,11,78,1,N,2,2817
2,6,1,2,6,12,54,1,5,2,3261
1,1,9,2,0,5,45,1,N,2,1657
1,N,5,2,9,11,29,1,N,2,306
1,6,1,2,4,5,38,1,2,2,5825
2,1,8,1,7,9,47,1,N,2,3851
1,1,1,1,3,9,31,2,N,2,5701
2,4,1,2,7,5,24,1,5,2,0
1,6,1,1,1,9,30,1,N,2,4178
1,6,1,1,4,5,12,1,N,1,4047
2,1,1,1,3,N,28,1,N,2,4553
2,6,1,1,8,9,31,1,4,1,3828
1,6,1,2,9,5,3,1,N,2,7050
1,1,1,0,0,11,41,1,N,2,2499
2,5,1,1,N,10,30,1,3,2,6862
1,1,1,1,5,7,47,1,N,2,4530
1,1,1,1,9,8,49,1,1,2,90
1,5,1,1,9,7,58,2,N,2,3435
2,6,1,1,1,9,0,3,N,2,5803
1,1,1,1,N,9,0,1,N,2,3318
2,6,1,0,8,9,14,1,N,2,2653
2,3,1,1,9,12,52,1,1,2,1663
2,1,1,1,N,5,0,1,N,2,335
2,1,1,2,3,11,15,3,N,2,855
2,1,1,1,9,11,53,1,N,2,0
1,1,1,1,9,3,22,1,N,2,2989
1,1,1,1,N,1,24,1,N,2,4728
2,1,1,2,2,10,34,1,N,2,5233
1,1,1,1,1,N,23,1,N,2,5476
1,1,1,2,0,8,27,1,5,2,5624
2,2,1,1,8,10,57,1,2,2,4721
2,2,1,1,3,9,0,1,N,2,94
2,1,1,1,N,5,74,1,4,2,3672
1,4,1,1,0,9,86,1,N,2,1603
2,1,1,1,9,N,26,1,N,2,1300
2,6,7,1,2,5,84,1,1,2,0
1,6,1,1,N,N,3,1,N,2,6893
1,6,2,1,1,6,0,2,N,2,7633
2,6,1,2,9,4,12,1,N,2,7069
1,N,1,1,0,11,17,1,N,2,997
1,2,1,2,N,12,48,1,1,2,855
1,6,3,1,0,N,56,1,N,2,2619
1,6,2,2,0,N,31,1,N,2,2401
2,6,1,1,6,12,62,1,N,2,855
1,1,1,1,3,7,51,1,N,2,6788
2,3,3,0,0,5,16,1,N,2,0
1,4,1,1,4,8,28,1,N,2,7000
2,6,1,1,N,5,10,1,N,2,3669
2,1,1,2,N,9,25,1,5,2,997
2,4,1,1,3,9,55,1,N,2,5224
1,1,1,2,9,8,29,1,6,2,1418
1,1,1,2,3,9,47,1,N,2,2805
2,2,1,2,3,9,37,2,N,2,2626
1,1,1,1,2,11,0,1,N,2,4678
1,2,1,0,7,N,31,1,N,2,2462
1,5,1,2,4,9,0,1,3,2,4195
1,1,1,1,4,5,24,1,N,2,4220
1,6,2,0,1,5,34,3,N,2,1353
1,6,1,1,5,7,3,1,N,2,1997
2,6,1,1,9,9,63,1,N,2,6070
2,1,1,1,6,3,69,1,N,2,5619
2,6,1,2,N,8,11,1,N,2,6366
1,1,1,1,1,7,55,1,N,2,6051
1,1,1,1,0,9,80,1,N,2,3262
2,4,1,1,0,9,61,1,N,2,2022
1,1,1,1,9,9,30,1,N,2,7633
2,6,8,1,3,4,55,1,N,2,1283
1,1,1,1,N,N,24,1,N,2,3054
2,6,6,1,0,9,0,1,N,2,108
2,1,1,1,9,N,3,3,6,2,3248
2,1,1,1,N,9,3,1,N,2,4924
1,5,9,1,N,9,30,1,N,2,993
1,6,1,1,9,9,40,1,N,2,6693
1,N,1,2,N,7,34,3,N,2,6453
1,3,1,1,5,N,45,2,3,2,1319
2,1,1,1,1,9,51,1,N,2,5327
1,6,1,1,1,5,16,1,N,2,4546
1,1,1,0,9,10,76,1,N,2,2964
2,6,1,1,5,9,74,1,N,2,0
1,1,3,1,N,9,53,3,6,2,629
1,6,1,1,3,8,53,2,N,2,6078
1,1,1,1,4,12,55,1,N,2,2704
2,1,1,1,0,10,37,1,N,2,3952
1,1,1,1,9,9,33,1,N,2,3031
1,1,1,1,3,11,10,1,4,2,3325
2,2,1,1,3,8,42,1,N,2,3514
1,1,1,1,8,6,38,1,N,2,0
2,6,1,1,8,1,12,3,N,1,2681
1,1,7,2,6,9,64,1,N,2,2666
1,1,6,1,5,7,0,1,N,2,4225
2,1,1,1,6,10,27,1,N,2,4477
1,1,1,1,N,8,65,1,N,2,4223
1,1,1,1,9,10,45,1,1,2,4047
1,1,1,2,5,12,21,1,N,2,3600
1,3,1,1,N,4,94,1,N,2,7008
2,1,1,1,N,8,21,1,N,2,4772
1,1,1,1,9,N,0,1,N,2,3059
2,6,1,1,0,10,3,1,N,2,3587
1,1,1,1,2,10,45,1,N,2,7103
2,6,1,1,6,N,40,1,N,2,3001
1,4,1,1,3,5,3,1,N,2,5103
2,4,1,1,1,8,49,1,N,2,5617
2,3,1,1,7,9,22,3,N,1,4323
2,1,1,1,N,9,66,1,N,2,2973
1,6,3,1,1,N,45,1,N,1,855
1,6,1,1,7,9,13,3,N,2,5452
1,1,1,2,8,7,32,1,N,2,1643
1,6,1,1,8,5,9,1,N,2,3101
1,1,1,1,3,8,45,1,N,2,4098
1,1,9,1,5,5,32,1,N,2,4865
2,6,1,1,4,7,15,1,N,2,5118
1,1,1,1,3,8,49,1,N,2,4710
1,6,1,1,N,9,6,1,N,2,0
1,1,1,1,0,9,56,1,N,2,855
1,1,1,1,N,8,26,1,N,2,2016
2,1,1,2,8,9,19,1,3,2,1920
1,1,1,1,N,11,32,1,N,2,7176
1,5,1,1,0,11,48,1,N,2,1808
1,2,1,1,9,9,39,1,N,2,1779
2,1,1,2,7,N,49,1,N,2,4813
1,1,1,1,5,7,65,1,N,2,4387
1,1,8,1,6,N,44,1,N,2,1286
1,6,8,1,6,5,35,1,N,2,4258
1,1,1,1,N,4,19,1,N,1,2334
2,1,1,2,5,7,31,1,N,2,1783
1,1,1,1,5,12,15,1,5,2,6843
1,1,1,2,2,9,19,1,1,1,3106
2,1,1,1,7,N,10,1,N,2,2074
2,2,1,2,8,8,46,1,N,2,1823
2,N,1,1,5,10,27,1,N,2,5629
1,6,6,1,7,8,29,3,N,2,562
2,1,1,1,0,9,35,1,N,2,6036
1,5,1,1,1,12,0,1,N,2,1025
1,3,1,1,9,8,30,1,2,2,2619
1,2,1,1,5,9,7,2,N,2,5183
1,6,1,1,N,9,25,1,N,2,3466
1,1,1,2,4,11,34,1,N,2,6051
2,1,1,1,8,9,26,1,N,2,1576
2,3,6,1,7,9,50,1,N,2,4746
1,1,1,2,0,9,25,1,N,1,2276
1,1,1,1,N,7,3,1,N,2,2141
1,1,1,1,1,5,50,1,N,2,4891
1,1,1,2,9,4,0,1,N,2,4196
1,1,1,1,0,5,45,1,N,2,0
2,1,1,1,N,9,3,1,1,2,5558
1,1,1,1,N,12,25,1,N,2,855
2,6,6,1,0,N,18,1,N,2,3472
1,6,1,2,1,8,0,1,N,2,873
1,1,3,1,7,7,27,1,N,2,1195
1,4,2,1,N,1,12,1,N,2,4876
1,1,1,1,N,8,21,1,N,2,2915
1,4,1,1,9,9,26,1,N,2,2619
1,4,1,1,1,7,56,1,N,2,5753
1,5,1,1,8,12,43,1,1,2,2619
1,6,1,1,N,5,24,3,N,2,661
1,1,1,1,9,11,17,1,N,1,1612
2,1,1,2,4,5,27,1,N,2,1989
1,4,1,1,1,7,30,1,N,2,0
1,6,1,1,N,7,0,1,N,2,3677
1,6,1,2,9,9,7,1,N,2,4379
1,6,1,1,9,N,64,1,N,2,0
2,1,1,2,7,11,7,1,N,2,4536
1,1,1,1,1,12,51,1,N,2,2972
2,3,1,1,8,8,49,1,N,2,7448
2,1,1,1,5,3,51,1,N,1,0
1,6,1,1,7,1,30,1,N,2,4626
2,1,9,0,N,12,0,1,N,2,2619
1,6,5,1,6,9,39,3,1,2,5102
1,1,1,1,9,N,61,1,N,2,3082
2,1,6,1,0,9,41,1,N,2,0
1,1,1,1,9,9,33,1,N,2,6855
2,6,1,0,5,11,57,1,3,2,2619
1,1,1,1,4,8,43,1,N,2,4993
1,1,1,1,N,5,20,1,N,2,1585
2,1,1,1,8,11,59,1,N,2,2795
2,6,2,2,0,4,52,2,N,2,550
1,1,1,1,6,9,18,1,N,1,130
1,6,9,1,2,8,21,1,N,2,45
2,4,1,0,6,5,33,1,N,2,2203
1,1,1,0,N,9,18,3,N,2,2394
2,6,1,2,4,1,44,1,N,2,7220
2,1,8,1,2,4,21,1,N,2,105
1,4,1,2,0,11,15,1,N,1,2845
2,6,1,1,5,9,33,1,4,2,7135
2,6,5,1,N,9,3,1,N,1,3223
1,6,1,1,1,10,12,1,N,2,2619
2,1,1,2,N,1,4,1,N,2,1299
2,1,1,1,0,9,51,1,N,2,5280
1,3,1,1,2,11,6,1,N,2,6015
2,1,1,1,9,4,76,1,N,2,2808
1,1,1,1,4,12,63,1,N,2,3777
2,1,7,0,0,12,31,1,N,2,3103
1,1,1,1,8,7,37,1,N,2,0
1,2,6,1,8,7,9,1,N,1,6733
2,1,1,1,8,9,65,1,N,2,2289
2,1,1,1,7,10,4,1,N,2,4153
2,N,6,1,5,8,43,1,N,2,7633
2,5,1,0,4,12,0,2,N,2,4014
1,2,6,1,9,4,29,1,N,2,4730
1,1,1,1,9,11,19,1,N,2,2281
1,6,1,2,8,9,18,1,N,2,865
1,5,6,1,8,11,3,1,N,2,3740
2,3,1,1,9,6,3,1,N,2,451
2,6,1,1,9,7,32,1,N,2,855
1,6,5,1,1,8,70,1,N,2,6908
2,1,1,0,8,11,57,1,2,1,2619
2,1,1,1,0,9,57,1,N,2,4555
2,1,6,1,6,5,4,1,N,2,6908
1,N,1,1,5,10,43,1,N,2,1998
1,1,1,2,3,8,20,1,N,2,6648
1,1,1,2,3,6,41,1,N,1,6573
1,6,1,1,6,5,49,1,N,2,6485
1,3,1,1,1,9,52,1,N,2,4318
2,1,1,1,0,9,55,1,6,2,3876
1,6,1,2,N,5,46,3,N,2,2817
1,6,5,1,2,12,19,1,1,2,3446
2,1,6,1,2,7,74,1,2,1,855
1,1,1,1,0,12,0,1,N,2,416
2,3,1,1,2,7,59,1,N,2,2730
1,1,1,1,4,12,26,1,N,2,6856
2,1,1,1,0,5,18,1,N,2,3507
2,2,1,1,N,8,17,1,N,2,7106
1,6,9,1,2,12,0,2,N,2,3669
2,6,1,2,4,5,74,1,N,2,3295
1,3,1,0,9,2,26,1,N,2,2482
1,1,1,1,4,9,50,1,N,2,4585
2,1,1,1,0,10,19,1,N,2,2864
1,1,1,1,N,6,21,1,6,2,1998
2,1,1,1,0,5,25,1,2,2,0
2,1,1,1,0,9,58,1,N,2,5119
2,1,1,1,3,1,53,1,N,2,4681
2,1,1,1,N,9,6,1,N,2,5693
2,1,1,1,2,10,49,1,N,2,7633
1,4,9,1,N,7,37,1,N,2,1210
1,1,1,1,3,12,52,1,N,1,1272
1,2,7,1,3,10,0,3,1,2,6596
1,1,1,1,0,2,61,1,N,2,3767
2,1,1,1,8,8,59,1,N,2,3756
2,1,1,0,1,N,21,1,N,2,5735
2,1,1,1,2,N,36,1,N,2,5327
2,N,1,1,6,5,39,1,N,2,1245
2,N,1,1,7,9,42,1,N,2,6949
2,6,1,1,4,8,45,1,N,2,5332
1,6,1,1,1,6,28,1,N,2,5470
2,6,1,1,7,8,47,1,N,2,5094
1,1,1,1,8,5,44,1,N,2,4688
2,N,6,1,9,10,20,1,N,2,6162
2,1,1,1,8,9,29,1,N,2,4521
2,1,1,1,N,12,4,1,N,2,1512
2,5,1,1,6,9,9,1,N,2,4748
2,1,1,1,N,11,47,1,N,2,3311
2,1,1,1,9,4,34,1,N,2,6716
1,1,1,2,N,5,66,1,N,2,3137
1,1,1,1,0,5,27,1,N,2,1370
2,6,2,1,6,8,24,1,N,2,5844
1,1,1,1,0,9,80,1,N,2,332
2,6,1,1,0,2,47,1,N,2,3678
2,N,1,2,5,1,90,3,N,2,6317
1,4,1,0,9,5,50,1,N,2,1994
1,1,1,1,7,10,60,1,N,2,6155
1,2,1,2,7,5,12,1,N,2,7633
2,6,1,1,2,7,26,1,N,2,4801
2,1,8,1,5,7,21,1,N,2,5663
2,4,1,0,8,N,34,1,N,2,5108
2,1,3,2,9,11,87,2,N,2,3488
1,6,1,2,0,10,63,1,N,2,4900
1,4,1,1,9,9,59,1,N,2,7633
1,1,1,1,N,9,58,1,N,2,2913
2,3,1,1,5,6,0,1,N,2,4135
1,6,1,1,8,9,32,1,N,2,452
1,1,1,1,3,N,54,1,N,2,3573
2,N,3,1,6,7,75,1,6,1,3821
2,1,6,1,4,5,64,1,N,2,4054
1,1,1,2,1,8,50,1,N,2,7494
2,1,1,2,8,8,60,1,N,2,6266
2,6,1,1,6,5,21,1,3,2,4612
2,3,1,1,N,12,0,1,N,2,5989
2,1,1,0,0,5,26,1,N,2,3596
2,3,1,2,3,12,46,1,1,2,6495
2,4,1,2,8,7,7,3,N,2,4126
1,3,1,1,1,4,42,1,N,2,3980
1,1,1,1,6,7,48,1,N,2,1276
2,4,8,1,4,5,35,1,4,2,5152
1,5,6,2,1,1,21,1,1,2,790
1,1,1,2,1,11,86,1,N,2,1530
1,4,1,1,1,9,36,3,5,2,0
2,2,1,1,1,4,17,1,N,2,4999
1,2,1,1,9,6,71,1,N,2,1478
1,1,1,2,9,8,38,1,N,2,6131
2,1,1,1,0,N,82,1,N,2,855
1,1,1,1,1,N,21,1,N,2,855
2,1,1,1,3,5,64,1,N,2,3308
1,2,1,1,3,8,20,1,N,1,1631
1,2,1,1,0,7,30,2,N,1,5293
2,6,1,1,8,12,21,1,N,2,5745
2,6,1,0,5,11,8,1,N,2,5753
1,1,9,1,6,6,68,1,N,2,5467
1,3,7,0,0,8,17,3,N,2,2034
1,5,1,1,N,8,25,1,N,2,5097
2,5,1,1,6,9,56,2,N,2,2346
1,3,1,2,0,9,42,1,2,1,0
2,1,1,2,5,7,26,1,N,2,5200
2,1,1,1,3,5,2,1,N,2,7217
2,4,1,1,8,12,0,1,4,2,1114
1,1,1,1,8,7,50,1,N,2,5308
2,1,1,1,1,7,0,1,N,2,5824
2,3,3,2,9,9,51,1,N,2,5327
2,6,1,1,N,5,83,1,N,1,4307
2,1,1,1,N,8,6,1,N,2,1191
1,6,1,1,N,7,46,1,N,2,5197
1,1,1,0,2,3,17,1,N,2,7127
1,2,1,1,8,12,0,3,N,2,5655
1,1,1,2,7,9,0,1,N,2,3876
2,1,1,1,0,9,27,1,N,2,2703
1,1,1,1,2,7,49,1,N,2,0
2,4,1,1,0,9,60,1,N,2,2086
1,1,1,2,N,8,40,1,N,2,3831
1,3,1,1,N,N,16,1,N,2,5765
1,1,1,2,7,8,27,1,N,2,359
1,1,1,0,N,11,3,1,N,2,7129
1,2,1,1,2,11,82,1,N,1,1515
2,N,1,1,0,5,94,1,N,2,0
1,N,8,1,8,9,9,1,N,2,7229
1,1,1,1,5,11,50,1,6,2,3624
2,1,1,0,6,6,0,3,N,2,6187
1,4,1,1,0,9,74,1,N,2,1376
2,1,1,1,N,11,2,3,N,2,4613
1,6,1,1,9,N,21,1,N,2,7633
2,1,1,1,2,5,4,1,N,1,3428
2,6,1,1,5,5,0,1,N,2,3992
1,6,1,1,5,8,26,1,N,2,2460
1,1,1,1,0,N,4,1,N,2,4093
1,6,1,1,N,7,3,1,N,2,7574
1,6,1,1,N,5,0,1,N,1,1431
2,N,1,1,1,7,37,1,N,2,4202
2,3,1,1,1,9,27,1,N,2,4377
2,6,1,1,2,5,56,2,N,1,3610
1,1,1,1,8,5,3,1,N,2,3962
2,1,1,2,6,6,59,1,N,2,3193
1,5,1,1,1,7,51,2,N,2,5445
1,1,1,1,2,N,18,2,N,2,5747
2,3,1,1,8,5,1,1,N,2,648
1,6,1,1,4,9,34,1,N,2,855
2,N,1,2,2,5,60,1,N,2,2818
1,6,1,1,N,5,17,1,N,2,349
1,1,1,1,N,11,23,1,N,2,6352
2,1,1,1,N,9,0,1,N,2,6294
2,6,1,1,1,N,0,1,N,2,2645
2,3,1,1,9,5,54,1,N,2,2640
2,6,1,1,7,5,33,1,N,2,7474
1,3,2,1,7,1,36,1,N,2,4534
2,6,2,1,1,8,59,1,N,1,3654
1,5,1,1,1,7,47,1,N,2,170
2,1,1,1,N,N,21,1,N,2,6834
2,6,9,1,5,5,0,1,N,2,2731
2,1,7,2,8,9,55,1,3,1,3487
1,6,1,1,N,11,26,2,6,2,7633
1,4,1,1,N,N,35,1,N,2,4265
2,1,1,1,8,9,53,1,N,2,5707
