SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,1,2,1,9,9,0,48-02101,14,6468
2,4,1,1,6,7,0,48-02101,3,983
2,4,1,2,0,5,0,48-02102,8,6915
2,6,2,2,0,7,0,48-02515,N,6102
2,N,1,0,N,3,1,48-02102,N,8245
1,1,1,2,8,9,0,48-02101,12,6181
2,2,1,1,3,5,4,48-02515,7,3932
1,N,9,1,5,1,3,48-02102,17,5097
2,N,9,1,N,3,0,48-02516,N,6911
2,4,1,1,6,5,1,48-02102,9,2411
2,5,9,0,4,7,3,48-02507,0,7534
1,N,1,0,N,3,1,48-02102,N,8074
2,4,1,1,7,7,0,48-02102,9,2033
1,1,1,0,3,8,0,48-02515,7,4128
2,1,1,1,2,4,0,48-02516,6,6187
1,6,1,2,5,7,1,48-02507,7,4837
1,2,9,2,3,1,3,48-02515,10,6372
1,1,1,2,4,5,1,48-02102,13,8901
2,6,1,0,0,4,1,48-02102,N,2190
2,1,9,2,4,9,0,48-02102,11,2952
2,1,6,1,4,7,0,48-02515,11,503
2,N,1,2,N,1,0,48-02101,N,6571
2,1,4,2,2,7,3,48-02102,11,94
1,1,9,2,6,9,0,48-02515,10,3797
1,1,5,0,9,9,3,48-02510,5,1245
2,1,1,1,9,7,0,48-02507,4,2847
2,1,6,1,6,9,0,48-02515,11,6843
1,3,5,2,5,9,3,48-02515,18,1860
2,N,1,2,N,N,0,48-02515,N,6644
1,1,1,0,9,5,1,48-02101,3,7939
1,1,6,0,0,7,4,48-02510,11,679
1,6,1,2,1,4,0,48-02507,6,649
1,6,1,2,8,7,0,48-02510,0,5834
2,6,9,0,3,7,3,48-02516,14,7318
2,1,8,1,0,9,1,48-02516,12,5382
1,N,1,2,N,2,4,48-02515,N,3853
1,1,1,2,7,7,1,48-02516,3,2562
1,1,1,1,9,7,0,48-02102,3,463
2,4,1,2,9,5,0,48-02510,6,9218
2,N,2,0,N,2,2,48-02516,N,77
1,5,1,1,6,8,0,48-02516,15,4679
2,1,1,0,9,9,2,48-02515,4,7514
1,1,2,0,6,11,2,48-02515,4,5780
1,1,3,0,8,7,3,48-02507,9,3245
2,N,1,1,N,3,0,48-02101,N,992
1,1,1,2,4,5,0,48-02516,N,4253
1,4,2,0,2,1,4,48-02515,18,539
1,N,1,1,N,3,0,48-02507,N,7998
2,6,2,2,4,5,0,48-02507,15,7446
2,1,1,2,7,10,2,48-02515,11,4405
1,N,1,1,N,N,1,48-02515,N,5008
1,1,1,1,7,10,0,48-02102,14,1111
1,3,2,0,6,1,3,48-02515,14,7191
2,1,3,0,9,10,3,48-02102,11,7157
2,6,1,1,0,4,1,48-02507,N,4095
2,1,1,2,9,10,4,48-02510,13,1712
2,1,2,2,5,6,0,48-02102,4,2782
1,1,1,0,0,7,0,48-02515,10,2156
1,1,4,0,4,5,0,48-02507,6,4698
1,1,1,1,0,7,0,48-02102,N,1847
2,1,1,2,0,5,2,48-02516,N,4697
2,6,1,2,0,4,0,48-02101,N,5810
2,6,1,1,5,5,0,48-02507,14,4301
1,1,1,1,8,4,0,48-02516,6,5952
2,1,1,2,2,9,0,48-02101,11,1415
2,1,1,1,3,9,0,48-02102,N,8065
1,1,1,1,6,7,0,48-02510,12,2164
2,1,1,2,0,7,0,48-02101,N,6385
1,1,2,0,4,7,2,48-02516,N,6095
1,6,2,1,2,5,0,48-02516,3,8446
1,1,1,2,1,8,2,48-02515,4,5081
1,4,3,0,2,5,3,48-02510,14,6361
1,1,1,0,5,7,0,48-02101,16,5523
2,N,1,2,N,3,0,48-02102,N,2149
1,1,1,1,7,7,0,48-02507,7,890
2,1,1,0,0,7,1,48-02510,6,5461
2,N,1,1,N,3,0,48-02101,N,39
2,1,1,2,8,7,0,48-02515,13,4008
1,N,5,0,N,2,2,48-02515,N,4922
2,6,4,1,1,4,3,48-02101,13,9227
1,1,1,2,9,9,0,48-02102,4,5855
2,3,8,1,2,5,2,48-02510,N,7472
2,6,1,1,0,7,1,48-02101,18,2330
1,1,6,1,9,5,0,48-02101,7,6444
2,3,1,0,4,5,0,48-02101,N,5612
2,2,1,1,5,5,0,48-02102,5,5461
2,6,1,2,9,9,0,48-02101,6,6733
1,1,5,0,7,5,3,48-02507,16,5642
2,4,1,1,5,5,0,48-02515,8,7905
1,6,8,2,7,9,3,48-02102,7,8021
2,2,4,0,4,5,2,48-02515,10,2167
2,N,1,2,N,2,1,48-02510,N,7353
2,1,1,1,4,10,1,48-02101,18,3584
1,1,1,0,9,11,0,48-02102,9,4404
1,1,3,0,5,7,2,48-02507,15,8523
2,4,1,1,3,7,0,48-02507,1,742
1,6,1,1,2,7,0,48-02102,5,2732
2,1,1,0,0,9,0,48-02507,N,6145
2,4,2,0,5,9,3,48-02507,4,414
1,N,9,1,N,N,1,48-02516,N,6371
2,N,8,0,N,3,1,48-02510,N,1322
2,1,8,0,6,9,4,48-02516,12,1281
1,6,1,0,0,4,0,48-02102,N,1489
2,N,1,1,N,3,1,48-02507,N,2978
2,3,1,1,5,5,0,48-02510,N,6738
1,5,5,0,4,6,4,48-02510,18,2258
1,2,1,2,0,1,1,48-02102,2,1365
1,N,1,1,N,3,0,48-02507,N,5918
1,N,1,1,N,3,0,48-02102,N,659
1,6,8,1,0,4,1,48-02507,N,5678
1,1,1,0,4,9,4,48-02101,6,677
1,6,1,2,3,5,0,48-02515,18,9064
1,1,1,2,4,9,0,48-02516,5,4607
2,1,1,1,0,5,0,48-02515,6,7356
2,4,2,0,0,4,3,48-02515,9,8036
1,1,2,0,9,10,0,48-02515,8,5
2,1,1,2,2,8,1,48-02101,18,8134
1,6,1,1,0,3,0,48-02101,N,7032
2,N,2,0,N,2,2,48-02102,N,8716
2,6,1,0,1,4,4,48-02510,14,5774
2,6,1,1,8,10,1,48-02101,9,315
1,1,8,0,6,7,1,48-02101,3,3249
1,N,1,1,N,3,0,48-02510,N,2472
2,4,1,1,4,9,1,48-02507,13,1672
2,N,1,1,N,2,0,48-02515,N,3888
1,1,1,2,8,9,0,48-02510,N,8092
1,1,1,1,8,6,3,48-02102,2,7176
2,N,3,2,9,2,2,48-02101,6,5146
1,4,1,2,N,3,0,48-02101,10,7373
1,6,1,2,3,7,0,48-02102,N,3810
1,6,5,0,8,9,1,48-02510,4,2737
2,1,9,1,6,7,0,48-02507,15,9105
2,1,1,1,2,5,0,48-02515,N,7969
2,1,6,0,6,9,2,48-02101,12,3123
2,1,2,0,6,10,0,48-02101,11,4060
2,1,1,2,2,7,2,48-02102,13,1800
2,1,1,1,9,7,1,48-02510,16,269
2,1,1,2,2,4,0,48-02101,10,5659
2,4,1,2,8,9,0,48-02510,2,5512
2,6,5,2,1,5,2,48-02102,15,2658
1,1,7,2,9,10,3,48-02102,9,8070
1,N,1,2,N,2,0,48-02510,N,2290
1,4,1,2,6,5,2,48-02515,6,2291
1,1,1,1,6,7,0,48-02102,4,4537
2,3,1,1,3,5,0,48-02101,N,4324
1,4,6,0,7,10,2,48-02102,11,7841
2,1,1,2,0,6,1,48-02102,15,1224
2,6,6,0,4,5,4,48-02510,14,5033
1,N,1,1,N,3,0,48-02510,N,1660
1,6,8,0,2,4,3,48-02507,3,4170
2,N,1,2,N,1,0,48-02507,N,8364
2,N,1,1,N,3,0,48-02102,N,1240
2,1,1,1,5,7,0,48-02516,6,7947
2,6,2,1,2,7,0,48-02102,1,3124
1,6,1,1,1,9,0,48-02101,1,6057
1,1,9,1,3,9,1,48-02507,4,2952
1,1,2,2,9,7,0,48-02510,4,7451
2,6,1,2,4,7,1,48-02510,2,4416
2,6,1,1,3,7,0,48-02516,15,2840
1,N,1,1,N,3,0,48-02101,N,4123
2,6,2,0,4,8,0,48-02102,6,5081
1,4,1,1,0,8,0,48-02510,N,8947
1,1,6,2,9,9,0,48-02102,4,7638
1,1,1,0,9,9,0,48-02102,9,1514
2,6,1,1,4,5,0,48-02102,12,7720
1,N,3,0,N,2,0,48-02510,N,1221
2,N,2,2,N,3,0,48-02102,N,7551
1,1,1,1,9,9,0,48-02101,3,6208
1,N,1,1,N,3,1,48-02101,N,6432
2,1,6,1,1,4,0,48-02101,8,213
1,3,2,1,6,5,0,48-02102,5,758
1,1,1,1,6,5,0,48-02507,4,3772
2,4,1,1,7,7,0,48-02510,6,8712
2,4,1,2,8,4,0,48-02101,3,3859
2,6,1,0,7,10,1,48-02101,11,7689
2,N,2,0,N,2,3,48-02507,N,5860
1,1,1,0,9,7,0,48-02515,7,4149
1,1,1,0,9,5,0,48-02510,10,6831
1,1,4,0,3,4,2,48-02510,3,5567
2,N,2,2,N,2,0,48-02515,N,6720
2,1,1,2,2,5,0,48-02102,N,1680
1,1,1,2,5,10,0,48-02101,N,7956
2,1,7,0,4,6,4,48-02102,16,6245
2,N,1,1,N,3,0,48-02516,N,4397
1,1,1,2,6,10,0,48-02507,11,1544
2,1,8,0,1,5,4,48-02510,16,444
2,4,2,1,7,7,0,48-02101,2,406
2,6,4,0,1,4,2,48-02516,9,4049
2,1,4,2,0,9,3,48-02516,6,21
2,1,1,2,7,9,0,48-02102,11,5965
1,3,1,0,8,8,0,48-02507,N,3104
1,6,2,2,7,5,0,48-02516,6,4527
2,2,1,1,5,3,2,48-02515,16,2331
1,6,7,0,2,8,2,48-02510,5,169
2,N,1,2,N,3,0,48-02101,N,3843
1,1,5,0,5,7,4,48-02510,6,7278
1,1,1,1,7,8,0,48-02102,3,2265
1,1,6,2,2,5,1,48-02507,3,5006
1,N,8,0,N,2,1,48-02516,N,1323
1,N,1,2,N,3,1,48-02102,N,4205
2,3,9,0,8,7,3,48-02102,11,7094
1,6,6,2,5,8,0,48-02102,6,3876
1,1,6,0,9,7,1,48-02507,8,1112
1,N,9,0,N,2,3,48-02510,N,8178
2,6,3,1,2,6,3,48-02102,17,2597
1,6,1,1,3,5,0,48-02515,10,7253
2,6,1,1,0,4,1,48-02510,10,7816
1,N,1,1,N,3,0,48-02507,N,8264
2,1,7,2,2,10,3,48-02101,18,1194
2,N,8,0,N,N,2,48-02102,12,5834
2,6,3,1,0,4,0,48-02101,N,5802
1,1,1,2,8,7,0,48-02102,5,502
2,2,1,2,9,11,4,48-02516,4,6478
1,N,1,2,N,3,1,48-02101,N,9215
1,4,8,0,0,3,3,48-02516,12,6985
2,5,1,0,7,6,0,48-02515,1,5371
1,1,1,0,3,5,0,48-02510,N,7788
1,6,7,0,3,9,2,48-02102,16,4236
1,1,9,1,9,5,4,48-02507,17,8384
1,4,8,0,7,12,4,48-02516,1,3959
1,6,1,0,2,4,1,48-02101,14,5929
1,4,1,1,8,12,0,48-02510,1,2834
1,N,1,1,N,3,1,48-02510,N,769
1,N,1,1,N,2,0,48-02516,N,6733
1,1,1,2,9,9,1,48-02102,9,4404
2,1,8,0,9,10,1,48-02102,12,5582
2,4,9,0,3,5,2,48-02515,9,6855
1,6,1,1,0,8,2,48-02101,N,6224
2,1,1,1,6,8,0,48-02101,5,678
2,1,6,0,4,6,0,48-02516,13,5585
2,1,1,2,3,5,2,48-02102,16,7781
1,5,9,0,3,6,3,48-02102,13,2296
2,1,9,1,3,7,0,48-02101,7,3639
2,N,1,1,N,N,0,48-02510,N,4200
2,1,8,2,0,7,4,48-02516,18,4583
1,6,9,1,0,5,0,48-02510,N,2759
1,6,2,2,1,4,0,48-02515,14,8875
2,6,1,0,2,4,0,48-02102,5,541
1,6,1,2,3,7,0,48-02102,9,5311
1,1,1,2,9,5,0,48-02510,4,5358
1,1,7,0,9,11,3,48-02101,17,9078
1,N,2,0,N,3,0,48-02101,N,7867
1,N,1,2,N,2,0,48-02101,N,7749
2,1,8,0,0,1,4,48-02507,N,9167
2,N,1,1,N,N,0,48-02515,N,9130
1,1,8,0,7,9,1,48-02515,5,3807
2,1,1,1,3,11,0,48-02102,8,8233
2,6,1,0,8,7,1,48-02507,11,9105
2,6,1,0,5,9,0,48-02507,7,4624
2,1,1,1,3,9,0,48-02515,14,2424
2,3,1,1,4,7,0,48-02510,7,1421
1,6,1,1,0,4,0,48-02102,N,6878
1,N,2,0,N,3,0,48-02510,N,2266
1,6,1,1,6,7,0,48-02515,10,4829
2,3,1,1,6,6,0,48-02102,11,8821
2,6,1,2,0,4,4,48-02101,13,4721
2,6,5,0,0,7,2,48-02507,11,9262
1,6,2,2,2,5,2,48-02516,6,6444
2,6,1,1,5,7,0,48-02101,6,6647
1,6,6,2,6,9,0,48-02507,6,4456
2,N,1,2,N,3,1,48-02510,N,5405
1,N,1,0,N,3,1,48-02507,N,2346
1,N,1,1,N,2,0,48-02102,N,9206
1,3,1,2,6,6,0,48-02101,N,6227
2,N,1,2,N,N,0,48-02510,N,218
1,1,9,0,3,4,3,48-02515,10,9268
1,1,2,1,3,9,0,48-02515,7,2815
1,1,1,1,9,9,1,48-02102,8,8107
1,5,1,1,8,4,0,48-02102,5,7942
2,1,1,1,2,5,0,48-02516,N,5106
1,1,1,1,0,9,0,48-02101,N,2440
1,1,1,0,9,9,0,48-02101,10,5908
1,6,1,2,0,3,0,48-02101,N,3709
1,6,2,2,0,4,0,48-02101,N,3561
1,1,7,2,2,7,2,48-02510,14,5145
1,3,1,0,5,5,0,48-02102,15,4430
2,6,1,2,0,4,1,48-02510,N,520
1,N,1,0,N,3,0,48-02101,N,2768
1,N,1,0,N,3,1,48-02507,N,6149
1,4,6,2,0,7,0,48-02101,13,8318
2,4,1,0,8,9,0,48-02101,9,4862
2,1,1,2,6,8,2,48-02102,10,7421
1,1,1,0,8,8,3,48-02101,9,2137
1,1,1,2,8,9,0,48-02510,7,4655
1,4,1,1,7,5,0,48-02101,6,2448
1,1,1,0,7,8,1,48-02102,2,3896
1,1,1,2,6,9,0,48-02101,11,8582
1,6,6,0,7,9,4,48-02516,11,1846
2,1,1,2,8,9,0,48-02102,16,6087
2,1,9,1,7,6,0,48-02102,7,439
1,N,8,2,N,1,1,48-02102,N,6736
2,3,1,1,2,4,0,48-02102,18,1595
1,1,2,2,6,7,0,48-02515,N,1643
2,1,1,2,0,5,0,48-02101,N,3661
1,1,1,2,8,7,1,48-02101,4,1573
2,1,1,1,0,7,0,48-02515,10,1782
1,1,1,2,5,7,4,48-02516,4,8039
2,1,5,0,8,10,2,48-02515,11,7308
1,1,3,2,6,4,0,48-02102,3,5031
1,1,1,1,9,5,0,48-02510,4,8507
2,1,1,0,0,9,0,48-02507,N,9255
1,3,1,1,3,7,0,48-02510,3,3608
2,1,6,0,2,5,4,48-02507,15,2932
1,6,7,0,5,6,3,48-02102,17,8911
1,1,1,1,7,9,0,48-02507,3,826
2,6,1,2,1,4,1,48-02102,8,8203
1,1,5,0,6,7,4,48-02510,3,217
1,1,1,1,9,5,4,48-02515,5,7560
1,1,1,1,8,7,0,48-02510,9,2805
2,N,1,2,N,N,0,48-02507,N,2370
2,N,9,0,N,1,4,48-02101,N,5707
1,1,1,1,7,9,0,48-02515,12,3125
1,6,1,2,0,5,0,48-02507,N,5176
1,4,1,2,9,9,0,48-02101,16,4155
2,1,1,1,7,7,0,48-02102,10,6149
1,N,1,1,N,2,1,48-02102,N,5531
2,1,3,0,0,9,0,48-02102,N,2551
2,3,1,2,3,5,2,48-02101,N,154
1,N,1,0,N,3,0,48-02515,N,3786
2,1,6,0,2,5,3,48-02101,15,5389
1,6,9,2,8,9,0,48-02102,10,107
2,1,5,0,7,5,2,48-02507,12,3142
1,6,2,2,4,5,0,48-02101,N,1900
2,1,1,2,8,10,1,48-02510,12,8343
1,1,1,0,8,7,1,48-02510,10,2773
2,6,1,2,6,5,0,48-02516,12,6219
1,6,1,2,0,4,0,48-02101,N,5908
1,1,6,0,5,8,2,48-02516,5,178
1,1,2,2,9,9,2,48-02101,11,1202
2,1,4,2,3,9,3,48-02101,7,1860
2,N,1,1,N,3,0,48-02507,N,8680
2,1,1,1,3,9,0,48-02102,N,9173
2,1,1,1,7,5,4,48-02510,10,8393
2,6,1,1,3,5,0,48-02516,13,3461
1,1,9,1,9,7,0,48-02515,9,1466
2,4,1,2,2,7,1,48-02510,7,8902
1,N,8,2,5,6,1,48-02101,4,4565
1,1,6,0,9,10,2,48-02507,2,7633
2,1,1,0,6,5,0,48-02102,6,1840
1,6,1,1,4,7,0,48-02510,4,4667
2,1,1,1,3,5,0,48-02101,9,8471
1,1,5,2,2,8,3,48-02510,17,7342
2,6,1,1,0,4,0,48-02102,N,5193
2,1,1,2,8,5,0,48-02101,14,572
2,N,1,1,N,1,1,48-02510,9,549
1,1,1,1,3,3,0,48-02507,8,8996
1,N,1,0,N,N,1,48-02101,N,1988
1,3,1,1,3,3,4,48-02102,18,5355
1,6,1,1,5,9,0,48-02102,5,513
2,1,1,0,2,7,0,48-02516,N,4369
1,1,1,2,8,9,0,48-02101,10,730
1,N,1,2,N,3,0,48-02507,N,3898
2,1,1,2,7,5,1,48-02101,16,3886
2,1,1,1,8,5,0,48-02507,6,3858
1,1,1,1,8,7,0,48-02510,7,968
1,N,1,0,N,3,0,48-02101,N,2072
1,1,9,0,9,10,4,48-02516,7,2052
2,6,1,2,0,5,0,48-02510,N,4849
2,2,1,0,1,8,0,48-02510,0,2661
2,3,1,1,3,7,0,48-02515,N,4585
1,N,1,2,N,3,1,48-02507,N,6015
1,6,1,1,1,5,1,48-02101,4,2093
2,1,1,1,8,5,4,48-02102,7,8690
1,1,1,2,7,7,0,48-02101,5,8692
2,6,7,2,6,5,3,48-02510,0,5289
1,N,2,2,N,2,0,48-02102,N,5298
1,6,2,0,2,7,0,48-02507,6,3651
2,4,6,0,0,5,4,48-02101,2,53
2,1,1,2,7,9,0,48-02507,11,6055
1,N,1,1,N,3,0,48-02516,N,939
2,1,1,2,9,9,1,48-02101,16,6462
1,1,1,1,9,7,0,48-02102,4,635
2,1,3,0,3,9,3,48-02516,N,3671
1,1,1,2,4,7,0,48-02102,10,260
1,6,9,0,5,7,3,48-02510,8,4117
2,N,8,1,N,N,2,48-02507,N,7501
2,N,2,1,4,1,3,48-02510,5,4321
2,6,1,2,0,8,0,48-02515,15,4788
2,1,9,0,7,6,3,48-02102,3,3879
1,N,4,0,0,N,2,48-02101,N,1537
1,6,1,2,5,3,1,48-02102,15,5536
2,1,1,1,5,5,1,48-02515,9,8826
1,1,6,0,8,8,3,48-02101,17,2994
1,6,1,2,4,7,0,48-02101,6,4822
1,6,4,0,9,9,2,48-02515,10,7393
2,N,6,0,3,3,2,48-02516,8,8625
1,2,5,0,7,5,4,48-02101,13,3428
2,1,3,1,7,6,3,48-02510,5,373
1,N,1,0,N,3,0,48-02101,N,7514
1,1,1,2,9,9,0,48-02101,4,7177
1,6,2,1,7,9,3,48-02102,6,7536
2,1,1,2,0,5,4,48-02515,0,5395
1,1,8,1,6,6,1,48-02101,2,8533
2,6,1,1,2,5,0,48-02515,15,8346
1,1,9,2,1,8,1,48-02102,7,6201
2,N,8,0,N,2,4,48-02510,N,2675
1,5,8,2,3,6,1,48-02101,0,4378
1,1,3,0,9,6,1,48-02510,15,1075
2,4,1,1,1,5,0,48-02507,0,2925
2,1,1,1,3,5,0,48-02102,4,5894
2,3,1,2,9,9,0,48-02516,N,7841
2,1,1,0,2,7,1,48-02102,6,5115
1,4,6,0,1,7,2,48-02516,0,1439
2,N,1,2,N,3,4,48-02515,N,1010
2,1,1,0,0,5,0,48-02507,N,2386
2,6,1,1,0,5,0,48-02507,N,3439
1,4,1,1,0,7,0,48-02101,3,7183
1,1,1,2,8,7,4,48-02102,4,6714
2,4,1,0,5,7,0,48-02516,N,6405
1,N,1,2,N,2,4,48-02516,N,4846
2,N,1,1,N,3,1,48-02101,N,8587
1,6,9,0,7,5,3,48-02515,8,4033
2,6,1,0,0,4,0,48-02510,N,409
2,N,1,1,N,3,0,48-02516,N,1547
2,6,1,1,5,5,0,48-02516,9,5255
2,3,1,2,0,7,4,48-02507,17,7476
2,1,4,0,1,3,2,48-02516,5,8184
1,N,1,2,N,3,1,48-02102,N,8580
2,N,1,2,N,3,0,48-02507,N,5701
1,N,1,1,N,3,0,48-02101,N,423
2,1,1,1,4,5,0,48-02510,15,6277
1,4,5,2,9,10,3,48-02515,11,4936
2,N,1,0,N,3,4,48-02510,N,8839
1,N,1,1,N,1,0,48-02102,N,4941
1,1,1,1,8,7,4,48-02515,5,7397
1,1,9,2,8,9,0,48-02102,6,3272
1,6,1,2,1,5,0,48-02101,3,6748
1,1,1,0,6,8,0,48-02102,5,6500
2,6,9,0,4,5,2,48-02102,12,5870
1,N,1,1,N,3,0,48-02510,N,3709
1,2,1,1,0,5,0,48-02102,10,8196
2,5,1,1,2,7,0,48-02510,18,938
1,1,1,2,8,9,0,48-02516,5,1263
2,N,1,2,N,3,1,48-02507,N,3613
1,6,1,0,0,4,1,48-02516,N,992
1,1,3,0,8,9,2,48-02507,10,1119
2,3,2,2,3,5,0,48-02101,N,6500
1,1,1,1,5,9,0,48-02507,11,2270
1,1,5,0,5,6,3,48-02102,17,6014
1,1,3,2,7,4,3,48-02102,5,5640
2,4,1,0,2,7,0,48-02510,N,6711
1,1,5,2,9,8,3,48-02516,11,8339
2,6,1,2,7,9,0,48-02101,15,3078
2,1,2,2,5,9,0,48-02101,N,8434
2,1,1,0,6,7,1,48-02101,16,1285
2,1,8,0,8,9,1,48-02102,12,3204
1,3,2,0,6,12,4,48-02516,17,6263
2,N,8,1,N,1,4,48-02102,4,4816
1,3,1,2,5,5,0,48-02510,N,3837
1,N,1,1,N,2,0,48-02507,N,4967
2,4,1,2,2,5,2,48-02516,15,1791
2,6,8,0,7,5,4,48-02510,12,6326
1,6,6,1,2,8,0,48-02102,5,8528
2,1,1,0,7,9,0,48-02516,11,2776
2,N,1,0,N,3,1,48-02101,N,4685
2,N,2,0,N,N,3,48-02510,N,7455
2,1,3,2,7,8,0,48-02510,9,2209
2,1,1,2,9,10,4,48-02102,10,4748
2,N,5,0,N,N,2,48-02101,N,190
2,1,1,0,7,8,0,48-02101,N,4617
1,1,1,0,3,4,0,48-02516,N,3141
2,1,1,2,8,11,2,48-02515,12,772
2,6,9,2,2,4,0,48-02515,1,2224
2,1,1,2,5,5,1,48-02516,12,2484
2,4,1,1,2,8,0,48-02101,17,6484
2,3,4,0,4,7,0,48-02101,N,7971
1,N,1,2,N,2,0,48-02102,N,8536
1,N,3,0,N,2,2,48-02510,N,944
2,N,1,2,N,2,0,48-02510,N,4844
2,1,1,0,4,7,0,48-02101,11,3127
1,6,1,0,2,5,0,48-02515,3,7162
1,6,9,2,0,5,0,48-02507,N,7450
2,4,1,0,5,9,0,48-02516,N,4528
1,1,1,0,6,10,4,48-02101,6,2342
2,1,4,0,5,4,4,48-02102,6,3406
2,1,7,0,3,1,2,48-02102,10,8038
1,1,1,1,9,9,1,48-02101,10,7201
1,1,2,1,9,9,0,48-02510,9,4763
2,1,9,0,7,7,4,48-02507,7,8014
2,4,9,0,7,6,0,48-02507,12,3900
1,N,1,1,N,2,0,48-02510,N,3668
1,N,1,2,N,3,0,48-02507,N,3602
2,1,1,2,2,5,1,48-02101,3,7311
2,N,9,0,N,1,2,48-02102,N,2402
1,1,1,1,8,9,3,48-02510,5,6057
2,3,1,1,4,5,0,48-02102,11,5214
1,N,3,0,N,1,1,48-02102,N,440
2,1,2,0,1,5,2,48-02102,18,3569
2,6,1,1,5,8,0,48-02101,3,4084
1,2,7,0,9,10,0,48-02102,8,6738
2,1,1,2,8,7,0,48-02507,18,9218
2,1,1,1,2,3,0,48-02102,3,2327
2,1,1,1,0,9,0,48-02516,6,3687
1,1,1,2,8,7,0,48-02515,N,5542
2,1,1,0,5,5,1,48-02507,9,7142
1,1,1,1,7,9,0,48-02102,6,4258
2,1,1,0,0,5,0,48-02102,N,9232
2,5,1,1,4,7,0,48-02515,3,8137
2,1,6,0,2,9,0,48-02101,5,6983
2,N,1,2,N,1,0,48-02101,N,8238
2,1,8,1,8,5,4,48-02507,1,9167
2,2,3,0,0,3,3,48-02101,0,7073
1,1,6,0,7,8,1,48-02515,15,7073
1,1,1,1,7,10,0,48-02102,N,2430
2,N,1,1,N,3,0,48-02507,N,269
2,5,5,0,7,8,1,48-02510,16,5162
2,4,1,2,8,5,0,48-02507,18,6810
2,1,1,1,0,5,0,48-02102,N,6115
1,N,8,0,N,2,4,48-02515,N,201
2,6,3,0,9,9,2,48-02507,6,5176
2,1,1,1,3,7,0,48-02507,1,465
1,1,1,2,8,9,0,48-02101,16,8204
2,6,1,1,3,7,0,48-02507,10,8384
2,1,7,2,8,5,2,48-02507,9,7865
1,1,1,2,9,5,0,48-02516,N,6655
1,1,1,1,5,6,0,48-02516,0,7750
1,1,1,2,9,10,1,48-02507,16,3464
1,6,1,2,5,5,3,48-02101,4,5515
2,4,4,2,7,9,2,48-02515,12,3058
2,1,1,0,2,9,0,48-02101,N,7651
2,1,6,1,7,5,0,48-02102,N,9157
2,N,8,2,N,3,1,48-02515,N,1586
2,6,1,2,3,5,0,48-02101,10,3398
1,5,2,0,2,9,3,48-02102,15,7840
1,6,1,2,2,4,0,48-02101,6,5582
2,1,1,0,2,4,0,48-02510,1,7399
2,5,3,0,2,7,3,48-02507,0,5372
1,1,1,1,9,10,1,48-02101,4,2392
2,1,8,0,4,5,4,48-02510,11,2322
1,1,1,2,9,9,0,48-02516,10,5956
1,N,9,2,7,11,0,48-02101,9,4168
1,N,1,0,N,3,0,48-02102,N,6795
1,1,3,2,5,7,0,48-02516,4,4397
2,N,1,2,N,2,0,48-02510,N,1144
2,4,1,1,5,6,4,48-02102,17,5319
1,N,1,1,N,1,1,48-02510,N,6511
1,6,1,0,2,5,1,48-02102,14,4612
2,1,1,2,4,7,0,48-02101,9,6378
1,1,2,0,2,5,0,48-02516,N,3238
2,1,1,2,2,4,1,48-02510,N,6617
2,5,1,1,7,5,0,48-02516,15,7388
1,4,6,2,3,7,0,48-02102,N,7830
2,1,1,1,0,5,0,48-02101,N,3268
2,1,1,0,0,4,0,48-02516,6,8510
2,1,1,1,0,4,1,48-02510,N,8639
1,N,1,2,N,2,0,48-02516,N,4632
1,1,1,0,8,5,0,48-02101,4,7647
1,1,2,1,4,5,1,48-02101,10,9031
1,N,1,2,N,2,0,48-02510,N,1843
1,5,1,1,7,9,0,48-02101,4,7328
2,6,5,0,2,4,3,48-02516,14,2280
2,1,1,2,2,3,0,48-02507,N,4001
2,3,1,0,4,5,0,48-02101,N,9227
2,2,8,0,3,7,1,48-02510,13,7006
2,1,9,0,6,7,2,48-02516,11,8268
1,1,6,2,8,5,1,48-02101,8,8010
1,1,1,2,9,12,1,48-02510,6,2431
1,1,1,2,7,7,0,48-02102,6,3504
1,N,1,0,N,3,0,48-02510,N,4655
2,N,1,1,N,3,0,48-02102,N,2898
1,1,1,1,8,9,0,48-02510,16,3669
2,1,8,2,9,7,4,48-02510,5,2084
1,1,1,1,6,5,1,48-02515,N,4550
1,6,7,0,1,7,3,48-02515,6,8967
2,6,1,1,2,6,0,48-02101,1,8927
1,N,1,1,N,3,1,48-02510,N,8341
1,2,9,0,N,4,4,48-02102,13,2690
2,1,1,1,5,6,4,48-02101,11,7410
2,1,1,1,4,7,0,48-02510,11,7836
2,1,1,2,2,10,4,48-02101,1,99
2,N,1,1,N,3,0,48-02515,N,8090
1,1,1,1,4,7,0,48-02507,8,7944
1,6,8,1,3,4,1,48-02510,6,7710
1,N,1,2,N,N,0,48-02101,N,5646
1,5,1,0,6,9,4,48-02507,0,8782
2,6,1,1,7,9,0,48-02101,11,8683
1,6,2,2,6,9,0,48-02101,7,272
1,1,2,2,9,9,1,48-02102,11,8678
1,6,1,1,0,4,0,48-02507,N,1215
1,1,1,2,7,7,0,48-02102,3,4275
1,1,1,1,7,9,0,48-02510,14,3475
1,1,1,2,7,1,2,48-02507,16,9144
2,6,1,2,3,7,0,48-02101,14,515
