,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
7697,2,4,1,1,6,1,48-02515,49,0,2,243,2
7698,2,6,1,1,4,0,48-02516,79,3,7,501,2
7699,1,1,1,1,5,0,48-02102,63,3,5,99,1
7700,1,3,1,1,4,0,48-02102,53,0,N,191,2
7701,2,1,1,2,8,0,48-02102,32,0,2,501,2
7702,1,1,1,1,5,0,48-02515,30,0,2,232,2
7703,1,1,6,1,7,0,48-02516,41,2,4,288,2
7704,2,4,1,1,7,0,48-02101,47,0,N,501,2
7705,2,1,8,1,8,0,48-02516,58,0,2,290,2
7706,1,1,1,2,9,0,48-02510,39,0,2,501,2
7707,1,2,1,1,6,0,48-02510,47,0,N,214,2
7708,1,1,1,1,6,0,48-02515,75,0,2,77,2
7709,2,1,1,1,4,0,48-02101,77,0,4,117,2
7710,1,6,1,2,2,0,48-02515,17,4,N,2,2
7711,2,3,1,1,3,0,48-02510,4,2,4,501,2
7712,2,N,1,2,N,0,48-02516,35,1,3,501,2
7713,2,1,1,2,8,0,48-02102,92,2,4,501,2
7714,1,N,1,2,N,1,48-02102,75,2,5,450,2
7715,1,1,1,1,6,0,48-02102,70,0,2,258,2
7716,2,1,1,1,9,0,48-02510,86,0,6,501,2
7717,1,4,1,2,3,0,48-02510,47,0,N,227,2
7718,2,1,1,0,5,0,48-02515,83,1,3,204,2
7719,2,1,2,1,3,0,48-02515,2,2,6,501,2
7720,2,N,1,1,N,0,48-02507,54,2,4,418,2
7721,1,1,1,1,0,0,48-02515,30,3,5,381,2
7722,2,6,1,1,2,0,48-02101,21,3,5,99,2
7723,2,4,1,1,6,0,48-02102,75,2,4,483,2
7724,2,6,1,1,3,0,48-02101,79,0,5,N,2
7725,2,1,1,1,8,0,48-02516,48,0,2,501,2
7726,2,1,2,1,9,0,48-02515,45,3,5,501,2
7727,2,1,1,1,4,0,48-02102,48,0,2,444,2
7728,1,6,1,1,8,0,48-02507,61,0,N,501,2
7729,1,N,1,1,N,0,48-02516,1,4,5,434,2
7730,1,1,1,1,7,0,48-02516,82,0,2,487,2
7731,2,6,1,1,2,0,48-02510,53,0,2,472,2
7732,1,6,1,1,4,0,48-02516,81,1,3,214,1
7733,2,N,9,1,N,0,48-02510,80,2,5,150,2
7734,1,6,1,1,0,0,48-02510,23,2,4,172,2
7735,1,4,1,1,6,1,48-02101,24,0,N,121,2
7736,1,1,1,1,4,0,48-02515,53,2,4,233,2
7737,1,1,1,1,0,0,48-02507,48,0,4,46,1
7738,1,1,1,1,0,0,48-02515,8,0,2,204,2
7739,2,6,1,1,5,0,48-02507,73,0,2,370,2
7740,1,1,2,1,9,0,48-02516,75,0,3,501,2
7741,2,1,5,1,9,0,48-02102,65,1,3,501,2
7742,2,1,1,1,6,0,48-02102,21,1,3,401,2
7743,2,6,9,2,9,0,48-02516,82,0,N,501,2
7744,2,N,1,1,N,0,48-02101,19,1,3,111,2
7745,2,1,1,2,2,0,48-02102,84,0,5,191,2
7746,1,1,1,2,0,0,48-02510,47,1,3,390,2
7747,1,1,1,2,4,0,48-02516,39,3,5,297,2
7748,1,N,1,1,N,1,48-02101,60,2,4,105,2
7749,2,6,2,1,3,0,48-02101,21,0,2,N,2
7750,1,1,1,1,6,0,48-02102,56,1,2,501,2
7751,1,6,1,1,N,0,48-02507,38,0,2,501,2
7752,1,6,1,1,0,0,48-02101,32,0,N,501,2
7753,2,1,1,1,0,0,48-02516,57,0,2,501,2
7754,1,4,1,1,2,0,48-02102,74,0,N,226,2
7755,2,6,2,1,3,0,48-02101,17,4,6,326,2
7756,1,1,1,1,5,0,48-02515,43,1,3,126,2
7757,1,1,1,1,8,0,48-02515,84,0,2,501,2
7758,1,1,1,1,3,0,48-02515,31,0,4,468,2
7759,2,1,1,1,9,0,48-02102,36,0,2,501,2
7760,1,1,9,1,5,0,48-02515,44,1,3,254,2
7761,2,N,1,1,N,0,48-02507,75,2,4,82,2
7762,1,1,1,1,4,0,48-02507,34,0,2,321,2
7763,1,6,1,2,2,0,48-02102,27,0,5,58,2
7764,2,6,1,1,3,0,48-02507,61,1,3,399,2
7765,2,N,1,1,N,0,48-02102,54,3,5,395,2
7766,2,4,1,1,3,0,48-02507,7,N,N,101,2
7767,2,1,1,1,1,0,48-02515,21,0,4,163,2
7768,1,6,1,1,0,1,48-02515,40,N,N,149,2
7769,1,1,1,1,8,0,48-02516,55,1,3,501,2
7770,2,1,1,1,4,0,48-02516,92,0,2,389,2
7771,2,6,1,1,8,0,48-02101,5,2,4,339,2
7772,2,1,1,1,9,0,48-02510,51,3,5,501,2
7773,1,1,1,1,8,0,48-02510,60,2,4,501,2
7774,1,N,1,1,N,1,48-02516,85,2,4,286,2
7775,1,6,1,1,6,0,48-02102,51,0,5,501,2
7776,2,1,1,2,0,0,48-02102,64,2,6,337,2
7777,2,4,1,1,5,0,48-02510,10,0,2,472,2
7778,2,6,2,1,4,0,48-02102,69,N,N,100,2
7779,2,4,1,1,7,0,48-02515,45,0,N,167,2
7780,2,6,9,2,1,0,48-02510,73,0,4,209,2
7781,1,1,1,1,8,0,48-02510,71,0,2,501,2
7782,1,1,9,2,0,0,48-02101,92,0,3,501,2
7783,2,6,2,1,2,0,48-02507,54,0,2,430,2
7784,2,N,2,1,N,0,48-02102,9,1,3,328,2
7785,1,6,1,1,0,0,48-02507,75,0,N,457,2
7786,1,4,1,2,4,0,48-02102,41,0,N,198,2
7787,1,3,1,1,5,0,48-02510,77,N,N,413,2
7788,2,6,1,1,1,0,48-02101,29,2,4,159,2
7789,1,6,1,1,5,0,48-02510,20,2,4,501,2
7790,1,N,1,2,N,0,48-02101,39,0,4,483,2
7791,2,1,1,1,0,1,48-02515,61,0,2,61,2
7792,1,1,1,1,7,0,48-02101,37,0,4,168,2
7793,1,6,1,1,0,0,48-02101,49,0,2,424,2
7794,2,1,9,1,8,0,48-02101,10,1,2,220,2
7795,1,6,2,1,4,0,48-02101,86,0,4,249,2
7796,1,4,1,1,N,1,48-02516,40,0,N,451,2
7797,2,N,1,2,N,1,48-02102,11,3,5,374,2
7798,2,4,1,2,3,0,48-02516,24,0,2,318,2
7799,2,1,6,2,5,0,48-02516,47,0,2,11,2
7800,2,6,1,1,0,0,48-02507,87,0,N,130,2
7801,2,6,1,2,7,0,48-02507,40,1,3,370,2
7802,2,1,1,1,6,0,48-02101,81,3,5,501,2
7803,1,1,1,0,8,0,48-02102,29,0,2,501,2
7804,2,4,1,1,3,0,48-02101,37,0,3,394,2
7805,2,6,1,1,1,0,48-02101,84,0,N,501,2
7806,2,1,1,1,0,0,48-02101,66,0,2,N,2
7807,1,1,1,1,4,0,48-02510,59,2,4,131,2
7808,1,1,1,2,8,0,48-02101,67,2,3,501,2
7809,2,1,1,2,9,0,48-02102,22,0,2,501,2
7810,1,N,2,1,N,0,48-02516,78,0,4,179,2
7811,1,1,1,1,4,0,48-02515,53,0,4,488,2
7812,2,6,1,1,1,0,48-02515,26,2,4,270,2
7813,1,3,1,1,4,0,48-02516,3,0,N,338,2
7814,1,6,1,2,1,0,48-02101,16,1,5,406,2
7815,1,1,1,1,7,0,48-02515,39,2,4,501,2
7816,1,5,1,2,2,0,48-02101,39,0,N,501,2
7817,2,6,1,1,0,0,48-02510,37,0,2,501,2
7818,2,N,1,1,N,0,48-02101,85,3,5,310,2
7819,1,1,1,1,5,1,48-02102,83,2,4,501,2
7820,2,1,1,0,0,0,48-02101,8,0,2,501,2
7821,2,1,1,1,6,0,48-02507,82,1,5,452,2
7822,1,1,1,1,9,0,48-02515,69,3,4,501,2
7823,1,1,1,1,0,0,48-02507,43,2,4,157,2
7824,2,1,1,2,7,0,48-02102,45,0,6,268,2
7825,1,1,1,1,9,0,48-02101,48,3,5,501,2
7826,1,4,2,2,9,0,48-02507,24,4,6,501,2
7827,2,1,1,1,3,0,48-02102,33,0,2,410,2
7828,1,2,1,1,7,0,48-02510,58,1,2,501,1
7829,2,6,1,1,3,0,48-02102,24,0,2,98,2
7830,2,N,1,1,N,0,48-02102,92,0,6,443,2
7831,1,6,1,1,9,1,48-02507,51,0,2,501,2
7832,1,1,1,1,8,0,48-02102,51,3,5,501,2
7833,2,1,1,2,9,0,48-02515,85,0,3,501,2
7834,2,3,8,2,5,0,48-02101,32,0,N,501,2
7835,1,1,1,1,2,0,48-02510,64,0,2,188,2
7836,2,1,1,1,4,0,48-02516,92,0,2,487,2
7837,2,1,1,1,8,0,48-02510,71,0,4,501,2
7838,2,4,1,1,8,0,48-02102,62,1,13,501,2
7839,2,6,1,0,1,0,48-02101,40,0,N,272,2
7840,1,3,1,1,5,0,48-02516,6,0,N,329,2
7841,1,1,2,1,1,0,48-02515,31,2,4,170,2
7842,2,4,1,1,8,4,48-02101,62,0,N,501,2
7843,1,1,1,2,6,1,48-02516,33,0,3,127,2
7844,1,2,1,1,4,0,48-02510,69,3,5,501,2
7845,1,4,1,1,N,0,48-02507,52,0,2,447,2
7846,2,1,1,1,8,0,48-02515,86,0,2,501,2
7847,2,1,1,1,5,0,48-02515,43,0,2,501,2
7848,1,6,6,1,9,0,48-02516,25,1,3,501,2
7849,2,6,9,2,8,0,48-02507,37,0,4,116,2
7850,2,N,1,2,N,0,48-02507,7,0,4,205,2
7851,2,6,1,1,0,0,48-02516,49,0,2,501,2
7852,2,1,1,1,8,0,48-02510,47,0,4,166,2
7853,1,1,1,1,8,0,48-02515,65,2,5,501,2
7854,1,4,1,1,7,0,48-02102,19,N,N,268,2
7855,2,6,1,2,6,0,48-02507,77,N,N,314,2
7856,2,1,1,1,4,0,48-02516,48,0,3,501,1
7857,2,1,1,1,6,0,48-02515,40,6,4,333,2
7858,1,6,2,1,0,0,48-02102,72,0,N,N,2
7859,2,1,2,1,8,0,48-02101,59,0,2,501,2
7860,2,1,1,1,8,1,48-02510,66,2,4,437,2
7861,2,1,1,1,0,1,48-02102,23,0,2,258,2
7862,1,4,1,1,3,0,48-02101,33,0,2,441,2
7863,1,6,1,1,1,1,48-02102,73,0,7,209,2
7864,1,1,1,1,5,0,48-02507,81,0,3,501,2
7865,1,N,1,1,N,0,48-02515,87,1,5,405,2
7866,2,1,1,1,2,0,48-02101,20,0,2,209,2
7867,1,N,1,1,N,0,48-02101,1,1,4,417,2
7868,1,N,1,1,N,0,48-02507,11,0,4,46,2
7869,1,6,1,2,6,0,48-02510,15,1,3,262,2
7870,2,N,1,1,N,1,48-02516,78,1,3,10,2
7871,1,1,1,2,0,1,48-02507,49,0,3,501,2
7872,2,1,1,1,8,0,48-02516,36,1,4,501,2
7873,1,1,1,1,8,0,48-02510,39,0,5,501,2
7874,2,6,1,2,0,0,48-02515,26,0,N,447,2
7875,1,1,1,1,5,0,48-02102,70,0,2,467,2
7876,1,1,1,1,8,0,48-02102,48,0,2,501,2
7877,1,3,1,1,3,0,48-02101,59,0,N,302,2
7878,1,4,1,2,4,4,48-02515,67,0,N,126,2
7879,1,N,1,1,N,0,48-02102,37,0,2,427,2
7880,1,4,1,1,3,0,48-02102,82,0,N,212,2
7881,1,4,9,1,3,0,48-02515,44,2,4,487,2
7882,1,3,1,1,3,0,48-02507,4,0,N,121,2
7883,2,1,1,1,9,0,48-02515,65,0,4,501,2
7884,2,6,1,0,1,0,48-02101,29,0,2,47,2
7885,1,1,1,2,6,1,48-02101,79,1,2,501,2
7886,1,N,1,1,N,0,48-02510,1,2,6,119,2
7887,2,1,1,1,7,1,48-02515,61,0,13,439,2
7888,1,1,1,2,9,1,48-02507,50,0,2,501,2
7889,2,1,1,1,0,0,48-02507,61,1,3,206,2
7890,1,1,1,1,9,3,48-02516,84,0,2,501,2
7891,1,1,1,1,8,0,48-02102,22,1,3,501,2
7892,2,1,1,1,0,0,48-02507,31,1,3,106,2
7893,1,6,8,1,3,0,48-02516,44,3,5,131,2
7894,1,6,1,0,7,0,48-02515,78,3,5,501,2
7895,2,3,1,0,3,0,48-02510,17,0,2,349,2
7896,1,6,1,1,8,0,48-02101,0,0,N,193,2
7897,1,1,1,1,6,0,48-02516,68,0,2,99,2
7898,2,N,7,2,N,0,48-02510,5,0,4,120,2
7899,2,N,1,1,N,0,48-02101,41,0,3,56,2
7900,1,1,2,1,9,0,48-02507,58,2,4,501,2
7901,1,1,1,1,6,0,48-02510,51,0,3,245,2
7902,1,1,1,1,2,0,48-02101,59,0,2,305,2
7903,1,6,1,1,3,0,48-02507,0,1,3,77,2
7904,2,1,1,2,7,0,48-02102,64,0,2,481,2
7905,2,N,1,2,N,0,48-02101,20,0,3,501,2
7906,2,6,1,1,2,0,48-02102,61,2,4,501,2
7907,2,1,1,1,6,0,48-02516,57,0,2,484,2
7908,1,1,1,2,9,0,48-02102,60,2,4,501,2
7909,1,6,1,1,0,1,48-02101,12,4,6,501,2
7910,2,1,1,1,9,0,48-02515,26,0,3,501,2
7911,1,1,1,1,4,0,48-02102,63,3,6,284,1
7912,2,6,1,1,5,1,48-02101,80,0,2,387,2
7913,2,N,1,1,N,0,48-02510,38,0,7,100,2
7914,1,1,1,1,5,0,48-02102,22,3,5,330,2
7915,2,N,1,1,N,0,48-02515,36,0,2,264,2
7916,1,N,1,1,N,1,48-02516,12,2,4,392,2
7917,1,4,8,2,5,1,48-02102,4,0,2,134,2
7918,1,1,2,1,0,0,48-02510,58,0,2,307,2
7919,2,1,1,2,0,0,48-02507,39,0,3,13,2
7920,1,N,1,1,N,0,48-02510,76,3,6,401,2
7921,1,6,1,1,5,1,48-02510,28,0,N,501,2
7922,1,1,1,1,4,4,48-02101,51,0,3,N,2
7923,2,4,1,1,7,0,48-02510,37,1,3,209,2
7924,2,N,1,2,N,1,48-02507,14,1,4,73,2
7925,2,1,1,1,9,1,48-02515,21,4,6,501,2
7926,2,1,1,1,8,0,48-02516,68,0,2,5,2
7927,2,1,1,1,9,0,48-02507,61,0,3,501,2
7928,2,3,2,1,4,1,48-02102,69,0,2,393,2
7929,1,1,1,1,8,0,48-02507,43,0,2,501,2
7930,2,6,1,1,0,0,48-02515,2,0,4,501,2
7931,2,N,8,1,N,0,48-02510,81,2,4,216,2
7932,1,N,6,1,N,0,48-02507,35,2,3,501,2
7933,2,N,1,1,N,0,48-02516,45,0,3,206,2
7934,1,3,1,1,6,0,48-02102,62,0,N,372,2
7935,2,N,9,1,N,1,48-02516,11,0,6,79,2
7936,2,N,2,1,N,1,48-02102,14,2,3,501,2
7937,1,1,1,1,8,0,48-02516,62,4,6,183,2
7938,2,N,1,1,N,0,48-02510,13,2,4,410,2
7939,2,1,1,2,8,1,48-02102,38,1,4,501,2
7940,1,1,1,1,6,0,48-02515,57,0,2,61,2
7941,2,N,1,1,N,0,48-02102,7,0,2,221,2
7942,2,N,1,1,N,1,48-02102,11,0,3,194,2
7943,2,6,1,2,1,0,48-02507,75,0,2,209,2
7944,2,1,1,1,9,4,48-02507,42,0,2,501,2
7945,1,1,1,1,2,0,48-02510,42,0,3,427,2
7946,2,1,1,1,6,4,48-02515,19,0,3,501,2
7947,2,6,1,1,4,1,48-02515,72,2,4,170,2
7948,1,1,1,1,1,1,48-02101,30,0,2,38,2
7949,1,6,9,1,5,0,48-02507,50,2,4,483,2
7950,2,6,1,2,0,0,48-02516,41,0,2,423,2
7951,2,1,1,1,2,0,48-02101,41,0,2,53,2
7952,1,N,1,2,N,0,48-02102,41,3,5,501,2
7953,1,3,1,2,7,0,48-02101,52,1,3,209,1
7954,2,N,8,2,N,1,48-02101,87,2,5,501,2
7955,1,6,1,2,4,0,48-02102,27,2,4,209,2
7956,1,1,1,1,0,0,48-02510,85,0,2,343,2
7957,1,1,1,1,6,0,48-02102,84,1,3,162,2
7958,1,N,1,1,N,1,48-02101,14,1,4,1,2
7959,2,6,1,1,0,0,48-02102,4,1,2,501,2
7960,2,N,1,0,N,0,48-02507,41,0,5,179,2
7961,2,N,1,1,N,0,48-02102,7,3,6,388,2
7962,2,6,1,2,6,0,48-02101,40,0,N,467,2
7963,1,4,1,1,6,0,48-02102,15,0,3,323,2
7964,2,6,1,1,5,1,48-02101,30,1,4,40,2
7965,1,1,1,2,9,0,48-02101,35,2,7,501,2
7966,1,1,1,1,3,0,48-02507,41,0,4,N,2
7967,1,3,1,1,4,1,48-02515,38,0,2,95,2
7968,1,N,1,2,N,0,48-02507,88,3,6,344,2
7969,1,6,1,2,6,0,48-02516,20,0,3,501,2
7970,1,1,2,1,3,0,48-02516,82,0,2,244,2
7971,2,3,2,1,7,0,48-02516,58,0,3,501,2
7972,2,1,1,1,6,0,48-02101,3,2,3,501,2
7973,1,1,1,1,8,0,48-02507,68,2,2,501,2
7974,1,1,1,2,7,0,48-02101,25,0,4,26,2
7975,2,1,1,1,9,1,48-02507,61,0,2,501,2
7976,2,N,9,1,N,4,48-02102,11,3,5,501,2
7977,1,4,1,0,4,0,48-02101,21,0,N,240,2
7978,2,N,1,1,N,0,48-02515,80,3,5,501,2
7979,1,1,1,1,1,0,48-02101,81,0,2,209,2
7980,1,6,1,1,6,0,48-02507,3,0,6,501,2
7981,1,N,1,1,N,0,48-02515,39,3,5,10,2
7982,2,1,1,1,0,0,48-02516,32,2,4,331,2
7983,1,1,1,1,9,0,48-02516,57,2,4,501,2
7984,1,1,1,1,6,0,48-02102,70,0,2,419,2
7985,1,4,1,1,4,0,48-02515,56,4,6,291,2
7986,2,1,1,0,9,1,48-02515,76,3,6,501,2
7987,2,N,1,2,N,0,48-02510,5,1,6,26,2
7988,2,1,1,1,6,0,48-02516,63,0,2,303,2
7989,2,1,9,1,6,0,48-02516,2,0,2,66,2
7990,2,6,2,1,0,0,48-02515,86,3,5,501,2
7991,2,4,9,1,5,0,48-02102,15,0,3,37,2
7992,1,N,2,2,N,0,48-02507,46,2,5,415,2
7993,2,1,1,1,6,0,48-02101,26,0,2,416,2
7994,2,1,1,1,8,0,48-02510,84,3,5,501,2
7995,2,6,6,1,0,0,48-02101,25,4,N,0,2
7996,1,6,1,1,6,1,48-02102,9,0,3,501,2
7997,1,1,1,1,6,0,48-02101,10,2,4,12,2
7998,2,4,2,1,8,0,48-02507,88,0,N,501,2
7999,2,1,1,1,9,0,48-02102,70,0,2,464,2
8000,1,1,1,1,6,0,48-02510,0,0,2,13,2
8001,2,1,3,1,7,0,48-02515,65,0,2,145,2
8002,2,6,1,1,1,0,48-02510,53,2,4,501,2
8003,2,5,2,1,9,0,48-02510,1,0,3,501,2
8004,1,N,1,1,N,0,48-02101,16,0,2,119,2
8005,2,4,1,0,6,0,48-02101,51,N,N,498,2
8006,1,4,1,1,2,0,48-02510,62,0,2,472,2
8007,2,3,1,1,7,0,48-02516,64,0,N,411,2
8008,1,1,6,2,7,0,48-02101,25,1,3,210,2
8009,1,1,2,1,0,0,48-02507,31,0,8,320,2
8010,2,4,1,1,0,1,48-02101,26,0,2,N,2
8011,1,1,1,1,9,0,48-02516,6,0,2,501,1
8012,2,N,2,1,N,0,48-02101,7,3,5,11,2
8013,1,1,1,1,0,0,48-02507,74,0,2,501,2
8014,2,6,1,1,3,0,48-02507,72,3,4,180,2
8015,1,6,1,1,1,1,48-02507,54,0,2,72,2
8016,1,1,9,1,8,0,48-02510,47,0,2,501,2
8017,2,1,9,1,7,0,48-02102,35,0,3,431,2
8018,1,N,1,1,N,0,48-02510,71,0,7,202,2
8019,2,1,1,1,9,0,48-02101,56,0,2,501,2
8020,2,1,9,0,0,1,48-02510,88,3,5,353,2
8021,2,N,1,2,N,1,48-02101,76,1,3,501,2
8022,2,1,1,1,6,0,48-02102,71,0,2,1,2
8023,1,1,1,1,8,0,48-02101,67,0,2,501,2
8024,1,1,1,1,6,0,48-02102,77,5,4,336,2
8025,1,6,1,2,0,0,48-02515,25,2,4,173,2
8026,1,6,1,1,3,3,48-02102,24,0,N,442,2
8027,2,6,9,2,0,0,48-02507,50,0,N,27,2
8028,2,1,1,1,6,0,48-02102,29,3,6,415,2
8029,1,6,1,1,8,0,48-02516,24,0,3,501,2
8030,2,1,1,0,5,1,48-02102,51,0,3,374,2
8031,1,5,1,2,9,0,48-02510,47,0,3,74,2
8032,2,4,1,1,5,0,48-02510,62,0,3,264,2
8033,2,2,1,2,7,0,48-02510,59,0,2,267,1
8034,2,1,1,1,4,0,48-02510,55,0,2,10,2
8035,1,6,1,1,0,0,48-02101,74,0,N,270,2
8036,2,1,9,1,6,0,48-02102,28,0,2,75,2
8037,2,1,1,1,9,0,48-02516,31,0,3,501,2
8038,1,6,6,1,0,0,48-02102,25,0,N,386,2
8039,1,6,1,1,9,0,48-02101,25,0,N,501,2
8040,2,6,1,1,4,1,48-02101,23,2,6,346,2
8041,1,N,1,1,N,1,48-02102,41,0,4,111,2
8042,1,6,9,1,7,1,48-02516,53,0,3,501,2
8043,1,N,1,1,N,1,48-02102,92,1,3,479,2
8044,2,6,1,0,3,0,48-02507,41,0,N,262,2
8045,2,1,1,1,8,0,48-02516,79,1,2,111,2
8046,2,N,1,0,N,1,48-02507,11,2,5,223,2
8047,2,2,1,1,2,0,48-02102,70,1,3,501,2
8048,1,1,1,1,9,1,48-02507,43,3,6,501,2
8049,1,3,1,2,4,0,48-02510,42,N,N,364,2
8050,2,1,1,1,3,1,48-02102,0,0,2,470,2
8051,2,1,1,1,5,0,48-02516,57,0,2,501,2
8052,1,6,1,1,0,0,48-02507,12,0,N,501,2
8053,2,N,1,2,N,0,48-02507,33,3,6,501,2
8054,1,1,1,1,4,0,48-02516,68,0,6,209,2
8055,1,1,1,1,9,0,48-02516,43,0,2,501,2
8056,1,6,1,1,3,0,48-02507,2,0,4,471,2
8057,1,N,1,1,N,1,48-02515,28,1,4,501,2
8058,2,N,1,2,N,0,48-02510,13,2,4,99,2
8059,2,1,2,1,7,0,48-02515,31,0,3,155,2
8060,1,1,1,1,6,0,48-02515,29,0,3,101,2
8061,2,1,1,1,0,0,48-02102,36,0,2,501,2
8062,2,1,1,2,4,0,48-02507,39,0,2,501,2
8063,2,1,1,1,2,0,48-02516,0,2,6,486,2
8064,2,N,1,1,N,1,48-02101,75,3,6,397,2
8065,2,1,1,1,9,0,48-02516,68,3,5,501,2
8066,1,2,1,1,5,0,48-02102,70,0,N,56,2
8067,1,1,1,1,9,0,48-02507,42,0,2,501,2
8068,1,1,1,1,8,0,48-02102,59,1,3,234,1
8069,1,6,1,1,8,0,48-02507,21,0,3,501,2
8070,1,3,1,1,8,0,48-02510,2,0,N,501,2
8071,1,N,1,1,N,0,48-02507,5,0,4,463,2
8072,1,1,1,1,5,0,48-02102,10,2,4,501,2
8073,1,1,8,1,8,0,48-02101,39,0,4,501,2
8074,2,1,1,2,7,1,48-02102,18,1,4,99,2
8075,2,1,9,1,0,0,48-02515,27,0,2,371,2
8076,2,6,1,1,1,0,48-02516,79,3,5,30,2
8077,1,N,1,2,N,0,48-02101,7,3,7,393,2
8078,2,1,1,1,0,0,48-02515,61,0,3,242,2
8079,2,6,1,1,7,0,48-02507,78,0,2,417,2
8080,1,6,1,2,5,0,48-02102,54,2,5,452,2
8081,2,1,1,1,8,0,48-02516,31,0,N,501,2
8082,1,6,1,1,6,1,48-02515,49,0,2,212,2
8083,2,1,1,1,7,0,48-02101,52,0,2,501,2
8084,2,4,2,2,7,0,48-02507,7,0,N,437,2
8085,2,1,1,2,0,0,48-02516,37,0,3,501,2
8086,1,6,1,1,0,0,48-02510,1,1,3,491,2
8087,2,1,1,1,6,0,48-02101,32,0,2,118,2
8088,2,1,1,1,7,0,48-02102,88,1,3,501,2
8089,2,1,1,1,0,0,48-02515,63,2,6,325,1
8090,2,6,9,1,2,0,48-02102,87,2,4,448,2
8091,1,N,9,1,N,4,48-02507,11,2,4,110,2
8092,1,6,8,1,0,4,48-02102,22,0,N,0,2
8093,2,N,1,1,N,0,48-02101,74,2,4,441,2
8094,1,1,1,1,9,4,48-02510,42,0,6,501,2
8095,1,6,1,1,1,0,48-02507,25,0,3,56,2
8096,2,3,1,1,5,0,48-02101,23,0,N,73,2
8097,1,1,1,1,7,0,48-02510,62,0,2,501,2
8098,1,1,1,1,9,1,48-02102,70,2,3,501,2
8099,2,4,1,1,4,0,48-02102,21,3,5,501,2
8100,2,1,1,1,8,0,48-02102,48,0,5,501,2
8101,1,6,6,1,3,0,48-02101,37,0,N,324,2
8102,2,5,2,1,8,0,48-02516,1,0,3,501,1
8103,1,1,1,2,8,1,48-02516,17,1,3,501,2
8104,1,1,1,1,0,0,48-02101,66,0,2,0,2
8105,2,6,1,1,0,0,48-02102,82,1,3,243,2
8106,1,4,1,1,7,0,48-02510,71,0,N,501,2
8107,2,6,2,1,9,0,48-02102,24,0,2,501,2
8108,2,1,1,1,7,0,48-02507,19,0,2,264,2
8109,1,5,1,1,2,0,48-02101,62,0,3,441,2
8110,1,1,6,1,0,1,48-02507,28,1,3,501,2
8111,1,1,1,1,5,1,48-02515,15,1,3,204,2
8112,1,4,1,1,3,0,48-02101,8,0,3,501,2
8113,2,4,1,1,7,0,48-02515,49,0,2,501,2
8114,1,1,1,1,0,0,48-02102,70,0,2,175,2
8115,2,1,1,2,6,0,48-02102,18,0,2,501,2
8116,1,4,1,0,4,0,48-02515,81,0,N,501,2
8117,2,N,1,1,N,0,48-02102,13,3,5,129,2
8118,1,1,1,1,9,0,48-02510,59,1,3,501,2
8119,2,2,1,1,9,0,48-02516,58,3,5,501,2
8120,1,6,1,2,0,0,48-02515,88,0,6,N,2
8121,1,6,2,1,8,0,48-02516,73,0,N,501,2
8122,2,N,1,2,N,0,48-02507,5,1,4,139,2
8123,1,1,1,1,9,0,48-02516,68,2,4,501,2
8124,1,N,9,2,N,1,48-02102,14,2,5,137,2
8125,1,1,1,1,2,0,48-02102,88,0,3,250,2
8126,1,1,6,2,8,0,48-02101,25,2,4,501,2
8127,2,1,1,1,5,1,48-02102,59,1,2,429,2
8128,2,1,1,1,6,0,48-02510,66,2,4,111,2
8129,1,1,1,1,6,0,48-02101,52,0,2,501,2
8130,1,6,6,1,0,0,48-02507,25,1,3,157,2
8131,2,N,1,2,N,0,48-02101,76,3,5,69,2
8132,2,1,1,2,9,0,48-02507,42,2,6,501,2
8133,2,6,1,2,2,1,48-02101,92,2,3,91,2
8134,1,1,1,1,9,0,48-02102,58,2,4,501,1
8135,2,1,1,1,8,0,48-02516,66,1,5,501,2
8136,2,6,1,1,0,1,48-02515,12,0,N,501,2
8137,1,N,1,1,N,0,48-02516,21,4,6,56,2
8138,1,3,1,1,2,0,48-02507,61,0,N,N,2
8139,1,6,1,2,2,0,48-02101,49,3,4,501,2
8140,2,4,1,2,4,0,48-02510,55,1,3,357,2
8141,2,4,1,2,8,0,48-02510,79,1,5,501,2
8142,1,N,2,1,N,1,48-02507,14,1,3,245,2
8143,1,4,1,1,6,0,48-02101,40,0,4,367,2
8144,1,1,1,1,2,0,48-02516,78,0,2,329,2
8145,1,N,1,1,N,0,48-02510,32,1,3,501,2
8146,2,1,9,1,3,0,48-02101,4,0,2,138,2
8147,1,1,2,1,7,4,48-02102,9,0,2,30,2
8148,2,1,9,1,5,1,48-02102,44,0,4,257,2
8149,2,1,1,2,0,2,48-02101,34,0,2,501,2
8150,1,6,1,2,1,0,48-02101,38,1,3,228,2
8151,1,N,9,0,N,1,48-02507,11,2,4,501,2
8152,2,1,1,1,4,0,48-02102,22,0,3,501,2
8153,1,3,1,1,8,0,48-02101,62,0,3,501,2
8154,1,4,1,2,7,1,48-02101,81,2,5,501,2
8155,2,3,1,1,5,0,48-02516,29,0,N,180,2
8156,2,3,1,2,7,0,48-02102,55,0,N,452,2
8157,2,N,1,1,N,0,48-02101,6,3,5,240,2
8158,1,1,8,2,2,0,48-02516,39,0,2,161,2
8159,2,1,1,1,8,0,48-02516,10,0,2,477,2
8160,1,1,1,1,7,0,48-02516,80,3,5,501,2
