,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
432,75,2,1,1,2,N,5,0,1,8680,N,4,0,N,1,36400.0,4,248,19-01700,53,2,1,74,70,2,1,1,2,N,1,N,0,2,15600.0,3,478,159,159,46.666666666666664
433,7,2,2,N,N,N,N,0,1,N,N,N,4,6,1,N,N,245,30-00600,336,3,2,137,2,2,2,N,N,N,1,N,3,5,N,N,288,183,70,60.0
434,69,2,2,2,2,N,3,0,1,N,N,6,0,3,1,-118.0,0,448,36-04010,120,2,1,98,15,2,2,2,2,N,1,N,0,3,0.0,0,204,157,134,66.66666666666666
435,31,2,2,2,2,N,4,0,1,N,N,N,0,4,2,N,0,0,17-03531,369,2,1,280,13,2,2,2,1,N,1,N,4,5,N,N,148,343,304,46.666666666666664
436,42,2,2,2,2,N,7,0,1,5170,12,1,0,2,1,108.0,8,501,38-00100,23,9,2,70,26,2,2,2,2,N,1,8180,1,3,0.0,0,320,23,18,46.666666666666664
437,28,2,2,2,2,N,10,0,1,8180,12,6,0,2,2,12916.0,4,125,17-03529,93,2,2,111,65,2,2,2,2,N,1,8191,0,2,40000.0,6,351,94,94,53.333333333333336
438,68,2,2,2,2,N,5,0,1,170,16,1,2,2,1,341.0,0,166,06-08507,64,6,1,51,55,2,2,2,2,N,1,9590,0,4,104400.0,8,501,46,50,40.0
439,51,2,2,2,2,N,5,0,1,N,N,1,1,4,1,98.0,0,0,06-07502,76,1,2,61,77,2,2,2,2,N,1,N,0,2,6900.0,2,209,109,94,46.666666666666664
440,49,2,2,2,2,N,9,0,1,8290,10,2,0,N,2,240805.0,9,501,24-01004,66,1,1,133,37,2,2,2,2,N,1,7470,0,N,144000.0,9,501,100,99,66.66666666666666
441,7,2,2,1,1,N,7,0,1,N,N,2,0,N,1,88122.0,3,112,24-01004,12,1,1,138,83,2,2,2,2,N,1,N,0,N,91000.0,8,501,64,63,46.666666666666664
442,75,2,2,2,2,N,9,0,1,N,N,3,0,3,1,6392.0,2,65,13-04600,47,2,1,74,87,1,2,2,2,N,1,N,0,3,55200.0,7,501,132,132,53.333333333333336
443,56,2,2,2,2,N,9,0,1,8191,10,6,0,3,2,33828.0,3,501,17-03529,53,1,2,65,28,2,2,2,2,N,1,7390,0,N,49000.0,6,370,76,76,46.666666666666664
444,19,2,2,2,2,N,5,0,3,N,10,6,N,N,0,187.0,6,N,32-00405,120,1,2,0,26,2,2,2,1,N,3,7380,N,N,0.0,0,0,84,0,53.333333333333336
445,71,2,2,2,2,N,3,4,1,N,N,N,2,5,1,N,N,10,08-00803,67,1,2,70,10,2,2,2,2,N,1,N,0,5,N,N,501,75,79,66.66666666666666
446,27,2,2,2,2,N,7,0,1,9470,10,2,0,N,1,81353.0,8,107,17-03531,29,2,1,70,56,2,2,2,2,N,1,7680,0,4,32000.0,5,385,152,152,46.666666666666664
447,73,2,2,1,1,N,5,0,1,N,N,3,0,2,1,20737.0,6,187,13-04600,55,1,2,20,72,2,2,2,2,N,1,N,0,N,30000.0,5,246,22,22,40.0
448,60,2,2,2,2,N,10,0,1,8680,16,4,0,3,1,7634.0,1,414,51-01301,67,1,2,127,63,2,2,2,2,N,1,9570,0,N,138000.0,9,501,94,93,46.666666666666664
449,50,2,2,2,2,N,5,0,1,N,N,6,0,N,2,8013.0,4,319,36-03710,286,2,2,69,82,2,2,1,2,N,1,N,0,N,12000.0,3,98,165,165,53.333333333333336
450,70,2,2,2,2,N,5,0,1,N,16,1,0,N,1,246979.0,8,501,28-01100,134,1,2,58,87,2,2,2,2,N,1,9570,0,2,108000.0,9,501,70,62,53.333333333333336
451,67,2,2,2,2,N,4,0,1,N,N,6,0,3,1,-194.0,0,0,01-01301,373,1,2,66,68,2,2,1,2,N,1,N,0,3,16700.0,4,169,115,108,53.333333333333336
452,32,2,2,2,2,N,1,1,1,7870,10,1,0,2,1,220924.0,8,501,32-00405,146,1,2,148,48,2,2,2,2,N,1,7690,0,3,35000.0,5,305,50,39,46.666666666666664
453,21,2,2,2,2,N,7,0,1,8191,11,4,0,3,1,12720.0,8,194,08-00803,54,1,2,105,69,2,2,2,2,N,1,7870,0,N,29450.0,4,244,42,41,46.666666666666664
454,5,1,2,1,2,N,12,0,1,N,N,1,1,2,2,167176.0,9,501,24-01004,159,1,2,55,47,2,2,2,2,N,1,N,1,3,0.0,0,501,159,178,53.333333333333336
455,68,2,2,2,2,N,3,0,1,N,N,N,4,6,1,N,N,239,06-07502,44,6,2,69,9,2,2,2,2,N,1,N,2,4,N,N,501,66,83,60.0
456,59,2,2,2,2,N,7,0,1,8680,8,1,0,5,1,72647.0,9,472,19-01700,63,1,2,35,54,2,2,2,2,N,1,6490,0,3,408000.0,9,501,108,107,53.333333333333336
457,76,2,2,2,2,N,9,0,1,9480,10,6,0,N,1,71081.0,8,501,24-01004,52,6,1,25,25,2,2,2,2,N,1,7380,0,N,58590.0,6,446,92,93,53.333333333333336
458,21,2,2,2,2,N,5,0,1,9920,12,1,0,2,1,50164.0,9,501,51-01301,205,1,2,17,66,2,2,1,2,N,1,8180,2,6,7000.0,2,501,41,75,40.0
459,62,2,2,2,2,N,5,0,2,7680,10,6,N,N,1,251.0,0,N,38-00100,72,1,1,59,30,2,2,2,2,N,1,7580,0,2,190.0,0,79,83,38,40.0
460,18,2,2,2,2,N,7,0,3,8191,11,6,N,N,0,10045.0,4,N,19-01700,13,1,2,0,20,2,2,2,2,N,3,7870,N,N,3000.0,1,N,50,0,66.66666666666666
461,44,2,2,2,1,N,7,0,1,3990,6,6,0,N,2,46370.0,7,333,06-08507,157,1,1,148,24,2,2,2,2,N,1,4870,0,N,19000.0,4,144,288,223,46.666666666666664
462,76,2,2,1,2,N,5,0,1,N,N,1,0,2,2,57816.0,2,122,51-51255,99,2,2,43,59,2,2,2,2,N,1,N,0,2,0.0,0,177,210,210,53.333333333333336
463,18,2,2,2,2,N,10,0,1,7380,13,6,0,N,1,105452.0,7,501,28-01100,98,1,1,107,45,2,2,2,2,N,1,8370,0,N,385000.0,9,501,45,50,60.0
464,69,2,2,2,2,N,9,0,1,N,N,6,2,4,1,564.0,8,501,06-08507,51,6,2,61,23,2,2,2,2,N,1,N,0,4,0.0,0,501,91,51,60.0
465,65,2,2,2,2,N,4,0,1,N,16,1,0,4,1,669.0,0,0,17-03531,65,2,2,68,57,2,2,2,2,N,1,9470,0,2,63000.0,7,501,86,100,46.666666666666664
466,35,2,2,2,2,N,7,0,1,7680,14,6,1,3,2,29174.0,4,176,51-51255,95,1,2,30,37,2,2,2,2,N,1,8680,0,N,24030.0,4,183,85,86,46.666666666666664
467,19,2,1,2,2,N,5,0,1,7870,14,6,0,7,2,7761.0,1,154,40-00200,188,3,2,173,25,2,2,2,2,N,1,8680,1,2,21000.0,4,120,44,44,33.33333333333333
468,66,2,2,2,2,N,7,0,1,8680,10,1,0,2,1,168436.0,8,501,24-01004,14,1,1,25,54,2,2,2,2,N,1,7380,0,2,150050.0,9,501,13,14,60.0
469,54,2,2,2,2,N,8,0,1,7870,12,4,0,2,1,42527.0,5,205,17-03531,179,2,2,92,54,2,2,2,2,N,1,8170,0,3,15600.0,3,115,168,117,53.333333333333336
470,4,2,2,2,2,N,8,0,1,5391,11,6,1,7,1,87926.0,5,501,38-00100,73,3,2,47,43,2,2,2,2,N,1,7870,0,2,26300.0,4,158,28,29,40.0
471,43,2,2,2,2,N,5,0,1,N,N,1,0,3,1,N,3,61,38-00100,39,6,2,79,70,2,2,2,2,N,1,N,0,2,8100.0,1,501,79,41,53.333333333333336
472,13,2,2,2,2,N,9,0,1,7870,11,1,0,2,2,115916.0,8,501,06-07502,76,1,2,70,50,2,2,2,2,N,1,7870,3,5,52500.0,6,291,112,161,46.666666666666664
473,58,2,2,2,2,N,11,0,1,6180,10,6,0,2,1,144289.0,8,501,19-01700,152,1,2,39,53,2,2,2,2,N,1,7390,0,N,65000.0,8,490,186,187,53.333333333333336
474,50,2,2,2,2,N,4,0,1,770,12,4,0,N,2,16810.0,1,199,17-03531,160,2,2,181,39,2,2,2,2,N,1,8270,0,4,3000.0,1,80,670,472,53.333333333333336
475,71,2,2,N,1,N,1,0,1,N,N,N,4,6,2,N,N,113,13-04600,249,1,1,117,4,2,2,N,N,N,1,N,4,5,N,N,64,182,112,60.0
476,61,2,1,1,2,N,5,0,1,7460,9,4,0,2,1,16844.0,6,192,19-01700,35,1,2,166,50,2,2,2,2,N,1,6992,0,3,27400.0,4,274,158,135,33.33333333333333
477,13,2,2,N,2,N,2,0,1,N,N,N,2,3,1,N,N,501,17-03529,223,6,1,281,5,2,2,2,2,N,1,N,0,5,N,N,501,42,43,60.0
478,60,2,2,2,2,N,4,0,1,9170,15,6,3,4,1,35123.0,6,470,06-08507,62,1,1,366,19,2,2,2,2,N,1,9290,0,N,5200.0,2,39,50,38,40.0
479,45,2,2,2,2,N,10,0,1,7670,10,6,0,7,2,7752.0,3,110,26-02702,62,1,1,23,63,2,2,2,2,N,1,7380,0,N,47530.0,7,363,89,89,46.666666666666664
480,47,2,2,1,1,N,9,0,1,N,N,1,0,N,2,96681.0,8,501,24-01004,16,1,2,72,73,2,2,2,2,N,1,N,0,2,12000.0,2,501,10,12,46.666666666666664
481,12,2,2,2,2,N,5,0,1,7380,11,4,0,N,1,11872.0,3,366,24-01004,153,1,2,141,58,2,2,2,2,N,1,7860,0,2,16500.0,3,391,87,73,53.333333333333336
482,31,2,2,2,2,N,10,0,1,N,10,4,0,3,1,549951.0,9,501,17-03529,52,2,1,80,52,2,2,2,2,N,1,7680,0,N,14000.0,3,105,146,147,46.666666666666664
483,78,2,2,N,N,N,1,0,1,N,N,1,0,4,1,57076.0,N,130,36-04010,60,2,2,56,78,2,2,2,2,N,1,N,0,2,49600.0,6,406,96,111,46.666666666666664
484,16,2,2,2,2,N,1,0,1,N,N,N,5,6,2,N,N,447,51-01301,246,1,2,370,4,2,2,N,N,N,1,N,2,4,N,N,289,72,69,46.666666666666664
485,37,2,2,2,2,N,10,0,1,8690,16,3,0,2,1,176325.0,9,501,24-01004,83,1,2,98,60,2,2,2,2,N,1,9590,0,N,210400.0,9,501,63,63,60.0
486,60,2,2,2,2,N,8,0,1,N,6,6,0,N,1,14495.0,4,99,28-01100,54,2,1,36,22,2,2,2,2,N,1,4670,1,7,8900.0,2,136,48,46,40.0
487,35,2,2,2,2,N,7,0,1,8170,11,4,0,N,1,37068.0,5,156,29-01901,83,2,2,27,68,2,2,2,2,N,1,7870,0,N,24000.0,4,198,37,37,53.333333333333336
488,19,2,2,2,2,N,4,0,3,N,14,6,N,N,0,289.0,0,N,06-07502,8,2,1,0,19,2,2,2,2,N,3,8680,N,N,5000.0,2,38,173,0,66.66666666666666
489,5,2,2,N,N,N,2,0,1,N,N,N,2,4,2,N,N,184,29-01901,273,1,2,244,4,2,2,N,N,N,1,N,2,4,N,N,501,150,79,73.33333333333333
490,27,2,2,2,2,N,9,0,1,9480,13,1,0,3,2,366339.0,9,501,24-01004,54,1,1,65,73,2,2,2,2,N,1,8370,0,2,25500.0,4,407,93,93,46.666666666666664
491,0,2,2,2,2,N,10,0,1,8590,11,1,0,N,2,226769.0,4,501,08-00803,117,1,2,82,30,2,2,2,2,N,1,7890,0,2,35000.0,5,367,45,32,46.666666666666664
492,62,2,1,2,2,N,7,0,1,170,4,6,0,N,1,10461.0,2,111,19-01700,133,1,1,155,29,2,2,2,2,3,1,3490,1,4,39400.0,6,330,127,166,26.666666666666668
493,16,2,2,2,2,N,7,0,1,770,6,6,N,N,2,28647.0,1,195,32-00405,3,1,2,0,52,2,2,2,2,N,1,5391,0,3,34300.0,5,173,64,64,40.0
494,21,2,2,2,2,N,5,0,1,8370,14,6,0,7,1,9087.0,1,142,32-00405,34,1,2,144,20,2,2,2,2,N,1,8680,0,N,0.0,0,0,136,136,46.666666666666664
495,74,2,2,N,N,N,N,0,1,N,N,N,4,4,2,N,N,197,13-04600,293,1,1,102,2,2,2,N,N,N,1,N,2,4,N,N,212,65,47,66.66666666666666
496,22,2,2,2,2,N,9,0,1,8191,12,1,0,2,1,190053.0,9,501,08-00803,63,1,1,91,57,2,2,2,2,N,1,8290,0,3,52000.0,6,371,55,55,46.666666666666664
497,35,2,2,2,2,N,5,0,1,9470,8,6,0,2,2,32095.0,5,469,01-01301,220,2,2,12,33,2,1,2,2,N,1,6690,2,3,0.0,0,0,135,134,33.33333333333333
498,76,2,2,1,2,N,12,0,1,N,N,4,0,2,1,7841.0,4,486,28-01100,105,2,2,43,75,2,2,2,2,N,1,N,0,N,26500.0,6,219,380,380,46.666666666666664
499,87,2,1,1,1,N,9,0,1,N,N,3,0,N,1,46244.0,3,177,32-00405,149,1,1,175,74,2,2,2,2,N,1,N,0,N,30000.0,5,246,65,65,40.0
500,67,2,2,2,2,N,9,0,1,8191,8,1,1,4,1,144530.0,8,501,06-08507,105,1,1,103,57,2,2,2,2,N,1,6672,0,2,571000.0,9,501,89,90,46.666666666666664
501,32,2,2,2,2,N,9,0,1,8770,0,1,0,2,1,99326.0,7,501,19-01700,68,1,1,76,57,2,2,2,2,N,1,170,0,3,202000.0,9,501,95,107,53.333333333333336
502,82,2,2,1,2,N,3,0,1,N,N,6,0,4,1,30673.0,2,193,36-04010,15,2,2,95,15,2,2,2,2,N,1,N,2,5,0.0,0,311,142,168,40.0
503,0,2,2,1,2,N,9,0,1,N,N,4,0,2,1,24352.0,4,501,17-03531,49,2,1,50,65,2,2,2,2,N,1,N,0,N,20700.0,4,170,141,141,53.333333333333336
504,30,2,2,2,2,N,8,0,1,7860,11,1,1,7,1,7728.0,1,96,08-00803,155,1,2,177,48,2,2,2,2,N,1,7860,1,3,0.0,0,501,67,49,53.333333333333336
505,43,2,1,1,2,N,9,0,1,N,10,6,0,2,1,32622.0,6,122,36-03710,102,2,1,14,57,2,2,2,2,N,1,7780,0,N,50000.0,6,380,130,130,40.0
506,2,2,2,2,2,N,11,0,1,N,N,1,0,2,1,58278.0,2,501,13-04600,97,1,2,107,68,2,2,2,2,N,1,N,0,2,21800.0,4,378,42,42,60.0
507,76,1,2,1,1,N,4,0,2,N,N,4,N,N,0,4030.0,2,N,13-04600,47,2,1,0,69,2,2,2,2,N,2,N,N,N,13700.0,3,N,36,0,53.333333333333336
508,71,2,2,1,2,N,7,0,1,9470,N,6,0,7,1,11991.0,4,125,51-51255,167,1,2,434,66,2,2,2,2,N,1,N,0,N,16300.0,3,134,56,56,40.0
509,74,2,2,2,2,N,5,0,1,9470,N,2,0,2,1,24159.0,5,176,01-01301,76,2,2,106,93,2,2,1,1,N,1,N,0,N,27300.0,5,225,177,178,40.0
510,35,2,2,2,2,N,8,0,1,1180,10,6,0,N,2,32463.0,1,413,17-03529,160,2,2,205,56,2,2,1,2,N,1,7580,0,N,18000.0,3,136,66,66,46.666666666666664
511,20,2,2,2,2,N,4,0,1,8990,12,6,0,3,2,29740.0,4,239,19-01700,116,2,2,194,40,2,2,2,2,N,1,8180,1,2,20000.0,3,113,676,675,40.0
512,63,2,2,2,2,N,5,0,1,7270,15,6,0,2,1,36979.0,8,441,08-00803,131,1,2,121,20,2,2,2,2,N,1,9290,2,4,10000.0,2,75,175,103,40.0
513,48,2,2,2,2,N,5,0,1,8290,16,1,0,4,1,143361.0,8,501,40-00200,62,1,2,61,50,2,2,2,2,N,1,9380,0,6,0.0,0,308,184,235,46.666666666666664
514,27,2,2,2,2,N,4,0,1,9170,14,6,0,N,2,10828.0,3,N,29-01901,169,2,2,0,16,2,2,2,2,N,1,8680,1,4,2500.0,1,279,108,95,40.0
515,65,2,2,2,2,N,4,0,2,N,N,3,0,N,0,29855.0,6,N,01-01301,49,2,1,71,89,2,2,1,2,N,2,N,N,N,35400.0,6,N,14,0,60.0
516,34,2,2,2,2,N,5,0,1,7860,9,1,0,2,1,50578.0,9,501,19-01700,24,1,1,55,63,2,2,2,2,N,1,6870,1,4,115000.0,9,434,169,168,46.666666666666664
517,59,2,2,2,2,N,5,0,1,N,12,4,0,2,1,26260.0,5,136,01-01301,54,2,2,74,71,1,2,2,2,N,1,8180,0,N,51500.0,7,425,45,45,40.0
518,64,2,2,2,2,N,9,0,1,8270,16,6,0,N,1,34335.0,2,345,29-01901,62,2,2,62,56,2,2,2,2,N,1,9570,0,N,70000.0,8,501,74,75,53.333333333333336
519,19,2,2,2,2,N,5,0,1,9170,13,6,0,N,1,10920.0,1,143,01-01301,48,2,1,73,59,2,2,2,2,N,1,8470,0,2,13700.0,3,81,163,154,46.666666666666664
520,64,2,2,2,1,N,9,0,1,9590,10,4,0,N,1,166686.0,9,501,06-07502,122,1,2,128,52,2,2,2,2,N,1,7380,2,3,175000.0,9,501,73,74,46.666666666666664
521,5,2,2,2,2,N,7,0,2,N,N,4,N,N,0,3518.0,1,N,36-04010,45,1,1,0,66,2,2,1,2,N,2,N,N,N,10300.0,2,N,98,0,66.66666666666666
522,12,2,2,2,2,N,5,0,1,6170,6,6,0,3,1,130373.0,3,476,51-01301,143,2,1,72,20,2,2,2,2,N,1,4670,0,2,22000.0,4,307,53,64,46.666666666666664
523,5,2,2,N,N,N,N,0,1,N,N,N,1,3,2,N,N,248,06-08507,403,6,2,370,0,2,2,N,N,N,1,N,2,4,N,N,430,56,53,60.0
524,65,2,2,2,2,N,5,0,1,8170,10,6,0,3,1,31065.0,5,142,01-01301,37,2,2,179,25,2,2,2,2,N,1,7780,0,4,4000.0,1,244,286,96,46.666666666666664
525,50,2,2,2,2,N,9,0,1,4971,16,3,0,5,1,155430.0,9,501,24-01004,27,1,2,116,66,2,2,2,2,N,1,9480,0,N,156000.0,9,501,45,45,60.0
526,41,2,2,2,2,N,8,0,1,7380,6,1,0,2,1,N,8,201,06-08507,98,1,1,30,68,2,2,2,2,N,1,4795,0,2,40300.0,6,501,86,87,53.333333333333336
527,59,2,2,1,2,N,5,0,1,7970,15,1,0,2,1,65761.0,1,501,40-00200,117,1,1,20,58,2,2,2,2,N,1,8770,0,2,53000.0,8,398,273,274,46.666666666666664
528,75,2,2,2,2,N,5,0,1,N,N,3,0,3,2,5036.0,2,92,36-04010,46,2,2,52,82,2,2,1,2,N,1,N,0,3,0.0,0,167,302,406,53.333333333333336
529,12,2,2,2,2,N,7,0,1,9590,N,1,1,3,2,24650.0,0,141,13-04600,60,1,2,36,35,2,2,2,2,N,1,N,2,4,0.0,0,212,47,47,46.666666666666664
530,75,2,2,1,2,N,6,0,1,N,N,2,0,2,1,25120.0,4,491,28-01100,76,2,1,59,28,2,2,2,2,N,1,N,0,9,9200.0,2,180,88,86,46.666666666666664
531,66,2,2,2,2,N,5,0,1,N,10,6,0,N,1,175427.0,6,0,17-03529,151,2,2,162,33,2,2,2,2,N,1,7780,0,2,4300.0,1,302,127,73,46.666666666666664
532,73,1,1,1,N,N,9,0,1,N,N,4,0,2,1,42464.0,4,302,13-04600,72,2,1,61,70,2,2,2,2,N,1,N,0,N,62400.0,7,501,20,20,26.666666666666668
533,20,2,2,2,2,N,4,0,2,N,N,6,N,N,0,15.0,0,N,01-01301,69,1,1,0,44,2,2,2,1,N,3,N,N,N,8600.0,2,65,46,0,53.333333333333336
534,73,2,2,2,2,N,5,0,2,N,N,6,0,N,1,30786.0,5,N,26-02702,55,6,1,74,18,2,2,2,2,N,1,N,0,2,0.0,0,200,101,135,46.666666666666664
535,35,2,2,2,2,N,4,0,1,N,N,6,0,5,1,181.0,0,0,17-03531,114,3,2,46,70,2,2,1,2,N,1,N,0,N,7400.0,2,60,95,96,46.666666666666664
536,27,2,2,2,2,N,7,0,1,7290,12,1,0,2,1,83010.0,0,501,40-00200,65,1,1,29,57,2,2,2,2,N,1,8270,0,3,27900.0,5,145,64,64,46.666666666666664
537,29,2,2,2,2,N,7,0,1,7860,11,6,0,N,2,9494.0,1,114,32-00405,176,1,1,143,49,2,2,2,2,N,1,7890,0,N,25000.0,4,189,40,40,53.333333333333336
538,18,2,1,2,2,N,5,0,2,370,N,4,N,N,0,11549.0,6,N,19-01700,147,1,2,0,61,2,2,1,2,N,2,N,N,N,600.0,0,N,83,0,53.333333333333336
539,58,2,2,2,2,N,9,0,1,8561,15,4,0,N,1,27133.0,5,139,06-07502,14,1,2,91,64,2,1,2,2,N,1,9160,0,N,81000.0,8,501,163,163,46.666666666666664
540,21,2,2,2,2,N,5,0,1,4971,N,1,0,3,2,8507.0,2,99,06-07502,194,1,2,153,68,2,2,2,2,N,1,N,0,4,51800.0,6,435,107,107,46.666666666666664
541,4,2,2,2,2,N,7,0,1,6170,12,1,0,N,1,35415.0,4,181,17-03531,387,2,1,121,64,2,2,2,2,N,1,8290,0,3,24000.0,4,331,103,84,53.333333333333336
542,84,2,2,1,2,N,7,0,1,9170,14,6,0,N,1,6253.0,2,202,01-01301,103,2,1,58,23,2,2,2,2,N,1,8680,0,2,0.0,0,0,83,38,40.0
543,17,2,2,2,1,N,7,0,1,7860,14,1,1,7,1,6432.0,4,156,19-01700,45,1,2,166,67,2,2,2,2,N,1,8680,0,2,29900.0,5,501,125,124,33.33333333333333
544,59,2,2,2,2,N,10,0,1,6180,16,6,0,N,1,46536.0,3,496,08-00803,204,1,1,76,52,2,2,2,2,N,1,9470,0,N,150000.0,9,501,72,72,53.333333333333336
545,33,2,2,2,2,N,9,0,1,6490,11,6,0,N,1,35493.0,5,118,36-04010,9,2,1,734,45,2,2,2,2,N,1,7860,2,3,50000.0,6,243,96,97,40.0
546,31,2,2,2,2,N,10,0,1,7280,10,6,0,N,2,46113.0,1,501,28-01100,40,1,1,80,23,2,2,2,2,N,1,7390,0,N,25000.0,5,189,56,55,53.333333333333336
547,62,2,2,2,2,N,4,0,1,9160,15,1,2,4,1,222718.0,0,501,28-01100,50,2,2,60,68,2,2,2,2,N,1,9290,0,3,20200.0,5,192,72,73,40.0
548,23,2,2,2,2,N,9,0,1,8191,11,6,2,7,1,40460.0,6,220,51-51255,136,1,2,221,28,2,2,2,2,N,1,7870,0,2,30000.0,4,199,121,71,40.0
549,29,2,2,2,2,N,10,0,1,180,8,4,0,N,1,299036.0,4,458,08-00803,83,1,1,18,60,2,2,2,2,N,1,6480,0,N,25100.0,4,189,161,161,60.0
550,28,2,2,2,1,N,6,0,1,7690,N,1,0,2,1,16818.0,0,422,26-02702,74,1,1,124,86,2,2,2,2,4,1,N,0,2,298700.0,9,501,86,87,40.0
551,77,2,2,1,2,N,7,0,1,N,N,4,0,7,1,6.0,2,84,36-04010,68,2,1,83,67,2,2,2,2,N,1,N,0,N,31800.0,5,263,34,35,46.666666666666664
552,30,2,2,2,2,N,10,0,3,N,N,6,N,N,0,506.0,0,N,26-02702,17,1,2,0,33,2,2,2,2,N,3,N,N,N,0.0,0,N,73,0,80.0
553,77,2,2,2,2,N,8,0,1,N,N,3,0,2,1,31586.0,4,501,13-04600,40,2,1,118,69,2,2,2,2,N,1,N,0,3,3540.0,1,24,32,32,53.333333333333336
554,2,2,2,N,N,N,2,0,1,N,N,N,1,3,2,N,N,340,06-07502,251,1,1,221,4,2,2,N,N,N,1,N,2,4,N,N,501,105,84,60.0
555,30,2,2,2,2,N,5,0,1,3895,10,6,0,6,1,164.0,1,501,36-04010,44,2,1,49,27,2,2,2,2,N,1,7780,0,2,32200.0,5,428,82,73,46.666666666666664
556,38,2,2,2,2,N,5,0,1,7380,10,6,0,4,1,35528.0,6,323,08-00803,194,1,1,141,23,2,2,2,2,N,1,7470,0,2,2000.0,1,501,136,85,46.666666666666664
557,15,2,2,1,1,N,7,0,2,8680,6,6,N,N,0,7855.0,2,N,32-00405,24,1,1,0,33,2,2,2,2,N,2,5275,N,N,32000.0,5,N,72,0,53.333333333333336
558,67,2,2,2,2,N,1,0,1,7071,10,1,0,2,1,38483.0,7,501,51-01301,118,1,1,40,37,2,2,2,2,N,1,7680,2,4,0.0,0,389,87,81,40.0
559,13,2,2,2,2,N,7,1,1,7870,11,6,1,4,1,10705.0,6,184,32-00405,116,1,2,312,32,2,2,2,2,N,1,7860,2,5,24000.0,4,206,94,94,40.0
560,24,2,2,2,2,N,5,0,1,7890,14,6,0,3,2,35996.0,3,416,08-00803,29,1,1,228,23,2,2,2,2,N,1,8680,0,N,5000.0,1,38,74,75,46.666666666666664
561,76,2,2,2,2,N,9,0,1,7460,8,6,0,N,1,36939.0,9,501,19-01700,18,1,2,145,24,2,2,2,2,N,1,6670,0,N,24000.0,4,183,103,116,53.333333333333336
562,46,2,2,2,2,N,7,0,1,8170,16,6,4,7,2,10102.0,3,224,38-00100,1699,3,2,36,68,2,2,1,2,N,1,9370,0,3,61000.0,7,341,57,57,33.33333333333333
563,19,2,2,2,2,N,5,0,3,8990,6,6,N,N,0,6506.0,0,N,38-00100,110,1,1,229,18,2,2,2,1,N,3,5470,N,N,1900.0,1,N,41,0,53.333333333333336
564,34,2,2,1,2,N,10,0,1,8290,15,1,1,N,1,195510.0,8,501,06-08507,98,6,1,110,67,2,2,2,2,N,1,9170,0,2,3000.0,1,19,118,118,33.33333333333333
565,1,2,2,2,2,N,9,0,1,6992,9,6,0,N,2,156219.0,8,102,24-01004,101,1,1,180,50,2,2,2,2,N,1,7071,0,N,68400.0,7,501,65,65,53.333333333333336
566,31,2,2,2,2,N,7,0,1,7860,14,6,1,3,1,6909.0,2,101,19-01700,144,1,2,223,27,2,2,2,2,N,1,8680,0,3,35000.0,5,501,135,79,46.666666666666664
567,28,2,2,2,2,N,5,0,1,N,N,2,0,N,1,31223.0,4,456,29-01901,75,2,1,44,40,2,2,2,2,N,1,N,0,3,0.0,0,202,49,47,53.333333333333336
568,6,2,2,N,N,N,2,4,1,N,N,N,2,3,2,N,N,68,32-00405,534,1,2,587,5,2,2,2,2,N,1,N,4,5,N,N,19,207,180,46.666666666666664
569,18,2,2,2,2,N,7,0,1,3390,12,6,0,2,1,26924.0,5,N,01-01301,160,2,1,227,57,2,2,2,2,N,1,8180,0,2,0.0,0,81,153,154,53.333333333333336
570,33,2,2,2,2,N,4,0,1,7380,14,6,0,N,2,8570.0,1,104,29-01901,34,2,1,22,29,2,2,2,2,N,1,8680,1,5,10000.0,2,250,188,211,40.0
571,28,2,2,2,2,N,7,0,1,5170,10,6,0,2,1,121351.0,9,501,29-01901,68,1,1,94,55,2,2,2,2,N,1,7390,0,N,104710.0,9,501,68,68,66.66666666666666
572,76,2,2,2,2,N,4,0,1,N,N,1,0,2,1,517321.0,2,37,51-01301,48,1,2,40,77,2,2,2,2,N,1,N,0,2,2500.0,1,115,242,284,60.0
573,13,2,2,N,N,N,1,0,1,N,N,N,1,7,1,N,N,106,36-04010,23,1,2,59,3,2,2,N,N,N,1,N,3,5,N,N,182,59,53,60.0
574,78,2,1,1,2,N,5,0,1,N,N,4,0,N,1,17866.0,2,319,32-00405,69,2,2,96,56,2,1,2,2,N,1,N,2,5,0.0,0,314,54,41,40.0
575,67,2,2,1,2,N,7,0,1,7870,11,6,0,N,2,8014.0,3,183,26-02702,81,2,1,37,20,2,2,2,2,N,1,7870,0,N,7000.0,2,53,135,126,53.333333333333336
576,8,1,2,1,2,N,7,0,1,N,N,3,0,2,1,7533.0,2,36,28-01100,20,1,1,203,64,2,1,1,1,N,1,N,0,N,9600.0,3,72,112,93,33.33333333333333
