PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,index_col
26-02702,88,1,3,0,1,N,N,2,0,5224.3,N,N,5,9000.0,2,N,N,1,1,2,2,48,0,135682
38-00100,58,1,4,0,1,N,N,2,0,120.2,N,6,4,9500.0,4,264,N,2,2,2,2,43,2,135683
26-02702,55,1,3,0,1,N,N,2,0,3847.0,N,N,3,14400.0,2,N,N,2,2,2,2,47,0,135684
36-03710,47,2,6,4,8,1,2,1,1,52864.7,6190,10,8,50000.0,5,52,N,2,2,2,2,206,78,135685
24-01004,57,2,1,0,1,0,2,1,1,3865.7,7870,12,5,50000.0,4,501,N,2,2,2,2,289,152,135686
28-01100,29,1,1,0,1,0,2,1,2,3546.5,3980,9,9,70000.0,2,67,N,2,2,2,2,109,96,135687
08-00803,66,1,6,0,1,N,N,3,0,3636.1,6370,10,9,64000.0,3,N,N,2,2,2,2,41,0,135688
06-07502,53,1,1,0,1,0,2,1,1,33758.5,6970,9,9,160000.0,9,501,N,2,2,2,2,46,90,135689
06-07502,54,1,4,1,1,2,8,1,1,4423.4,6280,5,8,30150.0,3,113,N,N,2,2,2,74,73,135690
17-03531,50,2,6,4,8,1,4,1,2,52864.7,7860,15,10,12000.0,9,489,N,2,1,1,2,136,70,135691
08-00803,29,1,6,0,1,0,N,1,2,3515.1,7380,10,9,125000.0,6,501,N,2,2,2,2,85,87,135692
30-00600,77,2,3,0,1,N,N,2,0,152.9,N,N,7,9200.0,4,468,N,2,1,2,1,47,0,135693
38-00100,87,2,3,0,1,N,N,2,0,139.1,N,N,5,1400.0,4,N,N,2,1,2,2,9,0,135694
38-00100,46,2,1,0,1,1,4,1,1,151.1,170,12,4,16300.0,1,501,N,2,2,2,2,48,5,135695
38-00100,0,2,N,0,1,3,5,1,1,83.2,N,N,N,N,N,93,N,N,N,2,2,12,6,135696
36-03710,49,1,6,4,8,2,4,1,2,8119.4,5470,5,4,430.0,7,29,N,2,2,2,2,57,57,135697
36-04010,58,1,2,0,1,N,N,2,0,34436.2,N,N,3,59000.0,2,N,N,2,1,2,2,108,0,135698
24-01004,51,1,1,0,1,1,2,1,1,167.4,N,N,4,65000.0,9,501,N,2,2,2,2,58,58,135699
30-00600,45,1,1,0,1,2,4,1,1,16.3,6870,5,8,6000.0,9,501,N,2,2,2,2,35,137,135700
17-03531,57,2,1,0,2,1,2,1,2,14848.3,6080,9,9,2500.0,2,65,N,2,2,2,2,304,274,135701
51-01301,55,2,1,0,1,2,3,1,1,4721.4,7580,15,8,75000.0,6,188,N,2,1,2,2,71,187,135702
30-00600,18,2,6,0,6,2,7,1,1,3866.0,N,N,4,0.0,0,0,N,2,2,2,2,86,55,135703
17-03529,64,2,6,0,2,0,3,1,2,15237.6,8390,6,8,10000.0,5,184,N,2,2,2,2,226,207,135704
28-01100,71,2,1,0,2,0,2,1,2,3281.8,3291,9,5,70000.0,4,288,N,2,1,2,2,143,204,135705
06-07502,33,1,1,0,1,0,2,1,2,33822.8,9690,14,9,52000.0,3,36,N,2,2,2,2,123,168,135706
08-00803,51,1,6,0,1,0,3,1,1,4439.6,7860,12,7,150000.0,8,501,N,2,2,2,2,80,38,135707
08-00803,61,1,6,0,1,0,N,1,1,3866.5,8680,6,7,16800.0,1,501,N,2,2,2,2,47,59,135708
51-01301,53,1,1,0,1,1,4,1,1,11344.6,9470,10,11,54000.0,9,501,N,2,2,2,2,59,30,135709
38-00100,62,1,1,0,2,0,2,1,1,11156.4,6190,10,9,105000.0,9,4,N,2,2,2,2,181,87,135710
24-01004,74,1,1,0,1,1,2,1,1,4172.4,770,9,10,1500.0,8,501,N,2,2,2,1,101,69,135711
38-00100,44,1,1,0,1,1,3,1,2,201.0,770,3,8,36000.0,7,27,N,2,1,2,2,124,145,135712
29-01901,84,2,3,0,2,0,2,1,2,4659.7,N,N,12,9300.0,3,501,N,2,2,2,2,243,144,135713
24-01004,45,2,4,0,1,0,N,1,1,3260.3,8191,6,10,51000.0,9,189,N,2,2,2,2,114,91,135714
38-00100,68,1,1,0,1,0,2,1,1,55.5,770,3,5,0.0,3,501,N,2,2,2,1,113,108,135715
30-00600,50,1,1,0,1,2,4,1,1,3670.4,6870,10,11,8400.0,9,501,N,2,2,2,2,69,35,135716
28-01100,61,1,6,0,6,0,2,1,1,2274.1,N,N,9,0.0,4,150,N,2,2,2,2,36,39,135717
36-04010,48,1,1,0,2,0,3,1,2,11115.6,1070,12,4,19200.0,4,95,N,2,1,2,2,413,177,135718
30-00600,61,2,1,0,6,1,2,1,1,181.8,6870,4,9,43000.0,9,501,N,2,2,2,2,67,40,135719
36-04010,62,1,1,0,1,3,2,1,1,16.3,N,N,8,0.0,3,501,N,2,2,2,1,80,186,135720
51-01301,34,2,6,0,2,2,5,1,1,11218.2,8180,10,9,39000.0,3,54,N,2,2,2,2,195,172,135721
01-01301,24,2,6,0,1,N,N,3,0,2850.7,770,6,7,42000.0,7,N,N,2,2,2,2,58,1,135722
36-03710,32,1,6,4,1,0,2,1,1,4222.3,8470,15,4,0.0,4,489,N,2,1,2,2,71,73,135723
24-01004,58,1,1,0,1,N,4,1,0,3976.6,N,N,3,82000.0,6,98,N,2,2,2,2,94,151,135724
40-00200,68,1,3,0,1,N,N,2,0,162.7,N,N,5,26000.0,4,N,N,2,2,2,2,46,0,135725
36-03710,24,2,6,4,1,1,4,1,2,11554.1,9680,N,4,32000.0,0,268,N,1,1,2,2,61,45,135726
01-01301,13,2,1,0,2,N,N,3,0,2833.6,7290,14,7,80000.0,7,213,N,2,2,2,2,39,0,135727
28-01100,75,1,1,0,1,0,2,1,1,169.1,7890,9,7,64000.0,9,501,N,2,2,2,2,49,43,135728
19-01700,20,1,4,0,1,2,6,1,2,257.1,4170,12,9,50000.0,1,453,N,2,2,2,2,94,86,135729
26-02702,39,1,2,0,1,N,N,3,0,4089.8,N,N,9,4300.0,6,212,N,2,1,2,2,83,0,135730
28-01100,30,1,1,0,6,2,4,1,1,3672.1,7390,8,9,0.0,0,501,N,2,2,2,2,64,65,135731
24-01004,21,2,6,0,2,1,6,1,1,3714.6,N,N,4,0.0,0,0,N,2,2,2,2,460,315,135732
36-04010,59,2,2,0,2,0,3,1,1,51036.7,9590,7,6,55000.0,3,4,N,2,2,2,2,91,212,135733
24-01004,25,2,1,4,1,1,3,1,2,4054.6,7860,N,9,3000.0,6,50,N,2,2,2,2,125,179,135734
51-51255,80,1,3,0,2,0,2,1,1,11254.5,N,N,8,250000.0,4,501,N,2,2,2,1,172,147,135735
17-03531,48,1,6,0,2,0,3,1,1,11198.2,9920,10,8,33000.0,7,204,N,1,2,2,2,187,74,135736
40-00200,60,2,2,0,1,N,N,3,0,153.0,N,N,7,0.0,0,N,N,2,2,2,1,98,0,135737
19-01700,38,1,1,0,1,0,3,1,1,3753.5,9480,8,10,70000.0,9,501,N,2,2,2,2,100,58,135738
28-01100,64,1,3,0,2,0,N,1,1,3007.6,8562,7,9,23000.0,4,67,N,2,2,2,2,129,93,135739
24-01004,57,1,1,0,1,0,2,1,1,5096.6,N,N,7,1700.0,9,501,N,2,2,2,1,154,95,135740
06-08507,60,2,1,0,6,0,2,1,1,3597.6,N,N,9,0.0,0,501,N,2,2,2,2,114,91,135741
24-01004,29,2,1,0,1,1,4,1,1,43.6,5391,6,9,68000.0,9,370,N,2,2,2,2,56,47,135742
29-01901,62,1,1,0,2,0,2,1,1,4033.9,N,N,4,0.0,0,501,N,2,2,2,2,127,103,135743
26-02702,84,2,3,0,1,N,N,3,0,5361.6,N,N,3,19200.0,2,N,N,2,1,2,2,80,1,135744
40-00200,95,1,1,2,1,0,2,1,2,220.6,N,N,8,85000.0,3,144,6,1,1,1,1,241,117,135745
51-51255,13,2,N,4,2,2,8,1,1,11075.6,N,N,3,N,N,86,N,2,2,2,2,192,256,135746
26-02702,42,1,3,0,1,N,N,2,0,336.2,490,N,9,100000.0,2,N,N,2,1,2,2,101,0,135747
24-01004,20,2,1,0,1,1,2,1,1,4839.4,N,N,4,0.0,0,501,N,2,2,2,2,64,91,135748
17-03529,29,2,6,0,2,0,N,1,1,3530.0,8290,6,7,10000.0,6,197,N,2,2,2,2,254,489,135749
08-00803,40,2,1,0,1,1,2,1,1,4007.8,7870,8,9,2500.0,8,501,N,2,2,2,2,470,49,135750
24-01004,31,2,1,0,6,1,2,1,1,4430.9,7071,11,10,64000.0,1,501,N,2,2,2,2,52,48,135751
28-01100,31,2,6,0,1,0,N,1,1,3319.0,8680,16,7,4300.0,8,264,N,2,2,2,2,132,63,135752
24-01004,76,1,3,0,1,0,2,1,1,4874.1,N,N,12,105000.0,4,501,N,2,2,2,2,52,34,135753
30-00600,60,2,1,0,1,0,2,1,1,16.3,7460,5,8,159000.0,1,501,N,2,2,2,2,63,88,135754
32-00405,5,1,N,1,8,2,5,1,1,7855.9,N,N,3,N,N,44,N,N,2,2,2,48,15,135755
36-03710,46,1,6,4,2,1,5,1,2,52864.7,6190,N,5,12000.0,2,489,N,1,2,2,2,136,104,135756
29-01901,66,1,2,0,2,N,N,2,0,4920.0,N,N,5,9100.0,2,N,N,2,1,2,1,82,0,135757
17-03529,31,2,6,0,1,0,N,1,1,156.7,4971,6,8,50000.0,4,362,N,2,2,2,2,62,73,135758
24-01004,56,2,1,0,2,1,2,1,1,4635.1,N,12,5,40000.0,4,105,N,2,2,2,1,88,150,135759
01-01301,40,2,6,0,1,N,3,3,0,2828.5,7670,9,7,6000.0,5,N,N,2,2,2,2,88,47,135760
51-01301,8,2,N,0,1,2,4,1,1,11235.4,N,N,3,N,N,501,N,2,2,2,2,82,72,135761
08-00803,21,2,6,0,1,0,N,1,2,3182.0,N,N,5,53000.0,1,501,N,2,2,2,2,132,84,135762
38-00100,55,1,1,0,1,0,2,1,1,16.3,6570,12,9,8000.0,9,501,N,2,2,2,1,55,52,135763
06-07502,28,1,1,0,6,1,2,1,1,3687.2,770,10,8,140000.0,4,77,N,2,2,2,2,147,49,135764
36-03710,22,2,6,4,8,1,3,1,2,52864.7,N,N,3,10800.0,6,60,N,2,2,2,2,136,70,135765
38-00100,38,1,3,0,1,0,2,1,1,160.7,N,5,9,64000.0,7,87,N,1,2,2,2,58,19,135766
32-00405,3,1,N,0,6,3,11,1,2,8018.6,N,N,1,N,N,298,N,N,N,2,2,64,66,135767
38-00100,73,1,1,0,1,3,5,1,1,11303.2,N,N,5,12300.0,9,501,N,2,2,2,2,99,222,135768
29-01901,26,2,1,0,2,3,2,1,1,50762.0,N,N,4,0.0,0,108,N,2,2,2,1,119,296,135769
28-01100,20,1,6,0,2,0,N,1,1,3221.9,7290,6,11,1000.0,1,0,N,2,2,2,2,126,446,135770
24-01004,3,1,N,0,1,1,2,1,1,33215.5,N,N,3,N,0,501,N,2,2,2,2,17,19,135771
01-01301,85,2,3,0,2,N,N,3,0,2889.9,6680,14,7,5000.0,1,108,N,2,2,2,2,95,4,135772
08-00803,83,1,2,0,1,N,N,3,0,34294.6,N,N,10,9200.0,5,501,N,1,1,2,2,117,4,135773
26-02702,61,1,2,0,1,N,N,3,0,4034.6,N,N,6,3000.0,1,N,N,2,2,2,1,79,1,135774
30-00600,16,2,N,0,1,7,5,1,2,16.3,N,N,3,N,N,223,N,2,2,2,2,52,89,135775
13-04600,31,1,6,0,1,1,2,1,1,3803.9,7290,6,9,6000.0,1,388,N,2,2,2,2,237,159,135776
29-01901,86,2,3,0,1,0,2,1,1,5343.6,N,N,10,68000.0,4,152,N,2,2,2,2,156,117,135777
51-01301,5,1,N,0,2,2,4,1,1,11310.5,N,N,3,N,N,501,N,2,2,2,2,64,59,135778
08-00803,25,2,1,0,1,2,4,1,1,4027.2,7390,10,11,571000.0,9,501,N,2,2,2,2,82,71,135779
24-01004,42,1,1,0,1,0,2,1,1,4440.5,8191,12,9,49000.0,8,501,N,2,2,2,2,152,80,135780
38-00100,59,1,1,0,1,1,2,1,1,48.6,N,N,12,33000.0,9,501,N,2,2,2,2,16,10,135781
26-02702,25,1,3,0,1,N,N,3,0,4896.0,7870,N,7,4000.0,3,N,N,2,1,2,1,98,1,135782
51-51255,53,1,2,0,9,0,N,1,1,130.4,4195,15,8,49000.0,9,501,N,2,2,2,2,45,43,135783
08-00803,75,2,2,0,6,0,2,1,1,3286.9,N,N,9,16300.0,9,501,N,2,2,2,2,9,38,135784
17-03529,68,2,1,0,2,0,2,1,1,4002.4,N,N,7,8000.0,9,501,N,2,2,2,2,48,69,135785
13-04600,12,1,6,0,2,2,7,1,0,3829.5,N,N,3,N,2,0,N,1,2,2,2,56,70,135786
51-51255,2,1,N,0,2,3,5,1,2,11111.3,N,N,3,N,N,437,N,2,2,2,2,100,94,135787
36-04010,49,1,1,0,2,3,5,1,2,2890.7,N,N,5,0.0,0,501,N,2,2,2,2,191,36,135788
36-03710,61,2,6,4,1,1,5,1,2,52864.7,N,N,5,571000.0,0,182,N,2,1,2,1,121,264,135789
13-04600,49,1,1,0,2,0,2,1,1,3628.8,6380,6,9,125000.0,5,1,N,2,2,2,2,144,302,135790
08-00803,63,1,1,0,1,1,3,1,1,3519.5,8191,10,8,6000.0,8,501,N,2,2,2,2,129,98,135791
38-00100,60,1,3,0,1,N,N,2,0,261.7,N,N,7,15000.0,3,N,N,2,1,2,2,14,0,135792
01-01301,35,2,3,0,1,0,3,1,1,3892.2,770,N,5,51000.0,8,394,N,2,2,2,2,135,199,135793
29-01901,82,2,3,0,2,0,N,1,1,5003.0,N,N,12,125000.0,6,501,N,2,2,2,1,256,141,135794
01-01301,21,1,6,0,1,N,N,3,0,16.3,N,13,7,15000.0,5,501,N,2,2,2,2,94,0,135795
51-51255,38,1,1,0,1,1,5,1,1,4317.2,N,N,8,8000.0,4,501,N,2,2,2,2,99,82,135796
06-08507,75,1,1,0,6,0,2,1,1,3699.7,N,11,9,1300.0,9,501,N,2,2,2,2,67,64,135797
17-03531,37,1,1,0,2,1,5,1,2,11076.1,N,N,8,10500.0,9,501,N,2,2,2,2,120,143,135798
38-00100,87,1,1,0,1,0,2,1,2,185.9,N,3,5,500.0,8,231,6,1,1,1,1,114,111,135799
51-51255,49,1,1,0,9,1,5,1,1,11377.2,3365,16,8,43000.0,9,501,N,2,2,2,2,74,139,135800
30-00600,59,2,3,0,1,N,N,2,0,233.9,N,N,8,5700.0,4,N,N,2,1,2,2,17,0,135801
26-02702,36,1,3,0,1,N,N,3,0,11430.9,N,N,3,16000.0,2,136,N,2,1,2,2,111,0,135802
17-03531,63,1,5,0,2,0,3,1,1,11202.9,9590,7,8,25000.0,6,128,N,2,2,2,1,488,192,135803
40-00200,20,1,6,0,1,0,N,1,1,154.6,7580,4,4,35000.0,6,197,N,2,2,2,2,57,23,135804
19-01700,62,2,1,0,2,2,2,1,2,3471.4,6970,9,9,10000.0,4,1,N,2,2,2,2,154,180,135805
26-02702,79,2,4,0,1,N,N,3,0,5430.2,8660,10,11,159000.0,3,N,N,2,2,2,2,76,2,135806
01-01301,61,1,1,0,2,0,2,1,1,3518.1,N,N,6,35000.0,4,84,N,2,2,2,1,168,210,135807
28-01100,26,1,6,0,6,N,N,3,0,2710.9,7580,14,7,18000.0,4,N,N,2,1,2,2,82,5,135808
26-02702,35,2,3,0,1,N,N,3,0,5593.4,4870,N,7,26000.0,2,N,N,2,1,2,2,52,3,135809
06-07502,58,1,1,4,1,0,3,1,2,3686.5,7490,8,9,45000.0,8,20,N,2,2,2,2,60,49,135810
38-00100,46,1,1,0,1,1,3,1,1,11194.0,8191,12,9,25000.0,8,501,N,2,2,2,2,118,78,135811
36-03710,27,1,6,4,2,1,3,1,2,52864.7,N,N,3,6000.0,2,488,N,2,2,2,2,99,186,135812
08-00803,90,2,3,0,6,0,2,1,1,2911.5,N,N,9,85000.0,0,53,N,2,2,2,2,95,27,135813
30-00600,54,1,3,4,6,N,N,3,0,11437.1,N,N,3,26000.0,3,501,N,2,2,2,2,119,6,135814
36-03710,34,2,6,4,8,2,2,1,2,52556.1,290,6,4,22300.0,1,101,N,2,2,2,2,64,55,135815
13-04600,67,2,6,0,2,0,N,1,2,15173.7,8780,7,7,3000.0,2,460,N,2,2,2,2,324,179,135816
24-01004,76,1,1,0,1,0,2,1,1,5357.6,N,N,12,1400.0,9,501,N,2,2,2,2,70,47,135817
24-01004,84,1,3,0,1,N,N,3,0,4832.8,N,N,9,9100.0,8,N,N,2,2,2,2,89,0,135818
17-03531,46,1,1,0,2,1,3,1,1,11182.3,7390,16,12,59000.0,9,501,N,2,2,2,2,63,55,135819
38-00100,63,1,4,0,1,0,4,1,1,3548.2,3960,1,8,73000.0,9,167,N,2,2,2,2,56,81,135820
17-03529,70,2,3,0,2,0,2,1,1,14878.4,8191,12,9,28000.0,4,501,N,2,2,2,2,88,31,135821
36-03710,44,2,6,4,8,1,2,1,2,52864.7,N,N,6,0.0,0,7,N,2,1,2,2,140,67,135822
24-01004,36,1,1,0,1,3,5,1,1,59.8,770,3,11,0.0,8,501,N,2,2,2,2,52,7,135823
30-00600,22,1,N,0,1,2,9,1,1,171.2,N,N,3,N,N,501,N,2,2,2,2,42,62,135824
36-03710,2,1,6,4,8,1,4,1,2,52864.7,N,N,3,0.0,N,215,N,1,1,2,1,143,166,135825
24-01004,79,2,1,0,2,0,2,1,1,4847.6,N,N,6,13000.0,4,225,N,2,2,2,2,105,127,135826
06-07502,64,1,4,0,1,0,N,1,2,33316.0,N,9,8,6300.0,8,67,N,2,2,2,2,157,331,135827
38-00100,56,1,1,0,3,2,4,1,1,193.1,N,0,9,0.0,0,501,N,2,2,2,2,65,50,135828
24-01004,52,2,1,0,2,0,2,1,2,3603.9,8191,15,9,32000.0,8,501,N,2,2,2,2,45,59,135829
36-03710,10,2,6,1,8,1,4,1,2,52864.7,N,N,9,0.0,0,113,N,2,1,2,2,87,109,135830
26-02702,95,2,3,0,1,N,N,2,0,5073.4,N,N,5,43000.0,4,N,N,2,1,2,1,87,0,135831
29-01901,70,2,1,0,2,0,2,1,1,4579.7,N,N,5,3000.0,3,501,N,2,2,2,1,156,78,135832
24-01004,57,2,3,0,1,N,N,3,0,5647.0,N,N,3,4500.0,3,N,N,2,2,2,2,59,3,135833
06-07502,41,2,6,0,1,1,6,1,2,33825.0,N,8,9,54000.0,8,501,N,2,2,2,1,118,146,135834
17-03531,67,1,1,0,2,1,3,1,1,11365.2,9590,7,9,516000.0,8,501,N,2,2,2,2,193,227,135835
24-01004,89,1,3,0,1,N,N,2,0,5189.1,N,N,9,18000.0,7,69,N,2,1,2,1,14,0,135836
24-01004,77,1,6,0,1,0,3,1,1,3717.6,N,N,12,68000.0,N,456,N,2,2,2,2,54,195,135837
17-03529,32,1,6,4,2,2,3,1,2,51893.9,8590,13,8,9300.0,4,156,N,2,2,2,2,192,48,135838
36-04010,57,2,1,0,2,0,5,1,1,14937.0,8470,13,4,19000.0,7,387,N,2,2,2,2,72,319,135839
40-00200,50,2,1,0,1,3,5,1,1,3558.0,N,3,6,0.0,0,227,N,2,2,2,2,67,56,135840
36-03710,27,2,6,4,8,1,3,1,2,52864.7,9380,6,9,3600.0,3,497,N,1,2,2,2,48,56,135841
51-51255,60,1,5,0,2,0,N,1,2,14949.1,6870,N,12,140000.0,8,501,N,2,2,2,2,160,219,135842
24-01004,77,1,1,0,1,0,2,1,1,4832.9,N,N,9,1700.0,9,501,N,2,2,2,2,96,62,135843
26-02702,85,1,2,0,1,N,N,2,0,4315.5,N,N,3,104000.0,2,N,N,2,2,2,2,63,0,135844
17-03529,67,1,6,0,2,2,N,1,2,14990.5,7860,10,9,22000.0,5,184,N,2,2,2,1,348,267,135845
36-03710,42,1,6,4,8,1,3,1,2,52864.7,N,N,4,0.0,0,489,N,1,1,2,2,119,108,135846
08-00803,33,2,3,0,1,N,N,3,0,3674.1,3670,8,7,16300.0,3,N,N,2,2,2,2,90,2,135847
38-00100,55,1,1,0,1,1,2,1,1,23.0,170,0,9,15200.0,9,501,N,2,2,2,2,52,15,135848
28-01100,60,1,6,0,1,N,N,3,0,3455.3,8770,9,7,2000.0,5,249,N,2,2,2,2,65,1,135849
06-07502,75,1,1,0,1,0,3,1,1,4571.4,N,N,9,18500.0,9,501,N,2,1,2,1,95,80,135850
38-00100,67,1,1,0,1,1,2,1,1,16.3,6170,9,5,13000.0,2,11,N,2,2,2,2,60,11,135851
30-00600,58,1,1,0,1,1,4,1,1,134.9,4670,0,9,47000.0,7,501,N,2,2,2,2,24,0,135852
38-00100,55,2,6,0,1,0,N,1,1,181.9,8090,9,8,45000.0,6,486,N,2,2,2,2,59,59,135853
24-01004,10,2,N,0,1,1,3,1,1,3806.4,N,N,4,0.0,0,501,N,2,2,2,2,64,290,135854
06-08507,48,1,1,0,6,2,4,1,1,3604.2,7970,10,11,0.0,0,501,N,2,2,2,2,69,53,135855
51-51255,45,1,1,0,1,3,5,1,1,11180.3,6970,13,9,250000.0,9,501,N,2,2,2,2,97,87,135856
36-03710,28,2,6,4,8,1,N,1,2,52864.7,7860,N,1,4500.0,7,60,N,2,2,2,2,171,157,135857
17-03531,12,2,N,0,2,2,8,1,1,11137.3,N,N,3,N,N,447,N,2,2,2,2,293,445,135858
36-03710,45,1,6,4,8,1,3,1,2,52864.7,N,N,4,0.0,0,306,N,1,1,2,2,66,69,135859
26-02702,62,2,3,0,2,N,N,3,0,4050.6,N,N,3,N,2,N,N,2,1,2,2,47,4,135860
06-08507,14,1,1,0,6,1,7,1,1,3469.5,N,N,5,0.0,0,501,N,2,2,2,2,173,279,135861
29-01901,91,2,3,0,1,0,2,1,1,5540.3,N,N,9,0.0,5,501,N,2,2,2,2,273,274,135862
29-01901,85,2,3,0,1,N,N,3,0,6426.5,N,N,9,4000.0,1,456,N,2,2,2,2,86,0,135863
51-51255,46,2,1,0,6,1,3,1,1,11562.8,9590,10,12,600.0,9,501,N,2,2,2,2,68,59,135864
01-01301,84,2,3,0,2,0,N,1,2,3224.0,N,N,1,11000.0,2,304,N,1,1,2,1,50,67,135865
38-00100,0,1,N,0,1,3,5,1,1,93.9,N,N,1,N,N,172,N,N,N,2,2,19,0,135866
28-01100,56,1,6,0,2,0,N,1,2,3191.4,6870,6,9,100000.0,2,32,N,2,2,2,2,116,288,135867
40-00200,57,1,1,0,1,0,3,1,1,124.7,N,5,7,1800.0,0,472,N,2,2,2,2,45,50,135868
51-51255,7,1,1,0,9,3,2,1,1,11383.8,7270,16,12,50000.0,9,501,5,2,2,2,2,73,39,135869
38-00100,13,2,N,0,1,6,8,1,1,155.1,N,N,3,N,N,439,N,2,2,2,2,50,143,135870
24-01004,0,2,N,0,1,1,5,1,1,3819.4,N,N,N,N,N,193,N,N,N,2,2,434,189,135871
32-00405,50,2,1,4,8,1,3,1,1,8105.7,8470,10,4,430.0,4,405,N,2,2,2,2,55,45,135872
38-00100,37,1,1,0,1,1,N,1,1,89.7,7290,2,9,120000.0,9,501,N,2,2,2,2,101,116,135873
26-02702,30,2,6,0,1,0,3,1,1,3532.5,8680,9,8,11000.0,1,396,N,2,2,2,2,60,217,135874
06-08507,38,1,6,1,1,0,6,1,2,3500.9,2280,13,5,50000.0,4,4,N,2,2,2,2,109,54,135875
29-01901,33,1,4,0,1,N,N,3,0,15796.0,9480,4,7,36000.0,8,N,N,2,2,2,2,131,0,135876
36-03710,29,1,1,1,8,0,6,1,2,3514.2,8870,10,8,430.0,4,191,N,2,2,2,2,61,62,135877
38-00100,25,2,3,0,1,7,9,1,2,141.0,N,N,4,0.0,0,41,N,2,1,2,1,109,159,135878
38-00100,11,2,N,0,1,6,9,1,1,11367.5,N,N,2,N,N,118,N,N,2,2,2,203,225,135879
51-01301,38,1,1,0,1,0,N,1,1,33357.1,8562,9,10,54000.0,2,501,N,2,2,2,2,148,86,135880
36-03710,55,1,6,4,8,1,2,1,2,34574.0,1390,9,5,12900.0,4,101,N,2,2,2,2,67,52,135881
40-00200,84,1,1,1,1,2,N,1,2,8200.0,6672,11,4,22800.0,7,403,N,2,2,2,2,54,48,135882
26-02702,84,2,2,0,1,N,N,3,1,4125.9,3895,N,3,12400.0,6,501,N,2,2,2,2,104,5,135883
36-04010,13,1,6,1,2,1,3,1,1,52864.7,N,N,4,0.0,0,127,N,2,2,2,2,152,60,135884
06-07502,54,1,1,0,6,0,3,1,1,4536.4,N,N,11,20500.0,9,501,N,2,2,2,2,23,22,135885
08-00803,62,2,6,0,1,0,5,1,1,4135.7,9370,4,9,64000.0,6,307,N,2,2,2,2,50,56,135886
17-03529,57,2,2,0,2,0,N,1,1,14909.2,6880,N,4,4500.0,2,84,N,2,2,2,2,52,68,135887
24-01004,84,2,1,0,6,0,3,1,1,5128.3,N,N,10,18000.0,9,501,N,2,2,2,2,119,102,135888
36-04010,57,1,1,4,2,1,3,1,1,3450.2,8470,13,7,40000.0,7,501,N,2,2,2,2,47,54,135889
51-01301,49,1,6,0,1,1,3,1,1,11358.7,9470,10,9,59000.0,8,501,N,2,2,2,2,60,47,135890
38-00100,29,2,6,0,1,N,N,3,0,3917.6,6680,N,7,54000.0,2,N,N,2,2,2,2,39,1,135891
30-00600,58,1,1,0,1,0,2,1,1,113.7,N,16,7,57000.0,4,285,N,2,2,2,2,51,50,135892
17-03531,61,2,6,0,2,2,5,1,1,11340.4,9920,18,3,0.0,0,0,2,2,2,2,2,73,64,135893
51-51255,7,2,N,0,2,3,5,1,1,11185.8,N,N,3,N,N,501,N,2,2,2,2,72,53,135894
24-01004,54,2,1,0,6,0,3,1,1,3679.3,N,N,9,0.0,0,501,N,2,2,2,2,66,46,135895
24-01004,72,1,1,0,1,1,5,1,1,54.0,N,N,9,90000.0,9,501,N,2,2,2,2,110,127,135896
13-04600,37,1,1,0,1,2,5,1,1,3419.9,3291,6,9,14000.0,4,218,N,2,2,2,2,174,101,135897
30-00600,67,1,1,0,1,0,2,1,1,25.1,180,0,7,5700.0,7,285,N,2,2,2,2,7,7,135898
28-01100,38,2,6,0,2,N,N,3,0,3406.0,4690,7,9,0.0,1,N,N,2,2,2,2,128,2,135899
28-01100,66,2,3,0,1,N,N,3,0,3116.3,770,7,7,32000.0,1,N,N,2,2,2,2,54,6,135900
36-03710,36,1,6,4,1,0,5,1,2,52864.7,N,11,5,70000.0,0,68,N,1,1,2,1,103,138,135901
24-01004,7,2,N,0,6,1,5,1,1,4106.0,N,N,N,N,N,180,N,N,N,2,2,64,55,135902
38-00100,42,2,1,0,1,2,4,1,1,59.1,170,15,6,75000.0,8,501,N,2,2,2,1,16,17,135903
38-00100,68,1,1,0,1,1,4,1,1,25.3,570,1,9,90000.0,4,501,N,2,2,2,2,55,57,135904
17-03531,25,1,6,0,2,2,12,1,2,11142.4,8680,14,4,24000.0,2,355,N,2,2,2,2,116,158,135905
24-01004,34,2,1,0,1,3,2,1,1,4852.9,N,N,12,0.0,8,501,N,2,2,2,2,130,39,135906
17-03531,17,2,N,0,1,6,9,1,1,4431.4,N,N,3,N,N,83,N,2,2,2,2,344,53,135907
08-00803,48,1,6,0,1,N,N,2,0,4158.6,9670,N,9,73000.0,3,80,N,2,2,2,2,80,0,135908
26-02702,80,1,2,0,1,N,N,3,0,4020.4,N,4,3,28000.0,2,N,N,2,2,2,2,160,0,135909
36-03710,26,2,6,4,8,1,3,1,2,52718.0,N,N,7,10200.0,0,489,N,2,1,2,2,136,213,135910
51-01301,31,1,6,0,2,1,4,1,2,11182.4,7390,15,9,90000.0,8,501,N,2,2,2,2,43,66,135911
17-03529,14,1,N,0,2,2,5,1,2,15189.7,N,N,3,N,N,484,N,N,2,2,2,53,56,135912
