PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
25-00503,2,3,1,9,1,1,13,1,1,2,2,92,0,N,11,8,N,501,27046.013220799996,2872.7
25-02800,1,3,0,1,1,1,10,2,2,2,2,50,0,N,9,6,N,501,43802.3582672,3683.8999999999996
25-01000,1,6,0,1,1,1,9,2,2,2,2,86,2,N,5,4,N,501,33645.6349072,2447.1
25-01000,1,1,0,1,1,1,10,2,2,2,2,67,2,3,5,6,N,501,29.124777279999762,2447.1
25-02800,2,1,0,6,1,2,4,2,1,1,2,43,0,3,7,8,3,151,1161913.503936,3683.8999999999996
25-01300,1,6,0,6,1,1,11,2,1,2,1,19,0,2,10,3,6,233,62.285474559999784,1457.2
25-00703,1,1,0,1,1,1,10,2,2,2,2,23,0,2,9,9,6,501,74323.705552,2195.3
25-00503,2,4,2,1,1,1,15,1,1,2,2,44,1,3,5,5,N,396,12601.0745928,2872.7
25-01000,2,4,0,1,1,1,17,2,2,2,2,54,1,N,10,6,N,501,18.928627840000445,2447.1
25-00503,1,6,0,1,1,1,10,2,2,2,2,17,0,2,9,6,N,501,342998.32540800003,2872.7
25-01300,1,1,0,1,1,1,1,2,2,2,2,72,0,2,10,9,N,501,144203.33747199998,1457.2
25-01000,2,2,0,7,1,1,14,1,2,2,2,16,5,8,5,0,N,325,348961.217248,2447.1
25-00703,2,2,0,1,1,1,11,2,2,2,2,81,1,3,5,1,N,360,2.737964959999772,2195.3
25-00503,2,1,0,1,1,1,10,2,2,2,2,43,0,2,10,9,N,501,95276.75632,2872.7
25-00703,1,1,0,1,1,2,11,2,2,2,2,44,1,4,5,3,4,15,1055.6186976,2195.3
25-02800,2,6,0,1,1,2,15,2,2,2,2,23,0,N,8,2,N,293,34.174544960000276,3683.8999999999996
25-01000,2,1,0,1,1,1,11,2,2,2,2,23,2,3,8,9,N,501,26412.685051200002,2447.1
25-01300,1,2,2,9,1,2,5,2,2,1,1,47,1,2,4,4,5,478,722831.6829439999,1457.2
25-00503,2,5,0,1,1,1,1,2,2,2,2,92,0,2,4,2,N,418,46297.5447152,2872.7
25-00703,1,1,0,1,1,1,10,2,2,2,2,55,0,4,9,6,3,126,54009.6371648,2195.3
25-00503,1,6,0,5,3,0,13,1,1,2,2,23,N,N,8,2,6,165,10413.643684800001,2872.7
25-00703,2,1,0,1,1,1,11,2,2,2,2,43,1,2,7,7,N,501,45592.8122816,2195.3
25-00503,1,1,0,1,1,1,4,2,2,2,2,79,0,3,9,5,N,463,7167.3648464,2872.7
25-01300,1,6,0,1,1,2,11,2,2,2,2,22,1,3,9,7,4,34,36922.820832,1457.2
25-01300,1,1,0,1,1,1,10,2,2,2,2,27,2,4,9,9,N,501,55177.3017488,1457.2
25-01000,1,6,0,1,1,1,11,2,2,2,2,68,0,4,10,6,N,501,67041.4354192,2447.1
25-01300,2,2,0,3,1,2,17,2,2,2,1,59,3,N,7,0,N,353,70022.40768799999,1457.2
25-00703,2,1,0,1,1,1,10,2,2,2,2,56,2,4,7,8,N,501,162754.7801984,2195.3
25-01000,1,1,0,1,1,1,8,2,2,2,2,45,0,4,9,9,N,501,80494.842448,2447.1
25-01000,2,1,0,2,1,1,1,2,2,2,2,84,1,2,2,0,N,319,312582.356096,2447.1
25-00703,1,1,0,1,1,1,4,2,2,2,2,57,0,2,9,6,N,362,77926.838856,2195.3
25-01000,1,1,0,1,1,1,12,2,2,2,2,70,1,3,7,9,N,32,-0.41935087999991083,2447.1
25-00703,2,3,0,1,1,1,5,1,2,2,2,17,2,4,12,3,N,501,138507.3534656,2195.3
25-00503,2,6,0,1,2,0,0,2,1,2,2,46,N,N,7,1,N,28,10551.2918368,2872.7
25-01300,2,1,0,1,1,1,10,2,2,2,2,31,1,3,9,5,N,501,68588.0546032,1457.2
25-01300,1,3,0,1,1,1,4,2,2,2,2,63,0,5,4,7,N,369,46820.4300736,1457.2
25-01000,2,6,0,1,1,1,6,1,2,2,1,17,1,8,11,4,5,0,-2.9937528000000384,2447.1
25-01300,2,6,0,1,1,1,8,2,2,2,2,47,0,9,9,8,N,501,94260.51883199999,1457.2
25-01000,2,1,0,1,1,1,7,2,2,2,2,31,2,5,10,8,N,501,78745.32024,2447.1
25-02800,1,1,0,1,1,1,5,2,2,2,2,56,0,2,10,7,N,317,16583.315222399997,3683.8999999999996
25-02800,2,3,0,1,1,1,10,2,2,2,2,54,2,3,5,6,N,501,198953.204464,3683.8999999999996
25-00703,2,N,0,1,1,1,N,2,N,2,2,6,1,5,9,N,N,501,N,2195.3
25-01300,1,4,4,1,2,0,9,2,2,2,2,44,N,N,11,9,3,5,28637.7301888,1457.2
25-00703,1,6,3,1,1,2,11,2,2,2,2,66,2,4,3,1,N,479,387609.63463999995,2195.3
25-01300,2,6,0,6,1,1,1,2,2,2,2,23,4,N,9,2,N,501,194747.625856,1457.2
25-01300,2,1,0,1,1,1,12,2,1,2,2,36,0,3,12,9,N,501,215482.191552,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,14,0,N,3,N,N,501,N,2195.3
25-01000,1,1,0,1,1,1,8,2,2,2,2,56,0,3,8,9,N,501,614344.486048,2447.1
25-02800,2,6,0,1,1,1,12,2,1,2,2,79,0,3,3,3,N,225,-36.92978479999965,3683.8999999999996
25-01000,1,1,0,1,1,1,9,2,2,2,2,55,0,2,9,8,N,501,99354.27417599999,2447.1
25-00703,1,1,0,1,1,1,11,2,2,2,2,61,0,2,10,8,3,501,275929.046368,2195.3
25-00703,1,6,0,1,1,2,18,2,2,2,2,35,0,4,9,4,N,121,19485.5026112,2195.3
25-01300,2,3,0,1,1,1,18,2,1,2,2,83,0,6,3,5,N,501,53306.5181056,1457.2
25-01300,2,1,0,1,1,1,11,2,2,2,2,56,0,2,9,4,N,501,25227.776603200004,1457.2
25-00703,1,6,0,1,1,1,12,2,2,2,2,48,0,2,7,8,N,501,84723.19533599999,2195.3
25-00703,2,4,1,1,3,0,10,2,1,2,2,50,N,N,10,5,N,125,-2.541362079999999,2195.3
25-00503,1,1,0,1,1,1,10,2,2,2,2,64,1,3,9,9,N,501,342976.98419199995,2872.7
25-01000,2,N,0,1,1,1,N,2,2,2,2,11,0,4,10,N,N,501,N,2447.1
25-00703,1,1,0,1,1,1,11,2,2,2,2,54,0,2,11,6,N,501,15633.538263999999,2195.3
25-00503,1,6,0,1,1,2,11,2,2,2,2,34,0,4,11,0,N,188,919.0914303999998,2872.7
25-00503,2,6,0,6,1,2,4,2,2,2,2,23,2,N,7,1,N,326,13922.7747184,2872.7
25-00703,2,1,0,1,1,1,1,2,2,2,2,30,2,5,10,6,N,501,54909.220552,2195.3
25-00703,1,N,0,1,1,2,N,N,N,2,2,3,0,2,2,N,N,236,N,2195.3
25-01300,1,1,0,6,1,2,7,2,2,2,2,75,0,2,9,4,N,43,84192.99529600001,1457.2
25-02800,1,6,0,1,1,2,15,2,2,2,2,72,0,N,8,8,N,501,94730.64456,3683.8999999999996
25-01300,1,6,0,1,1,1,9,2,2,2,2,26,5,7,1,4,N,501,578369.587472,1457.2
25-01000,2,4,0,1,1,1,6,2,2,2,2,18,0,N,10,0,N,179,0.6861940799999502,2447.1
25-00703,1,1,0,1,1,1,13,2,2,2,2,72,0,4,8,9,N,501,55902.3258304,2195.3
25-01000,2,1,0,1,1,1,15,2,2,2,2,63,0,4,7,8,N,501,8814.5783952,2447.1
25-01300,1,4,0,1,1,1,10,2,2,2,2,31,0,2,9,9,N,501,92656.859664,1457.2
25-01300,2,6,0,1,1,2,12,2,2,2,1,70,5,9,7,4,3,200,117.85619791999943,1457.2
25-00503,2,1,0,1,1,1,10,2,2,2,2,31,0,2,9,9,N,501,23539.9622656,2872.7
25-00703,1,6,0,1,1,1,16,2,2,2,2,17,0,4,10,9,N,501,80582.90389439999,2195.3
25-02800,1,1,0,1,1,1,4,2,2,2,2,18,1,2,9,7,N,501,56387.301600000006,3683.8999999999996
25-00703,2,4,0,1,1,1,12,2,2,2,2,19,0,N,7,6,N,364,36477.5241152,2195.3
25-00503,2,1,2,1,1,1,9,2,2,2,2,16,0,2,9,8,N,501,1010150.86912,2872.7
25-00503,1,6,3,1,2,0,13,2,2,2,2,22,N,N,9,0,N,1,14737.372700800002,2872.7
25-01000,2,4,4,1,1,1,16,2,2,2,1,46,2,4,7,3,2,501,9376.319299199999,2447.1
25-00703,1,1,0,1,1,1,13,2,2,2,2,26,0,2,10,6,5,501,80878.47300800002,2195.3
25-01300,1,1,0,1,1,1,11,2,2,2,2,39,0,2,10,8,N,501,96974.82278399999,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,1,13,1,2,5,N,N,501,N,2195.3
25-00503,2,6,0,1,1,2,15,2,2,2,2,23,0,6,8,9,N,501,37855.7414592,2872.7
25-00703,2,1,0,1,1,1,16,2,2,2,2,59,0,3,10,5,N,501,76241.7466672,2195.3
25-01000,2,6,0,1,1,1,6,2,2,2,2,47,0,2,7,6,N,500,0.12871199999972305,2447.1
25-01000,1,1,0,6,1,1,3,2,2,2,2,35,0,2,10,9,N,501,169763.763008,2447.1
25-00503,2,1,0,1,3,0,7,1,2,2,2,55,N,N,7,4,N,366,563.5368143999995,2872.7
25-01300,2,2,0,5,3,0,0,2,1,1,2,76,N,N,10,0,6,203,8561.16222,1457.2
25-02800,2,1,3,6,2,0,12,2,2,1,2,42,N,N,9,0,4,126,774948.412576,3683.8999999999996
25-01000,1,1,0,6,1,1,11,2,2,2,2,42,0,5,7,8,N,501,151184.3990816,2447.1
25-02800,2,2,0,1,1,1,3,2,2,2,2,30,0,2,8,7,N,501,142989.162224,3683.8999999999996
25-00703,2,6,0,1,1,1,9,2,2,2,2,17,2,4,5,2,N,373,57654.210911999995,2195.3
25-01000,2,1,0,1,1,1,18,2,2,2,2,79,0,2,7,3,N,501,89169.95255999999,2447.1
25-00703,1,6,0,1,1,1,6,2,2,2,2,22,1,5,9,2,N,501,81110.14496,2195.3
25-00503,1,N,0,1,1,1,N,2,2,2,2,8,0,3,4,N,N,501,N,2872.7
25-01300,2,6,0,1,1,1,6,2,2,2,2,18,0,2,4,0,N,330,10102.584024,1457.2
25-01300,1,1,0,1,1,1,9,2,2,2,2,46,0,2,11,8,N,501,98909.849408,1457.2
25-02800,2,1,0,1,1,1,12,2,2,2,2,53,1,2,9,2,N,50,15622.097972799998,3683.8999999999996
25-00703,1,1,0,1,1,1,15,1,2,2,2,64,1,3,3,3,N,420,676683.60432,2195.3
25-01300,2,1,0,1,1,1,9,2,2,2,2,58,0,5,3,8,N,501,4.563271359999817,1457.2
25-00503,1,6,0,1,1,1,15,2,2,2,2,30,0,3,5,3,N,501,794.6126656000006,2872.7
25-01300,2,1,0,1,1,1,13,2,2,2,2,59,0,3,10,8,N,501,96917.58096,1457.2
25-00503,1,N,0,1,1,1,N,2,2,2,2,9,0,2,6,N,N,501,N,2872.7
25-01300,2,6,0,1,1,1,3,2,2,2,2,39,2,4,9,7,N,501,13227.807303999998,1457.2
25-00703,2,1,0,1,1,1,14,2,2,2,2,66,0,4,7,5,N,501,66.7765491199998,2195.3
25-01000,2,6,0,1,1,1,9,2,2,2,2,30,0,N,10,3,N,501,35372.1621568,2447.1
25-01000,2,1,0,1,1,1,9,1,2,2,2,63,0,2,10,4,N,501,11227.0292816,2447.1
25-01300,2,6,0,1,1,1,6,2,2,2,2,15,0,2,7,3,N,225,38341.285072000006,1457.2
25-01300,2,1,0,1,1,1,11,2,2,2,2,74,0,3,9,6,N,501,89902.981616,1457.2
25-02800,1,6,0,1,1,1,5,2,2,2,2,31,2,7,5,2,N,92,8.28748848000032,3683.8999999999996
25-01000,1,4,2,1,1,1,16,2,2,2,1,60,3,8,6,4,N,482,676805.7848,2447.1
25-00503,2,3,1,5,2,0,14,2,1,1,1,83,N,N,1,7,5,384,3716.201588,2872.7
25-01300,2,6,0,1,1,1,8,2,2,2,2,23,3,7,9,1,N,501,65169.031673599995,1457.2
25-01300,1,1,0,1,1,1,0,2,2,2,2,43,0,2,9,7,N,501,72949.21282880001,1457.2
25-00503,2,1,0,6,1,1,12,2,2,2,2,47,2,4,10,6,N,501,1161666.23648,2872.7
25-00503,1,1,0,1,1,2,18,2,2,2,2,23,0,3,10,5,6,412,1161716.9656,2872.7
25-00703,2,2,0,1,1,2,6,2,2,2,2,21,0,N,8,1,N,174,57875.252624,2195.3
25-01300,2,6,0,1,1,1,4,2,2,2,2,78,0,6,4,1,N,1,22444.877999999997,1457.2
25-00703,1,6,4,2,1,2,9,2,2,2,2,80,4,6,3,7,N,242,676996.86,2195.3
25-00703,1,6,0,1,1,1,9,2,2,2,2,24,1,4,5,3,N,153,49743.738,2195.3
25-00503,2,6,0,1,1,1,8,1,1,2,2,17,0,6,4,3,N,39,47403.833792,2872.7
25-01300,2,6,0,6,1,1,5,2,2,2,2,28,0,2,7,4,N,478,53454.885307200006,1457.2
25-02800,2,N,0,1,1,1,N,2,2,2,2,11,0,2,4,N,N,60,N,3683.8999999999996
25-01300,2,1,0,1,1,1,10,2,2,2,2,74,0,2,9,7,N,481,18961.9108128,1457.2
25-02800,1,6,1,1,1,1,10,2,2,2,2,68,1,5,9,7,N,365,71460.9321328,3683.8999999999996
25-00703,2,1,0,1,1,1,4,2,2,2,2,57,2,5,4,9,N,501,34705.043280000005,2195.3
25-01000,2,4,0,1,1,1,8,2,2,2,2,60,0,2,9,0,N,501,53596.009143999996,2447.1
25-00703,1,6,0,1,1,1,12,2,2,2,2,60,0,5,3,1,N,501,19788.6864752,2195.3
25-00503,2,2,3,5,1,1,15,2,1,1,2,46,2,5,4,6,6,381,27168.1466048,2872.7
25-02800,2,1,0,1,1,1,11,2,2,2,2,72,0,2,4,5,N,298,30457.8291168,3683.8999999999996
25-02800,2,1,0,1,1,1,11,2,2,2,2,60,0,3,7,7,4,501,67021.08321920001,3683.8999999999996
25-01300,1,1,0,1,1,1,9,2,2,2,2,59,2,3,3,9,N,501,88345.2693056,1457.2
25-00703,2,1,0,1,1,1,9,2,2,2,2,52,2,5,8,6,N,501,-51.7646211199999,2195.3
25-01300,1,6,0,1,1,1,3,2,2,2,2,32,0,2,7,7,N,40,51304.9663632,1457.2
25-01300,2,1,0,6,1,1,10,2,2,2,2,31,1,2,9,6,N,26,47120.531167999994,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,2,4,5,N,N,51,N,2195.3
25-02800,1,3,0,8,1,1,14,2,2,2,2,71,5,7,12,8,3,501,726587.19872,3683.8999999999996
25-01000,1,6,0,1,1,1,11,2,2,2,2,85,0,4,1,7,N,501,224.1896812799996,2447.1
25-02800,1,3,0,1,1,1,17,2,2,2,2,16,2,5,3,2,N,222,814262.404096,3683.8999999999996
25-01300,2,1,0,1,1,1,3,2,2,2,2,60,0,3,9,8,N,501,129239.55903199999,1457.2
25-00703,2,4,0,1,1,2,13,2,1,2,2,70,0,2,9,7,N,132,14636.721820800001,2195.3
25-02800,2,6,0,1,1,1,7,2,2,2,2,71,1,3,5,4,N,501,94594.11998399999,3683.8999999999996
25-02800,2,6,0,1,1,2,6,2,2,2,2,33,0,N,5,1,N,92,9961.913654400001,3683.8999999999996
25-00703,2,4,3,1,2,0,18,1,1,1,1,21,N,N,10,4,2,366,120.55049280000003,2195.3
25-01000,2,6,0,1,1,1,6,2,2,2,2,21,0,4,9,1,N,501,100385.851504,2447.1
25-00703,1,4,0,1,1,2,12,2,2,2,2,66,1,2,7,2,N,420,24560.9645232,2195.3
25-00703,2,N,0,9,1,1,N,N,1,2,2,9,1,4,1,N,N,40,N,2195.3
25-02800,2,6,0,1,1,1,12,2,2,2,2,27,0,N,5,2,N,316,97.63061887999993,3683.8999999999996
25-00703,2,6,0,1,1,1,13,2,2,2,2,32,0,3,10,8,N,501,105.28641007999977,2195.3
25-02800,2,6,0,1,1,2,3,1,2,2,2,58,2,N,9,3,N,253,61404.936352000004,3683.8999999999996
25-00703,1,4,0,1,1,2,7,2,2,2,2,15,0,2,3,3,N,343,980320.12816,2195.3
25-02800,1,5,0,1,1,2,6,2,2,2,2,65,2,5,12,6,N,501,96389.594432,3683.8999999999996
25-01000,2,N,0,6,1,1,N,2,2,2,2,8,1,2,3,N,N,455,N,2447.1
25-00503,2,1,0,9,1,2,10,2,2,2,2,31,3,9,10,8,N,501,41222.300790400004,2872.7
25-02800,1,4,0,1,1,1,2,2,2,2,2,47,0,2,3,4,N,429,53737.730427200004,3683.8999999999996
25-00703,2,1,0,1,1,1,1,2,2,2,2,63,0,2,10,3,N,492,19040.752208,2195.3
25-01000,2,6,0,1,1,1,2,2,2,2,2,22,3,N,10,6,N,501,18352.736163200003,2447.1
25-02800,2,6,0,1,1,2,2,2,2,2,2,47,0,N,6,1,N,303,16963.758056,3683.8999999999996
25-02800,2,6,0,1,1,1,2,2,2,2,2,61,0,3,10,7,N,501,36498.1010304,3683.8999999999996
25-00703,2,1,0,1,1,1,14,2,2,2,2,57,1,N,7,1,N,222,20189.2204624,2195.3
25-00703,2,N,0,1,1,1,N,2,2,2,2,13,2,5,3,N,N,501,N,2195.3
25-02800,2,6,0,1,1,1,12,2,1,2,2,61,1,N,7,7,N,501,32232.392940800004,3683.8999999999996
25-01300,2,1,0,1,1,1,17,2,2,2,2,57,2,3,10,7,N,501,34292.2724064,1457.2
25-01300,1,1,0,1,1,1,6,2,2,2,2,17,0,2,4,7,N,501,66970.1536048,1457.2
25-00703,2,6,0,8,1,2,11,2,2,2,2,34,2,N,9,7,N,39,425.54217040000003,2195.3
25-01000,1,1,0,1,1,1,15,2,2,2,2,69,3,4,4,0,N,501,30828.867551999996,2447.1
25-01000,2,5,0,1,1,1,7,2,2,2,2,92,1,5,7,0,N,501,1.7937574400002632,2447.1
25-01000,2,1,0,1,1,2,2,2,2,2,2,59,1,4,5,0,N,369,164464.8844,2447.1
25-02800,2,1,0,1,1,1,10,2,2,2,2,62,0,3,10,5,N,501,1424.4001579200003,3683.8999999999996
25-01300,2,1,0,1,1,1,9,2,2,2,2,71,0,3,7,9,N,501,95908.11184,1457.2
25-00703,2,6,0,1,1,1,18,2,2,2,2,18,2,4,4,5,N,501,23.48886623999988,2195.3
25-00703,2,3,0,1,1,2,11,2,1,2,2,92,0,2,1,3,N,486,965506.646512,2195.3
25-02800,2,1,3,2,1,2,17,1,1,2,2,35,1,2,10,4,2,60,436107.14432,3683.8999999999996
25-01300,2,2,0,2,1,1,2,2,2,2,2,18,3,5,4,0,N,334,29145.949852799997,1457.2
25-00703,2,5,0,1,1,1,15,2,2,2,2,30,0,N,10,1,N,501,15124.6283072,2195.3
25-01300,1,1,0,1,1,1,10,2,2,2,2,39,0,2,9,9,N,501,1066682.3912479999,1457.2
25-02800,1,1,0,1,1,1,2,2,2,2,2,65,2,4,8,7,N,501,77264.89112,3683.8999999999996
25-02800,1,6,0,1,1,1,1,2,1,2,2,29,0,N,6,2,N,428,182.14533279999978,3683.8999999999996
25-01000,1,1,0,1,1,1,10,2,2,2,2,43,0,4,8,8,N,501,3447.22987312,2447.1
25-01300,2,1,0,6,1,1,15,2,2,2,2,30,2,4,9,4,2,283,26080.810304,1457.2
25-00703,1,2,0,1,1,1,17,1,2,2,2,47,0,2,6,9,N,501,670190.909392,2195.3
25-01000,2,4,0,1,1,1,12,2,2,2,2,60,0,N,10,7,N,500,42969.691568,2447.1
25-02800,2,1,0,1,1,1,16,2,2,2,2,43,0,3,9,9,N,501,140365.88138399998,3683.8999999999996
25-00703,1,4,0,1,1,2,15,2,2,2,2,28,5,6,3,3,3,292,31205.2157248,2195.3
25-01300,1,4,0,1,1,1,10,2,2,2,2,50,2,7,9,8,N,501,87465.070632,1457.2
25-00503,1,1,0,2,1,1,16,2,2,2,2,87,2,5,10,7,N,116,370141.20345599996,2872.7
25-01000,2,3,0,1,1,2,13,2,2,2,2,28,0,N,5,3,N,393,677032.3031039999,2447.1
25-02800,1,3,0,1,1,1,3,2,2,2,2,52,2,7,5,9,N,501,238470.502688,3683.8999999999996
25-00703,1,6,0,1,1,1,9,2,2,2,2,44,1,4,5,1,N,429,43064.6021184,2195.3
25-01000,2,1,0,1,1,1,2,2,2,2,2,47,0,4,2,4,N,501,121081.004576,2447.1
25-00703,2,1,0,1,1,1,4,2,2,2,2,75,2,5,9,5,N,501,143360.2571744,2195.3
25-01000,2,1,0,1,1,1,3,2,2,2,2,70,0,3,8,8,N,501,126152.026008,2447.1
25-02800,2,6,0,1,1,2,4,2,2,2,2,16,0,3,3,2,N,264,9241.4847968,3683.8999999999996
25-01300,1,1,0,1,1,1,1,2,2,2,2,18,0,3,4,0,N,501,84095.600768,1457.2
25-01000,1,1,0,1,1,1,14,2,1,2,2,79,0,3,9,5,N,501,66053.251,2447.1
25-02800,2,1,0,1,1,1,9,2,2,2,2,52,0,2,9,8,N,501,100794.07424959999,3683.8999999999996
25-01000,1,6,0,1,1,1,8,2,2,2,2,24,1,3,8,4,N,501,35953.15456,2447.1
25-01300,1,1,0,1,1,1,0,2,2,2,2,44,2,3,7,8,N,501,210905.604112,1457.2
25-01000,1,1,0,1,1,1,10,2,2,2,2,29,2,4,9,5,N,501,46356.21422079999,2447.1
25-01000,1,5,4,1,1,1,13,2,2,2,2,22,3,N,5,2,N,279,19159.269964799998,2447.1
25-01000,2,1,0,1,1,1,8,2,2,2,2,75,2,3,10,9,N,501,139823.947712,2447.1
25-01000,2,1,0,1,1,1,10,2,2,2,2,48,0,2,10,9,N,501,5.9421076799999355,2447.1
25-02800,2,1,0,1,1,1,9,2,2,2,2,28,2,3,9,9,N,501,126238.00312,3683.8999999999996
25-00703,1,1,0,1,1,1,9,2,2,2,2,65,0,2,8,8,N,501,168793.24900799998,2195.3
25-01000,1,6,0,1,1,1,6,2,2,2,2,92,2,3,4,1,N,430,667019.03416,2447.1
25-00703,2,6,0,1,1,2,4,2,2,2,2,17,0,2,9,0,N,339,950730.7340160001,2195.3
25-00703,2,N,0,1,1,1,N,2,2,2,2,7,2,4,4,N,N,501,N,2195.3
25-01000,1,N,0,1,1,1,N,2,2,2,2,7,0,2,5,N,N,501,N,2447.1
25-00503,1,3,0,6,1,1,11,2,1,2,2,30,0,3,9,2,N,501,61237.5073808,2872.7
25-01300,2,3,0,1,1,1,8,2,2,2,2,74,0,2,9,2,N,501,18.49305711999932,1457.2
25-00703,2,6,0,1,1,1,12,2,2,2,2,71,0,4,9,3,N,501,7.096228800000063,2195.3
25-00503,1,3,3,5,1,1,2,1,2,1,2,85,0,7,2,0,4,123,176295.009376,2872.7
25-00703,1,1,0,1,1,1,14,2,2,2,2,84,2,3,10,1,N,342,31932.205728,2195.3
25-01300,1,1,0,1,1,1,4,2,2,2,2,16,0,2,5,8,N,501,91177.43301600001,1457.2
25-00703,2,1,0,1,1,1,10,2,2,2,2,49,0,4,9,8,N,501,98194.2108864,2195.3
25-01000,1,1,0,1,1,1,12,2,2,2,2,60,0,4,9,9,N,500,3650.74635616,2447.1
25-00503,2,6,0,1,1,2,12,2,2,2,2,18,2,3,10,0,N,501,106.88457920000019,2872.7
25-01300,1,6,0,1,1,1,18,2,2,2,2,32,0,4,7,6,N,478,2711.38568736,1457.2
25-00503,1,6,0,5,1,2,14,2,2,2,2,33,2,3,10,9,4,501,676061.19704,2872.7
25-00503,1,1,0,1,1,2,7,1,1,1,1,61,0,2,8,4,N,111,2981.9931136000005,2872.7
25-01300,1,1,0,1,1,1,15,2,2,2,2,58,0,5,12,8,N,501,0.9309587199995804,1457.2
25-00703,1,1,0,1,1,1,4,2,2,2,2,58,0,3,9,5,N,331,986279.481072,2195.3
25-00503,2,6,0,1,1,2,13,2,1,2,2,16,2,3,1,8,5,38,902910.85504,2872.7
25-02800,1,6,0,1,1,1,3,2,2,2,2,84,0,2,8,3,N,501,127576.95047359998,3683.8999999999996
25-01000,1,1,0,1,1,1,18,2,2,2,2,46,0,3,7,8,N,501,99540.44600960001,2447.1
25-00703,1,N,0,1,1,1,N,2,2,2,2,7,0,2,3,N,N,501,N,2195.3
25-00703,2,1,0,1,1,1,9,2,2,2,2,42,0,2,9,9,N,501,99069.7282176,2195.3
25-00703,2,N,0,9,1,2,N,2,2,2,2,14,1,N,1,N,N,403,N,2195.3
25-01000,2,1,0,1,1,1,15,2,2,2,2,67,0,3,9,4,N,501,10474.1929936,2447.1
25-02800,1,1,0,1,1,1,0,2,2,2,2,69,0,2,9,7,N,501,24675.551782399998,3683.8999999999996
25-00703,2,6,0,1,1,2,10,2,2,2,2,33,0,N,10,5,N,358,149.09430191999945,2195.3
25-01000,1,1,0,1,1,1,13,2,2,2,2,15,0,3,6,4,6,86,368235.484,2447.1
25-01000,1,4,0,1,1,1,12,2,2,2,2,16,2,5,3,1,N,269,50986.964752,2447.1
25-01300,2,3,0,1,1,2,3,1,1,2,2,62,0,6,6,8,N,282,36366.7395216,1457.2
25-00703,2,N,0,6,1,1,N,1,2,2,2,5,1,5,3,N,N,501,N,2195.3
25-00703,2,4,0,1,1,1,3,2,2,2,2,49,2,4,9,5,N,501,46415.1488096,2195.3
25-00703,1,1,0,1,1,1,9,2,2,2,2,59,0,2,9,8,N,501,89102.58509600001,2195.3
25-01300,2,1,0,1,1,1,7,2,2,2,2,61,0,2,9,9,N,501,101021.808976,1457.2
25-00703,1,4,0,1,1,1,12,2,2,2,2,54,1,2,9,7,N,501,99259.759232,2195.3
25-00703,2,1,0,1,1,1,17,2,2,2,2,80,2,4,9,6,N,501,0.5668393599999035,2195.3
25-00503,1,N,0,1,1,1,N,2,2,2,2,6,2,N,5,N,N,417,N,2872.7
25-00503,2,6,0,1,1,1,7,2,2,2,2,23,0,2,9,2,N,358,46844.8769344,2872.7
25-00703,1,4,0,1,1,2,17,2,2,2,2,51,0,N,7,0,N,452,80241.344864,2195.3
25-00703,2,1,0,1,1,1,10,2,2,2,2,23,0,4,9,5,N,333,24615.924209599998,2195.3
25-01300,1,1,0,1,1,1,16,2,2,2,2,33,0,3,10,7,N,501,56292.221504,1457.2
25-00503,1,6,0,1,1,1,2,2,2,2,2,19,2,4,4,2,N,418,52197.547247999995,2872.7
25-01300,2,4,0,1,1,1,3,2,2,2,2,15,0,6,9,2,N,485,44042.444256,1457.2
25-00703,2,6,0,1,1,1,5,2,2,2,2,62,0,3,8,6,N,135,54054.407968,2195.3
25-01000,2,2,0,1,1,1,9,2,2,2,2,46,0,N,7,0,N,323,8813.8975216,2447.1
25-01000,2,4,0,1,1,1,9,2,1,2,2,61,1,N,11,0,N,501,89593.789648,2447.1
25-01000,2,6,0,1,1,1,4,2,2,2,2,16,2,4,7,2,N,424,89.0930559999997,2447.1
25-01300,1,1,0,1,1,1,4,2,2,2,2,69,2,6,11,7,N,501,114421.105392,1457.2
25-01000,2,1,0,1,1,1,9,2,2,2,2,18,1,3,2,6,N,501,4.574305279999862,2447.1
25-01300,2,1,0,1,1,2,10,2,2,2,2,32,0,2,7,6,N,500,78372.629408,1457.2
25-02800,1,1,0,1,1,2,4,2,2,2,2,35,0,2,10,9,N,501,140040.151992,3683.8999999999996
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,501,N,2195.3
25-02800,1,4,0,1,1,1,9,2,2,2,1,52,4,N,9,9,N,501,90704.1384,3683.8999999999996
25-01000,2,3,0,1,2,0,10,2,1,2,2,48,N,N,9,0,N,500,4155.435031200001,2447.1
25-00703,1,N,0,1,1,1,N,2,2,2,2,5,0,4,3,N,N,501,N,2195.3
25-01300,2,3,1,1,1,1,10,2,1,2,2,71,0,9,10,7,N,330,204789.125488,1457.2
25-02800,2,1,0,1,1,1,15,2,2,2,2,52,0,4,9,0,N,501,2.013359359999413,3683.8999999999996
