PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
25-01000,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,2480.71000311,N
25-00703,1,1,0,1,1,1,4,2,2,2,2,38,1,2,9,6,N,501,2166.49880742,97369.924584
25-02800,2,6,0,1,1,1,10,2,2,2,2,41,2,4,9,1,N,501,3509.5984887349996,35586.0587328
25-00703,2,6,0,1,1,1,10,2,2,2,2,84,0,N,9,0,N,501,2169.14858042,14998.3148168
25-00503,1,1,0,1,1,2,14,2,2,2,2,55,1,4,7,9,N,501,2904.2895105589996,134704.424128
25-01300,1,1,0,1,1,1,10,2,2,2,1,67,0,5,10,8,N,501,1472.6020839,78499.694416
25-00703,1,1,0,1,1,1,14,2,2,2,2,49,1,3,10,6,N,501,2192.4251661999997,488912.12144
25-00703,2,6,0,1,1,1,9,2,2,2,2,33,0,3,7,6,N,501,2339.122700638,89872.463408
25-02800,2,1,0,1,1,1,9,2,2,2,2,58,0,2,9,9,N,501,2608.9248809990004,10374.8554192
25-01300,2,4,0,1,1,1,13,2,2,2,2,45,0,N,8,4,4,310,1465.27018160396,18509.682910400003
25-01000,1,1,0,1,1,1,1,2,2,2,2,62,2,4,1,9,N,501,2480.494102278,119020.20472000001
25-01300,2,1,0,1,1,1,0,2,2,2,2,55,1,3,1,8,N,501,1460.86391416286,49648.146576
25-01300,1,4,0,1,1,1,8,2,2,2,2,56,0,N,9,8,N,501,1485.4966876101,139669.048968
25-01300,2,6,0,1,1,1,10,2,2,2,2,69,0,N,9,8,N,369,2457.672075036,51595.902576
25-00703,1,1,0,1,1,1,16,2,2,2,2,83,1,2,9,7,N,501,2193.55766582,48623.6511408
25-00703,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2193.18736561,N
25-01300,1,1,0,1,1,1,10,2,2,2,2,53,0,3,9,9,N,501,1466.37823383932,194233.821952
25-02800,1,6,0,1,1,1,7,2,2,2,2,54,3,N,5,8,N,501,3417.141674005,21118.859171199998
25-02800,2,1,0,1,1,1,10,2,1,2,2,79,0,2,9,9,N,501,3274.85454199,72773.291776
25-01300,2,1,0,1,1,1,7,2,2,2,2,47,2,4,8,8,N,501,2892.3405707519996,66323.333104
25-01300,2,1,0,1,1,1,1,2,2,2,2,82,2,4,9,0,N,501,1469.5890359285002,4003.744197600001
25-01300,1,N,0,1,1,1,N,2,2,2,2,5,2,3,5,N,N,501,1475.6208255434,N
25-01300,2,6,2,1,1,2,14,2,2,1,2,75,0,4,5,4,N,379,3278.2235390899996,43252.975353600006
25-00503,2,2,4,1,2,0,7,2,1,2,1,20,N,N,5,4,4,24,2777.875030955,18359.151984
25-00503,2,1,0,1,1,2,9,1,1,2,2,76,2,3,5,4,N,293,3129.59732618,27996.1857856
25-01000,2,6,0,1,3,0,7,2,1,2,2,22,N,N,5,4,2,152,3282.3909640089996,11193.4444512
25-01300,2,1,0,1,1,1,18,2,2,2,2,62,0,3,7,2,N,501,1716.087141898,13342.7928608
25-01300,2,1,0,1,1,1,15,2,2,2,2,58,0,3,7,4,N,501,1506.249680799,-104.75542560000031
25-00703,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2174.480146366,N
25-01000,2,N,0,1,1,1,N,2,2,2,2,12,0,3,N,N,N,501,2466.07412668,N
25-00503,2,N,0,1,1,1,N,2,2,2,2,14,1,4,3,N,N,501,2899.61261668,N
25-01300,2,6,0,1,1,1,3,2,2,2,2,62,0,N,4,4,N,13,2902.3588057899997,18790.0561632
25-00503,2,6,0,1,1,1,11,2,2,2,2,32,0,N,7,1,N,501,2882.12968163,20716.158767999998
25-01000,1,1,0,1,1,1,1,2,2,2,2,62,2,4,1,9,N,501,2448.977212342,110934.70961600001
25-00703,2,6,0,1,1,2,4,2,2,2,2,27,0,N,11,9,N,369,2192.8443202079998,207313.592192
25-01300,2,3,0,1,1,1,10,2,2,2,2,62,0,7,2,8,N,350,2448.62102941,42238.98098080001
25-00503,2,2,3,6,1,2,12,2,2,2,2,52,0,4,10,5,N,65,2902.6369206199997,498867.193184
25-01000,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2480.363706726,N
25-02800,2,4,0,1,1,1,11,2,2,2,2,50,0,3,10,5,N,501,1475.2181914227,62224.05689600001
25-01300,1,1,0,1,1,1,16,2,2,2,2,83,1,4,9,7,N,501,1519.3704192543,499002.58745600004
25-02800,1,1,0,1,1,1,11,1,2,2,2,48,0,3,12,9,N,501,2068.866362545,143912.243824
25-01000,1,1,3,6,1,2,11,1,2,2,2,75,0,4,10,2,N,497,2252.6248023119997,28806.0930064
25-00703,1,6,0,1,3,0,14,1,2,2,2,37,N,N,12,9,N,454,3681.924828032,6995.914549599998
25-00503,2,1,0,6,1,1,1,2,2,2,2,33,2,4,10,1,N,501,2894.3112893199996,4044.8314207999993
25-00503,2,1,0,1,1,2,14,1,2,2,2,51,0,2,10,3,N,417,2897.4461043809997,26458.311655999998
25-01000,2,1,0,3,1,1,7,2,2,2,2,31,2,6,5,2,6,501,2486.9443845710002,22715.0798624
25-00703,2,2,4,1,1,2,5,1,2,2,1,15,0,7,10,5,4,100,2171.915121568,54332.5784736
25-00503,1,1,0,1,1,2,14,2,2,1,2,73,1,2,7,0,N,380,2891.02200808,67464.7463776
25-01300,2,3,0,1,1,2,11,2,2,2,2,65,0,N,9,8,N,238,1472.38985111091,15107.889716000001
25-00503,1,5,1,3,2,0,0,2,2,1,2,59,N,N,5,2,4,400,1908.154757652,7723.717967999999
25-02800,2,1,0,1,1,1,11,2,2,2,2,65,2,3,7,4,N,501,2988.6685925,61079.54336000001
25-00503,2,6,2,1,1,2,6,2,2,2,2,18,3,4,10,1,N,224,2879.4665484300003,54450.364224
25-01000,2,3,0,1,1,2,9,2,2,2,2,91,0,4,9,7,N,498,2456.34990511,100303.150928
25-00503,2,4,0,1,1,2,5,2,2,2,2,16,2,6,4,3,N,334,2890.370854199,51136.218704
25-01300,1,1,0,6,1,1,10,2,2,2,2,62,2,5,2,9,N,501,1464.8736669002,61390.00019199999
25-00503,1,N,0,1,1,2,N,2,2,2,2,10,0,2,2,N,N,19,2901.844104085,N
25-02800,1,N,0,1,1,1,N,2,2,2,2,11,2,4,5,N,N,501,2186.9385774,N
25-01300,2,1,0,6,1,1,12,2,2,2,2,53,0,4,9,8,N,501,2878.9190029,81863.425296
25-01000,1,1,0,1,1,1,1,2,2,2,2,37,0,2,12,8,N,501,2448.298759119,100385.9268576
25-01300,2,6,0,1,1,1,11,2,2,2,2,32,0,N,9,8,N,501,3414.96986216,21193.7148992
25-00503,2,1,0,1,1,2,11,2,2,2,2,66,0,2,9,5,N,501,2187.0485763799998,39592.71056480001
25-00703,2,1,0,1,1,1,4,2,2,2,2,52,0,2,5,3,N,104,2197.795565794,22381.4504528
25-00503,2,1,0,6,1,1,14,2,2,2,2,33,0,2,10,3,N,501,2897.30553281,24487.7490816
25-01000,1,1,0,1,1,1,3,2,2,2,2,62,0,2,5,9,N,501,2455.26461153,58968.9509216
25-00703,1,1,0,1,1,1,6,2,2,2,2,16,0,3,10,6,N,501,2180.4982929899998,2325.05733392
25-00503,2,1,0,1,1,1,4,2,2,2,2,52,0,2,5,0,N,501,2899.9502957349996,-1.9417627200000425
25-00503,1,1,0,1,1,1,13,2,2,2,2,62,3,5,2,0,N,501,2876.87823235,8461.0300688
25-01300,2,1,0,1,1,1,6,2,2,2,2,53,1,4,9,8,N,501,1476.5510829092,48103.818948800006
25-00503,2,3,0,1,1,2,9,2,2,2,2,60,0,N,7,6,N,238,2677.1698291479997,24434.350291200004
25-01300,1,6,0,1,1,1,14,2,2,2,2,64,0,N,2,8,N,501,2886.047716149,42030.462768000005
25-01000,1,1,0,1,1,1,7,2,2,2,2,86,0,4,5,8,N,501,2448.947819902,57577.5170944
25-01300,1,6,0,1,1,1,6,2,2,2,2,24,0,2,9,8,N,501,1468.1289085773,49936.7414448
25-00703,1,6,0,1,1,2,7,2,2,2,2,25,1,5,6,0,N,249,2269.583728051,66092.0755968
25-02800,2,3,2,1,1,1,7,2,1,1,2,64,3,4,5,6,2,415,2679.433269698,40173.42711999999
25-01300,1,1,0,1,1,1,12,2,2,2,2,64,2,4,3,8,N,327,2903.0058848099998,46391.30343200001
25-02800,2,6,0,1,1,1,14,2,2,2,2,19,1,4,7,1,N,501,3292.1802720200003,4125.0964607999995
25-01000,2,3,0,1,1,1,17,2,2,2,2,69,0,5,6,0,N,368,2475.928209394,15112.2508056
25-00703,1,6,0,1,1,2,14,2,2,2,2,18,1,5,7,1,N,149,2188.255603649,6429.815919999999
25-00703,2,6,0,8,1,1,13,2,2,2,2,89,4,N,3,6,5,501,2169.829861552,2181.9433547199997
25-01300,2,N,0,1,1,1,N,N,N,2,2,3,2,4,3,N,N,93,1620.05504858,N
25-01000,2,6,0,1,1,1,4,2,2,2,2,54,4,N,5,6,N,139,2456.009086408,53135.336256
25-00503,2,1,0,1,1,2,16,2,2,2,2,16,2,4,5,1,N,440,2892.22108603,54335.719103999996
25-01300,1,3,0,1,1,1,6,2,2,2,2,62,0,7,2,8,N,91,2882.549971255,40750.945184
25-01300,1,4,0,9,1,1,16,2,2,2,2,22,0,2,8,7,N,289,1463.19288382182,77702.3429888
25-00503,2,1,0,6,1,2,13,2,2,2,2,33,0,2,9,6,N,500,2664.46886595,25042.6180064
25-02800,2,N,0,1,1,2,N,2,2,2,2,12,2,4,4,N,N,176,2384.758783536,N
25-02800,2,1,0,1,1,1,12,2,2,2,2,79,0,5,7,1,N,501,2015.750148604,13791.3270912
25-01000,2,1,0,1,1,1,11,2,2,2,2,50,0,3,10,7,N,501,2460.940759301,100265.891264
25-00703,1,6,0,1,1,1,2,2,2,2,2,16,0,5,4,0,N,359,2179.732486326,2447.483116799999
25-02800,2,1,0,1,1,1,15,2,2,2,2,66,1,5,3,4,N,501,2470.504413534,125180.19332
25-00703,1,1,0,1,1,1,17,2,2,2,2,75,2,3,5,4,N,501,2183.681026635,20764.355468799997
25-00503,1,6,2,1,2,0,12,2,2,2,2,25,N,N,4,0,N,157,2889.89574322,30.724157439999544
25-00503,2,1,0,1,1,1,10,2,2,2,2,65,0,5,9,9,N,501,3465.8938231499997,95394.671248
25-00503,2,3,0,2,1,2,4,2,2,2,2,61,3,7,1,2,N,437,2174.676185034,13643.467180800002
25-01300,1,1,0,1,1,1,10,2,2,2,2,20,0,3,9,8,N,501,1490.7464624117001,100926.150272
25-00503,2,1,0,1,1,1,17,2,2,2,2,82,2,5,7,0,N,501,2894.6138310489996,14479.2045392
25-02800,1,2,1,3,1,2,18,1,1,1,2,15,0,9,6,2,6,157,1972.833222678,532.3484976
25-00703,1,1,0,6,1,1,9,2,2,2,2,67,2,5,3,4,N,249,2180.248635386,5.318287520000013
25-01000,2,3,0,1,1,1,11,2,2,2,2,65,0,N,7,8,N,243,2450.912570914,24889.093119999998
25-00703,1,1,0,1,1,1,3,2,2,2,2,62,2,4,5,9,N,501,2194.695665389,131040.05929599999
25-01000,2,6,0,1,1,2,8,2,2,2,2,27,0,5,4,0,N,368,2472.585487354,-4.642920160000358
25-01000,2,3,1,3,3,0,13,2,1,1,1,73,N,N,6,2,4,83,2307.40327007,15017.661180800002
25-02800,1,1,0,1,1,2,8,2,2,2,2,27,2,4,7,9,N,275,3509.6559598619997,127780.88960960001
25-01000,2,1,0,1,1,1,1,2,2,2,2,40,4,6,5,9,N,501,2448.6755835599997,51117.8458816
25-01300,1,1,0,1,1,1,18,2,2,2,2,62,2,3,5,8,N,501,1484.419782009,62709.347536
25-01300,1,4,0,1,1,1,9,2,2,2,2,45,0,N,9,8,N,19,1484.5483605738,100777.43456
25-00503,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,2893.10352724,N
25-02800,1,4,4,3,1,2,13,2,1,2,1,26,2,6,9,7,6,76,2706.6093861199997,72905.62615360001
25-00703,2,1,0,1,1,1,1,2,2,2,2,54,4,6,5,9,N,501,2196.672284712,52377.225216
25-01300,1,5,0,1,1,1,9,2,2,2,2,59,0,3,9,8,N,397,1464.50590713223,80201.25944
25-00503,1,6,0,1,1,1,14,2,2,2,2,19,1,2,7,1,N,493,2891.38162013,5225.40609488
25-00503,1,6,0,1,1,2,16,2,2,2,2,24,0,2,7,4,N,13,3167.84045334,27998.258009600002
25-00503,2,6,0,6,1,2,15,1,2,2,2,76,0,N,4,4,N,436,3264.85554564,28176.447743999997
25-00703,1,6,0,1,1,1,0,2,2,2,2,72,1,N,9,7,N,501,2180.61319071,66173.460176
25-00703,2,1,0,1,1,1,11,2,2,2,2,73,1,3,9,0,N,501,2167.084563122,14999.4619408
25-00703,1,1,0,1,1,1,12,2,2,2,2,26,2,3,3,4,N,501,2187.562788211,33922.7598816
25-01300,1,6,3,5,2,0,0,1,1,1,1,72,N,N,1,3,1,21,2135.593502906,36154.214112
25-01000,2,1,0,1,1,1,7,2,2,2,2,40,1,2,5,3,N,189,2505.198982506,22347.745864
25-02800,2,1,0,1,1,1,10,2,2,2,2,64,0,5,12,9,N,501,3668.230623032,42202.247446400004
25-01300,2,1,2,6,1,1,12,1,2,1,1,43,1,5,9,8,1,444,1803.271465033,77230.1261984
25-00703,1,6,0,1,1,2,14,2,2,2,2,30,0,N,10,4,N,222,2263.965875286,27367.8121152
25-00703,2,N,0,1,1,1,N,N,N,2,2,0,0,2,N,N,N,501,2180.347857138,N
25-01300,1,1,0,1,1,1,10,2,2,2,2,62,2,3,9,9,N,501,1470.4039502343,61889.285072
25-00703,2,4,0,1,1,1,10,2,2,2,2,70,0,N,10,4,N,501,2486.483034598,18683.0688528
25-00503,1,4,0,1,1,1,10,2,2,2,2,84,0,6,9,6,N,501,3465.1904086199997,77488.4840896
25-02800,1,N,0,1,1,1,N,2,2,2,2,8,2,3,1,N,N,501,2448.645010969,N
25-00703,1,6,0,1,1,1,8,1,1,2,2,16,0,2,4,4,N,487,2267.1668678710002,26716.6184144
25-00703,2,1,0,1,1,2,6,2,2,2,2,17,0,2,8,5,N,229,2198.064462086,231572.418848
25-01000,1,1,0,1,1,1,1,2,2,2,2,47,2,5,11,9,N,501,2457.7164309,69461.5050928
25-01000,2,4,0,1,1,1,4,2,2,2,2,52,2,4,5,6,N,320,1464.2861097979,62756.450264
25-00503,2,2,0,1,1,1,15,2,1,2,2,64,4,6,3,7,N,436,2899.6493572299996,40524.5708592
25-00503,2,1,0,1,1,1,N,2,2,2,2,76,0,2,5,4,N,501,2897.3293585,22494.1834752
25-00703,1,6,0,1,1,1,6,2,2,2,2,21,1,3,7,7,N,501,2176.073951425,74857.08524480001
25-00503,2,1,0,1,1,1,6,2,2,2,2,52,0,2,10,5,N,501,2904.167932739,92736.492272
25-00703,1,1,0,1,1,2,4,2,2,2,2,75,2,3,11,9,N,501,2195.749139426,248485.35944
25-00703,1,1,0,1,1,1,N,2,2,2,2,49,0,2,9,7,N,501,2194.203119349,57970.997446400004
25-01300,1,6,0,1,1,1,14,2,2,2,2,64,0,N,2,8,N,501,2886.047716149,42030.462768000005
25-01000,1,4,0,1,1,1,15,2,2,2,2,71,0,N,10,7,N,501,2476.147338941,111135.5592544
25-01300,1,6,0,1,1,1,6,2,2,2,2,24,0,2,9,8,N,501,1468.1289085773,49936.7414448
25-00503,1,2,4,1,1,1,12,2,1,2,2,25,4,5,5,0,N,157,2765.3463920699996,13554.7302432
25-01300,2,6,0,6,1,1,10,2,2,2,2,53,0,5,9,0,N,501,1472.41786589162,14683.7088272
25-01300,1,3,0,1,1,1,7,2,2,2,2,50,0,3,10,6,N,501,1492.0439493682,100619.79752
25-01300,1,1,0,1,1,1,10,2,2,2,2,84,0,2,5,9,N,501,1476.1298246697002,84475.073424
25-01000,1,1,0,2,1,1,7,2,2,2,1,38,5,6,10,8,1,39,2575.5331319300003,90037.844376
25-00703,1,6,0,1,1,1,4,2,2,2,2,28,1,N,7,1,N,111,2171.36236556,6139.1111504
25-01300,2,3,0,1,1,1,8,2,2,2,2,91,0,8,5,4,N,479,1467.8538755001,20342.485648
25-02800,2,6,0,1,1,1,6,2,2,2,2,15,0,4,8,7,N,139,3676.089070405,2430.1625536
25-00503,2,4,0,1,1,1,4,2,2,2,2,52,0,4,10,7,N,501,2884.60621737,118680.3007776
25-01000,1,1,1,1,1,1,12,2,2,2,2,80,1,5,9,9,N,253,3331.1735744099997,56219.397632
25-00703,2,6,0,1,1,2,6,2,2,2,2,16,0,N,9,5,N,229,2188.292099262,54771.659864
25-00503,2,2,0,1,1,1,15,2,2,2,2,58,0,5,9,4,N,444,2466.5980246560002,14547.369943999998
25-00503,1,1,0,1,1,1,N,2,2,2,2,67,0,2,4,3,N,501,2192.4486801519997,24838.1271744
25-00503,1,1,0,1,1,1,9,2,2,2,2,81,0,2,7,5,N,501,2889.5531431580002,68205.396912
25-02800,2,1,0,1,1,1,0,2,2,2,2,74,1,2,5,3,N,501,2198.136139559,10077.1023968
25-00703,2,6,0,1,1,1,6,2,2,2,2,28,0,N,10,5,N,501,2460.07940494,49508.580944
25-00703,1,1,0,1,1,2,11,2,2,2,2,15,0,N,10,5,N,431,2195.235439736,22369.5284368
25-00703,1,1,0,1,1,1,16,2,2,2,2,49,2,3,11,6,N,251,2174.841896048,48279.9176208
25-00703,2,1,0,1,1,1,16,2,2,2,2,27,2,4,8,4,N,10,2178.8249279399997,99.28705248000006
25-02800,2,1,0,6,1,1,10,2,2,2,2,43,0,5,9,9,N,501,2609.97483685,274686.41168
25-00503,2,6,0,1,1,1,6,2,2,2,2,18,0,2,9,1,N,501,2175.749766172,10458.5584672
25-00503,1,1,0,1,1,1,2,2,2,2,2,40,1,2,9,0,N,501,2887.112924895,26897.078176000003
25-00703,2,1,0,1,1,1,4,2,2,2,2,52,0,2,10,6,N,501,2184.535344624,263940.18096
25-01300,2,6,0,1,1,1,6,2,2,2,2,18,0,2,8,1,N,111,1479.6466835565,10421.2947664
25-00703,1,N,0,1,1,1,N,2,2,2,2,8,2,3,1,N,N,501,2184.354113511,N
25-02800,2,1,0,1,1,1,N,2,2,2,2,50,0,2,1,2,N,501,2174.82265736,13619.9447472
25-00703,2,6,0,1,1,2,6,2,2,2,2,16,0,N,9,5,N,229,2165.903677311,51178.9509232
25-01300,2,6,0,1,1,1,2,2,2,2,2,16,2,4,4,0,1,1,1591.1413713470001,-0.1408116800002972
25-02800,2,6,0,1,1,1,15,2,2,2,2,59,0,3,7,7,N,501,3283.45561608,43974.270777599995
25-00703,1,3,0,1,1,2,18,1,2,2,2,37,0,9,10,5,2,364,2188.0566480039997,153983.8902784
25-01000,1,3,0,5,1,1,11,2,2,2,2,71,0,N,10,8,N,501,2479.2667675049997,24771.194339200003
25-01300,2,1,0,1,1,1,4,2,2,2,2,52,0,2,5,0,N,501,1540.9561292155001,-3.2628727999999683
25-01300,2,5,0,1,1,2,9,2,2,2,2,58,0,3,9,4,N,63,1513.1923488096,85392.58424
25-01300,1,4,0,8,2,0,13,2,1,2,2,45,N,N,8,6,4,294,1486.876032512,2578.20317808
25-02800,2,1,0,1,1,1,7,2,2,2,2,54,3,4,9,8,N,501,3066.688530979,98594.979008
25-01000,2,1,0,1,1,1,10,2,2,2,2,66,0,5,12,9,N,501,2468.46448913,100694.6613216
25-00503,1,1,0,6,1,1,11,2,2,2,2,43,0,N,9,6,N,40,2892.174659335,192045.755248
25-01300,1,6,0,6,1,1,2,2,2,2,2,35,2,4,7,4,N,208,1523.4527953668,37262.3251312
25-01300,2,N,0,1,1,1,N,2,2,2,2,14,1,4,3,N,N,23,1459.72508047204,N
25-01000,1,6,0,1,1,1,18,2,1,2,2,64,0,2,1,2,N,157,2473.1624253239997,8081.2169760000015
25-01000,2,1,0,2,1,1,12,2,2,2,2,71,1,2,8,3,N,189,2174.333829909,3.960442560000047
25-00703,1,6,4,7,3,0,13,2,2,2,2,21,N,N,8,1,5,73,2898.763909975,274.77105440000014
25-00503,1,1,0,1,1,2,3,2,2,2,2,61,0,5,7,9,N,501,2896.87243966,68516.015216
25-01000,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2480.363706726,N
25-01000,2,3,0,1,1,2,8,2,1,2,2,69,0,2,6,0,N,273,2448.352890196,16209.9610096
25-02800,1,6,0,1,1,1,7,2,2,2,2,54,3,N,5,8,N,501,3417.141674005,21118.859171199998
25-01000,2,2,0,1,1,2,14,2,2,2,2,69,0,5,10,4,N,100,2477.93085884,15418.366059200001
25-01300,1,1,0,1,1,1,3,2,2,2,2,62,0,3,9,9,N,501,1525.680132203,100406.937056
25-00703,2,6,0,1,1,1,9,2,2,2,2,18,0,3,7,4,N,501,2194.426234689,2102.29137008
25-00503,1,5,0,9,1,2,4,2,2,2,2,52,0,2,7,7,N,208,2889.81669537,87516.3904704
25-00703,1,1,0,1,1,1,4,2,2,2,2,56,1,2,9,7,N,501,2167.85865311,107340.033408
25-00503,1,6,0,1,1,1,12,1,2,2,2,42,0,N,4,4,N,157,2954.183823202,31090.6688336
25-00703,2,1,0,1,1,1,10,2,2,2,2,70,0,2,9,3,N,501,2186.823857816,15178.7752512
25-01000,1,1,0,1,1,1,11,2,2,2,2,43,1,3,9,8,N,501,2478.243353918,169299.46372799997
25-00703,2,6,0,1,3,0,14,2,2,2,2,18,N,N,9,1,N,483,2192.138701245,4629.3592534399995
25-01000,2,1,0,1,1,1,10,2,2,2,2,32,2,4,10,9,N,501,2516.5276972949996,-1.3630201599999054
25-00503,1,4,0,1,1,2,12,2,2,2,2,25,0,2,7,5,N,254,2892.096101359,66180.13435200001
25-00703,2,6,0,1,1,1,10,2,2,2,2,69,1,5,9,0,N,501,2170.316150565,-1.540370239999902
25-00703,2,3,0,1,1,1,3,2,2,2,2,64,0,3,7,5,N,501,2197.632259616,40667.9647232
25-00503,2,6,0,1,2,0,9,2,2,2,2,25,N,N,3,0,N,495,2882.067912972,3.998388480000358
25-00503,1,1,0,1,1,1,12,2,2,2,2,38,2,5,11,6,N,501,2885.750139961,75672.2335776
25-01300,1,1,0,1,1,1,10,2,2,2,2,53,0,3,9,9,N,501,1466.37823383932,194233.821952
25-02800,1,N,0,1,1,1,N,2,2,2,2,11,2,4,5,N,N,501,3598.2890853520003,N
25-00703,2,1,0,1,1,1,10,2,2,2,2,83,1,6,5,3,N,501,2509.939270534,20999.3550896
25-00703,2,6,0,1,1,1,14,2,2,2,2,33,1,N,7,1,N,493,2475.252405944,37023.294092799995
25-00703,1,1,0,1,1,1,9,2,2,2,2,46,0,3,10,6,N,501,2178.90508914,73933.3550656
25-00503,2,6,0,1,1,1,10,2,2,2,2,69,1,5,9,0,N,501,3507.82904158,14846.745760000002
25-00503,2,6,0,1,1,2,13,2,2,2,2,64,0,N,1,2,N,501,2885.90750085,27461.4174336
25-00503,2,6,0,7,1,2,9,1,2,2,2,76,0,N,4,4,N,417,2696.901285858,27150.0536672
25-00703,2,1,0,1,1,1,12,2,2,2,2,85,0,3,10,6,N,501,2189.187165861,412032.395744
25-01000,2,3,0,1,1,1,10,2,1,2,2,69,0,2,3,4,N,448,2473.058906041,15467.6971008
25-00703,2,1,0,1,1,1,12,2,2,2,2,30,0,3,10,6,N,501,2194.954586065,85707.495008
25-00503,2,1,0,1,1,1,0,2,2,2,2,89,4,6,5,6,N,501,2891.68200196,50305.176144
25-02800,2,6,0,1,1,1,10,2,2,2,2,41,0,2,9,1,N,501,3270.430868435,36989.493966400005
25-02800,1,1,0,1,1,1,14,2,2,2,2,55,1,4,7,9,N,501,3464.39725808,132236.01512
25-00703,2,4,0,3,1,1,10,2,2,2,2,40,0,6,5,3,6,369,2494.89230075,88220.524112
25-00503,2,2,0,6,1,1,12,2,2,2,2,52,0,4,10,7,N,501,2897.119091219,240247.380944
25-01000,2,6,0,1,1,2,8,2,2,2,2,27,0,5,4,0,N,368,2472.585487354,-4.642920160000358
25-01300,1,6,0,1,1,1,11,2,2,2,2,32,0,4,9,8,N,195,2059.28676514,-2.8953894400001445
25-00703,1,N,0,1,1,1,N,N,N,2,2,1,2,3,N,N,N,501,2179.653371675,N
25-00503,1,6,4,8,3,0,8,1,1,2,2,23,N,N,3,9,4,191,2241.226948488,129855.76982400002
25-01300,2,6,0,1,1,1,3,2,2,2,2,62,0,N,4,4,N,13,2902.3588057899997,18790.0561632
25-01300,1,6,0,1,1,1,18,2,2,2,2,22,0,3,5,2,N,157,1464.44244373286,13631.196654400002
25-02800,2,1,0,1,1,2,10,2,2,2,2,66,1,5,7,0,N,389,3532.375670239,146813.94276
25-01000,1,N,0,1,1,1,N,2,2,2,2,9,2,4,5,N,N,501,2472.83950929,N
25-00703,2,1,0,1,1,1,16,2,2,2,2,85,2,4,5,4,N,501,2180.43126932,19463.929952000002
25-01000,2,4,0,1,1,1,15,2,2,2,2,71,1,N,9,7,N,501,2479.3595986279997,63032.6736864
25-00703,2,3,0,1,1,1,17,1,2,2,2,92,0,2,1,3,2,453,2172.699832915,15009.719449600001
25-00703,2,6,0,1,1,1,9,2,2,2,2,18,0,3,9,0,N,501,2167.511466046,3145.5324934400005
25-01300,2,N,0,1,1,1,N,2,2,2,2,10,0,2,3,N,N,93,1475.3977458306001,N
25-02800,1,1,0,1,1,2,4,2,2,2,2,57,2,4,5,9,N,501,3526.9501598199995,130978.74030399998
25-00503,1,6,0,1,1,2,14,2,2,2,2,73,1,N,7,1,N,215,2890.02511449,5261.404528000001
25-01300,2,1,0,1,1,1,10,2,2,2,2,69,0,3,7,8,N,501,3546.3969106679997,82860.864752
25-00503,2,6,0,1,1,2,14,2,2,2,2,37,0,N,7,4,N,238,2890.9922593680003,27159.59128
25-01000,1,1,0,1,1,1,14,2,2,2,2,57,1,4,10,9,N,501,2472.790143351,-3.438069920000089
25-00503,1,1,0,1,1,1,9,2,2,2,2,39,0,3,7,9,N,501,2873.742014468,68156.941856
25-00703,1,N,0,1,1,1,N,2,2,2,2,7,0,2,5,N,N,501,2192.218929246,N
25-00703,1,6,0,1,1,1,3,2,2,2,2,20,0,2,8,0,N,264,2175.16757319,2422.5215639999997
25-01000,1,1,0,1,1,1,14,2,2,2,2,29,0,3,10,9,N,501,2448.571886141,0.2601771199997529
25-01300,1,1,0,9,1,1,16,2,2,2,2,37,0,2,7,7,N,393,1464.20999584782,100619.878256
25-01300,1,1,0,2,1,1,2,2,2,2,2,16,2,3,5,0,N,440,1555.5740918440001,-2335.89222896
25-00703,1,1,0,1,1,1,14,2,2,2,2,67,1,2,7,3,N,493,2169.707214916,312835.436544
25-00703,2,6,0,1,1,1,8,2,2,2,1,68,0,5,11,6,N,368,2169.9224254709998,77133.116512
25-01000,2,3,0,1,3,0,13,1,1,2,2,91,N,N,3,4,N,228,2468.210311325,11866.524335999999
25-00703,2,N,0,8,1,1,N,N,N,2,2,3,2,4,3,N,N,501,2174.05377785,N
25-01000,2,1,0,1,1,1,7,2,2,2,2,72,0,2,5,3,N,498,2472.960819906,11384.7443664
25-01300,2,1,0,6,1,1,15,2,2,2,2,34,0,3,10,4,N,501,1524.8507287603,-3756.8954816
25-00503,1,1,0,1,1,1,10,2,2,2,2,78,0,5,9,9,N,501,3583.8575977150003,103294.608112
25-02800,2,4,0,1,1,1,11,2,2,2,2,73,0,N,7,1,N,453,2311.72418142,24988.3351568
25-00703,2,1,0,1,1,1,5,2,2,2,2,16,2,4,7,1,N,501,2188.471482214,4412.068536000001
25-00703,2,1,0,1,1,1,9,2,2,2,2,61,0,3,7,6,N,501,2174.61846897,68425.752368
25-02800,1,1,0,1,1,1,N,2,2,2,2,74,0,2,5,3,N,501,2175.985351032,2977.7714281599992
