SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,2,2,9,9,0,48-02102,9,7333
2,4,1,1,0,6,0,48-02102,9,2064
2,1,1,1,1,12,0,48-02515,10,3249
2,1,1,1,N,6,0,48-02510,15,5581
2,N,1,1,N,5,0,48-02101,9,5372
2,1,1,1,7,9,0,48-02510,N,7287
2,6,1,2,1,4,0,48-02101,11,3834
1,1,1,1,6,10,0,48-02102,6,3833
1,1,1,1,1,7,0,48-02102,9,1928
1,N,1,2,9,9,0,48-02101,9,8414
2,1,1,1,0,7,0,48-02102,N,8418
1,1,1,1,1,4,0,48-02507,6,5489
1,6,1,1,9,3,0,48-02510,N,5971
2,1,1,2,1,8,0,48-02516,15,7380
1,1,1,1,9,9,0,48-02510,14,517
1,6,1,1,0,4,0,48-02101,14,1794
2,1,1,1,3,5,2,48-02507,11,1968
2,1,1,1,6,3,0,48-02516,10,7131
2,1,1,1,3,7,0,48-02516,14,6918
2,N,1,2,N,9,0,48-02510,9,9034
1,N,1,1,N,3,0,48-02510,N,8627
2,1,1,1,4,8,0,48-02102,10,7304
1,6,1,1,5,9,0,48-02516,14,5687
2,1,1,1,7,4,0,48-02510,3,5473
1,1,1,1,3,9,0,48-02516,9,2409
1,1,1,1,7,9,1,48-02102,4,6460
2,1,6,1,0,4,0,48-02516,6,7425
2,1,1,1,4,7,0,48-02101,N,5381
2,N,2,1,9,3,0,48-02515,N,8693
1,1,1,1,6,9,0,48-02507,10,565
2,1,1,1,0,7,0,48-02510,11,7225
2,6,1,1,0,6,0,48-02516,9,3487
1,1,2,2,4,4,0,48-02516,N,8493
1,1,1,1,8,1,0,48-02516,6,7466
2,1,1,1,6,9,0,48-02101,11,5575
2,4,1,1,N,6,0,48-02510,8,2054
2,1,8,1,6,7,1,48-02516,11,2216
1,1,1,1,4,9,0,48-02510,3,4383
2,1,1,1,0,3,0,48-02101,6,1799
2,1,1,1,6,5,0,48-02515,2,1846
1,1,1,1,8,4,0,48-02102,11,2014
2,6,1,1,4,5,0,48-02516,N,827
1,N,1,2,N,5,0,48-02515,N,8560
1,1,1,1,3,8,0,48-02510,10,928
2,1,1,1,0,9,0,48-02516,8,5325
2,6,1,2,1,9,0,48-02515,6,4464
1,6,1,2,4,4,0,48-02101,N,5560
2,1,1,1,8,9,0,48-02516,4,710
1,4,1,1,7,7,0,48-02516,9,7379
2,1,1,1,8,9,0,48-02101,N,3702
2,1,1,1,2,9,0,48-02101,10,1868
1,1,1,1,5,6,0,48-02515,11,713
2,N,1,1,N,1,0,48-02510,9,8341
1,1,1,1,1,9,0,48-02510,9,652
1,1,1,1,0,6,1,48-02507,10,2229
2,N,1,1,N,3,0,48-02101,N,8467
1,1,1,1,6,5,0,48-02507,N,3241
2,1,1,1,3,6,0,48-02516,8,2910
2,4,1,1,6,3,0,48-02101,8,4677
1,6,1,1,8,5,0,48-02102,14,3062
2,6,1,2,6,7,0,48-02102,9,3283
1,1,1,1,7,6,0,48-02101,6,3775
1,1,1,1,4,3,0,48-02507,N,7345
2,1,1,2,4,5,0,48-02101,N,7340
1,1,1,1,4,9,0,48-02507,10,1541
2,1,1,1,0,5,1,48-02101,14,5668
1,6,2,2,7,9,0,48-02507,15,1890
2,1,1,1,3,3,0,48-02507,9,6439
2,1,1,1,6,7,0,48-02507,8,3565
2,4,1,1,4,7,0,48-02102,N,2026
1,3,1,1,7,9,0,48-02507,4,3947
2,6,1,1,0,6,0,48-02510,8,1853
2,6,1,1,N,3,0,48-02510,6,4398
2,4,1,1,7,9,0,48-02102,9,5565
1,N,1,1,N,1,0,48-02102,6,8675
2,1,1,1,8,7,0,48-02516,N,650
2,4,1,1,8,9,0,48-02507,11,5482
1,1,1,1,8,1,0,48-02101,6,2992
2,3,1,2,7,9,0,48-02102,10,1727
2,1,1,1,8,9,0,48-02515,11,7072
2,4,1,1,8,4,4,48-02515,6,5781
2,6,1,1,6,6,0,48-02102,9,3111
2,N,1,1,N,3,0,48-02101,N,8705
2,1,1,1,1,6,0,48-02510,10,2003
2,1,1,1,8,5,0,48-02510,5,4007
2,6,1,1,1,3,0,48-02102,6,5696
1,1,1,1,8,5,0,48-02516,6,6432
2,1,1,1,5,5,1,48-02516,9,1797
2,4,9,1,5,1,0,48-02515,11,3377
2,1,1,1,8,7,0,48-02102,11,4008
1,1,2,2,7,9,0,48-02102,11,5053
2,6,1,1,0,3,0,48-02510,N,1714
2,N,1,2,6,4,1,48-02516,N,7659
1,1,1,1,6,7,0,48-02516,N,4038
1,1,1,1,6,7,0,48-02507,9,2032
1,1,1,1,6,10,0,48-02507,9,7189
1,6,1,2,1,1,0,48-02102,9,3912
1,1,1,1,8,7,0,48-02101,5,3829
2,3,1,1,4,9,0,48-02101,N,3581
2,N,1,2,N,2,0,48-02102,N,7400
1,1,1,1,5,4,0,48-02102,10,1719
2,1,1,1,0,5,1,48-02102,9,6195
2,1,1,1,8,9,0,48-02102,11,5438
1,4,2,1,7,10,0,48-02515,9,7316
1,1,1,1,7,6,0,48-02101,6,7568
2,1,1,1,5,10,0,48-02507,N,3740
2,1,1,1,6,8,0,48-02101,N,5650
1,1,1,1,8,7,0,48-02507,11,1771
2,1,1,1,8,1,0,48-02101,11,5888
1,1,1,1,7,7,0,48-02515,5,3564
2,1,1,1,4,3,0,48-02516,5,3929
1,6,1,1,1,3,0,48-02516,8,1883
1,4,1,2,9,9,0,48-02102,6,739
1,N,1,1,N,3,0,48-02507,14,7219
2,4,1,1,3,7,0,48-02101,10,1825
2,1,1,1,6,5,1,48-02515,11,3186
2,1,1,1,6,9,0,48-02102,15,5692
2,3,1,1,1,5,0,48-02516,14,841
1,1,1,1,N,9,0,48-02101,9,8814
2,1,1,1,8,5,0,48-02515,N,7192
2,1,1,1,1,7,0,48-02102,6,5449
1,6,1,1,0,1,0,48-02510,N,1900
2,6,1,1,1,4,0,48-02101,14,4661
2,6,1,1,8,9,0,48-02507,14,5411
2,1,1,1,3,9,0,48-02101,9,7494
2,1,1,1,1,9,0,48-02515,N,5424
2,1,1,1,3,6,0,48-02510,6,1695
1,6,1,1,7,5,0,48-02510,15,6228
2,6,1,1,7,6,0,48-02507,9,7293
2,6,1,2,5,9,0,48-02515,9,1972
1,1,1,1,4,4,0,48-02101,14,7500
2,1,1,1,1,6,0,48-02510,14,572
1,1,1,1,4,9,0,48-02516,N,4033
2,N,1,1,0,9,0,48-02101,9,8738
2,3,2,1,0,6,0,48-02101,10,5547
2,3,1,1,2,3,0,48-02515,9,428
2,1,1,1,1,12,0,48-02101,3,8843
2,1,1,2,5,6,0,48-02102,6,853
1,6,1,2,0,4,0,48-02510,9,7358
2,1,1,1,8,5,1,48-02510,9,6844
2,N,1,1,N,3,0,48-02102,N,8642
1,1,1,1,1,9,0,48-02516,9,5198
2,6,1,1,0,2,0,48-02101,9,6568
2,N,1,1,N,3,1,48-02510,9,7717
2,6,1,1,N,9,1,48-02101,10,770
1,N,1,1,N,4,0,48-02515,N,7585
1,1,1,1,9,6,0,48-02102,9,2247
1,1,1,1,3,6,0,48-02510,14,702
1,N,1,1,N,9,0,48-02510,N,8664
1,1,1,1,8,1,0,48-02507,11,5091
2,6,1,1,0,7,0,48-02515,6,496
2,4,1,1,3,1,0,48-02515,N,2048
2,1,1,1,7,6,0,48-02101,5,3732
1,1,1,2,7,7,0,48-02516,6,6105
1,6,1,1,3,10,0,48-02516,10,4521
1,1,1,1,4,9,0,48-02510,9,5563
1,1,1,1,8,9,0,48-02507,9,7128
2,6,1,1,N,3,1,48-02102,11,6658
2,1,2,1,3,7,0,48-02510,9,5561
2,N,1,1,N,3,0,48-02101,9,8425
2,N,1,2,N,3,1,48-02515,N,7894
1,N,1,1,N,3,1,48-02516,N,8643
1,N,1,1,N,3,1,48-02507,9,8187
1,N,1,1,N,5,0,48-02101,5,3879
1,1,1,1,8,9,0,48-02101,3,2431
2,1,1,1,5,1,1,48-02515,6,4642
1,N,1,1,N,9,0,48-02102,9,7431
2,6,1,1,7,5,0,48-02101,6,2042
2,1,1,1,0,4,0,48-02102,N,2371
1,N,1,2,7,4,0,48-02507,9,5425
2,1,1,1,5,3,0,48-02101,N,5732
2,1,1,1,4,8,0,48-02516,14,1462
1,4,1,1,7,7,0,48-02516,15,5025
1,1,1,1,N,1,0,48-02101,N,4994
1,N,1,1,N,7,0,48-02516,N,8514
2,1,1,1,7,6,0,48-02101,6,4377
1,1,1,2,8,3,0,48-02510,6,2082
2,4,1,2,6,3,4,48-02507,15,7197
2,4,1,1,7,9,0,48-02510,11,2202
2,N,1,1,N,3,0,48-02515,N,674
2,N,1,1,N,9,4,48-02101,8,8577
2,6,1,1,N,8,0,48-02507,N,3963
1,1,1,1,3,6,0,48-02101,6,2229
1,6,1,2,9,9,0,48-02101,N,7345
1,6,1,1,9,1,0,48-02101,N,6735
2,1,1,1,4,4,0,48-02101,N,2062
1,1,1,1,8,5,0,48-02101,9,901
1,1,1,1,2,9,0,48-02102,6,495
2,1,1,2,6,3,0,48-02510,6,3693
1,6,1,1,1,5,0,48-02102,3,771
2,3,1,1,3,5,0,48-02102,14,1855
1,6,1,1,5,7,0,48-02507,10,7584
1,6,1,1,3,8,0,48-02507,14,1771
2,6,1,1,1,7,0,48-02102,N,4727
1,1,1,1,9,9,0,48-02516,11,1990
2,6,1,1,0,9,1,48-02516,10,3035
1,4,1,1,5,9,0,48-02102,N,2223
2,1,1,1,8,9,0,48-02101,9,1792
1,1,1,1,0,6,0,48-02510,N,3236
2,1,1,1,0,6,0,48-02101,10,713
2,1,1,1,6,10,0,48-02510,14,1847
2,1,6,1,5,4,0,48-02510,9,2720
2,1,1,1,8,9,0,48-02516,3,7415
2,6,1,2,4,9,0,48-02101,6,7232
1,6,1,2,9,1,0,48-02510,10,5750
2,3,1,1,N,2,0,48-02516,N,8518
1,6,9,1,7,9,0,48-02516,11,5735
2,6,1,2,3,10,0,48-02507,15,7571
2,1,1,1,9,9,0,48-02102,9,8663
2,3,1,2,3,10,0,48-02101,9,686
2,1,1,2,1,5,0,48-02515,5,4385
2,6,1,1,3,9,0,48-02510,9,2185
1,N,1,1,N,3,1,48-02516,9,8449
2,1,1,1,7,1,0,48-02510,5,2340
2,3,1,1,N,3,1,48-02102,10,7211
2,6,2,1,5,5,0,48-02507,8,7233
1,1,1,1,0,3,0,48-02510,6,1863
2,3,1,1,3,1,0,48-02101,6,6288
1,1,1,1,9,7,1,48-02516,14,716
1,1,1,1,6,5,0,48-02102,9,3078
2,1,1,1,8,9,0,48-02102,6,1423
1,N,1,2,9,4,0,48-02515,N,8696
2,1,1,1,0,9,0,48-02101,6,5735
2,1,2,1,0,3,0,48-02515,6,3116
1,1,1,1,6,10,0,48-02510,10,5489
1,1,1,1,N,3,0,48-02516,9,5458
2,1,1,1,0,10,0,48-02102,10,4676
1,4,2,1,6,4,0,48-02510,6,1872
2,1,1,1,5,9,0,48-02102,N,5364
2,3,1,1,0,5,0,48-02102,17,3671
2,6,1,1,0,3,0,48-02102,9,6249
1,1,1,1,7,9,0,48-02102,10,903
1,1,1,1,1,9,0,48-02515,14,1734
1,1,1,1,5,10,0,48-02507,8,3073
2,6,1,1,5,7,0,48-02101,N,3515
2,4,1,1,4,9,0,48-02507,10,2044
2,N,1,2,5,3,0,48-02515,N,875
2,1,1,2,7,7,0,48-02102,10,756
1,1,1,1,2,8,0,48-02516,10,587
2,1,1,1,8,2,0,48-02515,N,1899
2,N,1,1,9,3,0,48-02102,N,8472
1,6,1,1,0,7,0,48-02101,N,6991
2,N,1,1,N,1,0,48-02101,14,8335
2,1,1,1,8,5,0,48-02102,11,7242
1,4,1,1,8,10,0,48-02516,9,5559
2,1,1,1,0,5,0,48-02102,9,6272
2,1,1,2,7,8,0,48-02101,6,4989
2,6,1,1,N,9,1,48-02516,9,6450
1,1,1,1,1,5,0,48-02101,11,7441
1,1,2,1,7,5,0,48-02515,14,6941
2,6,1,1,4,5,0,48-02515,6,4041
1,1,1,1,9,5,0,48-02507,8,2146
2,1,1,1,3,9,0,48-02101,5,3715
1,6,1,1,9,9,0,48-02515,9,3603
2,1,1,1,4,7,0,48-02510,N,4478
2,1,1,1,1,9,0,48-02510,9,4168
1,1,1,1,7,9,0,48-02101,4,5796
2,4,1,1,6,9,0,48-02101,N,3710
2,N,1,2,3,7,0,48-02515,9,5448
2,1,2,1,1,6,0,48-02510,11,5292
1,1,1,2,7,5,0,48-02510,11,1794
2,6,1,1,9,3,0,48-02510,N,459
2,N,1,1,9,8,1,48-02101,N,808
1,1,1,2,3,6,0,48-02101,N,648
1,6,1,2,4,3,0,48-02101,14,2040
1,1,1,1,7,4,0,48-02102,4,6988
1,4,1,1,N,5,0,48-02102,6,3384
2,1,1,1,7,9,0,48-02510,10,7284
2,4,1,1,7,5,0,48-02516,10,1786
1,1,1,1,7,5,0,48-02101,5,920
2,1,1,1,6,8,0,48-02101,11,3850
2,N,2,2,N,4,0,48-02102,9,8204
2,3,1,1,8,6,0,48-02516,11,4593
1,1,1,2,3,3,0,48-02510,10,4785
2,4,6,1,7,9,0,48-02510,15,5381
2,6,1,2,0,4,0,48-02516,9,8631
1,1,1,2,9,3,0,48-02516,15,7572
2,1,1,2,5,4,0,48-02507,6,4766
1,N,2,2,N,7,0,48-02102,5,7231
2,4,1,1,6,9,0,48-02102,N,5419
2,1,1,1,7,10,0,48-02507,15,3378
2,1,1,1,6,7,0,48-02515,N,6153
2,1,1,1,8,9,0,48-02102,11,5403
2,1,1,1,4,5,0,48-02102,9,3606
1,N,1,1,9,1,0,48-02101,N,7427
1,1,1,1,8,10,0,48-02515,6,7146
1,1,1,1,3,8,0,48-02510,9,1382
2,1,8,1,6,8,0,48-02515,4,5684
1,1,1,2,7,9,0,48-02102,9,704
2,6,1,1,6,3,0,48-02102,9,7089
1,1,1,1,9,9,0,48-02510,3,817
1,1,1,1,4,7,0,48-02102,4,7527
2,6,1,2,1,5,0,48-02510,14,552
1,1,1,2,7,10,2,48-02516,15,7109
2,1,6,1,0,9,0,48-02510,6,5231
1,1,1,1,3,10,0,48-02507,11,5880
1,1,2,1,4,9,0,48-02102,10,6096
2,1,1,1,0,7,0,48-02101,N,4150
2,N,2,1,7,9,0,48-02101,9,6964
2,1,1,1,4,7,0,48-02515,3,2747
2,1,1,1,5,9,0,48-02102,11,7232
2,1,1,1,0,9,0,48-02510,9,5101
2,4,2,1,1,7,0,48-02507,6,785
2,1,1,1,0,1,0,48-02507,11,801
1,1,2,2,3,12,0,48-02102,N,7400
1,6,1,1,7,9,0,48-02515,14,5802
2,1,1,2,5,6,0,48-02507,N,643
2,1,1,1,4,7,0,48-02516,8,3616
2,6,1,1,6,3,0,48-02101,3,954
2,1,1,1,8,7,0,48-02101,10,1797
1,1,1,1,8,5,0,48-02510,4,2806
1,6,1,2,4,9,0,48-02515,N,1609
1,1,1,1,2,1,0,48-02101,6,7330
1,1,1,1,4,5,0,48-02101,11,7169
2,4,1,1,1,4,0,48-02101,3,631
1,4,1,0,9,3,0,48-02515,10,8614
2,1,1,1,4,10,0,48-02510,14,3945
1,1,1,1,8,10,0,48-02101,N,5724
1,6,1,1,3,7,1,48-02510,9,7290
1,1,1,2,0,9,4,48-02516,15,685
2,N,1,1,0,5,0,48-02507,9,686
2,6,8,1,1,3,1,48-02515,9,322
1,4,1,1,5,7,0,48-02510,9,7211
1,N,1,1,N,3,0,48-02516,9,8581
2,1,1,2,4,9,0,48-02507,9,3690
1,1,1,1,3,10,0,48-02515,N,886
2,3,2,1,4,9,0,48-02516,6,3903
1,1,1,2,9,8,0,48-02101,6,7398
1,4,1,1,7,8,0,48-02515,3,7258
2,1,1,1,7,9,0,48-02101,11,918
1,6,9,1,7,7,0,48-02507,4,2027
2,3,1,1,N,4,0,48-02102,N,3816
1,1,1,1,9,5,0,48-02510,N,7173
2,1,1,1,2,5,0,48-02516,N,2000
2,1,1,1,6,7,0,48-02510,10,3614
1,1,1,1,6,9,0,48-02507,2,5615
2,6,1,1,0,4,0,48-02510,3,5257
2,1,1,1,1,5,0,48-02515,6,6222
2,1,1,1,9,5,0,48-02507,8,1703
1,1,1,1,7,10,0,48-02101,11,7304
1,N,1,1,3,3,0,48-02101,9,8414
2,1,1,1,9,10,0,48-02516,N,7496
1,1,1,1,8,6,0,48-02101,N,3960
2,1,1,1,8,6,0,48-02101,9,739
1,1,1,1,5,4,0,48-02507,14,7114
1,1,2,1,N,5,0,48-02510,5,1746
2,1,1,2,0,7,1,48-02516,9,7093
2,3,1,1,N,4,1,48-02516,6,4468
1,6,1,1,4,7,1,48-02507,14,1818
1,6,2,1,7,9,0,48-02510,N,596
1,N,1,1,9,3,1,48-02515,9,8608
2,N,2,1,N,10,0,48-02101,N,8658
2,3,1,0,5,9,0,48-02515,9,7172
2,1,2,2,4,9,0,48-02516,5,6830
1,1,2,1,0,9,2,48-02101,2,3898
2,6,1,2,4,7,1,48-02510,N,1911
1,1,1,1,6,6,0,48-02102,N,6315
2,4,2,1,0,10,0,48-02101,6,1931
2,1,1,1,4,8,0,48-02507,10,4855
1,6,1,1,4,8,0,48-02516,6,7331
1,1,1,1,0,8,0,48-02102,9,589
2,6,1,1,0,7,0,48-02102,N,7511
2,N,1,1,N,3,0,48-02516,N,3924
2,1,1,1,1,9,0,48-02516,10,7214
1,1,1,2,9,7,4,48-02510,5,7588
1,1,1,1,5,5,0,48-02515,9,1776
1,1,1,2,0,3,0,48-02102,15,616
2,1,1,1,1,5,0,48-02507,N,607
1,1,1,2,8,9,1,48-02510,11,831
1,N,1,2,N,9,0,48-02510,9,8711
1,1,1,1,4,9,0,48-02101,4,6210
2,1,1,1,1,7,0,48-02510,14,3213
2,4,1,1,9,4,0,48-02510,N,4600
1,6,1,2,8,3,0,48-02515,14,669
2,1,1,1,4,7,0,48-02101,14,7258
2,N,1,1,N,3,1,48-02516,9,6675
1,N,1,1,N,3,0,48-02101,N,5843
2,6,1,2,1,8,0,48-02507,14,1959
2,N,1,1,N,3,1,48-02101,9,8915
1,1,1,2,7,5,0,48-02515,15,2608
2,1,1,1,4,9,0,48-02510,N,7392
2,1,1,1,6,4,0,48-02102,9,5456
1,1,1,1,6,5,0,48-02516,14,1849
2,N,1,1,9,9,0,48-02101,9,7309
1,6,1,2,N,4,0,48-02516,N,8701
2,6,1,1,0,3,0,48-02507,14,6067
1,1,1,1,1,4,0,48-02507,4,3154
2,4,1,1,7,9,0,48-02507,10,1856
2,N,1,1,0,4,1,48-02101,9,3874
2,1,1,2,1,7,0,48-02102,N,1782
1,3,1,2,6,7,0,48-02510,11,637
1,1,1,1,8,4,0,48-02515,N,701
2,4,1,1,8,7,0,48-02101,10,1699
2,1,1,2,0,5,0,48-02515,N,4542
1,1,1,1,7,3,0,48-02510,6,625
1,1,1,1,4,10,0,48-02515,6,509
1,6,1,1,5,4,0,48-02516,9,8671
1,1,1,1,1,2,0,48-02507,N,4582
2,1,1,1,5,7,0,48-02101,14,7376
2,1,1,1,7,10,0,48-02101,4,4772
2,N,1,1,N,3,0,48-02507,N,7839
2,1,1,1,9,5,0,48-02516,N,7244
2,1,6,1,0,4,0,48-02510,6,7259
2,1,1,1,1,7,0,48-02507,11,3746
2,4,1,1,6,7,0,48-02510,N,1894
1,1,1,1,7,5,0,48-02101,15,4603
1,4,1,1,7,7,0,48-02516,N,4073
1,1,1,1,6,8,0,48-02101,N,7260
2,1,1,1,4,7,1,48-02510,9,2910
1,1,1,1,1,8,0,48-02516,10,7564
2,N,1,2,5,3,0,48-02516,8,8587
2,6,1,1,1,4,0,48-02507,N,7247
2,N,1,1,N,12,1,48-02102,N,8847
2,1,6,1,0,10,0,48-02510,N,6214
1,1,1,1,3,7,0,48-02102,14,797
1,6,2,2,N,3,0,48-02510,N,8678
1,1,1,1,1,7,1,48-02101,10,2171
2,1,1,2,6,5,0,48-02510,3,3063
1,6,1,1,3,12,0,48-02516,N,5501
1,6,1,1,6,7,0,48-02510,14,2100
1,6,1,1,1,5,0,48-02510,10,1966
2,1,1,1,0,7,0,48-02101,9,5871
2,3,9,1,5,4,0,48-02510,6,579
1,4,1,1,6,8,0,48-02507,11,5493
2,6,1,1,5,6,0,48-02515,10,1980
2,1,1,1,3,9,0,48-02515,N,5564
2,1,2,1,N,12,1,48-02102,9,8604
1,4,1,2,7,7,0,48-02101,5,5653
2,1,1,1,2,5,0,48-02516,8,7422
1,6,1,1,0,4,0,48-02515,4,522
1,1,1,1,9,8,0,48-02507,14,5239
1,1,1,2,5,5,0,48-02102,N,417
1,1,1,1,6,4,0,48-02507,14,2051
2,1,1,1,1,5,0,48-02101,10,7408
1,1,1,1,4,7,0,48-02507,14,682
2,1,1,1,N,3,0,48-02101,6,1957
2,N,1,2,8,5,0,48-02102,8,4504
1,1,1,1,0,7,0,48-02516,14,4299
1,6,1,1,2,9,0,48-02102,5,827
1,1,1,1,6,6,0,48-02101,10,7308
2,4,2,0,6,7,0,48-02510,14,7329
2,1,1,1,6,5,0,48-02101,11,2022
1,1,1,1,3,4,0,48-02102,N,4629
2,4,1,2,4,9,0,48-02516,2,4908
1,6,1,2,4,7,0,48-02101,2,2822
2,1,1,2,0,6,0,48-02510,N,6328
1,N,1,2,N,3,0,48-02510,N,8782
1,1,1,1,8,6,0,48-02101,N,5511
2,1,1,1,9,6,0,48-02515,4,4540
1,1,2,1,3,4,0,48-02507,14,6934
2,4,1,1,7,7,0,48-02510,11,2607
1,6,1,1,1,9,1,48-02101,9,4193
1,6,1,1,9,3,1,48-02101,9,4289
1,1,1,1,1,5,0,48-02101,5,3360
1,1,6,1,9,1,0,48-02101,11,5306
2,1,1,1,N,9,0,48-02510,9,6487
2,4,1,1,6,4,1,48-02515,9,1588
2,6,1,1,1,9,0,48-02101,9,1744
2,N,1,1,3,5,1,48-02507,N,8809
2,6,1,1,7,9,1,48-02515,6,508
1,6,2,2,1,9,0,48-02101,9,354
2,1,1,1,7,6,0,48-02101,N,5406
1,6,1,1,9,4,0,48-02102,5,5157
1,6,1,1,1,8,0,48-02510,14,653
2,1,1,1,0,7,1,48-02507,9,1692
2,3,6,1,9,8,0,48-02515,N,7557
1,N,2,1,N,3,0,48-02101,N,8727
1,2,1,1,4,5,0,48-02102,N,2472
1,1,1,1,9,8,0,48-02515,9,2010
2,6,1,1,5,7,0,48-02510,N,1985
2,1,1,1,4,9,0,48-02510,8,2014
2,6,1,1,6,7,0,48-02101,11,2025
2,6,1,2,0,4,0,48-02101,17,1365
2,N,1,1,N,3,1,48-02507,N,8652
1,6,1,2,2,7,0,48-02516,14,5570
1,1,1,2,1,5,4,48-02102,3,2201
1,1,1,1,4,9,0,48-02102,11,5312
1,1,1,1,6,5,0,48-02507,11,5447
2,6,1,1,1,4,0,48-02102,9,748
2,3,1,1,1,5,0,48-02102,9,2711
2,6,1,2,7,4,0,48-02507,8,1732
2,1,1,1,4,9,0,48-02101,11,3311
1,6,1,2,0,9,1,48-02101,9,7344
2,1,1,1,9,9,0,48-02515,6,1702
2,N,6,1,N,3,0,48-02507,N,7777
2,1,1,1,0,9,0,48-02510,10,2032
1,4,1,2,7,9,1,48-02507,5,6119
1,1,1,1,5,12,0,48-02507,9,7352
1,6,1,0,8,9,0,48-02516,N,584
2,N,1,1,N,9,0,48-02102,N,8685
2,1,1,1,0,9,0,48-02516,9,684
1,1,1,1,8,9,0,48-02515,8,6589
2,4,1,2,5,5,0,48-02515,N,644
1,4,9,1,7,4,1,48-02516,9,3461
1,1,1,2,8,1,0,48-02510,5,3376
2,1,1,1,8,7,0,48-02507,6,6328
1,1,1,1,3,3,0,48-02515,6,3970
2,1,1,1,5,9,0,48-02101,10,5409
2,1,1,2,N,9,0,48-02507,10,7609
1,1,1,1,7,9,0,48-02510,6,5536
2,3,1,1,8,3,0,48-02510,9,2932
2,N,1,1,N,9,0,48-02515,N,7636
2,1,1,1,N,9,0,48-02101,9,5238
1,N,1,2,N,3,1,48-02102,9,8758
2,N,1,1,N,4,0,48-02510,9,8557
1,1,1,1,0,4,0,48-02516,3,5567
2,6,1,1,8,3,0,48-02102,5,882
2,1,1,1,1,5,0,48-02101,6,2049
2,N,1,2,0,3,0,48-02516,N,8508
1,N,1,2,7,3,0,48-02510,N,5556
1,6,1,0,1,5,0,48-02101,N,420
2,N,2,2,9,3,2,48-02507,N,8802
1,1,9,1,9,9,0,48-02102,N,2454
2,1,1,1,9,7,0,48-02507,9,3759
1,1,1,1,8,1,0,48-02515,14,6959
2,3,1,1,1,4,0,48-02507,9,7527
2,1,1,1,0,6,4,48-02516,N,811
2,4,1,1,N,7,1,48-02516,9,8627
2,6,6,1,1,4,0,48-02510,14,1644
2,3,1,1,5,9,0,48-02102,N,7000
1,N,1,1,N,3,0,48-02101,9,8547
2,1,1,1,8,5,0,48-02102,11,4874
1,N,1,1,8,5,0,48-02516,11,4316
2,1,1,1,4,7,0,48-02515,14,4884
2,N,1,1,N,10,0,48-02102,N,8621
2,N,1,1,9,5,0,48-02101,11,7699
1,1,1,1,6,5,0,48-02515,9,5776
2,6,1,1,5,9,0,48-02515,11,2978
2,1,1,2,6,6,0,48-02510,4,523
1,1,1,1,7,6,1,48-02507,1,7282
1,N,1,1,6,3,0,48-02516,3,5370
1,1,1,1,6,7,0,48-02510,8,5409
1,1,1,1,4,8,0,48-02102,N,5901
2,1,1,1,5,9,0,48-02510,9,2107
1,1,1,1,8,10,0,48-02102,6,441
1,4,1,1,3,5,1,48-02102,10,1826
2,1,1,1,6,9,1,48-02101,8,4475
1,3,2,1,3,9,0,48-02101,9,7458
2,1,1,1,3,8,0,48-02516,N,1571
1,N,1,1,N,3,0,48-02516,3,8559
1,1,1,1,8,7,0,48-02515,15,4988
2,1,1,1,7,7,0,48-02102,11,7122
1,N,1,1,8,3,0,48-02507,6,7245
2,1,1,1,1,5,0,48-02516,10,5857
1,1,1,1,1,6,0,48-02101,9,5392
1,1,2,1,N,1,0,48-02510,N,8779
2,3,1,1,8,7,0,48-02101,N,3299
2,6,1,1,1,7,0,48-02510,4,7256
2,1,1,1,8,7,1,48-02507,9,5471
2,1,1,1,N,7,0,48-02102,9,5657
1,1,1,1,3,5,0,48-02101,10,7635
1,6,2,1,0,9,0,48-02102,4,1628
1,6,1,2,5,2,0,48-02102,2,2007
1,1,1,1,8,4,0,48-02101,6,1737
1,1,1,1,1,5,0,48-02101,9,2905
2,1,1,1,1,5,0,48-02102,9,5283
2,1,1,2,6,9,0,48-02102,N,5331
1,1,1,2,4,12,0,48-02101,N,5583
1,1,1,1,2,5,0,48-02101,N,717
1,6,1,1,7,8,1,48-02101,11,1941
2,6,1,1,5,5,0,48-02515,6,1559
1,2,1,0,6,7,0,48-02515,10,527
2,N,1,1,N,4,0,48-02510,6,7323
1,6,1,2,8,1,0,48-02516,9,4367
1,1,1,1,6,6,0,48-02510,3,7261
2,6,1,1,6,6,1,48-02101,10,2015
1,1,1,1,0,6,0,48-02507,10,7414
2,N,1,2,N,3,0,48-02515,9,8664
1,N,1,1,N,3,1,48-02515,9,8900
1,1,1,1,4,7,0,48-02101,9,5664
2,1,1,2,0,5,0,48-02507,N,3773
2,6,2,1,3,4,0,48-02516,N,2206
2,1,1,1,5,8,0,48-02515,6,6507
2,1,1,1,1,9,0,48-02516,N,3873
2,1,9,1,7,7,0,48-02101,11,3107
1,6,1,1,6,5,0,48-02510,14,8766
1,4,1,1,6,8,0,48-02507,11,7343
2,5,1,1,1,9,0,48-02101,14,8560
2,N,1,1,N,3,0,48-02102,N,8534
1,6,1,2,7,1,0,48-02510,6,2801
1,1,1,1,7,12,0,48-02102,10,5291
1,4,1,1,4,10,0,48-02515,N,2473
2,2,2,1,0,5,0,48-02507,N,723
1,6,2,1,0,7,0,48-02101,N,3107
