PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
25-01000,2,6,0,1,1,1,N,1,2,2,2,17,0,2,5,3,N,501,24312.2666944,2447.1
25-00503,1,2,0,1,1,1,11,2,2,2,2,16,4,5,12,4,N,501,93039.0181376,2872.7
25-00703,2,1,0,1,1,1,10,2,2,2,2,63,1,3,11,5,N,501,54576.869462400005,2195.3
25-00503,1,1,0,6,1,1,2,2,2,2,2,51,1,3,5,9,N,501,6008.531435199999,2872.7
25-01000,2,1,0,1,1,1,16,2,2,2,2,73,2,4,10,1,N,501,98169.04278399999,2447.1
25-01000,1,N,0,1,1,1,N,2,2,2,2,9,3,4,3,N,N,501,N,2447.1
25-00703,2,1,0,1,1,1,N,2,2,2,2,58,2,5,4,0,N,7,18957.8820864,2195.3
25-00703,1,N,0,1,1,1,N,N,N,2,2,4,1,3,2,N,N,501,N,2195.3
25-01300,2,6,0,1,1,1,12,2,2,2,2,27,0,2,5,0,N,501,30004.142584,1457.2
25-00703,2,1,0,1,1,1,15,2,2,2,2,75,0,2,5,4,N,207,18596.733811199996,2195.3
25-02800,1,3,0,1,1,1,12,2,2,2,2,64,0,N,12,9,N,501,181273.675552,3683.8999999999996
25-01000,2,N,0,1,1,1,N,2,2,2,2,5,1,3,3,N,N,257,N,2447.1
25-02800,2,1,0,1,1,1,10,2,2,2,2,52,0,2,12,9,N,501,148928.223488,3683.8999999999996
25-01300,2,1,0,1,1,2,N,2,1,2,2,44,0,2,9,2,N,43,29405.007456,1457.2
25-02800,1,6,0,1,1,2,3,2,2,2,2,35,0,N,10,8,N,15,84514.5856224,3683.8999999999996
25-01300,1,1,0,6,1,1,12,2,2,2,2,48,2,4,9,8,N,501,94318.20470399999,1457.2
25-01000,2,1,0,1,1,2,3,2,2,2,2,35,0,2,7,5,N,501,1370.4245087999998,2447.1
25-01300,1,1,0,6,1,1,4,2,2,2,2,47,0,3,5,6,N,501,39994.6278288,1457.2
25-02800,1,6,0,1,1,1,N,2,2,2,2,61,1,4,5,1,N,501,30043.8216368,3683.8999999999996
25-01300,2,6,0,1,1,1,16,2,2,2,2,33,0,N,9,8,N,501,103395.555024,1457.2
25-01300,1,1,0,1,1,1,16,2,2,2,2,54,0,3,10,8,N,501,104171.7563104,1457.2
25-01300,2,1,0,1,1,1,12,2,2,2,2,42,0,2,10,7,N,501,65756.2111456,1457.2
25-00703,2,1,0,1,1,1,6,2,2,2,2,56,1,3,5,4,N,501,0.24510639999971318,2195.3
25-00503,2,6,0,6,3,0,13,2,2,2,2,19,N,N,7,0,N,7,15973.829739199999,2872.7
25-02800,1,1,0,1,1,1,0,2,2,2,2,86,3,5,5,1,N,385,36980.463644799995,3683.8999999999996
25-00503,1,1,0,1,1,1,9,2,2,2,2,72,2,6,9,4,N,469,27826.127512000003,2872.7
25-01000,1,6,0,1,1,1,16,2,2,2,2,34,1,3,9,6,N,466,52485.620023999996,2447.1
25-00503,2,6,0,6,3,0,11,2,2,2,2,19,N,N,9,0,N,141,6021.002456,2872.7
25-01300,1,N,0,6,1,1,N,2,2,2,2,5,2,4,3,N,N,501,N,1457.2
25-00703,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,N,2195.3
25-00703,2,1,0,1,1,2,12,2,2,2,2,20,0,2,7,3,N,197,9492.6181616,2195.3
25-02800,1,1,0,1,1,1,17,2,2,2,1,50,3,7,10,8,N,501,102633.50137600001,3683.8999999999996
25-01000,1,6,0,1,1,1,N,2,2,2,2,72,0,N,5,4,N,176,8762.7647216,2447.1
25-02800,2,6,0,1,1,1,N,2,2,2,2,23,0,3,9,2,N,501,8815.7773248,3683.8999999999996
25-01000,1,1,0,1,1,1,8,1,1,2,2,81,0,2,10,9,N,501,100086.361312,2447.1
25-02800,1,6,0,1,1,1,14,2,2,2,2,33,0,6,4,4,N,327,1.3423086399998283,3683.8999999999996
25-00703,2,1,0,1,1,1,6,2,2,2,2,23,0,3,9,4,N,280,61057.227929600005,2195.3
25-00703,2,6,0,1,1,1,6,2,2,2,2,24,0,N,9,0,N,501,33990.3722448,2195.3
25-02800,1,1,0,1,1,1,9,2,2,2,2,60,0,3,10,8,N,501,97061.398688,3683.8999999999996
25-00703,2,2,0,1,1,2,6,2,2,2,2,47,0,N,7,1,N,73,2809.3095744,2195.3
25-01300,1,N,0,6,1,1,N,2,2,2,2,9,0,2,3,N,N,416,N,1457.2
25-02800,2,3,0,1,1,1,N,2,2,2,2,72,0,5,5,6,N,501,43802.3582672,3683.8999999999996
25-01000,1,6,0,1,1,2,12,2,2,2,2,65,0,N,4,5,N,501,1687.3361840000007,2447.1
25-01000,1,1,0,1,1,1,6,2,2,2,2,59,0,5,8,6,N,501,51805.7004544,2447.1
25-00703,1,N,0,1,1,1,N,2,2,2,2,7,4,6,3,N,N,501,N,2195.3
25-01300,1,6,0,1,1,1,5,2,2,2,2,20,0,2,7,5,4,478,25149.1976,1457.2
25-01300,1,1,0,1,1,1,11,2,2,2,2,78,0,2,9,4,N,501,31845.1413712,1457.2
25-01300,2,N,0,1,1,1,N,2,2,2,2,8,2,4,3,N,N,501,N,1457.2
25-00503,1,1,0,1,1,1,N,2,2,2,2,75,0,2,8,6,N,501,50000.905035200005,2872.7
25-00503,1,4,0,1,1,1,10,2,2,2,2,56,0,4,12,9,N,501,342998.32540800003,2872.7
25-01300,1,6,0,1,1,1,N,2,2,2,2,69,0,N,5,8,N,501,79800.44556800001,1457.2
25-01000,1,2,1,6,3,0,4,1,2,1,2,52,N,N,5,8,4,212,348961.217248,2447.1
25-00703,1,4,0,1,1,1,N,2,2,2,2,81,0,2,7,3,N,100,14734.105584,2195.3
25-00703,2,1,0,1,1,1,16,2,2,2,2,55,0,2,11,9,N,501,88432.873248,2195.3
25-02800,1,1,0,1,1,2,3,1,2,2,2,36,1,4,9,3,N,15,29405.182384,3683.8999999999996
25-02800,2,6,0,1,1,1,12,2,2,2,2,25,0,N,7,3,N,68,20096.647219200004,3683.8999999999996
25-01000,2,1,0,1,1,1,9,1,2,2,2,30,2,4,10,9,N,501,130814.274344,2447.1
25-01300,1,6,0,1,2,0,10,2,2,1,1,47,N,N,4,4,N,369,0.07031295999968279,1457.2
25-00503,2,6,0,1,3,0,14,2,2,2,2,19,N,N,7,1,N,190,27129.628804800002,2872.7
25-00703,1,1,0,1,1,1,4,2,2,2,2,55,1,2,9,7,N,501,49948.290729600005,2195.3
25-00503,1,4,0,6,2,0,0,2,2,2,2,47,N,N,7,1,5,2,89817.038144,2872.7
25-00703,2,1,0,1,1,1,N,2,2,2,2,61,0,2,7,3,N,501,12070.3706256,2195.3
25-00503,1,1,0,1,1,1,4,2,2,2,2,45,4,5,9,9,N,501,255723.234192,2872.7
25-01300,2,6,0,1,1,1,11,2,2,2,2,24,0,3,9,7,N,501,51576.828696000004,1457.2
25-01000,1,1,0,1,1,1,N,2,2,2,2,37,2,4,7,7,N,350,75396.43132799999,2447.1
25-01000,2,1,0,1,1,2,7,2,2,2,2,68,0,2,7,4,N,300,19834.790768,2447.1
25-01300,2,6,0,2,1,1,7,2,2,2,2,16,3,7,4,0,3,443,70022.40768799999,1457.2
25-01300,1,6,0,1,1,1,4,2,2,2,2,20,2,4,5,1,N,355,-0.4159868799997639,1457.2
25-01000,1,1,0,1,1,1,10,2,2,2,2,45,3,5,4,9,N,501,25553.2960816,2447.1
25-01000,2,1,0,1,1,1,6,2,2,2,2,76,0,2,7,2,N,309,10631.309286400001,2447.1
25-00703,1,1,0,1,1,1,14,2,2,2,1,85,0,3,7,4,N,470,3438.9043768,2195.3
25-02800,2,1,0,1,1,1,N,2,2,2,2,86,0,4,5,4,N,501,8211.323040000001,3683.8999999999996
25-00703,1,6,0,2,1,1,10,2,2,2,2,17,2,4,3,5,N,377,381724.04752,2195.3
25-01300,2,2,0,2,3,0,0,1,2,2,2,76,N,N,7,0,N,177,0.26596320000044216,1457.2
25-00703,2,6,0,1,1,2,N,2,2,2,2,47,0,N,9,7,N,501,43214.4723552,2195.3
25-01300,1,5,0,6,1,2,14,2,2,2,2,16,0,2,5,2,N,433,3743.5892576000006,1457.2
25-01000,2,2,0,1,1,1,12,2,2,2,2,17,3,5,4,0,N,283,29901.193419199997,2447.1
25-02800,1,6,0,1,1,2,3,2,2,2,2,16,0,2,4,1,N,368,36972.7856512,3683.8999999999996
25-01000,1,1,0,1,1,1,11,2,2,2,2,71,0,3,9,8,N,501,112962.4561536,2447.1
25-02800,2,1,0,1,1,1,11,2,2,2,2,38,0,2,7,7,N,501,10376.6719792,3683.8999999999996
25-02800,1,6,0,1,1,1,3,2,2,2,2,52,0,N,5,6,N,348,54565.453391999996,3683.8999999999996
25-01300,2,N,0,6,1,1,N,2,2,2,2,11,2,4,2,N,N,501,N,1457.2
25-01300,1,4,0,1,1,2,9,2,2,2,2,44,1,N,9,9,N,501,106285.769264,1457.2
25-00703,1,6,0,1,1,2,8,2,2,2,2,32,0,N,9,6,N,74,42196.9350176,2195.3
25-00503,1,6,0,6,1,1,6,2,2,2,2,23,0,2,12,2,N,501,110644.880832,2872.7
25-01300,2,1,0,1,1,1,12,2,2,2,2,38,0,3,9,5,N,501,69033.546432,1457.2
25-00703,2,6,0,1,1,2,9,2,2,2,2,50,0,6,5,2,N,289,39492.432416,2195.3
25-01000,1,6,0,1,1,1,15,2,2,2,2,20,0,2,7,6,3,449,24285.672256,2447.1
25-00503,2,N,0,1,1,1,N,2,2,2,2,12,2,4,3,N,N,501,N,2872.7
25-01000,1,1,0,1,1,1,14,2,2,2,2,93,0,3,8,8,N,501,99354.27417599999,2447.1
25-02800,1,1,0,1,1,1,11,2,2,2,2,33,1,3,10,8,N,501,101367.41288,3683.8999999999996
25-02800,1,1,0,1,1,2,7,2,2,2,2,78,0,2,4,0,N,398,11681.4222544,3683.8999999999996
25-01300,2,3,0,1,1,1,4,2,2,1,2,94,0,7,5,3,N,70,11289.810940799998,1457.2
25-01300,2,1,0,1,1,1,10,2,2,2,2,58,0,4,9,4,N,501,8318.5767792,1457.2
25-00703,1,1,0,6,1,1,16,2,2,2,2,48,0,4,8,8,N,501,122765.534304,2195.3
25-00503,2,6,0,1,1,1,10,2,2,2,2,51,0,N,9,7,N,457,63662.30952960001,2872.7
25-00503,1,1,0,1,1,1,10,2,2,2,2,57,1,3,10,9,N,501,175588.677024,2872.7
25-01000,1,6,0,1,1,1,16,2,2,2,2,29,1,3,10,6,N,501,54578.088575999995,2447.1
25-01300,1,1,0,1,1,1,4,2,2,2,2,54,0,4,9,9,N,501,148482.38584,1457.2
25-00503,2,1,0,1,1,2,N,2,2,2,2,35,0,2,10,0,N,501,11059.7685104,2872.7
25-00703,2,N,0,1,3,0,N,2,2,2,2,6,N,N,5,N,N,N,N,2195.3
25-00703,2,1,0,1,1,1,10,2,2,2,2,42,2,4,11,9,N,501,219404.763568,2195.3
25-01300,2,5,0,6,1,1,N,2,1,2,2,81,0,2,10,2,N,300,29952.0180768,1457.2
25-00703,2,1,0,1,1,1,10,2,2,2,2,55,0,2,5,4,N,501,8746.251518399999,2195.3
25-00703,2,N,0,1,1,2,N,2,2,2,2,5,4,6,3,N,N,22,N,2195.3
25-01300,1,6,0,1,1,2,3,1,2,2,2,26,0,5,5,8,N,229,32153.056364800002,1457.2
25-01000,2,6,0,1,1,1,N,2,2,2,2,18,0,4,4,0,N,501,6145.726120000001,2447.1
25-01300,1,1,0,1,1,1,N,2,2,2,2,69,0,2,5,2,N,147,29415.8718304,1457.2
25-00503,2,1,0,1,1,1,12,2,2,2,2,72,0,2,10,8,N,501,100427.17488,2872.7
25-02800,2,4,0,1,1,2,10,2,2,2,2,31,0,2,5,9,N,501,0.42837711999982275,3683.8999999999996
25-00703,2,6,0,1,3,0,12,2,2,2,2,20,N,N,7,2,N,372,156.36565520000022,2195.3
25-00503,2,1,0,1,1,2,10,2,2,2,2,32,0,4,10,9,N,501,3742.50914448,2872.7
25-00703,2,3,0,1,1,2,N,2,2,2,2,94,0,N,9,4,N,420,10976.9091536,2195.3
25-02800,1,1,0,1,1,1,10,2,2,2,2,37,1,3,9,9,N,501,85162.540464,3683.8999999999996
25-00703,2,4,0,1,1,1,12,2,2,2,2,63,0,N,8,6,N,501,80738.23995840001,2195.3
25-00503,2,6,2,1,1,1,12,2,2,2,2,78,0,2,9,1,N,501,3447.64660544,2872.7
25-00503,1,6,0,6,3,0,8,2,2,2,2,22,N,N,9,0,N,5,-0.7561545600001409,2872.7
25-01000,2,1,0,1,1,1,N,2,2,2,2,47,2,4,10,0,N,307,25191.6862656,2447.1
25-00703,2,6,0,1,1,2,12,2,2,2,2,26,0,N,8,6,N,501,80316.22750400001,2195.3
25-01300,1,6,0,1,1,1,4,2,2,2,2,39,0,N,9,8,N,501,143660.656992,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,13,0,2,3,N,N,501,N,2195.3
25-00503,2,N,0,1,1,1,N,2,2,2,2,12,2,4,3,N,N,501,N,2872.7
25-00703,2,3,0,1,1,2,1,2,2,2,2,29,0,N,10,5,N,64,80618.1747616,2195.3
25-01300,2,1,0,6,1,1,0,2,2,2,2,52,3,5,12,8,N,501,110409.50848,1457.2
25-01000,2,1,1,6,1,1,15,2,2,2,2,35,0,4,10,5,N,501,65034.619689600004,2447.1
25-00503,2,1,0,1,1,1,N,2,2,2,2,81,0,2,10,7,N,501,50012.965648,2872.7
25-00703,2,4,0,9,3,0,10,2,1,2,2,74,N,N,10,3,N,452,-0.3197764799997458,2195.3
25-02800,2,3,0,1,1,1,11,1,1,2,2,63,0,3,5,4,N,242,21319.6455664,3683.8999999999996
25-01000,1,5,0,1,1,1,10,2,2,2,2,22,3,5,9,9,N,501,337657.504448,2447.1
25-01300,2,1,0,1,1,1,9,2,2,2,2,30,2,5,8,9,N,501,24065.4742352,1457.2
25-01000,1,1,0,1,1,1,14,2,2,2,2,19,0,4,5,7,N,317,67715.383216,2447.1
25-01000,2,1,0,1,1,1,16,2,2,2,2,39,0,2,9,7,N,501,41742.32944,2447.1
25-01300,2,1,0,1,1,1,N,2,2,2,2,66,0,4,9,2,N,501,14733.0412144,1457.2
25-00503,1,1,0,1,1,1,4,2,2,2,2,60,0,2,7,5,N,501,-0.3889403200000743,2872.7
25-01300,2,4,0,1,1,1,12,2,2,2,2,66,1,N,11,8,N,501,112371.39328,1457.2
25-01300,1,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,N,1457.2
25-01000,2,6,0,1,1,1,N,2,2,2,2,15,1,3,5,2,N,501,68634.18580800001,2447.1
25-00703,1,1,0,1,1,1,6,2,2,2,2,60,0,3,4,4,N,420,14734.9882976,2195.3
25-01300,2,3,0,1,1,1,9,2,2,2,2,57,1,N,8,8,N,501,95821.347552,1457.2
25-02800,1,6,0,1,1,1,N,2,2,2,2,82,0,3,9,3,N,501,78437.0109856,3683.8999999999996
25-00703,1,1,0,1,1,2,15,2,2,2,2,36,2,5,2,8,N,501,110804.14604800001,2195.3
25-01300,1,6,0,1,1,1,14,2,2,2,2,27,0,2,8,7,N,501,40698.473512,1457.2
25-00503,2,6,0,1,1,2,N,2,2,2,2,16,2,4,1,0,N,501,-0.28815488000054756,2872.7
25-00703,2,N,0,1,1,1,N,2,2,2,2,10,1,3,3,N,N,501,N,2195.3
25-00503,2,1,0,1,1,1,16,2,2,2,2,59,0,2,4,6,N,228,47452.154288,2872.7
25-01000,2,3,0,1,1,2,10,2,1,2,2,94,0,N,5,4,N,299,23739.116447999997,2447.1
25-01300,2,1,0,1,1,1,4,1,2,2,2,54,0,5,9,8,N,501,115753.1552,1457.2
25-00703,1,6,0,1,1,1,10,2,2,2,2,49,0,N,9,6,N,501,49940.639648,2195.3
25-02800,2,6,4,1,1,1,15,2,2,2,2,21,0,4,7,3,N,501,1689.0646072,3683.8999999999996
25-01000,1,5,0,1,1,1,14,2,2,2,2,65,1,5,5,4,N,200,11171.599980800002,2447.1
25-00503,2,3,1,1,2,0,3,1,1,1,2,83,N,N,1,0,3,115,2807.6625599999998,2872.7
25-01300,2,1,0,1,1,1,8,2,2,2,2,61,0,3,9,5,N,501,39943.221872,1457.2
25-01300,1,1,0,1,1,1,N,2,2,2,2,71,0,2,10,7,N,501,96065.56049599999,1457.2
25-00703,2,4,0,1,1,1,8,2,2,2,2,78,0,N,9,6,N,501,54017.9879584,2195.3
25-01300,2,6,0,1,1,1,11,2,2,2,2,23,0,3,10,5,N,501,7049.835432799999,1457.2
25-00503,1,6,0,1,3,0,6,2,2,2,2,21,N,N,7,1,N,115,20263.62676,2872.7
25-01300,2,6,0,1,1,1,13,2,2,1,2,23,0,4,7,3,N,480,24377.496,1457.2
25-00703,1,1,0,2,1,2,2,2,2,2,2,40,4,6,3,1,N,242,45714.338800000005,2195.3
25-00703,2,1,0,1,1,1,12,2,2,2,2,24,0,2,8,3,N,501,37791.318168,2195.3
25-00503,1,6,0,8,3,0,N,2,2,2,2,21,N,N,7,0,N,253,159.50776575999953,2872.7
25-01300,2,3,0,1,1,1,6,2,2,2,2,15,0,2,7,4,N,470,24730.34596,1457.2
25-02800,2,1,0,1,1,2,N,2,2,2,2,55,0,2,10,0,N,66,29990.504928000002,3683.8999999999996
25-01300,1,1,0,1,1,1,10,2,2,2,2,50,0,2,9,6,N,501,59184.6600208,1457.2
25-02800,2,6,4,1,1,1,6,2,2,2,2,22,0,7,9,3,N,365,6034.3561904,3683.8999999999996
25-00703,1,1,0,1,1,1,8,2,2,2,2,57,3,5,10,9,N,501,273612.515232,2195.3
25-01000,2,4,0,1,1,1,11,2,2,2,2,60,0,N,9,6,N,501,47853.1269408,2447.1
25-00703,2,1,0,1,1,2,12,2,2,2,2,40,3,5,3,2,N,192,19788.6864752,2195.3
25-02800,2,2,0,1,1,2,6,1,2,2,2,58,0,2,3,2,N,332,8210.0608672,3683.8999999999996
25-00703,2,1,0,1,1,1,2,2,2,2,2,51,1,3,5,8,N,298,114475.871312,2195.3
25-02800,1,N,0,1,1,1,N,2,2,2,2,10,2,4,3,N,N,501,N,3683.8999999999996
25-01300,2,4,0,1,1,1,8,2,2,2,2,59,1,3,9,6,N,501,40069.74325759999,1457.2
25-00703,2,6,0,1,1,2,9,2,2,2,2,25,0,N,9,6,N,262,54020.283552,2195.3
25-01300,1,6,0,1,1,1,3,2,2,2,2,27,0,2,9,7,N,501,69115.897152,1457.2
25-01300,2,1,0,1,1,1,9,2,2,2,2,50,1,2,8,6,N,501,69964.957296,1457.2
25-00703,2,1,0,1,1,1,10,2,2,2,2,58,0,3,5,5,N,110,63690.10155199999,2195.3
25-02800,1,1,0,1,1,1,N,2,2,2,2,69,0,2,7,3,N,501,1685.04247424,3683.8999999999996
25-00703,2,N,0,1,1,2,N,2,2,2,2,5,2,5,3,N,N,N,N,2195.3
25-02800,2,6,0,1,1,1,10,2,2,2,2,52,0,3,8,0,N,501,17210.7658112,3683.8999999999996
25-02800,1,1,0,1,1,2,3,2,2,2,2,35,2,3,10,9,N,501,142648.20064,3683.8999999999996
25-01000,2,1,0,1,1,1,12,2,2,2,2,70,0,2,9,7,N,501,51923.3852848,2447.1
25-02800,1,4,0,1,1,1,3,2,2,2,2,71,2,9,4,4,N,222,146172.084832,3683.8999999999996
25-02800,2,1,0,1,1,1,N,2,2,2,2,25,0,2,5,3,N,129,67841.5655104,3683.8999999999996
25-00703,2,6,0,2,3,0,2,1,2,2,2,19,N,N,5,3,N,52,10732.8442256,2195.3
25-01000,2,1,0,1,1,1,10,2,2,2,2,32,2,4,10,8,N,501,89266.59355199999,2447.1
25-00503,1,6,3,1,1,1,1,1,1,2,1,30,0,3,8,2,2,193,19939.397711999998,2872.7
25-01300,2,N,0,1,1,1,N,N,N,2,2,2,1,3,N,N,N,501,N,1457.2
25-00703,2,6,0,1,1,1,14,2,2,2,2,27,0,N,9,6,N,394,47015.040164800004,2195.3
25-00703,1,6,0,1,1,1,3,2,2,2,2,32,2,4,7,1,N,501,11708.685456000001,2195.3
25-02800,2,6,4,1,1,2,10,2,2,2,2,29,0,N,7,3,N,85,25324.8024368,3683.8999999999996
25-02800,1,1,0,1,1,1,N,2,2,2,2,69,0,2,5,3,N,321,21349.7372192,3683.8999999999996
25-01000,1,6,0,1,1,1,15,2,2,2,2,32,2,4,7,2,N,314,33214.333776,2447.1
25-00503,2,4,0,1,1,1,12,2,2,2,2,47,0,2,9,6,N,455,43015.0652,2872.7
25-00503,2,4,0,1,1,1,10,2,2,2,2,59,0,N,12,8,N,366,102417.626768,2872.7
25-02800,1,2,3,5,1,2,10,1,2,2,2,25,1,7,9,3,1,40,594620.802352,3683.8999999999996
25-01300,2,1,0,1,1,1,N,2,2,2,2,63,0,3,7,3,N,462,11017.4332432,1457.2
25-00503,2,6,0,1,1,2,N,2,2,2,2,23,0,N,10,2,N,501,48653.86389759999,2872.7
25-02800,1,1,0,1,1,1,2,2,2,2,2,62,2,3,5,8,N,501,125467.5448544,3683.8999999999996
25-02800,2,1,0,1,1,1,6,2,2,2,2,70,0,2,7,7,N,501,69230.10226079999,3683.8999999999996
25-00703,2,6,0,1,1,2,14,2,2,2,2,18,0,7,4,1,N,289,36962.7730416,2195.3
25-00503,2,1,0,1,1,1,9,2,2,2,2,50,2,5,9,6,N,366,59153.411152,2872.7
25-02800,1,6,0,1,1,2,4,2,2,2,2,80,0,N,7,7,N,48,39660.758902400004,3683.8999999999996
25-01000,2,1,0,1,1,1,N,2,2,2,2,68,0,2,7,0,N,501,23773.839656,2447.1
25-01300,1,1,0,1,1,1,N,2,2,2,2,68,0,2,5,0,N,501,36962.1163888,1457.2
25-00703,2,6,0,1,1,1,12,2,2,2,2,72,0,N,9,6,N,362,64898.9051648,2195.3
25-01000,1,6,0,1,1,1,15,2,2,2,2,52,0,N,4,9,N,501,11999.072664,2447.1
25-01000,2,1,0,1,1,1,14,2,2,2,2,46,0,4,7,4,N,501,40890.802811199996,2447.1
25-01000,2,6,0,1,1,1,11,2,2,2,2,63,0,N,10,6,N,501,46814.730112,2447.1
25-02800,2,1,0,1,1,1,10,2,2,2,2,66,1,3,9,5,N,501,69195.893072,3683.8999999999996
25-01000,2,1,0,1,1,1,9,1,2,2,2,57,1,3,10,9,N,501,665402.605248,2447.1
25-01000,1,6,0,1,1,1,3,2,2,2,2,36,2,5,9,7,N,501,54678.34923199999,2447.1
25-00703,1,6,0,1,1,2,8,2,1,2,2,60,0,5,3,7,N,377,25027.506918400002,2195.3
25-02800,2,1,3,2,1,2,6,2,2,2,2,35,1,2,10,0,N,405,24081.060319999997,3683.8999999999996
25-01300,2,1,0,1,1,1,11,2,2,2,2,90,0,2,5,3,N,417,29145.949852799997,1457.2
25-00503,1,6,0,1,3,0,13,2,2,2,2,20,N,N,7,3,N,60,36986.382939200004,2872.7
25-02800,1,1,0,1,1,1,3,2,2,2,2,39,2,4,8,9,N,501,140425.9637696,3683.8999999999996
25-02800,1,4,0,1,1,1,4,2,2,2,2,61,0,N,7,6,N,436,79615.075712,3683.8999999999996
25-02800,1,1,0,6,1,1,13,2,2,2,2,39,3,5,10,8,N,501,136287.051568,3683.8999999999996
25-00703,1,6,0,1,1,1,9,2,2,2,2,44,0,N,9,9,N,501,139863.272872,2195.3
25-01300,2,6,0,1,1,1,10,2,2,2,2,33,0,3,9,4,N,496,19915.184985599997,1457.2
25-00703,1,N,0,1,1,1,N,N,N,2,2,0,4,6,N,N,N,501,N,2195.3
25-01000,1,N,0,1,1,1,N,2,2,2,2,11,3,5,3,N,N,356,N,2447.1
25-02800,2,6,0,9,1,1,7,2,2,1,2,25,0,4,9,3,N,368,97791.763456,3683.8999999999996
25-00703,2,N,0,1,1,1,N,2,2,2,2,12,3,4,3,N,N,451,N,2195.3
25-00703,1,4,0,1,1,1,10,2,2,2,2,58,0,N,7,8,N,501,100399.87265599999,2195.3
25-00503,2,1,0,1,1,2,N,2,2,2,2,74,0,N,10,6,N,501,12524.805312,2872.7
25-00703,2,3,0,1,1,1,11,2,2,2,2,28,0,2,9,7,N,501,48655.342712000005,2195.3
25-02800,2,1,0,1,1,1,N,2,2,2,2,53,1,3,5,0,N,52,14515.6716448,3683.8999999999996
25-01300,1,6,0,1,1,1,N,2,2,2,2,25,2,4,4,0,N,222,30021.819731199997,1457.2
25-01000,2,1,0,1,1,1,18,2,2,2,2,62,0,2,9,8,N,501,121081.004576,2447.1
25-00703,2,1,0,1,1,1,1,2,2,2,2,46,0,4,10,5,N,501,70027.0486624,2195.3
25-01000,2,1,0,1,1,1,N,2,2,2,2,65,0,4,9,4,N,501,60001.7083408,2447.1
25-00703,2,N,0,1,1,1,N,2,2,2,2,13,0,2,3,N,N,501,N,2195.3
25-01300,2,6,0,1,1,1,14,2,2,2,2,18,3,5,4,0,N,501,10895.652406399999,1457.2
25-01000,2,1,0,1,1,1,16,2,2,2,2,28,0,2,9,6,N,501,63207.082284799995,2447.1
25-02800,2,N,0,1,1,1,N,2,2,2,2,8,2,3,3,N,N,501,N,3683.8999999999996
25-01300,1,1,0,1,1,1,14,2,2,2,2,65,0,2,8,7,N,501,114507.95714400001,1457.2
25-01300,1,6,0,1,1,1,10,2,2,2,2,24,0,3,9,7,N,501,50941.7337536,1457.2
25-01000,1,6,0,1,1,1,12,2,2,2,2,29,0,3,9,8,N,501,87065.36688,2447.1
25-00503,2,6,0,1,3,0,13,2,2,2,2,19,N,N,7,0,N,382,6000.125472,2872.7
25-00703,2,1,0,1,1,1,10,2,2,2,2,75,2,4,9,9,N,501,142153.315872,2195.3
25-01000,2,1,0,1,1,1,11,2,2,2,2,52,0,9,10,7,N,328,63438.685611199995,2447.1
25-02800,2,1,0,1,1,1,12,2,2,2,2,45,0,2,11,9,N,501,155042.037824,3683.8999999999996
25-01000,1,1,0,1,1,1,9,2,2,2,2,57,1,2,9,9,N,501,164741.49939200003,2447.1
25-01000,1,1,0,1,1,1,6,2,2,2,2,39,0,4,5,1,N,501,160.27744895999967,2447.1
25-00703,2,6,0,1,1,2,15,2,2,2,2,25,0,N,9,0,N,305,12525.6389112,2195.3
25-00503,2,N,0,1,1,1,N,2,2,2,2,12,3,5,3,N,N,501,N,2872.7
25-01000,2,N,0,1,1,1,N,2,2,2,2,14,3,4,3,N,N,501,N,2447.1
25-01300,2,N,0,6,1,1,N,2,2,2,2,11,2,4,3,N,N,501,N,1457.2
25-01300,2,4,0,1,1,1,12,2,2,2,2,53,0,3,9,5,N,501,69157.9686816,1457.2
25-00503,2,6,0,1,3,0,13,2,2,2,2,19,N,N,7,0,N,338,6131.9229552,2872.7
25-00703,1,N,0,1,1,1,N,2,2,2,2,8,2,6,3,N,N,156,N,2195.3
25-00703,2,1,0,1,1,1,N,2,1,2,2,53,2,4,5,3,N,139,14721.638600000002,2195.3
25-01300,1,1,0,1,1,1,3,2,2,2,2,78,0,2,5,6,N,4,65615.48829760001,1457.2
25-00503,2,3,0,1,1,1,N,2,2,2,2,63,0,4,9,0,N,501,6021.6604544,2872.7
25-01000,2,1,0,1,1,1,12,2,2,2,2,70,0,3,9,8,N,501,99769.284128,2447.1
25-02800,1,N,0,9,1,2,N,2,2,2,2,6,2,4,3,N,N,399,N,3683.8999999999996
25-01300,2,3,0,1,1,1,12,2,2,2,2,48,0,N,7,6,N,501,54033.901024000006,1457.2
25-00503,1,1,0,1,1,1,14,2,2,2,2,31,1,3,8,7,N,501,42915.4315936,2872.7
25-00503,2,6,0,1,3,0,N,2,2,2,2,64,N,N,7,1,N,N,6004.789321600001,2872.7
25-01300,2,1,0,1,1,1,8,2,2,2,1,58,0,5,5,3,N,499,29446.995558399998,1457.2
