PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
25-02800,1,1,0,1,1,2,3,2,2,2,2,55,1,3,5,7,N,501,3683.8999999999996,46852.797135999994
25-01000,1,6,0,1,1,1,N,2,2,2,2,15,3,5,4,0,N,501,2448.6755835599997,1975.5120329599995
25-00703,2,1,0,1,1,1,15,2,2,2,2,59,0,2,9,3,2,283,2187.77937932,24378.1970576
25-01300,1,6,0,1,1,1,15,2,2,2,2,20,0,N,7,7,N,305,1483.6144714603001,115448.363344
25-00703,1,3,0,1,1,2,N,2,1,2,1,94,0,N,9,7,N,404,2168.231959365,54416.1012112
25-00703,1,6,0,1,1,2,10,2,1,2,2,26,0,N,9,4,N,339,2244.2577766590002,26778.0450544
25-00703,1,4,0,1,1,2,5,2,2,2,2,57,0,N,9,5,N,314,2182.777721246,44083.175568
25-01300,1,N,0,1,1,1,N,2,2,2,2,10,0,2,3,N,N,501,1479.7284413004,N
25-01300,1,N,0,9,1,1,N,2,2,2,2,6,1,3,5,N,N,501,1462.99956172782,N
25-00703,2,1,0,1,1,1,12,2,2,2,2,53,0,4,9,7,N,501,2195.451318301,90968.60262399999
25-00703,2,1,0,1,1,1,N,2,2,2,2,85,0,6,5,4,N,501,2177.140162186,25016.6062128
25-00703,2,6,0,1,1,1,11,2,2,2,2,15,3,4,4,0,N,53,2169.444174845,-3.5163838399994347
25-00503,1,1,0,1,1,1,9,2,2,2,2,46,0,3,9,9,N,501,2889.0852244199996,101238.01325599999
25-02800,1,1,0,1,1,1,4,2,2,2,2,59,0,2,12,9,N,501,3683.716453119,180967.538096
25-00703,2,6,0,1,1,1,12,2,2,2,2,28,0,4,9,5,N,486,2190.319954952,41102.577376
25-00703,1,6,0,1,1,2,N,2,2,2,2,16,0,2,4,1,N,141,2187.76646446,3845.8030519999993
25-00503,2,6,0,1,1,2,N,2,2,2,2,24,0,2,6,2,N,165,2881.60573912,9349.889023999998
25-01300,1,1,0,1,1,1,5,2,2,2,2,57,0,5,7,9,N,501,1473.3431853275001,-0.33390528000018094
25-00703,2,3,0,1,1,2,N,1,1,2,2,87,0,N,10,2,N,176,2184.027679291,11184.376452800001
25-00703,1,6,0,1,1,2,12,2,2,2,2,28,0,N,6,5,N,501,2199.305157059,103569.413272
25-01300,1,6,0,1,1,1,7,2,2,2,2,67,0,N,7,4,N,111,1482.7359670559001,25928.694260800003
25-01300,1,1,0,1,1,1,10,2,2,2,2,55,0,4,9,8,N,501,1490.0334619382,98684.636336
25-00703,2,1,0,1,1,1,N,2,2,2,2,44,0,4,9,7,N,501,2180.991217569,80230.0472064
25-00703,2,1,0,1,1,2,10,2,2,2,2,44,2,4,9,9,N,501,2186.015721585,170320.774128
25-02800,2,1,0,1,1,1,N,2,2,2,2,64,0,2,5,2,N,501,3683.8999999999996,13594.422751999999
25-01000,2,3,0,1,1,1,N,2,2,2,2,83,1,3,5,3,N,189,2471.275786948,16436.363591999998
25-00503,1,2,0,1,1,2,4,2,2,2,2,30,0,2,10,6,N,461,2886.2195728549996,76351.0295712
25-00703,2,6,0,1,1,1,14,2,2,2,2,16,1,3,4,0,N,501,2171.177237722,-1.4636710400000084
25-00703,2,1,0,1,1,1,N,2,2,2,2,63,0,2,9,5,N,501,2180.689477452,44202.15352
25-00503,2,1,0,6,1,2,12,2,2,2,2,39,0,3,11,9,N,501,2900.4171233899997,177598.492096
25-00703,1,4,0,1,1,1,4,2,2,2,2,66,0,N,5,5,N,501,2175.414247016,80127.036144
25-02800,1,4,0,1,1,1,8,2,2,2,2,30,0,2,9,5,N,370,3683.8999999999996,37444.5462832
25-00503,2,6,0,1,1,1,6,2,2,2,2,40,1,N,10,5,N,501,2895.5842937099997,472420.407472
25-00703,1,4,0,1,1,2,3,1,2,2,2,50,0,2,5,3,N,295,2169.682676682,26450.982172800002
25-00703,1,4,0,1,1,1,10,2,2,2,2,47,0,N,9,8,N,501,2174.023138458,120184.592768
25-01300,1,N,0,1,1,1,N,2,2,2,2,6,2,4,3,N,N,501,1467.81773304172,N
25-00503,2,3,0,1,1,2,N,2,2,2,2,94,2,N,10,2,N,329,2903.59685099,-1.0967259199996988
25-00503,1,1,0,6,1,1,N,2,2,2,2,62,0,2,4,0,N,440,2900.7691646599997,-3.830850559999817
25-02800,2,1,0,1,1,1,N,2,2,2,2,49,0,2,9,0,N,485,3683.8999999999996,-2.088702239999293
25-01000,2,1,1,1,1,1,10,2,2,2,2,88,0,3,9,9,N,501,2472.701542958,156335.603472
25-01300,1,N,1,1,1,1,N,2,2,2,2,11,1,4,3,N,N,94,1467.5354908006,N
25-01000,2,N,0,1,1,1,N,2,2,2,2,12,4,5,3,N,N,501,2455.421259875,N
25-02800,1,1,0,1,1,1,4,2,2,2,2,52,0,3,9,9,N,501,3683.8999999999996,186020.92544
25-00703,1,N,0,1,1,1,N,2,2,2,2,10,2,4,3,N,N,276,2187.066679451,N
25-01000,2,1,0,1,1,1,N,2,1,2,2,70,0,2,7,3,N,501,2479.4171810899998,20002.435035199996
25-00703,1,6,0,1,2,0,14,1,1,1,2,63,N,N,6,0,N,215,1774.629601069,14001.3954352
25-00703,2,1,0,1,1,1,10,2,2,2,2,52,0,2,5,3,2,501,2172.699832915,15009.719449600001
25-02800,1,1,0,1,1,1,16,2,2,2,2,65,0,2,9,9,N,501,3683.8999999999996,80658.72307200001
25-01300,1,1,0,1,1,1,N,2,2,2,2,73,1,3,5,6,N,501,1491.6477726775001,53546.413019199994
25-02800,1,N,0,9,1,1,N,2,2,2,2,7,0,2,7,N,N,501,3683.8999999999996,N
25-00503,2,N,0,6,1,1,N,2,2,2,2,8,1,3,3,N,N,501,2890.31903889,N
25-00503,2,6,0,1,1,1,10,2,2,2,2,50,1,3,10,8,N,501,2885.0691483,94385.0621856
25-01300,2,1,0,1,1,1,11,2,2,2,2,44,0,2,10,7,N,501,1475.0018252104,78406.821104
25-00503,2,1,0,6,1,1,11,2,2,2,2,50,0,2,10,9,N,501,2898.869678225,289366.786576
25-02800,1,1,0,1,1,1,11,2,1,2,2,48,0,3,10,9,N,501,3683.8999999999996,232701.363792
25-01300,1,5,0,6,1,1,14,2,2,2,2,34,4,5,2,7,N,79,1462.88101800924,82035.271872
25-01300,1,4,0,1,1,1,10,2,2,2,2,38,0,N,8,7,N,501,1489.7265714641,79697.94314239999
25-02800,2,6,0,1,1,1,12,2,2,2,2,32,0,3,11,6,N,237,3683.8999999999996,39748.6023616
25-01300,1,1,0,1,1,1,N,2,2,2,2,66,0,2,8,5,N,501,1462.7416602124101,35270.8573152
25-00703,2,2,0,6,1,1,11,2,2,2,2,72,0,N,9,4,N,66,2181.845157019,2153.1775216000005
25-00703,1,N,0,1,1,1,N,2,2,2,2,6,3,4,3,N,N,501,2179.091642066,N
25-02800,1,2,0,1,1,1,3,2,2,2,2,48,0,5,5,5,N,501,3683.8999999999996,44289.41568
25-00703,2,N,0,1,1,2,N,1,2,2,2,10,1,2,3,N,N,121,2197.155523146,N
25-01300,1,6,0,1,1,1,6,2,2,2,2,24,0,N,9,2,N,209,1482.7750723613,13665.2430256
25-02800,2,N,0,9,1,1,N,2,2,2,2,8,0,3,1,N,N,501,2453.312641776,N
25-00703,2,3,0,1,1,1,N,2,2,2,2,73,0,N,7,5,N,493,2196.672284712,41072.2933024
25-00703,1,6,0,1,1,1,4,2,2,2,2,37,0,N,9,8,N,501,2194.408109351,113627.2875104
25-00703,2,3,0,1,1,1,11,2,2,2,2,61,0,N,7,8,N,501,2187.762345065,50800.949008
25-02800,2,2,0,1,1,2,7,1,2,2,2,26,0,4,5,2,N,501,3683.6730992699995,11583.8850928
25-00503,2,1,0,1,1,1,15,2,2,2,2,59,0,3,11,9,N,501,2902.61376294,177290.40352
25-00503,2,1,0,1,1,1,N,1,2,2,2,48,1,3,7,3,N,501,2894.919490158,29943.706305599997
25-01300,2,1,0,1,1,1,9,2,2,2,2,32,0,2,9,8,N,501,1472.6020839,68541.5910352
25-01000,1,6,0,1,1,1,N,1,1,2,2,78,0,2,1,2,N,237,2480.68127868,8992.0394872
25-00503,2,3,0,2,1,2,16,2,2,2,2,69,1,2,8,7,N,243,2885.3920198,100183.41944
25-00703,2,3,0,1,1,2,4,2,2,2,2,52,0,3,5,5,N,242,2194.40848789,44941.7316112
25-01000,2,1,0,1,1,1,10,2,2,2,2,69,0,2,7,6,N,324,2457.672075036,51595.902576
25-02800,1,N,0,1,1,1,N,2,2,2,2,11,3,5,4,N,N,233,2175.7792922139997,N
25-00703,2,1,0,1,1,1,N,2,2,2,2,80,0,2,10,0,N,501,2172.914041455,-4.834937280000304
25-01300,2,3,0,1,1,1,N,2,2,2,2,58,0,3,5,2,N,269,1483.3597458871,12523.423380799999
25-00703,1,5,0,1,1,1,6,2,2,2,2,49,5,6,8,4,N,361,2169.634290491,2390.0071583999998
25-00703,1,N,0,9,1,1,N,N,N,2,2,3,2,4,2,N,N,356,2174.326659935,N
25-01000,2,6,0,1,3,0,6,2,2,2,2,29,N,N,7,1,N,38,2476.566604284,6668.961334400001
25-00703,2,3,0,1,1,2,14,2,2,2,2,53,0,N,7,6,N,243,2176.5471697089997,52788.214515199994
25-00703,1,1,0,1,1,1,11,2,2,2,2,43,0,2,9,8,N,501,2185.407787951,93620.874416
25-01300,1,1,0,1,1,1,4,2,2,2,2,52,0,2,5,7,N,501,1473.4215072733,808469.78448
25-00503,2,2,0,6,2,0,N,2,1,2,2,82,N,N,9,0,N,444,2878.72683869,213339.323552
25-01000,2,3,0,1,1,2,15,2,2,2,2,64,0,N,5,5,N,437,2476.658255256,43619.2422912
25-01000,2,N,0,1,1,1,N,2,2,2,2,10,3,5,3,N,N,501,2448.1978228079997,N
25-00503,2,6,0,1,1,1,10,2,2,2,2,20,0,2,9,4,N,352,2895.2128801500003,30436.329120000002
25-00503,1,6,0,1,3,0,N,2,2,2,1,49,N,N,5,1,N,69,2888.226475298,-63.18849600000067
25-00703,1,6,0,1,1,1,10,2,2,2,2,26,1,3,9,0,N,501,2193.69861593,-1.8049151999994137
25-01300,1,N,0,1,1,1,N,2,2,2,2,6,2,4,2,N,N,276,1483.8617531754,N
25-00703,2,1,0,1,1,1,13,2,2,2,2,44,3,5,9,0,N,501,2182.94699498,-2.9823151999999027
25-00503,1,2,4,1,1,1,11,2,2,2,2,20,0,4,12,8,N,501,2899.942079212,100657.94528
25-00703,1,6,0,1,1,2,11,2,2,2,2,24,0,N,9,9,N,501,2181.946204665,755.3821012799999
25-01000,1,1,2,1,2,0,1,1,2,2,2,49,N,N,10,0,N,40,2464.1691848299997,-8.872006399999918
25-02800,2,N,0,1,1,1,N,2,2,2,2,6,2,4,3,N,N,501,3683.8999999999996,N
25-00703,2,6,0,1,1,1,15,2,2,2,2,20,1,3,7,1,N,501,2199.395917351,196500.88883200003
25-00503,2,2,4,9,1,2,10,1,2,2,2,42,3,7,12,3,N,227,2781.02080138,28827.1691392
25-01300,1,6,0,1,1,1,15,2,2,2,2,16,2,4,4,1,N,501,1483.4725193353001,48.78574256000047
25-02800,2,N,0,1,1,1,N,2,2,2,2,6,3,5,3,N,N,379,1554.1693670155,N
25-00503,1,1,0,1,1,1,9,2,2,2,2,48,2,4,10,8,N,501,2881.296138752,97550.06678400001
25-00703,2,2,0,1,1,1,6,2,2,2,2,32,2,4,9,1,N,124,2182.596824138,4530.3111176
25-00703,2,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,N,2171.069153704,N
25-01000,2,1,0,1,1,1,N,2,2,2,2,78,0,2,9,2,N,501,2448.167628756,10369.56452
25-02800,2,1,0,1,1,1,10,2,2,2,2,49,0,2,9,8,N,501,3683.8999999999996,119449.4565024
25-01000,2,4,0,1,1,1,12,2,2,2,2,62,0,N,8,8,N,501,2469.319809134,88591.465664
25-00503,1,N,0,1,1,1,N,N,N,2,2,2,2,3,N,N,N,501,2889.809035522,N
25-01300,1,1,0,6,1,1,4,2,2,2,2,36,0,2,9,7,N,501,1489.5754965492001,67587.457024
25-02800,1,1,0,1,1,1,7,2,2,2,2,64,0,3,10,8,N,501,3683.8999999999996,91643.1572864
25-00703,1,1,0,1,1,1,4,2,2,2,2,65,0,2,8,6,N,501,2174.22011234,56320.882783999994
25-00503,1,N,0,6,1,1,N,N,N,2,2,2,2,4,N,N,N,501,2890.852890215,N
25-02800,2,1,0,1,1,2,16,2,2,2,2,33,0,3,8,6,N,474,3683.8999999999996,50700.526880000005
25-01000,2,1,0,1,1,1,9,2,2,2,2,48,3,5,9,8,N,501,2456.885315125,100049.31694399999
25-02800,2,1,0,1,1,1,6,2,2,2,2,54,0,2,9,8,N,501,3683.8999999999996,116359.88623999999
25-00503,2,6,0,6,3,0,13,2,2,2,2,20,N,N,7,1,N,67,2905.8931798989997,6729.1540592
25-01000,1,6,0,1,1,1,11,2,2,2,2,25,0,6,4,5,N,501,2466.32819315,58578.944908800004
25-01000,2,N,0,1,1,1,N,2,2,2,2,12,4,5,3,N,N,501,2472.358742493,N
25-00703,2,1,0,1,1,1,N,2,2,2,2,44,2,4,5,4,N,501,2171.17220538,22607.378038400002
25-00703,2,6,0,1,1,1,15,2,2,2,2,64,0,4,4,7,N,501,2190.114630945,61936.582912
25-01000,1,N,4,8,2,0,N,N,N,2,2,3,N,N,3,N,N,441,2457.988489106,N
25-00703,2,N,0,1,1,1,N,2,2,2,2,9,4,6,3,N,N,246,2183.0430325509997,N
25-02800,2,3,0,1,1,1,N,2,2,2,2,82,0,6,5,4,N,91,3683.8999999999996,18753.325320000004
25-00703,2,6,0,1,1,1,N,2,2,2,2,88,0,N,4,2,N,31,2167.34228138,9522.368031999998
25-01000,1,N,0,1,1,1,N,2,2,2,2,8,0,2,2,N,N,406,2453.361406506,N
25-00503,1,6,0,1,1,2,14,2,2,2,2,84,0,N,4,1,N,478,2884.557764378,3740.5751136
25-00503,2,1,0,1,1,2,10,2,2,2,2,41,0,2,10,3,N,501,2898.0822057699997,31035.995759999998
25-01300,1,N,0,1,1,1,N,2,2,2,2,12,2,3,1,N,N,501,1465.7390671751,N
25-00503,1,N,0,2,1,1,N,2,2,2,2,14,3,6,1,N,N,501,2889.765102731,N
25-01300,2,4,0,1,1,1,9,2,2,2,2,45,0,N,9,8,N,501,1482.5206629795,100214.462432
25-00503,2,1,0,1,1,1,10,2,2,2,2,52,0,2,7,3,N,501,2872.7468131699998,39552.0371136
25-01000,2,1,0,1,1,1,16,2,2,2,2,49,1,2,8,7,N,501,2448.880929834,66083.46644799999
25-01300,2,1,0,1,1,1,10,2,2,2,2,73,0,3,9,4,N,338,1481.286592439,30016.051143999997
25-00703,1,4,0,1,1,1,N,2,2,2,2,54,0,2,5,6,N,289,2188.561129156,50039.621984
25-01300,2,1,0,1,1,1,6,2,2,2,2,62,0,2,8,3,N,501,1460.30435959442,18842.7296752
25-01300,1,6,0,1,1,1,5,1,2,1,2,46,2,4,11,1,N,195,1472.3726469587,5286.0613023999995
25-01000,1,6,0,1,1,2,11,2,2,2,2,27,0,N,9,8,N,501,2463.561139861,124706.737232
25-01300,2,1,0,1,1,2,6,2,2,2,2,39,1,3,7,4,N,263,1510.767788701,32068.213593599998
25-00703,1,6,0,1,1,1,10,2,2,2,2,42,1,3,7,5,N,501,2187.562788211,38993.60504
25-01300,1,N,0,1,1,1,N,2,2,2,2,14,3,5,3,N,N,184,1463.33482080526,N
25-01300,1,N,0,1,1,1,N,N,N,2,2,0,0,3,N,N,N,501,1465.14786006616,N
25-00703,1,1,0,1,1,1,8,2,2,2,2,69,2,4,7,0,N,92,2198.646187461,-0.4280972799997471
25-01000,1,4,0,1,1,1,9,2,2,2,2,45,0,2,9,6,N,501,2461.337846712,52879.006184000005
25-00503,2,4,0,1,1,1,3,2,2,2,2,44,0,N,7,5,N,465,2888.6600583219997,41276.824502400006
25-00703,2,6,0,1,1,1,12,2,2,2,2,50,0,N,11,9,N,501,2196.502988711,462253.47100799996
25-00503,2,1,0,1,1,1,11,2,2,2,2,52,2,4,9,8,N,501,2904.569807555,115595.9945024
25-00503,1,1,0,1,1,2,10,2,2,2,2,34,0,4,10,9,N,501,2888.45952172,147737.340576
25-00503,1,1,0,6,1,1,11,2,2,2,2,38,2,4,8,1,N,501,2900.4171233899997,382.8216579199998
25-00703,2,2,0,1,1,2,5,2,1,1,2,79,0,N,9,6,N,501,2168.726665304,52944.1318784
25-01000,2,1,0,1,1,1,11,2,2,2,2,50,1,3,11,7,N,501,2473.495428309,84979.63305599999
25-01300,2,3,0,1,1,1,N,2,2,2,2,89,3,7,10,3,N,231,1457.95433737764,31309.260208
25-02800,1,1,0,1,1,1,7,2,2,2,2,50,0,3,5,6,N,501,3683.8999999999996,56007.8195248
25-00703,2,1,0,1,1,1,N,2,2,2,2,64,2,4,3,5,N,501,2169.547026118,40344.892891200005
25-01300,2,3,0,1,1,1,4,2,2,2,2,76,0,4,5,6,N,328,1489.331436869,51451.3743712
25-01000,1,1,0,1,1,1,4,2,2,2,2,62,0,3,7,9,N,501,2464.89108097,133119.105488
25-01300,1,4,0,1,1,1,3,2,2,2,2,60,0,N,5,8,N,387,1484.3583918900001,100114.834208
25-00503,1,6,0,6,3,0,17,2,2,2,2,20,N,N,7,1,N,194,2900.954337032,-53.49412080000002
25-00703,2,6,0,1,1,1,6,2,2,2,2,24,1,2,7,3,N,247,2185.354837025,21691.550568
25-01000,2,4,4,1,3,0,11,1,1,1,1,94,N,N,5,0,N,446,2645.71871593,287.8959022400004
25-01300,2,1,0,1,1,1,11,2,2,2,2,66,0,2,8,4,N,501,1457.4470354866141,19068.633039999997
25-01300,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,1459.9290381759201,N
25-00703,1,1,0,1,1,1,11,2,2,2,2,70,2,4,8,0,N,267,2185.193111804,0.07838655999967159
25-00703,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,2187.703938724,N
25-00703,1,1,0,1,1,1,3,2,2,2,2,61,1,3,7,9,N,501,2196.02952549,0.8674463999996078
25-01300,2,1,0,1,1,1,12,2,2,2,2,67,2,4,7,1,N,501,1458.17310976196,9179.2090832
25-01300,1,1,0,1,1,1,4,2,2,2,2,49,0,2,9,6,N,501,1489.8635981287,53856.2118528
25-01000,2,6,0,1,1,1,12,2,2,2,2,24,0,4,8,4,N,243,2463.1455263059997,32803.1197616
25-02800,1,1,0,1,1,1,5,2,2,2,1,75,0,2,10,9,N,501,3683.8999999999996,243177.12891200001
25-02800,2,6,0,1,3,0,11,2,2,2,2,19,N,N,7,2,N,355,3683.8999999999996,13670.469335999998
25-01300,2,6,0,1,1,1,11,2,2,2,2,59,0,4,9,7,N,501,1486.1734040071,59860.927632
25-02800,1,1,0,1,1,1,10,2,2,2,2,41,3,5,9,9,N,501,2167.4780210119998,104326.346912
25-01000,1,1,0,1,1,1,6,2,2,2,2,62,0,2,5,5,N,501,2461.93201934,35169.6870336
25-01300,2,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,1470.10426179868,N
25-00503,2,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,2894.6887149699996,N
25-02800,2,4,0,1,1,1,6,2,1,2,2,74,0,N,8,4,N,169,3683.8999999999996,30819.214217599998
25-00703,1,6,0,1,1,2,9,2,2,2,2,29,0,4,9,8,N,501,2196.01972801,87786.11733600001
25-00703,2,1,0,1,1,2,4,2,2,2,2,37,3,4,10,4,N,100,2185.822688962,26531.1059248
25-00703,1,1,0,1,1,1,11,2,2,2,2,71,0,3,8,7,N,501,2171.06999985,368.50501215999975
25-02800,2,4,0,1,1,1,12,2,2,2,2,66,0,N,9,8,N,501,3683.8999999999996,123722.64612800001
25-02800,1,1,0,1,1,1,16,2,2,2,2,35,0,2,8,8,N,501,3683.8999999999996,100258.880688
25-02800,2,N,0,1,1,1,N,2,2,2,2,6,1,6,2,N,N,501,2455.746825682,N
25-01300,1,1,0,1,1,1,9,2,2,2,2,55,1,3,6,6,N,410,1490.5247053587,49185.2251904
25-01300,2,3,0,1,1,2,N,2,2,2,2,34,0,N,9,2,N,369,1463.27365023888,13963.433368000002
25-00703,1,N,0,1,1,1,N,2,2,2,2,11,2,4,3,N,N,324,2195.25352054,N
25-01000,2,1,0,1,1,1,14,2,2,2,2,56,1,3,5,4,N,501,2460.197041501,26668.210454400003
25-00503,1,1,0,9,1,1,N,2,2,2,2,62,1,2,4,3,N,501,2892.86905573,2.0159160000002885
25-00503,2,1,0,1,1,1,11,2,2,2,2,43,1,4,9,4,N,501,2906.250075375,25400.945904
25-01000,1,1,0,1,1,1,9,2,2,2,2,31,0,2,10,9,N,501,2467.8037827059998,82699.015984
25-00703,2,1,0,1,1,1,12,2,2,2,2,40,0,2,8,5,N,406,2175.91574439,94127.41208000001
25-02800,2,1,0,1,1,1,9,2,2,2,2,42,0,5,9,7,N,45,3683.8999999999996,84763.35476799999
25-00503,1,6,2,8,1,1,16,2,2,2,2,32,0,2,10,6,N,283,2904.234689205,49243.0375488
25-02800,1,6,0,1,1,1,14,2,2,2,2,35,1,4,9,7,N,255,3683.8999999999996,78339.716032
25-00703,1,1,0,1,1,1,3,2,2,2,2,62,0,2,5,6,N,462,2195.455148225,78161.53571679999
25-01000,1,1,0,1,1,1,11,2,2,2,2,50,0,2,11,9,N,501,2461.7041611289997,810495.2219679999
25-00503,1,1,0,1,1,1,6,2,2,2,2,37,0,2,10,8,N,501,2892.640529509,94515.75224
25-00703,1,1,0,1,1,1,10,2,2,2,2,53,1,3,9,6,N,501,2187.139804279,120978.1657504
25-01000,1,2,0,1,1,2,N,2,2,2,2,68,0,N,9,7,N,501,2464.5022100819997,51914.244624
25-00703,1,1,0,1,1,1,16,2,2,2,2,49,2,3,11,6,N,401,2187.6535039689998,50506.4953968
25-01300,2,N,0,2,1,2,N,2,2,2,2,13,3,7,1,N,N,134,1463.53922318113,N
25-02800,2,6,0,1,1,2,4,2,2,2,2,28,0,N,5,2,N,501,3683.8999999999996,21613.287780799998
25-01000,1,1,0,1,1,1,8,2,2,2,2,78,0,2,7,8,N,501,2478.575755694,102128.120928
25-00703,2,1,0,1,1,1,12,2,2,2,2,85,0,2,5,2,N,59,2189.82772065,14070.5390912
25-02800,2,N,0,1,1,1,N,2,2,2,2,7,0,3,5,N,N,501,3683.8999999999996,N
25-00703,2,1,0,1,1,1,13,2,2,2,2,58,1,3,9,4,N,253,2180.1236729820002,29568.403663999998
25-00503,1,6,0,1,1,1,10,2,2,2,2,29,0,3,10,9,N,501,2890.849305228,71766.0873008
25-01300,2,1,0,6,1,1,11,2,2,2,2,33,0,4,10,6,N,501,1462.15582679858,50740.511384000005
25-02800,1,1,0,1,1,1,6,2,2,2,2,59,1,3,7,8,N,501,3683.8999999999996,154592.44595199998
25-00703,1,6,0,1,1,1,N,2,2,2,2,54,1,5,4,0,N,501,2175.517499095,-0.2877512000004572
25-01000,2,2,1,8,3,0,10,2,2,2,2,86,N,N,11,9,4,399,2477.431677234,173670.90099199998
25-01300,2,N,0,1,1,1,N,2,2,2,2,11,0,4,5,N,N,366,1468.8397714188,N
25-02800,1,3,0,1,1,1,N,1,1,2,2,16,0,6,5,0,N,199,3608.4150926699995,-3.3200607999997374
25-01000,2,2,0,1,1,1,12,2,2,2,2,91,0,2,7,2,N,311,2470.135449344,9766.743793599999
25-00503,2,6,0,1,1,1,10,2,2,2,2,21,1,3,7,7,N,501,2876.511116321,78274.8890608
25-01300,2,6,0,1,1,1,18,2,2,2,2,29,0,3,9,2,N,501,1464.41139217869,13964.470825600001
25-02800,1,1,0,1,1,1,10,2,2,2,2,43,1,4,9,9,N,501,3683.8999999999996,162649.104848
25-00703,1,1,0,2,1,1,4,2,2,2,2,43,4,6,9,9,N,501,2174.32565792,164666.79168000002
25-02800,1,3,4,1,1,1,15,2,1,2,2,70,0,5,6,4,N,270,2011.209951838,14007.169404799999
25-00703,2,1,0,1,1,1,4,2,2,2,2,68,0,2,10,9,N,501,2190.81503943,269905.118112
25-00503,1,2,0,6,1,2,9,2,2,2,2,34,0,5,10,9,N,501,2890.796087098,296924.093312
25-00703,1,4,0,1,1,1,3,2,2,2,2,62,0,2,8,5,N,501,2186.87600713,36260.5945568
25-01300,1,6,0,2,1,1,N,2,2,2,2,15,0,3,4,1,N,501,1472.5851253528,2820.4718646400006
25-02800,2,6,0,1,1,1,15,2,2,2,2,23,1,3,9,7,N,501,3683.8999999999996,41260.9733344
25-01300,2,6,0,1,1,1,N,1,2,2,2,17,0,2,4,2,N,162,1480.8015659649,10309.315279999999
25-00503,1,1,0,1,1,1,4,2,2,2,2,35,1,3,11,9,N,501,2904.1669975249997,125226.20072960001
25-01300,2,1,0,1,1,1,N,2,2,2,1,81,0,2,10,4,N,501,1476.1356051829,31757.600672
25-00503,1,1,0,9,1,2,3,2,2,2,2,37,0,2,5,7,2,501,2892.623539788,71422.813976
25-02800,1,6,0,1,1,1,10,2,2,2,2,30,0,6,9,5,N,501,3683.8999999999996,40502.243318400004
25-00503,2,1,0,1,1,1,10,2,2,2,2,60,0,2,9,0,N,437,2890.87014714,305194.406576
25-00703,1,1,0,1,1,1,8,2,2,2,2,34,0,4,8,9,N,501,2175.818259464,293814.573184
25-01000,2,6,0,1,3,0,N,2,2,2,2,36,N,N,5,1,N,103,2454.253979201,5623.67718656
25-00703,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,2180.71094284,N
25-01000,2,2,0,1,1,1,N,2,2,2,2,52,0,4,9,7,N,501,2470.2705655,42695.6628192
25-00703,1,1,0,1,1,1,4,2,2,2,2,47,0,2,10,8,N,501,2192.889054611,96304.18381759999
25-01000,2,1,0,1,1,1,14,2,2,2,2,57,1,4,8,7,N,501,2476.102337334,84616.213408
25-00503,1,1,0,1,1,1,13,2,2,2,2,32,1,6,3,6,N,364,2889.376098241,457837.70968
25-00703,1,2,0,1,1,2,N,2,2,2,2,60,0,N,7,4,N,309,2183.09328917,22248.612820799997
25-01000,2,1,0,1,1,1,8,2,2,2,2,69,0,2,10,5,N,275,2447.71498518,82107.274928
25-00503,2,1,0,6,1,2,4,2,2,1,2,75,0,2,10,3,N,378,2893.99353923,17093.5775072
25-00703,1,N,0,2,1,1,N,N,N,2,2,1,4,6,N,N,N,501,2196.352085252,N
25-01300,2,1,0,1,1,1,4,2,2,2,2,55,1,4,7,7,N,501,1475.1349440165,66018.9543472
25-01300,1,6,0,6,3,0,8,1,1,2,2,53,N,N,9,0,N,427,1489.88507353685,8096.637552
25-02800,2,2,0,1,1,1,12,2,2,2,2,61,0,5,10,2,N,294,3683.8999999999996,9537.600224
25-00503,1,6,0,1,1,2,10,2,2,2,2,40,0,N,5,4,N,448,2906.04844769,32476.291014400005
25-02800,2,6,0,6,1,1,10,2,2,2,2,21,0,4,7,1,N,369,3683.8999999999996,2095.7513504
25-00503,2,6,0,1,1,1,6,2,2,2,2,16,2,4,3,0,N,115,2894.5303966,0.9033739200003765
25-00703,2,6,0,1,1,1,10,2,2,2,2,68,0,2,9,5,N,501,2187.1831358609998,41080.8351712
25-00703,2,N,0,1,1,1,N,N,N,2,2,3,3,5,3,N,N,478,2199.215220646,N
25-02800,1,4,0,1,1,1,13,2,2,2,2,57,0,2,5,6,N,255,3600.5704285699994,-2.9451766399997723
25-02800,2,1,0,1,1,1,4,2,2,2,2,53,0,2,9,5,N,501,3683.8999999999996,40089.031088
25-00703,1,N,0,6,1,1,N,2,2,2,2,5,2,4,2,N,N,501,2177.432416561,N
25-00703,2,4,0,1,1,1,6,2,2,2,2,54,2,4,5,5,N,18,2174.161884135,37833.20535040001
