PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
19-01700,67,2,1,0,1,0,2,1,1,3572.3,12,7,42000.0,6,358,N,2,2,2,2
24-01004,81,1,1,0,6,0,2,1,1,4187.9,N,10,65000.0,6,501,N,2,2,2,2
26-02702,19,1,6,0,1,N,N,3,0,4817.2,14,7,26800.0,5,N,N,2,2,2,2
36-03710,13,2,N,0,1,3,5,1,2,52864.7,N,3,N,N,99,N,2,2,1,2
38-00100,34,1,6,0,1,0,4,1,1,73.0,14,6,21800.0,3,170,N,1,2,2,2
38-00100,67,2,1,0,1,0,2,1,1,73.0,13,7,89900.0,8,501,N,2,2,2,2
51-51255,4,2,N,0,1,3,5,1,1,11224.3,N,1,N,N,501,N,N,N,2,2
36-04010,36,2,1,0,2,2,4,1,1,50441.6,11,9,55000.0,7,501,N,2,2,2,2
06-07502,35,2,1,0,1,1,3,1,2,33632.6,10,10,250000.0,9,501,N,2,2,2,2
32-00405,22,2,1,0,2,0,2,1,2,7990.5,N,5,0.0,0,0,N,2,2,2,2
30-00600,70,1,1,0,1,0,2,1,1,16.3,6,5,83000.0,9,501,N,2,2,2,2
36-03710,25,1,6,0,2,N,N,2,0,52864.7,6,4,0.0,0,N,N,2,2,2,2
51-01301,57,1,1,0,1,0,2,1,1,11162.8,11,10,247000.0,9,501,3,2,2,2,2
17-03529,6,2,N,4,1,4,5,1,2,15097.5,N,2,N,N,191,N,2,2,2,2
08-00803,20,2,6,0,1,N,N,3,0,3393.2,11,7,2000.0,1,N,N,2,2,2,2
28-01100,68,2,4,0,2,0,8,1,2,2674.3,13,7,33100.0,6,133,N,1,1,2,2
51-51255,72,2,3,0,1,0,N,1,1,11224.3,N,9,156000.0,9,501,N,2,2,2,2
32-00405,68,1,1,1,1,0,3,1,1,7990.5,N,1,12000.0,2,305,N,2,2,2,2
51-51255,39,1,4,2,1,0,N,1,1,11224.3,12,11,250000.0,9,501,N,2,2,2,2
38-00100,10,1,N,0,1,3,5,1,1,73.0,N,3,N,N,132,N,2,2,2,2
06-07502,56,1,1,0,6,0,3,1,2,33632.6,9,6,39500.0,5,501,N,2,2,2,2
06-07502,30,2,1,0,1,0,2,1,2,33632.6,10,10,190000.0,9,501,N,2,2,2,2
24-01004,33,2,1,0,1,0,2,1,2,4187.9,15,9,86000.0,7,501,N,2,2,2,2
30-00600,61,1,4,0,1,0,N,1,1,16.3,3,5,28800.0,5,218,N,2,2,2,2
51-51255,41,2,1,0,2,2,4,1,2,11224.3,10,10,125000.0,9,501,N,2,2,2,2
36-03710,69,2,4,2,2,0,N,1,1,52864.7,N,6,12300.0,3,101,N,2,2,2,2
24-01004,41,2,1,0,6,2,4,1,2,4187.9,N,8,0.0,0,331,N,2,2,2,2
36-03710,25,2,6,4,1,N,N,2,0,52864.7,N,4,0.0,0,N,N,2,2,2,2
36-04010,24,2,1,0,2,0,5,1,1,50441.6,11,7,4000.0,1,501,N,2,2,2,2
32-00405,20,1,6,1,1,3,8,1,1,7990.5,6,5,7200.0,2,211,N,2,2,2,2
30-00600,45,1,1,0,1,0,3,1,1,16.3,10,7,36000.0,6,433,N,2,2,2,2
17-03529,3,2,N,0,2,1,2,1,2,15097.5,N,2,N,N,23,N,N,N,2,2
51-51255,38,1,1,0,1,0,2,1,2,11224.3,10,11,150000.0,9,501,N,2,2,2,2
13-04600,15,1,6,0,2,2,4,1,2,3670.4,N,4,0.0,0,239,N,2,2,2,2
24-01004,44,2,1,0,1,1,4,1,1,4187.9,N,9,0.0,0,74,N,2,2,2,2
19-01700,43,1,6,0,6,0,N,1,1,3572.3,4,9,68000.0,8,501,N,2,2,2,2
06-07502,22,2,6,0,6,1,3,1,2,33632.6,9,9,7000.0,2,180,N,2,2,2,2
38-00100,81,2,4,0,1,0,N,1,1,73.0,N,11,38200.0,5,315,N,2,2,2,2
28-01100,18,2,6,0,1,N,N,3,0,2674.3,N,5,0.0,0,N,N,2,2,2,2
01-01301,2,1,N,1,1,4,6,1,2,2731.2,N,N,N,N,168,N,N,N,2,2
24-01004,64,1,1,0,1,0,2,1,1,4187.9,7,7,26800.0,4,334,N,1,2,2,2
26-02702,9,1,N,0,2,0,4,1,2,4817.2,N,3,N,N,501,N,2,2,2,2
19-01700,10,1,N,0,1,0,4,1,1,3572.3,N,3,N,N,65,N,2,2,2,2
30-00600,14,2,N,0,1,2,4,1,1,16.3,N,3,N,N,501,N,2,2,2,2
26-02702,20,1,6,0,6,0,N,1,2,4817.2,N,7,73000.0,8,501,N,2,2,2,2
17-03529,2,2,N,0,2,1,2,1,2,15097.5,N,N,N,N,77,N,N,N,2,2
28-01100,38,2,1,0,2,0,2,1,2,2674.3,12,7,41500.0,7,402,N,2,2,2,2
24-01004,35,1,1,0,1,2,4,1,1,4187.9,10,11,140400.0,9,501,N,2,2,2,2
40-00200,19,2,6,0,3,0,3,1,2,90.7,N,4,0.0,0,75,N,2,2,2,2
36-03710,13,2,N,2,2,3,5,1,2,52864.7,N,3,N,N,501,N,2,2,2,2
17-03529,19,1,6,0,2,0,N,1,1,15097.5,N,5,0.0,0,0,N,2,2,2,2
01-01301,20,1,6,4,2,N,N,3,0,2731.2,N,7,0.0,0,N,N,2,2,2,2
24-01004,54,1,4,0,2,0,4,1,1,4187.9,15,8,20000.0,3,501,N,2,1,2,2
29-01901,31,2,6,0,1,0,N,1,2,5434.8,11,10,27000.0,5,204,N,2,2,2,2
32-00405,64,1,1,4,8,4,6,1,1,7990.5,16,9,95000.0,9,281,N,2,2,2,2
36-03710,73,2,1,4,1,0,2,1,1,52864.7,10,10,35300.0,5,403,N,2,2,2,2
29-01901,64,1,1,0,2,0,2,1,1,5434.8,13,7,19900.0,4,468,N,2,2,2,2
29-01901,18,1,6,0,2,0,2,1,2,5434.8,N,5,0.0,0,209,N,2,2,2,2
01-01301,18,2,6,0,9,N,N,3,0,2731.2,N,7,0.0,0,N,N,2,2,2,2
17-03531,66,2,4,0,2,0,2,1,2,11171.6,N,7,9500.0,2,132,N,2,2,2,2
51-51255,1,2,N,0,2,2,3,1,2,11224.3,N,N,N,N,350,N,N,N,2,2
06-07502,77,1,1,0,1,0,2,1,1,33632.6,11,11,483200.0,9,501,N,2,2,2,2
51-51255,53,2,6,0,1,0,2,1,1,11224.3,10,10,200000.0,9,501,N,2,2,2,2
30-00600,27,1,6,0,1,1,2,1,1,16.3,15,5,47000.0,7,358,N,2,2,2,2
38-00100,60,1,6,0,2,N,N,2,0,73.0,N,6,0.0,0,N,N,1,1,2,2
06-07502,24,2,6,0,1,0,N,1,2,33632.6,10,9,8000.0,2,60,N,2,2,2,2
24-01004,48,1,1,0,1,2,4,1,1,4187.9,11,12,92000.0,8,501,N,2,2,2,2
08-00803,18,1,6,0,1,N,N,3,0,3393.2,14,7,0.0,0,N,N,2,2,2,2
24-01004,24,1,6,0,1,0,4,1,1,4187.9,N,7,0.0,0,501,N,2,2,2,2
51-01301,45,1,2,1,1,N,N,3,0,11162.8,0,5,13000.0,2,98,N,2,2,2,2
26-02702,37,1,1,0,1,1,3,1,2,4817.2,10,9,121000.0,9,501,N,2,2,2,2
51-01301,63,1,1,0,1,0,3,1,2,11162.8,10,9,74000.0,7,362,N,2,2,2,2
08-00803,12,1,N,0,1,1,2,1,1,3393.2,N,3,N,N,199,N,2,2,2,2
28-01100,42,1,4,0,2,0,N,1,2,2674.3,N,4,9000.0,2,68,N,1,2,2,2
29-01901,22,1,6,0,2,1,5,1,1,5434.8,4,6,12000.0,3,126,N,1,2,2,2
13-04600,21,2,6,0,1,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
06-08507,45,2,1,0,6,2,6,1,1,3305.1,9,9,13300.0,3,501,N,2,2,2,2
28-01100,11,2,N,0,2,0,3,1,2,2674.3,N,3,N,N,175,N,1,2,2,2
26-02702,26,2,1,0,1,0,2,1,2,4817.2,6,7,20000.0,4,274,N,2,2,2,2
24-01004,38,1,1,0,1,3,5,1,1,4187.9,5,10,290000.0,9,501,N,2,2,2,2
38-00100,26,1,1,0,1,1,3,1,1,73.0,0,8,25000.0,4,317,N,2,2,2,2
30-00600,16,2,6,0,1,0,N,1,1,16.3,0,4,840.0,1,6,N,2,2,2,2
19-01700,24,1,6,0,1,0,N,1,1,3572.3,9,9,32000.0,5,244,N,2,2,2,2
38-00100,35,2,1,0,1,2,4,1,1,73.0,11,9,34000.0,5,347,N,2,2,2,2
01-01301,26,1,6,0,2,0,2,1,2,2731.2,6,5,0.0,0,60,N,2,2,2,2
40-00200,57,1,1,0,3,1,3,1,1,90.7,N,4,12100.0,3,59,N,2,2,2,2
30-00600,84,1,3,0,1,N,N,2,0,16.3,N,5,12690.0,3,N,N,2,2,2,2
24-01004,2,2,N,0,1,3,5,1,1,4187.9,N,N,N,N,501,N,N,N,2,2
08-00803,48,1,1,0,1,0,2,1,1,3393.2,7,3,60000.0,7,501,N,2,2,2,2
38-00100,70,2,1,0,1,0,2,1,1,73.0,0,7,13300.0,2,501,N,2,2,2,2
38-00100,77,2,4,0,1,0,N,1,1,73.0,14,5,19000.0,3,157,N,2,2,2,2
38-00100,44,1,1,0,1,0,2,1,1,73.0,1,7,110000.0,9,501,N,2,2,2,2
29-01901,32,1,6,0,6,0,N,1,2,5434.8,11,10,12200.0,3,93,N,2,2,2,2
26-02702,22,2,6,0,1,0,N,1,2,4817.2,14,5,11900.0,2,90,N,2,2,2,2
19-01700,31,2,6,0,1,0,2,1,1,3572.3,14,8,16000.0,3,283,N,2,2,2,2
24-01004,40,2,1,0,6,0,2,1,2,4187.9,16,9,49000.0,5,501,N,2,2,2,2
29-01901,22,2,6,0,1,0,N,1,2,5434.8,6,9,4900.0,1,37,N,2,2,2,2
28-01100,25,1,6,0,2,0,N,1,2,2674.3,7,5,13000.0,3,98,N,2,2,2,2
40-00200,10,1,N,0,9,4,6,1,1,90.7,N,3,N,N,321,N,2,2,2,2
38-00100,0,1,N,0,9,2,4,1,1,73.0,N,N,N,N,140,N,N,N,2,2
13-04600,19,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
32-00405,12,2,N,1,8,4,6,1,1,7990.5,N,3,N,N,132,N,2,2,2,2
36-03710,41,2,1,0,6,2,4,1,1,52864.7,12,11,40000.0,5,501,N,2,2,2,2
51-51255,65,2,3,0,2,0,N,1,2,11224.3,11,9,50000.0,6,415,N,2,2,2,2
08-00803,19,1,6,4,1,0,N,1,2,3393.2,6,7,3000.0,1,22,N,2,2,2,2
06-07502,72,2,3,0,1,0,N,1,1,33632.6,N,9,-2100.0,0,0,N,2,2,2,2
08-00803,9,2,N,0,1,3,5,1,2,3393.2,N,3,N,N,501,N,2,2,2,2
24-01004,17,1,6,0,1,2,4,1,1,4187.9,N,4,0.0,0,501,N,2,2,2,2
40-00200,62,2,3,0,1,N,N,2,0,90.7,N,5,15600.0,4,N,N,2,1,2,2
06-08507,73,2,3,0,1,0,N,1,1,3305.1,10,9,21000.0,4,174,N,2,2,2,2
24-01004,45,2,1,0,1,2,4,1,1,4187.9,8,9,130000.0,9,501,N,2,2,2,2
32-00405,24,2,6,0,2,0,6,1,1,7990.5,14,5,18000.0,3,319,N,2,2,2,2
17-03529,27,2,6,0,2,0,N,1,2,15097.5,11,10,50300.0,6,382,N,2,2,2,2
08-00803,65,2,1,0,1,0,2,1,1,3393.2,14,10,30300.0,4,501,N,2,2,2,2
13-04600,23,2,6,0,1,0,N,1,2,3670.4,8,9,10000.0,2,76,N,2,2,2,2
08-00803,28,1,6,0,1,0,N,1,2,3393.2,14,9,14700.0,2,111,N,2,2,2,2
26-02702,24,1,6,0,1,0,N,1,2,4817.2,11,11,14000.0,3,105,N,2,2,2,2
17-03529,52,1,6,0,8,0,N,1,1,15097.5,7,9,1500.0,1,11,N,2,2,2,2
51-01301,15,1,6,0,1,2,4,1,1,11162.8,N,4,0.0,0,501,N,2,2,2,2
17-03529,36,2,1,0,6,2,4,1,2,15097.5,N,9,0.0,0,187,N,2,2,2,2
36-03710,40,1,4,4,8,0,3,1,2,52864.7,3,6,7200.0,2,70,N,2,2,2,2
06-08507,65,1,1,0,1,0,2,1,2,3305.1,4,9,165000.0,9,501,N,2,2,2,2
24-01004,68,1,1,0,1,0,3,1,1,4187.9,11,12,81000.0,7,501,N,2,2,2,2
29-01901,4,2,N,0,2,9,12,1,1,5434.8,N,1,N,N,105,N,N,N,2,2
38-00100,84,2,3,0,1,0,N,1,2,73.0,N,6,13900.0,2,114,N,2,2,2,2
38-00100,70,1,3,0,1,0,N,1,1,73.0,11,10,69850.0,8,501,N,2,2,2,2
29-01901,74,2,1,0,1,0,2,1,1,5434.8,11,9,85300.0,9,501,N,2,2,2,1
30-00600,41,2,4,0,1,0,N,1,2,16.3,16,7,47690.0,7,362,N,2,2,2,2
36-04010,47,2,6,0,2,0,N,1,2,50441.6,N,7,8000.0,2,61,N,2,2,2,2
19-01700,61,2,1,0,1,0,2,1,1,3572.3,N,9,0.0,0,501,N,2,2,2,2
28-01100,25,2,6,0,2,1,4,1,2,2674.3,18,7,0.0,0,42,N,2,2,2,2
06-07502,27,2,6,0,6,0,4,1,2,33632.6,10,9,27300.0,4,294,N,2,2,2,2
13-04600,49,1,6,0,2,N,N,2,0,3670.4,N,5,9000.0,2,N,N,2,2,2,2
08-00803,52,2,1,0,1,1,4,1,1,3393.2,N,9,30000.0,4,501,N,2,2,2,2
38-00100,0,1,N,0,1,1,3,1,1,73.0,N,N,N,N,470,N,N,N,2,2
08-00803,76,1,3,0,1,0,N,1,2,3393.2,14,11,15000.0,3,123,N,2,1,2,1
06-08507,49,1,1,0,1,2,5,1,2,3305.1,4,10,160000.0,9,501,N,2,2,2,2
32-00405,32,1,1,1,1,3,5,1,2,7990.5,N,4,0.0,0,99,N,2,2,2,2
29-01901,79,2,3,0,2,0,3,1,1,5434.8,6,6,2360.0,1,139,N,2,1,2,1
36-03710,11,1,N,2,9,2,4,1,2,52864.7,N,3,N,N,215,N,2,2,2,2
36-03710,17,1,6,0,2,N,N,3,0,52864.7,N,4,0.0,0,0,N,2,2,2,2
51-51255,53,2,6,0,1,0,2,1,1,11224.3,11,10,99000.0,8,501,N,2,2,2,2
29-01901,94,2,3,0,1,0,2,1,1,5434.8,N,3,8900.0,2,117,N,2,1,2,1
51-51255,7,2,N,0,9,1,3,1,1,11224.3,N,3,N,N,501,N,2,2,2,2
19-01700,17,1,6,0,1,3,5,1,2,3572.3,N,4,0.0,0,252,N,2,2,2,2
06-07502,36,2,6,0,1,0,N,1,2,33632.6,10,9,170000.0,9,501,N,2,2,2,2
30-00600,17,1,6,0,1,1,4,1,2,16.3,6,6,0.0,0,317,N,2,2,2,2
38-00100,54,2,1,0,5,0,2,1,1,73.0,6,8,45000.0,6,501,N,2,2,2,2
36-03710,69,2,3,4,8,0,2,1,2,52864.7,N,4,7200.0,2,72,N,2,2,2,2
19-01700,0,1,N,0,9,2,3,1,1,3572.3,N,N,N,N,343,N,N,N,2,2
51-01301,75,2,1,0,1,0,2,1,1,11162.8,N,10,115800.0,8,501,N,2,2,2,2
13-04600,39,1,1,0,2,2,4,1,1,3670.4,0,3,12000.0,3,359,N,2,2,2,2
17-03529,76,2,6,0,2,0,N,1,2,15097.5,N,9,50000.0,6,414,N,2,2,2,2
40-00200,15,1,6,0,1,1,3,1,1,90.7,N,4,20.0,1,443,N,2,2,2,2
29-01901,25,2,6,0,1,0,N,1,1,5434.8,11,9,30000.0,5,229,N,2,2,2,2
51-01301,11,2,N,0,1,2,4,1,1,11162.8,N,3,N,N,501,N,2,2,2,2
06-07502,54,1,1,0,6,1,3,1,2,33632.6,6,3,54000.0,6,325,N,2,2,2,2
17-03529,30,2,6,0,2,0,6,1,2,15097.5,14,8,30000.0,5,331,N,2,2,2,2
17-03531,20,2,6,0,2,0,4,1,1,11171.6,6,5,8000.0,2,373,N,2,2,2,2
36-04010,38,1,4,0,2,0,4,1,1,50441.6,7,5,15600.0,3,406,N,2,2,2,2
30-00600,24,2,6,0,1,0,N,1,1,16.3,11,10,50000.0,7,376,N,2,2,2,2
13-04600,84,2,3,0,2,0,5,1,2,3670.4,N,5,8400.0,2,143,N,2,1,2,2
51-51255,36,2,5,0,1,0,N,1,2,11224.3,12,10,100000.0,8,501,N,2,2,2,2
26-02702,19,1,6,0,1,N,N,3,0,4817.2,14,7,32000.0,5,N,N,2,2,2,2
24-01004,51,1,1,0,6,1,3,1,1,4187.9,11,12,204000.0,9,501,N,2,2,2,2
17-03531,22,1,6,0,2,0,4,1,1,11171.6,3,5,7500.0,2,437,N,2,2,2,2
24-01004,29,2,6,4,5,1,2,1,2,4187.9,14,3,63000.0,6,481,N,2,2,2,2
29-01901,89,2,3,0,2,0,2,1,2,5434.8,N,6,17900.0,3,256,N,2,1,2,2
40-00200,30,1,6,0,3,1,5,1,1,90.7,14,5,20300.0,4,153,N,2,2,2,2
36-03710,40,1,6,4,8,0,3,1,2,52864.7,10,7,28000.0,4,206,N,2,2,2,2
32-00405,76,2,3,3,8,0,N,1,1,7990.5,N,5,7200.0,2,59,N,2,2,2,1
24-01004,20,2,6,0,1,0,4,1,1,4187.9,14,7,900.0,1,501,N,2,2,2,2
32-00405,16,1,6,4,1,2,11,1,1,7990.5,N,4,0.0,0,113,N,2,2,2,2
26-02702,62,1,1,0,1,0,3,1,1,4817.2,N,7,0.0,0,39,N,1,1,2,2
29-01901,44,1,6,0,1,N,N,3,0,5434.8,N,1,1200.0,1,9,N,2,2,2,2
40-00200,15,1,6,0,3,1,4,1,1,90.7,N,3,0.0,0,366,N,2,2,2,2
51-01301,43,2,6,0,1,0,2,1,2,11162.8,6,5,40000.0,5,302,N,2,2,2,2
13-04600,49,2,4,0,2,0,N,1,1,3670.4,10,10,107000.0,9,501,N,2,2,2,2
51-51255,33,1,1,0,1,0,2,1,1,11224.3,10,10,125000.0,9,501,N,2,2,2,2
17-03529,20,2,6,0,6,0,N,1,1,15097.5,11,5,6000.0,1,45,N,2,2,2,2
19-01700,2,2,N,0,2,3,6,1,2,3572.3,N,N,N,N,181,N,N,N,2,2
26-02702,4,1,N,0,1,2,4,1,1,4817.2,N,2,N,N,501,N,N,N,2,2
24-01004,50,1,1,0,1,2,4,1,1,4187.9,10,10,125000.0,8,501,N,2,2,2,2
06-07502,21,1,6,0,2,0,N,1,2,33632.6,N,9,0.0,0,0,N,2,2,2,2
17-03531,70,2,1,0,2,0,2,1,1,11171.6,N,4,3800.0,1,166,N,2,1,2,2
24-01004,25,1,6,0,6,0,N,1,1,4187.9,10,9,58590.0,6,446,N,2,2,2,2
01-01301,5,2,N,0,2,2,3,1,1,2731.2,N,2,N,N,36,N,2,2,2,2
08-00803,45,1,1,0,6,2,4,1,1,3393.2,11,12,140000.0,9,501,N,2,2,2,2
36-04010,4,2,N,0,2,0,5,1,1,50441.6,N,1,N,N,349,N,N,N,1,1
51-51255,26,2,6,0,1,0,N,1,2,11224.3,15,7,40000.0,5,301,N,2,2,2,2
38-00100,77,2,3,0,1,0,N,1,2,73.0,12,6,9500.0,2,78,N,2,2,2,2
06-08507,53,2,1,1,1,1,3,1,2,3305.1,11,9,0.0,0,501,N,2,2,2,2
13-04600,4,2,N,0,2,1,2,1,2,3670.4,N,1,N,N,184,N,N,N,2,2
24-01004,76,2,3,0,1,0,N,1,1,4187.9,14,9,161200.0,9,501,N,2,2,2,2
32-00405,35,2,6,0,2,0,N,1,2,7990.5,7,7,10500.0,2,79,N,2,2,2,2
51-51255,37,2,1,0,1,0,2,1,1,11224.3,16,10,122400.0,9,501,N,2,2,2,2
32-00405,4,1,N,1,8,0,5,1,1,7990.5,N,1,N,N,165,N,N,N,2,2
36-04010,78,2,3,0,2,1,5,1,1,50441.6,7,5,30000.0,5,338,N,2,2,2,2
40-00200,9,1,N,0,1,3,5,1,1,90.7,N,3,N,N,438,N,2,2,2,2
26-02702,19,2,6,0,1,N,N,3,0,4817.2,11,7,23000.0,4,N,N,2,2,2,2
40-00200,13,1,N,0,3,1,3,1,1,90.7,N,3,N,N,136,N,1,2,2,2
24-01004,55,1,1,1,1,2,4,1,1,4187.9,9,9,352000.0,9,501,N,2,2,2,2
08-00803,27,2,6,0,8,0,N,1,2,3393.2,11,9,8000.0,2,60,N,2,2,2,2
06-07502,30,1,5,0,6,1,2,1,2,33632.6,N,10,3000.0,1,17,N,2,2,2,2
28-01100,20,2,6,0,2,N,N,3,0,2674.3,N,7,0.0,0,N,N,2,2,2,2
36-04010,63,2,5,0,2,0,3,1,1,50441.6,N,7,24200.0,4,501,N,2,2,2,2
06-07502,1,1,N,0,1,2,4,1,2,33632.6,N,N,N,N,501,N,N,N,2,2
51-51255,27,1,6,0,1,0,N,1,2,11224.3,2,9,60000.0,7,452,N,2,2,2,2
38-00100,37,1,1,0,1,0,2,1,1,73.0,1,8,60000.0,7,501,N,2,2,2,1
32-00405,24,2,2,1,1,0,4,1,1,7990.5,6,5,25000.0,4,299,N,2,2,2,2
32-00405,24,1,1,1,8,1,3,1,2,7990.5,14,4,24000.0,4,117,N,2,2,2,2
38-00100,18,1,6,0,1,N,N,3,0,73.0,0,6,1000.0,0,N,N,2,2,2,2
30-00600,53,2,1,0,1,0,3,1,1,16.3,9,5,41600.0,6,501,N,2,2,2,2
24-01004,58,1,1,0,1,0,2,1,2,4187.9,10,9,72000.0,7,501,N,2,2,2,2
30-00600,51,1,6,0,3,0,3,1,1,16.3,N,7,3000.0,1,105,N,2,2,2,2
17-03529,21,1,6,0,1,0,N,1,2,15097.5,11,5,6000.0,1,45,N,2,2,2,2
06-08507,66,2,1,0,6,0,2,1,1,3305.1,5,8,323000.0,9,501,N,2,2,2,2
36-04010,56,2,6,0,2,0,3,1,2,50441.6,13,4,11200.0,2,437,N,2,2,2,2
17-03529,27,1,6,0,2,0,2,1,2,15097.5,14,5,10000.0,2,322,N,2,2,2,2
06-08507,60,2,1,0,6,0,2,1,1,3305.1,N,9,0.0,0,501,N,2,2,2,2
17-03529,31,1,6,0,1,0,N,1,1,15097.5,10,9,126000.0,9,501,N,2,2,2,2
26-02702,30,2,6,0,1,0,N,1,1,4817.2,10,9,53000.0,7,404,N,2,2,2,2
13-04600,63,2,4,0,2,0,2,1,1,3670.4,N,5,10940.0,3,118,N,2,2,2,2
51-51255,1,1,N,0,9,4,6,1,1,11224.3,N,N,N,N,501,N,N,N,2,2
30-00600,62,2,1,0,3,0,4,1,1,16.3,13,5,20000.0,4,75,N,2,2,2,2
06-07502,40,2,1,0,1,0,2,1,2,33632.6,10,10,589000.0,9,501,N,2,2,2,2
32-00405,36,2,1,1,8,3,5,1,2,7990.5,6,6,0.0,0,99,N,2,2,2,2
26-02702,28,1,1,0,1,0,2,1,2,4817.2,10,9,130070.0,9,501,N,2,2,2,2
51-51255,16,1,6,0,2,1,4,1,1,11224.3,N,4,0.0,0,473,N,2,2,2,2
36-04010,13,1,N,0,1,N,N,2,0,50441.6,N,1,N,N,N,N,1,1,1,1
06-08507,68,2,1,0,6,2,6,1,1,3305.1,N,10,19000.0,4,501,N,2,2,2,2
36-03710,42,2,4,2,8,0,3,1,2,52864.7,N,3,0.0,0,0,N,2,2,2,2
30-00600,23,2,1,0,1,0,2,1,2,16.3,14,7,3000.0,1,76,N,2,2,2,2
51-51255,61,1,1,0,2,0,2,1,1,11224.3,0,4,40000.0,5,383,N,2,2,2,2
38-00100,1,2,N,0,1,3,5,1,1,73.0,N,N,N,N,102,N,N,N,2,2
30-00600,18,1,6,0,3,0,4,1,1,16.3,N,4,0.0,0,75,N,2,2,2,2
36-04010,33,2,6,0,2,0,2,1,2,50441.6,9,5,34300.0,5,428,N,2,2,2,2
24-01004,48,2,1,0,1,1,3,1,1,4187.9,14,10,8000.0,2,501,N,2,2,2,2
51-51255,31,1,1,0,9,1,3,1,2,11224.3,10,4,10400.0,2,51,N,2,2,2,2
36-04010,26,2,6,0,2,0,5,1,1,50441.6,16,9,50000.0,6,501,N,2,2,2,2
24-01004,7,1,N,0,1,2,4,1,1,4187.9,N,2,N,N,501,N,2,2,2,2
51-01301,30,2,6,0,1,0,N,1,2,11162.8,12,9,105000.0,8,501,N,1,2,2,2
26-02702,0,2,N,0,1,1,3,1,1,4817.2,N,N,N,N,501,N,N,N,2,2
24-01004,33,2,1,0,6,1,4,1,1,4187.9,11,12,25000.0,4,298,N,2,2,2,2
26-02702,59,1,1,0,6,0,2,1,1,4817.2,11,12,473000.0,9,501,N,2,2,2,2
13-04600,18,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
26-02702,53,2,1,0,1,0,2,1,1,4817.2,N,10,0.0,0,501,N,2,2,2,2
28-01100,31,2,6,0,2,0,4,1,2,2674.3,12,7,22500.0,5,221,N,2,2,2,1
08-00803,25,2,6,0,1,0,N,1,2,3393.2,10,10,12000.0,2,91,N,2,2,2,2
08-00803,41,2,1,0,1,2,4,1,1,3393.2,14,11,5000.0,1,207,N,2,2,2,2
24-01004,68,1,1,0,1,0,2,1,1,4187.9,10,11,60400.0,6,437,N,2,2,2,2
26-02702,19,2,6,0,1,N,N,3,0,4817.2,N,7,0.0,0,N,N,2,2,2,2
30-00600,64,1,1,0,1,0,2,1,1,16.3,1,7,18800.0,4,189,N,2,2,2,2
51-01301,57,1,1,0,1,0,2,1,1,11162.8,10,7,100000.0,8,501,N,2,2,2,2
24-01004,53,1,1,0,1,0,2,1,1,4187.9,10,11,200000.0,9,501,N,2,2,2,2
06-07502,32,2,1,0,1,0,2,1,2,33632.6,10,9,126000.0,9,501,N,2,2,2,2
30-00600,76,2,1,0,1,0,2,1,1,16.3,N,10,38600.0,6,501,N,2,2,2,2
06-08507,13,1,N,0,6,1,3,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
24-01004,47,1,1,0,1,2,4,1,1,4187.9,10,10,185000.0,9,501,N,2,2,2,2
51-51255,62,1,1,0,1,0,2,1,1,11224.3,12,8,98000.0,8,501,N,2,2,2,1
51-01301,4,2,N,0,6,2,4,1,1,11162.8,N,1,N,N,501,N,N,N,2,2
51-51255,37,1,1,0,2,1,3,1,2,11224.3,16,9,26000.0,4,128,N,2,2,2,2
30-00600,10,1,N,0,1,2,5,1,1,16.3,N,3,N,N,54,N,2,2,2,2
17-03531,50,2,6,0,2,0,3,1,2,11171.6,N,4,9200.0,2,210,N,2,2,1,2
38-00100,62,2,1,0,1,0,2,1,1,73.0,N,6,0.0,0,501,N,2,2,2,2
17-03529,45,1,1,0,6,2,4,1,1,15097.5,4,9,50000.0,6,501,N,2,2,2,2
28-01100,58,1,1,0,1,0,2,1,1,2674.3,14,10,18200.0,4,227,N,2,2,2,2
28-01100,4,1,N,0,2,0,5,1,1,2674.3,N,2,N,N,165,N,N,N,2,2
51-01301,17,1,6,0,1,4,6,1,1,11162.8,14,4,1000.0,1,501,N,2,2,2,2
06-08507,26,1,6,0,1,0,2,1,1,3305.1,14,7,3900.0,2,501,N,2,2,2,2
24-01004,69,2,1,0,1,0,2,1,1,4187.9,N,9,16500.0,3,501,N,2,2,2,2
24-01004,72,1,1,0,1,0,2,1,1,4187.9,N,9,93100.0,8,501,N,2,2,2,2
29-01901,90,2,1,0,2,0,2,1,1,5434.8,N,5,5010.0,1,111,N,2,1,1,1
30-00600,38,2,1,0,1,3,5,1,1,16.3,6,7,0.0,0,333,N,2,2,2,2
30-00600,70,2,1,0,1,0,2,1,1,16.3,12,7,6600.0,1,191,N,2,2,2,2
06-08507,15,2,6,0,6,1,3,1,1,3305.1,N,4,0.0,0,501,N,2,2,2,2
