PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
48-02101,2,1,0,1,1,1,N,2,2,2,2,76,0,3,5,4,N,501,44978.594913,357.4
48-02515,2,1,0,1,1,2,N,2,2,2,2,44,0,2,7,2,N,319,8514.785321700001,2134.8
48-02516,1,1,4,3,1,1,N,1,2,2,2,66,0,2,5,2,N,381,-0.2784618900004716,1338.4
48-02516,1,6,0,1,1,1,6,2,2,2,2,23,0,3,7,4,N,501,16820.190720900002,1338.4
48-02101,1,N,0,9,1,1,N,2,2,2,2,9,2,6,3,N,N,148,N,357.4
48-02515,1,4,0,1,1,2,N,2,2,2,2,68,0,N,5,3,N,452,-0.3217924499995206,2134.8
48-02507,1,6,0,1,1,1,10,2,2,2,2,42,2,4,10,8,N,501,84607.557195,3731.1
48-02101,2,1,0,1,1,1,16,2,2,2,2,68,0,2,9,8,N,501,90805.883784,357.4
48-02102,1,6,0,1,1,1,13,2,2,2,2,41,3,N,9,9,N,353,134502.06231,450.89999999999975
48-02101,2,6,0,1,1,2,10,2,2,2,2,26,0,3,5,4,N,209,9821.9599905,357.4
48-02515,1,6,0,1,1,1,N,2,2,2,2,32,1,4,7,4,N,196,25047.276132900002,2134.8
48-02102,1,6,0,1,3,0,5,1,1,2,2,33,N,N,7,3,N,40,12279.594033000001,450.89999999999975
48-02102,1,1,0,1,1,1,11,2,2,2,2,61,0,5,11,5,N,321,21933.685116,450.89999999999975
48-02102,2,1,0,1,1,2,N,2,1,2,2,77,0,2,7,3,N,242,10041.503751299999,450.89999999999975
48-02510,2,1,0,1,1,1,7,2,2,2,2,52,3,5,9,9,N,501,136579.601865,3092.4
48-02102,2,1,0,1,1,1,9,2,2,2,2,52,1,4,7,4,N,21,36627.0712416,450.89999999999975
48-02516,1,4,1,1,2,0,3,1,1,2,1,58,N,N,12,7,3,202,62743.278213,1338.4
48-02510,2,1,0,1,1,2,8,2,2,2,2,55,2,4,9,8,N,501,92590.485057,3092.4
48-02515,2,3,1,1,2,0,12,1,1,1,1,89,N,N,8,4,2,31,4978.1247033,2134.8
48-02101,2,1,0,1,1,1,6,2,2,2,2,54,1,3,8,7,N,501,0.08527784999932919,357.4
48-02507,1,6,0,1,1,2,18,2,2,2,1,31,2,N,9,8,N,280,89162.352258,3731.1
48-02515,2,1,0,1,1,1,9,2,2,2,2,52,0,3,9,5,N,501,22561.148862,2134.8
48-02510,2,2,3,1,3,0,18,1,1,2,1,88,N,N,10,8,2,501,715915.83252,3092.4
48-02510,1,N,1,1,1,1,N,2,2,2,2,5,3,5,3,N,N,236,N,3092.4
48-02515,1,1,0,1,1,1,10,2,2,2,2,42,1,6,7,4,N,210,4177.7965656,2134.8
48-02101,1,1,0,1,1,1,N,2,1,2,2,92,0,3,7,0,N,310,383.2878021000006,357.4
48-02516,2,1,0,1,1,1,1,2,2,2,2,35,0,3,9,9,N,501,141167.326461,1338.4
48-02515,1,1,0,1,1,1,6,2,2,2,2,77,0,2,5,6,N,488,30006.0618102,2134.8
48-02507,1,N,1,1,1,2,N,N,N,2,2,1,2,4,N,N,N,245,N,3731.1
48-02102,1,1,0,1,1,1,9,2,2,2,2,55,0,3,9,4,N,296,27257.4063552,450.89999999999975
48-02510,1,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,501,N,3092.4
48-02101,1,N,0,1,1,1,N,N,N,2,2,1,1,3,N,N,N,501,N,357.4
48-02101,1,6,4,8,3,0,14,2,2,2,2,81,N,N,4,3,N,109,454.9964936999995,357.4
48-02101,1,3,0,1,1,1,3,2,2,2,2,80,0,N,2,7,N,501,66221.258082,357.4
48-02515,2,1,4,1,1,2,9,2,2,2,2,25,1,4,9,5,N,501,30016.315580999995,2134.8
48-02507,1,6,0,1,1,2,10,2,2,2,2,15,2,4,4,0,N,105,16826.992434,3731.1
48-02515,2,1,1,1,1,1,3,2,2,2,2,50,2,4,9,4,N,156,21820.543269,2134.8
48-02101,1,N,0,1,1,1,N,2,2,2,2,13,3,5,3,N,N,499,N,357.4
48-02510,2,N,1,1,1,1,N,2,2,2,2,6,2,4,2,N,N,501,N,3092.4
48-02516,2,6,0,2,2,0,13,1,1,2,2,26,N,N,8,4,N,67,388.32836490000045,1338.4
48-02507,1,1,0,2,1,1,12,2,2,2,2,44,5,7,1,0,N,114,-0.42741068999930576,3731.1
48-02102,2,4,0,1,3,0,14,2,1,2,2,44,N,N,7,3,N,323,460.9535993999998,450.89999999999975
48-02101,1,N,0,1,1,1,N,2,2,2,2,14,1,4,3,N,N,501,N,357.4
48-02507,2,6,0,2,1,2,N,2,2,2,2,22,0,2,8,4,N,184,442.06587599999966,3731.1
48-02102,1,1,0,1,1,1,2,2,2,2,2,53,0,4,6,8,N,501,105392.9814,450.89999999999975
48-02510,1,3,0,1,2,0,4,1,1,1,2,84,N,N,6,3,N,216,229596.968034,3092.4
48-02102,2,3,0,1,1,1,N,2,2,2,2,87,0,6,4,4,N,280,-0.03252711000004638,450.89999999999975
48-02516,1,4,0,1,1,1,3,2,2,2,2,50,1,4,9,7,N,196,62391.80136,1338.4
48-02515,1,1,0,1,1,1,1,2,2,2,2,58,0,2,11,8,N,501,75370.268862,2134.8
48-02507,1,N,0,6,1,1,N,2,2,2,2,6,3,7,3,N,N,353,N,3731.1
48-02101,2,1,0,1,1,1,9,2,2,2,2,57,0,2,9,7,N,501,49900.091766000005,357.4
48-02516,2,6,0,1,1,1,9,2,2,2,2,36,0,7,7,5,N,294,40162.1044251,1338.4
48-02102,1,N,0,1,1,1,N,2,2,2,2,7,0,5,2,N,N,155,N,450.89999999999975
48-02516,1,1,0,1,1,1,6,2,2,2,2,43,0,6,4,1,N,2,11399.4564201,1338.4
48-02516,2,3,0,1,1,1,0,2,2,2,2,35,0,N,7,1,N,275,6022.044216300001,1338.4
48-02510,2,N,0,1,1,1,N,N,N,2,2,3,2,4,2,N,N,501,N,3092.4
48-02507,2,6,0,1,1,2,4,2,2,2,2,42,2,N,4,0,N,115,3964.1599788000003,3731.1
48-02507,2,1,0,1,1,1,1,2,2,2,2,36,1,N,9,7,N,384,59818.448487,3731.1
48-02515,2,4,0,1,1,2,12,2,2,2,2,61,0,N,4,3,N,124,19332.948513900003,2134.8
48-02101,1,6,0,1,1,1,14,2,2,2,2,16,1,3,4,3,N,501,-2258.8404866999995,357.4
48-02101,2,1,0,1,1,1,9,2,2,2,2,57,0,2,5,7,N,332,49977.756717,357.4
48-02515,2,1,2,1,1,1,4,2,2,2,2,45,2,4,5,5,N,447,21609.4278099,2134.8
48-02510,1,1,0,2,1,1,4,2,2,2,2,31,5,6,6,6,N,262,22222.061841,3092.4
48-02515,1,6,0,1,1,2,7,2,2,2,2,15,1,3,4,1,N,254,3643.232863200001,2134.8
48-02101,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,N,357.4
48-02516,1,4,0,1,1,1,N,2,2,2,2,58,0,N,9,6,N,444,40055.5053234,1338.4
48-02101,2,N,0,7,1,1,N,2,2,2,2,8,3,5,3,N,N,391,N,357.4
48-02102,1,1,0,1,1,1,N,2,2,2,2,58,0,2,6,3,N,0,4457.7449889,450.89999999999975
48-02510,2,6,0,1,1,1,N,2,2,2,2,16,2,4,5,0,N,501,5858.1607602,3092.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,6,2,4,2,N,N,496,N,450.89999999999975
48-02101,1,1,1,1,1,2,4,2,2,2,2,36,2,4,3,6,N,321,39759.5440578,357.4
48-02101,2,3,0,1,1,1,5,2,2,2,2,82,0,N,9,5,N,500,27191.13768,357.4
48-02101,2,1,0,1,1,1,9,2,2,2,1,68,0,2,5,7,N,501,63388.01494200001,357.4
48-02102,1,N,0,3,1,2,N,2,2,2,2,11,3,5,3,N,N,167,N,450.89999999999975
48-02515,2,4,0,1,1,2,10,2,2,2,2,28,0,N,9,5,N,363,34920.784878000006,2134.8
48-02101,2,6,4,1,1,1,11,2,2,2,2,31,1,3,9,7,N,501,71245.5076032,357.4
48-02102,1,5,1,1,2,0,14,2,2,2,2,20,N,N,6,3,N,97,44993.413626,450.89999999999975
48-02102,2,N,0,1,1,1,N,2,2,2,2,10,3,6,3,N,N,253,N,450.89999999999975
48-02516,2,1,0,1,1,2,9,2,2,2,2,37,4,6,8,7,N,87,49994.335734,1338.4
48-02507,1,1,0,1,1,1,2,2,2,2,2,62,3,4,9,8,N,501,59299.243437,3731.1
48-02510,1,5,0,6,1,1,3,2,2,2,2,41,0,3,10,9,N,501,135397.27845,3092.4
48-02102,1,1,0,1,1,1,7,2,2,2,2,86,0,2,8,9,N,469,34702.481793,450.89999999999975
48-02510,1,1,0,1,1,1,6,2,2,2,2,40,3,5,9,9,N,501,368484.63204,3092.4
48-02515,1,6,0,1,1,1,N,2,2,2,2,33,3,6,4,1,N,501,-0.1284129000005123,2134.8
48-02516,1,4,0,1,1,1,4,2,2,2,2,30,0,N,5,8,N,427,76064.11637999999,1338.4
48-02101,2,1,0,1,1,1,9,2,2,2,2,48,0,2,9,6,N,501,30844.2229431,357.4
48-02510,1,N,0,1,1,2,N,2,2,2,2,8,3,6,3,N,N,80,N,3092.4
48-02101,1,1,0,2,1,1,7,2,2,2,2,33,0,2,8,9,N,501,21087.568763100004,357.4
48-02102,1,1,0,1,1,1,7,2,2,2,2,63,0,3,7,7,N,437,67943.724009,450.89999999999975
48-02515,2,1,0,1,1,1,15,2,2,2,2,36,1,6,7,9,N,501,185909.235582,2134.8
48-02516,1,4,0,1,1,2,15,1,1,2,2,66,0,2,6,5,N,108,27283.832919,1338.4
48-02101,2,1,0,1,1,1,11,2,2,2,2,41,1,4,9,0,N,147,15742.177166099998,357.4
48-02102,1,4,0,1,1,1,6,2,2,2,2,63,0,2,4,1,N,390,19842.8400324,450.89999999999975
48-02515,2,1,0,1,1,1,N,2,2,2,1,73,0,4,10,5,N,501,212689.628949,2134.8
48-02101,2,1,0,1,1,1,4,2,2,2,2,51,0,2,9,5,N,70,36586.6189479,357.4
48-02515,2,1,0,1,1,1,N,2,2,2,2,77,0,2,9,0,N,501,0.05608049999955256,2134.8
48-02507,1,1,0,6,1,1,11,2,2,2,2,56,5,7,10,8,N,501,59833.6700388,3731.1
48-02101,1,6,0,1,1,2,7,2,1,2,2,33,0,N,5,4,N,137,11770.090966200001,357.4
48-02516,1,N,1,8,1,1,N,N,N,2,2,0,1,4,N,N,N,129,N,1338.4
48-02101,2,1,0,1,1,1,12,2,2,2,2,52,2,6,7,7,N,479,59998.3168575,357.4
48-02507,1,1,0,2,1,1,12,2,2,2,2,33,5,7,10,9,N,501,134998.112592,3731.1
48-02516,1,1,2,1,1,1,10,2,2,2,2,63,0,2,10,7,N,501,71271.4043832,1338.4
48-02515,2,6,1,1,1,2,N,2,2,2,2,15,0,3,4,0,N,182,14988.290587200001,2134.8
48-02102,2,N,0,1,1,1,N,2,2,2,2,5,4,6,3,N,N,330,N,450.89999999999975
48-02102,2,1,1,1,1,1,N,2,2,2,2,66,0,2,5,2,N,501,-0.47793479999927513,450.89999999999975
48-02516,2,1,0,1,1,1,6,2,2,2,2,69,0,2,10,2,N,67,-0.603187199999411,1338.4
48-02510,2,1,0,1,1,1,6,2,2,2,2,66,0,2,9,9,N,501,114531.87043200001,3092.4
48-02507,1,4,0,1,1,2,N,2,1,2,2,88,0,N,6,4,N,133,35009.581212900004,3731.1
48-02101,2,6,0,9,1,2,N,2,2,2,2,21,0,3,7,1,N,190,16819.2022425,357.4
48-02101,2,1,0,1,1,1,6,2,2,2,2,24,0,2,6,5,N,501,23772.6306972,357.4
48-02516,1,6,3,2,2,0,3,1,1,2,1,47,N,N,11,8,6,501,489036.42795,1338.4
48-02101,1,1,0,1,1,1,3,2,2,2,2,39,0,2,5,7,N,459,48497.772666,357.4
48-02507,2,1,0,1,1,1,9,2,2,2,2,76,0,2,10,7,N,501,49221.833094,3731.1
48-02102,1,1,0,1,1,1,9,2,2,2,2,36,0,2,4,6,N,120,39761.0166198,450.89999999999975
48-02510,1,6,2,1,1,1,6,2,1,2,2,72,0,6,4,2,N,305,7327.0574349,3092.4
48-02102,1,4,1,1,1,1,6,2,2,2,2,54,2,4,7,8,N,180,74273.023986,450.89999999999975
48-02516,2,4,0,1,1,2,9,2,2,2,2,58,0,2,6,8,3,106,343622.639976,1338.4
48-02102,2,N,0,1,1,2,N,2,2,2,2,6,2,4,2,N,N,249,N,450.89999999999975
48-02101,1,2,0,1,1,2,14,2,2,2,2,15,0,2,4,1,N,499,13711.473545699999,357.4
48-02102,2,3,0,1,1,2,14,2,2,2,2,19,0,4,5,4,N,145,21811.3626066,450.89999999999975
48-02515,2,1,0,1,1,1,9,2,2,2,2,37,0,2,11,8,N,501,84300.172572,2134.8
48-02515,1,1,0,1,1,1,3,2,2,2,2,42,0,2,10,9,N,501,244291.511898,2134.8
48-02101,2,N,0,1,1,1,N,N,N,2,2,3,3,6,1,N,N,86,N,357.4
48-02507,1,6,0,2,1,2,8,2,2,2,2,27,1,4,9,9,N,182,447607.16552999994,3731.1
48-02507,1,N,0,1,1,2,N,2,2,2,2,5,2,6,3,N,N,132,N,3731.1
48-02101,1,1,3,1,1,1,16,1,1,1,1,68,0,2,5,2,5,330,11100.1438065,357.4
48-02101,2,1,0,1,1,2,12,2,2,2,2,70,0,2,7,2,N,6,15221.425926,357.4
48-02102,2,3,0,1,1,1,0,2,2,2,2,17,4,8,1,0,N,11,30002.946579900003,450.89999999999975
48-02101,2,1,0,1,1,1,16,2,2,2,2,56,0,2,10,8,N,501,49994.631939000006,357.4
48-02102,2,6,0,1,1,1,10,2,2,2,2,18,3,7,5,0,N,336,12611.425724100001,450.89999999999975
48-02101,2,1,0,1,1,1,6,2,2,2,2,45,2,4,5,7,N,230,60208.741735799995,357.4
48-02510,2,N,0,1,1,1,N,N,2,2,2,14,2,3,2,N,N,501,N,3092.4
48-02101,2,3,0,1,1,1,15,2,2,2,2,88,0,N,1,2,N,159,0.04338599999937287,357.4
48-02101,2,N,1,1,1,1,N,N,N,2,2,3,4,6,1,N,N,86,N,357.4
48-02101,1,1,1,1,1,1,10,2,2,2,2,36,3,7,3,4,N,248,11883.9369348,357.4
48-02516,1,6,0,1,1,1,9,2,2,2,2,20,2,3,8,6,N,501,22150.9599465,1338.4
48-02102,1,N,1,1,1,1,N,2,2,2,2,12,3,4,3,N,N,158,N,450.89999999999975
48-02516,1,1,1,1,1,1,3,2,2,2,2,60,2,4,7,9,N,501,125335.93934399998,1338.4
48-02102,1,6,0,1,1,1,11,2,2,2,2,22,0,3,9,6,N,501,36617.6231484,450.89999999999975
48-02102,1,6,0,1,1,1,N,2,2,2,2,21,0,2,6,2,N,474,19861.2123591,450.89999999999975
48-02507,1,1,3,1,1,1,2,2,2,2,2,35,2,4,9,8,3,218,65287.67916300001,3731.1
48-02101,2,N,0,1,1,1,N,N,N,2,2,2,1,4,N,N,N,501,N,357.4
48-02515,1,N,0,1,1,1,N,N,N,2,2,4,3,5,1,N,N,162,N,2134.8
48-02510,1,N,1,9,1,1,N,2,2,2,2,11,4,5,3,N,N,377,N,3092.4
48-02101,2,1,0,1,1,1,N,2,2,2,2,50,2,3,7,2,N,126,12899.039932800002,357.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,8,4,6,3,N,N,222,N,357.4
48-02507,2,1,0,1,1,1,6,2,2,2,2,36,0,2,9,4,N,501,27264.765779999994,3731.1
48-02102,1,6,1,1,2,0,3,1,2,2,2,33,N,N,6,2,N,15,-0.14330778000021382,450.89999999999975
48-02101,2,N,0,1,1,1,N,N,N,2,2,4,2,3,1,N,N,262,N,357.4
48-02510,1,6,0,1,1,1,3,2,2,2,2,29,0,N,9,7,N,197,53479.867984200006,3092.4
48-02515,1,N,1,1,3,0,N,N,N,2,2,0,N,N,N,N,N,404,N,2134.8
48-02507,2,1,0,1,1,1,N,2,2,2,2,64,0,2,8,2,N,383,4173.7614072,3731.1
48-02515,1,6,0,1,1,1,17,2,1,2,2,84,0,N,4,1,N,102,3753.4892503499996,2134.8
48-02510,1,4,0,1,1,1,N,2,2,2,2,78,1,N,5,1,N,221,-0.10810169999967911,3092.4
48-02510,2,1,0,6,1,1,12,2,2,2,2,49,0,4,9,4,N,244,39997.7504262,3092.4
48-02101,2,1,1,1,1,1,6,2,2,2,2,54,4,5,4,0,N,501,13062.132944700003,357.4
48-02510,1,5,4,1,1,2,3,2,2,2,2,41,0,7,12,8,N,501,200773.377966,3092.4
48-02101,1,6,0,2,1,1,N,2,2,2,2,16,0,2,5,4,N,221,40088.829232200005,357.4
48-02102,2,1,0,2,1,2,12,2,2,2,2,41,0,5,9,5,N,338,45033.3395211,450.89999999999975
48-02515,2,1,0,1,1,1,N,2,2,2,2,58,0,2,6,0,N,501,12021.6206355,2134.8
48-02510,2,2,0,1,1,1,11,2,2,2,2,42,1,5,10,1,N,501,6672.930161100001,3092.4
48-02102,1,1,0,1,1,2,N,2,2,2,2,34,0,2,7,3,N,433,14563.0400706,450.89999999999975
48-02507,2,1,0,1,1,1,11,2,2,2,2,56,0,2,9,8,N,501,71379.304248,3731.1
48-02102,2,4,0,1,1,1,12,2,2,2,2,38,1,6,5,2,N,110,30008.958695100002,450.89999999999975
48-02507,2,6,0,1,1,2,N,2,2,2,2,25,0,N,9,0,N,288,12010.595885399998,3731.1
48-02101,2,1,0,1,1,1,10,2,2,2,2,38,3,5,8,0,N,501,0.0992417999996178,357.4
48-02102,1,1,1,1,1,1,N,2,2,2,2,22,0,2,5,2,N,154,14454.623116499999,450.89999999999975
48-02101,1,N,0,1,1,1,N,2,2,2,2,6,1,3,3,N,N,501,N,357.4
48-02515,2,1,1,6,1,1,10,2,2,2,2,30,2,6,5,6,N,198,30919.160269199994,2134.8
48-02102,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,160,N,450.89999999999975
48-02515,1,1,0,1,1,1,6,1,2,2,2,56,2,5,7,5,N,467,0.09839550000015151,2134.8
48-02515,1,6,0,1,1,2,4,2,2,2,2,27,0,N,9,8,N,501,79988.333313,2134.8
48-02101,2,1,0,1,1,1,N,2,2,2,2,61,0,N,5,4,N,212,30002.2280712,357.4
48-02516,1,1,1,1,1,1,7,2,2,2,1,57,0,2,5,8,N,501,98747.901504,1338.4
48-02101,1,1,1,1,1,1,4,2,2,2,2,39,0,2,5,2,N,146,9021.6851697,357.4
48-02510,1,1,0,9,1,1,10,1,2,2,2,47,0,2,6,3,N,215,9928.770667199999,3092.4
48-02510,2,1,0,1,1,1,10,2,2,2,2,67,0,N,9,6,N,372,21801.383036999996,3092.4
48-02507,1,1,0,2,1,1,N,2,2,2,2,83,0,2,9,4,N,347,36351.5371191,3731.1
48-02515,1,N,0,1,1,2,N,2,2,2,2,14,0,N,3,N,N,501,N,2134.8
48-02507,2,6,0,2,1,2,7,2,2,2,2,24,0,N,9,8,N,501,71513.595132,3731.1
48-02515,1,1,1,1,1,1,4,2,2,2,2,47,1,3,7,9,N,501,183632.206191,2134.8
48-02101,1,1,0,1,1,1,4,2,2,2,2,27,0,2,9,9,N,458,107087.290926,357.4
48-02516,2,1,0,1,1,1,N,2,2,2,2,35,3,5,7,0,N,501,-0.1323058799998762,1338.4
48-02507,1,1,0,1,1,1,11,2,2,2,2,56,0,2,10,9,N,501,210829.478475,3731.1
48-02101,2,1,1,1,1,1,16,2,2,2,2,39,4,5,5,2,N,85,459.8288667000006,357.4
48-02516,1,N,1,1,1,2,N,2,2,2,2,9,3,5,3,N,N,72,N,1338.4
48-02516,1,1,0,5,1,2,17,2,2,2,2,36,2,4,12,7,3,119,66811.213812,1338.4
48-02102,1,1,0,1,1,1,6,2,2,2,2,58,2,4,7,8,N,501,100777.64203500001,450.89999999999975
48-02515,2,4,0,1,1,1,6,1,2,2,2,58,0,3,5,3,N,4,3895.4395725000013,2134.8
48-02102,2,4,0,1,1,2,11,2,2,2,2,51,0,N,10,7,N,384,52011.7253628,450.89999999999975
48-02102,1,1,1,1,1,1,N,2,2,2,2,56,0,2,5,3,N,312,13780.145712900001,450.89999999999975
48-02101,2,1,0,1,1,1,12,2,2,2,2,41,1,3,9,1,N,372,30002.770549499997,357.4
48-02516,2,1,0,1,1,1,11,2,2,2,2,69,0,2,10,7,N,501,59930.48168099999,1338.4
48-02101,1,1,0,1,1,1,N,1,1,2,2,82,1,3,5,4,N,203,8514.460342499999,357.4
48-02515,1,1,0,1,1,1,4,2,2,2,2,49,0,3,5,8,N,501,80050.53636299999,2134.8
48-02101,2,1,0,1,1,1,N,2,2,2,2,74,2,3,5,4,N,247,23222.400289200003,357.4
48-02101,2,6,4,1,1,2,10,2,2,2,2,25,0,4,8,4,N,142,14459.3378538,357.4
48-02101,2,1,0,1,1,1,N,2,2,2,2,59,0,3,7,0,N,501,0.11786039999969944,357.4
48-02101,1,1,0,1,1,1,4,2,2,2,2,51,0,2,9,7,N,458,70584.789345,357.4
48-02101,2,1,0,1,1,1,15,2,2,2,2,49,0,4,9,5,N,365,40017.0985368,357.4
48-02507,1,N,1,9,1,1,N,N,N,2,2,2,0,3,N,N,N,374,N,3731.1
48-02516,2,4,0,1,1,1,N,2,2,2,2,43,0,N,7,8,N,196,61018.12528349999,1338.4
48-02102,2,1,1,1,1,1,N,2,2,2,2,56,0,2,5,5,N,501,40000.861425,450.89999999999975
48-02507,1,6,1,1,1,2,6,2,2,2,2,37,1,3,7,5,N,174,44965.7870088,3731.1
48-02102,1,1,0,1,1,1,N,2,2,2,2,92,0,2,4,0,N,126,3790.137002399999,450.89999999999975
48-02101,2,3,0,1,1,1,N,2,1,2,1,84,0,N,5,6,N,501,30008.4830745,357.4
48-02515,1,6,0,1,1,2,7,2,2,2,2,23,1,3,7,4,N,245,14895.778149000002,2134.8
48-02510,2,6,0,1,1,1,10,2,2,2,2,51,0,N,6,0,N,464,3740.951739,3092.4
48-02507,2,1,0,1,1,2,3,2,2,2,2,32,3,5,10,8,N,501,86925.69137700001,3731.1
48-02507,2,6,0,1,1,1,12,2,2,2,2,17,1,N,3,2,N,225,10714.314790200002,3731.1
48-02515,1,4,0,1,1,1,N,2,1,2,2,67,0,N,1,1,N,393,-1.0469869199996538,2134.8
48-02102,1,4,0,1,1,1,16,2,2,2,2,79,0,3,7,6,N,379,44998.3949478,450.89999999999975
48-02102,2,1,0,2,1,1,N,2,2,2,2,68,2,4,3,2,N,126,19948.1138283,450.89999999999975
48-02102,1,5,0,1,2,0,14,2,2,2,2,71,N,N,4,3,N,0,6483.3174923999995,450.89999999999975
48-02101,1,1,0,1,1,1,5,2,2,2,1,81,0,2,9,7,N,501,61546.66925400001,357.4
48-02507,1,1,2,1,1,2,11,2,2,2,2,45,0,2,9,1,N,71,453910.374078,3731.1
48-02510,2,1,4,1,1,1,5,2,2,2,2,52,0,7,6,0,N,478,11097.1301322,3092.4
48-02510,1,5,0,1,1,1,15,2,2,2,2,64,1,3,8,9,N,501,212053.76144400003,3092.4
48-02101,1,1,0,2,1,2,3,2,2,2,2,46,0,2,5,9,N,501,30080.0656674,357.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,7,4,6,3,N,N,501,N,1338.4
48-02507,2,6,0,1,1,1,N,2,2,2,2,22,0,N,7,3,N,323,3672.3455832,3731.1
48-02507,1,6,0,5,2,0,6,2,1,2,2,57,N,N,5,3,N,184,-1238.0300415000002,3731.1
48-02101,1,N,1,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,N,357.4
48-02515,1,1,0,1,1,1,14,2,2,2,2,63,0,2,9,1,N,160,0.06081978000020172,2134.8
48-02515,2,2,1,1,1,2,N,1,2,2,2,23,1,3,3,0,N,185,-0.22996890000013082,2134.8
48-02102,2,1,0,1,1,1,12,2,2,2,2,69,0,2,5,5,N,501,23577.9376896,450.89999999999975
48-02101,1,6,1,1,1,1,0,2,2,2,2,18,0,2,5,1,N,176,-0.586684349999814,357.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,7,3,5,3,N,N,254,N,357.4
48-02102,1,1,0,1,1,1,3,2,2,2,2,83,0,2,7,9,N,501,82494.89619,450.89999999999975
48-02515,2,3,0,1,1,1,12,2,2,2,2,28,0,N,6,7,N,241,48449.2923705,2134.8
48-02102,2,4,1,1,1,1,9,2,2,2,2,65,1,N,8,5,N,358,30980.0701728,450.89999999999975
48-02510,1,N,0,1,1,2,N,2,2,2,2,9,3,6,3,N,N,393,N,3092.4
48-02102,2,1,0,1,1,1,N,2,1,2,2,77,2,4,7,3,N,249,11770.087581,450.89999999999975
48-02507,1,1,0,1,1,1,16,2,1,2,2,68,0,N,10,9,N,501,130604.59692000001,3731.1
48-02510,1,2,2,5,2,0,6,2,1,1,2,74,N,N,4,4,N,295,47522.962011,3092.4
48-02516,2,1,0,3,1,1,11,2,2,2,2,46,0,4,10,9,N,381,52964.671011,1338.4
48-02101,1,1,0,1,1,1,16,2,2,2,2,58,2,4,7,8,N,501,97303.6346982,357.4
48-02101,2,1,0,1,1,1,N,1,1,2,2,77,1,3,5,3,N,248,-0.5326904099993044,357.4
48-02507,2,1,0,1,1,1,N,2,2,2,2,71,0,2,7,2,N,271,27174.499422,3731.1
48-02516,1,1,0,1,1,1,7,2,2,2,2,59,0,2,7,9,N,501,4474.0641918,1338.4
48-02102,1,1,0,1,1,1,N,2,1,2,2,72,0,2,5,3,N,293,371.2898070000001,450.89999999999975
48-02515,1,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,162,N,2134.8
48-02516,2,6,0,1,1,1,N,2,2,2,2,24,0,3,8,3,N,253,-0.028210980000039854,1338.4
48-02102,1,1,4,1,1,1,N,1,1,2,2,43,0,2,6,3,N,246,-1.0430093099994338,450.89999999999975
48-02507,2,1,1,1,1,1,12,2,2,2,2,44,0,5,1,0,N,501,-0.3408342000002449,3731.1
48-02101,2,1,0,1,1,1,16,1,2,2,2,60,4,6,3,8,N,383,30000.339129599997,357.4
48-02510,2,6,0,1,1,1,16,2,2,2,2,48,0,N,9,5,N,501,27195.4902009,3092.4
48-02510,2,6,0,1,1,1,N,2,2,2,2,15,0,6,4,0,N,206,13036.404578399997,3092.4
48-02516,2,1,0,1,1,1,11,2,2,2,2,61,1,3,9,3,N,416,-0.32221560000016325,1338.4
48-02101,1,1,0,1,1,1,16,2,2,2,2,32,3,5,7,2,N,228,0.11557538999932149,357.4
48-02516,1,1,0,1,1,1,6,2,2,2,2,31,0,5,9,6,N,501,47030.059965,1338.4
48-02516,1,1,0,2,1,1,6,2,2,2,2,27,3,5,8,8,N,432,82147.329243,1338.4
48-02102,1,6,0,1,1,1,3,2,2,2,2,46,1,3,5,6,N,132,36604.2050619,450.89999999999975
48-02102,2,6,0,1,1,2,10,2,2,2,2,42,0,N,7,3,N,263,19784.2244481,450.89999999999975
48-02101,1,1,0,1,1,1,18,2,2,2,2,38,4,6,6,5,N,415,21810.0449175,357.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,7,0,4,6,N,N,241,N,450.89999999999975
48-02101,2,4,1,1,1,1,14,2,2,2,2,63,0,4,4,2,N,60,2624.8259099999996,357.4
48-02515,2,1,0,1,1,1,11,2,2,2,2,43,2,4,9,9,N,501,94231.333812,2134.8
48-02510,2,1,0,1,1,1,16,2,2,2,2,69,0,2,6,0,N,501,14697.381732599999,3092.4
48-02510,1,6,0,1,1,2,14,2,2,2,2,30,0,6,7,6,N,56,33860.675645999996,3092.4
48-02515,1,1,1,1,1,1,5,2,2,2,2,22,0,3,6,6,N,387,34550.0106924,2134.8
48-02515,1,1,0,1,1,1,4,2,2,2,2,33,0,2,9,9,N,501,125113.269351,2134.8
