,DENSITY,count_target,count_deidentified
3077,4808,0.0,1.0
3078,4711,0.0,1.0
3079,4719,0.0,2.0
3080,4732,0.0,1.0
3081,4735,0.0,2.0
3082,4743,0.0,1.0
3083,4746,0.0,1.0
3084,4752,0.0,1.0
3085,4753,0.0,1.0
3086,4755,0.0,1.0
3087,4761,0.0,1.0
3088,4762,0.0,1.0
3089,4763,0.0,1.0
3090,4764,0.0,1.0
3091,4775,0.0,1.0
3092,4779,0.0,1.0
3093,4781,0.0,1.0
3094,4785,0.0,1.0
3095,4789,0.0,1.0
3096,4794,0.0,1.0
3097,4798,0.0,1.0
3098,4803,0.0,2.0
3099,4920,0.0,1.0
3100,4922,0.0,1.0
3101,4420,0.0,1.0
3102,5098,0.0,1.0
3103,5063,0.0,2.0
3104,5065,0.0,1.0
3105,5069,0.0,1.0
3106,5072,0.0,1.0
3107,5076,0.0,1.0
3108,5080,0.0,1.0
3109,5083,0.0,2.0
3110,5090,0.0,1.0
3111,5095,0.0,1.0
3112,5097,0.0,1.0
3113,5101,0.0,1.0
3114,4927,0.0,1.0
3115,5103,0.0,2.0
3116,5105,0.0,1.0
3117,5110,0.0,1.0
3118,5111,0.0,1.0
3119,5113,0.0,1.0
3120,5116,0.0,1.0
3121,5120,0.0,1.0
3122,5121,0.0,1.0
3123,5131,0.0,2.0
3124,5132,0.0,1.0
3125,5059,0.0,1.0
3126,5058,0.0,1.0
3127,5052,0.0,1.0
3128,5051,0.0,1.0
3129,4937,0.0,1.0
3130,4940,0.0,1.0
3131,4949,0.0,1.0
3132,4956,0.0,1.0
3133,4963,0.0,1.0
3134,4964,0.0,1.0
3135,4967,0.0,1.0
3136,4968,0.0,1.0
3137,4990,0.0,1.0
3138,4992,0.0,2.0
3139,4996,0.0,1.0
3140,4999,0.0,1.0
3141,5009,0.0,2.0
3142,5023,0.0,2.0
3143,5030,0.0,1.0
3144,5036,0.0,1.0
3145,5039,0.0,1.0
3146,5041,0.0,3.0
3147,5042,0.0,1.0
3148,5043,0.0,1.0
3149,5045,0.0,1.0
3150,4704,0.0,2.0
3151,4701,0.0,1.0
3152,4699,0.0,2.0
3153,4512,0.0,2.0
3154,4492,0.0,2.0
3155,4493,0.0,1.0
3156,4496,0.0,1.0
3157,4498,0.0,2.0
3158,4499,0.0,2.0
3159,4504,0.0,1.0
3160,4505,0.0,1.0
3161,4508,0.0,1.0
3162,4509,0.0,1.0
3163,4511,0.0,1.0
3164,4513,0.0,2.0
3165,4697,0.0,2.0
3166,4514,0.0,1.0
3167,4515,0.0,1.0
3168,4516,0.0,1.0
3169,4517,0.0,1.0
3170,4518,0.0,1.0
3171,4520,0.0,1.0
3172,4522,0.0,1.0
3173,4524,0.0,1.0
3174,4527,0.0,1.0
3175,4528,0.0,1.0
3176,4489,0.0,1.0
3177,4485,0.0,1.0
3178,4482,0.0,1.0
3179,4480,0.0,1.0
3180,4421,0.0,1.0
3181,4422,0.0,1.0
3182,4425,0.0,1.0
3183,4429,0.0,1.0
3184,4430,0.0,1.0
3185,4431,0.0,1.0
3186,4433,0.0,1.0
3187,4438,0.0,1.0
3188,4440,0.0,1.0
3189,4441,0.0,1.0
3190,4443,0.0,1.0
3191,4452,0.0,1.0
3192,4453,0.0,1.0
3193,4454,0.0,1.0
3194,4458,0.0,2.0
3195,4461,0.0,1.0
3196,4463,0.0,1.0
3197,4469,0.0,1.0
3198,4474,0.0,1.0
3199,4475,0.0,1.0
3200,4478,0.0,2.0
3201,4533,0.0,1.0
3202,4543,0.0,1.0
3203,4546,0.0,1.0
3204,4628,0.0,1.0
3205,4632,0.0,2.0
3206,4634,0.0,1.0
3207,4638,0.0,1.0
3208,4644,0.0,1.0
3209,4647,0.0,1.0
3210,4656,0.0,1.0
3211,4657,0.0,2.0
3212,4658,0.0,1.0
3213,4664,0.0,1.0
3214,4665,0.0,2.0
3215,4666,0.0,1.0
3216,4667,0.0,1.0
3217,4668,0.0,2.0
3218,4669,0.0,1.0
3219,4672,0.0,1.0
3220,4673,0.0,1.0
3221,4680,0.0,2.0
3222,4684,0.0,1.0
3223,4686,0.0,1.0
3224,4690,0.0,1.0
3225,4693,0.0,1.0
3226,4629,0.0,1.0
3227,4627,0.0,1.0
3228,4552,0.0,1.0
3229,4626,0.0,1.0
3230,4554,0.0,2.0
3231,4559,0.0,1.0
3232,4560,0.0,1.0
3233,4561,0.0,1.0
3234,4563,0.0,1.0
3235,4566,0.0,2.0
3236,4567,0.0,1.0
3237,4571,0.0,1.0
3238,4572,0.0,1.0
3239,4575,0.0,1.0
3240,4593,0.0,1.0
3241,4596,0.0,1.0
3242,4597,0.0,1.0
3243,4603,0.0,1.0
3244,4607,0.0,1.0
3245,4615,0.0,1.0
3246,4617,0.0,1.0
3247,4619,0.0,2.0
3248,4620,0.0,2.0
3249,4621,0.0,1.0
3250,4622,0.0,1.0
3251,52864,0.0,138.0
