PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
48-02516,1,N,0,1,1,1,N,2,2,2,2,11,1,2,1,N,N,501,1334.1835824559998,N
48-02515,1,1,0,1,1,1,N,2,2,2,2,62,0,2,5,6,N,501,440.22338699029996,59604.216105
48-02515,1,1,1,2,1,1,11,2,2,2,2,27,0,2,7,1,N,501,1211.535755286,111.43593090000013
48-02101,1,1,0,1,1,1,16,2,2,2,2,67,3,5,9,8,N,501,376.19124348980995,47996.559954000004
48-02102,2,6,0,1,1,2,15,2,2,2,2,35,1,5,7,1,N,221,460.813621256,20.61609270000008
48-02516,1,1,0,1,1,1,11,2,2,2,2,84,1,2,9,8,N,501,1363.120077252,37827.190653000005
48-02515,1,1,1,1,1,1,14,2,2,2,2,60,2,3,10,0,N,188,2172.4445273399997,13987.835349599998
48-02510,1,1,0,1,1,1,10,2,2,2,2,24,0,2,9,9,N,501,3091.987823902,88271.071413
48-02101,1,1,1,5,1,1,11,2,2,2,2,30,3,5,9,9,N,501,412.9413614217,5.856620700000349
48-02102,2,6,0,1,1,1,10,2,2,2,2,17,0,N,7,6,N,454,421.6104074469,37602.7544319
48-02516,2,1,1,9,1,1,13,2,2,2,2,81,2,5,3,4,6,69,2247.9496201899997,29175.6400908
48-02510,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,501,3097.93511721,N
48-02515,1,N,0,1,1,1,N,2,2,2,2,10,2,4,3,N,N,199,2142.33729117,N
48-02102,2,1,1,1,1,1,11,2,2,1,2,44,2,5,8,0,N,362,1030.683877343,219.31827728999997
48-02101,1,4,3,1,2,0,13,1,1,2,2,88,N,N,3,9,4,255,372.3963529012,104286.207186
48-02515,1,1,0,6,1,1,10,2,2,2,2,54,3,4,7,9,N,501,2146.0200220899997,70847.243901
48-02507,2,1,0,2,1,2,15,2,2,2,2,35,6,7,2,3,N,304,2912.82559613,14.702148299999863
48-02507,1,6,1,1,1,1,10,2,2,2,2,16,5,11,3,1,N,455,2156.081171441,36912.24726
48-02515,1,N,0,1,1,1,N,2,2,2,2,10,0,2,6,N,N,199,2154.605177691,N
48-02102,2,3,0,1,1,1,9,2,2,2,2,55,0,7,10,6,N,501,460.58277583349997,20139.0763455
48-02516,2,1,0,1,1,1,6,2,1,2,2,23,0,2,11,6,N,248,1840.735865836,45240.4790628
48-02510,1,1,0,1,1,1,10,2,2,2,2,54,2,4,12,9,N,501,3139.2383142,198987.126408
48-02510,2,4,4,1,1,1,9,2,2,2,2,68,0,5,9,7,N,173,3090.22317638,61883.14967100001
48-02102,2,6,0,1,1,1,16,2,2,2,2,67,1,3,9,0,N,15,462.71220466799997,6595.3168344000005
48-02102,2,1,0,1,1,1,15,2,2,2,2,56,0,2,5,3,N,304,426.095043241,21623.656651799996
48-02516,1,6,0,1,1,1,9,2,2,2,2,38,2,4,3,6,N,279,1334.9640879509998,81410.599704
48-02510,2,3,0,9,1,2,7,1,1,2,2,89,3,5,3,2,6,249,2826.970497735,5439.291345600001
48-02102,2,2,4,4,1,2,10,1,1,1,1,88,7,10,10,7,6,436,3262.6550076,54195.0676512
48-02102,1,1,1,1,1,1,12,2,2,2,1,28,2,4,4,8,N,472,450.97116188639995,182979.615798
48-02101,1,6,0,1,1,1,5,2,2,2,2,16,3,5,7,8,N,493,408.6968014933,-1.8379389000001538
48-02101,1,N,0,1,1,1,N,2,2,2,2,8,1,3,5,N,N,501,400.46020645519997,N
48-02510,2,1,0,1,1,2,0,2,2,2,2,35,0,2,7,5,N,501,3109.941002189,45579.1090818
48-02101,2,1,0,1,1,1,16,2,2,2,2,31,0,4,5,2,N,369,368.76872192433996,-2.383802399999695
48-02101,1,6,0,1,1,1,6,2,2,2,2,28,0,4,2,7,N,501,380.04727631825995,162728.299986
48-02102,1,4,0,1,1,1,18,2,2,2,2,69,4,6,7,2,N,313,3677.6141698879997,9183.6382155
48-02507,1,1,0,1,1,2,14,2,1,2,2,61,0,2,7,6,N,236,3133.69937354,196928.383176
48-02516,1,6,0,9,1,1,9,2,2,2,2,54,2,4,7,4,N,73,1326.2513390159997,2617.9911912000007
48-02102,2,6,0,1,1,1,2,2,2,2,2,47,2,4,9,0,N,266,457.72289709089995,14.703248490000078
48-02102,1,6,1,1,1,1,18,1,2,1,2,15,2,5,3,0,N,359,805.8797731699999,8111.9583698999995
48-02515,1,4,1,1,1,1,3,2,2,2,2,60,0,2,4,5,4,199,2137.73320278,77210.98321020001
48-02507,2,6,1,1,1,2,18,2,2,2,2,29,0,3,7,1,N,455,1771.6689396440001,65677.56111000001
48-02516,2,1,0,1,1,1,9,2,2,2,2,67,0,7,9,8,N,501,1331.17937008,80275.5717645
48-02515,2,N,0,9,1,1,N,N,2,2,2,9,0,3,6,N,N,246,2147.0599651149996,N
48-02507,2,6,0,1,1,1,14,2,2,2,2,64,0,3,7,1,N,501,3106.6083601180003,3056.9500752000004
48-02101,1,6,4,3,2,0,8,1,2,1,2,50,N,N,11,9,5,32,3354.19158548,104510.053536
48-02510,2,3,0,1,1,1,18,2,2,2,2,72,2,5,8,3,N,349,3103.65050238,2891.38375155
48-02507,2,1,0,6,1,1,1,2,2,2,2,30,0,4,7,9,N,501,2689.32809223,65291.216696999996
48-02516,2,N,0,2,1,2,N,2,2,2,2,13,0,2,1,N,N,183,1332.475140776,N
48-02102,1,1,0,1,1,2,8,2,2,2,2,47,2,4,5,0,N,472,1328.33365413,30817.135419
48-02516,1,1,0,6,1,1,9,2,2,2,2,57,0,2,4,3,N,337,1364.082458914,24798.766062
48-02516,2,N,0,1,1,1,N,2,2,2,2,5,4,5,3,N,N,440,1348.0619721459998,N
48-02507,1,4,0,1,1,1,7,2,2,2,2,16,0,N,5,8,N,387,3620.98850466,66953.688417
48-02510,1,1,0,1,1,1,10,2,2,2,2,24,0,2,9,9,N,501,3091.89484473,89132.672517
48-02515,1,6,0,1,1,1,14,2,2,2,2,83,2,N,7,4,N,211,2139.09280388,37968.0276675
48-02101,1,4,0,1,1,2,N,2,2,2,2,15,3,N,6,0,N,1,408.86216002509997,18008.9163954
48-02101,1,N,0,1,1,1,N,2,2,2,2,8,2,4,3,N,N,307,403.0671285455,N
48-02101,2,N,0,1,1,1,N,N,N,2,2,2,0,4,N,N,N,323,381.95769399512,N
48-02102,2,1,0,1,1,1,0,2,2,2,2,35,0,2,3,6,N,165,438.53249867139994,46992.755061
48-02515,1,2,2,5,1,2,9,2,1,2,2,62,3,7,10,6,N,273,3170.6080901210003,73132.152345
48-02101,1,6,0,1,1,1,13,2,2,2,2,16,0,2,6,0,N,310,395.2949131913,-2.432887799999662
48-02101,1,6,1,1,1,2,4,2,2,2,2,19,0,3,5,2,N,293,363.76725654455,-8.643375720000222
48-02515,2,1,3,5,3,0,18,1,1,1,2,62,N,N,3,0,2,344,669.9385052845,609.2735984999999
48-02102,2,1,0,1,1,1,10,2,2,2,2,48,0,2,7,3,N,310,423.8916325392,31021.5219468
48-02515,1,1,0,1,1,1,N,2,2,2,2,60,0,2,5,6,N,501,423.45597991079995,56168.398902
48-02102,1,6,1,1,1,1,18,2,2,2,2,32,0,5,5,2,N,157,441.9540849692,9263.050776
48-02102,2,6,0,1,1,1,10,2,2,2,2,83,0,N,7,0,N,501,442.10156289099996,37005.018665999996
48-02510,1,5,0,4,1,1,7,2,2,2,2,58,3,12,5,4,N,494,3106.77184962,14903.887395599999
48-02101,1,6,0,1,1,1,8,1,2,2,2,16,2,4,4,5,N,147,379.72062422578995,26017.548080999997
48-02507,2,1,0,6,1,1,11,2,2,2,2,30,0,3,8,9,N,501,2701.44439841,65423.92838520001
48-02102,2,4,0,1,1,2,11,2,2,2,2,47,2,N,8,5,N,497,2172.32982154,30755.8776861
48-02101,2,2,0,1,1,1,4,2,1,2,2,65,0,3,7,5,N,294,405.50914924035,44772.6418839
48-02507,1,4,0,1,1,1,N,2,2,2,2,16,2,N,6,0,N,501,2147.0382047499997,11914.3546494
48-02515,2,6,0,1,1,1,14,2,2,2,2,46,2,3,9,0,N,160,2169.8703942399998,-1.4435631000005742
48-02102,1,1,0,1,1,1,16,2,2,2,2,48,0,2,7,3,N,251,430.7369373132,7722.667986600001
48-02101,1,N,0,1,1,1,N,2,2,2,2,8,0,3,5,N,N,48,390.3504488346,N
48-02516,2,6,0,1,1,1,11,2,2,2,2,56,1,3,9,0,N,501,1364.594755259,14717.919741000002
48-02102,2,3,1,1,2,0,14,1,1,1,2,85,N,N,3,3,3,415,911.235903412,45144.088877999995
48-02102,2,1,0,1,1,1,0,2,2,2,2,40,0,4,2,7,N,319,989.5866784749999,42573.723444
48-02507,2,1,0,1,1,1,12,2,2,2,2,61,2,4,3,6,N,304,3121.35298102,99609.97653599999
48-02510,2,1,0,1,1,1,10,2,2,2,2,71,0,2,9,3,N,38,3121.9495861279997,27451.818391199995
48-02510,2,4,0,1,1,1,15,2,2,2,2,38,0,N,9,7,N,501,3104.657990411,42162.006957
48-02510,1,1,0,1,1,1,15,2,2,2,2,37,0,4,7,7,N,40,3129.1851267810002,196877.21587800002
48-02101,2,N,0,9,1,2,N,2,2,2,2,14,2,4,2,N,N,448,1354.868614318,N
48-02102,1,1,0,1,1,1,3,2,2,2,2,66,0,2,7,9,N,501,459.913551833,562484.26605
48-02516,2,6,0,1,1,1,N,2,2,2,2,75,0,2,4,0,N,501,1355.6861293019997,0.5570901000000958
48-02507,2,6,1,1,1,1,15,1,2,2,2,15,0,5,3,4,N,136,3114.939037528,27815.6859225
48-02510,2,1,0,1,1,1,11,2,2,2,2,61,0,2,10,5,N,501,3137.25356649,94576.107969
48-02516,1,N,0,1,1,2,N,N,N,2,2,4,1,4,2,N,N,430,1362.570703944,N
48-02101,1,1,0,1,1,1,14,2,2,2,2,59,1,5,9,9,N,501,394.52275254324996,102486.558699
48-02102,1,6,0,1,1,1,N,2,2,2,2,28,0,3,1,2,N,501,463.86609103679996,13838.609809500002
48-02510,1,4,0,1,1,1,15,2,2,2,2,49,0,N,10,7,N,501,3069.48301826,137027.692326
48-02507,2,2,4,1,1,2,16,1,2,1,1,49,6,7,10,3,4,169,2559.9330337449996,115723.62162900002
48-02101,1,1,1,1,1,1,4,2,2,2,2,19,0,2,6,0,N,490,367.39287645883996,10696.940251200002
48-02515,1,1,0,1,1,2,17,2,2,2,2,26,0,2,7,5,N,195,2142.9388218799995,72032.300865
48-02516,2,1,0,1,1,1,7,2,2,2,2,30,2,6,8,8,N,392,1326.0648408799998,81585.335265
48-02515,2,6,0,1,1,1,12,2,2,2,2,52,3,7,4,8,N,155,2126.959190619,23090.853109800002
48-02101,2,1,0,2,1,1,1,2,2,2,2,52,0,2,5,0,N,501,529.7925039991,-0.9239348999999493
48-02516,2,4,0,1,1,1,17,2,2,2,2,57,0,3,7,3,N,193,1660.6497503189998,24048.931567500003
48-02507,1,2,1,9,1,1,14,2,1,2,2,60,3,5,6,4,6,74,3470.717327945,14198.968581000001
48-02102,1,4,0,1,1,1,5,2,2,2,2,59,0,5,7,7,N,282,395.7135691191,23440.224368400002
48-02515,2,N,0,2,1,1,N,N,2,2,2,9,0,3,1,N,N,93,2155.47717793,N
48-02101,1,1,1,1,1,1,1,2,2,2,2,85,0,2,9,9,N,501,360.666476560545,48228.319209
48-02510,2,1,0,1,1,1,15,2,2,2,2,37,0,3,7,7,N,501,3136.14564341,44617.1596479
48-02101,1,1,0,1,1,1,12,2,2,2,2,37,0,4,5,6,N,324,377.4618656139,177186.38763
48-02507,2,3,0,1,1,1,N,2,2,2,2,77,1,3,9,1,N,501,1328.15687225,-0.14643909000005806
48-02507,2,3,0,1,1,1,N,2,2,2,2,77,1,3,3,2,N,501,2156.636583672,9116.515623600002
48-02515,2,6,0,2,1,2,9,2,2,2,2,64,2,4,4,5,N,273,2175.6667482099997,26341.528646999996
48-02102,2,6,0,1,1,2,14,2,2,2,2,44,0,5,7,4,N,13,3463.5952785599998,0.644512890000442
48-02101,1,4,0,1,1,2,4,2,2,2,2,19,0,N,7,7,N,295,373.7504245069,123224.65780799999
48-02515,2,4,0,1,1,1,4,2,2,2,2,69,0,N,7,7,N,98,2172.1898129899996,42238.791756
48-02101,2,2,0,1,1,2,11,2,2,2,2,40,0,3,7,5,N,434,404.37581039139997,44616.065382
48-02515,1,1,0,1,1,1,4,2,2,2,2,63,0,3,5,9,N,501,394.8446119575,47263.926507000004
48-02101,1,1,0,1,1,1,N,2,2,2,2,42,1,3,9,7,N,501,361.23796936391,64537.47991319999
48-02510,2,1,0,1,1,1,12,2,2,2,2,61,2,4,10,7,N,325,3122.687178159,90507.85077599999
48-02510,2,1,0,1,1,1,14,2,2,2,2,58,0,2,7,3,N,310,3088.71209615,47013.60789299999
48-02515,1,1,1,1,1,1,14,2,2,2,2,60,0,2,4,3,N,52,2147.890839951,14295.1717335
48-02101,1,6,1,1,1,2,4,2,2,2,2,19,0,3,5,0,N,122,394.4727323802,-0.15210930000012013
48-02510,2,1,0,1,1,1,10,2,1,2,2,88,0,3,7,9,N,501,3105.046708125,41463.5606448
48-02101,1,1,0,1,1,1,7,2,2,2,2,31,0,4,10,8,N,501,410.3838100572,159422.821446
48-02510,1,4,4,8,1,1,4,2,2,2,2,69,3,5,8,5,N,264,2308.7698403649997,58740.956253
48-02510,2,1,4,1,1,1,13,1,1,2,2,61,2,7,12,3,5,308,3130.74839815,11970.372939
48-02102,2,3,0,1,1,1,12,2,2,2,2,67,1,5,9,6,N,297,441.3357869702,37775.8473246
48-02102,1,4,1,1,1,1,14,2,2,2,1,46,1,3,10,8,3,423,2045.03910843,78380.058645
48-02102,2,1,1,1,1,2,11,2,2,2,2,44,2,5,9,0,N,362,421.9251601621,866.5961913000001
48-02510,2,1,0,6,1,1,18,2,2,2,2,51,2,7,12,8,N,501,3089.95395512,63326.251968
48-02102,1,4,0,1,1,1,3,2,2,2,2,16,0,N,5,6,N,289,439.8369094131,41467.350376200004
48-02510,1,6,3,1,1,1,17,2,2,2,2,27,0,2,5,1,N,29,3103.27602168,20050.371411
48-02102,1,N,0,1,1,1,N,2,2,2,2,8,4,6,3,N,N,501,426.3022390265,N
48-02101,1,6,1,1,1,1,8,2,2,2,2,15,3,5,6,0,N,400,403.56502256519997,26417.693954399998
48-02515,2,1,0,1,1,1,9,2,2,2,2,46,0,4,7,4,N,40,2173.226348578,2808.5618715
48-02510,1,4,0,8,1,1,15,2,2,2,2,30,3,12,1,7,N,250,3131.169874491,14646.867778200001
48-02101,1,2,0,8,1,1,6,1,1,1,2,51,3,7,2,3,N,250,782.365691436,8565.7740504
48-02101,1,1,0,1,1,1,10,2,2,2,2,28,0,4,7,9,N,501,362.43171633557995,161672.828478
48-02102,1,1,1,9,1,1,17,2,2,1,2,46,3,5,7,0,N,360,1018.446455333,68079.9317625
48-02102,1,1,0,1,1,1,17,2,2,2,2,42,0,3,7,7,N,193,410.9653077366,62962.66456199999
48-02101,2,N,1,1,1,1,N,2,2,2,2,13,0,5,3,N,N,23,359.74455214026,N
48-02515,2,N,0,2,1,1,N,2,2,2,2,12,0,2,1,N,N,93,2129.67984351,N
48-02101,2,1,0,1,1,1,5,2,1,2,2,31,0,4,7,4,N,189,407.7909023167,17330.6196399
48-02510,2,1,0,1,1,1,N,2,2,2,2,37,0,2,5,2,N,501,3095.646837711,12732.461011200001
48-02516,2,1,0,6,1,1,11,2,2,2,2,75,0,2,7,8,N,501,1346.4840251819999,20266.0535049
48-02101,1,1,0,1,1,1,4,2,2,2,2,46,1,3,9,9,N,501,408.1932362839,133652.834112
48-02102,1,1,0,1,1,1,3,2,2,2,2,66,0,2,5,9,N,501,422.72615076349996,21960.013509
48-02101,2,6,0,1,1,2,12,2,2,2,2,35,1,5,4,4,N,299,402.1574204616,19294.9437198
48-02516,1,1,0,1,1,1,3,2,2,2,2,62,0,3,7,7,N,243,1362.399454932,814997.725248
48-02101,1,6,2,3,1,1,18,1,1,1,2,16,9,12,9,0,2,262,815.1587639129999,1.419300540000222
48-02507,2,1,2,4,1,2,11,2,2,2,2,65,0,3,5,5,2,275,3033.86450577,54962.616051000005
48-02101,2,2,0,1,3,0,17,1,1,1,1,73,N,N,6,3,4,191,489.11276339539995,19012.3015236
48-02516,2,1,0,2,1,2,16,1,2,2,2,36,2,4,11,9,N,184,3098.796287872,28926.125461800002
48-02102,2,N,0,1,1,1,N,2,2,2,2,12,0,6,7,N,N,493,434.52122335059994,N
48-02507,1,1,0,1,1,2,12,2,2,2,2,34,0,4,5,9,N,467,2643.4562306999997,51181.880820000006
48-02515,2,4,0,1,1,1,11,2,2,2,2,46,3,5,9,8,N,501,2168.4035094799997,907.9760298000001
48-02516,2,1,0,1,1,1,N,2,2,2,2,57,1,2,4,3,N,501,1371.3381405559999,32276.305567800002
48-02102,2,1,0,1,1,1,N,2,2,2,2,56,0,3,5,6,N,501,449.96089392659997,76977.637989
48-02516,1,3,0,1,1,1,4,2,2,2,2,23,0,2,5,6,N,243,1346.9529694819998,84818.201265
48-02515,2,1,1,1,1,1,1,2,2,2,2,46,2,4,9,0,N,269,2172.56429369,4261.1156469
48-02515,1,1,0,1,1,1,3,2,2,2,2,64,0,3,5,9,N,501,2148.16063474,47360.426710800006
48-02507,2,1,0,8,1,1,8,1,2,1,2,20,3,4,3,2,N,300,858.1900037799999,5667.333651000001
48-02515,2,1,0,1,1,1,N,2,2,2,2,27,0,2,9,0,N,501,2129.588618662,10672.561733400002
48-02102,2,2,0,1,1,1,17,2,2,2,2,46,2,5,5,3,N,356,464.5368365759999,11956.4978505
48-02516,1,1,0,1,1,2,11,2,2,2,2,49,1,2,10,4,N,431,1346.6400925439998,16097.4877581
48-02507,2,1,1,1,1,1,15,2,2,2,2,60,0,3,5,3,N,132,2903.369924718,-8.149221149999903
48-02516,1,N,1,9,1,1,N,2,2,2,2,11,3,5,6,N,N,74,1355.7059329209999,N
48-02515,2,1,0,1,1,1,11,2,2,2,2,66,0,2,9,8,N,501,3462.367757815,99483.970929
48-02101,2,2,0,1,1,2,9,2,2,2,2,58,2,7,4,4,N,294,463.080950078,23140.085766000004
48-02507,2,1,0,1,1,1,11,2,2,2,2,74,0,2,9,8,N,501,1334.1347312799999,30080.211230999994
48-02101,1,N,0,1,1,1,N,2,2,2,2,8,2,3,3,N,N,293,391.33364453875,N
48-02101,1,1,0,1,1,1,6,2,2,2,2,25,1,2,10,5,N,501,379.44991077827996,128354.54757299999
48-02515,1,1,0,1,1,2,7,2,2,2,2,24,0,2,5,4,N,470,2157.19236701,25556.344201500004
48-02515,2,1,0,1,1,1,17,2,2,2,2,69,0,3,7,4,N,501,2146.889222158,14493.227091
48-02102,2,3,0,1,1,2,6,2,2,2,2,72,4,6,7,5,N,478,422.24543562419996,30526.211331
48-02510,2,5,0,6,1,1,6,2,2,2,2,71,3,6,8,8,N,501,3114.450188398,-17.643437699999595
48-02507,2,1,0,1,1,1,11,2,2,2,2,60,2,3,8,5,N,352,376.69289142549997,64672.368285000004
48-02516,2,1,0,1,1,1,11,2,2,2,2,62,1,3,9,7,N,501,1363.1590772240002,52487.061606
48-02515,2,N,0,9,1,1,N,2,2,2,2,12,0,6,6,N,N,248,1354.3123923989997,N
48-02510,2,6,2,1,1,1,12,2,2,2,2,36,2,5,8,0,N,59,3136.348301569,-2.476895400000103
48-02101,1,N,0,1,1,1,N,N,N,2,2,4,0,3,3,N,N,293,370.79061508345,N
48-02101,1,N,1,1,1,1,N,N,N,2,2,4,0,4,2,N,N,284,410.57958924189995,N
48-02516,2,1,0,1,1,1,9,2,2,2,2,40,0,3,7,1,N,501,1333.6207143479999,4945.762614449999
48-02515,2,6,0,1,1,1,4,2,2,2,2,23,2,4,4,0,N,320,2173.5042065099997,14761.8757167
48-02102,1,1,0,1,1,1,12,2,2,2,1,44,2,4,10,6,N,408,434.28825587079996,77187.68541749999
48-02101,2,1,0,2,1,1,4,2,2,2,2,23,0,2,5,2,N,97,549.5474067711,14807.3939622
48-02507,1,2,0,5,1,1,4,2,2,2,1,77,3,10,10,6,3,329,1500.681682642,253364.321826
48-02101,2,1,1,1,1,1,3,1,2,2,1,67,0,6,12,8,N,34,2262.0578600609997,27266.712270000004
48-02510,1,1,0,1,1,1,N,2,2,2,2,73,0,2,5,9,N,501,3115.67436918,32165.866803000004
48-02101,2,1,0,1,1,1,15,2,2,2,2,57,1,2,4,3,N,260,434.26151929829996,10349.770218900001
48-02516,2,6,0,1,1,1,9,2,2,2,2,56,0,3,5,6,N,415,1350.0943564999998,43514.5830819
48-02507,2,1,4,6,1,2,13,2,2,2,2,62,0,2,5,0,5,501,1835.7685986410002,20551.931106
48-02101,1,N,1,1,1,1,N,2,2,2,2,7,0,5,5,N,N,252,378.94718427069995,N
48-02516,1,3,0,1,1,1,11,2,2,2,2,83,2,N,7,8,N,501,1352.542414431,37430.919141
48-02102,2,1,0,1,1,1,6,2,2,2,2,47,0,2,7,5,N,501,423.96785791699995,30545.907270900003
48-02507,2,1,4,9,1,2,12,2,2,2,2,62,2,4,8,0,N,180,2871.303614695,69523.427589
48-02102,1,1,0,1,1,1,3,2,2,2,2,63,0,2,5,9,N,501,425.17315610009996,32337.5184468
48-02510,1,6,0,5,1,1,13,1,1,2,2,16,3,12,1,1,5,249,3125.368898552,126.65071230000012
48-02507,2,1,0,1,1,1,11,2,2,2,2,74,0,2,9,8,N,501,1364.447931835,30796.488237899997
48-02516,1,6,0,1,1,1,9,2,2,2,2,38,4,6,3,8,N,412,1356.6819105939999,84863.4063795
48-02510,2,6,0,1,1,1,12,2,2,2,2,52,3,5,9,8,N,249,3133.7462679699997,477587.17377
48-02102,1,1,0,1,1,1,3,2,2,2,2,63,0,2,7,9,N,501,411.94339397209995,48502.731984
48-02510,1,1,0,1,1,1,7,2,2,2,2,24,0,2,5,4,N,338,3103.6201390799997,21712.840592099998
48-02102,2,1,1,1,1,1,12,2,2,2,2,68,2,5,3,2,N,59,2170.28164827,9129.144958500001
48-02516,1,6,0,9,1,2,6,2,2,2,2,53,2,3,8,0,N,15,1359.0358422949998,4914.818078100001
48-02102,2,4,0,1,1,1,6,2,2,2,2,55,0,N,9,6,N,261,464.216942342,52915.44174
48-02510,2,6,0,9,1,2,2,2,2,2,2,54,2,4,8,2,N,483,3115.55966338,26106.392655000003
48-02510,1,1,0,1,1,1,8,2,2,1,2,38,3,4,9,8,N,40,805.590174762,95908.361892
48-02516,1,N,0,1,1,1,N,2,2,2,2,11,1,2,1,N,N,501,1324.3435791399997,N
48-02515,2,1,0,1,1,1,10,2,2,2,2,23,0,2,9,0,N,501,2175.07601334,17797.7256156
48-02510,2,1,0,1,1,1,14,2,2,2,2,57,0,2,12,3,N,310,3138.682126018,372301.10652
48-02510,2,5,0,4,1,1,7,2,2,2,2,30,2,13,8,3,N,453,3091.357616742,11313.8193231
48-02102,2,6,0,1,1,1,6,2,2,2,2,17,1,3,3,2,N,277,444.018802864,7608.559664999999
48-02102,2,3,4,3,1,2,4,2,2,2,2,21,4,13,1,2,N,437,2405.149398332,14053.815436499997
48-02102,2,6,0,1,1,1,12,2,2,2,2,22,1,2,4,4,N,156,433.8861614363,18549.6098487
48-02101,2,1,0,1,1,1,4,2,1,2,2,64,0,4,5,4,N,323,362.86155540413995,18358.2165648
48-02510,1,6,2,1,1,1,4,2,2,2,2,15,3,5,4,0,N,167,2243.10734858,0.2811963000003743
48-02510,1,1,0,1,1,2,12,2,2,2,2,35,0,4,7,7,N,325,3114.2901400700002,195228.69118199998
48-02515,2,N,0,1,1,1,N,2,2,2,2,12,0,3,5,N,N,239,2177.64373641,N
48-02101,2,4,0,1,1,1,N,2,2,2,2,36,0,3,8,5,N,501,363.99473501445,41857.3093365
48-02516,1,1,0,1,1,1,1,2,2,2,1,49,1,2,10,8,N,501,1323.0886302139997,106153.59352499999
48-02516,2,6,0,1,1,1,9,2,2,2,2,65,0,6,5,6,N,501,1340.49449315,81186.025536
48-02102,1,6,0,1,1,1,2,2,2,2,2,66,0,4,5,2,N,359,463.0044784201,21158.567409
48-02101,2,1,0,1,1,1,7,2,2,2,2,90,0,4,5,6,N,501,408.01250042749996,64789.496205
48-02101,2,1,0,1,1,2,6,2,2,2,2,25,2,4,8,5,N,389,394.23013467374994,48450.574515
48-02510,2,4,0,1,1,1,10,2,2,2,2,68,0,2,9,7,N,501,3127.49682609,60604.00107300001
48-02510,2,6,1,1,1,1,15,2,2,2,2,22,3,5,3,0,N,136,3094.8107336400003,-0.7191302999999607
48-02102,2,4,0,1,1,1,11,2,2,2,2,47,2,N,9,0,N,501,445.1668324896,15154.187391
48-02507,1,6,1,1,1,1,7,1,2,2,2,16,3,5,3,2,N,455,1287.501256975,6435.1655613
48-02101,1,N,0,1,1,2,N,2,2,2,2,14,1,4,5,N,N,52,398.0061467119,N
48-02510,1,1,0,1,1,1,14,2,2,2,2,42,0,2,7,4,N,310,3109.7592609699996,2778.5021418000015
48-02102,2,1,0,1,1,1,11,2,2,2,2,67,1,5,9,8,N,501,421.58140374799996,37601.9089782
48-02516,2,1,0,1,1,1,13,2,2,2,2,62,1,2,9,6,N,501,1364.455691345,16400.8448394
48-02507,1,4,0,1,1,1,7,2,2,2,2,16,0,N,5,3,N,487,2173.373138265,11091.476001899999
48-02515,2,1,0,1,1,1,4,2,1,2,2,64,0,4,7,6,1,199,2173.84663706,46984.5662622
48-02510,2,6,0,1,1,1,2,1,2,2,2,50,0,3,10,2,N,453,3097.58087871,26065.380957
48-02102,1,6,1,3,1,2,9,2,2,2,2,17,5,8,3,4,N,403,422.00337602289994,8.867586839999603
48-02510,1,3,1,1,1,1,6,2,2,2,2,22,3,5,7,8,N,137,2281.7183329699997,-3.7358512800001336
48-02101,2,1,0,1,1,1,N,2,2,2,2,51,0,4,7,7,N,501,391.10438306839995,63893.095245000004
48-02102,1,N,0,1,1,2,N,2,2,2,2,10,1,3,2,N,N,441,413.413169993,N
48-02515,2,1,0,1,1,1,10,2,2,2,2,82,0,4,7,9,N,501,2144.124879852,72112.352382
48-02101,1,1,1,2,1,1,9,2,2,2,2,37,0,5,9,9,N,501,1336.3973369219998,95034.150918
48-02102,2,N,1,1,1,1,N,2,2,2,2,14,0,5,3,N,N,169,434.0736311979,N
48-02515,1,1,0,9,1,2,4,2,2,2,2,54,0,N,7,5,N,134,2172.095855445,69646.4829942
48-02510,1,6,4,1,1,2,13,2,2,2,2,15,2,13,4,0,N,75,3134.1256742719997,25551.130147199998
48-02516,2,6,0,1,1,2,11,2,2,2,2,29,1,3,7,5,N,429,1336.8782241200001,39817.150852499995
48-02510,2,5,0,4,1,1,14,2,2,2,2,58,3,5,9,3,N,437,3103.2375615,14619.3240984
48-02101,1,4,0,1,1,1,1,2,2,2,2,74,0,2,9,7,N,255,394.3358175131,64816.992492000005
48-02101,2,N,1,1,1,1,N,2,2,2,2,14,0,5,3,N,N,122,376.38246379369997,N
48-02101,2,1,1,8,1,2,8,2,2,2,2,25,6,7,11,4,N,323,2260.31760439,26456.5382781
48-02102,1,N,0,1,1,1,N,N,N,2,2,0,4,6,N,N,N,486,379.4598787123,N
48-02516,1,1,0,1,1,1,11,2,2,2,2,50,0,2,7,8,N,501,1339.664832846,240.12684779999927
48-02101,1,1,0,1,1,1,N,2,2,2,2,60,0,2,5,0,N,501,391.4567862756,-2.4489675000004354
48-02102,1,1,0,1,1,1,14,2,2,2,2,63,0,2,7,9,N,501,460.2736065918,78477.8189895
48-02515,1,1,0,1,1,1,10,2,2,2,2,59,1,2,9,9,N,501,2132.80895026,70956.90745500001
48-02101,2,4,2,4,1,1,9,2,2,2,2,57,0,12,5,4,N,450,3103.06280384,51832.600889999994
